dataset,network_type,split,analysis_scope,source_feedback,removal_fraction,parent_gain_ratio_mean_mean,parent_gain_ratio_mean_std,parent_gain_ratio_mean_count,parent_gain_ratio_q50_mean,parent_gain_ratio_q50_std,parent_gain_ratio_q50_count,parent_gain_ratio_q95_mean,parent_gain_ratio_q95_std,parent_gain_ratio_q95_count,distal_path_gain_ratio_mean_mean,distal_path_gain_ratio_mean_std,distal_path_gain_ratio_mean_count,distal_path_gain_ratio_q50_mean,distal_path_gain_ratio_q50_std,distal_path_gain_ratio_q50_count,distal_path_gain_ratio_q95_mean,distal_path_gain_ratio_q95_std,distal_path_gain_ratio_q95_count,parent_total_clipped_fraction_mean,parent_total_clipped_fraction_std,parent_total_clipped_fraction_count,branch_numel_weighted_cosine_mean,branch_numel_weighted_cosine_std,branch_numel_weighted_cosine_count,branch_macro_cosine_mean,branch_macro_cosine_std,branch_macro_cosine_count,branch_concatenated_cosine_mean,branch_concatenated_cosine_std,branch_concatenated_cosine_count,branch_local_target_norm_ratio_mean,branch_local_target_norm_ratio_std,branch_local_target_norm_ratio_count
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,1.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,2.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,4.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
noise_resilience,dendritic_shunting,valid,population_1,approx_direct_code_per_soma,8.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.07411353170636643,0.06417397594537262,5,0.06631718249991536,0.052877046606589165,5,0.005133338044815284,0.005208342142967586,5,0.29107050504724485,0.19791562744634844,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,0.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,0.25,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,0.5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,1.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,2.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,4.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
noise_resilience,dendritic_shunting,valid,population_1,exact_soma_blockwise_per_soma,8.0,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,0.7730609125303991,0.08811776407427206,5,0.7955697099367777,0.06940874362830006,5,0.12543282141051346,0.06762455127600975,5,4.686971893957486,3.1626911997401623,5
