dataset,network_type,split,feedback_family,relative_step,field_cosine_mean,field_cosine_std,field_cosine_count,field_scaled_capture_mean,field_scaled_capture_std,field_scaled_capture_count,field_scaled_residual_mean,field_scaled_residual_std,field_scaled_residual_count,field_to_exact_norm_ratio_mean,field_to_exact_norm_ratio_std,field_to_exact_norm_ratio_count,gradient_cosine_mean,gradient_cosine_std,gradient_cosine_count,gradient_scaled_capture_mean,gradient_scaled_capture_std,gradient_scaled_capture_count,gradient_scaled_residual_mean,gradient_scaled_residual_std,gradient_scaled_residual_count,gradient_to_exact_norm_ratio_mean,gradient_to_exact_norm_ratio_std,gradient_to_exact_norm_ratio_count,norm_matched_loss_decrease_mean,norm_matched_loss_decrease_std,norm_matched_loss_decrease_count,norm_matched_fraction_of_exact_mean,norm_matched_fraction_of_exact_std,norm_matched_fraction_of_exact_count,norm_matched_is_descent_mean,norm_matched_is_descent_std,norm_matched_is_descent_count
mnist,dendritic_shunting,valid,exact_transport,0.0001,0.9999999928624724,6.845401385148791e-08,5,0.9999999999999926,5.034099381242389e-15,5,7.693285790695782e-08,4.5058786789863694e-08,5,1.0,0.0,5,0.9999999747247525,6.504338734970196e-08,5,0.9999999999998306,5.426986597199655e-14,5,4.077649733822115e-07,6.407062004951051e-08,5,0.9999999476051691,5.480501961305444e-08,5,0.027166706323623658,0.007322110141204507,5,1.0000000257142005,5.614744218159107e-07,5,1.0,0.0,5
mnist,dendritic_shunting,valid,exact_transport,0.001,0.9999999928624724,6.845401385148791e-08,5,0.9999999999999926,5.034099381242389e-15,5,7.693285790695782e-08,4.5058786789863694e-08,5,1.0,0.0,5,0.9999999747247525,6.504338734970196e-08,5,0.9999999999998306,5.426986597199655e-14,5,4.077649733822115e-07,6.407062004951051e-08,5,0.9999999476051691,5.480501961305444e-08,5,0.09774920642375946,0.02364843679671108,5,0.9999999017131114,9.18806637334895e-08,5,1.0,0.0,5
mnist,dendritic_shunting,valid,global_scalar_available,1e-06,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,4.821121692657471e-05,3.7963119596128996e-05,5,0.09748336877800065,0.07721788654495632,5,1.0,0.0,5
mnist,dendritic_shunting,valid,global_scalar_available,1e-05,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,0.0003714442253112793,0.0003427048406674079,5,0.09294965068447078,0.0828771049758402,5,1.0,0.0,5
mnist,dendritic_shunting,valid,global_scalar_available,0.0001,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,0.004672935605049134,0.004514106580741706,5,0.16151417709618204,0.14400484692906645,5,0.8,0.4472135954999579,5
mnist,dendritic_shunting,valid,global_scalar_available,0.001,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,0.026319450139999388,0.019586420511588112,5,0.2521694851828179,0.16147135597379422,5,1.0,0.0,5
mnist,dendritic_shunting,valid,submitted_mw,1e-06,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,4.821121692657471e-05,3.7963119596128996e-05,5,0.09748336877800065,0.07721788654495632,5,1.0,0.0,5
mnist,dendritic_shunting,valid,submitted_mw,1e-05,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,0.0003714442253112793,0.0003427048406674079,5,0.09294965068447078,0.0828771049758402,5,1.0,0.0,5
mnist,dendritic_shunting,valid,submitted_mw,0.0001,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,0.004672935605049134,0.004514106580741706,5,0.16151417709618204,0.14400484692906645,5,0.8,0.4472135954999579,5
mnist,dendritic_shunting,valid,submitted_mw,0.001,0.08238494455506515,0.02463041487604623,5,0.007272649040561951,0.0036163376744836264,5,0.9963557186371057,0.0018141453134532372,5,0.22678922595945933,0.1138943288733215,5,0.12560876268833976,0.09914539434258134,5,0.02364140134212509,0.023102999542452308,5,0.9880532163086283,0.0116961745909602,5,0.456291836713013,0.11329532079958252,5,0.026319450139999388,0.019586420511588112,5,0.2521694851828179,0.16147135597379422,5,1.0,0.0,5
