panel,source,architecture,arm,multiplier,metric,mean,ci_low,ci_high,n,positive,rate_policy,stage,index,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds,execution_stage,contrast,checkpoint,coordinate,basis
A-B,development_rate_summary_six_rules.csv,shunting,subtree_k3,1.0,selection_validation_loss,0.0953472692370414,0.0905334309339523,0.0987397059599558,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
A-B,development_rate_summary_six_rules.csv,shunting,subtree_k3,1.0,best_epoch,69.66666666666667,66.0,72.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
A-B,development_rate_summary_six_rules.csv,shunting,subtree_k3,3.0,test_accuracy,0.9720999797185262,0.9717999696731568,0.9722999930381776,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
A-B,development_rate_summary_six_rules.csv,shunting,subtree_k3,3.0,test_cross_entropy,0.0942158872882525,0.0907163098454475,0.0964708104729652,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
A-B,development_rate_summary_six_rules.csv,shunting,subtree_k3,3.0,selection_validation_loss,0.094932947917117,0.0912534269591172,0.098023480673631,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
A-B,development_rate_summary_six_rules.csv,shunting,subtree_k3,3.0,best_epoch,29.33333333333333,29.0,30.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,test_accuracy,0.8956799805164337,0.8933799862861633,0.8979299783706665,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,test_cross_entropy,0.3480820894241333,0.3414979783445596,0.3543913821876049,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,selection_validation_loss,0.3676599489212035,0.3603824212491512,0.3747185640970866,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,best_epoch,161.1,150.9,169.6,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,test_accuracy,0.972959977388382,0.9723699748516084,0.9735799789428712,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,test_cross_entropy,0.0900725908577442,0.0886283660493791,0.0915488079190254,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,selection_validation_loss,0.0951332561234633,0.0912312733312447,0.0991607063344617,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,best_epoch,23.4,21.6,25.4,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,test_accuracy,0.9710499763488768,0.9703499794006348,0.971739971637726,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,test_cross_entropy,0.0950254291296005,0.0933928791619837,0.0967323535121977,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,selection_validation_loss,0.1018872574950258,0.0983537698433672,0.1053017936274409,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,best_epoch,33.9,31.9,36.0,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,test_accuracy,0.9724399745464324,0.9720399737358092,0.9728499591350556,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,test_cross_entropy,0.0908112145960331,0.0891344038210809,0.0926035806536674,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,selection_validation_loss,0.096738865973552,0.0933631561206529,0.1001391438048581,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,best_epoch,25.3,23.6,27.0,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,test_accuracy,0.8926399767398834,0.8852199792861939,0.8986199736595154,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,test_cross_entropy,0.3851184070110321,0.3656935773789882,0.4066163629293441,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,selection_validation_loss,0.3890750628908475,0.3685826949773232,0.4147166989574831,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,best_epoch,69.2,53.9,86.5,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,test_accuracy,0.9723099768161774,0.9718799769878388,0.972769981622696,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,test_cross_entropy,0.0912264816462993,0.0893483886495232,0.0929094023257493,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,selection_validation_loss,0.0976034063026309,0.0947979204520831,0.1004105737945561,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,best_epoch,23.4,21.9,24.7,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,test_accuracy,0.7592699706554413,0.754749977439642,0.7639502279460431,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,test_cross_entropy,1.4079039454460145,1.3950459718704225,1.422224760055542,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,selection_validation_loss,1.420693190161387,1.4056149382368723,1.4364921218029656,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,best_epoch,179.9,179.7,180.0,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,test_accuracy,0.9713399767875672,0.9705999791622162,0.9720299780368804,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,test_cross_entropy,0.0950885362923145,0.0928285002708435,0.0972807170636951,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,selection_validation_loss,0.0992416352331638,0.0967191714952389,0.1017370224020381,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,best_epoch,71.1,68.9,73.2,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,test_accuracy,0.971239972114563,0.9705399692058564,0.9717899799346924,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,test_cross_entropy,0.0966188944876194,0.0950358868390321,0.0980752915143966,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,selection_validation_loss,0.1014461432496706,0.0988875652879724,0.1039078900365407,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,best_epoch,91.9,88.2,95.9,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,test_accuracy,0.9717799723148346,0.9713399827480316,0.97222997546196,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,test_cross_entropy,0.0940735399723053,0.0925752592459321,0.0956446774303913,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,selection_validation_loss,0.1000323731700579,0.0967328819052378,0.1035471517205238,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,best_epoch,72.9,71.5,74.7,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,test_accuracy,0.8583699762821198,0.8518597193062305,0.8656999708712101,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,test_cross_entropy,0.5021835505962372,0.474500971660018,0.5294805228710174,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,selection_validation_loss,0.5047704215129216,0.4759131664295991,0.5344651842912038,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,best_epoch,173.3,169.5,176.6,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,test_accuracy,0.97183997631073,0.9712599635124206,0.9724999845027924,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,test_cross_entropy,0.0950322687625885,0.092955467980355,0.0971867622248828,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,selection_validation_loss,0.0993368012915054,0.0966790690814207,0.102315643920501,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,best_epoch,74.1,72.2,76.2,10.0,10.0,common_original,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,test_accuracy,0.8956799805164337,0.8933799862861633,0.8979299783706665,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,test_cross_entropy,0.3480820894241333,0.3414979783445596,0.3543913821876049,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,selection_validation_loss,0.3676599489212035,0.3603824212491512,0.3747185640970866,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,decoder_only,,best_epoch,161.1,150.9,169.6,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,test_accuracy,0.972959977388382,0.9723699748516084,0.9735799789428712,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,test_cross_entropy,0.0900725908577442,0.0886283660493791,0.0915488079190254,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,selection_validation_loss,0.0951332561234633,0.0912312733312447,0.0991607063344617,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,exact_path,,best_epoch,23.4,21.6,25.4,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,test_accuracy,0.9711399734020232,0.970489711612463,0.97180997133255,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,test_cross_entropy,0.0978419341146945,0.0961313914321363,0.0996301844716072,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,selection_validation_loss,0.1020703739578525,0.0993322855194409,0.1045605143100768,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,neuron_shared,,best_epoch,95.0,91.0,99.0,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,test_accuracy,0.973039972782135,0.972409975528717,0.9736599683761596,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,test_cross_entropy,0.0918586499989032,0.0899964682757854,0.0942542196251452,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,selection_validation_loss,0.0963426933010419,0.0929205829540888,0.0997409348814686,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,projected_k1,,best_epoch,12.3,11.2,13.4,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,test_accuracy,0.8965799808502197,0.8903799889981747,0.9019799828529358,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,test_cross_entropy,0.3763283371925354,0.3560405015945435,0.399901255145669,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,selection_validation_loss,0.3751126472751299,0.3544394967397054,0.4029478902556499,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,strict_scalar,,best_epoch,29.1,23.1,35.5,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,test_accuracy,0.9733999788761138,0.9727899849414824,0.973999971151352,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,test_cross_entropy,0.0900660432875156,0.0882338490895927,0.0917465776205062,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,selection_validation_loss,0.0951991646185517,0.0914564222154269,0.0989859443500017,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,additive,subtree_k3,,best_epoch,12.0,10.4,13.7,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,test_accuracy,0.8095599770545959,0.8048499763011933,0.8146699728071689,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,test_cross_entropy,0.9143774807453156,0.9017918522655964,0.9275602281093598,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,selection_validation_loss,0.9322134608268738,0.9177615700085958,0.9472227535804112,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,decoder_only,,best_epoch,179.7,179.4,180.0,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,test_accuracy,0.9713399767875672,0.9705999791622162,0.9720299780368804,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,test_cross_entropy,0.0950885362923145,0.0928285002708435,0.0972807170636951,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,selection_validation_loss,0.0992416352331638,0.0967191714952389,0.1017370224020381,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,exact_path,,best_epoch,71.1,68.9,73.2,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,test_accuracy,0.971239972114563,0.9705399692058564,0.9717899799346924,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,test_cross_entropy,0.0966188944876194,0.0950358868390321,0.0980752915143966,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,selection_validation_loss,0.1014461432496706,0.0988875652879724,0.1039078900365407,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,neuron_shared,,best_epoch,91.9,88.2,95.9,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,test_accuracy,0.9717799723148346,0.9713399827480316,0.97222997546196,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,test_cross_entropy,0.0940735399723053,0.0925752592459321,0.0956446774303913,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,selection_validation_loss,0.1000323731700579,0.0967328819052378,0.1035471517205238,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,projected_k1,,best_epoch,72.9,71.5,74.7,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,test_accuracy,0.8789399802684784,0.8732199788093566,0.8850599765777588,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,test_cross_entropy,0.4361099809408187,0.4149287402629852,0.4547467797994614,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,selection_validation_loss,0.4412138857722282,0.4223464738607406,0.459168313463529,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,strict_scalar,,best_epoch,126.9,100.5,152.7,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,test_accuracy,0.9722699761390686,0.971649980545044,0.9729199707508088,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,test_cross_entropy,0.094351165741682,0.0928844861872494,0.0957627799734473,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,selection_validation_loss,0.1018241010362903,0.0992372441396986,0.1044739096858228,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D,condition_summary_six_rules.csv,shunting,subtree_k3,,best_epoch,27.0,25.6,28.3,10.0,10.0,selected,,,,,,,,,,,,,,,,,,,,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,10.0,50300.0,0.8675000071525574,0.4743216335773468,0.4710622429847717,0.4710622800191243,64.0,0.4919422424634297,180.0,18e643254f01cad3414b508b3b80152de051aec9cc36a1929818663ae8cf00f7,efc6ac1240c12dd1c6d735684ffe203b045c62528ca8db863b0a37a508533077,5bbb8dbfadbf6e4df60e36c8c2b88a1f294530ea21ca6b810bedb33c964f3516,df52efdf043824ca5b9ae3b4ff32598a1f38e06eee658054f49e5effba821bbe,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,230.0093585359864,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,11.0,50301.0,0.8763999938964844,0.4589382112026214,0.4669245481491089,0.466924604177475,179.0,0.4723725780646006,180.0,df80e605c54913f9a4292defd442f450fcaa737305d521f5d2db8640a5c07892,6d1b2f33d89285822ca4f8bd12e31254ad64365844216d5560887d5c8516e21e,d917c497216862b38044bd36019af1f5a1781785500a6e309d11249d7ac44fc8,292c61db5b549a12f63583a781b7d1f436b297be9ad48e73387bcff77f41217c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,234.38809727900664,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,12.0,50302.0,0.8867999911308289,0.4308947026729584,0.4339883923530578,0.4339883812268575,157.0,0.4415600601832072,180.0,008284e706b586d5b411e3141773a5cc7c7bcb35f0c5c3ac3ba604ea90fb2119,51c88895cad28c6fbd3e8741d8ff295d4b1465a898e7f2038239a0afec6de6eb,f0997e8ed6233ba3d93e499052532ac861895a3e0e33559df0a92c789b745997,0b9c27bc9d957a0d4bb114d0a618e3eed32b80513ed94b26d1620d2207ae16e2,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,233.0481313149212,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,13.0,50303.0,0.896399974822998,0.3649547100067138,0.3888880312442779,0.3888880239725112,64.0,0.4062947629292806,180.0,a24678286959651fb8682a48ff022b088727eb4f398e423411d740c3c49c05f9,5118ad459713239569287c9e6fe0d21750baec6f4c122be4c464a9084e23cbc9,1f74770239eb7f719becbc72b051f396947efb5df22644b7725b9fd926dccfae,080351cead2b617b7c90862790d0de2c6a42e21352962a92a1b5f2025172ca2f,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,230.96159055200405,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,14.0,50304.0,0.887999951839447,0.399907112121582,0.4100066721439361,0.41000665974617,161.0,0.4217821183999379,180.0,65b226df48a5fefdf60578d18274473764a03d56a75e0db564e9a13aba8a583f,782200c8f1bd856e5b3330f928a574670f9a14bd9fe611859cff39f34e020518,203816e13624473871fd68edc13c3367afb6c52c2bbde7f148e238f02e8298d7,32cd0e705e4294f7691cf66276688fd4fa14862cbf1146155d5f0059b498d49c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,239.1816862010164,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,15.0,50305.0,0.8726999759674072,0.4336870014667511,0.4540084898471832,0.4540085105101267,177.0,0.4608337159951527,180.0,90f62c5bd1b18f546c4bf9b9029244de91ea71ae1f7c98022eaddf0915613f81,d35efa6aecdb7bcad8cecc1f7134ebb30a6ffde79a745cd42a8a50fe97f24712,eca45a845bac8cc4f7c162e696afef560810247ea59e1625ad37517a791de0ac,945b1b0a30e3b856cc901158329b4c54438f844da7f8d10a6af8f3280889ef44,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,230.7511639060685,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,16.0,50306.0,0.868399977684021,0.4554042220115661,0.4631517827510834,0.4631517905394236,107.0,0.4916992751757303,180.0,4cc0e29dc0113a548bb932848af5f13fd4b9e9a70a010f6f144c1bc02426b6b0,3db71d78500557117db228d48c7ef0f00f78b846484000e629bf005b113f67e4,225c80acfb7af6e22d82f3a68aed05187c29510bf617e3b233495f06aa20b599,610f9906e70fc280fdb7e165d645256b42297963949394aed8c7ecb5b1a89a77,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,267.03275876201224,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,shunting,strict_scalar,3.0,,,,,,,selected,fresh,17.0,50307.0,0.8752999901771545,0.4311784207820892,0.4340084195137024,0.4340084106922149,87.0,0.4444969555536905,180.0,47f2e4599e79a253ef09924d823903706f4fbc20f32e9e12a6aba9bcc06cd223,f962b9e618459200f10d2c96c91a8ec71ebc51fa226952b2fa71dadd79fea773,6bc63514fa5e1528bea4d048b92e8abfda90ee10b22978bfd1fa296f146f1367,d53e7df209291694fbc517fbd66b166986abdb988ecec786c2f51417f2091778,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,311.60688458697405,,,,,
