seed,signal_retention,noise_retention,method,population_loss_after_one_step,expected_population_loss,projected_bp_predicted_better_than_full
7037,0.9,0.1,routed_localca,0.1494230832,0.125,True
7037,0.9,0.25,full_stochastic_bp,0.8960843149,0.5,True
7037,0.9,0.25,bp_plus_route_projection,0.2002364777,0.175,True
7037,0.9,0.25,routed_localca,0.2863710239,0.2,True
7037,0.9,0.5,full_stochastic_bp,0.4801005446,0.5,True
7037,0.9,0.5,bp_plus_route_projection,0.2665337572,0.3,True
7037,0.9,0.5,routed_localca,0.3519152534,0.325,True
7037,0.9,0.75,full_stochastic_bp,0.4834591183,0.5,True
7037,0.9,0.75,bp_plus_route_projection,0.4230061061,0.425,True
7037,0.9,0.75,routed_localca,0.393438694,0.45,True
7037,0.9,1,full_stochastic_bp,0.528894493,0.5,False
7037,0.9,1,bp_plus_route_projection,0.578894493,0.55,False
7037,0.9,1,routed_localca,0.5451469693,0.575,False
7037,1,0.1,full_stochastic_bp,0.4482088575,0.5,True
7037,1,0.1,bp_plus_route_projection,0.04756021674,0.05,True
7037,1,0.1,routed_localca,0.03985609704,0.075,True
7037,1,0.25,full_stochastic_bp,0.7250507854,0.5,True
7037,1,0.25,bp_plus_route_projection,0.3535991934,0.125,True
7037,1,0.25,routed_localca,0.3797763877,0.15,True
7037,1,0.5,full_stochastic_bp,0.354521953,0.5,True
7037,1,0.5,bp_plus_route_projection,0.1573686582,0.25,True
7037,1,0.5,routed_localca,0.1525236133,0.275,True
7037,1,0.75,full_stochastic_bp,0.2720408609,0.5,True
7037,1,0.75,bp_plus_route_projection,0.1335493212,0.375,True
7037,1,0.75,routed_localca,0.2286498527,0.4,True
7037,1,1,full_stochastic_bp,0.2868614333,0.5,False
7037,1,1,bp_plus_route_projection,0.2868614333,0.5,False
7037,1,1,routed_localca,0.3053277649,0.525,False
7038,0.25,0.1,full_stochastic_bp,0.293739366,0.5,True
7038,0.25,0.1,bp_plus_route_projection,0.4276336706,0.425,True
7038,0.25,0.1,routed_localca,0.5207464026,0.45,True
7038,0.25,0.25,full_stochastic_bp,0.4198007498,0.5,False
7038,0.25,0.25,bp_plus_route_projection,0.4745145196,0.5,False
7038,0.25,0.25,routed_localca,0.4958167351,0.525,False
7038,0.25,0.5,full_stochastic_bp,0.3334468098,0.5,False
7038,0.25,0.5,bp_plus_route_projection,0.5069166847,0.625,False
7038,0.25,0.5,routed_localca,0.4871601236,0.65,False
7038,0.25,0.75,full_stochastic_bp,0.6440249324,0.5,False
7038,0.25,0.75,bp_plus_route_projection,0.9376048579,0.75,False
7038,0.25,0.75,routed_localca,0.9679066181,0.775,False
7038,0.25,1,full_stochastic_bp,0.5585164835,0.5,False
7038,0.25,1,bp_plus_route_projection,0.9335164835,0.875,False
7038,0.25,1,routed_localca,0.8542165054,0.9,False
7038,0.5,0.1,full_stochastic_bp,0.4781120338,0.5,True
7038,0.5,0.1,bp_plus_route_projection,0.3168606231,0.3,True
7038,0.5,0.1,routed_localca,0.3196412243,0.325,True
7038,0.5,0.25,full_stochastic_bp,0.8782790622,0.5,True
7038,0.5,0.25,bp_plus_route_projection,0.5147690613,0.375,True
7038,0.5,0.25,routed_localca,0.5940455056,0.4,True
7038,0.5,0.5,full_stochastic_bp,0.2552102757,0.5,False
7038,0.5,0.5,bp_plus_route_projection,0.44390528,0.5,False
7038,0.5,0.5,routed_localca,0.4610524552,0.525,False
7038,0.5,0.75,full_stochastic_bp,0.5638126621,0.5,False
7038,0.5,0.75,bp_plus_route_projection,0.6944157028,0.625,False
7038,0.5,0.75,routed_localca,0.7413945878,0.65,False
7038,0.5,1,full_stochastic_bp,0.7082422086,0.5,False
7038,0.5,1,bp_plus_route_projection,0.9582422086,0.75,False
7038,0.5,1,routed_localca,0.9881328452,0.775,False
7038,0.75,0.1,full_stochastic_bp,0.4455679323,0.5,True
7038,0.75,0.1,bp_plus_route_projection,0.1593118587,0.175,True
7038,0.75,0.1,routed_localca,0.1672240296,0.2,True
7038,0.75,0.25,full_stochastic_bp,0.2587355869,0.5,True
7038,0.75,0.25,bp_plus_route_projection,0.1892236342,0.25,True
7038,0.75,0.25,routed_localca,0.2195418666,0.275,True
7038,0.75,0.5,full_stochastic_bp,0.2197944372,0.5,True
7038,0.75,0.5,bp_plus_route_projection,0.3050331535,0.375,True
7038,0.75,0.5,routed_localca,0.2658830424,0.4,True
7038,0.75,0.75,full_stochastic_bp,0.617695917,0.5,False
7038,0.75,0.75,bp_plus_route_projection,0.5950128409,0.5,False
7038,0.75,0.75,routed_localca,0.5452079523,0.525,False
7038,0.75,1,full_stochastic_bp,0.5361008613,0.5,False
7038,0.75,1,bp_plus_route_projection,0.6611008613,0.625,False
7038,0.75,1,routed_localca,0.5336382468,0.65,False
7038,0.9,0.1,full_stochastic_bp,0.2283379759,0.5,True
7038,0.9,0.1,bp_plus_route_projection,0.08156330984,0.1,True
7038,0.9,0.1,routed_localca,0.1385567728,0.125,True
7038,0.9,0.25,full_stochastic_bp,1.123872065,0.5,True
7038,0.9,0.25,bp_plus_route_projection,0.1407552648,0.175,True
7038,0.9,0.25,routed_localca,0.1557030999,0.2,True
7038,0.9,0.5,full_stochastic_bp,0.5770057539,0.5,True
7038,0.9,0.5,bp_plus_route_projection,0.4382132563,0.3,True
7038,0.9,0.5,routed_localca,0.3249703363,0.325,True
7038,0.9,0.75,full_stochastic_bp,0.9373252944,0.5,True
7038,0.9,0.75,bp_plus_route_projection,0.7658976898,0.425,True
7038,0.9,0.75,routed_localca,0.9068887485,0.45,True
7038,0.9,1,full_stochastic_bp,0.5797348837,0.5,False
7038,0.9,1,bp_plus_route_projection,0.6297348837,0.55,False
7038,0.9,1,routed_localca,0.6872906204,0.575,False
7038,1,0.1,full_stochastic_bp,0.8862394319,0.5,True
7038,1,0.1,bp_plus_route_projection,0.04084238186,0.05,True
7038,1,0.1,routed_localca,0.05720958935,0.075,True
7038,1,0.25,full_stochastic_bp,0.3497161383,0.5,True
7038,1,0.25,bp_plus_route_projection,0.1131666731,0.125,True
7038,1,0.25,routed_localca,0.1390887287,0.15,True
7038,1,0.5,full_stochastic_bp,0.6601524656,0.5,True
7038,1,0.5,bp_plus_route_projection,0.3555405369,0.25,True
7038,1,0.5,routed_localca,0.4047408449,0.275,True
7038,1,0.75,full_stochastic_bp,0.3701037521,0.5,True
7038,1,0.75,bp_plus_route_projection,0.1228792742,0.375,True
7038,1,0.75,routed_localca,0.06305281536,0.4,True
7038,1,1,full_stochastic_bp,0.2461071557,0.5,False
7038,1,1,bp_plus_route_projection,0.2461071557,0.5,False
7038,1,1,routed_localca,0.283297702,0.525,False
7039,0.25,0.1,full_stochastic_bp,0.7957867596,0.5,True
7039,0.25,0.1,bp_plus_route_projection,0.4168116675,0.425,True
7039,0.25,0.1,routed_localca,0.4405221887,0.45,True
7039,0.25,0.25,full_stochastic_bp,0.352501575,0.5,False
7039,0.25,0.25,bp_plus_route_projection,0.4795505905,0.5,False
7039,0.25,0.25,routed_localca,0.4664261783,0.525,False
7039,0.25,0.5,full_stochastic_bp,0.2795083202,0.5,False
7039,0.25,0.5,bp_plus_route_projection,0.4810416252,0.625,False
7039,0.25,0.5,routed_localca,0.5034732798,0.65,False
7039,0.25,0.75,full_stochastic_bp,0.3518505848,0.5,False
7039,0.25,0.75,bp_plus_route_projection,0.594789261,0.75,False
7039,0.25,0.75,routed_localca,0.6918615222,0.775,False
7039,0.25,1,full_stochastic_bp,0.4421928633,0.5,False
7039,0.25,1,bp_plus_route_projection,0.8171928633,0.875,False
7039,0.25,1,routed_localca,0.8986338219,0.9,False
7039,0.5,0.1,full_stochastic_bp,0.5379836301,0.5,True
7039,0.5,0.1,bp_plus_route_projection,0.3069287107,0.3,True
7039,0.5,0.1,routed_localca,0.3049729101,0.325,True
7039,0.5,0.25,full_stochastic_bp,0.2829368259,0.5,True
7039,0.5,0.25,bp_plus_route_projection,0.3246853189,0.375,True
7039,0.5,0.25,routed_localca,0.3183525306,0.4,True
7039,0.5,0.5,full_stochastic_bp,0.6469322424,0.5,False
7039,0.5,0.5,bp_plus_route_projection,0.5171288821,0.5,False
7039,0.5,0.5,routed_localca,0.5154395379,0.525,False
7039,0.5,0.75,full_stochastic_bp,0.3140799029,0.5,False
7039,0.5,0.75,bp_plus_route_projection,0.4508597733,0.625,False
7039,0.5,0.75,routed_localca,0.5654399767,0.65,False
7039,0.5,1,full_stochastic_bp,0.8826414836,0.5,False
7039,0.5,1,bp_plus_route_projection,1.132641484,0.75,False
7039,0.5,1,routed_localca,1.305648739,0.775,False
7039,0.75,0.1,full_stochastic_bp,0.736344284,0.5,True
7039,0.75,0.1,bp_plus_route_projection,0.1884734086,0.175,True
7039,0.75,0.1,routed_localca,0.2040063433,0.2,True
7039,0.75,0.25,full_stochastic_bp,0.4055434197,0.5,True
7039,0.75,0.25,bp_plus_route_projection,0.2910187978,0.25,True
7039,0.75,0.25,routed_localca,0.2946827951,0.275,True
7039,0.75,0.5,full_stochastic_bp,0.4923626934,0.5,True
7039,0.75,0.5,bp_plus_route_projection,0.4908121417,0.375,True
7039,0.75,0.5,routed_localca,0.4380753288,0.4,True
7039,0.75,0.75,full_stochastic_bp,0.2964957728,0.5,False
7039,0.75,0.75,bp_plus_route_projection,0.2565153721,0.5,False
7039,0.75,0.75,routed_localca,0.3095815649,0.525,False
7039,0.75,1,full_stochastic_bp,0.466337451,0.5,False
7039,0.75,1,bp_plus_route_projection,0.591337451,0.625,False
7039,0.75,1,routed_localca,0.7041079132,0.65,False
7039,0.9,0.1,full_stochastic_bp,0.3382602886,0.5,True
7039,0.9,0.1,bp_plus_route_projection,0.09330188036,0.1,True
7039,0.9,0.1,routed_localca,0.07921127423,0.125,True
7039,0.9,0.25,full_stochastic_bp,0.7689373451,0.5,True
7039,0.9,0.25,bp_plus_route_projection,0.2269626258,0.175,True
7039,0.9,0.25,routed_localca,0.2746694963,0.2,True
7039,0.9,0.5,full_stochastic_bp,0.6947554133,0.5,True
7039,0.9,0.5,bp_plus_route_projection,0.3925250194,0.3,True
7039,0.9,0.5,routed_localca,0.3719669466,0.325,True
7039,0.9,0.75,full_stochastic_bp,0.4328526977,0.5,True
7039,0.9,0.75,bp_plus_route_projection,0.398587843,0.425,True
7039,0.9,0.75,routed_localca,0.4465034619,0.45,True
7039,0.9,1,full_stochastic_bp,0.50519636,0.5,False
7039,0.9,1,bp_plus_route_projection,0.55519636,0.55,False
7039,0.9,1,routed_localca,0.6501331397,0.575,False
7039,1,0.1,full_stochastic_bp,0.4296497996,0.5,True
7039,1,0.1,bp_plus_route_projection,0.01975494066,0.05,True
7039,1,0.1,routed_localca,0.07588702703,0.075,True
7039,1,0.25,full_stochastic_bp,0.2673738015,0.5,True
7039,1,0.25,bp_plus_route_projection,0.1243369938,0.125,True
7039,1,0.25,routed_localca,0.1466225045,0.15,True
7039,1,0.5,full_stochastic_bp,0.3890583482,0.5,True
7039,1,0.5,bp_plus_route_projection,0.3048048734,0.25,True
7039,1,0.5,routed_localca,0.3454009998,0.275,True
7039,1,0.75,full_stochastic_bp,0.5566338954,0.5,True
7039,1,0.75,bp_plus_route_projection,0.3660026854,0.375,True
7039,1,0.75,routed_localca,0.3886499431,0.4,True
7039,1,1,full_stochastic_bp,0.3666684683,0.5,False
7039,1,1,bp_plus_route_projection,0.3666684683,0.5,False
7039,1,1,routed_localca,0.3911974812,0.525,False
7040,0.25,0.1,full_stochastic_bp,0.740106194,0.5,True
7040,0.25,0.1,bp_plus_route_projection,0.4065938701,0.425,True
7040,0.25,0.1,routed_localca,0.4303440963,0.45,True
7040,0.25,0.25,full_stochastic_bp,0.6800498172,0.5,False
7040,0.25,0.25,bp_plus_route_projection,0.4591791476,0.5,False
7040,0.25,0.25,routed_localca,0.4620737794,0.525,False
7040,0.25,0.5,full_stochastic_bp,0.5696308598,0.5,False
7040,0.25,0.5,bp_plus_route_projection,0.6330713249,0.625,False
7040,0.25,0.5,routed_localca,0.7571727781,0.65,False
7040,0.25,0.75,full_stochastic_bp,0.5693883239,0.5,False
7040,0.25,0.75,bp_plus_route_projection,0.8547869987,0.75,False
7040,0.25,0.75,routed_localca,0.9247720203,0.775,False
7040,0.25,1,full_stochastic_bp,0.408246616,0.5,False
7040,0.25,1,bp_plus_route_projection,0.783246616,0.875,False
7040,0.25,1,routed_localca,0.8124994182,0.9,False
7040,0.5,0.1,full_stochastic_bp,0.2086025562,0.5,True
7040,0.5,0.1,bp_plus_route_projection,0.331302301,0.3,True
7040,0.5,0.1,routed_localca,0.4105450594,0.325,True
7040,0.5,0.25,full_stochastic_bp,0.4063058848,0.5,True
7040,0.5,0.25,bp_plus_route_projection,0.3294504524,0.375,True
7040,0.5,0.25,routed_localca,0.3329032358,0.4,True
7040,0.5,0.5,full_stochastic_bp,0.5583713435,0.5,False
7040,0.5,0.5,bp_plus_route_projection,0.6118114309,0.5,False
7040,0.5,0.5,routed_localca,0.6520379582,0.525,False
7040,0.5,0.75,full_stochastic_bp,0.5602375771,0.5,False
7040,0.5,0.75,bp_plus_route_projection,0.738485199,0.625,False
7040,0.5,0.75,routed_localca,0.6841347597,0.65,False
7040,0.5,1,full_stochastic_bp,0.1534640014,0.5,False
7040,0.5,1,bp_plus_route_projection,0.4034640014,0.75,False
7040,0.5,1,routed_localca,0.3352403859,0.775,False
7040,0.75,0.1,full_stochastic_bp,0.2057917353,0.5,True
7040,0.75,0.1,bp_plus_route_projection,0.1517033216,0.175,True
7040,0.75,0.1,routed_localca,0.1647754144,0.2,True
7040,0.75,0.25,full_stochastic_bp,0.4018278405,0.5,True
7040,0.75,0.25,bp_plus_route_projection,0.4022955468,0.25,True
7040,0.75,0.25,routed_localca,0.423111801,0.275,True
7040,0.75,0.5,full_stochastic_bp,1.165812065,0.5,True
7040,0.75,0.5,bp_plus_route_projection,0.4494974626,0.375,True
7040,0.75,0.5,routed_localca,0.4544781215,0.4,True
7040,0.75,0.75,full_stochastic_bp,0.8668669108,0.5,False
7040,0.75,0.75,bp_plus_route_projection,0.951536203,0.5,False
7040,0.75,0.75,routed_localca,1.213426133,0.525,False
7040,0.75,1,full_stochastic_bp,0.2601217052,0.5,False
7040,0.75,1,bp_plus_route_projection,0.3851217052,0.625,False
7040,0.75,1,routed_localca,0.3268569166,0.65,False
7040,0.9,0.1,full_stochastic_bp,0.2520036052,0.5,True
7040,0.9,0.1,bp_plus_route_projection,0.06126514748,0.1,True
7040,0.9,0.1,routed_localca,0.08325040516,0.125,True
7040,0.9,0.25,full_stochastic_bp,0.5370362147,0.5,True
7040,0.9,0.25,bp_plus_route_projection,0.1071464626,0.175,True
7040,0.9,0.25,routed_localca,0.1349646539,0.2,True
7040,0.9,0.5,full_stochastic_bp,0.2988064045,0.5,True
7040,0.9,0.5,bp_plus_route_projection,0.1800072951,0.3,True
7040,0.9,0.5,routed_localca,0.137631056,0.325,True
7040,0.9,0.75,full_stochastic_bp,0.4760368858,0.5,True
7040,0.9,0.75,bp_plus_route_projection,0.3944843127,0.425,True
7040,0.9,0.75,routed_localca,0.3819108974,0.45,True
7040,0.9,1,full_stochastic_bp,0.3457867714,0.5,False
7040,0.9,1,bp_plus_route_projection,0.3957867714,0.55,False
7040,0.9,1,routed_localca,0.4935497262,0.575,False
7040,1,0.1,full_stochastic_bp,0.4629390179,0.5,True
7040,1,0.1,bp_plus_route_projection,0.02642528451,0.05,True
7040,1,0.1,routed_localca,0.07176894264,0.075,True
7040,1,0.25,full_stochastic_bp,0.3137704253,0.5,True
7040,1,0.25,bp_plus_route_projection,0.1363109301,0.125,True
7040,1,0.25,routed_localca,0.194871824,0.15,True
7040,1,0.5,full_stochastic_bp,0.2742713772,0.5,True
7040,1,0.5,bp_plus_route_projection,0.2079715315,0.25,True
7040,1,0.5,routed_localca,0.1207957746,0.275,True
7040,1,0.75,full_stochastic_bp,0.6779696547,0.5,True
7040,1,0.75,bp_plus_route_projection,0.5025320816,0.375,True
7040,1,0.75,routed_localca,0.6604251562,0.4,True
7040,1,1,full_stochastic_bp,0.7898860634,0.5,False
7040,1,1,bp_plus_route_projection,0.7898860634,0.5,False
7040,1,1,routed_localca,0.9927647715,0.525,False
7041,0.25,0.1,full_stochastic_bp,0.3221172138,0.5,True
7041,0.25,0.1,bp_plus_route_projection,0.4335672723,0.425,True
7041,0.25,0.1,routed_localca,0.4751233032,0.45,True
7041,0.25,0.25,full_stochastic_bp,0.478375667,0.5,False
7041,0.25,0.25,bp_plus_route_projection,0.4264804852,0.5,False
7041,0.25,0.25,routed_localca,0.5046636188,0.525,False
7041,0.25,0.5,full_stochastic_bp,0.7922907465,0.5,False
7041,0.25,0.5,bp_plus_route_projection,0.9483378328,0.625,False
7041,0.25,0.5,routed_localca,0.9368565286,0.65,False
7041,0.25,0.75,full_stochastic_bp,0.6483644949,0.5,False
7041,0.25,0.75,bp_plus_route_projection,0.8958529316,0.75,False
7041,0.25,0.75,routed_localca,0.8936591364,0.775,False
7041,0.25,1,full_stochastic_bp,0.6907421585,0.5,False
7041,0.25,1,bp_plus_route_projection,1.065742159,0.875,False
7041,0.25,1,routed_localca,0.9212369186,0.9,False
7041,0.5,0.1,full_stochastic_bp,0.6488814039,0.5,True
7041,0.5,0.1,bp_plus_route_projection,0.267308439,0.3,True
7041,0.5,0.1,routed_localca,0.2971300724,0.325,True
7041,0.5,0.25,full_stochastic_bp,0.9408499685,0.5,True
7041,0.5,0.25,bp_plus_route_projection,0.3853495402,0.375,True
7041,0.5,0.25,routed_localca,0.3526963077,0.4,True
7041,0.5,0.5,full_stochastic_bp,0.328457992,0.5,False
7041,0.5,0.5,bp_plus_route_projection,0.4498574105,0.5,False
7041,0.5,0.5,routed_localca,0.4956677604,0.525,False
7041,0.5,0.75,full_stochastic_bp,0.474093219,0.5,False
7041,0.5,0.75,bp_plus_route_projection,0.5287515654,0.625,False
7041,0.5,0.75,routed_localca,0.5772584432,0.65,False
7041,0.5,1,full_stochastic_bp,0.2923251426,0.5,False
7041,0.5,1,bp_plus_route_projection,0.5423251426,0.75,False
7041,0.5,1,routed_localca,0.5432253297,0.775,False
7041,0.75,0.1,full_stochastic_bp,0.2951728334,0.5,True
7041,0.75,0.1,bp_plus_route_projection,0.1965054588,0.175,True
7041,0.75,0.1,routed_localca,0.2261749091,0.2,True
7041,0.75,0.25,full_stochastic_bp,0.3001081146,0.5,True
7041,0.75,0.25,bp_plus_route_projection,0.2341525247,0.25,True
7041,0.75,0.25,routed_localca,0.2799588449,0.275,True
7041,0.75,0.5,full_stochastic_bp,0.6025066238,0.5,True
7041,0.75,0.5,bp_plus_route_projection,0.4385500546,0.375,True
7041,0.75,0.5,routed_localca,0.4572893894,0.4,True
7041,0.75,0.75,full_stochastic_bp,0.4809670199,0.5,False
7041,0.75,0.75,bp_plus_route_projection,0.5647155266,0.5,False
7041,0.75,0.75,routed_localca,0.5165841203,0.525,False
7041,0.75,1,full_stochastic_bp,0.584626334,0.5,False
7041,0.75,1,bp_plus_route_projection,0.709626334,0.625,False
7041,0.75,1,routed_localca,0.7580613312,0.65,False
7041,0.9,0.1,full_stochastic_bp,0.3008005731,0.5,True
7041,0.9,0.1,bp_plus_route_projection,0.08118496856,0.1,True
7041,0.9,0.1,routed_localca,0.1198654576,0.125,True
7041,0.9,0.25,full_stochastic_bp,0.3932296328,0.5,True
7041,0.9,0.25,bp_plus_route_projection,0.1786105431,0.175,True
7041,0.9,0.25,routed_localca,0.1234186702,0.2,True
7041,0.9,0.5,full_stochastic_bp,0.4372602787,0.5,True
7041,0.9,0.5,bp_plus_route_projection,0.2854736546,0.3,True
7041,0.9,0.5,routed_localca,0.2471326602,0.325,True
7041,0.9,0.75,full_stochastic_bp,0.3630780254,0.5,True
7041,0.9,0.75,bp_plus_route_projection,0.2544458259,0.425,True
7041,0.9,0.75,routed_localca,0.301672333,0.45,True
7041,0.9,1,full_stochastic_bp,0.4737653328,0.5,False
7041,0.9,1,bp_plus_route_projection,0.5237653328,0.55,False
7041,0.9,1,routed_localca,0.6711472856,0.575,False
7041,1,0.1,full_stochastic_bp,0.621876623,0.5,True
7041,1,0.1,bp_plus_route_projection,0.02890339736,0.05,True
7041,1,0.1,routed_localca,0.03969918256,0.075,True
7041,1,0.25,full_stochastic_bp,0.7825753651,0.5,True
7041,1,0.25,bp_plus_route_projection,0.2136343756,0.125,True
7041,1,0.25,routed_localca,0.2097565731,0.15,True
7041,1,0.5,full_stochastic_bp,0.5412308862,0.5,True
7041,1,0.5,bp_plus_route_projection,0.3205724645,0.25,True
7041,1,0.5,routed_localca,0.3695917442,0.275,True
7041,1,0.75,full_stochastic_bp,0.31384278,0.5,True
7041,1,0.75,bp_plus_route_projection,0.1809219408,0.375,True
7041,1,0.75,routed_localca,0.1610059936,0.4,True
7041,1,1,full_stochastic_bp,0.2770062079,0.5,False
7041,1,1,bp_plus_route_projection,0.2770062079,0.5,False
7041,1,1,routed_localca,0.3186189083,0.525,False
7042,0.25,0.1,full_stochastic_bp,0.5337924206,0.5,True
7042,0.25,0.1,bp_plus_route_projection,0.4027329554,0.425,True
7042,0.25,0.1,routed_localca,0.4238494914,0.45,True
7042,0.25,0.25,full_stochastic_bp,0.1916337984,0.5,False
7042,0.25,0.25,bp_plus_route_projection,0.4677035438,0.5,False
7042,0.25,0.25,routed_localca,0.4884681937,0.525,False
7042,0.25,0.5,full_stochastic_bp,0.4618260546,0.5,False
7042,0.25,0.5,bp_plus_route_projection,0.5954802895,0.625,False
7042,0.25,0.5,routed_localca,0.6984558084,0.65,False
7042,0.25,0.75,full_stochastic_bp,0.6792842999,0.5,False
7042,0.25,0.75,bp_plus_route_projection,0.9445555809,0.75,False
7042,0.25,0.75,routed_localca,0.9418310809,0.775,False
7042,0.25,1,full_stochastic_bp,0.2889960468,0.5,False
7042,0.25,1,bp_plus_route_projection,0.6639960468,0.875,False
7042,0.25,1,routed_localca,0.565434364,0.9,False
7042,0.5,0.1,full_stochastic_bp,0.38250259,0.5,True
7042,0.5,0.1,bp_plus_route_projection,0.308214822,0.3,True
7042,0.5,0.1,routed_localca,0.3866960031,0.325,True
7042,0.5,0.25,full_stochastic_bp,0.6266379462,0.5,True
7042,0.5,0.25,bp_plus_route_projection,0.3992888048,0.375,True
7042,0.5,0.25,routed_localca,0.3902124575,0.4,True
7042,0.5,0.5,full_stochastic_bp,0.7174106349,0.5,False
7042,0.5,0.5,bp_plus_route_projection,0.5740894519,0.5,False
7042,0.5,0.5,routed_localca,0.5988392291,0.525,False
7042,0.5,0.75,full_stochastic_bp,0.5659538018,0.5,False
7042,0.5,0.75,bp_plus_route_projection,0.721998799,0.625,False
7042,0.5,0.75,routed_localca,0.7998146765,0.65,False
7042,0.5,1,full_stochastic_bp,0.4213497556,0.5,False
7042,0.5,1,bp_plus_route_projection,0.6713497556,0.75,False
7042,0.5,1,routed_localca,0.64334635,0.775,False
7042,0.75,0.1,full_stochastic_bp,0.7061045395,0.5,True
7042,0.75,0.1,bp_plus_route_projection,0.17047705,0.175,True
7042,0.75,0.1,routed_localca,0.2236033457,0.2,True
7042,0.75,0.25,full_stochastic_bp,0.5991908958,0.5,True
7042,0.75,0.25,bp_plus_route_projection,0.2833761125,0.25,True
7042,0.75,0.25,routed_localca,0.2428449003,0.275,True
7042,0.75,0.5,full_stochastic_bp,0.429346308,0.5,True
7042,0.75,0.5,bp_plus_route_projection,0.2486567997,0.375,True
7042,0.75,0.5,routed_localca,0.2618430876,0.4,True
7042,0.75,0.75,full_stochastic_bp,0.4870737262,0.5,False
7042,0.75,0.75,bp_plus_route_projection,0.5472752782,0.5,False
7042,0.75,0.75,routed_localca,0.5875392962,0.525,False
7042,0.75,1,full_stochastic_bp,0.2433385612,0.5,False
7042,0.75,1,bp_plus_route_projection,0.3683385612,0.625,False
7042,0.75,1,routed_localca,0.4697948687,0.65,False
7042,0.9,0.1,full_stochastic_bp,0.5363109012,0.5,True
7042,0.9,0.1,bp_plus_route_projection,0.0821576185,0.1,True
7042,0.9,0.1,routed_localca,0.08336699267,0.125,True
7042,0.9,0.25,full_stochastic_bp,0.7025870216,0.5,True
7042,0.9,0.25,bp_plus_route_projection,0.1678947188,0.175,True
7042,0.9,0.25,routed_localca,0.2229855793,0.2,True
7042,0.9,0.5,full_stochastic_bp,0.4252812762,0.5,True
7042,0.9,0.5,bp_plus_route_projection,0.3261628224,0.3,True
7042,0.9,0.5,routed_localca,0.2982350072,0.325,True
7042,0.9,0.75,full_stochastic_bp,0.2390763395,0.5,True
7042,0.9,0.75,bp_plus_route_projection,0.2027872545,0.425,True
7042,0.9,0.75,routed_localca,0.1941130848,0.45,True
7042,0.9,1,full_stochastic_bp,0.5427545092,0.5,False
7042,0.9,1,bp_plus_route_projection,0.5927545092,0.55,False
7042,0.9,1,routed_localca,0.5858800093,0.575,False
7042,1,0.1,full_stochastic_bp,0.3678922509,0.5,True
7042,1,0.1,bp_plus_route_projection,0.05878547036,0.05,True
7042,1,0.1,routed_localca,0.02782825248,0.075,True
7042,1,0.25,full_stochastic_bp,0.4297722697,0.5,True
7042,1,0.25,bp_plus_route_projection,0.08122649415,0.125,True
7042,1,0.25,routed_localca,0.1107234254,0.15,True
7042,1,0.5,full_stochastic_bp,0.3094366189,0.5,True
7042,1,0.5,bp_plus_route_projection,0.06503439766,0.25,True
7042,1,0.5,routed_localca,0.07066747553,0.275,True
7042,1,0.75,full_stochastic_bp,0.2770598126,0.5,True
7042,1,0.75,bp_plus_route_projection,0.193496179,0.375,True
7042,1,0.75,routed_localca,0.2570226831,0.4,True
7042,1,1,full_stochastic_bp,1.033598188,0.5,False
7042,1,1,bp_plus_route_projection,1.033598188,0.5,False
7042,1,1,routed_localca,0.95363017,0.525,False
7043,0.25,0.1,full_stochastic_bp,0.3387277698,0.5,True
7043,0.25,0.1,bp_plus_route_projection,0.4107638156,0.425,True
7043,0.25,0.1,routed_localca,0.4176891691,0.45,True
7043,0.25,0.25,full_stochastic_bp,0.7766130453,0.5,False
7043,0.25,0.25,bp_plus_route_projection,0.4403632298,0.5,False
7043,0.25,0.25,routed_localca,0.4512443807,0.525,False
7043,0.25,0.5,full_stochastic_bp,0.2229502493,0.5,False
7043,0.25,0.5,bp_plus_route_projection,0.4758179955,0.625,False
7043,0.25,0.5,routed_localca,0.4867732419,0.65,False
7043,0.25,0.75,full_stochastic_bp,0.569120576,0.5,False
7043,0.25,0.75,bp_plus_route_projection,0.8925020525,0.75,False
7043,0.25,0.75,routed_localca,0.7294456107,0.775,False
7043,0.25,1,full_stochastic_bp,0.6021023144,0.5,False
7043,0.25,1,bp_plus_route_projection,0.9771023144,0.875,False
7043,0.25,1,routed_localca,0.8417706596,0.9,False
7043,0.5,0.1,full_stochastic_bp,0.9949404796,0.5,True
7043,0.5,0.1,bp_plus_route_projection,0.3505089956,0.3,True
7043,0.5,0.1,routed_localca,0.3209090719,0.325,True
7043,0.5,0.25,full_stochastic_bp,1.043449724,0.5,True
7043,0.5,0.25,bp_plus_route_projection,0.483032054,0.375,True
7043,0.5,0.25,routed_localca,0.5091455658,0.4,True
7043,0.5,0.5,full_stochastic_bp,0.453302922,0.5,False
7043,0.5,0.5,bp_plus_route_projection,0.4383096172,0.5,False
7043,0.5,0.5,routed_localca,0.386567476,0.525,False
7043,0.5,0.75,full_stochastic_bp,1.214535036,0.5,False
7043,0.5,0.75,bp_plus_route_projection,1.165368686,0.625,False
7043,0.5,0.75,routed_localca,1.088726632,0.65,False
7043,0.5,1,full_stochastic_bp,0.626226829,0.5,False
7043,0.5,1,bp_plus_route_projection,0.876226829,0.75,False
7043,0.5,1,routed_localca,0.8443634985,0.775,False
7043,0.75,0.1,full_stochastic_bp,0.4553037111,0.5,True
7043,0.75,0.1,bp_plus_route_projection,0.1643362038,0.175,True
