seed,reliability_heterogeneity,method,population_loss_after_one_step,population_loss_decrease,expected_guaranteed_decrease,mean_attenuation,attenuation_reliability_correlation
7036,0.5,shuffled_shunting,2.0466673,1.9533327,2.139692956,0.5,0.8433462351
7036,0.5,anti_aligned_shunting,2.242440299,1.757559701,1.407509367,0.5,-1
7036,0.5,explicit_point_gate,1.984524656,2.015475344,2.197496878,0.5,1
7036,1,no_shunting,5.834662242,-1.834662242,8.881784197e-16,1,0
7036,1,best_global_gain,2.57239658,1.42760342,2,0.5,0
7036,1,reliability_aligned,1.260402632,2.739597368,2.63926014,0.5,1
7036,1,shuffled_shunting,4.114466585,-0.1144665849,0.4879674618,0.5,-0.7559215194
7036,1,anti_aligned_shunting,5.420330348,-1.420330348,0.08221958092,0.5,-1
7036,1,explicit_point_gate,1.260402632,2.739597368,2.63926014,0.5,1
7036,1.5,no_shunting,9.946695208,-5.946695208,-8.881784197e-16,1,0
7036,1.5,best_global_gain,3.379241667,0.6207583334,2,0.5,0
7036,1.5,reliability_aligned,1.070341937,2.929658063,3.087026034,0.5,1
7036,1.5,shuffled_shunting,1.805657366,2.194342634,2.296002348,0.5,0.595270682
7036,1.5,anti_aligned_shunting,10.38798866,-6.387988655,-1.261078101,0.5,-1
7036,1.5,explicit_point_gate,1.070341937,2.929658063,3.087026034,0.5,1
7036,2,no_shunting,7.132779584,-3.132779584,0,1,0
7036,2,best_global_gain,2.502130563,1.497869437,2,0.5,0
7036,2,reliability_aligned,0.6364955816,3.363504418,3.428844371,0.5,1
7036,2,shuffled_shunting,4.343252236,-0.3432522359,0.6632379596,0.5,0.01303590436
7036,2,anti_aligned_shunting,8.748013288,-4.748013288,-2.286533112,0.5,-1
7036,2,explicit_point_gate,0.6364955816,3.363504418,3.428844371,0.5,1
7037,0,no_shunting,6.082721486,-2.082721486,0,1,0
7037,0,best_global_gain,2.467656754,1.532343246,2,0.5,0
7037,0,reliability_aligned,2.467656754,1.532343246,2,0.5,0
7037,0,shuffled_shunting,2.467656754,1.532343246,2,0.5,0
7037,0,anti_aligned_shunting,2.467656754,1.532343246,2,0.5,0
7037,0,explicit_point_gate,2.467656754,1.532343246,2,0.5,0
7037,0.5,no_shunting,3.609089499,0.3909105013,-2.220446049e-16,1,0
7037,0.5,best_global_gain,0.2497325133,3.750267487,2,0.5,0
7037,0.5,reliability_aligned,0.6327500637,3.367249936,2.197496878,0.5,1
7037,0.5,shuffled_shunting,0.484378454,3.515621546,1.787666293,0.5,-0.06478487244
7037,0.5,anti_aligned_shunting,0.6060774306,3.393922569,1.407509367,0.5,-1
7037,0.5,explicit_point_gate,0.6327500637,3.367249936,2.197496878,0.5,1
7037,1,no_shunting,2.186796129,1.813203871,8.881784197e-16,1,0
7037,1,best_global_gain,1.217174958,2.782825042,2,0.5,0
7037,1,reliability_aligned,1.122838654,2.877161346,2.63926014,0.5,1
7037,1,shuffled_shunting,1.151337508,2.848662492,1.492039914,0.5,0.02226804522
7037,1,anti_aligned_shunting,2.188374433,1.811625567,0.08221958092,0.5,-1
7037,1,explicit_point_gate,1.122838654,2.877161346,2.63926014,0.5,1
7037,1.5,no_shunting,4.1327166,-0.1327166005,-8.881784197e-16,1,0
7037,1.5,best_global_gain,2.255456331,1.744543669,2,0.5,0
7037,1.5,reliability_aligned,1.51360604,2.48639396,3.087026034,0.5,1
7037,1.5,shuffled_shunting,3.557354919,0.4426450809,0.04024558469,0.5,-0.5728207503
7037,1.5,anti_aligned_shunting,4.681156681,-0.6811566815,-1.261078101,0.5,-1
7037,1.5,explicit_point_gate,1.51360604,2.48639396,3.087026034,0.5,1
7037,2,no_shunting,5.401240708,-1.401240708,0,1,0
7037,2,best_global_gain,2.076683122,1.923316878,2,0.5,0
7037,2,reliability_aligned,0.2561269504,3.74387305,3.428844371,0.5,1
7037,2,shuffled_shunting,4.411122263,-0.4111222627,0.9427054722,0.5,-0.183251481
7037,2,anti_aligned_shunting,7.703004995,-3.703004995,-2.286533112,0.5,-1
7037,2,explicit_point_gate,0.2561269504,3.74387305,3.428844371,0.5,1
7038,0,no_shunting,6.673069899,-2.673069899,0,1,0
7038,0,best_global_gain,4.357715827,-0.3577158275,2,0.5,0
7038,0,reliability_aligned,4.357715827,-0.3577158275,2,0.5,0
7038,0,shuffled_shunting,4.357715827,-0.3577158275,2,0.5,0
7038,0,anti_aligned_shunting,4.357715827,-0.3577158275,2,0.5,0
7038,0,explicit_point_gate,4.357715827,-0.3577158275,2,0.5,0
7038,0.5,no_shunting,7.647498364,-3.647498364,-2.220446049e-16,1,0
7038,0.5,best_global_gain,3.776877572,0.2231224282,2,0.5,0
7038,0.5,reliability_aligned,3.478784635,0.5212153651,2.197496878,0.5,1
7038,0.5,shuffled_shunting,4.471033834,-0.4710338345,1.789271018,0.5,-0.05910321518
7038,0.5,anti_aligned_shunting,4.640857811,-0.6408578109,1.407509367,0.5,-1
7038,0.5,explicit_point_gate,3.478784635,0.5212153651,2.197496878,0.5,1
7038,1,no_shunting,1.765627175,2.234372825,8.881784197e-16,1,0
7038,1,best_global_gain,1.459912948,2.540087052,2,0.5,0
7038,1,reliability_aligned,1.293428891,2.706571109,2.63926014,0.5,1
7038,1,shuffled_shunting,1.865654234,2.134345766,0.9930295781,0.5,-0.369489315
7038,1,anti_aligned_shunting,2.525512324,1.474487676,0.08221958092,0.5,-1
7038,1,explicit_point_gate,1.293428891,2.706571109,2.63926014,0.5,1
7038,1.5,no_shunting,2.460406485,1.539593515,-8.881784197e-16,1,0
7038,1.5,best_global_gain,1.97134664,2.02865336,2,0.5,0
7038,1.5,reliability_aligned,0.9660927744,3.033907226,3.087026034,0.5,1
7038,1.5,shuffled_shunting,2.689733491,1.310266509,-0.1260561344,0.5,-0.3914691363
7038,1.5,anti_aligned_shunting,4.384241567,-0.3842415673,-1.261078101,0.5,-1
7038,1.5,explicit_point_gate,0.9660927744,3.033907226,3.087026034,0.5,1
7038,2,no_shunting,5.864250429,-1.864250429,0,1,0
7038,2,best_global_gain,2.080815409,1.919184591,2,0.5,0
7038,2,reliability_aligned,0.2886748582,3.711325142,3.428844371,0.5,1
7038,2,shuffled_shunting,1.046914701,2.953085299,2.303392926,0.5,0.432211916
7038,2,anti_aligned_shunting,6.947560637,-2.947560637,-2.286533112,0.5,-1
7038,2,explicit_point_gate,0.2886748582,3.711325142,3.428844371,0.5,1
7039,0,no_shunting,6.483833304,-2.483833304,0,1,0
7039,0,best_global_gain,3.72002245,0.27997755,2,0.5,0
7039,0,reliability_aligned,3.72002245,0.27997755,2,0.5,0
7039,0,shuffled_shunting,3.72002245,0.27997755,2,0.5,0
7039,0,anti_aligned_shunting,3.72002245,0.27997755,2,0.5,0
7039,0,explicit_point_gate,3.72002245,0.27997755,2,0.5,0
7039,0.5,no_shunting,8.389133906,-4.389133906,-2.220446049e-16,1,0
7039,0.5,best_global_gain,3.794470418,0.2055295819,2,0.5,0
7039,0.5,reliability_aligned,3.478718904,0.5212810962,2.197496878,0.5,1
7039,0.5,shuffled_shunting,4.155435793,-0.1554357928,2.086328087,0.5,0.7080475845
7039,0.5,anti_aligned_shunting,4.754052494,-0.7540524937,1.407509367,0.5,-1
7039,0.5,explicit_point_gate,3.478718904,0.5212810962,2.197496878,0.5,1
7039,1,no_shunting,4.46010666,-0.4601066597,8.881784197e-16,1,0
7039,1,best_global_gain,2.703688031,1.296311969,2,0.5,0
7039,1,reliability_aligned,1.438946178,2.561053822,2.63926014,0.5,1
7039,1,shuffled_shunting,2.834994987,1.165005013,0.9913525731,0.5,-0.3772565375
7039,1,anti_aligned_shunting,5.115913369,-1.115913369,0.08221958092,0.5,-1
7039,1,explicit_point_gate,1.438946178,2.561053822,2.63926014,0.5,1
7039,1.5,no_shunting,4.415663927,-0.4156639271,-8.881784197e-16,1,0
7039,1.5,best_global_gain,2.210425374,1.789574626,2,0.5,0
7039,1.5,reliability_aligned,0.8924125063,3.107587494,3.087026034,0.5,1
7039,1.5,shuffled_shunting,5.750337328,-1.750337328,-0.0538572347,0.5,-0.4226939113
7039,1.5,anti_aligned_shunting,5.955503922,-1.955503922,-1.261078101,0.5,-1
7039,1.5,explicit_point_gate,0.8924125063,3.107587494,3.087026034,0.5,1
7039,2,no_shunting,4.777797857,-0.7777978565,0,1,0
7039,2,best_global_gain,2.23152344,1.76847656,2,0.5,0
7039,2,reliability_aligned,0.6320793217,3.367920678,3.428844371,0.5,1
7039,2,shuffled_shunting,2.383388191,1.616611809,1.861239461,0.5,0.3673037534
7039,2,anti_aligned_shunting,7.419627885,-3.419627885,-2.286533112,0.5,-1
7039,2,explicit_point_gate,0.6320793217,3.367920678,3.428844371,0.5,1
7040,0,no_shunting,2.168888071,1.831111929,0,1,0
7040,0,best_global_gain,1.962038825,2.037961175,2,0.5,0
7040,0,reliability_aligned,1.962038825,2.037961175,2,0.5,0
7040,0,shuffled_shunting,1.962038825,2.037961175,2,0.5,0
7040,0,anti_aligned_shunting,1.962038825,2.037961175,2,0.5,0
7040,0,explicit_point_gate,1.962038825,2.037961175,2,0.5,0
7040,0.5,no_shunting,2.3186779,1.6813221,-2.220446049e-16,1,0
7040,0.5,best_global_gain,2.292121935,1.707878065,2,0.5,0
7040,0.5,reliability_aligned,2.321456627,1.678543373,2.197496878,0.5,1
7040,0.5,shuffled_shunting,2.059801628,1.940198372,1.835614309,0.5,0.06230698737
7040,0.5,anti_aligned_shunting,2.439089516,1.560910484,1.407509367,0.5,-1
7040,0.5,explicit_point_gate,2.321456627,1.678543373,2.197496878,0.5,1
7040,1,no_shunting,4.616603367,-0.6166033666,8.881784197e-16,1,0
7040,1,best_global_gain,1.895768646,2.104231354,2,0.5,0
7040,1,reliability_aligned,1.151752257,2.848247743,2.63926014,0.5,1
7040,1,shuffled_shunting,2.560323869,1.439676131,1.163845611,0.5,-0.2394411002
7040,1,anti_aligned_shunting,3.734720174,0.2652798256,0.08221958092,0.5,-1
7040,1,explicit_point_gate,1.151752257,2.848247743,2.63926014,0.5,1
7040,1.5,no_shunting,4.430731186,-0.4307311857,-8.881784197e-16,1,0
7040,1.5,best_global_gain,1.187536635,2.812463365,2,0.5,0
7040,1.5,reliability_aligned,1.005410062,2.994589938,3.087026034,0.5,1
7040,1.5,shuffled_shunting,2.180401448,1.819598552,0.6529349579,0.5,-0.08367792931
7040,1.5,anti_aligned_shunting,4.716350234,-0.7163502336,-1.261078101,0.5,-1
7040,1.5,explicit_point_gate,1.005410062,2.994589938,3.087026034,0.5,1
7040,2,no_shunting,5.276154396,-1.276154396,0,1,0
7040,2,best_global_gain,1.802433213,2.197566787,2,0.5,0
7040,2,reliability_aligned,0.2662344442,3.733765556,3.428844371,0.5,1
7040,2,shuffled_shunting,2.267873858,1.732126142,2.087438978,0.5,0.4007588592
7040,2,anti_aligned_shunting,6.892909341,-2.892909341,-2.286533112,0.5,-1
7040,2,explicit_point_gate,0.2662344442,3.733765556,3.428844371,0.5,1
7041,0,no_shunting,5.583638036,-1.583638036,0,1,0
7041,0,best_global_gain,1.68764448,2.31235552,2,0.5,0
7041,0,reliability_aligned,1.68764448,2.31235552,2,0.5,0
7041,0,shuffled_shunting,1.68764448,2.31235552,2,0.5,0
7041,0,anti_aligned_shunting,1.68764448,2.31235552,2,0.5,0
7041,0,explicit_point_gate,1.68764448,2.31235552,2,0.5,0
7041,0.5,no_shunting,0.5266483285,3.473351671,-2.220446049e-16,1,0
7041,0.5,best_global_gain,0.932657374,3.067342626,2,0.5,0
7041,0.5,reliability_aligned,0.9338756727,3.066124327,2.197496878,0.5,1
7041,0.5,shuffled_shunting,1.07650087,2.92349913,1.717952906,0.5,-0.2209804619
7041,0.5,anti_aligned_shunting,1.254316883,2.745683117,1.407509367,0.5,-1
7041,0.5,explicit_point_gate,0.9338756727,3.066124327,2.197496878,0.5,1
7041,1,no_shunting,5.926771826,-1.926771826,8.881784197e-16,1,0
7041,1,best_global_gain,3.1873979,0.8126021004,2,0.5,0
7041,1,reliability_aligned,2.595000182,1.404999818,2.63926014,0.5,1
7041,1,shuffled_shunting,3.638251831,0.3617481694,1.784511098,0.5,0.2581714504
7041,1,anti_aligned_shunting,5.130898947,-1.130898947,0.08221958092,0.5,-1
7041,1,explicit_point_gate,2.595000182,1.404999818,2.63926014,0.5,1
7041,1.5,no_shunting,10.98263584,-6.982635844,-8.881784197e-16,1,0
7041,1.5,best_global_gain,3.684593626,0.3154063744,2,0.5,0
7041,1.5,reliability_aligned,0.9822111867,3.017788813,3.087026034,0.5,1
7041,1.5,shuffled_shunting,8.136881385,-4.136881385,-0.2670607013,0.5,-0.5443100757
7041,1.5,anti_aligned_shunting,10.80303744,-6.803037443,-1.261078101,0.5,-1
7041,1.5,explicit_point_gate,0.9822111867,3.017788813,3.087026034,0.5,1
7041,2,no_shunting,4.094687579,-0.09468757934,0,1,0
7041,2,best_global_gain,2.355297794,1.644702206,2,0.5,0
7041,2,reliability_aligned,0.9335278713,3.066472129,3.428844371,0.5,1
7041,2,shuffled_shunting,4.852783006,-0.8527830057,-0.3832209215,0.5,-0.442214668
7041,2,anti_aligned_shunting,6.153143363,-2.153143363,-2.286533112,0.5,-1
7041,2,explicit_point_gate,0.9335278713,3.066472129,3.428844371,0.5,1
7042,0,no_shunting,4.40501426,-0.4050142598,0,1,0
7042,0,best_global_gain,3.639586745,0.3604132551,2,0.5,0
7042,0,reliability_aligned,3.639586745,0.3604132551,2,0.5,0
7042,0,shuffled_shunting,3.639586745,0.3604132551,2,0.5,0
7042,0,anti_aligned_shunting,3.639586745,0.3604132551,2,0.5,0
7042,0,explicit_point_gate,3.639586745,0.3604132551,2,0.5,0
7042,0.5,no_shunting,6.77560854,-2.77560854,-2.220446049e-16,1,0
7042,0.5,best_global_gain,2.915517261,1.084482739,2,0.5,0
7042,0.5,reliability_aligned,2.239274255,1.760725745,2.197496878,0.5,1
7042,0.5,shuffled_shunting,2.400131235,1.599868765,1.748518242,0.5,-0.147592769
7042,0.5,anti_aligned_shunting,3.74365161,0.25634839,1.407509367,0.5,-1
7042,0.5,explicit_point_gate,2.239274255,1.760725745,2.197496878,0.5,1
7042,1,no_shunting,1.842670747,2.157329253,8.881784197e-16,1,0
7042,1,best_global_gain,2.534572039,1.465427961,2,0.5,0
7042,1,reliability_aligned,2.016125158,1.983874842,2.63926014,0.5,1
7042,1,shuffled_shunting,2.595345564,1.404654436,1.980336026,0.5,0.4478116366
7042,1,anti_aligned_shunting,3.2889913,0.7110087004,0.08221958092,0.5,-1
7042,1,explicit_point_gate,2.016125158,1.983874842,2.63926014,0.5,1
7042,1.5,no_shunting,4.630652612,-0.6306526118,-8.881784197e-16,1,0
7042,1.5,best_global_gain,1.31931632,2.68068368,2,0.5,0
7042,1.5,reliability_aligned,0.7242464526,3.275753547,3.087026034,0.5,1
7042,1.5,shuffled_shunting,3.296049736,0.7039502643,0.5498507557,0.5,-0.3106206509
7042,1.5,anti_aligned_shunting,4.78272616,-0.7827261604,-1.261078101,0.5,-1
7042,1.5,explicit_point_gate,0.7242464526,3.275753547,3.087026034,0.5,1
7042,2,no_shunting,3.373029285,0.6269707151,0,1,0
7042,2,best_global_gain,1.959424548,2.040575452,2,0.5,0
7042,2,reliability_aligned,0.5899459013,3.410054099,3.428844371,0.5,1
7042,2,shuffled_shunting,2.280619769,1.719380231,0.5395904651,0.5,0.08450241837
7042,2,anti_aligned_shunting,5.756610793,-1.756610793,-2.286533112,0.5,-1
7042,2,explicit_point_gate,0.5899459013,3.410054099,3.428844371,0.5,1
7043,0,no_shunting,5.076389012,-1.076389012,0,1,0
7043,0,best_global_gain,4.13761109,-0.1376110899,2,0.5,0
7043,0,reliability_aligned,4.13761109,-0.1376110899,2,0.5,0
7043,0,shuffled_shunting,4.13761109,-0.1376110899,2,0.5,0
7043,0,anti_aligned_shunting,4.13761109,-0.1376110899,2,0.5,0
7043,0,explicit_point_gate,4.13761109,-0.1376110899,2,0.5,0
7043,0.5,no_shunting,5.927890476,-1.927890476,-2.220446049e-16,1,0
7043,0.5,best_global_gain,3.230947641,0.7690523591,2,0.5,0
7043,0.5,reliability_aligned,2.429922438,1.570077562,2.197496878,0.5,1
7043,0.5,shuffled_shunting,4.282484414,-0.2824844141,1.824869108,0.5,0.01775208922
7043,0.5,anti_aligned_shunting,4.405542236,-0.4055422363,1.407509367,0.5,-1
7043,0.5,explicit_point_gate,2.429922438,1.570077562,2.197496878,0.5,1
7043,1,no_shunting,5.278252052,-1.278252052,8.881784197e-16,1,0
7043,1,best_global_gain,1.922388706,2.077611294,2,0.5,0
7043,1,reliability_aligned,1.63741596,2.36258404,2.63926014,0.5,1
7043,1,shuffled_shunting,3.775618098,0.2243819021,1.093192332,0.5,-0.2908054653
7043,1,anti_aligned_shunting,3.777791617,0.2222083834,0.08221958092,0.5,-1
7043,1,explicit_point_gate,1.63741596,2.36258404,2.63926014,0.5,1
7043,1.5,no_shunting,1.502931732,2.497068268,-8.881784197e-16,1,0
7043,1.5,best_global_gain,1.820329326,2.179670674,2,0.5,0
7043,1.5,reliability_aligned,1.389759426,2.610240574,3.087026034,0.5,1
7043,1.5,shuffled_shunting,2.335028198,1.664971802,0.8577870119,0.5,-0.07947622169
7043,1.5,anti_aligned_shunting,3.549629759,0.4503702406,-1.261078101,0.5,-1
7043,1.5,explicit_point_gate,1.389759426,2.610240574,3.087026034,0.5,1
7043,2,no_shunting,3.921864475,0.0781355246,0,1,0
7043,2,best_global_gain,1.845310123,2.154689877,2,0.5,0
7043,2,reliability_aligned,0.8935716057,3.106428394,3.428844371,0.5,1
7043,2,shuffled_shunting,2.782372277,1.217627723,0.1622921246,0.5,-0.2976242519
7043,2,anti_aligned_shunting,6.320505619,-2.320505619,-2.286533112,0.5,-1
7043,2,explicit_point_gate,0.8935716057,3.106428394,3.428844371,0.5,1
7044,0,no_shunting,4.32927358,-0.32927358,0,1,0
7044,0,best_global_gain,2.683521055,1.316478945,2,0.5,0
7044,0,reliability_aligned,2.683521055,1.316478945,2,0.5,0
7044,0,shuffled_shunting,2.683521055,1.316478945,2,0.5,0
7044,0,anti_aligned_shunting,2.683521055,1.316478945,2,0.5,0
7044,0,explicit_point_gate,2.683521055,1.316478945,2,0.5,0
7044,0.5,no_shunting,5.965257894,-1.965257894,-2.220446049e-16,1,0
7044,0.5,best_global_gain,1.814373266,2.185626734,2,0.5,0
7044,0.5,reliability_aligned,1.079835189,2.920164811,2.197496878,0.5,1
7044,0.5,shuffled_shunting,2.432099195,1.567900805,1.874547652,0.5,0.1598119251
7044,0.5,anti_aligned_shunting,2.972984453,1.027015547,1.407509367,0.5,-1
7044,0.5,explicit_point_gate,1.079835189,2.920164811,2.197496878,0.5,1
7044,1,no_shunting,3.881024501,0.1189754988,8.881784197e-16,1,0
7044,1,best_global_gain,1.77401871,2.22598129,2,0.5,0
7044,1,reliability_aligned,0.6240871624,3.375912838,2.63926014,0.5,1
7044,1,shuffled_shunting,1.465467151,2.534532849,1.682507937,0.5,0.1339242626
7044,1,anti_aligned_shunting,4.389604531,-0.3896045309,0.08221958092,0.5,-1
7044,1,explicit_point_gate,0.6240871624,3.375912838,2.63926014,0.5,1
7044,1.5,no_shunting,3.027414478,0.9725855221,-8.881784197e-16,1,0
7044,1.5,best_global_gain,2.244643549,1.755356451,2,0.5,0
7044,1.5,reliability_aligned,0.6773505487,3.322649451,3.087026034,0.5,1
7044,1.5,shuffled_shunting,1.824376353,2.175623647,2.406812892,0.5,0.5519570011
7044,1.5,anti_aligned_shunting,5.113513549,-1.113513549,-1.261078101,0.5,-1
7044,1.5,explicit_point_gate,0.6773505487,3.322649451,3.087026034,0.5,1
7044,2,no_shunting,2.419033571,1.580966429,0,1,0
7044,2,best_global_gain,1.952434531,2.047565469,2,0.5,0
7044,2,reliability_aligned,0.8165336511,3.183466349,3.428844371,0.5,1
7044,2,shuffled_shunting,3.561615181,0.4383848185,-1.410776023,0.5,-0.5154324161
7044,2,anti_aligned_shunting,4.75941514,-0.7594151396,-2.286533112,0.5,-1
7044,2,explicit_point_gate,0.8165336511,3.183466349,3.428844371,0.5,1
7045,0,no_shunting,4.8686193,-0.8686193,0,1,0
7045,0,best_global_gain,0.6852063074,3.314793693,2,0.5,0
7045,0,reliability_aligned,0.6852063074,3.314793693,2,0.5,0
7045,0,shuffled_shunting,0.6852063074,3.314793693,2,0.5,0
7045,0,anti_aligned_shunting,0.6852063074,3.314793693,2,0.5,0
7045,0,explicit_point_gate,0.6852063074,3.314793693,2,0.5,0
7045,0.5,no_shunting,3.507756149,0.4922438509,-2.220446049e-16,1,0
7045,0.5,best_global_gain,1.739331158,2.260668842,2,0.5,0
7045,0.5,reliability_aligned,1.262168914,2.737831086,2.197496878,0.5,1
7045,0.5,shuffled_shunting,1.935354504,2.064645496,1.717992082,0.5,-0.2305227639
7045,0.5,anti_aligned_shunting,2.467421588,1.532578412,1.407509367,0.5,-1
7045,0.5,explicit_point_gate,1.262168914,2.737831086,2.197496878,0.5,1
7045,1,no_shunting,6.311283212,-2.311283212,8.881784197e-16,1,0
7045,1,best_global_gain,1.91826741,2.08173259,2,0.5,0
7045,1,reliability_aligned,1.044606863,2.955393137,2.63926014,0.5,1
7045,1,shuffled_shunting,2.037440756,1.962559244,2.081490286,0.5,0.4821364833
7045,1,anti_aligned_shunting,5.023196075,-1.023196075,0.08221958092,0.5,-1
7045,1,explicit_point_gate,1.044606863,2.955393137,2.63926014,0.5,1
7045,1.5,no_shunting,5.938385522,-1.938385522,-8.881784197e-16,1,0
7045,1.5,best_global_gain,2.480603548,1.519396452,2,0.5,0
7045,1.5,reliability_aligned,0.8737005648,3.126299435,3.087026034,0.5,1
7045,1.5,shuffled_shunting,3.961865601,0.0381343993,1.150985275,0.5,0.05861247247
7045,1.5,anti_aligned_shunting,6.650393218,-2.650393218,-1.261078101,0.5,-1
7045,1.5,explicit_point_gate,0.8737005648,3.126299435,3.087026034,0.5,1
7045,2,no_shunting,1.799169943,2.200830057,0,1,0
7045,2,best_global_gain,1.414756037,2.585243963,2,0.5,0
7045,2,reliability_aligned,0.6385537734,3.361446227,3.428844371,0.5,1
7045,2,shuffled_shunting,1.499406084,2.500593916,2.025686987,0.5,0.274084044
7045,2,anti_aligned_shunting,4.212005466,-0.2120054661,-2.286533112,0.5,-1
7045,2,explicit_point_gate,0.6385537734,3.361446227,3.428844371,0.5,1
7046,0,no_shunting,3.900304679,0.09969532073,0,1,0
7046,0,best_global_gain,1.063258527,2.936741473,2,0.5,0
7046,0,reliability_aligned,1.063258527,2.936741473,2,0.5,0
7046,0,shuffled_shunting,1.063258527,2.936741473,2,0.5,0
7046,0,anti_aligned_shunting,1.063258527,2.936741473,2,0.5,0
7046,0,explicit_point_gate,1.063258527,2.936741473,2,0.5,0
7046,0.5,no_shunting,4.576546098,-0.576546098,-2.220446049e-16,1,0
7046,0.5,best_global_gain,2.248038471,1.751961529,2,0.5,0
7046,0.5,reliability_aligned,1.726072576,2.273927424,2.197496878,0.5,1
7046,0.5,shuffled_shunting,2.495653566,1.504346434,1.733014167,0.5,-0.2139773272
7046,0.5,anti_aligned_shunting,3.217448735,0.7825512647,1.407509367,0.5,-1
7046,0.5,explicit_point_gate,1.726072576,2.273927424,2.197496878,0.5,1
7046,1,no_shunting,6.197718539,-2.197718539,8.881784197e-16,1,0
7046,1,best_global_gain,1.999170472,2.000829528,2,0.5,0
7046,1,reliability_aligned,1.102161742,2.897838258,2.63926014,0.5,1
7046,1,shuffled_shunting,4.740139273,-0.7401392734,0.9944175789,0.5,-0.4548495912
7046,1,anti_aligned_shunting,4.124839418,-0.1248394178,0.08221958092,0.5,-1
7046,1,explicit_point_gate,1.102161742,2.897838258,2.63926014,0.5,1
7046,1.5,no_shunting,1.863707729,2.136292271,-8.881784197e-16,1,0
7046,1.5,best_global_gain,1.921231513,2.078768487,2,0.5,0
7046,1.5,reliability_aligned,0.8340291445,3.165970855,3.087026034,0.5,1
7046,1.5,shuffled_shunting,1.736405027,2.263594973,2.252097307,0.5,0.56046497
7046,1.5,anti_aligned_shunting,3.80802065,0.1919793496,-1.261078101,0.5,-1
7046,1.5,explicit_point_gate,0.8340291445,3.165970855,3.087026034,0.5,1
7046,2,no_shunting,2.979267684,1.020732316,0,1,0
7046,2,best_global_gain,1.493346999,2.506653001,2,0.5,0
7046,2,reliability_aligned,0.2462115232,3.753788477,3.428844371,0.5,1
7046,2,shuffled_shunting,3.119401707,0.8805982927,0.3143004833,0.5,-0.1667487155
7046,2,anti_aligned_shunting,5.309909883,-1.309909883,-2.286533112,0.5,-1
7046,2,explicit_point_gate,0.2462115232,3.753788477,3.428844371,0.5,1
7047,0,no_shunting,1.886025598,2.113974402,0,1,0
7047,0,best_global_gain,1.05176491,2.94823509,2,0.5,0
7047,0,reliability_aligned,1.05176491,2.94823509,2,0.5,0
7047,0,shuffled_shunting,1.05176491,2.94823509,2,0.5,0
7047,0,anti_aligned_shunting,1.05176491,2.94823509,2,0.5,0
7047,0,explicit_point_gate,1.05176491,2.94823509,2,0.5,0
7047,0.5,no_shunting,8.580544395,-4.580544395,-2.220446049e-16,1,0
7047,0.5,best_global_gain,2.062401692,1.937598308,2,0.5,0
7047,0.5,reliability_aligned,1.503037688,2.496962312,2.197496878,0.5,1
7047,0.5,shuffled_shunting,1.976685629,2.023314371,1.898328635,0.5,0.2209804619
7047,0.5,anti_aligned_shunting,3.257427522,0.7425724784,1.407509367,0.5,-1
7047,0.5,explicit_point_gate,1.503037688,2.496962312,2.197496878,0.5,1
7047,1,no_shunting,3.858899414,0.1411005859,8.881784197e-16,1,0
7047,1,best_global_gain,3.054849172,0.9451508279,2,0.5,0
7047,1,reliability_aligned,2.089190041,1.910809959,2.63926014,0.5,1
7047,1,shuffled_shunting,3.430486615,0.5695133855,1.561495756,0.5,0.1095350642
7047,1,anti_aligned_shunting,4.679568042,-0.6795680419,0.08221958092,0.5,-1
7047,1,explicit_point_gate,2.089190041,1.910809959,2.63926014,0.5,1
7047,1.5,no_shunting,2.147280737,1.852719263,-8.881784197e-16,1,0
7047,1.5,best_global_gain,1.649119895,2.350880105,2,0.5,0
7047,1.5,reliability_aligned,0.880473422,3.119526578,3.087026034,0.5,1
7047,1.5,shuffled_shunting,2.14877339,1.85122661,1.696342288,0.5,0.02264336443
7047,1.5,anti_aligned_shunting,3.719170371,0.2808296292,-1.261078101,0.5,-1
7047,1.5,explicit_point_gate,0.880473422,3.119526578,3.087026034,0.5,1
7047,2,no_shunting,7.29698165,-3.29698165,0,1,0
7047,2,best_global_gain,2.865657035,1.134342965,2,0.5,0
7047,2,reliability_aligned,0.5917625851,3.408237415,3.428844371,0.5,1
7047,2,shuffled_shunting,7.631617229,-3.631617229,-0.7497630359,0.5,-0.6376210452
7047,2,anti_aligned_shunting,9.212597388,-5.212597388,-2.286533112,0.5,-1
7047,2,explicit_point_gate,0.5917625851,3.408237415,3.428844371,0.5,1
7048,0,no_shunting,4.077710576,-0.07771057624,0,1,0
7048,0,best_global_gain,1.304320294,2.695679706,2,0.5,0
7048,0,reliability_aligned,1.304320294,2.695679706,2,0.5,0
7048,0,shuffled_shunting,1.304320294,2.695679706,2,0.5,0
7048,0,anti_aligned_shunting,1.304320294,2.695679706,2,0.5,0
7048,0,explicit_point_gate,1.304320294,2.695679706,2,0.5,0
7048,0.5,no_shunting,4.833147161,-0.8331471613,-2.220446049e-16,1,0
7048,0.5,best_global_gain,0.643078127,3.356921873,2,0.5,0
7048,0.5,reliability_aligned,0.4553681674,3.544631833,2.197496878,0.5,1
7048,0.5,shuffled_shunting,1.882430873,2.117569127,1.606176786,0.5,-0.5142494381
7048,0.5,anti_aligned_shunting,1.513935505,2.486064495,1.407509367,0.5,-1
