seed,task_depth,model_depth,method,route_rank,final_population_loss,target_signal_capture,admitted_noise,initial_maximum_guaranteed_decrease
7039,2,4,rewired_tree,16,3.087147099,1,66.3325,0.007425834478
7039,2,4,full_stochastic_bp,16,3.087147099,1,66.3325,0.007425834478
7039,3,1,aligned_tree,2,0.3277325428,0.4340444984,0.845,0.07364662717
7039,3,1,rewired_tree,2,0.5411200682,0.03790964399,1.9540625,0.000360733234
7039,3,2,aligned_tree,4,0.3398256396,0.5220586781,1.69,0.06160443799
7039,3,2,rewired_tree,4,0.6479129584,0.06883884873,5.0171875,0.0004658634039
7039,3,3,aligned_tree,8,0.163298089,1,3.38,0.1141552511
7039,3,3,rewired_tree,8,0.6880536738,0.5462158677,11.1434375,0.01276136104
7039,3,4,aligned_tree,16,0.6359357739,1,24.505,0.01960399922
7039,3,4,rewired_tree,16,0.6359357739,1,24.505,0.01960399922
7039,3,4,full_stochastic_bp,16,0.6359357739,1,24.505,0.01960399922
7039,4,1,aligned_tree,2,0.1016043122,0.8034331019,0.845,0.1957934321
7039,4,1,rewired_tree,2,0.1157635223,0.8019866772,0.845,0.1952604229
7039,4,2,aligned_tree,4,0.1116971771,0.8099054317,1.69,0.1311943244
7039,4,2,rewired_tree,4,0.1067387367,0.8721313861,1.69,0.1484336749
7039,4,3,aligned_tree,8,0.1380133819,0.8590504627,3.38,0.0870439859
7039,4,3,rewired_tree,8,0.1368414677,0.8955384869,3.38,0.09378809054
7039,4,4,aligned_tree,16,0.1750657288,1,6.76,0.06443298969
7039,4,4,rewired_tree,16,0.1750657288,1,6.76,0.06443298969
7039,4,4,full_stochastic_bp,16,0.1750657288,1,6.76,0.06443298969
7040,1,1,aligned_tree,2,0.002462829878,1,0.845,0.27100271
7040,1,1,rewired_tree,2,0.09263486277,0.994273446,9.16296875,0.04866378424
7040,1,2,aligned_tree,4,0.2914626412,1,6.12625,0.07016312928
7040,1,2,rewired_tree,4,0.2398938735,0.994273446,26.16859375,0.01819726317
7040,1,3,aligned_tree,8,1.722536789,1,33.16625,0.01463432481
7040,1,3,rewired_tree,8,1.610829255,0.9957050845,67.15109375,0.007274212672
7040,1,4,aligned_tree,16,5.036393968,1,135.41125,0.003665386836
7040,1,4,rewired_tree,16,5.036393968,1,135.41125,0.003665386836
7040,1,4,full_stochastic_bp,16,5.036393968,1,135.41125,0.003665386836
7040,2,1,aligned_tree,2,0.2261324021,0.5718407723,0.845,0.1153982421
7040,2,1,rewired_tree,2,0.2813992045,0.5373598931,4.56828125,0.02827809933
7040,2,2,aligned_tree,4,0.05736362683,1,1.69,0.1858736059
7040,2,2,rewired_tree,4,0.2734517376,0.5908797966,12.38453125,0.01345386797
7040,2,3,aligned_tree,8,0.177610065,1,12.2525,0.03772873043
7040,2,3,rewired_tree,8,0.4987069923,0.6747633446,33.16625,0.006727126735
7040,2,4,aligned_tree,16,1.492637047,1,66.3325,0.007425834478
7040,2,4,rewired_tree,16,1.492637047,1,66.3325,0.007425834478
7040,2,4,full_stochastic_bp,16,1.492637047,1,66.3325,0.007425834478
7040,3,1,aligned_tree,2,0.4957456499,0.06015760168,0.845,0.001999064601
7040,3,1,rewired_tree,2,0.4862349833,0.05861086811,1.9540625,0.0008534007344
7040,3,2,aligned_tree,4,0.4781965021,0.1173043675,1.69,0.003806861443
7040,3,2,rewired_tree,4,0.4679222423,0.2340987133,4.46265625,0.005834050103
7040,3,3,aligned_tree,8,0.04553891174,1,3.38,0.1141552511
7040,3,3,rewired_tree,8,0.4314278502,0.4750947954,12.2525,0.008867153152
7040,3,4,aligned_tree,16,0.3210402875,1,24.505,0.01960399922
7040,3,4,rewired_tree,16,0.3210402875,1,24.505,0.01960399922
7040,3,4,full_stochastic_bp,16,0.3210402875,1,24.505,0.01960399922
7040,4,1,aligned_tree,2,0.4773259211,0.1024607212,0.845,0.005540176577
7040,4,1,rewired_tree,2,0.4763350294,0.1088919301,0.845,0.006215301786
7040,4,2,aligned_tree,4,0.4884318019,0.1436542926,1.69,0.005627166439
7040,4,2,rewired_tree,4,0.4882672679,0.1119318894,1.69,0.003476476534
7040,4,3,aligned_tree,8,0.3241135886,0.4896200843,3.38,0.03097562832
7040,4,3,rewired_tree,8,0.3470481485,0.4002528247,3.38,0.0211893663
7040,4,4,aligned_tree,16,0.09689756812,1,6.76,0.06443298969
7040,4,4,rewired_tree,16,0.09689756812,1,6.76,0.06443298969
7040,4,4,full_stochastic_bp,16,0.09689756812,1,6.76,0.06443298969
7041,1,1,aligned_tree,2,0.04223938536,1,0.845,0.27100271
7041,1,1,rewired_tree,2,0.05919687224,0.9536946501,6.588359375,0.06029746556
7041,1,2,aligned_tree,4,0.8939663663,1,6.12625,0.07016312928
7041,1,2,rewired_tree,4,0.7599403144,0.9614122085,27.8321875,0.01605067522
7041,1,3,aligned_tree,8,1.498021874,1,33.16625,0.01463432481
7041,1,3,rewired_tree,8,1.165737825,0.9691297668,64.536875,0.00716890389
7041,1,4,aligned_tree,16,3.820686909,1,135.41125,0.003665386836
7041,1,4,rewired_tree,16,3.820686909,1,135.41125,0.003665386836
7041,1,4,full_stochastic_bp,16,3.820686909,1,135.41125,0.003665386836
7041,2,1,aligned_tree,2,0.01724958418,0.9873794332,0.845,0.2660251822
7041,2,1,rewired_tree,2,0.04660689576,0.9275788694,3.261171875,0.1027039577
7041,2,2,aligned_tree,4,0.046908488,1,1.69,0.1858736059
7041,2,2,rewired_tree,4,1.101954209,0.9414884113,14.16695312,0.02933460829
7041,2,3,aligned_tree,8,0.2223135555,1,12.2525,0.03772873043
7041,2,3,rewired_tree,8,1.953101592,0.9635899051,32.0571875,0.01405941317
7041,2,4,aligned_tree,16,3.020368781,1,66.3325,0.007425834478
7041,2,4,rewired_tree,16,3.020368781,1,66.3325,0.007425834478
7041,2,4,full_stochastic_bp,16,3.020368781,1,66.3325,0.007425834478
7041,3,1,aligned_tree,2,0.1656218546,0.8591931553,0.845,0.216587209
7041,3,1,rewired_tree,2,0.08093813569,0.8860023964,1.39953125,0.1717323759
7041,3,2,aligned_tree,4,0.1329370955,0.9253204771,1.69,0.1636927468
7041,3,2,rewired_tree,4,0.5288653699,0.8938493332,5.57171875,0.06178626689
7041,3,3,aligned_tree,8,0.258852992,1,3.38,0.1141552511
7041,3,3,rewired_tree,8,0.6426221537,0.9476188251,12.2525,0.0340141422
7041,3,4,aligned_tree,16,0.7876878028,1,24.505,0.01960399922
7041,3,4,rewired_tree,16,0.7876878028,1,24.505,0.01960399922
7041,3,4,full_stochastic_bp,16,0.7876878028,1,24.505,0.01960399922
7041,4,1,aligned_tree,2,0.2146807001,0.5706969453,0.845,0.1150299167
7041,4,1,rewired_tree,2,0.2322695788,0.5760786395,0.845,0.1167657404
7041,4,2,aligned_tree,4,0.2701394306,0.6213248026,1.69,0.08351152333
7041,4,2,rewired_tree,4,0.1899328298,0.6651288138,1.69,0.09392189853
7041,4,3,aligned_tree,8,0.1406373536,0.9097417588,3.38,0.09646618774
7041,4,3,rewired_tree,8,0.2159409549,0.7603446977,3.38,0.0698159334
7041,4,4,aligned_tree,16,0.1750033197,1,6.76,0.06443298969
7041,4,4,rewired_tree,16,0.1750033197,1,6.76,0.06443298969
7041,4,4,full_stochastic_bp,16,0.1750033197,1,6.76,0.06443298969
7042,1,1,aligned_tree,2,0.01187529322,1,0.845,0.27100271
7042,1,1,rewired_tree,2,0.2137961776,0.7503886945,11.18304688,0.02359266909
7042,1,2,aligned_tree,4,0.06633408123,1,6.12625,0.07016312928
7042,1,2,rewired_tree,4,0.297837565,0.7503886945,30.20875,0.009093973809
7042,1,3,aligned_tree,8,0.3404452213,1,33.16625,0.01463432481
7042,1,3,rewired_tree,8,1.334038559,0.7503886945,67.705625,0.004112737234
7042,1,4,aligned_tree,16,2.873877414,1,135.41125,0.003665386836
7042,1,4,rewired_tree,16,2.873877414,1,135.41125,0.003665386836
7042,1,4,full_stochastic_bp,16,2.873877414,1,135.41125,0.003665386836
7042,2,1,aligned_tree,2,0.269007907,0.5140949824,0.845,0.09723148652
7042,2,1,rewired_tree,2,0.362975458,0.4890012127,5.875390625,0.01878594154
7042,2,2,aligned_tree,4,0.02711888817,1,1.69,0.1858736059
7042,2,2,rewired_tree,4,0.3558932971,0.5040292966,14.99875,0.008193547976
7042,2,3,aligned_tree,8,0.9539855246,1,12.2525,0.03772873043
7042,2,3,rewired_tree,8,0.6074185258,0.8217633687,33.16625,0.009934311647
7042,2,4,aligned_tree,16,1.506621168,1,66.3325,0.007425834478
7042,2,4,rewired_tree,16,1.506621168,1,66.3325,0.007425834478
7042,2,4,full_stochastic_bp,16,1.506621168,1,66.3325,0.007425834478
7042,3,1,aligned_tree,2,0.2973540313,0.4219311182,0.845,0.07025870071
7042,3,1,rewired_tree,2,0.2757884568,0.4531420378,2.50859375,0.03466509526
7042,3,2,aligned_tree,4,0.1516743566,0.71978598,1.69,0.1074974834
7042,3,2,rewired_tree,4,0.2763941242,0.4614745818,5.57171875,0.01764892802
7042,3,3,aligned_tree,8,0.05127119019,1,3.38,0.1141552511
7042,3,3,rewired_tree,8,0.3232908438,0.6361565671,12.2525,0.01569966489
7042,3,4,aligned_tree,16,0.8683911283,1,24.505,0.01960399922
7042,3,4,rewired_tree,16,0.8683911283,1,24.505,0.01960399922
7042,3,4,full_stochastic_bp,16,0.8683911283,1,24.505,0.01960399922
7042,4,1,aligned_tree,2,0.3952576875,0.2368809788,0.845,0.02593288875
7042,4,1,rewired_tree,2,0.398723269,0.2417171786,0.845,0.02688242884
7042,4,2,aligned_tree,4,0.2136710972,0.6896342183,1.69,0.09993034882
7042,4,2,rewired_tree,4,0.3530980952,0.3867957116,1.69,0.03601965319
7042,4,3,aligned_tree,8,0.1082938968,0.9329936317,3.38,0.100913332
7042,4,3,rewired_tree,8,0.2371439465,0.6838905893,3.38,0.0575441597
7042,4,4,aligned_tree,16,0.1563643144,1,6.76,0.06443298969
7042,4,4,rewired_tree,16,0.1563643144,1,6.76,0.06443298969
7042,4,4,full_stochastic_bp,16,0.1563643144,1,6.76,0.06443298969
7043,1,1,aligned_tree,2,0.01107459621,1,0.845,0.27100271
7043,1,1,rewired_tree,2,0.1498271762,0.7209688916,9.539257813,0.02533063633
7043,1,2,aligned_tree,4,0.06044468855,1,6.12625,0.07016312928
7043,1,2,rewired_tree,4,0.2525114345,0.7395709655,31.43664063,0.00849952785
7043,1,3,aligned_tree,8,0.5146129332,1,33.16625,0.01463432481
7043,1,3,rewired_tree,8,2.538503843,0.7767751133,67.15109375,0.004441325679
7043,1,4,aligned_tree,16,3.936622408,1,135.41125,0.003665386836
7043,1,4,rewired_tree,16,3.936622408,1,135.41125,0.003665386836
7043,1,4,full_stochastic_bp,16,3.936622408,1,135.41125,0.003665386836
7043,2,1,aligned_tree,2,0.1071645713,0.922250634,0.845,0.2406410883
7043,2,1,rewired_tree,2,0.5489035787,0.257654753,4.845546875,0.006504345367
7043,2,2,aligned_tree,4,0.06850112035,1,1.69,0.1858736059
7043,2,2,rewired_tree,4,0.745483982,0.2764239283,16.02859375,0.002343149503
7043,2,3,aligned_tree,8,0.6617866271,1,12.2525,0.03772873043
7043,2,3,rewired_tree,8,2.791912815,0.4679638889,33.16625,0.00325546781
7043,2,4,aligned_tree,16,3.924454552,1,66.3325,0.007425834478
7043,2,4,rewired_tree,16,3.924454552,1,66.3325,0.007425834478
7043,2,4,full_stochastic_bp,16,3.924454552,1,66.3325,0.007425834478
7043,3,1,aligned_tree,2,0.2492679584,0.5597306072,0.845,0.1115154575
7043,3,1,rewired_tree,2,0.4174135167,0.3744739401,1.9540625,0.03011134578
7043,3,2,aligned_tree,4,0.1437889525,0.8380863402,1.69,0.1389170739
7043,3,2,rewired_tree,4,0.5858060444,0.3815961926,6.12625,0.01118769943
7043,3,3,aligned_tree,8,0.09775264511,1,3.38,0.1141552511
7043,3,3,rewired_tree,8,0.7082770581,0.4312312654,12.2525,0.007330666361
7043,3,4,aligned_tree,16,0.6845154574,1,24.505,0.01960399922
7043,3,4,rewired_tree,16,0.6845154574,1,24.505,0.01960399922
7043,3,4,full_stochastic_bp,16,0.6845154574,1,24.505,0.01960399922
7043,4,1,aligned_tree,2,0.4460010488,0.131699082,0.845,0.008879218033
7043,4,1,rewired_tree,2,0.4907048069,0.03889323798,0.845,0.000855693819
7043,4,2,aligned_tree,4,0.5615665281,0.2703872079,1.69,0.01864663314
7043,4,2,rewired_tree,4,0.4801693629,0.06224809094,1.69,0.001105672435
7043,4,3,aligned_tree,8,0.4975721629,0.5789974354,3.38,0.04233875313
7043,4,3,rewired_tree,8,0.4233511461,0.2993570529,3.38,0.01217803054
7043,4,4,aligned_tree,16,0.3335246333,1,6.76,0.06443298969
7043,4,4,rewired_tree,16,0.3335246333,1,6.76,0.06443298969
7043,4,4,full_stochastic_bp,16,0.3335246333,1,6.76,0.06443298969
7044,1,1,aligned_tree,2,0.0004586925442,1,0.845,0.27100271
7044,1,1,rewired_tree,2,0.2847347898,0.4870147591,9.677890625,0.01166677734
7044,1,2,aligned_tree,4,0.06182471568,1,6.12625,0.07016312928
7044,1,2,rewired_tree,4,0.5931134153,0.4870147591,27.67375,0.004211238182
7044,1,3,aligned_tree,8,1.685860402,1,33.16625,0.01463432481
7044,1,3,rewired_tree,8,1.945212563,0.6152610693,67.15109375,0.002793024536
7044,1,4,aligned_tree,16,3.702374789,1,135.41125,0.003665386836
7044,1,4,rewired_tree,16,3.702374789,1,135.41125,0.003665386836
7044,1,4,full_stochastic_bp,16,3.702374789,1,135.41125,0.003665386836
7044,2,1,aligned_tree,2,0.06174409969,0.9585319914,0.845,0.2547178489
7044,2,1,rewired_tree,2,0.3603458804,0.3364250987,4.845546875,0.0109207313
7044,2,2,aligned_tree,4,0.08778248617,1,1.69,0.1858736059
7044,2,2,rewired_tree,4,0.5084626983,0.3448722374,13.414375,0.004322070026
7044,2,3,aligned_tree,8,0.655809626,1,12.2525,0.03772873043
7044,2,3,rewired_tree,8,1.061943562,0.50677243,33.16625,0.00381341319
7044,2,4,aligned_tree,16,1.408848701,1,66.3325,0.007425834478
7044,2,4,rewired_tree,16,1.408848701,1,66.3325,0.007425834478
7044,2,4,full_stochastic_bp,16,1.408848701,1,66.3325,0.007425834478
7044,3,1,aligned_tree,2,0.3803279119,0.3199751364,0.845,0.04394260647
7044,3,1,rewired_tree,2,0.4308214652,0.2951799649,1.9540625,0.01936901269
7044,3,2,aligned_tree,4,0.2052594328,0.742860832,1.69,0.1134142587
7044,3,2,rewired_tree,4,0.4465068558,0.3852447995,5.0171875,0.01373580892
7044,3,3,aligned_tree,8,0.1178421819,1,3.38,0.1141552511
7044,3,3,rewired_tree,8,0.7180893098,0.5413199043,12.2525,0.01145190573
7044,3,4,aligned_tree,16,0.7374869429,1,24.505,0.01960399922
7044,3,4,rewired_tree,16,0.7374869429,1,24.505,0.01960399922
7044,3,4,full_stochastic_bp,16,0.7374869429,1,24.505,0.01960399922
7044,4,1,aligned_tree,2,0.4906982257,0.0489602983,0.845,0.001340725541
7044,4,1,rewired_tree,2,0.5026884152,0.04022872975,0.845,0.0009140861806
7044,4,2,aligned_tree,4,0.2649457136,0.5250188312,1.69,0.06222176743
7044,4,2,rewired_tree,4,0.4597169217,0.1374439635,1.69,0.005168651812
7044,4,3,aligned_tree,8,0.1878848957,0.7734967256,3.38,0.07202331241
7044,4,3,rewired_tree,8,0.4553479807,0.2217439944,3.38,0.006825915325
7044,4,4,aligned_tree,16,0.1719233756,1,6.76,0.06443298969
7044,4,4,rewired_tree,16,0.1719233756,1,6.76,0.06443298969
7044,4,4,full_stochastic_bp,16,0.1719233756,1,6.76,0.06443298969
7045,1,1,aligned_tree,2,0.01934820968,1,0.845,0.27100271
7045,1,1,rewired_tree,2,0.9351712809,0.3376621394,8.093515625,0.00676155358
7045,1,2,aligned_tree,4,0.414929913,1,6.12625,0.07016312928
7045,1,2,rewired_tree,4,1.966584083,0.4480517828,24.26734375,0.004061241906
7045,1,3,aligned_tree,8,0.8759529536,1,33.16625,0.01463432481
7045,1,3,rewired_tree,8,2.522118281,0.7792207131,61.92265625,0.004841840063
7045,1,4,aligned_tree,16,5.285491211,1,135.41125,0.003665386836
7045,1,4,rewired_tree,16,5.285491211,1,135.41125,0.003665386836
7045,1,4,full_stochastic_bp,16,5.285491211,1,135.41125,0.003665386836
7045,2,1,aligned_tree,2,0.481461459,0.03823990899,0.845,0.0008277992337
7045,2,1,rewired_tree,2,0.4447304013,0.1192954857,4.291015625,0.001613425056
7045,2,2,aligned_tree,4,0.0299074878,1,1.69,0.1858736059
7045,2,2,rewired_tree,4,0.3815098124,0.3576293012,12.02804688,0.005163170556
7045,2,3,aligned_tree,8,0.2751004468,1,12.2525,0.03772873043
7045,2,3,rewired_tree,8,0.6952186039,0.5109688971,30.948125,0.004149662013
7045,2,4,aligned_tree,16,0.8246852895,1,66.3325,0.007425834478
7045,2,4,rewired_tree,16,0.8246852895,1,66.3325,0.007425834478
7045,2,4,full_stochastic_bp,16,0.8246852895,1,66.3325,0.007425834478
7045,3,1,aligned_tree,2,0.3767316513,0.3233857432,0.845,0.0447533443
7045,3,1,rewired_tree,2,0.4374021698,0.1370514043,1.9540625,0.004491167932
7045,3,2,aligned_tree,4,0.2827484485,0.5342055494,1.69,0.06415224733
7045,3,2,rewired_tree,4,0.4400713957,0.2732373522,5.0171875,0.007056016552
7045,3,3,aligned_tree,8,0.07529510505,1,3.38,0.1141552511
7045,3,3,rewired_tree,8,0.4486685164,0.4896291704,12.2525,0.009407247458
7045,3,4,aligned_tree,16,0.378486427,1,24.505,0.01960399922
7045,3,4,rewired_tree,16,0.378486427,1,24.505,0.01960399922
7045,3,4,full_stochastic_bp,16,0.378486427,1,24.505,0.01960399922
7045,4,1,aligned_tree,2,0.2459750768,0.5866507412,0.845,0.1201965962
7045,4,1,rewired_tree,2,0.216455823,0.6096093412,0.845,0.1277399843
7045,4,2,aligned_tree,4,0.2083522353,0.6731103275,1.69,0.09586465508
7045,4,2,rewired_tree,4,0.2364378635,0.6209199052,1.69,0.08341732827
7045,4,3,aligned_tree,8,0.1927552688,0.8046916021,3.38,0.07736873301
7045,4,3,rewired_tree,8,0.1692757285,0.7832910318,3.38,0.07368507701
7045,4,4,aligned_tree,16,0.1874775078,1,6.76,0.06443298969
7045,4,4,rewired_tree,16,0.1874775078,1,6.76,0.06443298969
7045,4,4,full_stochastic_bp,16,0.1874775078,1,6.76,0.06443298969
7046,1,1,aligned_tree,2,0.02323985141,1,0.845,0.27100271
7046,1,1,rewired_tree,2,0.0979627541,0.9988053938,7.004257813,0.0623268984
7046,1,2,aligned_tree,4,0.02855001188,1,6.12625,0.07016312928
7046,1,2,rewired_tree,4,0.9748497464,0.9992035958,25.81210938,0.01861915205
7046,1,3,aligned_tree,8,0.5189603842,1,33.16625,0.01463432481
7046,1,3,rewired_tree,8,1.468402019,0.9993628767,64.536875,0.007619648241
7046,1,4,aligned_tree,16,3.70237048,1,135.41125,0.003665386836
7046,1,4,rewired_tree,16,3.70237048,1,135.41125,0.003665386836
7046,1,4,full_stochastic_bp,16,3.70237048,1,135.41125,0.003665386836
7046,2,1,aligned_tree,2,0.09822755632,0.8664996061,0.845,0.2193461116
7046,2,1,rewired_tree,2,0.2567763921,0.8127274009,3.261171875,0.08106801168
7046,2,2,aligned_tree,4,0.09676473682,1,1.69,0.1858736059
7046,2,2,rewired_tree,4,0.3148248633,0.8511312661,12.85984375,0.02641768478
7046,2,3,aligned_tree,8,0.3578908713,1,12.2525,0.03772873043
7046,2,3,rewired_tree,8,1.043535024,0.8883108591,32.0571875,0.01197578154
7046,2,4,aligned_tree,16,1.475362257,1,66.3325,0.007425834478
7046,2,4,rewired_tree,16,1.475362257,1,66.3325,0.007425834478
7046,2,4,full_stochastic_bp,16,1.475362257,1,66.3325,0.007425834478
7046,3,1,aligned_tree,2,0.2307036385,0.5844244707,0.845,0.1194718465
7046,3,1,rewired_tree,2,0.3283659721,0.4203557818,1.39953125,0.04854669003
7046,3,2,aligned_tree,4,0.05287753785,0.9697716984,1.69,0.1767928329
7046,3,2,rewired_tree,4,0.3153680464,0.4879299597,5.0171875,0.02162312134
7046,3,3,aligned_tree,8,0.09618003514,1,3.38,0.1141552511
7046,3,3,rewired_tree,8,0.4951448831,0.7161572897,12.2525,0.01977387682
7046,3,4,aligned_tree,16,0.6960312008,1,24.505,0.01960399922
7046,3,4,rewired_tree,16,0.6960312008,1,24.505,0.01960399922
7046,3,4,full_stochastic_bp,16,0.6960312008,1,24.505,0.01960399922
7046,4,1,aligned_tree,2,0.3455333373,0.4233637773,0.845,0.07065673553
7046,4,1,rewired_tree,2,0.4991006659,0.1129093581,0.845,0.006654347324
7046,4,2,aligned_tree,4,0.1870823982,0.9036382007,1.69,0.1574163269
7046,4,2,rewired_tree,4,0.461344587,0.2439545754,1.69,0.01538656482
7046,4,3,aligned_tree,8,0.2508467659,0.9366821638,3.38,0.1016259065
7046,4,3,rewired_tree,8,0.5473683223,0.3730704329,3.38,0.01854235757
7046,4,4,aligned_tree,16,0.3824085278,1,6.76,0.06443298969
7046,4,4,rewired_tree,16,0.3824085278,1,6.76,0.06443298969
7046,4,4,full_stochastic_bp,16,0.3824085278,1,6.76,0.06443298969
7047,1,1,aligned_tree,2,0.00817621766,1,0.845,0.27100271
7047,1,1,rewired_tree,2,0.4259502449,0.3243080546,9.16296875,0.005542987542
7047,1,2,aligned_tree,4,0.3687744708,1,6.12625,0.07016312928
7047,1,2,rewired_tree,4,1.154504491,0.4932310409,27.59453125,0.004330655772
7047,1,3,aligned_tree,8,0.8361580006,1,33.16625,0.01463432481
7047,1,3,rewired_tree,8,3.031495654,0.6621540273,62.55640625,0.003467715446
7047,1,4,aligned_tree,16,4.868741805,1,135.41125,0.003665386836
7047,1,4,rewired_tree,16,4.868741805,1,135.41125,0.003665386836
7047,1,4,full_stochastic_bp,16,4.868741805,1,135.41125,0.003665386836
7047,2,1,aligned_tree,2,0.1819985322,0.6416142389,0.845,0.1384585257
7047,2,1,rewired_tree,2,1.755979646,0.0473013497,4.56828125,0.0002423765186
7047,2,2,aligned_tree,4,0.01899772985,1,1.69,0.1858736059
7047,2,2,rewired_tree,4,2.593402421,0.123224263,13.8896875,0.000541793856
7047,2,3,aligned_tree,8,0.8872818623,1,12.2525,0.03772873043
7047,2,3,rewired_tree,8,2.692670265,0.3198666949,30.55203125,0.001657084748
7047,2,4,aligned_tree,16,3.623272791,1,66.3325,0.007425834478
7047,2,4,rewired_tree,16,3.623272791,1,66.3325,0.007425834478
7047,2,4,full_stochastic_bp,16,3.623272791,1,66.3325,0.007425834478
7047,3,1,aligned_tree,2,0.4230129697,0.1835062887,0.845,0.01637061357
7047,3,1,rewired_tree,2,0.441931564,0.145868821,1.9540625,0.005066287816
7047,3,2,aligned_tree,4,0.3785557123,0.3012206021,1.69,0.02278347537
7047,3,2,rewired_tree,4,0.4614797457,0.2621704053,5.57171875,0.005890866246
7047,3,3,aligned_tree,8,0.07360136955,1,3.38,0.1141552511
7047,3,3,rewired_tree,8,0.4494996127,0.5838636639,11.1434375,0.01453432351
7047,3,4,aligned_tree,16,0.5028431999,1,24.505,0.01960399922
7047,3,4,rewired_tree,16,0.5028431999,1,24.505,0.01960399922
7047,3,4,full_stochastic_bp,16,0.5028431999,1,24.505,0.01960399922
7047,4,1,aligned_tree,2,0.2945950204,0.4845023531,0.845,0.08828210406
7047,4,1,rewired_tree,2,0.3377676419,0.3313613827,0.845,0.04666948762
7047,4,2,aligned_tree,4,0.2562294844,0.5751262477,1.69,0.07301363469
7047,4,2,rewired_tree,4,0.2662214167,0.5372832038,1.69,0.06480389215
7047,4,3,aligned_tree,8,0.20297634,0.7892336726,3.38,0.07470075304
7047,4,3,rewired_tree,8,0.2167016593,0.6871973263,3.38,0.05805473984
7047,4,4,aligned_tree,16,0.1799058616,1,6.76,0.06443298969
7047,4,4,rewired_tree,16,0.1799058616,1,6.76,0.06443298969
7047,4,4,full_stochastic_bp,16,0.1799058616,1,6.76,0.06443298969
7048,1,1,aligned_tree,2,0.009239740613,1,0.845,0.27100271
7048,1,1,rewired_tree,2,1.144466658,0.08634222563,9.539257813,0.0003872475429
7048,1,2,aligned_tree,4,0.1217113778,1,6.12625,0.07016312928
7048,1,2,rewired_tree,4,1.724622343,0.1472527439,29.4165625,0.0003667214535
7048,1,3,aligned_tree,8,1.993798314,1,33.16625,0.01463432481
7048,1,3,rewired_tree,8,2.418108329,0.5127158537,62.55640625,0.002084043172
7048,1,4,aligned_tree,16,4.367941581,1,135.41125,0.003665386836
7048,1,4,rewired_tree,16,4.367941581,1,135.41125,0.003665386836
7048,1,4,full_stochastic_bp,16,4.367941581,1,135.41125,0.003665386836
7048,2,1,aligned_tree,2,0.2990365845,0.436629293,0.845,0.0743760854
7048,2,1,rewired_tree,2,0.5155457577,0.2288776566,4.845546875,0.005161667237
7048,2,2,aligned_tree,4,0.02850305441,1,1.69,0.1858736059
7048,2,2,rewired_tree,4,1.455352076,0.2984960367,14.72148438,0.002966045277
7048,2,3,aligned_tree,8,0.1734638537,1,12.2525,0.03772873043
7048,2,3,rewired_tree,8,2.034025176,0.7313716998,30.55203125,0.008549334676
7048,2,4,aligned_tree,16,2.619436164,1,66.3325,0.007425834478
7048,2,4,rewired_tree,16,2.619436164,1,66.3325,0.007425834478
7048,2,4,full_stochastic_bp,16,2.619436164,1,66.3325,0.007425834478
7048,3,1,aligned_tree,2,0.3407146741,0.3981546729,0.845,0.063760024
7048,3,1,rewired_tree,2,0.3190544735,0.4421281272,1.9540625,0.04078917567
7048,3,2,aligned_tree,4,0.2222608691,0.6680422207,1.69,0.09462943553
7048,3,2,rewired_tree,4,0.3112454166,0.4936584555,5.57171875,0.02008932523
7048,3,3,aligned_tree,8,0.1515097087,1,3.38,0.1141552511
7048,3,3,rewired_tree,8,0.3989005939,0.5467801424,11.1434375,0.01278712395
7048,3,4,aligned_tree,16,0.5205465206,1,24.505,0.01960399922
7048,3,4,rewired_tree,16,0.5205465206,1,24.505,0.01960399922
7048,3,4,full_stochastic_bp,16,0.5205465206,1,24.505,0.01960399922
7048,4,1,aligned_tree,2,0.3961153674,0.2238571528,0.845,0.02344187187
7048,4,1,rewired_tree,2,0.4519798004,0.1029589055,0.845,0.005591242488
7048,4,2,aligned_tree,4,0.1585381379,0.6994280191,1.69,0.1023675018
7048,4,2,rewired_tree,4,0.3778270027,0.309534749,1.69,0.02395851357
7048,4,3,aligned_tree,8,0.09701485496,0.8488952529,3.38,0.08520229367
7048,4,3,rewired_tree,8,0.3600229087,0.4555745144,3.38,0.02705567802
7048,4,4,aligned_tree,16,0.1951937892,1,6.76,0.06443298969
7048,4,4,rewired_tree,16,0.1951937892,1,6.76,0.06443298969
7048,4,4,full_stochastic_bp,16,0.1951937892,1,6.76,0.06443298969
7049,1,1,aligned_tree,2,0.05264605146,1,0.845,0.27100271
7049,1,1,rewired_tree,2,0.133345023,0.8435409345,11.18304688,0.02958284259
7049,1,2,aligned_tree,4,0.1864901134,1,6.12625,0.07016312928
7049,1,2,rewired_tree,4,0.8455289626,0.8630983177,27.356875,0.01319878473
7049,1,3,aligned_tree,8,2.57171832,1,33.16625,0.01463432481
7049,1,3,rewired_tree,8,2.433814327,0.8826557009,66.12125,0.005813699053
7049,1,4,aligned_tree,16,4.478784617,1,135.41125,0.003665386836
7049,1,4,rewired_tree,16,4.478784617,1,135.41125,0.003665386836
7049,1,4,full_stochastic_bp,16,4.478784617,1,135.41125,0.003665386836
7049,2,1,aligned_tree,2,0.1002869709,0.8440712034,0.845,0.2109017651
7049,2,1,rewired_tree,2,0.3067612463,0.7165559163,5.875390625,0.0389454297
