seed,alignment,budget_k,method,spectral_capture,pca_rank_upper_bound,morphology_regret
7038,0.25,1,dense_pca_upper_bound,0.2967549341,0.2967549341,5.551115123e-17
7038,0.25,2,ancestry,0.233934849,0.4617122841,0.2277774352
7038,0.25,2,random_rank,0.234705042,0.4617122841,0.2270072421
7038,0.25,2,dense_pca_upper_bound,0.4617122841,0.4617122841,0
7038,0.25,4,ancestry,0.4729945168,0.711263036,0.2382685192
7038,0.25,4,random_rank,0.2215779175,0.711263036,0.4896851185
7038,0.25,4,dense_pca_upper_bound,0.711263036,0.711263036,-2.220446049e-16
7038,0.25,8,ancestry,0.6597268477,0.9080771661,0.2483503184
7038,0.25,8,random_rank,0.4196706807,0.9080771661,0.4884064855
7038,0.25,8,dense_pca_upper_bound,0.9080771661,0.9080771661,-1.110223025e-16
7038,0.25,16,ancestry,1,1,-1.110223025e-16
7038,0.25,16,random_rank,1,1,-1.110223025e-16
7038,0.25,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7038,0.5,1,ancestry,0.08503154273,0.2718390669,0.1868075241
7038,0.5,1,random_rank,0.05985276873,0.2718390669,0.2119862981
7038,0.5,1,dense_pca_upper_bound,0.2718390669,0.2718390669,-1.110223025e-16
7038,0.5,2,ancestry,0.3226232327,0.4471930439,0.1245698113
7038,0.5,2,random_rank,0.2076476263,0.4471930439,0.2395454177
7038,0.5,2,dense_pca_upper_bound,0.4471930439,0.4471930439,-1.665334537e-16
7038,0.5,4,ancestry,0.5819963445,0.6674267452,0.08543040067
7038,0.5,4,random_rank,0.258569532,0.6674267452,0.4088572132
7038,0.5,4,dense_pca_upper_bound,0.6674267452,0.6674267452,-1.110223025e-16
7038,0.5,8,ancestry,0.7731512318,0.8867839724,0.1136327406
7038,0.5,8,random_rank,0.4128854736,0.8867839724,0.4738984988
7038,0.5,8,dense_pca_upper_bound,0.8867839724,0.8867839724,-1.110223025e-16
7038,0.5,16,ancestry,1,1,-2.220446049e-16
7038,0.5,16,random_rank,1,1,-4.440892099e-16
7038,0.5,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7038,0.75,1,ancestry,0.1175157714,0.2987051274,0.181189356
7038,0.75,1,random_rank,0.05148073106,0.2987051274,0.2472243964
7038,0.75,1,dense_pca_upper_bound,0.2987051274,0.2987051274,0
7038,0.75,2,ancestry,0.4113116163,0.4592438281,0.04793221179
7038,0.75,2,random_rank,0.1805902105,0.4592438281,0.2786536176
7038,0.75,2,dense_pca_upper_bound,0.4592438281,0.4592438281,-1.110223025e-16
7038,0.75,4,ancestry,0.6909981723,0.7058874585,0.01488928624
7038,0.75,4,random_rank,0.2955611465,0.7058874585,0.410326312
7038,0.75,4,dense_pca_upper_bound,0.7058874585,0.7058874585,-1.110223025e-16
7038,0.75,8,ancestry,0.8865756159,0.912143929,0.02556831312
7038,0.75,8,random_rank,0.4061002666,0.912143929,0.5060436625
7038,0.75,8,dense_pca_upper_bound,0.912143929,0.912143929,-2.220446049e-16
7038,0.75,16,ancestry,1,1,0
7038,0.75,16,random_rank,1,1,2.220446049e-16
7038,0.75,16,dense_pca_upper_bound,1,1,0
7038,1,1,ancestry,0.15,0.35,0.2
7038,1,1,random_rank,0.04310869339,0.35,0.3068913066
7038,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7038,1,2,ancestry,0.5,0.5,-1.110223025e-16
7038,1,2,random_rank,0.1535327947,0.5,0.3464672053
7038,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7038,1,4,ancestry,0.8,0.8,-2.220446049e-16
7038,1,4,random_rank,0.332552761,0.8,0.467447239
7038,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7038,1,8,ancestry,1,1,-2.220446049e-16
7038,1,8,random_rank,0.3993150595,1,0.6006849405
7038,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7038,1,16,ancestry,1,1,-1.110223025e-16
7038,1,16,random_rank,1,1,-1.110223025e-16
7038,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7039,0,1,ancestry,0.051033809,0.35,0.298966191
7039,0,1,random_rank,0.0512698658,0.35,0.2987301342
7039,0,1,dense_pca_upper_bound,0.35,0.35,-1.665334537e-16
7039,0,2,ancestry,0.1721107666,0.5,0.3278892334
7039,0,2,random_rank,0.1282296899,0.5,0.3717703101
7039,0,2,dense_pca_upper_bound,0.5,0.5,-1.665334537e-16
7039,0,4,ancestry,0.3667309845,0.8,0.4332690155
7039,0,4,random_rank,0.2827886947,0.8,0.5172113053
7039,0,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7039,0,8,ancestry,0.5415429436,1,0.4584570564
7039,0,8,random_rank,0.5028682905,1,0.4971317095
7039,0,8,dense_pca_upper_bound,1,1,-1.110223025e-16
7039,0,16,ancestry,1,1,0
7039,0,16,random_rank,1,1,-2.220446049e-16
7039,0,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7039,0.25,1,ancestry,0.07577535675,0.2912283411,0.2154529843
7039,0.25,1,random_rank,0.05496501501,0.2912283411,0.2362633261
7039,0.25,1,dense_pca_upper_bound,0.2912283411,0.2912283411,-1.110223025e-16
7039,0.25,2,ancestry,0.2540830749,0.4660096195,0.2119265446
7039,0.25,2,random_rank,0.1232739433,0.4660096195,0.3427356762
7039,0.25,2,dense_pca_upper_bound,0.4660096195,0.4660096195,-1.110223025e-16
7039,0.25,4,ancestry,0.4750482384,0.7126565198,0.2376082814
7039,0.25,4,random_rank,0.2874429945,0.7126565198,0.4252135253
7039,0.25,4,dense_pca_upper_bound,0.7126565198,0.7126565198,-1.110223025e-16
7039,0.25,8,ancestry,0.6561572077,0.9159888471,0.2598316394
7039,0.25,8,random_rank,0.522098728,0.9159888471,0.3938901191
7039,0.25,8,dense_pca_upper_bound,0.9159888471,0.9159888471,-3.330669074e-16
7039,0.25,16,ancestry,1,1,-2.220446049e-16
7039,0.25,16,random_rank,1,1,-4.440892099e-16
7039,0.25,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7039,0.5,1,ancestry,0.1005169045,0.2616513713,0.1611344668
7039,0.5,1,random_rank,0.05866016421,0.2616513713,0.2029912071
7039,0.5,1,dense_pca_upper_bound,0.2616513713,0.2616513713,5.551115123e-17
7039,0.5,2,ancestry,0.3360553833,0.4537957863,0.1177404031
7039,0.5,2,random_rank,0.1183181967,0.4537957863,0.3354775897
7039,0.5,2,dense_pca_upper_bound,0.4537957863,0.4537957863,5.551115123e-17
7039,0.5,4,ancestry,0.5833654922,0.6615662453,0.07820075301
7039,0.5,4,random_rank,0.2920972943,0.6615662453,0.369468951
7039,0.5,4,dense_pca_upper_bound,0.6615662453,0.6615662453,1.110223025e-16
7039,0.5,8,ancestry,0.7707714718,0.8913406425,0.1205691707
7039,0.5,8,random_rank,0.5413291654,0.8913406425,0.3500114771
7039,0.5,8,dense_pca_upper_bound,0.8913406425,0.8913406425,2.220446049e-16
7039,0.5,16,ancestry,1,1,0
7039,0.5,16,random_rank,1,1,0
7039,0.5,16,dense_pca_upper_bound,1,1,1.110223025e-16
7039,0.75,1,ancestry,0.1252584523,0.2958331496,0.1705746973
7039,0.75,1,random_rank,0.06235531341,0.2958331496,0.2334778362
7039,0.75,1,dense_pca_upper_bound,0.2958331496,0.2958331496,-5.551115123e-17
7039,0.75,2,ancestry,0.4180276916,0.4636763654,0.04564867375
7039,0.75,2,random_rank,0.1133624501,0.4636763654,0.3503139153
7039,0.75,2,dense_pca_upper_bound,0.4636763654,0.4636763654,-5.551115123e-17
7039,0.75,4,ancestry,0.6916827461,0.7073659995,0.01568325337
7039,0.75,4,random_rank,0.2967515941,0.7073659995,0.4106144054
7039,0.75,4,dense_pca_upper_bound,0.7073659995,0.7073659995,0
7039,0.75,8,ancestry,0.8853857359,0.9104325857,0.02504684984
7039,0.75,8,random_rank,0.5605596029,0.9104325857,0.3498729829
7039,0.75,8,dense_pca_upper_bound,0.9104325857,0.9104325857,0
7039,0.75,16,ancestry,1,1,0
7039,0.75,16,random_rank,1,1,0
7039,0.75,16,dense_pca_upper_bound,1,1,0
7039,1,1,ancestry,0.15,0.35,0.2
7039,1,1,random_rank,0.06605046261,0.35,0.2839495374
7039,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7039,1,2,ancestry,0.5,0.5,-1.110223025e-16
7039,1,2,random_rank,0.1084067035,0.5,0.3915932965
7039,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7039,1,4,ancestry,0.8,0.8,-2.220446049e-16
7039,1,4,random_rank,0.3014058939,0.8,0.4985941061
7039,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7039,1,8,ancestry,1,1,-2.220446049e-16
7039,1,8,random_rank,0.5797900403,1,0.4202099597
7039,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7039,1,16,ancestry,1,1,-1.110223025e-16
7039,1,16,random_rank,1,1,-1.110223025e-16
7039,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7040,0,1,ancestry,0.03559276557,0.35,0.3144072344
7040,0,1,random_rank,0.06837763779,0.35,0.2816223622
7040,0,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7040,0,2,ancestry,0.1375575413,0.5,0.3624424587
7040,0,2,random_rank,0.1529102486,0.5,0.3470897514
7040,0,2,dense_pca_upper_bound,0.5,0.5,0
7040,0,4,ancestry,0.2684219303,0.8,0.5315780697
7040,0,4,random_rank,0.2587927812,0.8,0.5412072188
7040,0,4,dense_pca_upper_bound,0.8,0.8,-1.110223025e-16
7040,0,8,ancestry,0.5037479331,1,0.4962520669
7040,0,8,random_rank,0.5584317874,1,0.4415682126
7040,0,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7040,0,16,ancestry,1,1,-1.110223025e-16
7040,0,16,random_rank,1,1,-4.440892099e-16
7040,0,16,dense_pca_upper_bound,1,1,-4.440892099e-16
7040,0.25,1,ancestry,0.06419457418,0.2904354932,0.226240919
7040,0.25,1,random_rank,0.07375428461,0.2904354932,0.2166812086
7040,0.25,1,dense_pca_upper_bound,0.2904354932,0.2904354932,-2.220446049e-16
7040,0.25,2,ancestry,0.228168156,0.4328514224,0.2046832664
7040,0.25,2,random_rank,0.1451404538,0.4328514224,0.2877109686
7040,0.25,2,dense_pca_upper_bound,0.4328514224,0.4328514224,-2.775557562e-16
7040,0.25,4,ancestry,0.4013164478,0.685191558,0.2838751103
7040,0.25,4,random_rank,0.2510433744,0.685191558,0.4341481837
7040,0.25,4,dense_pca_upper_bound,0.685191558,0.685191558,-2.220446049e-16
7040,0.25,8,ancestry,0.6278109498,0.9126864388,0.2848754889
7040,0.25,8,random_rank,0.596815909,0.9126864388,0.3158705298
7040,0.25,8,dense_pca_upper_bound,0.9126864388,0.9126864388,-3.330669074e-16
7040,0.25,16,ancestry,1,1,-1.110223025e-16
7040,0.25,16,random_rank,1,1,-4.440892099e-16
7040,0.25,16,dense_pca_upper_bound,1,1,-4.440892099e-16
7040,0.5,1,ancestry,0.09279638278,0.2638256119,0.1710292291
7040,0.5,1,random_rank,0.07913093143,0.2638256119,0.1846946804
7040,0.5,1,dense_pca_upper_bound,0.2638256119,0.2638256119,1.110223025e-16
7040,0.5,2,ancestry,0.3187787707,0.4000304541,0.08125168342
7040,0.5,2,random_rank,0.137370659,0.4000304541,0.2626597951
7040,0.5,2,dense_pca_upper_bound,0.4000304541,0.4000304541,0
7040,0.5,4,ancestry,0.5342109652,0.6281776515,0.09396668637
7040,0.5,4,random_rank,0.2432939676,0.6281776515,0.3848836839
7040,0.5,4,dense_pca_upper_bound,0.6281776515,0.6281776515,0
7040,0.5,8,ancestry,0.7518739666,0.8847296025,0.1328556359
7040,0.5,8,random_rank,0.6352000306,0.8847296025,0.2495295719
7040,0.5,8,dense_pca_upper_bound,0.8847296025,0.8847296025,1.110223025e-16
7040,0.5,16,ancestry,1,1,0
7040,0.5,16,random_rank,1,1,-3.330669074e-16
7040,0.5,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7040,0.75,1,ancestry,0.1213981914,0.2934441417,0.1720459503
7040,0.75,1,random_rank,0.08450757825,0.2934441417,0.2089365635
7040,0.75,1,dense_pca_upper_bound,0.2934441417,0.2934441417,-5.551115123e-17
7040,0.75,2,ancestry,0.4093893853,0.4319510695,0.02256168418
7040,0.75,2,random_rank,0.1296008642,0.4319510695,0.3023502053
7040,0.75,2,dense_pca_upper_bound,0.4319510695,0.4319510695,-1.110223025e-16
7040,0.75,4,ancestry,0.6671054826,0.6788503881,0.01174490556
7040,0.75,4,random_rank,0.2355445608,0.6788503881,0.4433058273
7040,0.75,4,dense_pca_upper_bound,0.6788503881,0.6788503881,-1.110223025e-16
7040,0.75,8,ancestry,0.8759369833,0.9096762794,0.03373929613
7040,0.75,8,random_rank,0.6735841522,0.9096762794,0.2360921272
7040,0.75,8,dense_pca_upper_bound,0.9096762794,0.9096762794,0
7040,0.75,16,ancestry,1,1,1.110223025e-16
7040,0.75,16,random_rank,1,1,0
7040,0.75,16,dense_pca_upper_bound,1,1,0
7040,1,1,ancestry,0.15,0.35,0.2
7040,1,1,random_rank,0.08988422507,0.35,0.2601157749
7040,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7040,1,2,ancestry,0.5,0.5,-1.110223025e-16
7040,1,2,random_rank,0.1218310694,0.5,0.3781689306
7040,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7040,1,4,ancestry,0.8,0.8,-2.220446049e-16
7040,1,4,random_rank,0.227795154,0.8,0.572204846
7040,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7040,1,8,ancestry,1,1,-2.220446049e-16
7040,1,8,random_rank,0.7119682738,1,0.2880317262
7040,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7040,1,16,ancestry,1,1,-1.110223025e-16
7040,1,16,random_rank,1,1,-1.110223025e-16
7040,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7041,0,1,ancestry,0.04849548123,0.35,0.3015045188
7041,0,1,random_rank,0.1801934493,0.35,0.1698065507
7041,0,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7041,0,2,ancestry,0.1026253501,0.5,0.3973746499
7041,0,2,random_rank,0.1086965265,0.5,0.3913034735
7041,0,2,dense_pca_upper_bound,0.5,0.5,0
7041,0,4,ancestry,0.2642065528,0.8,0.5357934472
7041,0,4,random_rank,0.2460807394,0.8,0.5539192606
7041,0,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7041,0,8,ancestry,0.4787580049,1,0.5212419951
7041,0,8,random_rank,0.5036503931,1,0.4963496069
7041,0,8,dense_pca_upper_bound,1,1,-1.110223025e-16
7041,0,16,ancestry,1,1,-1.110223025e-16
7041,0,16,random_rank,1,1,-4.440892099e-16
7041,0,16,dense_pca_upper_bound,1,1,-4.440892099e-16
7041,0.25,1,ancestry,0.07387161093,0.2713693646,0.1974977537
7041,0.25,1,random_rank,0.1394999678,0.2713693646,0.1318693968
7041,0.25,1,dense_pca_upper_bound,0.2713693646,0.2713693646,5.551115123e-17
7041,0.25,2,ancestry,0.2019690126,0.4142534332,0.2122844206
7041,0.25,2,random_rank,0.1296576409,0.4142534332,0.2845957923
7041,0.25,2,dense_pca_upper_bound,0.4142534332,0.4142534332,0
7041,0.25,4,ancestry,0.3981549146,0.6792857993,0.2811308846
7041,0.25,4,random_rank,0.2376596283,0.6792857993,0.4416261709
7041,0.25,4,dense_pca_upper_bound,0.6792857993,0.6792857993,0
7041,0.25,8,ancestry,0.6090685037,0.9317642768,0.3226957731
7041,0.25,8,random_rank,0.5223681997,0.9317642768,0.4093960772
7041,0.25,8,dense_pca_upper_bound,0.9317642768,0.9317642768,1.110223025e-16
7041,0.25,16,ancestry,1,1,0
7041,0.25,16,random_rank,1,1,-3.330669074e-16
7041,0.25,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7041,0.5,1,ancestry,0.09924774062,0.2189796888,0.1197319482
7041,0.5,1,random_rank,0.09880648628,0.2189796888,0.1201732025
7041,0.5,1,dense_pca_upper_bound,0.2189796888,0.2189796888,-5.551115123e-17
7041,0.5,2,ancestry,0.3013126751,0.3930618482,0.09174917317
7041,0.5,2,random_rank,0.1506187554,0.3930618482,0.2424430928
7041,0.5,2,dense_pca_upper_bound,0.3930618482,0.3930618482,-5.551115123e-17
7041,0.5,4,ancestry,0.5321032764,0.6454408838,0.1133376074
7041,0.5,4,random_rank,0.2292385172,0.6454408838,0.4162023665
7041,0.5,4,dense_pca_upper_bound,0.6454408838,0.6454408838,0
7041,0.5,8,ancestry,0.7393790025,0.9009860017,0.1616069993
7041,0.5,8,random_rank,0.5410860062,0.9009860017,0.3598999955
7041,0.5,8,dense_pca_upper_bound,0.9009860017,0.9009860017,1.110223025e-16
7041,0.5,16,ancestry,1,1,2.220446049e-16
7041,0.5,16,random_rank,1,1,0
7041,0.5,16,dense_pca_upper_bound,1,1,0
7041,0.75,1,ancestry,0.1246238703,0.277126103,0.1525022327
7041,0.75,1,random_rank,0.05811300479,0.277126103,0.2190130982
7041,0.75,1,dense_pca_upper_bound,0.277126103,0.277126103,3.330669074e-16
7041,0.75,2,ancestry,0.4006563375,0.4224187031,0.02176236556
7041,0.75,2,random_rank,0.1715798699,0.4224187031,0.2508388332
7041,0.75,2,dense_pca_upper_bound,0.4224187031,0.4224187031,3.330669074e-16
7041,0.75,4,ancestry,0.6660516382,0.6790396624,0.01298802418
7041,0.75,4,random_rank,0.2208174061,0.6790396624,0.4582222563
7041,0.75,4,dense_pca_upper_bound,0.6790396624,0.6790396624,5.551115123e-16
7041,0.75,8,ancestry,0.8696895012,0.916163035,0.04647353381
7041,0.75,8,random_rank,0.5598038128,0.916163035,0.3563592222
7041,0.75,8,dense_pca_upper_bound,0.916163035,0.916163035,5.551115123e-16
7041,0.75,16,ancestry,1,1,4.440892099e-16
7041,0.75,16,random_rank,1,1,4.440892099e-16
7041,0.75,16,dense_pca_upper_bound,1,1,4.440892099e-16
7041,1,1,ancestry,0.15,0.35,0.2
7041,1,1,random_rank,0.01741952329,0.35,0.3325804767
7041,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7041,1,2,ancestry,0.5,0.5,-1.110223025e-16
7041,1,2,random_rank,0.1925409844,0.5,0.3074590156
7041,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7041,1,4,ancestry,0.8,0.8,-2.220446049e-16
7041,1,4,random_rank,0.212396295,0.8,0.587603705
7041,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7041,1,8,ancestry,1,1,-2.220446049e-16
7041,1,8,random_rank,0.5785216194,1,0.4214783806
7041,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7041,1,16,ancestry,1,1,-1.110223025e-16
7041,1,16,random_rank,1,1,-1.110223025e-16
7041,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7042,0,1,ancestry,0.09132518953,0.35,0.2586748105
7042,0,1,random_rank,0.03752602798,0.35,0.312473972
7042,0,1,dense_pca_upper_bound,0.35,0.35,-2.775557562e-16
7042,0,2,ancestry,0.1508026635,0.5,0.3491973365
7042,0,2,random_rank,0.237137212,0.5,0.262862788
7042,0,2,dense_pca_upper_bound,0.5,0.5,-3.330669074e-16
7042,0,4,ancestry,0.2760094561,0.8,0.5239905439
7042,0,4,random_rank,0.281202143,0.8,0.518797857
7042,0,4,dense_pca_upper_bound,0.8,0.8,-4.440892099e-16
7042,0,8,ancestry,0.5844341961,1,0.4155658039
7042,0,8,random_rank,0.5503534865,1,0.4496465135
7042,0,8,dense_pca_upper_bound,1,1,-3.330669074e-16
7042,0,16,ancestry,1,1,-2.220446049e-16
7042,0,16,random_rank,1,1,-1.110223025e-16
7042,0,16,dense_pca_upper_bound,1,1,-6.661338148e-16
7042,0.25,1,ancestry,0.1059938921,0.2859499758,0.1799560836
7042,0.25,1,random_rank,0.03269769782,0.2859499758,0.253252278
7042,0.25,1,dense_pca_upper_bound,0.2859499758,0.2859499758,1.665334537e-16
7042,0.25,2,ancestry,0.2381019977,0.43335257,0.1952505724
7042,0.25,2,random_rank,0.2053319204,0.43335257,0.2280206496
7042,0.25,2,dense_pca_upper_bound,0.43335257,0.43335257,2.220446049e-16
7042,0.25,4,ancestry,0.4070070921,0.6891091095,0.2821020174
7042,0.25,4,random_rank,0.2933244532,0.6891091095,0.3957846563
7042,0.25,4,dense_pca_upper_bound,0.6891091095,0.6891091095,1.110223025e-16
7042,0.25,8,ancestry,0.6883256471,0.9052996031,0.216973956
7042,0.25,8,random_rank,0.5373627626,0.9052996031,0.3679368405
7042,0.25,8,dense_pca_upper_bound,0.9052996031,0.9052996031,1.110223025e-16
7042,0.25,16,ancestry,1,1,2.220446049e-16
7042,0.25,16,random_rank,1,1,2.220446049e-16
7042,0.25,16,dense_pca_upper_bound,1,1,2.220446049e-16
7042,0.5,1,ancestry,0.1206625948,0.2438861454,0.1232235506
7042,0.5,1,random_rank,0.02786936765,0.2438861454,0.2160167777
7042,0.5,1,dense_pca_upper_bound,0.2438861454,0.2438861454,1.665334537e-16
7042,0.5,2,ancestry,0.3254013318,0.4146661894,0.08926485764
7042,0.5,2,random_rank,0.1735266288,0.4146661894,0.2411395606
7042,0.5,2,dense_pca_upper_bound,0.4146661894,0.4146661894,1.110223025e-16
7042,0.5,4,ancestry,0.538004728,0.6502494216,0.1122446936
7042,0.5,4,random_rank,0.3054467635,0.6502494216,0.3448026582
7042,0.5,4,dense_pca_upper_bound,0.6502494216,0.6502494216,0
7042,0.5,8,ancestry,0.7922170981,0.8928695631,0.100652465
7042,0.5,8,random_rank,0.5243720387,0.8928695631,0.3684975244
7042,0.5,8,dense_pca_upper_bound,0.8928695631,0.8928695631,1.110223025e-16
7042,0.5,16,ancestry,1,1,0
7042,0.5,16,random_rank,1,1,1.110223025e-16
7042,0.5,16,dense_pca_upper_bound,1,1,0
7042,0.75,1,ancestry,0.1353312974,0.2810424814,0.145711184
7042,0.75,1,random_rank,0.02304103748,0.2810424814,0.2580014439
7042,0.75,1,dense_pca_upper_bound,0.2810424814,0.2810424814,-5.551115123e-17
7042,0.75,2,ancestry,0.4127006659,0.4348170714,0.02211640547
7042,0.75,2,random_rank,0.1417213372,0.4348170714,0.2930957341
7042,0.75,2,dense_pca_upper_bound,0.4348170714,0.4348170714,1.110223025e-16
7042,0.75,4,ancestry,0.669002364,0.692794307,0.023791943
7042,0.75,4,random_rank,0.3175690737,0.692794307,0.3752252334
7042,0.75,4,dense_pca_upper_bound,0.692794307,0.692794307,-1.110223025e-16
7042,0.75,8,ancestry,0.896108549,0.9207918055,0.02468325649
7042,0.75,8,random_rank,0.5113813148,0.9207918055,0.4094104907
7042,0.75,8,dense_pca_upper_bound,0.9207918055,0.9207918055,0
7042,0.75,16,ancestry,1,1,4.440892099e-16
7042,0.75,16,random_rank,1,1,5.551115123e-16
7042,0.75,16,dense_pca_upper_bound,1,1,2.220446049e-16
7042,1,1,ancestry,0.15,0.35,0.2
7042,1,1,random_rank,0.01821270731,0.35,0.3317872927
7042,1,1,dense_pca_upper_bound,0.35,0.35,-1.110223025e-16
7042,1,2,ancestry,0.5,0.5,-1.110223025e-16
7042,1,2,random_rank,0.1099160457,0.5,0.3900839543
7042,1,2,dense_pca_upper_bound,0.5,0.5,5.551115123e-17
7042,1,4,ancestry,0.8,0.8,-2.220446049e-16
7042,1,4,random_rank,0.3296913839,0.8,0.4703086161
7042,1,4,dense_pca_upper_bound,0.8,0.8,-2.220446049e-16
7042,1,8,ancestry,1,1,-2.220446049e-16
7042,1,8,random_rank,0.498390591,1,0.501609409
7042,1,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7042,1,16,ancestry,1,1,-1.110223025e-16
7042,1,16,random_rank,1,1,-1.110223025e-16
7042,1,16,dense_pca_upper_bound,1,1,-1.110223025e-16
7043,0,1,ancestry,0.1059453546,0.35,0.2440546454
7043,0,1,random_rank,0.03974795772,0.35,0.3102520423
7043,0,1,dense_pca_upper_bound,0.35,0.35,-2.220446049e-16
7043,0,2,ancestry,0.188426754,0.5,0.311573246
7043,0,2,random_rank,0.159991585,0.5,0.340008415
7043,0,2,dense_pca_upper_bound,0.5,0.5,-2.220446049e-16
7043,0,4,ancestry,0.2598700866,0.8,0.5401299134
7043,0,4,random_rank,0.3155960818,0.8,0.4844039182
7043,0,4,dense_pca_upper_bound,0.8,0.8,-3.330669074e-16
7043,0,8,ancestry,0.5340637062,1,0.4659362938
7043,0,8,random_rank,0.5329472322,1,0.4670527678
7043,0,8,dense_pca_upper_bound,1,1,-2.220446049e-16
7043,0,16,ancestry,1,1,-1.110223025e-16
7043,0,16,random_rank,1,1,0
7043,0,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7043,0.25,1,ancestry,0.1169590159,0.2730187169,0.156059701
7043,0.25,1,random_rank,0.04577261315,0.2730187169,0.2272461038
7043,0.25,1,dense_pca_upper_bound,0.2730187169,0.2730187169,-2.220446049e-16
7043,0.25,2,ancestry,0.2663200655,0.4407651945,0.174445129
7043,0.25,2,random_rank,0.1560755282,0.4407651945,0.2846896664
7043,0.25,2,dense_pca_upper_bound,0.4407651945,0.4407651945,-3.330669074e-16
7043,0.25,4,ancestry,0.394902565,0.7003218406,0.3054192757
7043,0.25,4,random_rank,0.3051566498,0.7003218406,0.3951651908
7043,0.25,4,dense_pca_upper_bound,0.7003218406,0.7003218406,-2.220446049e-16
7043,0.25,8,ancestry,0.6505477796,0.9249260817,0.2743783021
7043,0.25,8,random_rank,0.5481570082,0.9249260817,0.3767690735
7043,0.25,8,dense_pca_upper_bound,0.9249260817,0.9249260817,-2.220446049e-16
7043,0.25,16,ancestry,1,1,0
7043,0.25,16,random_rank,1,1,1.110223025e-16
7043,0.25,16,dense_pca_upper_bound,1,1,-2.220446049e-16
7043,0.5,1,ancestry,0.1279726773,0.2354160489,0.1074433716
7043,0.5,1,random_rank,0.05179726858,0.2354160489,0.1836187803
7043,0.5,1,dense_pca_upper_bound,0.2354160489,0.2354160489,5.551115123e-17
7043,0.5,2,ancestry,0.344213377,0.4096191739,0.06540579684
7043,0.5,2,random_rank,0.1521594713,0.4096191739,0.2574597025
7043,0.5,2,dense_pca_upper_bound,0.4096191739,0.4096191739,-5.551115123e-17
7043,0.5,4,ancestry,0.5299350433,0.6369122893,0.106977246
7043,0.5,4,random_rank,0.2947172178,0.6369122893,0.3421950715
7043,0.5,4,dense_pca_upper_bound,0.6369122893,0.6369122893,-2.220446049e-16
7043,0.5,8,ancestry,0.7670318531,0.9056291746,0.1385973215
7043,0.5,8,random_rank,0.5633667842,0.9056291746,0.3422623904
7043,0.5,8,dense_pca_upper_bound,0.9056291746,0.9056291746,0
7043,0.5,16,ancestry,1,1,2.220446049e-16
7043,0.5,16,random_rank,1,1,3.330669074e-16
7043,0.5,16,dense_pca_upper_bound,1,1,0
7043,0.75,1,ancestry,0.1389863386,0.2854379555,0.1464516168
7043,0.75,1,random_rank,0.05782192401,0.2854379555,0.2276160315
7043,0.75,1,dense_pca_upper_bound,0.2854379555,0.2854379555,-5.551115123e-17
7043,0.75,2,ancestry,0.4221066885,0.4302026644,0.008095975876
7043,0.75,2,random_rank,0.1482434145,0.4302026644,0.2819592499
7043,0.75,2,dense_pca_upper_bound,0.4302026644,0.4302026644,0
7043,0.75,4,ancestry,0.6649675217,0.674812476,0.009844954365
7043,0.75,4,random_rank,0.2842777859,0.674812476,0.3905346902
7043,0.75,4,dense_pca_upper_bound,0.674812476,0.674812476,0
7043,0.75,8,ancestry,0.8835159265,0.9252929989,0.04177707233
7043,0.75,8,random_rank,0.5785765602,0.9252929989,0.3467164387
7043,0.75,8,dense_pca_upper_bound,0.9252929989,0.9252929989,-1.110223025e-16
