seed,task,step,optimizer,rule,rate,outcome_rows_checked,test_nmse,validation_nmse,population_nmse
211217,matching,16384,sgd,unit_broadcast,0.03,1,0.024807431153818164,0.023636100259267587,0.002033145129723059
211217,matching,16384,sgd,calibrated_broadcast,0.03,2,0.02417315691145249,0.023283741007952462,0.0015542081503887959
211217,matching,16384,sgd,sign_broadcast,0.01,1,0.02266792656551732,0.022058872319987557,0.00014326506187805358
211217,matching,16384,sgd,sign_broadcast,0.03,1,0.022799550339903777,0.02214797875572127,0.00023178159024160664
211217,matching,16384,adam,exact,0.003,1,0.023088614640374913,0.02251094456339947,0.0005305939432854309
211217,matching,16384,adam,unit_broadcast,0.003,1,0.02310947484783735,0.02255743889656368,0.0006190530183702676
211217,matching,16384,adam,calibrated_broadcast,0.003,1,0.023119564594120373,0.022552900998031616,0.0005646862734752804
211217,matching,16384,adam,calibrated_broadcast,0.01,1,0.025740290580904206,0.02428587027501116,0.002850071731109018
211217,matching,16384,adam,sign_broadcast,0.003,1,0.023119567764672933,0.022552901316378684,0.0005646892430971793
211217,matching,16384,adam,sign_broadcast,0.01,1,0.025740285116348214,0.02428585975231823,0.0028500653731634556
211217,quartet,64,sgd,sign_broadcast,0.03,4,1.0084982217302234,1.0001827254745066,0.9655378800433064
211217,quartet,64,adam,unit_broadcast,0.003,1,1.055766249284867,1.0429276961979843,1.0102429776231776
211217,quartet,64,adam,calibrated_broadcast,0.01,4,0.9702522283290329,0.9610836651286232,0.9223414949566857
211217,quartet,64,adam,sign_broadcast,0.01,4,0.9702522107043743,0.9610836493759818,0.922341477029083
211217,quartet,512,sgd,unit_broadcast,0.01,1,1.0396206117961535,1.042104845686742,1.000729561269371
211217,quartet,512,sgd,unit_broadcast,0.03,4,1.0620109130857962,1.0441454781448585,1.0220899702317616
211217,quartet,512,sgd,sign_broadcast,0.01,4,0.9725895400181247,0.9735131561812005,0.9300767446947722
211217,quartet,512,adam,calibrated_broadcast,0.003,4,0.8461992878155563,0.8551323545163056,0.7885579141227677
211217,quartet,512,adam,sign_broadcast,0.003,4,0.8461994335556327,0.8551325387192195,0.7885580764248377
211217,quartet,1024,sgd,exact,0.03,2,0.5553346832269674,0.5468093806427079,0.5049685597121478
211217,quartet,1024,sgd,unit_broadcast,0.01,1,1.0413019686093485,1.0455755503435205,1.0033841183083407
211217,quartet,1024,sgd,unit_broadcast,0.03,1,3.721571148890563,3.7470517613168535,3.813435966082932
211217,quartet,1024,sgd,calibrated_broadcast,0.03,2,0.9042754045817356,0.8822863055491152,0.8502478965694655
211217,quartet,1024,sgd,sign_broadcast,0.01,1,1.0136624247193822,1.0258188260605905,0.9744820895820407
211217,quartet,1024,sgd,sign_broadcast,0.03,1,1.0796887293673965,1.0801362741491713,1.0404092666622529
211217,quartet,1024,adam,exact,0.003,2,0.046084993628605936,0.04454574646363137,0.0009385432778790852
211217,quartet,1024,adam,unit_broadcast,0.003,1,1.0397834528236207,1.045386555988062,1.0020863182325788
211217,quartet,1024,adam,calibrated_broadcast,0.003,1,1.0474556955071868,1.0695888854895865,1.0095479516021513
211217,quartet,1024,adam,calibrated_broadcast,0.01,1,1.0597758390909697,1.066912051506695,1.0180980794356618
211217,quartet,1024,adam,sign_broadcast,0.003,1,1.04745575850187,1.0695889107967533,1.009548017341039
211217,quartet,1024,adam,sign_broadcast,0.01,1,1.0597759562122908,1.066912194746878,1.0180981984027047
211217,quartet,2048,sgd,calibrated_broadcast,0.03,3,0.8130008426933388,0.7954040935398932,0.7496936793498422
211217,quartet,2048,adam,unit_broadcast,0.003,1,1.052758721794056,1.0365867276681975,1.0062644048619307
211217,quartet,2560,sgd,unit_broadcast,0.01,1,1.0448689922785124,1.040428813856276,1.0025537299640532
211217,quartet,2816,sgd,exact,0.03,1,0.5534539821287549,0.5427028276708521,0.5030412565269895
211217,quartet,4096,sgd,exact,0.03,1,0.5543720952613193,0.5438003429735785,0.5026927011013911
211217,quartet,4096,sgd,unit_broadcast,0.01,1,1.0584133699003202,1.0562679568389333,1.0172036368000879
211217,quartet,4096,sgd,unit_broadcast,0.03,1,5.2113649048534825,5.360955744347889,5.24828442743383
211217,quartet,4096,sgd,calibrated_broadcast,0.03,1,0.8925787866529795,0.9130748875227459,0.8358194255295428
211217,quartet,4096,sgd,sign_broadcast,0.01,1,1.0400238714187913,1.0543427103764973,0.9982402465010727
211217,quartet,4096,sgd,sign_broadcast,0.03,1,1.041955340956017,1.0398024522902742,0.9940751144674339
211217,quartet,4096,adam,exact,0.003,4,0.0458270873866774,0.044117019933148954,0.0007091347472579196
211217,quartet,4096,adam,unit_broadcast,0.003,1,1.040078522972634,1.0443291215512767,0.9934096957590376
211217,quartet,4096,adam,calibrated_broadcast,0.003,1,1.045587036243102,1.0493528863976913,0.9986657461644907
211217,quartet,4096,adam,calibrated_broadcast,0.01,1,1.0999830122541006,1.1215722296132344,1.0505714230868053
211217,quartet,4096,adam,sign_broadcast,0.003,1,1.045587033196091,1.0493528807994332,0.9986657364699291
211217,quartet,4096,adam,sign_broadcast,0.01,1,1.1000735239121222,1.1217470932518405,1.0507043949266448
211217,quartet,4608,adam,unit_broadcast,0.003,2,1.0183561725335468,1.0063171203458277,0.9667114567612465
211217,quartet,5632,sgd,unit_broadcast,0.01,2,1.0475545815259428,1.0315510445284082,0.9975570132824514
211217,quartet,8192,sgd,exact,0.03,2,0.08594030186983014,0.09126638231109557,0.04149402102613969
211217,quartet,8192,sgd,unit_broadcast,0.01,1,1.1367392918748624,1.1622191411463354,1.1098311072908038
211217,quartet,8192,sgd,unit_broadcast,0.03,1,8.705177536910597,8.559646077431346,8.858110431545045
211217,quartet,8192,sgd,calibrated_broadcast,0.03,1,1.0183471047433077,1.0455637808599034,0.9782126812690213
211217,quartet,8192,sgd,sign_broadcast,0.01,1,1.0404819684171107,1.047011324310244,0.9968965730673631
211217,quartet,8192,sgd,sign_broadcast,0.03,1,1.0283833862967864,1.036638132933012,0.987062036123721
211217,quartet,8192,adam,exact,0.003,1,0.04558224976401193,0.04433659858481326,0.0008041485817539514
211217,quartet,8192,adam,unit_broadcast,0.003,1,1.0354379376808085,1.0482775588134445,0.9962033918723864
211217,quartet,8192,adam,calibrated_broadcast,0.003,1,1.027844695585819,1.042448534491557,0.9878842287760177
211217,quartet,8192,adam,calibrated_broadcast,0.01,1,1.0912869922040334,1.08944566786239,1.0517594538914627
211217,quartet,8192,adam,sign_broadcast,0.003,1,1.027844693322199,1.0424485416420737,0.987884229671355
211217,quartet,8192,adam,sign_broadcast,0.01,1,1.0913515726815046,1.0895714717386094,1.0518568269972768
211217,quartet,10240,sgd,exact,0.03,1,0.045477591158727355,0.04387756138628543,0.00036995870282205705
211217,quartet,16384,sgd,exact,0.03,1,0.04549465085918426,0.044194748835682085,0.000380973707335806
211217,quartet,16384,sgd,unit_broadcast,0.01,1,1.05632737643898,1.0788371005542903,1.023097536126185
211217,quartet,16384,sgd,unit_broadcast,0.03,1,22.19868634697553,24.87985907238773,23.089368733379022
211217,quartet,16384,sgd,calibrated_broadcast,0.03,1,1.0329550837775576,1.047079674490916,0.9944592593395343
211217,quartet,16384,sgd,sign_broadcast,0.01,1,1.0468078713976596,1.0520438108355272,1.0037489914366282
211217,quartet,16384,sgd,sign_broadcast,0.03,1,24.637711802341578,24.89483561750705,26.824485435405776
211217,quartet,16384,adam,exact,0.003,1,0.0464072765514914,0.04481339903694244,0.0011533234696422731
211217,quartet,16384,adam,unit_broadcast,0.003,1,1.0395842952648287,1.0479719574992652,1.001004668768581
211217,quartet,16384,adam,calibrated_broadcast,0.003,1,1.0430435265561884,1.046770523424095,0.9994578803332953
211217,quartet,16384,adam,calibrated_broadcast,0.01,1,1.165116095061752,1.1350014462401172,1.1176524707770363
211217,quartet,16384,adam,sign_broadcast,0.003,1,1.0430435316568127,1.046770530619865,0.9994578889559941
211217,quartet,16384,adam,sign_broadcast,0.01,1,1.0640262774294618,1.0574803415491354,1.0185543152637124
211217,nested,512,adam,calibrated_broadcast,0.01,1,0.7723231771592904,0.7788869436216512,0.7464706783879227
211217,nested,512,adam,sign_broadcast,0.01,1,0.772323312083632,0.7788870112958493,0.746470753371304
211217,nested,1024,sgd,exact,0.03,2,0.5191168385188063,0.519167384832793,0.4917295558459051
211217,nested,1024,sgd,unit_broadcast,0.01,2,0.739056031705529,0.7431370641610512,0.7172139407685423
211217,nested,1024,sgd,unit_broadcast,0.03,5,0.7141042944559354,0.7266538127718833,0.7014710322753713
211217,nested,1024,sgd,calibrated_broadcast,0.03,2,0.832165797127039,0.8269311914625022,0.8021936259023735
211217,nested,1024,sgd,sign_broadcast,0.01,2,0.7788294773420794,0.7776172348887553,0.7499020084508338
211217,nested,1024,sgd,sign_broadcast,0.03,2,0.7581920646164004,0.7586993796987289,0.7306996418304214
211217,nested,1024,adam,exact,0.003,2,0.023098741754380196,0.022598690574556476,0.0006629997258959107
211217,nested,1024,adam,unit_broadcast,0.003,2,0.7333971361405329,0.7292295827133015,0.7057888833028471
211217,nested,1024,adam,calibrated_broadcast,0.003,2,0.7531518771032912,0.7590634608416804,0.7255666633214519
211217,nested,1024,adam,calibrated_broadcast,0.01,1,0.7865697222248389,0.7827098935882426,0.7567127727151007
211217,nested,1024,adam,sign_broadcast,0.003,2,0.7531515380706454,0.7590632141023059,0.7255663889958832
211217,nested,1024,adam,sign_broadcast,0.01,1,0.7865698092194551,0.7827099752417284,0.7567128443744212
211217,nested,1280,adam,calibrated_broadcast,0.003,3,0.7259562456107165,0.7449896639146484,0.704799486426904
211217,nested,1280,adam,sign_broadcast,0.003,3,0.7259566660899941,0.7449904691957988,0.7047999825030236
211217,nested,1536,adam,unit_broadcast,0.003,3,0.6642319929667739,0.6715849109946123,0.6547018479917659
211217,nested,1792,sgd,sign_broadcast,0.03,3,0.7291089661820291,0.7378421430655535,0.7047960119322985
211217,nested,2048,adam,calibrated_broadcast,0.01,1,0.7594550875946053,0.7658207148350922,0.7316972031873565
211217,nested,2048,adam,sign_broadcast,0.01,1,0.7594549950093241,0.7658206676630717,0.7316971228970042
211217,nested,3072,sgd,calibrated_broadcast,0.03,1,0.7798811451260148,0.7761842084100281,0.7513957265309106
211217,nested,3328,adam,exact,0.003,1,0.0227009946616257,0.022215753839143124,0.00025266209653164906
211217,nested,3584,sgd,sign_broadcast,0.01,1,0.7410025508872495,0.7451509276213224,0.715761638095805
211217,nested,3840,sgd,unit_broadcast,0.01,3,0.7117741925467018,0.7194844334240668,0.6925630023779793
211217,nested,4096,sgd,exact,0.03,2,0.02259798831214106,0.02197034363672024,0.0001136360485471183
211217,nested,4096,sgd,unit_broadcast,0.01,1,0.7155787292077418,0.723444434555446,0.694709922417747
211217,nested,4096,sgd,unit_broadcast,0.03,1,7.951824186158831,7.759601953286525,8.054373576469978
211217,nested,4096,sgd,calibrated_broadcast,0.03,1,0.7799320403139605,0.7788738706116913,0.7512937006238842
211217,nested,4096,sgd,sign_broadcast,0.01,1,0.7401211594806569,0.7468459010883106,0.7153241623256973
211217,nested,4096,sgd,sign_broadcast,0.03,1,0.775605108570254,0.7797254007757772,0.7450337311403518
211217,nested,4096,adam,exact,0.003,1,0.023359049742475414,0.022641724931918912,0.0007838886390145136
211217,nested,4096,adam,unit_broadcast,0.003,1,0.7677933184701446,0.7750012964396367,0.7363371311911444
211217,nested,4096,adam,calibrated_broadcast,0.003,1,0.777091440033318,0.7825090572518085,0.7465731881068136
211217,nested,4096,adam,calibrated_broadcast,0.01,1,0.7825864757696496,0.7851197039893334,0.7511434133256676
211217,nested,4096,adam,sign_broadcast,0.003,1,0.7770914912942788,0.7825090784594336,0.7465732280946055
211217,nested,4096,adam,sign_broadcast,0.01,1,0.7825864582752894,0.7851197040142182,0.7511434004240694
211217,nested,5632,adam,exact,0.003,2,0.022880669105287403,0.02208096690940215,0.0004911488938019767
211217,nested,5632,adam,calibrated_broadcast,0.01,1,0.7576534280203628,0.7609305755823899,0.728622869859761
211217,nested,5632,adam,sign_broadcast,0.01,1,0.757653426087411,0.760930572138954,0.728622869161077
211217,nested,6144,sgd,sign_broadcast,0.01,2,0.7234448370990829,0.7320514322156891,0.6978602482474547
211217,nested,6912,sgd,exact,0.03,2,0.02265761274826692,0.021914963126596333,0.00014967536941655295
211217,nested,8192,sgd,exact,0.03,1,0.022648967951935432,0.0222454145486519,0.0002204704801674768
211217,nested,8192,sgd,unit_broadcast,0.01,1,0.7497508485872134,0.7612903676676022,0.7201333421510021
211217,nested,8192,sgd,unit_broadcast,0.03,1,17.486176755265795,15.537732097562436,17.343246362592808
211217,nested,8192,sgd,calibrated_broadcast,0.03,2,0.7547135792128423,0.7613143343092336,0.7280425791552865
211217,nested,8192,sgd,sign_broadcast,0.01,1,0.7643587752943147,0.7756250100827591,0.7372648811678613
211217,nested,8192,sgd,sign_broadcast,0.03,1,0.7797333916025639,0.7793282035085687,0.7487747487322319
211217,nested,8192,adam,exact,0.003,1,0.02286902616680485,0.02267246152378918,0.0005705936841684291
211217,nested,8192,adam,unit_broadcast,0.003,1,0.7663393304074603,0.7703632682295987,0.7362634206386612
211217,nested,8192,adam,calibrated_broadcast,0.003,1,0.7755008728996924,0.7773793064076154,0.7452594700173234
211217,nested,8192,adam,calibrated_broadcast,0.01,1,0.7870513156882636,0.7871853282995673,0.7545715751466665
211217,nested,8192,adam,sign_broadcast,0.003,1,0.7755008847713633,0.777379302289102,0.7452594776360126
211217,nested,8192,adam,sign_broadcast,0.01,1,0.7870525471751193,0.787185479098217,0.7545732727459626
211217,nested,12544,adam,calibrated_broadcast,0.01,1,0.7488174733985649,0.7538183423406588,0.7211614581123067
211217,nested,12544,adam,sign_broadcast,0.01,1,0.7491812789721723,0.7540778016158737,0.7215223856360149
211217,nested,16384,sgd,exact,0.03,1,0.02266904722301183,0.022256086156553008,0.00017377973961606993
211217,nested,16384,sgd,unit_broadcast,0.01,1,0.7671772422565283,0.7750798234959257,0.7376314989465683
211217,nested,16384,sgd,unit_broadcast,0.03,1,18.63404109152901,18.245060629834683,18.9953431174007
211217,nested,16384,sgd,calibrated_broadcast,0.03,2,0.743977530832818,0.7231790253077852,0.7165629184793534
211217,nested,16384,sgd,sign_broadcast,0.01,1,0.7755934274480477,0.7819199572193881,0.7463490383222384
211217,nested,16384,sgd,sign_broadcast,0.03,1,10.416826469995144,9.036746231534222,10.50075211315238
211217,nested,16384,adam,exact,0.003,1,0.02307433792193607,0.022603257943852567,0.000519581127118211
211217,nested,16384,adam,unit_broadcast,0.003,1,0.7717894406832924,0.7769889476204599,0.7431521988854533
211217,nested,16384,adam,calibrated_broadcast,0.003,1,0.7720899585343377,0.7769491787126432,0.7431019245256517
211217,nested,16384,adam,calibrated_broadcast,0.01,1,0.7807789886034384,0.788846450777525,0.750032775390796
211217,nested,16384,adam,sign_broadcast,0.003,1,0.7720899625536406,0.7769491819141869,0.7431019280832769
211217,nested,16384,adam,sign_broadcast,0.01,1,0.7811000588631022,0.7891816223154734,0.7503581580783392
211218,matching,256,adam,calibrated_broadcast,0.01,3,0.021721358200200238,0.025334471231129425,0.00036471878517526686
211218,matching,256,adam,sign_broadcast,0.01,3,0.021721358424784912,0.02533447161962168,0.00036471900937531525
211218,matching,512,sgd,sign_broadcast,0.03,1,0.02173302562637287,0.02503266919524004,0.00027712685739308946
211218,matching,512,adam,exact,0.003,2,0.021775241531173738,0.025079369007217925,0.0003350355159918679
211218,matching,512,adam,calibrated_broadcast,0.003,2,0.02175624948162729,0.025116291728980764,0.00036256846319269857
211218,matching,512,adam,sign_broadcast,0.003,2,0.021756249106271892,0.02511629092927156,0.0003625677493615707
211218,matching,1024,sgd,exact,0.03,2,0.021934145590019796,0.02549956299065336,0.0005137617957123868
211218,matching,1024,sgd,unit_broadcast,0.01,2,0.045641672465048286,0.04910911862439059,0.02340850950255291
211218,matching,1024,sgd,unit_broadcast,0.03,2,0.022000201128609453,0.02534330054935563,0.00042652725960765255
211218,matching,1024,sgd,calibrated_broadcast,0.03,2,0.07437380311380698,0.07869230743799743,0.05494608783774944
211218,matching,1024,sgd,sign_broadcast,0.01,2,0.021866511440342358,0.02544388204334714,0.0005182040511966601
211218,matching,1024,sgd,sign_broadcast,0.03,1,0.021908042176448615,0.025279757473960156,0.00035118412669013054
211218,matching,1024,adam,exact,0.003,1,0.022023835312881754,0.025328043267717835,0.0004473629765459655
211218,matching,1024,adam,unit_broadcast,0.003,2,0.0339539941577651,0.03707302838283604,0.011926569562006124
211218,matching,1024,adam,calibrated_broadcast,0.003,1,0.02195124579412311,0.02528803454337026,0.00039045636599392117
211218,matching,1024,adam,calibrated_broadcast,0.01,1,0.023235041374366674,0.026510297250923257,0.0015944161306108368
211218,matching,1024,adam,sign_broadcast,0.003,1,0.02195124588575168,0.025288034458656614,0.0003904564239849036
211218,matching,1024,adam,sign_broadcast,0.01,1,0.02323504595468772,0.02651030336212768,0.0015944211157761599
211218,matching,2048,sgd,exact,0.03,3,0.021672141040361272,0.024924896761414156,0.00022052373861061112
211218,matching,2048,sgd,sign_broadcast,0.01,3,0.021648885522437128,0.02496088541831723,0.0001971515633114142
211218,matching,2048,sgd,sign_broadcast,0.03,3,0.02176381017236136,0.024931124779018408,0.00030010886846568727
211218,matching,2048,adam,unit_broadcast,0.003,3,0.021829768962159338,0.024922536022440038,0.00029387990240276117
211218,matching,2304,sgd,unit_broadcast,0.01,1,0.02165158431179043,0.025072170362463696,0.0002066011122121957
211218,matching,2304,sgd,unit_broadcast,0.03,3,0.021658444832057658,0.02495882416651092,0.00022048743377533575
211218,matching,4096,sgd,exact,0.03,1,0.02175302549839815,0.025232365775618524,0.00027709576082199453
211218,matching,4096,sgd,unit_broadcast,0.01,1,0.02170792879999875,0.0251631275830615,0.00026617728618462335
211218,matching,4096,sgd,unit_broadcast,0.03,1,0.02181042830346338,0.02527417160484149,0.00034867224486448964
211218,matching,4096,sgd,calibrated_broadcast,0.03,2,0.021792050652804623,0.02533582729790615,0.00041531607248914944
211218,matching,4096,sgd,sign_broadcast,0.01,1,0.021691421546288635,0.025154028706722398,0.00024561480573959647
211218,matching,4096,sgd,sign_broadcast,0.03,1,0.021807684809172542,0.0253262566453593,0.0003403774717249422
211218,matching,4096,adam,exact,0.003,1,0.02258619315748894,0.026018048285317855,0.0010030225025664304
211218,matching,4096,adam,unit_broadcast,0.003,1,0.02263616278987833,0.026099405819981707,0.001046748079477804
211218,matching,4096,adam,calibrated_broadcast,0.003,1,0.022547662545563462,0.026013175886416898,0.0009668523029549593
211218,matching,4096,adam,calibrated_broadcast,0.01,1,0.024285002804495665,0.027633979358601374,0.002631669906324121
211218,matching,4096,adam,sign_broadcast,0.003,1,0.02254766290816986,0.026013175805402376,0.0009668526898225455
211218,matching,4096,adam,sign_broadcast,0.01,1,0.024285005170731774,0.02763398177153542,0.00263167250653442
211218,matching,6144,sgd,unit_broadcast,0.01,1,0.02167581276401422,0.02501560695845391,0.0002093153761718808
211218,matching,6144,sgd,calibrated_broadcast,0.03,1,0.02165353464167172,0.02503102103003791,0.00019915925947172028
211218,matching,7936,adam,exact,0.003,2,0.021977199093175134,0.025035234495223192,0.0004660131331418218
211218,matching,7936,adam,calibrated_broadcast,0.003,2,0.021976585929497167,0.02502386725324391,0.00046716612935751524
211218,matching,7936,adam,sign_broadcast,0.003,2,0.021976586500549535,0.025023867123910037,0.0004671666181551563
211218,matching,8192,sgd,exact,0.03,1,0.02160876368478217,0.025090246720631267,0.00015906000423096604
211218,matching,8192,sgd,unit_broadcast,0.01,1,0.021621823911958757,0.025082443605734518,0.00016464267121561775
211218,matching,8192,sgd,unit_broadcast,0.03,1,0.021689349648763998,0.025285920978464826,0.00022245436540286196
211218,matching,8192,sgd,calibrated_broadcast,0.03,1,0.021620146549328007,0.025064443503581318,0.00016204254974013215
211218,matching,8192,sgd,sign_broadcast,0.01,1,0.02161526143388661,0.025069803923661794,0.00016682205397562704
211218,matching,8192,sgd,sign_broadcast,0.03,1,0.021628499220114047,0.025159738603912768,0.00018391133794610237
211218,matching,8192,adam,exact,0.003,1,0.02167087202410964,0.02516414234323164,0.0002927020600847472
211218,matching,8192,adam,unit_broadcast,0.003,1,0.021718552902379513,0.02517014303429472,0.00028041822213380256
211218,matching,8192,adam,calibrated_broadcast,0.003,1,0.021686221812084537,0.02517801010304696,0.0003135044848561138
211218,matching,8192,adam,calibrated_broadcast,0.01,1,0.02233127708449848,0.026295517145869175,0.0009403121847716755
211218,matching,8192,adam,sign_broadcast,0.003,1,0.021686222546103043,0.025178011092155984,0.0003135055188062882
211218,matching,8192,adam,sign_broadcast,0.01,1,0.022331273688655506,0.026295514972777302,0.000940309370189006
211218,matching,10496,sgd,unit_broadcast,0.01,1,0.021671647195782885,0.02499420077099682,0.0002279507789592004
211218,matching,10496,sgd,calibrated_broadcast,0.03,1,0.021643019275712598,0.024990633143329995,0.00018239500351808726
211218,matching,14848,adam,calibrated_broadcast,0.01,1,0.022227586797221602,0.025108163965105186,0.0007826996197911028
211218,matching,14848,adam,sign_broadcast,0.01,1,0.022227587687592604,0.025108163620284497,0.0007827000396547287
211218,matching,16384,sgd,exact,0.03,1,0.021760407160658402,0.025171307781780276,0.0003018745771128514
211218,matching,16384,sgd,unit_broadcast,0.01,1,0.021765835076927153,0.02515784980111129,0.0003049882977284327
211218,matching,16384,sgd,unit_broadcast,0.03,1,0.021781903883511318,0.025233339014953858,0.00033735197852914286
211218,matching,16384,sgd,calibrated_broadcast,0.03,1,0.021743434025866582,0.025154663765725283,0.00028168557801365197
211218,matching,16384,sgd,sign_broadcast,0.01,1,0.021759060039058566,0.02514480777987482,0.0002966547850455359
211218,matching,16384,sgd,sign_broadcast,0.03,1,0.02176392545512025,0.025200966204165783,0.00031072351854091263
211218,matching,16384,adam,exact,0.003,1,0.02190696746165788,0.025534984762779166,0.00046951149401717356
211218,matching,16384,adam,unit_broadcast,0.003,1,0.021998328189628408,0.0256480302495576,0.0005407274058429042
211218,matching,16384,adam,calibrated_broadcast,0.003,1,0.021932889030366463,0.02557340387224755,0.0004918759843501228
211218,matching,16384,adam,calibrated_broadcast,0.01,1,0.024511465081677127,0.028402269010946914,0.003107164151796482
211218,matching,16384,adam,sign_broadcast,0.003,1,0.021932889088658702,0.02557340369195834,0.0004918761938798241
211218,matching,16384,adam,sign_broadcast,0.01,1,0.024511457006695235,0.02840226158994833,0.003107156308484145
211218,quartet,256,sgd,calibrated_broadcast,0.03,1,1.0370595720074038,1.0355392861155777,1.000248736665832
211218,quartet,512,sgd,unit_broadcast,0.03,1,0.9333124572622636,0.9318439517133081,0.9022787196763355
211218,quartet,512,sgd,sign_broadcast,0.01,1,1.0371524755718324,1.0362867256756285,1.0009812291119586
211218,quartet,1024,sgd,exact,0.03,2,0.5542110590204311,0.5550845898824847,0.5070243939023514
211218,quartet,1024,sgd,unit_broadcast,0.01,2,0.9820345308267346,0.9905924714019264,0.9531572285545875
211218,quartet,1024,sgd,unit_broadcast,0.03,1,1.0309024731623775,1.0333136883228393,0.9960043190231852
211218,quartet,1024,sgd,calibrated_broadcast,0.03,1,1.0403664830547248,1.039415770387236,1.0030084685022105
211218,quartet,1024,sgd,sign_broadcast,0.01,1,1.0382621606942377,1.0377757114110393,1.0016685310399018
211218,quartet,1024,sgd,sign_broadcast,0.03,2,1.0305606093386033,1.031312502005774,0.9934086588830182
211218,quartet,1024,adam,exact,0.003,2,0.04424303443527959,0.0510810720414995,0.000999206233909125
211218,quartet,1024,adam,unit_broadcast,0.003,2,0.9525252543413675,0.9578251762626936,0.9267203962783879
211218,quartet,1024,adam,calibrated_broadcast,0.003,2,1.0365381184797988,1.0353919934265992,1.0004372392589644
211218,quartet,1024,adam,calibrated_broadcast,0.01,2,0.8383940055996608,0.8380713847227756,0.78881736685792
211218,quartet,1024,adam,sign_broadcast,0.003,2,1.0365381199363177,1.0353919950065102,1.0004372412097178
211218,quartet,1024,adam,sign_broadcast,0.01,2,0.8383936252385167,0.8380710270466452,0.7888169772836202
211218,quartet,2048,sgd,unit_broadcast,0.01,1,0.9238827674306278,0.9245748166403258,0.8938325987243887
211218,quartet,2048,adam,exact,0.003,2,0.04372571212673323,0.05028529311098437,0.000859032431238435
211218,quartet,2304,sgd,exact,0.03,1,0.04325301846646285,0.05000603322142144,0.00034972525490190796
211218,quartet,3584,sgd,unit_broadcast,0.03,3,0.6727503135558884,0.6886759510857904,0.6167855042588655
211218,quartet,3584,adam,calibrated_broadcast,0.003,1,0.722043350425549,0.7403992483716475,0.6733375150312058
211218,quartet,3584,adam,sign_broadcast,0.003,1,0.7220429595534789,0.7403988923919818,0.6733371329130255
211218,quartet,3840,sgd,sign_broadcast,0.03,2,0.6156091737250894,0.6397182389593126,0.5630830588186762
211218,quartet,3840,adam,calibrated_broadcast,0.01,2,0.589931346836686,0.6161090052270857,0.5415444417440656
211218,quartet,3840,adam,sign_broadcast,0.01,3,0.5899313457144294,0.6161090022039096,0.5415444358430282
211218,quartet,4096,sgd,exact,0.03,1,0.043421842851246145,0.05025873645091971,0.00048357133811968494
211218,quartet,4096,sgd,unit_broadcast,0.01,1,0.9761928673294976,0.9751432599049439,0.9410795078162948
211218,quartet,4096,sgd,unit_broadcast,0.03,1,0.7661077869318014,0.7753442287869798,0.7148255289047991
211218,quartet,4096,sgd,calibrated_broadcast,0.03,2,1.030913431855603,1.0276900738916477,0.9941736745591452
211218,quartet,4096,sgd,sign_broadcast,0.01,2,0.9731460398069123,0.9754346584802466,0.9310047590421446
211218,quartet,4096,sgd,sign_broadcast,0.03,1,0.7343314356825907,0.7806500888747905,0.6870924303541026
211218,quartet,4096,adam,exact,0.003,1,0.04501713150682854,0.051401456729590955,0.0015988408931395873
211218,quartet,4096,adam,unit_broadcast,0.003,2,0.8938140840768736,0.8965681398831021,0.855165552292622
211218,quartet,4096,adam,calibrated_broadcast,0.003,1,0.8170215456176262,0.8401554393902848,0.7680571808509484
211218,quartet,4096,adam,calibrated_broadcast,0.01,1,0.7143899266685566,0.735230597467838,0.6745320422429175
211218,quartet,4096,adam,sign_broadcast,0.003,1,0.8170214800143674,0.8401554117303023,0.7680571166108221
211218,quartet,4096,adam,sign_broadcast,0.01,1,0.7143898970428072,0.7352305807090136,0.6745320039295929
211218,quartet,6144,sgd,exact,0.03,2,0.04325322907846864,0.04982629159750353,0.0002971914797340509
211218,quartet,6912,sgd,calibrated_broadcast,0.03,1,1.0132867206963532,1.0111521222154396,0.9788059199350396
211218,quartet,6912,adam,calibrated_broadcast,0.003,1,0.67129291620937,0.7042566522047204,0.6234408851491196
211218,quartet,6912,adam,sign_broadcast,0.003,1,0.671292884468343,0.70425663125667,0.6234408542346171
211218,quartet,7424,sgd,unit_broadcast,0.01,1,0.8594522162240781,0.8642739435093377,0.8158074946036572
211218,quartet,7936,sgd,sign_broadcast,0.01,1,0.7510692463348876,0.772613107224539,0.7101034110117013
211218,quartet,7936,adam,unit_broadcast,0.003,1,0.7243684418670311,0.7450461273720265,0.68300427338403
211218,quartet,8192,sgd,exact,0.03,1,0.04326187145174023,0.05019266278760182,0.00045683007864572944
211218,quartet,8192,sgd,unit_broadcast,0.01,1,0.8703775113171399,0.8813495157550086,0.8327315229028199
211218,quartet,8192,sgd,unit_broadcast,0.03,1,0.6989075633354183,0.7265884408654544,0.6510182357240475
211218,quartet,8192,sgd,calibrated_broadcast,0.03,1,1.0215024742639502,1.0186925387494337,0.9874395602266766
211218,quartet,8192,sgd,sign_broadcast,0.01,1,0.7750152846078896,0.7969588407410304,0.7348028833162182
211218,quartet,8192,sgd,sign_broadcast,0.03,1,0.683697283648264,0.7166599028714891,0.6357007985368288
211218,quartet,8192,adam,exact,0.003,1,0.043653842732660035,0.05066209638674898,0.0011186456692913085
