budget,endpoint,task,optimizer,rate_view,metric,contrast,mean,median,ci95_low,ci95_high,n_seeds,positive_seeds,negative_seeds,zero_seeds
16384,validation_selected,quartet_minus_matching,adam,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.7915758854022702,0.8933276171507907,0.6931633404063215,0.8804965213607358,20,20,0,0
16384,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.8006515790297304,0.8985090898147727,0.7126537018887967,0.8826161045379018,20,20,0,0
16384,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.792366903392574,0.8982573188943151,0.6934570676818537,0.8822917112917119,20,20,0,0
16384,validation_selected,quartet_minus_matching,adam,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.7938835959173819,0.8982565337399033,0.6955497785549062,0.883200841530421,20,20,0,0
16384,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,unit_broadcast minus exact interaction,0.7970132790754051,0.828896622641519,0.7079146988248092,0.8775080120439587,20,20,0,0
16384,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,calibrated_broadcast minus exact interaction,0.8448251289935886,0.8726762153995589,0.7830717387430177,0.9010510302261714,20,20,0,0
16384,validation_selected,quartet_minus_matching,sgd,selected_rate,test_nmse,sign_broadcast minus exact interaction,0.8624645798378253,0.9270478014784211,0.789105426564132,0.9272404398753427,20,20,0,0
16384,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,unit_broadcast minus exact interaction,0.7968209291160481,0.8335570052263714,0.7063543987780863,0.879288264596174,20,20,0,0
16384,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact interaction,0.8453166152877369,0.8882707395788354,0.7824085857292309,0.9025850823891388,20,20,0,0
16384,validation_selected,quartet_minus_matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact interaction,0.8647056238625301,0.9287758364206664,0.7908138384410331,0.930779289411291,20,20,0,0
1024,terminal,matching,adam,common_rate,test_nmse,unit_broadcast minus exact,-0.006561901264670977,-0.00011332359136666768,-0.02390852787745384,0.0033259118539830683,20,7,13,0
1024,terminal,matching,adam,common_rate,test_nmse,calibrated_broadcast minus exact,-0.008883742886426937,-0.00017468862489644806,-0.025531110379059134,-0.00014405511251327875,20,2,18,0
1024,terminal,matching,adam,common_rate,test_nmse,sign_broadcast minus exact,-0.00888374284513657,-0.00017468842879585743,-0.025531110429733418,-0.00014405521474534214,20,2,18,0
1024,terminal,matching,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,0.002321841621755958,3.773487227655588e-05,0.0005888707987054059,0.004341131930041075,20,13,7,0
1024,terminal,matching,adam,common_rate,population_nmse,unit_broadcast minus exact,-0.006455053641763906,-9.643026988279365e-05,-0.02391350985544615,0.003500311187457827,20,7,13,0
1024,terminal,matching,adam,common_rate,population_nmse,calibrated_broadcast minus exact,-0.008901850782679193,-0.00013511382114250178,-0.02562605221732577,-0.00012800177729122648,20,1,19,0
1024,terminal,matching,adam,common_rate,population_nmse,sign_broadcast minus exact,-0.008901850718272195,-0.0001351131866112645,-0.025626052160972083,-0.000128001886619272,20,1,19,0
1024,terminal,matching,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,0.0024467971409152865,0.000108866779485021,0.0006452576533794862,0.004527741888114457,20,15,5,0
1024,terminal,matching,sgd,common_rate,test_nmse,unit_broadcast minus exact,-0.04180822278565734,-0.0030156304295484715,-0.09014387869527044,-0.005744429672181174,20,4,16,0
1024,terminal,matching,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.23333834363536338,0.1860253230726371,0.14519407429835582,0.32641999426532464,20,19,1,0
1024,terminal,matching,sgd,common_rate,test_nmse,sign_broadcast minus exact,-0.04205367858345142,-0.003076283113342959,-0.09046591152853231,-0.005960400487278327,20,2,18,0
1024,terminal,matching,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.2751465664210207,-0.2189665271699226,-0.36860818673631157,-0.185345569142591,20,0,20,0
1024,terminal,matching,sgd,common_rate,population_nmse,unit_broadcast minus exact,-0.04196955977903808,-0.0030387064446185208,-0.09057942999056821,-0.005890462521930669,20,3,17,0
1024,terminal,matching,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.23389382393594635,0.18492425670940743,0.1458023715330825,0.3267746338238093,20,19,1,0
1024,terminal,matching,sgd,common_rate,population_nmse,sign_broadcast minus exact,-0.042198711519814455,-0.003143231193239995,-0.09085155531381889,-0.006071476944847566,20,3,17,0
1024,terminal,matching,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.27586338371498453,-0.21987035436304503,-0.3691406056254161,-0.1861997379672871,20,0,20,0
1024,terminal,nested,adam,common_rate,test_nmse,unit_broadcast minus exact,0.7292688666937016,0.7456269538915248,0.7091106589796902,0.7474342918494126,20,20,0,0
1024,terminal,nested,adam,common_rate,test_nmse,calibrated_broadcast minus exact,0.7447957485665881,0.7576585647214045,0.729773168776563,0.7580013032385602,20,20,0,0
1024,terminal,nested,adam,common_rate,test_nmse,sign_broadcast minus exact,0.7447956283259296,0.7576589304930272,0.7297728013699863,0.7580012946642002,20,20,0,0
1024,terminal,nested,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.015526881872886566,-0.006629917427607768,-0.033331408308907066,0.0014203959592377945,20,6,14,0
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus exact,0.7247299731655678,0.7430759001316101,0.70724556197055,0.7400501311226375,20,20,0,0
1024,terminal,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,0.7400831664030805,0.7506144504263556,0.7286566108529197,0.7493803730957956,20,20,0,0
1024,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,0.7400830510170726,0.7506144778877288,0.728656281430019,0.7493803985479556,20,20,0,0
1024,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.01535319323751253,-0.00604460573919946,-0.03412424799985132,0.002461880741081498,20,7,13,0
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,0.49124864123150525,0.5480961625858598,0.3855645982565158,0.5960757940166465,20,20,0,0
1024,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.5621931826633727,0.6198166076419078,0.4491635354643166,0.6753014483005005,20,20,0,0
1024,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,0.5132329561092106,0.5660552589435655,0.40438500633778346,0.6177620650796286,20,19,1,0
1024,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.07094454143186757,-0.008797397188248401,-0.12072249837972601,-0.02554610485734829,20,8,12,0
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,0.4871692623762491,0.5458937815788938,0.38200617327728364,0.5916550218098368,20,20,0,0
1024,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.5559184654298753,0.6239800312222401,0.4439354664855882,0.6668586221315652,20,20,0,0
1024,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,0.5092640633090026,0.5635793306599262,0.39962794102810284,0.6152461965135796,20,19,1,0
1024,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.06874920305362611,-0.014966016229181145,-0.1169970864506396,-0.02470268185283871,20,7,13,0
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,0.8166088390627104,0.9589322915440504,0.6673057834580798,0.9380310019679023,20,19,1,0
1024,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,0.8346006028319695,0.9424986127745598,0.714744332146229,0.9315525480356774,20,20,0,0
1024,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,0.834600485905123,0.9424986360044029,0.7147441181198676,0.9315523456986214,20,20,0,0
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.017991763769258918,-0.007120619199982747,-0.0891417693652735,0.049447307707949174,20,7,13,0
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,0.821071580293587,0.9739007954627736,0.6708980130030513,0.9429792383307244,20,19,1,0
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,0.8394360825561709,0.9604535733834663,0.7168970162849516,0.9386666782910502,20,20,0,0
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,0.8394359666916238,0.960453590466172,0.7168969809675144,0.9386666333716187,20,20,0,0
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.018364502262583886,-0.008813936272561884,-0.08746709579081839,0.04802868942063609,20,7,13,0
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,1.2523071351472377,0.849844000304299,0.6598280507784269,2.1679817103756065,20,20,0,0
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.6555103902232735,0.7036472697546992,0.5271815831697099,0.7743135523085284,20,20,0,0
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,0.6845415439908724,0.7146282602360907,0.5541534357981385,0.8050314832726801,20,20,0,0
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,0.5967967449239643,0.017635371572228498,0.009568211832243842,1.5109833788118574,20,12,8,0
1024,terminal,quartet,sgd,common_rate,population_nmse,unit_broadcast minus exact,1.2517901697076148,0.8670754938746346,0.6636016313358242,2.1468554186748934,20,20,0,0
1024,terminal,quartet,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.6587766286982686,0.6995819491176911,0.5299940760855415,0.7794137708065056,20,20,0,0
1024,terminal,quartet,sgd,common_rate,population_nmse,sign_broadcast minus exact,0.6887997234579969,0.7089666448683075,0.5564876338526573,0.8114245873106632,20,20,0,0
1024,terminal,quartet,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,0.593013541009346,0.009034455495553706,0.011516711035406038,1.4898298050049747,20,12,8,0
1024,validation_selected,matching,adam,common_rate,test_nmse,unit_broadcast minus exact,-0.006454711250448182,4.909042182648857e-06,-0.023817587532141856,0.003453941862401004,20,10,10,0
1024,validation_selected,matching,adam,common_rate,test_nmse,calibrated_broadcast minus exact,-0.008793295431731244,-6.52117477936559e-05,-0.02544977313236744,-4.055074844363516e-05,20,6,14,0
1024,validation_selected,matching,adam,common_rate,test_nmse,sign_broadcast minus exact,-0.008793295575965272,-6.521181670812379e-05,-0.025449773361050424,-4.0551039336034726e-05,20,6,14,0
1024,validation_selected,matching,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,0.00233858418128306,1.9568532718063428e-05,0.0005983472374639247,0.004374119823398539,20,11,9,0
1024,validation_selected,matching,adam,common_rate,population_nmse,unit_broadcast minus exact,-0.006365465707433182,-1.1351035074167847e-05,-0.023835073648186444,0.003595370189893657,20,10,10,0
1024,validation_selected,matching,adam,common_rate,population_nmse,calibrated_broadcast minus exact,-0.008823188872096967,-6.573386168857065e-05,-0.025569375952324204,-3.687177683407704e-05,20,7,13,0
1024,validation_selected,matching,adam,common_rate,population_nmse,sign_broadcast minus exact,-0.00882318905488828,-6.573438887698486e-05,-0.025569376104689442,-3.6871966491126083e-05,20,7,13,0
1024,validation_selected,matching,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,0.0024577231646637884,6.783058079554602e-05,0.0006532668131520226,0.004533250699684497,20,15,5,0
1024,validation_selected,matching,sgd,common_rate,test_nmse,unit_broadcast minus exact,-0.04186174896679763,-0.0029529276705622786,-0.09023791890910933,-0.00582460066038721,20,4,16,0
1024,validation_selected,matching,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.22942422446969063,0.1860253230726371,0.14289911129330107,0.32131395464272006,20,19,1,0
1024,validation_selected,matching,sgd,common_rate,test_nmse,sign_broadcast minus exact,-0.04207290127321162,-0.0030800044869005137,-0.0904632044528299,-0.005989492241616348,20,1,19,0
1024,validation_selected,matching,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.27128597343648825,-0.2195672488536366,-0.36338959193246884,-0.18345414706418156,20,0,20,0
1024,validation_selected,matching,sgd,common_rate,population_nmse,unit_broadcast minus exact,-0.042019434610094955,-0.0030412606402643464,-0.09066465310327812,-0.00593549146874266,20,4,16,0
1024,validation_selected,matching,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.22946728368831168,0.18492425670940743,0.14332177393564158,0.32109360167955786,20,19,1,0
1024,validation_selected,matching,sgd,common_rate,population_nmse,sign_broadcast minus exact,-0.042203774307721834,-0.003078466490139798,-0.09086403195526817,-0.006089149750327117,20,3,17,0
1024,validation_selected,matching,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.27148671829840665,-0.2204154639648396,-0.3633520611101375,-0.1838072348880515,20,0,20,0
1024,validation_selected,nested,adam,common_rate,test_nmse,unit_broadcast minus exact,0.7230173466053628,0.7456269538915248,0.700301358455284,0.7439692183680991,20,20,0,0
1024,validation_selected,nested,adam,common_rate,test_nmse,calibrated_broadcast minus exact,0.7370320351624562,0.7510913990407955,0.7199181680902572,0.7524565659955238,20,20,0,0
1024,validation_selected,nested,adam,common_rate,test_nmse,sign_broadcast minus exact,0.7370318636855573,0.7510914051712345,0.7199178256544714,0.7524564371583524,20,20,0,0
1024,validation_selected,nested,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.014014688557093535,-0.00364310715163646,-0.03196059800190453,0.00311237496811104,20,7,13,0
1024,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus exact,0.7179597776467121,0.7385665659654569,0.6979605925549274,0.7358462003278688,20,20,0,0
1024,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,0.7330537164335588,0.747505464371129,0.719432795301013,0.7448627385604794,20,20,0,0
1024,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,0.733053550561052,0.7475054526435181,0.7194324865516583,0.7448626707713505,20,20,0,0
1024,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.015093938786846567,-0.0045999357811104535,-0.03391901469126545,0.002912514745019594,20,6,14,0
1024,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,0.48416675899526956,0.5480961625858598,0.38041003800485496,0.5872674922577354,20,19,1,0
1024,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.5516519061242874,0.6242328703466331,0.4436885526556689,0.6564197391483464,20,20,0,0
1024,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,0.5043096756703938,0.5673830349569806,0.39846706605697707,0.6071796209032101,20,19,1,0
1024,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.06748514712901782,-0.025161651852615263,-0.11002672485470257,-0.029521561372152935,20,6,14,0
1024,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,0.47933856618391896,0.5458937815788938,0.37628350502529734,0.5812961309435117,20,19,1,0
1024,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.5461577188867626,0.6273600878235381,0.43797576488329404,0.6502155394502643,20,20,0,0
1024,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,0.5000460169988883,0.5648764682594983,0.3934741494048136,0.6028774582305487,20,19,1,0
1024,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.06681915270284347,-0.025074815098684256,-0.10899669223432584,-0.02970800267335921,20,5,15,0
1024,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,0.7776125353628829,0.9076431305323635,0.6310996678839847,0.9013881187039189,20,19,1,0
1024,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,0.8112228775267448,0.9078101203282469,0.6933035408892599,0.9050009206680109,20,20,0,0
1024,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,0.8112227683381785,0.9078095332665048,0.6933031967903348,0.9050008148115908,20,20,0,0
1024,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.03361034216386187,-0.009376890035239227,-0.10504242267464625,0.03656131953796168,20,8,12,0
1024,validation_selected,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,0.7802291197861955,0.9187139072967649,0.6330235329589863,0.9060636959547329,20,19,1,0
1024,validation_selected,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,0.8150699174487224,0.913322514336198,0.695109034466833,0.9112938875946849,20,20,0,0
1024,validation_selected,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,0.8150698086733573,0.9133219282906786,0.6951089153500091,0.911293860255925,20,20,0,0
1024,validation_selected,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.03484079766252693,-0.012584784679924188,-0.10548977658521605,0.03377614738927995,20,8,12,0
1024,validation_selected,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,0.6096347778393633,0.5670874527199907,0.47019554142101433,0.741901791485664,20,19,1,0
1024,validation_selected,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.6471759523403684,0.6883084458837789,0.5192691813591356,0.7651635439384709,20,20,0,0
1024,validation_selected,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,0.6645966928624243,0.6928673573032549,0.5321121564473031,0.7886466443583747,20,20,0,0
1024,validation_selected,quartet,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.037541174501005095,-0.008563888614471549,-0.095378614791502,0.016165928974912782,20,9,11,0
1024,validation_selected,quartet,sgd,common_rate,population_nmse,unit_broadcast minus exact,0.6123988984540103,0.5550324748370874,0.47122702664934685,0.7465057432009617,20,19,1,0
1024,validation_selected,quartet,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.6508867526281586,0.6865011571182054,0.522264624613601,0.771129699896428,20,20,0,0
1024,validation_selected,quartet,sgd,common_rate,population_nmse,sign_broadcast minus exact,0.6698021153130194,0.6798424053015484,0.5363418590457693,0.7950762351119247,20,20,0,0
1024,validation_selected,quartet,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.03848785417414831,-0.015169619248911415,-0.09513109849319312,0.014696756457804801,20,9,11,0
4096,terminal,matching,adam,common_rate,test_nmse,unit_broadcast minus exact,-0.00012464921292660268,-5.45888297720995e-05,-0.00024937597935742434,-2.94038854507911e-05,20,5,15,0
4096,terminal,matching,adam,common_rate,test_nmse,calibrated_broadcast minus exact,-9.010885986996051e-05,-3.8963387591645776e-05,-0.00024094443799880114,1.1357753977767808e-05,20,8,12,0
4096,terminal,matching,adam,common_rate,test_nmse,sign_broadcast minus exact,-9.010687006912166e-05,-3.896321014944075e-05,-0.00024094426919227276,1.1359550769333592e-05,20,8,12,0
4096,terminal,matching,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-3.4540353056642174e-05,1.0421025568689568e-05,-0.0001006643794301946,2.6969396983453254e-05,20,11,9,0
4096,terminal,matching,adam,common_rate,population_nmse,unit_broadcast minus exact,-0.0001393560967282899,-4.775182235466747e-05,-0.0003225864749486795,-1.4953817127160998e-05,20,7,13,0
4096,terminal,matching,adam,common_rate,population_nmse,calibrated_broadcast minus exact,-0.00011498019101244315,-3.6701013994065224e-05,-0.00031654502882865897,1.0012201936008092e-05,20,8,12,0
4096,terminal,matching,adam,common_rate,population_nmse,sign_broadcast minus exact,-0.00011497798864523387,-3.67007111315018e-05,-0.0003165419397888967,1.00151574801964e-05,20,8,12,0
4096,terminal,matching,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-2.4375905715846722e-05,-9.795855210468411e-06,-7.771496432892855e-05,2.596233326057074e-05,20,10,10,0
4096,terminal,matching,sgd,common_rate,test_nmse,unit_broadcast minus exact,0.0008486159449335057,9.182846526430838e-05,9.191890224681163e-05,0.002089461733176625,20,17,3,0
4096,terminal,matching,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.09199306163845966,0.061798451462292694,0.04824811750133066,0.14074265699500285,20,15,5,0
4096,terminal,matching,sgd,common_rate,test_nmse,sign_broadcast minus exact,2.417111569056902e-05,4.279769874233376e-05,-2.1376231981244852e-05,5.782791077824795e-05,20,18,2,0
4096,terminal,matching,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.09114444569352617,-0.061620274496325254,-0.14019301453070396,-0.047395842700378804,20,6,14,0
4096,terminal,matching,sgd,common_rate,population_nmse,unit_broadcast minus exact,0.0008212240280005903,9.375795653310921e-05,8.785139005564086e-05,0.0020284747266219277,20,18,2,0
4096,terminal,matching,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.09172339657516575,0.06168962013807273,0.04825715056750466,0.14020469160234286,20,16,4,0
4096,terminal,matching,sgd,common_rate,population_nmse,sign_broadcast minus exact,1.920005718290361e-05,3.4950011867505584e-05,-3.3338017844570987e-05,5.3966005583176125e-05,20,17,3,0
4096,terminal,matching,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.09090217254716516,-0.06153192778469635,-0.1397110522980178,-0.04744778967295985,20,5,15,0
4096,terminal,nested,adam,common_rate,test_nmse,unit_broadcast minus exact,0.7403042971546341,0.7537976064152243,0.7227393798380486,0.7556645380170706,20,20,0,0
4096,terminal,nested,adam,common_rate,test_nmse,calibrated_broadcast minus exact,0.7434066012934479,0.7542651793568071,0.7293561947604112,0.7558975878135578,20,20,0,0
4096,terminal,nested,adam,common_rate,test_nmse,sign_broadcast minus exact,0.7434061420028942,0.754265206273124,0.7293544142830144,0.7558971868695344,20,20,0,0
4096,terminal,nested,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-0.003102304138813816,-0.0007754588902265103,-0.011844404629256768,0.0032768915123973686,20,7,13,0
4096,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus exact,0.7356621608984034,0.7493742892483088,0.7221914809216824,0.7472328938456237,20,20,0,0
4096,terminal,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,0.7391122247151745,0.7471262684094615,0.7276881005335156,0.7483067688948261,20,20,0,0
4096,terminal,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,0.7391117879819405,0.7471262727865176,0.7276867567264023,0.7483067855327455,20,20,0,0
4096,terminal,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,-0.003450063816771087,-0.0013867974931129345,-0.012296272836442194,0.0029940941571810404,20,8,12,0
4096,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,5.309408069584828,0.7746092725190411,2.2978800936042134,8.765263711152063,20,20,0,0
4096,terminal,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.7475030266398839,0.7571190083039434,0.7295058921258705,0.7648875937677911,20,20,0,0
4096,terminal,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,1.3018177459231235,0.7575585346970926,0.7335067202453084,2.4230268651956184,20,20,0,0
4096,terminal,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,4.561905042944944,0.01737129615359151,1.5624701048682648,8.022919968066558,20,12,8,0
4096,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,5.371754520030492,0.7563731336475791,2.332846649026502,8.889613984999503,20,20,0,0
4096,terminal,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.7420076560542715,0.7506307841265089,0.728019739414566,0.7554519144115365,20,20,0,0
4096,terminal,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,1.3090877620422543,0.7494572224229612,0.7307413748058198,2.4533430406174404,20,20,0,0
4096,terminal,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,4.629746863976221,0.01291354896366842,1.5969556677620789,8.146438994652167,20,13,7,0
4096,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,0.9303339451066929,0.9779781128710059,0.8883864572955861,0.9685042346191175,20,20,0,0
4096,terminal,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,0.9024846920350242,0.982096627602596,0.8273127052690507,0.9638808765740623,20,20,0,0
4096,terminal,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,0.9024848072967684,0.9820966288825366,0.8273132290791576,0.963880895128266,20,20,0,0
4096,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,0.0278492530716686,-0.00021348203973337032,-0.023138209270626323,0.09576400465747005,20,10,10,0
4096,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,0.9296217602926239,0.9814781382920439,0.8884762143358792,0.9668994169758958,20,20,0,0
4096,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,0.9049753588214766,0.9910738396558835,0.8279677018359612,0.9670593465716525,20,20,0,0
4096,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,0.9049754725042716,0.9910738350372013,0.8279676034800844,0.9670593543353685,20,20,0,0
4096,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,0.02464640147114707,-0.0007177448843275758,-0.026283497701307442,0.09068261220845525,20,9,11,0
4096,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,3.662790487146334,0.9934051864084594,1.98426227325695,5.695449486806146,20,20,0,0
4096,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,0.8944353543445105,0.9709294303054682,0.815125802669382,0.9572254171529458,20,20,0,0
4096,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,0.9307064667521743,0.988338227279469,0.8480974948511215,1.010327192743079,20,20,0,0
4096,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,2.768355132801824,0.08274905306656766,1.0874471577739175,4.798920295205624,20,13,7,0
4096,terminal,quartet,sgd,common_rate,population_nmse,unit_broadcast minus exact,3.610911555535786,1.002374584340712,1.9796186344397786,5.60788601666571,20,20,0,0
4096,terminal,quartet,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,0.8962798595314873,0.9865929858129165,0.81585736106641,0.9589668821319975,20,20,0,0
4096,terminal,quartet,sgd,common_rate,population_nmse,sign_broadcast minus exact,0.9333638028364201,0.9962189241935808,0.8498540400986044,1.014120343564519,20,20,0,0
4096,terminal,quartet,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,2.7146316960043007,0.08946531519432233,1.080860864617137,4.707599430270091,20,13,7,0
4096,validation_selected,matching,adam,common_rate,test_nmse,unit_broadcast minus exact,-8.57048057502769e-05,-8.207448749486361e-05,-0.00016785436694809032,-1.7072736315779004e-05,20,6,14,0
4096,validation_selected,matching,adam,common_rate,test_nmse,calibrated_broadcast minus exact,-7.246412669752576e-05,-4.3111554463523896e-05,-0.0001574905381395083,-4.888720820522553e-06,20,8,12,0
4096,validation_selected,matching,adam,common_rate,test_nmse,sign_broadcast minus exact,-7.246390157686095e-05,-4.31112589899009e-05,-0.00015749074037070903,-4.888623545869156e-06,20,8,12,0
4096,validation_selected,matching,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,-1.3240679052751134e-05,-7.740081517616446e-06,-5.550444574125514e-05,3.1668113894757634e-05,20,9,11,0
4096,validation_selected,matching,adam,common_rate,population_nmse,unit_broadcast minus exact,-0.00010225439032883412,-6.801444888687627e-05,-0.00017448893373990957,-4.0241930288129486e-05,20,6,14,0
4096,validation_selected,matching,adam,common_rate,population_nmse,calibrated_broadcast minus exact,-7.681270045111356e-05,-2.694856882549864e-05,-0.0001490584453943666,-1.959419009425267e-05,20,8,12,0
