budget,endpoint,task,optimizer,rate_view,metric,contrast,seed,difference
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211207,0.7334412593178381
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211208,0.6647938517679505
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211209,0.7507586880661868
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211210,0.7460366659649399
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211211,0.7182472988468231
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211212,0.730950049767937
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211213,0.694240465273787
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211214,0.6150049534062124
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211215,0.752772912365259
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211216,0.6966631556450734
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211217,0.7043083375331021
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211218,0.7486378151393379
8192,validation_selected,nested,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211219,0.6991546333816311
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211200,0.6666579416017359
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211201,0.7507340472344585
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211202,0.7195664785213711
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211203,0.6957293743991529
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211204,0.741978900238505
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211205,0.7412439956610922
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211206,0.6643715699606076
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211207,0.7334411509057064
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211208,0.6647928548013405
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211209,0.7507586969722589
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211210,0.7460366634263745
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211211,0.7182472400518581
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211212,0.7309499339885107
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211213,0.6942405902702408
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211214,0.6149986435904199
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211215,0.7527729110116711
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211216,0.6966631549985943
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211217,0.7043088336092216
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211218,0.7486378082585932
8192,validation_selected,nested,adam,common_rate,population_nmse,sign_broadcast minus exact,211219,0.6991546334970433
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.0347366156541149
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.10012357021441398
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.0002637792655867388
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,0.0013817389406785008
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.0048597864417389
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,0.012645412334335804
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.012590210318575434
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.06512868825348261
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,0.009529739870029474
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,0.001456319791482752
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,0.001483454919478322
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,0.0031614200270407844
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.002175125462790861
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,-0.003192127944477874
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,0.04685805996922565
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,0.0018890173323085069
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.0459472762675428
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.05009763843513815
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.012239668138047999
8192,validation_selected,nested,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.10340474333439043
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211200,0.6359039903465402
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211201,0.6065623044643804
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211202,0.7393127273545942
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211203,0.7032749462103315
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211204,0.7567363232354836
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211205,0.7664140845775648
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211206,0.6463659418470056
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211207,0.7172894629463235
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211208,0.6674606585561247
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211209,0.783966260466811
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211210,0.7668072077774987
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211211,0.7319854818631851
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211212,0.7512171108113664
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211213,0.689454032210771
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211214,0.645661240675645
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211215,0.7618803984863514
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211216,0.6858818092354478
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211217,0.6914466817076684
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211218,0.7548472023453799
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus exact,211219,0.5344740699895748
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211200,0.6763741574947932
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211201,0.7065587061798768
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211202,0.7757002814432327
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211203,0.7646442465152926
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211204,0.7626323877630554
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211205,0.7672868867189183
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211206,0.6520283885318348
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211207,0.7495147099091574
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211208,0.7432186952273071
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211209,0.763591436398148
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211210,0.752368378964079
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211211,0.752725254890961
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211212,0.7647583265872405
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211213,0.6563044955367654
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211214,0.7316886311319735
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211215,0.7709022260664338
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211216,0.7458324466834124
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211217,0.7320559664645754
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211218,0.7566402347773231
8192,validation_selected,nested,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211219,0.665692662841156
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211200,0.6618208414102197
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211201,0.7484129402165607
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211202,0.7390898786631407
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211203,0.7046004512852942
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211204,0.7556475302111648
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211205,0.7670788240020118
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211206,0.7073439958666801
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211207,0.7501770067269201
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211208,0.65917650557781
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211209,0.7816573393812323
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211210,0.7476303589285065
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211211,0.7345249585255257
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211212,0.7343836212883509
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211213,0.6835806627653445
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211214,0.6430984238868984
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211215,0.7661762217047318
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211216,0.7114228110120465
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211217,0.7064513534337622
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211218,0.7558872857855994
8192,validation_selected,nested,sgd,common_rate,test_nmse,sign_broadcast minus exact,211219,0.7032827097476194
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.04047016714825302
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.0999964017154964
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.036387554088638474
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.06136930030496113
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.005896064527571854
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.0008728021413535458
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.005662446684829181
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.03222524696283391
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211208,-0.07575803667118242
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211209,0.020374824068662978
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211210,0.014438828813419624
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.020739773027775854
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.013541215775874083
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211213,0.03314953667400555
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.08602739045632846
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.009021827580082409
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.05995063744796458
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.04060928475690695
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.0017930324319431756
8192,validation_selected,nested,sgd,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.13121859285158122
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211200,0.6399257550591815
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211201,0.607122426891625
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211202,0.7207534327433047
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211203,0.6900211224851986
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211204,0.7433419644792185
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211205,0.7521105225603845
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211206,0.6532193025362196
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211207,0.7217287602793809
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211208,0.66527842685611
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211209,0.7573879284770266
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211210,0.7590863754158311
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211211,0.7273836603145435
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211212,0.7403320702015178
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211213,0.6895277383213332
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211214,0.6629423650366888
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211215,0.7545190718225425
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211216,0.6763881048146979
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211217,0.7013213569059548
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211218,0.7425440688716543
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus exact,211219,0.5392370987327295
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211200,0.6814024246622326
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211201,0.7069590796494434
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211202,0.7490978755312203
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211203,0.7501387748749413
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211204,0.751729224399211
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211205,0.7504082962334305
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211206,0.6617689284072898
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211207,0.7513588545844412
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211208,0.7437214298636309
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211209,0.7402221934211346
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211210,0.7493142399074318
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211211,0.7448561256285947
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211212,0.7556204681646167
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211213,0.6593676636495694
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211214,0.7358518072736681
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211215,0.7575427299967885
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211216,0.7395871272582717
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211217,0.7278929037858699
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211218,0.7519904193241373
8192,validation_selected,nested,sgd,common_rate,population_nmse,calibrated_broadcast minus exact,211219,0.6897298432268965
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211200,0.6665176526186837
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211201,0.749500049396998
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211202,0.7209725411051013
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211203,0.6914930060068091
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211204,0.7423275421414334
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211205,0.7512018332596831
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211206,0.7104710355615482
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211207,0.7517901621464057
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211208,0.6568021714094548
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211209,0.7547337526363366
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211210,0.7434510107708093
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211211,0.7259396352958299
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211212,0.7289861850365599
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211213,0.6880965107631184
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211214,0.6606511263441617
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211215,0.7519357645214675
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211216,0.7024638031430047
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211217,0.7046463365628819
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211218,0.7516197811931964
8192,validation_selected,nested,sgd,common_rate,population_nmse,sign_broadcast minus exact,211219,0.7293491031553306
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.041476669603051075
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.09983665275781839
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.02834444278791559
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.06011765238974265
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.008387259919992451
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,0.0017022263269539373
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.008549625871070221
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.02963009430506025
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,-0.07844300300752083
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,0.01716573505589203
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,0.009772135508399282
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.017472465314051222
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.015288397963098888
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,0.030160074671763737
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.07290944223697926
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.003023658174245991
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.06319902244357378
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.026571546879915142
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.009446350452483099
8192,validation_selected,nested,sgd,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.15049274449416694
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211200,0.5610619486205362
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211201,0.907004041158639
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211202,0.7088052143394236
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211203,0.38499274061129113
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211204,0.7622754029584208
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211205,0.9652846909528525
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211206,0.8885028347857079
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211207,0.98113297615592
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211208,0.970020260174002
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211209,0.9916016757996842
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211210,0.7423779761883088
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211211,0.9422176630068702
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211212,0.8918718397299323
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211213,0.6186349727375882
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211214,0.5609842988103344
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211215,0.9998597044558105
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211216,0.9991636021730754
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211217,0.9725290851468694
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211218,0.6806427297402978
8192,validation_selected,quartet,adam,common_rate,test_nmse,unit_broadcast minus exact,211219,0.9669105749978971
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211200,0.6834937353284382
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211201,0.8983877152156886
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211202,0.8648764840024931
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211203,0.42504071104187074
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211204,0.7223299004169526
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211205,0.9699799975199972
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211206,0.7769510236197477
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211207,0.9719107836659651
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211208,0.9538541567871556
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211209,0.9868113751261143
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211210,0.7801441762845814
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211211,0.9553902117372783
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211212,0.8800402843352336
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211213,0.7162181170209407
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211214,1.0048930904743467
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211215,0.9798008528172063
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211216,0.9936129397591402
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211217,0.8003722004288789
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211218,0.6275672040826368
8192,validation_selected,quartet,adam,common_rate,test_nmse,calibrated_broadcast minus exact,211219,0.3598696730587474
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211200,0.6834937145697034
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211201,0.8983879607987917
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211202,0.8648764490300727
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211203,0.4250415216463976
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211204,0.7223299336711646
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211205,0.9699800002743673
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211206,0.77695101892111
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211207,0.9719107839675127
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211208,0.9538540202731123
8192,validation_selected,quartet,adam,common_rate,test_nmse,sign_broadcast minus exact,211209,0.9868113787615949
