cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691136137737085,8,common + ancestry,0.7508393500770171,0.6990780986159508,8.0,30.0,0.1785714285714285,1.0,0.5788304294135577
v661,864691136137737085,8,common + depth bins,0.6241630116908099,0.546085703471173,8.0,39.0,0.2321428571428571,1.0,0.4521540910273505
v661,864691136137737085,8,common + random routes,0.4961061737436725,0.3914260203623311,5.795,35.15,0.20922619047619043,1.0,0.32409725308021314
v661,864691136137737085,8,common + shuffled routes,0.4433186156382157,0.3276722439958576,7.34,30.0,0.1785714285714285,1.0,0.27130969497475627
v661,864691136137737085,8,common + surrogate ancestry,0.7793741517251493,0.7335407907393937,7.995,29.3,0.17440476190476187,1.0,0.6073652310616899
v661,864691136137737085,8,common-constrained SVD,0.8666485215676428,0.8389457546581177,8.0,168.0,1.0,1.0,0.6946396009041834
v661,864691136137737085,16,common + ancestry,0.9767234349387932,0.9718879035751712,15.0,65.0,0.1934523809523809,1.0,0.8047145142753337
v661,864691136137737085,16,common + depth bins,0.874107317449439,0.8479540592980336,16.0,40.0,0.119047619047619,1.0,0.7020983967859796
v661,864691136137737085,16,common + random routes,0.7986146587473781,0.7567783684167354,10.955,49.955,0.1486755952380952,1.0,0.6266057380839188
v661,864691136137737085,16,common + shuffled routes,0.6882440130173078,0.6234790509669518,12.71,65.0,0.1934523809523809,1.0,0.5162350923538482
v661,864691136137737085,16,common + surrogate ancestry,0.9640804303891717,0.9566184098992828,13.76,62.66,0.18648809523809518,1.0,0.7920715097257123
v661,864691136137737085,16,common-constrained SVD,0.9987921419909612,0.9985412185720568,16.0,336.0,1.0,1.0,0.8267832213275018
v661,864691136195348812,1,common + ancestry,0.1404888312194525,8.24452783807432e-33,1.0,136.0,1.0,1.0,2.775557561562892e-17
v661,864691136195348812,1,common + depth bins,0.1404888312194525,8.24452783807432e-33,1.0,136.0,1.0,1.0,2.775557561562892e-17
v661,864691136195348812,1,common + random routes,0.1404888312194525,8.24452783807432e-33,1.0,136.0,1.0,1.0,2.775557561562892e-17
v661,864691136195348812,1,common + shuffled routes,0.1404888312194525,8.24452783807432e-33,1.0,136.0,1.0,1.0,2.775557561562892e-17
v661,864691136195348812,1,common + surrogate ancestry,0.1404888312194525,8.24452783807432e-33,1.0,136.0,1.0,1.0,2.775557561562892e-17
v661,864691136195348812,1,common-constrained SVD,0.1404888312194525,8.24452783807432e-33,1.0,136.0,1.0,1.0,2.775557561562892e-17
v661,864691136195348812,2,common + ancestry,0.3065755323914298,0.1932339069050338,2.0,161.0,0.5919117647058824,1.0,0.1660867011719773
v661,864691136195348812,2,common + depth bins,0.179612587967381,0.045518613566635,2.0,203.0,0.7463235294117647,1.0,0.0391237567479285
v661,864691136195348812,2,common + random routes,0.16359479256646053,0.026882677254549382,1.845,140.615,0.5169669117647059,1.0,0.023105961347008007
v661,864691136195348812,2,common + shuffled routes,0.15375051491703623,0.01542933260122612,2.0,161.0,0.5919117647058824,1.0,0.013261683697583699
v661,864691136195348812,2,common + surrogate ancestry,0.18861251274819824,0.055989594174817255,2.0,182.375,0.6704963235294117,1.0,0.048123681528745736
v661,864691136195348812,2,common-constrained SVD,0.3398587820103054,0.231957370692127,2.0,272.0,1.0,1.0,0.1993699507908528
v661,864691136195348812,4,common + ancestry,0.3652272016288652,0.261472309578322,4.0,193.0,0.3547794117647059,1.0,0.2247383704094127
v661,864691136195348812,4,common + depth bins,0.2268473240050554,0.1004739623199149,4.0,237.0,0.4356617647058823,1.0,0.0863584927856028
v661,864691136195348812,4,common + random routes,0.2015647043934038,0.07105884762452143,3.56,147.17,0.2705330882352941,1.0,0.06107587317395126
v661,864691136195348812,4,common + shuffled routes,0.1802490327415025,0.04625908652060997,4.0,193.0,0.35477941176470584,1.0,0.039760201522049975
v661,864691136195348812,4,common + surrogate ancestry,0.23468248814962464,0.10958979982053245,3.945,255.465,0.4696047794117647,1.0,0.0941936569301721
v661,864691136195348812,4,common-constrained SVD,0.4776610902524966,0.3922837436905159,4.0,544.0,1.0,1.0,0.3371722590330441
v661,864691136195348812,8,common + ancestry,0.5133177766207953,0.4337685872427965,8.0,246.0,0.2261029411764706,1.0,0.3728289454013427
v661,864691136195348812,8,common + depth bins,0.3265929079080898,0.2165231627561941,8.0,254.0,0.2334558823529411,1.0,0.1861040766886373
v661,864691136195348812,8,common + random routes,0.2756104321314443,0.15720749865728775,7.065,163.595,0.15036305147058818,1.0,0.13512160091199177
v661,864691136195348812,8,common + shuffled routes,0.2292266457626592,0.10324218900972001,8.0,246.0,0.2261029411764706,1.0,0.08873781454320666
v661,864691136195348812,8,common + surrogate ancestry,0.29893046511940696,0.1843392379935532,7.78,348.945,0.32072150735294114,1.0,0.15844163389995441
v661,864691136195348812,8,common-constrained SVD,0.645415708106935,0.5874581916182194,8.0,1088.0,1.0,1.0,0.5049268768874825
v661,864691136195348812,16,common + ancestry,0.7032196948999689,0.6547103564447042,16.0,317.0,0.1456801470588235,1.0,0.5627308636805164
v661,864691136195348812,16,common + depth bins,0.3890422866747279,0.2891800182281712,16.0,263.0,0.1208639705882353,1.0,0.2485534554552753
v661,864691136195348812,16,common + random routes,0.4174020024814947,0.322175186687707,13.69,198.365,0.09116038602941172,1.0,0.2769131712620421
v661,864691136195348812,16,common + shuffled routes,0.31379296358730824,0.20163104176265115,16.0,317.0,0.1456801470588235,1.0,0.17330413236785566
v661,864691136195348812,16,common + surrogate ancestry,0.3909520434653419,0.29140192861163183,15.335,461.415,0.2120473345588235,1.0,0.25046321224588936
v661,864691136195348812,16,common-constrained SVD,0.7994477378306819,0.7666670667539358,16.0,2176.0,1.0,1.0,0.6589589066112294
v661,864691136275165965,1,common + ancestry,0.2395008540284304,7.427451563369599e-33,1.0,22.0,1.0,1.0,0.0
v661,864691136275165965,1,common + depth bins,0.2395008540284304,7.427451563369599e-33,1.0,22.0,1.0,1.0,0.0
v661,864691136275165965,1,common + random routes,0.2395008540284304,7.427451563369599e-33,1.0,22.0,1.0,1.0,0.0
v661,864691136275165965,1,common + shuffled routes,0.2395008540284304,7.427451563369599e-33,1.0,22.0,1.0,1.0,0.0
v661,864691136275165965,1,common + surrogate ancestry,0.2395008540284304,7.427451563369599e-33,1.0,22.0,1.0,1.0,0.0
v661,864691136275165965,1,common-constrained SVD,0.2395008540284304,7.427451563369599e-33,1.0,22.0,1.0,1.0,0.0
v661,864691136275165965,2,common + ancestry,0.3494378865891831,0.1445590480187897,2.0,24.0,0.5454545454545454,1.0,0.1099370325607527
v661,864691136275165965,2,common + depth bins,0.2706658215230607,0.0409796219492339,2.0,32.0,0.7272727272727273,1.0,0.0311649674946303
v661,864691136275165965,2,common + random routes,0.28588444986655953,0.060990990040984405,1.93,24.675,0.5607954545454545,1.0,0.046383595838129114
v661,864691136275165965,2,common + shuffled routes,0.284378858472387,0.059011248969416084,2.0,24.0,0.5454545454545454,1.0,0.04487800444395655
v661,864691136275165965,2,common + surrogate ancestry,0.2962586710198779,0.07463232180088383,2.0,25.695,0.5839772727272727,1.0,0.05675781699144746
v661,864691136275165965,2,common-constrained SVD,0.3827780319317618,0.1883988675888502,2.0,44.0,1.0,1.0,0.1432771779033314
v661,864691136275165965,4,common + ancestry,0.4995657332804629,0.3419660372133472,4.0,28.0,0.3181818181818182,1.0,0.2600648792520325
v661,864691136275165965,4,common + depth bins,0.3527392231428565,0.1489000608537953,4.0,38.0,0.4318181818181818,1.0,0.113238369114426
v661,864691136275165965,4,common + random routes,0.3747375603872625,0.17782624356015753,3.79,29.925,0.3400568181818182,1.0,0.13523670635883211
v661,864691136275165965,4,common + shuffled routes,0.36611561037039664,0.1664890184461819,4.0,28.0,0.3181818181818182,1.0,0.12661475634196623
v661,864691136275165965,4,common + surrogate ancestry,0.4568897580265754,0.2858502933891155,3.99,30.025,0.3411931818181818,1.0,0.21738890399814495
v661,864691136275165965,4,common-constrained SVD,0.5344097462996924,0.3877833312942164,4.0,88.0,1.0,1.0,0.294908892271262
v661,864691136275165965,8,common + ancestry,0.6286351638176954,0.5116827702575911,7.0,32.0,0.1818181818181818,1.0,0.3891343097892649
v661,864691136275165965,8,common + depth bins,0.4940952738965383,0.3347727886569195,8.0,41.0,0.2329545454545454,1.0,0.2545944198681079
v661,864691136275165965,8,common + random routes,0.5308996660263786,0.38316783594237175,7.395,39.795,0.2261079545454545,1.0,0.2913988119979482
v661,864691136275165965,8,common + shuffled routes,0.48606079909816513,0.3242080499048346,7.49,32.0,0.1818181818181818,1.0,0.24655994506973472
v661,864691136275165965,8,common + surrogate ancestry,0.6274728423447019,0.5101544036852547,7.925,36.73,0.20869318181818175,1.0,0.38797198831627155
v661,864691136275165965,8,common-constrained SVD,0.7531519891171028,0.6754131649056113,8.0,176.0,1.0,1.0,0.5136511350886723
v661,864691136275165965,16,common + ancestry,0.9285327730275807,0.9060258945049612,15.0,48.0,0.1363636363636363,1.0,0.6890319189991503
v661,864691136275165965,16,common + depth bins,0.7833800503205028,0.7151608245361589,16.0,42.0,0.1193181818181818,1.0,0.5438791962920724
v661,864691136275165965,16,common + random routes,0.7962597537236598,0.7320966797194051,13.995,61.36,0.17431818181818176,1.0,0.5567588996952293
v661,864691136275165965,16,common + shuffled routes,0.7313530134127039,0.646749127845386,13.875,48.0,0.1363636363636363,1.0,0.49185215938427346
v661,864691136275165965,16,common + surrogate ancestry,0.9060931435977005,0.876519445288358,14.9,51.04,0.14499999999999996,1.0,0.6665922895692702
v661,864691136275165965,16,common-constrained SVD,0.9708136290660988,0.9616220858517672,16.0,352.0,1.0,1.0,0.7313127750376684
v661,864691136371808392,1,common + ancestry,0.2563522753707253,7.83326175185384e-33,1.0,32.0,1.0,1.0,-5.551115123125783e-17
v661,864691136371808392,1,common + depth bins,0.2563522753707253,7.83326175185384e-33,1.0,32.0,1.0,1.0,-5.551115123125783e-17
v661,864691136371808392,1,common + random routes,0.2563522753707253,7.83326175185384e-33,1.0,32.0,1.0,1.0,-5.551115123125783e-17
v661,864691136371808392,1,common + shuffled routes,0.2563522753707253,7.83326175185384e-33,1.0,32.0,1.0,1.0,-5.551115123125783e-17
v661,864691136371808392,1,common + surrogate ancestry,0.2563522753707253,7.83326175185384e-33,1.0,32.0,1.0,1.0,-5.551115123125783e-17
v661,864691136371808392,1,common-constrained SVD,0.2563522753707253,7.83326175185384e-33,1.0,32.0,1.0,1.0,-5.551115123125783e-17
v661,864691136371808392,2,common + ancestry,0.57470394663197,0.4280947291541171,2.0,34.0,0.53125,1.0,0.3183516712612446
v661,864691136371808392,2,common + depth bins,0.3007058005428678,0.059643193548738,2.0,47.0,0.734375,1.0,0.0443535251721424
v661,864691136371808392,2,common + random routes,0.29044558137651,0.045846043599179806,1.925,35.31,0.55171875,1.0,0.034093306005784564
v661,864691136371808392,2,common + shuffled routes,0.3010370888876858,0.060088684516901913,2.0,34.0,0.53125,1.0,0.0446848135169604
v661,864691136371808392,2,common + surrogate ancestry,0.33187325648879046,0.10155478006164011,2.0,36.81,0.57515625,1.0,0.07552098111806502
v661,864691136371808392,2,common-constrained SVD,0.6536976583790721,0.5343193690351605,2.0,64.0,1.0,1.0,0.3973453830083467
v661,864691136371808392,4,common + ancestry,0.6021523425633475,0.4650052111233332,4.0,37.0,0.2890625,1.0,0.3458000671926221
v661,864691136371808392,4,common + depth bins,0.3849085845158193,0.1728725912651477,4.0,55.0,0.4296875,1.0,0.1285563091450938
v661,864691136371808392,4,common + random routes,0.37495444031634706,0.15948702728129446,3.845,40.175,0.3138671875,1.0,0.11860216494562159
v661,864691136371808392,4,common + shuffled routes,0.35418819145877123,0.1315621803816038,4.0,37.0,0.2890625,1.0,0.09783591608804582
v661,864691136371808392,4,common + surrogate ancestry,0.38059635754346666,0.16707384162935454,4.0,41.065,0.3208203125,1.0,0.1242440821727412
v661,864691136371808392,4,common-constrained SVD,0.7306684203867307,0.6378237024156332,4.0,128.0,1.0,1.0,0.4743161450160053
v661,864691136371808392,8,common + ancestry,0.6844559367945038,0.5756807252213376,8.0,43.0,0.16796875,1.0,0.4281036614237783
v661,864691136371808392,8,common + depth bins,0.5940552447996016,0.4541168596962076,8.0,59.0,0.23046875,1.0,0.3377029694288762
v661,864691136371808392,8,common + random routes,0.4968721688135649,0.3234325682402165,7.525,52.68,0.20578125,1.0,0.2405198934428395
v661,864691136371808392,8,common + shuffled routes,0.4625866576846282,0.2773280620427036,7.79,43.0,0.16796875,1.0,0.2062343823139028
v661,864691136371808392,8,common + surrogate ancestry,0.5142548421657341,0.34680744424193477,7.965,49.51,0.1933984375,1.0,0.2579025667950087
v661,864691136371808392,8,common-constrained SVD,0.8254918125828639,0.765334873438721,8.0,256.0,1.0,1.0,0.5691395372121384
v661,864691136371808392,16,common + ancestry,0.9006937977695345,0.8664606924199602,15.0,61.0,0.119140625,1.0,0.6443415223988092
v661,864691136371808392,16,common + depth bins,0.7607442994006643,0.6782674206142297,16.0,61.0,0.119140625,1.0,0.5043920240299389
v661,864691136371808392,16,common + random routes,0.7571089447023673,0.6733788765121023,14.795,75.61,0.14767578125,1.0,0.500756669331642
v661,864691136371808392,16,common + shuffled routes,0.6794444412831768,0.5689416532853276,15.015,61.0,0.119140625,1.0,0.42309216591245147
v661,864691136371808392,16,common + surrogate ancestry,0.8493636937511917,0.7974359347042932,15.405,68.325,0.133447265625,1.0,0.5930114183804662
v661,864691136371808392,16,common-constrained SVD,0.9560415748729848,0.9408881064634068,16.0,512.0,1.0,1.0,0.6996892995022592
v661,864691136389026167,1,common + ancestry,0.2613210324474538,6.018723488991447e-33,1.0,23.0,1.0,1.0,-1.6653345369377348e-16
v661,864691136389026167,1,common + depth bins,0.2613210324474538,6.018723488991447e-33,1.0,23.0,1.0,1.0,-1.6653345369377348e-16
v661,864691136389026167,1,common + random routes,0.2613210324474538,6.018723488991447e-33,1.0,23.0,1.0,1.0,-1.6653345369377348e-16
v661,864691136389026167,1,common + shuffled routes,0.2613210324474538,6.018723488991447e-33,1.0,23.0,1.0,1.0,-1.6653345369377348e-16
v661,864691136389026167,1,common + surrogate ancestry,0.2613210324474538,6.018723488991447e-33,1.0,23.0,1.0,1.0,-1.6653345369377348e-16
v661,864691136389026167,1,common-constrained SVD,0.2613210324474538,6.018723488991447e-33,1.0,23.0,1.0,1.0,-1.6653345369377348e-16
v661,864691136389026167,2,common + ancestry,0.2863537693472573,0.0338885199110838,2.0,24.0,0.5217391304347826,1.0,0.0250327368998033
v661,864691136389026167,2,common + depth bins,0.3319460623946678,0.0956099104611233,2.0,34.0,0.7391304347826086,1.0,0.0706250299472138
v661,864691136389026167,2,common + random routes,0.2922154482353742,0.04182387362440058,1.56,24.165,0.5253260869565217,1.0,0.030894415787920224
v661,864691136389026167,2,common + shuffled routes,0.293179566870226,0.043129066647624476,2.0,24.0,0.5217391304347826,1.0,0.03185853442277201
v661,864691136389026167,2,common + surrogate ancestry,0.2961183427005335,0.047107487530575004,2.0,26.275,0.571195652173913,1.0,0.0347973102530795
v661,864691136389026167,2,common-constrained SVD,0.3695056686310209,0.1464569060927966,2.0,46.0,1.0,1.0,0.108184636183567
v661,864691136389026167,4,common + ancestry,0.4630807154191696,0.2731358165512728,4.0,26.0,0.2826086956521739,1.0,0.2017596829717156
v661,864691136389026167,4,common + depth bins,0.4475074847760248,0.2520532741651758,4.0,40.0,0.4347826086956521,1.0,0.1861864523285708
v661,864691136389026167,4,common + random routes,0.3400563229212854,0.10658932219865963,2.425,26.645,0.2896195652173913,1.0,0.07873529047383142
v661,864691136389026167,4,common + shuffled routes,0.3573797947711608,0.1300412852446266,3.865,26.0,0.2826086956521739,1.0,0.09605876232370676
v661,864691136389026167,4,common + surrogate ancestry,0.3875720969335415,0.17091465986150026,3.905,31.165,0.33874999999999994,1.0,0.12625106448608747
v661,864691136389026167,4,common-constrained SVD,0.5515824750181036,0.3929466728047894,4.0,92.0,1.0,1.0,0.2902614425706497
v661,864691136389026167,8,common + ancestry,0.6188562855298301,0.4840198093997346,7.0,34.0,0.1847826086956521,1.0,0.3575352530823761
v661,864691136389026167,8,common + depth bins,0.5864382743431162,0.4401333409733712,8.0,43.0,0.233695652173913,1.0,0.3251172418956622
v661,864691136389026167,8,common + random routes,0.438241276197056,0.23950897686418404,4.385,31.785,0.17274456521739126,1.0,0.17692024374960197
v661,864691136389026167,8,common + shuffled routes,0.4867397193799327,0.3051646206732476,7.475,34.0,0.1847826086956521,1.0,0.22541868693247877
v661,864691136389026167,8,common + surrogate ancestry,0.5255861726245006,0.35775370869517575,7.01,44.27,0.24059782608695648,1.0,0.2642651401770466
v661,864691136389026167,8,common-constrained SVD,0.8003693335705481,0.7297463780634161,8.0,184.0,1.0,1.0,0.5390483011230941
v661,864691136389026167,16,common + ancestry,0.8011722838150487,0.7308333864659446,12.0,57.0,0.154891304347826,1.0,0.5398512513675947
v661,864691136389026167,16,common + depth bins,0.8172943374696308,0.7526589079208182,16.0,44.0,0.1195652173913043,1.0,0.5559733050221768
v661,864691136389026167,16,common + random routes,0.6070029210157923,0.4679731030026224,8.115,42.29,0.11491847826086951,1.0,0.34568188856833837
v661,864691136389026167,16,common + shuffled routes,0.7650676237991378,0.6819560505705745,14.795,57.0,0.154891304347826,1.0,0.5037465913516838
v661,864691136389026167,16,common + surrogate ancestry,0.749964750893608,0.6615102634709771,12.725,63.12,0.17152173913043472,1.0,0.488643718446154
v661,864691136389026167,16,common-constrained SVD,0.9815275151089669,0.9749925397872938,16.0,368.0,1.0,1.0,0.7202064826615128
v661,864691136419314071,1,common + ancestry,0.259025218364135,1.4332791810729622e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136419314071,1,common + depth bins,0.259025218364135,1.4332791810729622e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136419314071,1,common + random routes,0.259025218364135,1.4332791810729622e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136419314071,1,common + shuffled routes,0.259025218364135,1.4332791810729622e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136419314071,1,common + surrogate ancestry,0.259025218364135,1.4332791810729622e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136419314071,1,common-constrained SVD,0.259025218364135,1.4332791810729622e-32,1.0,20.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136419314071,2,common + ancestry,0.4212532327869691,0.2189386446657202,2.0,21.0,0.525,1.0,0.1622280144228339
v661,864691136419314071,2,common + depth bins,0.3797892278182662,0.1629799184089883,2.0,29.0,0.725,1.0,0.120764009454131
v661,864691136419314071,2,common + random routes,0.2821932231472531,0.03126692750861182,1.405,20.83,0.52075,1.0,0.02316800478311793
v661,864691136419314071,2,common + shuffled routes,0.3009168630913652,0.05653585758309496,2.0,21.0,0.525,1.0,0.04189164472723001
v661,864691136419314071,2,common + surrogate ancestry,0.43145657817275734,0.23270881018101883,2.0,21.53,0.53825,1.0,0.17243135980862212
v661,864691136419314071,2,common-constrained SVD,0.8332408520436836,0.7749462571611965,2.0,40.0,1.0,1.0,0.5742156336795484
v661,864691136419314071,4,common + ancestry,0.940560940677176,0.919782615014779,4.0,24.0,0.3,1.0,0.6815357223130409
v661,864691136419314071,4,common + depth bins,0.4858845830884951,0.306163408454358,4.0,34.0,0.425,1.0,0.2268593647243599
v661,864691136419314071,4,common + random routes,0.30408798019256933,0.06081551349014649,2.16,22.87,0.28587500000000005,1.0,0.04506276182843415
v661,864691136419314071,4,common + shuffled routes,0.4201123381963104,0.21739892345126793,3.935,24.0,0.3,1.0,0.16108711983217522
v661,864691136419314071,4,common + surrogate ancestry,0.7836847082883344,0.7080665940693665,3.78,24.6,0.3075,1.0,0.5246594899241992
v661,864691136419314071,4,common-constrained SVD,0.9560747017355652,0.9407195773013216,4.0,80.0,1.0,1.0,0.6970494833714301
v661,864691136419314071,8,common + ancestry,0.9686485097977452,0.9576888566530698,7.0,48.0,0.3,1.0,0.7096232914336099
v661,864691136419314071,8,common + depth bins,0.91841286247705,0.8898921534916098,8.0,37.0,0.23125,1.0,0.6593876441129147
v661,864691136419314071,8,common + random routes,0.4017573503806574,0.19262751655516497,3.825,25.99,0.16243749999999998,1.0,0.14273213201652216
v661,864691136419314071,8,common + shuffled routes,0.5500133441487411,0.3927098910737364,6.62,48.0,0.3,1.0,0.290988125784606
v661,864691136419314071,8,common + surrogate ancestry,0.9643562112652976,0.9518960838909918,6.56,46.0,0.2875,1.0,0.7053309929011624
v661,864691136419314071,8,common-constrained SVD,0.9806133375332586,0.973836272235958,8.0,160.0,1.0,1.0,0.7215881191691235
v661,864691136419314071,16,common + ancestry,0.98931019736767,0.9855733246295778,12.0,57.0,0.178125,1.0,0.7302849790035347
v661,864691136419314071,16,common + depth bins,0.9900304343675512,0.9865453374668992,16.0,38.0,0.11875,1.0,0.731005216003416
v661,864691136419314071,16,common + random routes,0.5718599797228201,0.42219353358832734,6.815,35.105,0.109703125,1.0,0.31283476135868493
v661,864691136419314071,16,common + shuffled routes,0.7514372747310221,0.6645463092276621,11.92,57.0,0.178125,1.0,0.49241205636688684
v661,864691136419314071,16,common + surrogate ancestry,0.9873800042512911,0.982968386966089,12.805,60.36,0.18862500000000001,1.0,0.7283547858871561
v661,864691136419314071,16,common-constrained SVD,0.9999235479383496,0.9998968223162988,16.0,320.0,1.0,1.0,0.7408983295742145
v661,864691136486753554,1,common + ancestry,0.187402544811691,3.236019551548982e-32,1.0,30.0,1.0,1.0,2.775557561562892e-17
v661,864691136486753554,1,common + depth bins,0.187402544811691,3.236019551548982e-32,1.0,30.0,1.0,1.0,2.775557561562892e-17
v661,864691136486753554,1,common + random routes,0.187402544811691,3.236019551548982e-32,1.0,30.0,1.0,1.0,2.775557561562892e-17
v661,864691136486753554,1,common + shuffled routes,0.187402544811691,3.236019551548982e-32,1.0,30.0,1.0,1.0,2.775557561562892e-17
v661,864691136486753554,1,common + surrogate ancestry,0.187402544811691,3.236019551548982e-32,1.0,30.0,1.0,1.0,2.775557561562892e-17
v661,864691136486753554,1,common-constrained SVD,0.187402544811691,3.236019551548982e-32,1.0,30.0,1.0,1.0,2.775557561562892e-17
v661,864691136486753554,2,common + ancestry,0.4998504206139476,0.3845051123496942,2.0,32.0,0.5333333333333333,1.0,0.3124478758022566
v661,864691136486753554,2,common + depth bins,0.3315545360925728,0.1773965576196353,2.0,44.0,0.7333333333333333,1.0,0.1441519912808818
v661,864691136486753554,2,common + random routes,0.2117522654311631,0.02996529273381653,1.64,31.525,0.5254166666666668,1.0,0.024349720619472093
v661,864691136486753554,2,common + shuffled routes,0.23385187270687474,0.057161547330245616,2.0,32.0,0.5333333333333333,1.0,0.046449327895183724
v661,864691136486753554,2,common + surrogate ancestry,0.292988692938851,0.1299365970850742,2.0,33.695,0.5615833333333333,1.0,0.10558614812715997
v661,864691136486753554,2,common-constrained SVD,0.5217612721105931,0.4114690800027409,2.0,60.0,1.0,1.0,0.334358727298902
v661,864691136486753554,4,common + ancestry,0.5645418074467997,0.4641157318757681,4.0,35.0,0.2916666666666667,1.0,0.3771392626351086
v661,864691136486753554,4,common + depth bins,0.4701361987268727,0.3479381483537402,4.0,52.0,0.4333333333333333,1.0,0.2827336539151817
v661,864691136486753554,4,common + random routes,0.2667664144856953,0.09766689418884866,2.73,34.965,0.291375,1.0,0.07936386967400431
v661,864691136486753554,4,common + shuffled routes,0.31757106849191064,0.1601882000111047,3.995,35.0,0.2916666666666667,1.0,0.13016852368021956
v661,864691136486753554,4,common + surrogate ancestry,0.4028699182009401,0.26515880896934046,3.975,38.575,0.3214583333333333,1.0,0.21546737338924904
v661,864691136486753554,4,common-constrained SVD,0.7586628860009192,0.7030053288277233,4.0,120.0,1.0,1.0,0.5712603411892282
v661,864691136486753554,8,common + ancestry,0.8423449912388195,0.8059863370792293,8.0,40.0,0.1666666666666666,1.0,0.6549424464271284
v661,864691136486753554,8,common + depth bins,0.6786784097517015,0.6045747027673917,8.0,56.0,0.2333333333333333,1.0,0.4912758649400104
v661,864691136486753554,8,common + random routes,0.3760985244850208,0.23221335295666395,5.03,41.91,0.17462499999999997,1.0,0.18869597967332974
v661,864691136486753554,8,common + shuffled routes,0.44158699378890875,0.3128048794077428,7.795,40.0,0.1666666666666666,1.0,0.2541844489772177
v661,864691136486753554,8,common + surrogate ancestry,0.6756330723635773,0.6008270447250479,7.78,46.12,0.19216666666666665,1.0,0.4882305275518862
v661,864691136486753554,8,common-constrained SVD,0.8665375523720416,0.8357582259508425,8.0,240.0,1.0,1.0,0.6791350075603505
v661,864691136486753554,16,common + ancestry,0.922649926813691,0.9048113273153384,15.0,58.0,0.1208333333333333,1.0,0.7352473820019999
v661,864691136486753554,16,common + depth bins,0.8236690991906158,0.7830033804763498,16.0,58.0,0.1208333333333333,1.0,0.6362665543789248
v661,864691136486753554,16,common + random routes,0.5271531177820457,0.4181044018795528,9.455,54.175,0.11286458333333331,1.0,0.33975057297035455
v661,864691136486753554,16,common + shuffled routes,0.6690384648851885,0.592711578160043,14.835,58.0,0.1208333333333333,1.0,0.4816359200734974
v661,864691136486753554,16,common + surrogate ancestry,0.8958889020614978,0.8718786315736421,14.55,59.46,0.12387499999999997,1.0,0.7084863572498067
v661,864691136486753554,16,common-constrained SVD,0.9746169196332516,0.9687630324157658,16.0,480.0,1.0,1.0,0.7872143748215605
v661,864691136619341965,1,common + ancestry,0.1961329875420108,4.98657696839132e-33,1.0,16.0,1.0,1.0,5.551115123125783e-17
v661,864691136619341965,1,common + depth bins,0.1961329875420108,4.98657696839132e-33,1.0,16.0,1.0,1.0,5.551115123125783e-17
v661,864691136619341965,1,common + random routes,0.1961329875420108,4.98657696839132e-33,1.0,16.0,1.0,1.0,5.551115123125783e-17
v661,864691136619341965,1,common + shuffled routes,0.1961329875420108,4.98657696839132e-33,1.0,16.0,1.0,1.0,5.551115123125783e-17
v661,864691136619341965,1,common + surrogate ancestry,0.1961329875420108,4.98657696839132e-33,1.0,16.0,1.0,1.0,5.551115123125783e-17
v661,864691136619341965,1,common-constrained SVD,0.1961329875420108,4.98657696839132e-33,1.0,16.0,1.0,1.0,5.551115123125783e-17
v661,864691136619341965,2,common + ancestry,0.2159289312738626,0.0246258938668494,2.0,17.0,0.53125,1.0,0.0197959437318518
v661,864691136619341965,2,common + depth bins,0.265999544566972,0.0869130788329399,2.0,23.0,0.71875,1.0,0.0698665570249612
v661,864691136619341965,2,common + random routes,0.22624178070892254,0.03745494304443203,1.485,16.815,0.52546875,1.0,0.03010879316691176
v661,864691136619341965,2,common + shuffled routes,0.23984969447855092,0.054383008954263776,2.0,17.0,0.53125,1.0,0.043716706936540145
v661,864691136619341965,2,common + surrogate ancestry,0.21718447738465102,0.026187776729724107,2.0,17.03,0.5321875,1.0,0.021051489842640225
v661,864691136619341965,2,common-constrained SVD,0.4350393499035905,0.2971963753445662,2.0,32.0,1.0,1.0,0.2389063623615797
v661,864691136619341965,4,common + ancestry,0.4654580237118602,0.3350368058347521,4.0,19.0,0.296875,1.0,0.2693250361698494
v661,864691136619341965,4,common + depth bins,0.4274006394329847,0.2876939198982993,4.0,27.0,0.421875,1.0,0.2312676518909739
v661,864691136619341965,4,common + random routes,0.2673595676854553,0.08860492972047021,2.235,18.27,0.28546875,1.0,0.07122658014344455
v661,864691136619341965,4,common + shuffled routes,0.3354410512062732,0.17329740057164333,3.815,19.0,0.296875,1.0,0.1393080636642624
v661,864691136619341965,4,common + surrogate ancestry,0.4512174800132433,0.317321756606555,3.945,19.925,0.311328125,1.0,0.2550844924712325
v661,864691136619341965,4,common-constrained SVD,0.6609663424548646,0.5782465852050951,4.0,64.0,1.0,1.0,0.4648333549128538
