seed,task_group,student_group,compatible,quadrature_order,population_target_mean,population_target_variance,additive_subtree_mse_lower_bound,additive_subtree_nmse_lower_bound,first_hermite_mse_lower_bound,first_hermite_nmse_lower_bound,n_omitted_interaction_terms
15416,0,1,False,128,0.26138305500868647,0.0044855778508872575,3.570732810526372e-05,0.007960474501228582,3.128504756039524e-05,0.006974585794828416,2
15416,0,2,False,32,0.26138305500910086,0.004485577851065587,6.935124275191657e-05,0.015460938379531546,6.024901935091157e-05,0.013431718577038832,2
15416,0,2,False,64,0.26138305500868647,0.004485577850887249,6.935124271836394e-05,0.015460938372666131,6.024901934653369e-05,0.013431718576596863,2
15416,0,2,False,128,0.26138305500868647,0.0044855778508872575,6.935124271836397e-05,0.015460938372666107,6.024901934653376e-05,0.013431718576596852,2
15416,1,0,False,32,0.26138305500910086,0.004485577851065587,3.570732810607254e-05,0.00796047450109242,3.128504755961175e-05,0.006974585794376464,2
15416,1,0,False,64,0.26138305500868647,0.004485577850887249,3.5707328105263555e-05,0.00796047450122856,3.128504756039518e-05,0.006974585794828416,2
15416,1,0,False,128,0.26138305500868647,0.0044855778508872575,3.570732810526372e-05,0.007960474501228582,3.128504756039524e-05,0.006974585794828416,2
15416,1,1,True,32,0.26138305500910086,0.004485577851065587,0.0,0.0,0.0,0.0,0
15416,1,1,True,64,0.26138305500868647,0.004485577850887249,0.0,0.0,0.0,0.0,0
15416,1,1,True,128,0.26138305500868647,0.0044855778508872575,0.0,0.0,0.0,0.0,0
15416,1,2,False,32,0.26138305500910086,0.004485577851065587,6.935124275191657e-05,0.015460938379531546,6.024901935091157e-05,0.013431718577038832,2
15416,1,2,False,64,0.26138305500868647,0.004485577850887249,6.935124271836394e-05,0.015460938372666131,6.024901934653369e-05,0.013431718576596863,2
15416,1,2,False,128,0.26138305500868647,0.0044855778508872575,6.935124271836397e-05,0.015460938372666107,6.024901934653376e-05,0.013431718576596852,2
15416,2,0,False,32,0.26138305500910086,0.004485577851065587,3.570732810607254e-05,0.00796047450109242,3.128504755961175e-05,0.006974585794376464,2
15416,2,0,False,64,0.26138305500868647,0.004485577850887249,3.5707328105263555e-05,0.00796047450122856,3.128504756039518e-05,0.006974585794828416,2
15416,2,0,False,128,0.26138305500868647,0.0044855778508872575,3.570732810526372e-05,0.007960474501228582,3.128504756039524e-05,0.006974585794828416,2
15416,2,1,False,32,0.26138305500910086,0.004485577851065587,6.935124275191657e-05,0.015460938379531546,6.024901935091157e-05,0.013431718577038832,2
15416,2,1,False,64,0.26138305500868647,0.004485577850887249,6.935124271836394e-05,0.015460938372666131,6.024901934653369e-05,0.013431718576596863,2
15416,2,1,False,128,0.26138305500868647,0.0044855778508872575,6.935124271836397e-05,0.015460938372666107,6.024901934653376e-05,0.013431718576596852,2
15416,2,2,True,32,0.26138305500910086,0.004485577851065587,0.0,0.0,0.0,0.0,0
15416,2,2,True,64,0.26138305500868647,0.004485577850887249,0.0,0.0,0.0,0.0,0
15416,2,2,True,128,0.26138305500868647,0.0044855778508872575,0.0,0.0,0.0,0.0,0
15417,0,0,True,32,0.3482204493230902,0.005294927551284605,0.0,0.0,0.0,0.0,0
15417,0,0,True,64,0.34822044932249463,0.005294927550472691,0.0,0.0,0.0,0.0,0
15417,0,0,True,128,0.34822044932249463,0.00529492755047269,0.0,0.0,0.0,0.0,0
15417,0,1,False,32,0.3482204493230902,0.005294927551284605,3.540325140985148e-05,0.0066862579453541866,3.024103657252385e-05,0.005711322068077599,2
15417,0,1,False,64,0.34822044932249463,0.005294927550472691,3.540325139092927e-05,0.006686257942805796,3.0241036571807185e-05,0.0057113220688180125,2
15417,0,1,False,128,0.34822044932249463,0.00529492755047269,3.5403251390929246e-05,0.006686257942805794,3.0241036571807266e-05,0.00571132206881803,2
15417,0,2,False,32,0.3482204493230902,0.005294927551284605,5.7982337240653895e-05,0.010950544021435528,4.7171185014986824e-05,0.008908749847491794,2
15417,0,2,False,64,0.34822044932249463,0.005294927550472691,5.798233722210953e-05,0.010950544019612376,4.717118501295739e-05,0.008908749848474565,2
15417,0,2,False,128,0.34822044932249463,0.00529492755047269,5.7982337222109396e-05,0.010950544019612353,4.7171185012957496e-05,0.008908749848474588,2
15417,1,0,False,32,0.3482204493230902,0.005294927551284605,3.540325140985148e-05,0.0066862579453541866,3.024103657252385e-05,0.005711322068077599,2
15417,1,0,False,64,0.34822044932249463,0.005294927550472691,3.540325139092927e-05,0.006686257942805796,3.0241036571807185e-05,0.0057113220688180125,2
15417,1,0,False,128,0.34822044932249463,0.00529492755047269,3.5403251390929246e-05,0.006686257942805794,3.0241036571807266e-05,0.00571132206881803,2
15417,1,1,True,32,0.3482204493230902,0.005294927551284605,0.0,0.0,0.0,0.0,0
15417,1,1,True,64,0.34822044932249463,0.005294927550472691,0.0,0.0,0.0,0.0,0
15417,1,1,True,128,0.34822044932249463,0.00529492755047269,0.0,0.0,0.0,0.0,0
15417,1,2,False,32,0.3482204493230902,0.005294927551284605,5.7982337240653895e-05,0.010950544021435528,4.7171185014986824e-05,0.008908749847491794,2
15417,1,2,False,64,0.34822044932249463,0.005294927550472691,5.798233722210953e-05,0.010950544019612376,4.717118501295739e-05,0.008908749848474565,2
15417,1,2,False,128,0.34822044932249463,0.00529492755047269,5.7982337222109396e-05,0.010950544019612353,4.7171185012957496e-05,0.008908749848474588,2
15417,2,0,False,32,0.3482204493230902,0.005294927551284605,3.540325140985148e-05,0.0066862579453541866,3.024103657252385e-05,0.005711322068077599,2
15417,2,0,False,64,0.34822044932249463,0.005294927550472691,3.540325139092927e-05,0.006686257942805796,3.0241036571807185e-05,0.0057113220688180125,2
15417,2,0,False,128,0.34822044932249463,0.00529492755047269,3.5403251390929246e-05,0.006686257942805794,3.0241036571807266e-05,0.00571132206881803,2
15417,2,1,False,32,0.3482204493230902,0.005294927551284605,5.7982337240653895e-05,0.010950544021435528,4.7171185014986824e-05,0.008908749847491794,2
15417,2,1,False,64,0.34822044932249463,0.005294927550472691,5.798233722210953e-05,0.010950544019612376,4.717118501295739e-05,0.008908749848474565,2
15417,2,1,False,128,0.34822044932249463,0.00529492755047269,5.7982337222109396e-05,0.010950544019612353,4.7171185012957496e-05,0.008908749848474588,2
15417,2,2,True,32,0.3482204493230902,0.005294927551284605,0.0,0.0,0.0,0.0,0
15417,2,2,True,64,0.34822044932249463,0.005294927550472691,0.0,0.0,0.0,0.0,0
15417,2,2,True,128,0.34822044932249463,0.00529492755047269,0.0,0.0,0.0,0.0,0
15418,0,0,True,32,0.31418693770876616,0.005484401579608611,0.0,0.0,0.0,0.0,0
15418,0,0,True,64,0.314186937708309,0.005484401577158033,0.0,0.0,0.0,0.0,0
15418,0,0,True,128,0.31418693770830897,0.005484401577158023,0.0,0.0,0.0,0.0,0
15418,0,1,False,32,0.31418693770876616,0.005484401579608611,8.456649198153617e-05,0.0154194565722467,7.341542475244886e-05,0.013386223398631594,2
15418,0,1,False,64,0.314186937708309,0.005484401577158033,8.456649190048831e-05,0.01541945656435864,7.341542474375163e-05,0.013386223403027106,2
15418,0,1,False,128,0.31418693770830897,0.005484401577158023,8.456649190048798e-05,0.01541945656435861,7.34154247437518e-05,0.013386223403027161,2
15418,0,2,False,32,0.31418693770876616,0.005484401579608611,5.046622061269551e-05,0.009201773407755635,4.405427337212246e-05,0.008032649092641089,2
15418,0,2,False,64,0.314186937708309,0.005484401577158033,5.046622056816115e-05,0.009201773403747048,4.4054273368726956e-05,0.008032649095611171,2
15418,0,2,False,128,0.31418693770830897,0.005484401577158023,5.046622056816101e-05,0.009201773403747041,4.4054273368727064e-05,0.008032649095611206,2
15418,1,0,False,32,0.31418693770876616,0.005484401579608611,8.456649198153617e-05,0.0154194565722467,7.341542475244886e-05,0.013386223398631594,2
15418,1,0,False,64,0.314186937708309,0.005484401577158033,8.456649190048831e-05,0.01541945656435864,7.341542474375163e-05,0.013386223403027106,2
15418,1,0,False,128,0.31418693770830897,0.005484401577158023,8.456649190048798e-05,0.01541945656435861,7.34154247437518e-05,0.013386223403027161,2
15418,1,1,True,32,0.31418693770876616,0.005484401579608611,0.0,0.0,0.0,0.0,0
15418,1,1,True,64,0.314186937708309,0.005484401577158033,0.0,0.0,0.0,0.0,0
15418,1,1,True,128,0.31418693770830897,0.005484401577158023,0.0,0.0,0.0,0.0,0
15418,1,2,False,32,0.31418693770876616,0.005484401579608611,5.046622061269551e-05,0.009201773407755635,4.405427337212246e-05,0.008032649092641089,2
15418,1,2,False,64,0.314186937708309,0.005484401577158033,5.046622056816115e-05,0.009201773403747048,4.4054273368726956e-05,0.008032649095611171,2
15418,1,2,False,128,0.31418693770830897,0.005484401577158023,5.046622056816101e-05,0.009201773403747041,4.4054273368727064e-05,0.008032649095611206,2
15418,2,0,False,32,0.31418693770876616,0.005484401579608611,8.456649198153617e-05,0.0154194565722467,7.341542475244886e-05,0.013386223398631594,2
15418,2,0,False,64,0.314186937708309,0.005484401577158033,8.456649190048831e-05,0.01541945656435864,7.341542474375163e-05,0.013386223403027106,2
15418,2,0,False,128,0.31418693770830897,0.005484401577158023,8.456649190048798e-05,0.01541945656435861,7.34154247437518e-05,0.013386223403027161,2
15418,2,1,False,32,0.31418693770876616,0.005484401579608611,5.046622061269551e-05,0.009201773407755635,4.405427337212246e-05,0.008032649092641089,2
15418,2,1,False,64,0.314186937708309,0.005484401577158033,5.046622056816115e-05,0.009201773403747048,4.4054273368726956e-05,0.008032649095611171,2
15418,2,1,False,128,0.31418693770830897,0.005484401577158023,5.046622056816101e-05,0.009201773403747041,4.4054273368727064e-05,0.008032649095611206,2
15418,2,2,True,32,0.31418693770876616,0.005484401579608611,0.0,0.0,0.0,0.0,0
15418,2,2,True,64,0.314186937708309,0.005484401577158033,0.0,0.0,0.0,0.0,0
15418,2,2,True,128,0.31418693770830897,0.005484401577158023,0.0,0.0,0.0,0.0,0
15419,0,0,True,32,0.2657370574437741,0.004474700720516864,0.0,0.0,0.0,0.0,0
15419,0,0,True,64,0.2657370574421806,0.004474700720154787,0.0,0.0,0.0,0.0,0
15419,0,0,True,128,0.2657370574421807,0.004474700720154795,0.0,0.0,0.0,0.0,0
15419,0,1,False,32,0.2657370574437741,0.004474700720516864,6.15398846597059e-05,0.013752849297281619,5.463882613032986e-05,0.01221061017104595,2
15419,0,1,False,64,0.2657370574421806,0.004474700720154787,6.153988466763202e-05,0.013752849300165767,5.463882613515406e-05,0.012210610173112094,2
15419,0,1,False,128,0.2657370574421807,0.004474700720154795,6.153988466763234e-05,0.013752849300165815,5.46388261351542e-05,0.012210610173112103,2
15419,0,2,False,32,0.2657370574437741,0.004474700720516864,7.537317714634813e-05,0.0168442945917603,6.676129591788265e-05,0.014919723147466986,2
15419,0,2,False,64,0.2657370574421806,0.004474700720154787,7.537317714216937e-05,0.016844294592189415,6.676129592213037e-05,0.014919723149623509,2
15419,0,2,False,128,0.2657370574421807,0.004474700720154795,7.537317714216966e-05,0.016844294592189453,6.676129592213049e-05,0.01491972314962351,2
15419,1,0,False,32,0.2657370574437741,0.004474700720516864,6.15398846597059e-05,0.013752849297281619,5.463882613032986e-05,0.01221061017104595,2
15419,1,0,False,64,0.2657370574421806,0.004474700720154787,6.153988466763202e-05,0.013752849300165767,5.463882613515406e-05,0.012210610173112094,2
15419,1,0,False,128,0.2657370574421807,0.004474700720154795,6.153988466763234e-05,0.013752849300165815,5.46388261351542e-05,0.012210610173112103,2
15419,1,1,True,32,0.2657370574437741,0.004474700720516864,0.0,0.0,0.0,0.0,0
15419,1,1,True,64,0.2657370574421806,0.004474700720154787,0.0,0.0,0.0,0.0,0
15419,1,1,True,128,0.2657370574421807,0.004474700720154795,0.0,0.0,0.0,0.0,0
15419,1,2,False,32,0.2657370574437741,0.004474700720516864,7.537317714634813e-05,0.0168442945917603,6.676129591788265e-05,0.014919723147466986,2
15419,1,2,False,64,0.2657370574421806,0.004474700720154787,7.537317714216937e-05,0.016844294592189415,6.676129592213037e-05,0.014919723149623509,2
15419,1,2,False,128,0.2657370574421807,0.004474700720154795,7.537317714216966e-05,0.016844294592189453,6.676129592213049e-05,0.01491972314962351,2
15419,2,0,False,32,0.2657370574437741,0.004474700720516864,6.15398846597059e-05,0.013752849297281619,5.463882613032986e-05,0.01221061017104595,2
15419,2,0,False,64,0.2657370574421806,0.004474700720154787,6.153988466763202e-05,0.013752849300165767,5.463882613515406e-05,0.012210610173112094,2
15419,2,0,False,128,0.2657370574421807,0.004474700720154795,6.153988466763234e-05,0.013752849300165815,5.46388261351542e-05,0.012210610173112103,2
15419,2,1,False,32,0.2657370574437741,0.004474700720516864,7.537317714634813e-05,0.0168442945917603,6.676129591788265e-05,0.014919723147466986,2
15419,2,1,False,64,0.2657370574421806,0.004474700720154787,7.537317714216937e-05,0.016844294592189415,6.676129592213037e-05,0.014919723149623509,2
15419,2,1,False,128,0.2657370574421807,0.004474700720154795,7.537317714216966e-05,0.016844294592189453,6.676129592213049e-05,0.01491972314962351,2
15419,2,2,True,32,0.2657370574437741,0.004474700720516864,0.0,0.0,0.0,0.0,0
15419,2,2,True,64,0.2657370574421806,0.004474700720154787,0.0,0.0,0.0,0.0,0
15419,2,2,True,128,0.2657370574421807,0.004474700720154795,0.0,0.0,0.0,0.0,0
