source,dataset,network_type,strategy,branch_factors,ie_value,population,test_accuracy_mean,test_accuracy_std,test_accuracy_count,nominal_depth_mean,nominal_depth_std,nominal_depth_count,active_stage_count_mean,active_stage_count_std,active_stage_count_count,effective_depth_from_soma_mean,effective_depth_from_soma_std,effective_depth_from_soma_count,minimum_stage_median_mean,minimum_stage_median_std,minimum_stage_median_count,minimum_stage_q05_mean,minimum_stage_q05_std,minimum_stage_q05_count,log10_product_stage_medians_mean,log10_product_stage_medians_std,log10_product_stage_medians_count,activity_threshold_mean,activity_threshold_std,activity_threshold_count
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2, 2]",40,1,0.6849666635195414,0.0688234104200447,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.696574352346943e-07,4.117989142169251e-10,3,9.669663919945985e-07,1.5226312599063315e-09,3,-10.632238158516964,0.0014338467534649585,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",0,0,0.3511666456858317,0.02925684978011852,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.803412316008082e-07,6.241119768324533e-09,3,9.767589593442e-07,6.40103418479361e-09,3,-4.616970496467848,0.001899971756603998,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",0,1,0.3511666456858317,0.02925684978011852,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.952084383257898e-07,1.3619068454301125e-08,3,9.90673242995399e-07,1.0500704367317688e-08,3,-4.6113539156193335,0.006664351960834554,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",5,0,0.5949333111445109,0.035399478617845544,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,15.306148529052734,0.19849781626707005,3,12.789041837056478,0.13523543650027228,3,2.573147224915212,0.006537330463225886,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",5,1,0.5949333111445109,0.035399478617845544,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.914122074405896e-07,6.02324137084227e-09,3,9.869497716863407e-07,6.483612235764505e-09,3,-4.612356062133841,0.0030729957170235983,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",10,0,0.6463333169619242,0.026475891183297986,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,15.607609430948893,0.1306009377260614,3,13.422974268595377,0.13186434858795457,3,2.5829627047659467,0.003468827624292813,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",10,1,0.6463333169619242,0.026475891183297986,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.822722404351225e-07,1.0988954987569628e-08,3,9.792701500070204e-07,1.0849800092500167e-08,3,-4.616233997493381,0.005877174481153991,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",20,0,0.6811333100001017,0.01940989144947226,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,15.791909535725912,0.15762889711455694,3,14.090437889099121,0.2816723208020069,3,2.5882235859001255,0.005230705913152123,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",20,1,0.6811333100001017,0.01940989144947226,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.81435543205104e-07,8.051656977206242e-09,3,9.788110067650753e-07,7.486400445965123e-09,3,-4.6165899058548305,0.0047481243844597456,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",40,0,0.6873999834060669,0.01376990843829951,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,15.842511494954428,0.04233557024878359,3,14.337049802144369,0.1398658917943926,3,2.588769629886118,0.0016225280448132755,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[2, 2]",40,1,0.6873999834060669,0.01376990843829951,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.773323199624429e-07,4.129303290665372e-09,3,9.756243647037384e-07,3.5214050580748886e-09,3,-4.6183371362642704,0.0043243781335586436,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,0,0.38569997747739154,0.033944216362747526,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.710901925548872e-07,3.448981278539289e-09,3,9.681681755561538e-07,3.217769199974459e-09,3,-10.801281961914498,0.005557287009681913,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",0,1,0.38569997747739154,0.033944216362747526,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.71584389238463e-07,2.0568976892511803e-09,3,9.706422285186516e-07,3.014754268522906e-09,3,-10.806657944654958,0.005108735040055861,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,0,0.6059333086013794,0.01623401932847079,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,9.934154828389486,0.10254579263841831,3,7.778337160746257,0.11697156184387775,3,3.217919194541995,0.012541425079888606,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",5,1,0.6059333086013794,0.01623401932847079,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.677993754545848e-07,1.6330242880179928e-09,3,9.65949425335566e-07,1.181977530739602e-09,3,-10.811828899659808,0.004233243914645459,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,0,0.6441333293914795,0.0373873526938175,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,10.362054189046225,0.041797375969046625,3,8.197672843933105,0.23461921311696718,3,3.242072337442353,0.005113060246494829,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",10,1,0.6441333293914795,0.0373873526938175,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.664034526698135e-07,4.3480087081913704e-10,3,9.646724189830518e-07,4.238244141271747e-10,3,-10.81371924788595,0.0021550320235656706,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",20,0,0.689966638882955,0.022468047766827474,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,10.509055773417154,0.06795663549248704,3,8.477484067281088,0.36820931858446,3,3.2499368630481675,0.007478553943282275,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",20,1,0.689966638882955,0.022468047766827474,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.73222843943707e-07,2.723906514437447e-09,3,9.708680863695918e-07,1.5352227503946099e-09,3,-10.808413556932365,0.002356766376324173,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",40,0,0.7580999732017517,0.0013453707799000844,3,3.0,0.0,3,3.0,0.0,3,3.0,0.0,3,10.576112429300943,0.162571042215473,3,8.549304326375326,0.4828514646270173,3,3.2593481780921123,0.011804863061099437,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3, 3]",40,1,0.7580999732017517,0.0013453707799000844,3,3.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.724233223096235e-07,3.3323983669405465e-09,3,9.699577200687297e-07,3.1888534548084597e-09,3,-10.807508604346234,0.0015430102920807867,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",0,0,0.3704666495323181,0.06446102133656427,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0118781498628475e-06,2.369437275286154e-08,3,9.932269904311397e-07,1.23653615861432e-08,3,-4.782437920838743,0.007047086042958019,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",0,1,0.3704666495323181,0.06446102133656427,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0051458048110362e-06,1.4375158134303323e-08,3,9.975435659725918e-07,1.527210855444793e-08,3,-4.782337683786583,0.009209871105861597,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",5,0,0.6067333221435547,0.04493801400313352,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,10.007119178771973,0.1574849919019329,3,7.476908365885417,0.10673746757449337,3,2.2054408477059897,0.006812855866771762,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",5,1,0.6067333221435547,0.04493801400313352,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.858130927871873e-07,1.1252891436599562e-08,3,9.80205186351668e-07,8.359930454789475e-09,3,-4.793513183392375,0.004108394868679637,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",10,0,0.6663333177566528,0.020480813923129407,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,10.337808926900228,0.04107639258026765,3,7.861399014790853,0.09225064049023371,3,2.223263600216501,0.0010410588649922374,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",10,1,0.6663333177566528,0.020480813923129407,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.776356364454841e-07,2.6444785129058356e-09,3,9.729754992804374e-07,1.156036218653599e-09,3,-4.79766122767406,0.0015128005238258888,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",20,0,0.7067999839782715,0.02180276360799725,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,10.462959289550781,0.031225216657396047,3,8.589223543802897,0.06903039112767709,3,2.225019917829066,0.0045132230168250815,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",20,1,0.7067999839782715,0.02180276360799725,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.780713601988584e-07,3.2224654964702534e-09,3,9.739907227412914e-07,1.7187554339255002e-09,3,-4.797315932514231,0.0027481654101460884,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,0,0.7372666398684183,0.01995751056230462,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,10.613579750061035,0.060430130331015984,3,8.858181635538736,0.15256069346976506,3,2.2325899073816204,0.0047491539313516415,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[3, 3]",40,1,0.7372666398684183,0.01995751056230462,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.814160269646284e-07,3.2219164018761354e-09,3,9.762649900342997e-07,4.821762746844643e-09,3,-4.797591906413542,0.004931675150084164,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,0,0.34656665722529095,0.0367750402524042,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.94221560783141e-07,8.052538327485803e-09,3,9.862610947190358e-07,7.480944197484221e-09,3,-4.9173126157431115,0.003917140150436792,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",0,1,0.34656665722529095,0.0367750402524042,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.900577424559742e-07,3.6681762521028107e-09,3,9.85588940238813e-07,5.353757298008822e-09,3,-4.912673549333999,0.0025122500930469453,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,0,0.6163666447003683,0.015738620791496134,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,7.352299054463704,0.19957069759760224,3,4.82076899210612,0.0627013271731604,3,1.9347349851554594,0.01595857069213864,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",5,1,0.6163666447003683,0.015738620791496134,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.815141387055821e-07,4.695595426270519e-09,3,9.778498224477516e-07,5.835187147189803e-09,3,-4.925630183266894,0.005650783609907803,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,0,0.6953666607538859,0.0193882104202064,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,7.737570762634277,0.1036893974039181,3,5.318576494852702,0.3520158011760966,3,1.9611594341143928,0.005560800413659957,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",10,1,0.6953666607538859,0.0193882104202064,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.782567834311824e-07,3.7276839792340606e-09,3,9.736141540391448e-07,1.4281472971418392e-09,3,-4.925250810166893,0.0009255668006770067,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,0,0.6649333238601685,0.040341825925855675,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,7.938025792439778,0.06418358523080091,3,5.8416361808776855,0.2094637313845091,3,1.9788876763463321,0.00981519539673029,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",20,1,0.6649333238601685,0.040341825925855675,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.746072464622557e-07,7.3129552999916005e-09,3,9.698777603261988e-07,4.411444650905539e-09,3,-4.926273405946006,0.0029985391259973308,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,0,0.6915666460990906,0.02339345152237628,3,2.0,0.0,3,2.0,0.0,3,2.0,0.0,3,8.08016300201416,0.034541415858960506,3,5.8635304768880205,0.6085086263397615,3,1.981078652740641,0.002806591799240095,3,0.001,0.0,3
morphology_ie,noise_resilience,dendritic_shunting,local_ca,"[4, 4]",40,1,0.6915666460990906,0.02339345152237628,3,2.0,0.0,3,1.0,0.0,3,1.0,0.0,3,9.760137042273225e-07,4.4792618135613985e-09,3,9.715189056199354e-07,4.0798898779736754e-09,3,-4.927306239095135,0.0021343791338962197,3,0.001,0.0,3
