run_dir,dataset,network_type,strategy,branch_factors,ie_value,seed,test_accuracy,source,weight_transform,checkpoint,population,parent_stage,n_couplings,coupling_mean,coupling_std,coupling_min,coupling_q05,coupling_q50,coupling_q95,coupling_max,coupling_rms,fraction_below_1em06,fraction_below_1em04,fraction_below_1em03,fraction_below_1em02
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_61,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,43,0.48749998211860657,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_61/main_network/local_learning_best_model.pt,1,3,384,1.9897881746292114,1.043918490409851,0.1118176206946373,0.6745712757110596,1.7152080535888672,4.086025238037109,4.992016792297363,2.2470030784606934,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,44,0.19119998812675476,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62/main_network/local_learning_best_model.pt,0,1,3456,0.843993604183197,0.014207265339791775,0.7994695901870728,0.8209598064422607,0.8436174392700195,0.8675878643989563,0.8965049386024475,0.8441131711006165,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,44,0.19119998812675476,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62/main_network/local_learning_best_model.pt,0,2,1152,1.1431621313095093,0.04394129663705826,0.9795732498168945,1.069330096244812,1.1428080797195435,1.2155380249023438,1.2682963609695435,1.1440062522888184,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,44,0.19119998812675476,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62/main_network/local_learning_best_model.pt,0,3,384,1.2362782955169678,0.9140626192092896,0.30581170320510864,0.34240245819091797,0.766161322593689,2.7870662212371826,3.0974843502044678,1.5374962091445923,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,44,0.19119998812675476,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62/main_network/local_learning_best_model.pt,1,1,3456,0.7391567230224609,0.0019969413988292217,0.7319681644439697,0.7357928156852722,0.7391358613967896,0.7424049973487854,0.7475568056106567,0.7391594052314758,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,44,0.19119998812675476,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62/main_network/local_learning_best_model.pt,1,2,1152,0.843040943145752,0.00411685835570097,0.8299450278282166,0.8361214995384216,0.8431273698806763,0.8496108651161194,0.8586097359657288,0.843051016330719,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",0,44,0.19119998812675476,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_62/main_network/local_learning_best_model.pt,1,3,384,1.1019054651260376,0.5211364030838013,0.5179827809333801,0.5785768032073975,0.878498911857605,2.0233404636383057,2.2605998516082764,1.2189252376556396,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,42,0.5686999559402466,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63/main_network/local_learning_best_model.pt,0,1,3456,0.6689189672470093,0.42813706398010254,0.1644091010093689,0.2760501503944397,0.5364031791687012,1.5639253854751587,3.5836966037750244,0.7942001223564148,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,42,0.5686999559402466,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63/main_network/local_learning_best_model.pt,0,2,1152,0.7431609034538269,0.49527350068092346,0.17334599792957306,0.28170472383499146,0.6022233366966248,1.8091742992401123,3.548800230026245,0.8930755257606506,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,42,0.5686999559402466,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63/main_network/local_learning_best_model.pt,0,3,384,1.2425899505615234,1.3217381238937378,0.0038950536400079727,0.03508761525154114,0.6992907524108887,4.109272003173828,6.505112648010254,1.8141173124313354,0.0,0.0,0.0,0.010416666977107525
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,42,0.5686999559402466,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63/main_network/local_learning_best_model.pt,1,1,3456,0.5905736088752747,0.0271000899374485,0.5267658233642578,0.5546605587005615,0.5868633985519409,0.6388121247291565,0.766103982925415,0.5911951065063477,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,42,0.5686999559402466,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63/main_network/local_learning_best_model.pt,1,2,1152,1.1859098672866821,0.13300888240337372,0.96923828125,1.034144639968872,1.15146803855896,1.4544119834899902,1.7743406295776367,1.193345546722412,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,42,0.5686999559402466,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_63/main_network/local_learning_best_model.pt,1,3,384,1.7997026443481445,1.139940619468689,0.1523454487323761,0.646324872970581,1.3764482736587524,4.302679538726807,5.908002853393555,2.1303505897521973,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,43,0.561199963092804,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64/main_network/local_learning_best_model.pt,0,1,3456,0.748890221118927,0.45602360367774963,0.08270841091871262,0.20623481273651123,0.6560835838317871,1.6099889278411865,3.3381807804107666,0.8768090009689331,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,43,0.561199963092804,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64/main_network/local_learning_best_model.pt,0,2,1152,0.8414294719696045,0.49611055850982666,0.11363525688648224,0.24103666841983795,0.7494165301322937,1.7558339834213257,2.9639601707458496,0.9767953753471375,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,43,0.561199963092804,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64/main_network/local_learning_best_model.pt,0,3,384,1.4615994691848755,1.5765331983566284,0.0012745235580950975,0.01510998047888279,0.8296624422073364,4.560177326202393,7.5954718589782715,2.1498210430145264,0.0,0.0,0.0,0.0494791679084301
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,43,0.561199963092804,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64/main_network/local_learning_best_model.pt,1,1,3456,0.5578674674034119,0.10163794457912445,0.36355575919151306,0.40361571311950684,0.5737417936325073,0.7116198539733887,0.8197715282440186,0.5670506358146667,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,43,0.561199963092804,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64/main_network/local_learning_best_model.pt,1,2,1152,1.5794857740402222,0.27268949151039124,0.9589260816574097,1.1948577165603638,1.5505539178848267,2.0703136920928955,2.56473708152771,1.6028519868850708,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,43,0.561199963092804,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_64/main_network/local_learning_best_model.pt,1,3,384,2.031477212905884,1.1048932075500488,0.1522771120071411,0.6303343176841736,1.86067533493042,4.00609827041626,5.776859283447266,2.312507152557373,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,44,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65/main_network/local_learning_best_model.pt,0,1,3456,0.8174660801887512,0.5516675710678101,0.06477256119251251,0.15533798933029175,0.6936895251274109,1.8296544551849365,3.5999858379364014,0.9861986041069031,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,44,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65/main_network/local_learning_best_model.pt,0,2,1152,0.7977244853973389,0.5744689106941223,0.059032831341028214,0.1485094577074051,0.6502201557159424,1.8987747430801392,4.341143608093262,0.9830456972122192,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,44,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65/main_network/local_learning_best_model.pt,0,3,384,1.2078176736831665,1.3130953311920166,0.00490971514955163,0.03783358633518219,0.7222393751144409,4.090242385864258,7.106207847595215,1.7841085195541382,0.0,0.0,0.0,0.0078125
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,44,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65/main_network/local_learning_best_model.pt,1,1,3456,0.5237783789634705,0.06487712264060974,0.3992921710014343,0.44758638739585876,0.5062298774719238,0.6699291467666626,0.7963265776634216,0.5277810096740723,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,44,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65/main_network/local_learning_best_model.pt,1,2,1152,1.4215720891952515,0.18608467280864716,1.0105046033859253,1.1673848628997803,1.3986341953277588,1.786811113357544,2.453080415725708,1.433699607849121,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,44,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_65/main_network/local_learning_best_model.pt,1,3,384,1.6259511709213257,1.105779767036438,0.6089121103286743,0.7010257244110107,1.1594327688217163,4.164212226867676,5.915904998779297,1.966333270072937,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,42,0.5282999873161316,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66/main_network/local_learning_best_model.pt,0,1,3456,0.8124119639396667,0.3634425103664398,0.19703222811222076,0.3706125319004059,0.742075502872467,1.4749575853347778,3.4278969764709473,0.8900020122528076,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,42,0.5282999873161316,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66/main_network/local_learning_best_model.pt,0,2,1152,1.033543348312378,0.40049341320991516,0.24282130599021912,0.49480563402175903,0.9578602313995361,1.8040670156478882,2.871300458908081,1.1084253787994385,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,42,0.5282999873161316,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66/main_network/local_learning_best_model.pt,0,3,384,1.607648491859436,1.7134785652160645,0.00202500494197011,0.026683161035180092,0.9173942804336548,5.070610046386719,6.965808391571045,2.349583387374878,0.0,0.0,0.0,0.01822916604578495
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,42,0.5282999873161316,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66/main_network/local_learning_best_model.pt,1,1,3456,0.666125476360321,0.1713939905166626,0.42839327454566956,0.4787111282348633,0.6160755753517151,1.0053608417510986,1.3547923564910889,0.6878219246864319,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,42,0.5282999873161316,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66/main_network/local_learning_best_model.pt,1,2,1152,1.629813313484192,0.274711936712265,1.0065430402755737,1.2315510511398315,1.6122198104858398,2.1076595783233643,2.625437021255493,1.6528031826019287,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,42,0.5282999873161316,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_66/main_network/local_learning_best_model.pt,1,3,384,1.7940177917480469,0.8796048760414124,0.3144510090351105,0.6465826630592346,1.691159963607788,3.441260576248169,5.411936283111572,1.9980502128601074,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,43,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67/main_network/local_learning_best_model.pt,0,1,3456,0.772617757320404,0.31542959809303284,0.17585931718349457,0.3673596978187561,0.7217546701431274,1.3903319835662842,2.2425622940063477,0.8345262408256531,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,43,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67/main_network/local_learning_best_model.pt,0,2,1152,1.0316290855407715,0.3556448221206665,0.24334610998630524,0.5296350121498108,0.985608696937561,1.6960252523422241,2.43424129486084,1.0912110805511475,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,43,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67/main_network/local_learning_best_model.pt,0,3,384,1.635874629020691,1.9105511903762817,0.0017411408480256796,0.01432118471711874,0.7549586296081543,5.400578022003174,7.47310733795166,2.515212297439575,0.0,0.0,0.0,0.02864583395421505
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,43,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67/main_network/local_learning_best_model.pt,1,1,3456,0.5295079350471497,0.04827183112502098,0.44445645809173584,0.48181581497192383,0.5131065845489502,0.627907395362854,0.8036389350891113,0.5317037105560303,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,43,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67/main_network/local_learning_best_model.pt,1,2,1152,1.5261156558990479,0.20189088582992554,1.0706833600997925,1.241423487663269,1.4994573593139648,1.925532341003418,2.5565316677093506,1.539412021636963,0.0,0.0,0.0,0.0
/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,43,0.4617999792098999,morphology_ie,softplus,/n/holylabs/kempner_dev/Users/hsafaai/Code/dendritic-modeling/drafts/dendritic-local-learning/local_sweep_runs/noise_resilience_morphology_ie_regime_nonnegativeinput_fix_20260409164042/results/config_67/main_network/local_learning_best_model.pt,1,3,384,1.7931243181228638,1.0035052299499512,0.49536997079849243,0.7448445558547974,1.5741814374923706,3.4740171432495117,7.5716776847839355,2.0548276901245117,0.0,0.0,0.0,0.0
