source,dataset,network_type,strategy,branch_factors,ie_value,population,parent_stage,test_accuracy_mean,test_accuracy_std,test_accuracy_count,n_couplings_mean,n_couplings_std,n_couplings_count,coupling_mean_mean,coupling_mean_std,coupling_mean_count,coupling_std_mean,coupling_std_std,coupling_std_count,coupling_min_mean,coupling_min_std,coupling_min_count,coupling_q05_mean,coupling_q05_std,coupling_q05_count,coupling_q50_mean,coupling_q50_std,coupling_q50_count,coupling_q95_mean,coupling_q95_std,coupling_q95_count,coupling_max_mean,coupling_max_std,coupling_max_count,coupling_rms_mean,coupling_rms_std,coupling_rms_count,fraction_below_1em06_mean,fraction_below_1em06_std,fraction_below_1em06_count,fraction_below_1em04_mean,fraction_below_1em04_std,fraction_below_1em04_count,fraction_below_1em03_mean,fraction_below_1em03_std,fraction_below_1em03_count,fraction_below_1em02_mean,fraction_below_1em02_std,fraction_below_1em02_count
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,0,3,0.5305666327476501,0.059671617644099915,3,384.0,0.0,3,1.3040023644765217,0.13758602170703288,3,1.4037888844807942,0.14966336541968364,3,0.0033597641158849,0.001875781339235999,3,0.029343727355202038,0.012403013823357378,3,0.750397523244222,0.06959781142154774,3,4.253230571746826,0.26599391748091067,3,7.068930784861247,0.5461345867002506,3,1.916015625,0.20303660269073945,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.022569444961845875,0.023340850738728557,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,1,1,0.5305666327476501,0.059671617644099915,3,3456.0,0.0,3,0.557406485080719,0.03340000094714179,3,0.0645383857190609,0.03727008184418728,3,0.42987125118573505,0.08579447167799499,3,0.468620886405309,0.07768831286355167,3,0.5556116898854574,0.043266230213059795,3,0.673453708489736,0.036531606328358605,3,0.794067362944285,0.026905006848009963,3,0.5620089173316956,0.032006266780264296,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,1,2,0.5305666327476501,0.059671617644099915,3,1152.0,0.0,3,1.395655910174052,0.1980637141061228,3,0.19726101557413736,0.0705078089174217,3,0.9795563220977783,0.027293450700251444,3,1.1321290731430054,0.08596162679013296,3,1.3668853839238484,0.20142833722814638,3,1.7705122629801433,0.30827417676106633,3,2.264052708943685,0.4277619001994789,3,1.409965713818868,0.20578229862661354,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",5,1,3,0.5305666327476501,0.059671617644099915,3,384.0,0.0,3,1.8190436760584514,0.20345367854288043,3,1.1168711980183919,0.01998362208082646,3,0.30451155702273053,0.2636186143033162,3,0.6592283050219218,0.03707010473794829,3,1.4655187924702961,0.3590062006730497,3,4.157663345336914,0.1483990500817007,3,5.866922378540039,0.07809693847195173,3,2.1363970041275024,0.173166129984144,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,0,1,0.5024999777475992,0.035666090660362484,3,3456.0,0.0,3,0.9410711526870728,0.25807520308879245,3,0.40444695949554443,0.11513280742986813,3,0.18609732886155447,0.010603644586442118,3,0.3952866991360982,0.04558297305188904,3,0.8908217549324036,0.2754218979495399,3,1.671399712562561,0.41569474402740747,3,3.1203928788503013,0.7714977666103261,3,1.0243802666664124,0.282160094579421,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,0,2,0.5024999777475992,0.035666090660362484,3,1152.0,0.0,3,1.1303575436274211,0.16934761018396619,3,0.42634867628415424,0.0865771122870789,3,0.24617509543895721,0.005360865967315475,3,0.5111136436462402,0.017519863393943326,3,1.0875382820765178,0.20105737256095574,3,1.8897699515024822,0.24796469746940727,3,2.8086917400360107,0.3474034037213679,3,1.2083079814910889,0.18810678287399488,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,0,3,0.5024999777475992,0.035666090660362484,3,384.0,0.0,3,1.5373814503351848,0.14683047247998585,3,1.6818990310033162,0.24596708246582805,3,0.0017868031670028965,0.0002189709742007282,3,0.021979147257904213,0.006689467437334403,3,0.8322336276372274,0.08150443440763455,3,4.9155755043029785,0.5783210999572419,3,7.208540916442871,0.2543532868501718,3,2.279394745826721,0.2776473962636337,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.025173611318071682,0.006014066020991054,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,1,1,0.5024999777475992,0.035666090660362484,3,3456.0,0.0,3,0.5990485350290934,0.06834208336796925,3,0.10917031392455101,0.061571776304213635,3,0.44170931975046795,0.012177142958269799,3,0.4832460979620616,0.005394251562550953,3,0.5637407104174296,0.05150555942577888,3,0.8207501967748007,0.1888613310004899,3,1.051831026871999,0.27962881743598117,3,0.6102097034454346,0.07806294458087079,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,1,2,0.5024999777475992,0.035666090660362484,3,1152.0,0.0,3,1.4058078527450562,0.30265825416914577,3,0.21683823068936667,0.05203585999052717,3,0.8928303122520447,0.2545318180529755,3,1.088353117307027,0.25662335688907434,3,1.3873428503672283,0.2972394325551181,3,1.8001055320103962,0.3858716087503442,3,2.4474470615386963,0.2509897243343463,3,1.42262069384257,0.30578997837838484,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",10,1,3,0.5024999777475992,0.035666090660362484,3,384.0,0.0,3,1.801806926727295,0.014271941924439788,3,0.9766570528348287,0.08680020508494035,3,0.3430085976918538,0.14027990042936336,3,0.7057396570841471,0.052109641977336335,3,1.5845153331756592,0.1018715471264178,3,3.595632870992025,0.2395731403713293,3,6.317412694295247,1.1213210224171457,3,2.050328493118286,0.05018018611389646,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",20,0,1,0.49553332726160687,0.01565898355556052,3,3456.0,0.0,3,1.2946782112121582,0.05616374068445492,3,0.5745313465595245,0.1603740647658448,3,0.2296406626701355,0.052141032579794876,3,0.4910443921883901,0.08781544693072663,3,1.2174157698949177,0.01091346988968539,3,2.3832573890686035,0.44049880012696324,3,3.5325120290120444,0.582779073561566,3,1.4198931058247883,0.11893798357133811,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",20,0,2,0.49553332726160687,0.01565898355556052,3,1152.0,0.0,3,1.376408576965332,0.03304869149919588,3,0.556674857934316,0.04087779740752489,3,0.32197009523709613,0.09062273391278454,3,0.5646629134813944,0.07490320475793431,3,1.3245846033096313,0.05794574908215377,3,2.3746186892191568,0.05882663264636023,3,3.284920851389567,0.29194385972444026,3,1.4852771361668904,0.016501230606791557,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",20,0,3,0.49553332726160687,0.01565898355556052,3,384.0,0.0,3,1.608415166536967,0.11282808232227245,3,1.653624176979065,0.05614263478121865,3,0.0029443304520100355,0.0014611850726027533,3,0.027045499222973984,0.010620095807699953,3,1.0199509064356487,0.1895146104558913,3,4.995729287465413,0.13069942178317123,3,6.9919172922770185,0.4829293115996222,3,2.308241923650106,0.078224348288861,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.020833333178112905,0.013779954539790753,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",20,1,1,0.49553332726160687,0.01565898355556052,3,3456.0,0.0,3,0.5313308835029602,0.05297416973343404,3,0.10973357036709785,0.05007685174863415,3,0.3801356951395671,0.053453572644561444,3,0.4231102466583252,0.05020120004198614,3,0.4890579581260681,0.04831645623444828,3,0.76125168800354,0.1616657287457864,3,0.8977397481600443,0.19462615366039,3,0.5437748630841573,0.057516830484373456,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",20,1,2,0.49553332726160687,0.01565898355556052,3,1152.0,0.0,3,1.3736371596654255,0.11292912172994912,3,0.2266798218091329,0.03754232378129585,3,0.8515544732411703,0.04537401294712894,3,1.085342248280843,0.07070082667271815,3,1.3319368759791057,0.12333486521938343,3,1.7853362560272217,0.16985435405514973,3,2.4581947326660156,0.24888143078499483,3,1.3924357493718464,0.11506742655873996,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",20,1,3,0.49553332726160687,0.01565898355556052,3,384.0,0.0,3,1.9428548018137615,0.1165042802427678,3,1.0147632559140523,0.15189019965051084,3,0.381799836953481,0.19224908499732646,3,0.8204214970270792,0.16504204115026677,3,1.7065139611562092,0.08170189925789903,3,3.894015630086263,0.2366710894151179,3,6.594406763712565,1.9253992747669408,3,2.1963719526926675,0.08493003698390264,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",40,0,1,0.6148332953453064,0.06674146514845826,3,3456.0,0.0,3,1.6469140847524006,0.13708659788308025,3,0.5708650549252828,0.06948821028971275,3,0.30826737483342487,0.10943921193863425,3,0.7856888175010681,0.19739138432164724,3,1.6243617137273152,0.1282804791738433,3,2.6406657695770264,0.16125176829256163,3,4.1370149453481035,0.5257056468437957,3,1.744734247525533,0.12162992056174395,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",40,0,2,0.6148332953453064,0.06674146514845826,3,1152.0,0.0,3,1.691092848777771,0.0901620869887115,3,0.5696930487950643,0.12015454202160154,3,0.4451298216978709,0.033265878372177086,3,0.8164882262547811,0.1188490511826306,3,1.6813052892684937,0.12565994019772816,3,2.656534433364868,0.23871963478345856,3,4.071882009506226,0.49123106598394783,3,1.7860794862111409,0.11816891922675175,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",40,0,3,0.6148332953453064,0.06674146514845826,3,384.0,0.0,3,1.3929665088653564,0.1812760096004096,3,1.3649230003356934,0.07240774820529138,3,0.003784976744403442,0.0015103722638918785,3,0.042185098553697266,0.0116575740936743,3,0.8901180823644003,0.23624301575448395,3,4.0405073165893555,0.12857888454342617,3,6.280413309733073,1.0499632030242343,3,1.951580246289571,0.17367109513198417,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.007812500155220429,0.002604166744276885,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",40,1,1,0.6148332953453064,0.06674146514845826,3,3456.0,0.0,3,0.5366773009300232,0.018801268438735634,3,0.06732463712493579,0.00632398452222711,3,0.3420198659102122,0.05172919569606859,3,0.44699277480443317,0.013492526922773482,3,0.5265188813209534,0.02526061341070444,3,0.6604451139767965,0.012194340443083825,3,0.8936967253684998,0.03163129351376427,3,0.5409122308095297,0.01862846027388808,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",40,1,2,0.6148332953453064,0.06674146514845826,3,1152.0,0.0,3,1.3642611503601074,0.10640937887145197,3,0.21300857265790304,0.012908050692549107,3,0.8971304098765055,0.1080652416978035,3,1.0848400791486104,0.09527487943031931,3,1.3351473410924275,0.11335880067713425,3,1.7346168756484985,0.11939915773123404,3,2.5094100634256997,0.3135152650184731,3,1.3809870481491089,0.10331200776364077,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3, 3]",40,1,3,0.6148332953453064,0.06674146514845826,3,384.0,0.0,3,1.930514653523763,0.20887345915545893,3,1.1035126447677612,0.08876519210662787,3,0.29991602152585983,0.19459077931274082,3,0.6836486657460531,0.21775817534096503,3,1.6726984182993572,0.15758762557652015,3,3.9795820713043213,0.44921960308060854,3,6.9844034512837725,0.31283175704131566,3,2.224496523539225,0.21417344475268488,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",0,0,1,0.3482999900976817,0.04309651394656214,3,1152.0,0.0,3,0.8074314196904501,0.05662176187768398,3,0.25467975437641144,0.039642901024987895,3,0.51714954773585,0.03969837251062858,3,0.5699773629506429,0.047300884280771706,3,0.6964637835820516,0.04994244189993341,3,1.3657347758611043,0.17273687806280066,3,1.5813216765721638,0.21909036937252216,3,0.8468617598215739,0.06500966458398769,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",0,0,2,0.3482999900976817,0.04309651394656214,3,384.0,0.0,3,1.3837358554204304,0.14355292048907836,3,1.3048705259958904,0.10281016920951723,3,0.05757317692041397,0.025696893963767405,3,0.13048973679542542,0.02506275123208742,3,0.7977649768193563,0.20265746619635294,3,3.7964652379353843,0.3118948222775347,3,4.715004920959473,0.6477407197356797,3,1.90232249101003,0.17043933821053345,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",0,1,1,0.3482999900976817,0.04309651394656214,3,1152.0,0.0,3,0.6213042537371317,0.06296946251202123,3,0.022887583822011948,0.007292666892237362,3,0.5880555113156637,0.062469968703624944,3,0.5996679862340292,0.061358320660326975,3,0.6172457536061605,0.0637142582735953,3,0.6597478787104288,0.060305506975461734,3,0.8407636483510336,0.1172867704080562,3,0.6217588782310486,0.06290009163625745,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",0,1,2,0.3482999900976817,0.04309651394656214,3,384.0,0.0,3,1.3090668121973674,0.051348426257935724,3,0.8043776353200277,0.17830549470220514,3,0.4246642291545868,0.0531804191428261,3,0.6101975739002228,0.13529254158799867,3,0.8759778340657552,0.1256644078766751,3,2.9220452308654785,0.2865638895190206,3,4.0630026658376055,0.36810225349543807,3,1.5411429007848103,0.11298702620341455,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",5,0,1,0.5583666563034058,0.029387305874053984,3,1152.0,0.0,3,0.77211594581604,0.08163529122388048,3,0.466737558444341,0.08045827809592346,3,0.1247832824786504,0.026606084273881767,3,0.24999324480692545,0.020378955300587955,3,0.6732958555221558,0.09087101273460324,3,1.6251003742218018,0.24654112019178476,3,3.515524705251058,0.45193040535712364,3,0.9028505881627401,0.10695589306971524,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",5,0,2,0.5583666563034058,0.029387305874053984,3,384.0,0.0,3,1.301393191019694,0.14084057785933027,3,1.3950339158376057,0.12202637178726325,3,0.00321059658502539,0.0022659105417401956,3,0.030654287586609524,0.009409691498668117,3,0.7419753273328146,0.0911583291336266,3,4.203081448872884,0.32551892298706614,3,6.3719784418741865,0.6465363677106695,3,1.9078957239786785,0.18504888711918782,3,0.0,0.0,3,0.0,0.0,3,0.0008680555814256271,0.0015035163708229287,3,0.011284722558533153,0.009145533044131675,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",5,1,1,0.5583666563034058,0.029387305874053984,3,1152.0,0.0,3,0.5129761695861816,0.023283933160365398,3,0.055931748201449714,0.026023814389539227,3,0.4263327916463216,0.03218315390335534,3,0.452273964881897,0.009884373272912708,3,0.4978187084197998,0.01839772167220945,3,0.6321167151133219,0.058372352035344556,3,0.726200520992279,0.11154151242757276,3,0.5163589914639791,0.02624580020790377,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",5,1,2,0.5583666563034058,0.029387305874053984,3,384.0,0.0,3,2.0522878567377725,0.19866057846642574,3,1.125063180923462,0.05370306099679969,3,0.2807653446992238,0.11121819103452417,3,0.7325355609258016,0.16635358152703564,3,1.7540496190388997,0.3427789059372351,3,4.154130299886067,0.11609941172875377,3,6.18375809987386,0.4819204663184615,3,2.3433264096577964,0.14853103744555274,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",10,0,1,0.5840999881426493,0.036392182019783316,3,1152.0,0.0,3,1.1302611033121746,0.13220436144190803,3,0.5905546347300211,0.0183592076530533,3,0.15562687814235687,0.023272605636948357,3,0.35717640320460003,0.050231770792567194,3,1.0204579830169678,0.17519113997840047,3,2.2154269218444824,0.11708227177613581,3,3.626603841781616,0.3338038967341275,3,1.2758967876434326,0.12374695955681381,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",10,0,2,0.5840999881426493,0.036392182019783316,3,384.0,0.0,3,1.4706414937973022,0.1316053700200379,3,1.5186953941980998,0.0575242572145124,3,0.002547557388121883,0.00014259932657657197,3,0.02010793300966422,0.00839887501755512,3,0.8914614915847778,0.24878707250421153,3,4.3553229967753095,0.22241206045159395,3,6.923779805501302,0.5114173948383188,3,2.114773154258728,0.126744204140318,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.028645832712451618,0.006889976785885965,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",10,1,1,0.5840999881426493,0.036392182019783316,3,1152.0,0.0,3,0.522044817606608,0.017948465930346613,3,0.07404934987425804,0.020520169901693232,3,0.4110022882620494,0.01955017573658456,3,0.44216997424761456,0.01847736651412597,3,0.5012066463629404,0.01352168305905978,3,0.6674354473749796,0.06923426871326123,3,0.8812148769696554,0.15038426379394884,3,0.5274683038393656,0.020740748242577947,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",10,1,2,0.5840999881426493,0.036392182019783316,3,384.0,0.0,3,2.082570433616638,0.13498694071884648,3,1.0571839014689128,0.1753496212856393,3,0.23368925352891287,0.05328158252558687,3,0.722318152586619,0.16589632633156906,3,1.8448708057403564,0.1289540800492441,3,4.08729616800944,0.4536423820019872,3,6.081564267476399,1.3330073485993037,3,2.33828067779541,0.17245086882493607,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",20,0,1,0.6143666505813599,0.052982273006132855,3,1152.0,0.0,3,1.2777471939722698,0.10208955078664096,3,0.5666166146596273,0.07030611106870217,3,0.23905478914578757,0.047164976990407496,3,0.5120124717553457,0.04207569640365116,3,1.2044492959976196,0.11994812656098283,3,2.3109368483225503,0.1775801266564261,3,3.6360435485839844,0.3866662004798099,3,1.3982701698939006,0.11473753073273336,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",20,0,2,0.6143666505813599,0.052982273006132855,3,384.0,0.0,3,1.4634099006652832,0.13413664251981322,3,1.5594383080800374,0.06378777259893893,3,0.004632924295340975,0.00337740970554133,3,0.023716322456796963,0.010685672320328436,3,0.8362746636072794,0.21317430072932858,3,4.695201396942139,0.2862890980471668,3,7.210938930511475,0.7826798607192954,3,2.139225482940674,0.13325778251549714,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.014756944496184587,0.014342631581888535,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",20,1,1,0.6143666505813599,0.052982273006132855,3,1152.0,0.0,3,0.5355541308720907,0.026963551666931353,3,0.05920171861847242,0.010248360812100977,3,0.44552212953567505,0.035484482181155935,3,0.4680886169274648,0.02844828673744068,3,0.5167207022507986,0.03378830283938194,3,0.6506953438123068,0.01799736814342995,3,0.7219008803367615,0.039269566380386714,3,0.5389225284258524,0.025699629814432672,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",20,1,2,0.6143666505813599,0.052982273006132855,3,384.0,0.0,3,2.0042465925216675,0.08184903797750746,3,1.1780810157457988,0.25465001036955787,3,0.1994939148426056,0.1352671975797583,3,0.552443653345108,0.28903409295045396,3,1.7589370012283325,0.20762487983501776,3,4.209157069524129,0.4857300036062145,3,6.312117417653401,0.47789320111839906,3,2.334332545598348,0.07213382548404507,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",40,0,1,0.6465333104133606,0.032962004404559514,3,1152.0,0.0,3,1.4214342435201008,0.4684340336164794,3,0.5264418423175812,0.09310723106517214,3,0.3516121407349904,0.21572135722378366,3,0.630615621805191,0.3404583253620687,3,1.3991032838821411,0.45745552612982876,3,2.330305894215902,0.6122686582103222,3,3.342512051264445,0.9259611707470832,3,1.5174569686253865,0.4695849415076768,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",40,0,2,0.6465333104133606,0.032962004404559514,3,384.0,0.0,3,1.4242083430290222,0.38846412983053097,3,1.4826610485712688,0.19905447712260838,3,0.007905581927237412,0.009474667648563582,3,0.034688595682382584,0.02218262654306989,3,0.8840983708699545,0.4822050543117004,3,4.4346872965494795,0.717065160610549,3,7.188917318979899,0.7677701030719492,3,2.0607513984044394,0.40057857218057885,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.008680555814256271,0.010842010737003199,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",40,1,1,0.6465333104133606,0.032962004404559514,3,1152.0,0.0,3,0.5593967239061991,0.11420207980581233,3,0.07156097454329331,0.06258681274500497,3,0.3910479446252187,0.08094603848454479,3,0.4609474341074626,0.0547861053255557,3,0.5507306257883707,0.10520567052233064,3,0.6892253557840983,0.22813023223850032,3,0.8670610586802164,0.3446633053879188,3,0.5652562280495962,0.1214735569897336,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[3, 3]",40,1,2,0.6465333104133606,0.032962004404559514,3,384.0,0.0,3,1.867918570836385,0.06543689905960053,3,1.2536558310190837,0.1504091121686874,3,0.11413707832495372,0.030909764254598193,3,0.39015376567840576,0.06964638091631252,3,1.527022361755371,0.25401087494554836,3,4.232104778289795,0.3527509147033363,3,6.140712420145671,0.2603884584625076,3,2.2529048124949136,0.06851111111733936,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",0,0,1,0.4017333189646403,0.07290489570340891,3,2048.0,0.0,3,0.7694244980812073,0.13976930785479258,3,0.43825950225194293,0.22318247053609797,3,0.3110615760087967,0.1411379345343798,3,0.37860657771428424,0.11678229195774455,3,0.622943381468455,0.11223768735504558,3,1.7998417218526204,0.6652987745399341,3,2.253909627596537,0.9530013709042896,3,0.8920789758364359,0.227522965076682,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",0,0,2,0.4017333189646403,0.07290489570340891,3,512.0,0.0,3,1.41536549727122,0.12011258682450526,3,1.3558875719706218,0.13024634823341016,3,0.019052100212623675,0.0157093300157217,3,0.0769405538837115,0.028594173424107566,3,0.8574225306510925,0.1808872485782536,3,3.983696937561035,0.3983591018124765,3,6.6153059005737305,1.5591831957608604,3,1.9603115717569988,0.17232116642068337,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.001953125,0.0033829117335329633,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",0,1,1,0.4017333189646403,0.07290489570340891,3,2048.0,0.0,3,0.5428734223047892,0.04576392295104428,3,0.025097051945825417,0.011389018647966374,3,0.48152340451876324,0.0752407466005014,3,0.5095378955205282,0.05785231562198754,3,0.5406190156936646,0.04779540397790472,3,0.5797173778216044,0.03688000569903065,3,0.6741405129432678,0.03576130942412155,3,0.5435568491617838,0.045332998246195605,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",0,1,2,0.4017333189646403,0.07290489570340891,3,512.0,0.0,3,1.4242804050445557,0.1817749433466055,3,0.9603403011957804,0.19690623333507654,3,0.30490638812383014,0.11817598384029206,3,0.6045517027378082,0.12223706637120328,3,0.9740727345148722,0.2509857235175453,3,3.6305221716562905,0.5654162612029637,3,4.814983208974202,0.9725173456311212,3,1.7220603227615356,0.2232029466330306,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",5,0,1,0.596999982992808,0.06710359486112015,3,2048.0,0.0,3,0.767598032951355,0.07428995299100485,3,0.46698373556137085,0.08583493600832323,3,0.13078423837820688,0.03043071548134717,3,0.25569168229897815,0.01825033904084146,3,0.6435361504554749,0.07371808242773531,3,1.7016403277715046,0.2562443205504985,3,3.5887993971506753,0.4296214877345539,3,0.8995137214660645,0.1005982015805644,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",5,0,2,0.596999982992808,0.06710359486112015,3,512.0,0.0,3,1.2864174842834473,0.09248706170605998,3,1.388414978981018,0.14353346046092524,3,0.003562563545225809,0.004614798402958164,3,0.027867918213208515,0.021859035787266716,3,0.7408538262049357,0.16797533276482488,3,4.094578186670939,0.34446355458635813,3,6.771379788716634,0.9743454466045404,3,1.8938143253326416,0.15233445375889137,3,0.0,0.0,3,0.0,0.0,3,0.0013020833333333333,0.001127637244510988,3,0.024088541666666668,0.019563775001714478,3
morphology_ie,noise_resilience,dendritic_additive,local_ca,"[4, 4]",5,1,1,0.596999982992808,0.06710359486112015,3,2048.0,0.0,3,0.505340576171875,0.01424697370260385,3,0.03511688796182474,0.007175028560678312,3,0.4494779904683431,0.012508863514769928,3,0.4656256337960561,0.011306054230752515,3,0.49637728929519653,0.015006046017402191,3,0.576919694741567,0.021862833172144276,3,0.6506990393002828,0.018755619497932554,3,0.5065912902355194,0.014346025538019969,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3
