segment_id,parent_segment_id,edge_length_um,mean_radius_um,x_um,y_um,z_um,n_skeleton_nodes,topological_depth,path_length_um,n_children,is_leaf,is_branchpoint,E_count,E_size,I_count,I_size,root_id,g_total,g_i,log_path_gain,log_update_gain,credit_domain_fraction,qc_included
12664,11819,17.61237645236268,0.34393392784681304,346.066,243.886,76.02,103,4,90.30533012286685,2,False,True,0,0.0,3,1357.0,648518346349539095,3.8620430538821333,2.881104033970276,-4.666762440240977,-6.0179587722644285,0.0,False
13215,12627,12.271819880055899,0.22528151888365808,352.387,240.673,84.672,79,5,103.74457484462066,0,True,False,0,0.0,1,145.0,648518346349539095,0.5586929070556936,0.3078556263269639,-5.60043072409081,-5.018275406049647,0.0,False
13334,12657,18.99943146316766,0.2521634165430882,353.584,306.487,76.566,115,8,141.57806883734312,0,True,False,0,0.0,0,0.0,648518346349539095,0.43469058276815487,0.0,-6.955043490757693,-6.121922685786283,,False
13581,12627,14.960348448320099,0.25139883750109415,356.755,231.79,85.008,86,5,106.43310341288486,0,True,False,0,0.0,0,0.0,648518346349539095,0.3412420327306817,0.0,-5.579148707370144,-4.503985427305266,,False
13676,12657,19.040922594483405,0.24879985803497692,358.267,305.29,68.481,104,8,141.61955996865888,0,True,False,0,0.0,0,0.0,648518346349539095,0.42982894905220503,0.0,-6.984082049651812,-6.13971410731485,,False
14463,12343,82.2795237867012,0.2833217173006984,375.655,287.083,1.659,530,2,151.48067048174596,0,True,False,0,0.0,0,0.0,648518346349539095,2.115091603442175,0.0,-5.307284666075114,-6.0563827889556245,,False
14720,12664,52.88501247098917,0.28987319923661986,382.858,267.343,84.441,342,5,143.19034259385603,0,True,False,0,0.0,0,0.0,648518346349539095,1.3909074106340513,0.0,-7.261214857998166,-7.591171205556577,,False
15132,12664,103.30804182498971,0.2851546528570469,392.812,184.981,45.444,618,5,193.61337194785656,0,True,False,0,0.0,0,0.0,648518346349539095,2.672834929905875,0.0,-7.963633917034217,-8.946773597666025,,False
15289,8614,118.87858818720456,0.2998078315253204,401.905,248.107,2.73,759,4,183.93480960206495,0,True,False,1,55.0,0,0.0,648518346349539095,3.3505058203588285,0.0,-7.764727113695495,-8.973838439286343,,False
15776,12343,151.30574893547106,0.27334279886536417,474.355,253.945,74.634,948,2,220.50689563051583,0,True,False,0,0.0,0,0.0,648518346349539095,3.7524992385344333,0.0,-5.988177768481142,-7.310599850084398,,False
7541,-1,0.0,7.5,305.389,246.91,43.05,1,0,0.0,7,False,True,0,0.0,0,0.0,648518346349538332,144.47516045227445,0.0,0.0,-4.973107592791731,,True
1,2046,103.05352748827008,0.284542007846111,170.359,271.501,60.018,636,5,168.60589605326982,0,True,False,0,0.0,0,0.0,648518346349538332,2.332895783692922,0.0,-4.894802565647398,-5.741912887175827,,True
171,4621,119.24853511198528,0.30707607263690123,194.047,215.788,34.671,704,3,153.0342830411146,0,True,False,1,90.0,0,0.0,648518346349538332,3.023593485465964,0.0,-5.472145700297433,-6.578591720168873,,True
714,1464,26.640867471185274,0.2786211683830759,231.574,146.425,36.183,151,7,156.33929725187716,0,True,False,1,82.0,0,0.0,648518346349538332,0.6910291569161867,0.0,-7.863274207991082,-7.493700947134158,,True
752,4467,69.21645858264418,0.271450005287697,232.729,195.292,42.231,432,5,119.62005567865548,0,True,False,0,0.0,0,0.0,648518346349538332,1.4948076572964257,0.0,-6.123037085207891,-6.525034626446671,,True
899,1464,24.781229462967875,0.32580027202944783,237.874,145.9,23.688,142,7,154.47965924365974,0,True,False,0,0.0,0,0.0,648518346349538332,0.6423332091948416,0.0,-7.478051307434502,-7.035403214936809,,True
1442,5630,67.2361629696847,0.4101970405412091,252.259,143.59,56.322,432,7,151.02926945708242,0,True,False,0,0.0,0,0.0,648518346349538332,2.1942268660068627,0.0,-4.818974629711505,-5.604804389139004,,True
1464,5244,53.83924663020138,0.48780076263327066,252.616,156.82,31.626,328,6,129.69842978069187,2,False,True,0,0.0,1,108.0,648518346349538332,3.9020805141179498,0.1323529411764706,-6.116541431382404,-7.478051307434502,0.15018315018315018,True
1809,2046,46.57840617903864,0.29367925822438995,254.884,263.542,85.113,296,5,112.13077474403836,0,True,False,1,101.0,0,0.0,648518346349538332,1.2120628661044242,0.0,-4.037476443616953,-4.2298001996420105,,True
2046,3470,17.988815913255014,0.38460232093137664,259.021,265.411,47.124,123,4,65.55236856499972,2,False,True,0,0.0,0,0.0,648518346349538332,1.1661460752712167,0.0,-3.0451288921831554,-3.1988332512280095,,True
2162,3470,46.072247617831835,0.3013373199248152,261.226,300.544,54.474,295,4,93.63580026957655,0,True,False,0,0.0,0,0.0,648518346349538332,1.104532261420234,0.0,-4.473548562971705,-4.572970515495353,,True
2554,2991,18.61861245210321,0.24584036292374126,266.245,292.774,1.995,123,3,95.46612059432206,0,True,False,0,0.0,0,0.0,648518346349538332,0.36415525782670516,0.0,-6.952151557834174,-5.9419765880406015,,True
2849,2991,15.093696557836337,0.25299986388975676,268.66,282.295,2.268,90,3,91.9412047000552,0,True,False,0,0.0,0,0.0,648518346349538332,0.30380994536014455,0.0,-6.684853904825662,-5.4935009520070395,,True
2991,5013,46.19072772433623,0.3725615087743425,269.71,284.668,10.311,308,2,76.84750814221886,2,False,True,0,0.0,0,0.0,648518346349538332,3.117022068396521,0.0,-5.537993943223412,-6.674872023995266,,True
3039,5176,31.62713126340811,0.2924059650561649,270.088,297.688,22.428,192,8,107.19750759951049,0,True,False,0,0.0,0,0.0,648518346349538332,0.735753121532302,0.0,-5.128721558420574,-4.821860909196505,,True
3042,6669,37.35897350066337,0.2824511976125981,270.151,282.463,84.777,235,3,92.41122980417148,0,True,False,0,0.0,0,0.0,648518346349538332,0.8395072278566375,0.0,-5.899504895457697,-5.724564702672158,,True
3148,4467,41.24361527593581,0.30051484087468566,271.159,211.861,3.318,246,5,91.6472123719471,0,True,False,0,0.0,0,0.0,648518346349538332,0.9860722471537362,0.0,-5.401856409295641,-5.387830755207198,,True
3470,4621,13.777804722615384,0.427906323216058,274.204,268.498,41.664,87,3,47.563552651744715,2,False,True,0,0.0,0,0.0,648518346349538332,2.8489161125413403,0.0,-2.6503772184441527,-3.6973158289989914,,True
3494,5860,43.91173519922648,0.3066665049963503,274.435,207.514,1.806,250,5,91.39154197278225,0,True,False,0,0.0,0,0.0,648518346349538332,1.0713540775317256,0.0,-5.629227829904655,-5.6981511713373925,,True
4467,6203,18.269349308767957,0.3821353058383864,285.061,219.652,28.917,115,4,50.403597096011296,2,False,True,0,0.0,0,0.0,648518346349538332,1.3151677168238223,0.0,-4.456907598778235,-4.730871797586153,,True
4621,5013,3.1289675112466964,0.42969774137384936,286.657,266.629,40.509,26,2,33.78574792912933,2,False,True,0,0.0,0,0.0,648518346349538332,3.394261224298891,0.0,-2.5605581732750435,-3.7826443036246875,,True
4657,7885,56.25018166188475,0.34810212030284754,287.035,234.541,85.281,328,3,71.79926476858064,0,True,False,0,0.0,0,0.0,648518346349538332,1.5578178731582635,0.0,-3.1960397006368524,-3.6393257434078197,,True
5013,7541,30.65678041788263,3.8206750215188334,289.534,266.125,40.824,82,1,30.65678041788263,2,False,True,0,0.0,1,724.0,648518346349538332,24.684148323353412,0.8872549019607843,-1.9773753192377403,-5.1835365885649685,0.3498168498168498,True
5063,5176,31.610123496102183,0.30409065113261685,289.891,273.475,2.709,182,8,107.18049983220456,0,True,False,0,0.0,0,0.0,648518346349538332,0.7647427095075509,0.0,-5.049818208055655,-4.781602378888185,,True
5176,5580,5.417924539954598,0.4120199073464595,291.004,279.103,26.229,35,7,75.57037633610237,2,False,True,0,0.0,0,0.0,648518346349538332,1.4917150023728698,0.0,-4.268583439399111,-4.668509905758215,,True
5244,5860,28.3793763769347,0.8492371547676663,291.97,183.406,31.626,163,5,75.85918315049048,2,False,True,1,71.0,3,1016.0,648518346349538332,19.9318029338983,1.2450980392156863,-3.1555536716856953,-6.147870265135362,0.2802197802197802,True
5580,6455,8.888057976073707,0.5728489198681446,294.427,277.675,29.19,60,6,70.15245179614777,2,False,True,0,0.0,1,417.0,648518346349538332,9.02637871789061,0.5110294117647058,-4.058380126232231,-6.258531385308834,0.0,True
5630,5244,7.933923336907238,0.7292851940286165,294.574,177.589,29.547,54,6,83.79310648739772,2,False,True,0,0.0,0,0.0,648518346349538332,2.4210112307338796,0.0,-3.397370760399225,-4.281556077226617,,True
5677,5580,36.15267272510292,0.3508952852426529,294.826,297.457,10.605,205,7,106.30512452125069,0,True,False,0,0.0,0,0.0,648518346349538332,1.0092622443086616,0.0,-6.487789145007255,-6.497008757771433,,True
5860,6203,15.345558986312444,0.746945317109235,295.603,208.585,33.39,102,4,47.47980677355578,2,False,True,0,0.0,0,0.0,648518346349538332,7.344934298060666,0.0,-2.9420745007019473,-4.936085365163296,,True
6203,6383,5.836457378119535,0.58151285345038,298.522,221.71,35.931,37,3,32.13424778724334,2,False,True,0,0.0,0,0.0,648518346349538332,10.624288979639111,0.0,-2.7176069784616694,-5.080749771469558,,True
6205,8332,17.288364532947256,0.27077967412442505,298.564,274.483,1.407,105,8,106.515525379309,0,True,False,0,0.0,0,0.0,648518346349538332,0.3724397760553791,0.0,-6.583960243847596,-5.596280314595141,,True
6305,8426,42.26586322313911,0.3538997902108546,299.719,258.187,2.541,247,2,65.82529513553064,0,True,False,0,0.0,0,0.0,648518346349538332,1.1900251306234098,0.0,-4.446233067221477,-4.620207492292862,,True
6383,7524,13.842389343280168,0.9388416867994037,300.454,226.372,37.107,87,2,26.297790409123806,2,False,True,0,0.0,0,0.0,648518346349538332,14.807495538283444,0.0,-2.6271330503580703,-5.322266558212366,,True
6455,8906,18.28468007267042,1.732991368057267,300.811,275.092,32.361,111,5,61.26439382007406,2,False,True,0,0.0,0,0.0,648518346349538332,13.233923901109511,0.0,-3.629649487083316,-6.212433012400456,,True
6580,8758,23.710196282553166,0.3180887850069086,301.336,279.355,84.504,142,4,67.1735541053566,0,True,False,0,0.0,0,0.0,648518346349538332,0.6000253388356747,0.0,-3.3643724577664047,-2.853589064501485,,True
6669,7912,19.399889780576554,0.4634585622336991,301.882,282.631,76.65,121,2,55.052256303508116,2,False,True,0,0.0,0,0.0,648518346349538332,2.0091904842720676,0.0,-4.505728857111126,-5.203460753915656,,True
7220,6669,25.711975388169634,0.2959577286374522,304.36,304.093,82.068,162,3,80.76423169167775,0,True,False,0,0.0,0,0.0,648518346349538332,0.6054122630583483,0.0,-5.432466906911095,-4.930621280436876,,True
7507,7541,12.896225752824583,3.1803447703011827,305.263,250.9,45.003,32,1,12.896225752824583,0,True,False,0,0.0,1,408.0,648518346349538332,3.76304388161584,0.5,-1.9773753192377403,-3.302603492119299,0.0,True
7519,7541,4.743309817795415,1.272136015305676,305.305,250.795,44.982,31,1,4.743309817795415,0,True,False,0,0.0,2,420.0,648518346349538332,0.9947720768208261,0.5147058823529411,-1.9773753192377403,-1.9721336826522122,0.0,True
7524,7541,12.455401065843636,1.1377585386463578,305.326,236.074,41.601,76,1,12.455401065843636,2,False,True,0,0.0,0,0.0,648518346349538332,28.4694994065374,0.0,-1.9773753192377403,-5.32620863718158,,True
7761,6455,18.97467366302194,0.41246252213053614,306.817,277.948,17.22,110,6,80.239067483096,2,False,True,0,0.0,0,0.0,648518346349538332,5.3747856823895415,0.0,-5.47373001701245,-7.1554487171874195,,True
7885,7524,3.093682040852257,0.40659950630506475,307.699,235.213,42.798,17,2,15.549083106695893,2,False,True,0,0.0,0,0.0,648518346349538332,0.7455327718082294,0.0,-2.8023958158508404,-2.5087396296086197,,True
7912,7541,35.652366522931565,3.4589738545604334,307.93,271.165,65.247,78,1,35.652366522931565,2,False,True,0,0.0,0,0.0,648518346349538332,32.396083613462324,0.0,-1.9773753192377403,-5.45541285860221,,True
7978,5630,44.82243756921548,0.5140601395674084,308.35,157.45,2.289,266,7,128.6155440566132,0,True,False,0,0.0,1,262.0,648518346349538332,2.1542178028110786,0.32107843137254904,-3.962066978697694,-4.729494667831241,0.0,True
8071,9590,15.803936289970526,0.3098593044132015,308.581,258.733,84.399,101,4,71.71634116546328,0,True,False,0,0.0,0,0.0,648518346349538332,0.38959726209276524,0.0,-5.5840767882521405,-4.641435053531056,,True
8332,7761,8.988093363265747,0.41017768343916244,309.61,276.961,10.248,50,7,89.22716084636174,2,False,True,0,0.0,0,0.0,648518346349538332,2.4434324070152336,0.0,-5.680651151031287,-6.5740549260134316,,True
8356,7912,2.9189381588437415,0.7975969894276825,309.652,271.249,66.927,19,2,38.57130468177531,2,False,True,0,0.0,0,0.0,648518346349538332,16.50811060354965,0.0,-2.4596805850482193,-5.26353239691306,,True
8426,7541,23.559431912391528,3.2971714456437238,309.841,253.441,34.65,87,1,23.559431912391528,2,False,True,0,0.0,1,733.0,648518346349538332,8.169625102350842,0.8982843137254902,-1.9773753192377403,-4.077798339951646,0.0,True
8731,8906,40.903306831105255,1.3550092546662065,311.29,303.127,55.44,252,5,83.8830205785089,0,True,False,0,0.0,2,917.0,648518346349538332,5.533248302579753,1.1237745098039216,-4.2759481175790555,-5.986723157151711,0.0,True
8758,8356,4.892053141028128,0.5188243755402033,311.437,273.958,70.098,29,3,43.46335782280344,2,False,True,0,0.0,0,0.0,648518346349538332,1.9158274401288702,0.0,-2.710496178065751,-3.3606457909953233,,True
8906,9386,5.875039397903954,5.394474204596245,312.214,271.963,43.05,37,4,42.97971374740364,2,False,True,0,0.0,0,0.0,648518346349538332,33.00105744661675,0.0,-3.1288421558473485,-6.625381760637307,,True
8932,8332,13.471952355328229,0.258720277328375,312.34,277.738,2.436,102,8,102.69911320168997,0,True,False,0,0.0,0,0.0,648518346349538332,0.2772982256492948,0.0,-6.42565248358104,-5.142990758531916,,True
9386,9656,4.655117270275979,5.274796822852813,316.918,270.556,44.751,30,3,37.10467434949969,2,False,True,0,0.0,0,0.0,648518346349538332,29.226678656824987,0.0,-2.7494924846226225,-6.124574429401339,,True
9590,8356,17.341100193717445,0.5081836385752693,318.829,263.017,76.902,112,3,55.912404875492754,2,False,True,0,0.0,0,0.0,648518346349538332,6.79483805655045,0.0,-4.017408635686005,-5.933571850267867,,True
9595,7541,26.78576263114157,6.601584773804219,318.871,265.894,49.728,57,1,26.78576263114157,2,False,True,0,0.0,0,0.0,648518346349538332,31.724354918850324,0.0,-1.9773753192377403,-5.434459999104286,,True
9656,9595,5.663794448082143,3.774407162836867,319.375,267.448,45.36,33,2,32.44955707922371,2,False,True,0,0.0,0,0.0,648518346349538332,27.289364093265682,0.0,-2.4387277255502955,-5.745224758176613,,True
9659,7761,38.308399687368876,0.25035672029266737,319.396,297.499,4.137,204,7,118.54746717046487,0,True,False,0,0.0,0,0.0,648518346349538332,0.7630260195862852,0.0,-8.117826910453863,-7.847363763860559,,True
9793,9989,12.147294691729826,0.22068252448159717,320.761,258.88,85.071,75,5,73.59211346148537,0,True,False,0,0.0,0,0.0,648518346349538332,0.21327187900672737,0.0,-4.940451618824287,-3.3952641188724795,,True
9989,9590,5.5324138942627865,0.3328555999560877,323.029,261.61,79.464,37,4,61.44481876975554,2,False,True,0,0.0,0,0.0,648518346349538332,1.621013691924564,0.0,-4.391261127280746,-4.874312816589954,,True
10570,9386,17.932342735442422,0.7339443630706494,329.455,278.431,37.947,112,4,55.03701708494211,2,False,True,0,0.0,1,257.0,648518346349538332,6.6573719525931425,0.31495098039215685,-4.176796488503992,-6.072521293467806,0.0,True
10742,9656,15.530722038714028,0.6097300831785893,331.366,269.737,38.745,99,3,47.98027911793774,2,False,True,0,0.0,0,0.0,648518346349538332,2.8552118019512496,0.0,-4.02449471426484,-5.073640740943824,,True
10990,10570,37.318189686649845,0.3791761005525205,333.13,290.968,7.224,225,5,92.35520677159195,2,False,True,0,0.0,1,678.0,648518346349538332,4.570429533491378,0.8308823529411765,-6.17848324770881,-7.698090438021215,0.0,True
11470,10990,12.21789473212224,0.28533305186529256,337.057,298.738,2.688,77,6,104.57310150371418,0,True,False,0,0.0,0,0.0,648518346349538332,0.2773540710182691,0.0,-7.256160466519397,-5.973700112201083,,True
11473,8758,49.33884532856274,0.38943176533281026,337.078,300.733,82.992,303,4,92.80220315136617,0,True,False,0,0.0,0,0.0,648518346349538332,1.5286442927710335,0.0,-3.6924627422680794,-4.116844001712502,,True
11513,10570,9.290933210772492,0.4182557731354793,337.456,281.833,37.149,55,5,64.3279502957146,2,False,True,0,0.0,0,0.0,648518346349538332,2.077434749433951,0.0,-4.591856580966704,-5.322990420006217,,True
11558,10990,12.066052448511373,0.23384656770940085,337.771,291.472,1.449,86,6,104.42125922010332,0,True,False,0,0.0,0,0.0,648518346349538332,0.22448239801149836,0.0,-7.641638523487921,-6.147680543320243,,True
11972,9595,29.23014855465413,0.4646424230086887,343.21,276.604,53.655,191,2,56.0159111857957,2,False,True,0,0.0,0,0.0,648518346349538332,14.60566929013892,0.0,-4.889606978648243,-7.571016739534432,,True
12183,11972,2.063079631224506,0.3431708451310541,345.121,276.94,53.382,12,3,58.078990817020205,2,False,True,0,0.0,0,0.0,648518346349538332,1.0817458919167635,0.0,-4.981242316907548,-5.059818619395982,,True
12184,11513,28.559328194739805,0.3190376117399654,345.121,304.618,41.538,179,6,92.8872784904544,0,True,False,0,0.0,0,0.0,648518346349538332,0.7248964237339884,0.0,-5.50683860480664,-5.185112106657982,,True
12420,9989,29.78971172817102,0.2621311196346704,348.019,262.345,84.504,182,5,91.23453049792656,0,True,False,0,0.0,0,0.0,648518346349538332,0.6212565311862948,0.0,-5.493268808229033,-5.0172576195784,,True
12466,10742,32.05053413868393,0.4164603551624436,348.523,253.378,28.35,192,4,80.03081325662167,2,False,True,0,0.0,0,0.0,648518346349538332,1.4598537398849583,0.0,-4.839854619331031,-5.218190871872121,,True
13360,8426,80.91913723228532,0.3720974791083021,358.267,220.429,1.239,494,2,104.47856914467685,0,True,False,0,0.0,0,0.0,648518346349538332,2.395488309395609,0.0,-4.995419541240214,-5.86900663833374,,True
13630,10742,38.22865010030627,0.37053093225993317,361.459,285.508,35.133,249,4,86.20892921824401,2,False,True,0,0.0,0,0.0,648518346349538332,2.102852698314416,0.0,-5.2498346919561,-5.993129542625976,,True
13906,11513,33.81665830339409,0.36824930860302113,364.42,297.814,37.863,193,6,98.1446085991087,2,False,True,0,0.0,0,0.0,648518346349538332,2.096582838813769,0.0,-5.38890616680701,-6.1292149665641,,True
14275,6383,92.9766870099586,0.31360374460317747,367.654,206.128,0.819,582,3,119.2744774190824,0,True,False,0,0.0,0,0.0,648518346349538332,2.3197511101006665,0.0,-6.720837456570716,-7.5622973563649865,,True
14631,13630,26.24239882117974,0.2437001289588809,371.119,304.87,30.135,165,5,112.45132803942374,0,True,False,0,0.0,0,0.0,648518346349538332,0.5087979757023444,0.0,-6.63111151356016,-5.955407268023585,,True
14645,12183,54.69833948733327,0.31995943534618965,371.287,300.292,83.475,340,4,112.77733030435348,0,True,False,0,0.0,0,0.0,648518346349538332,1.3923715741378877,0.0,-5.8877460973609255,-6.218754559096111,,True
14755,13906,17.696635969688664,0.23151607695211088,372.337,307.453,43.785,130,7,115.84124456879735,0,True,False,0,0.0,0,0.0,648518346349538332,0.3259552319257083,0.0,-6.4757734660361015,-5.354778233609416,,True
15693,12466,113.34022726093143,0.30756219918029143,383.341,171.457,1.155,725,5,193.3710405175531,0,True,False,1,202.0,0,0.0,648518346349538332,3.0208890547738525,0.0,-6.853712918788986,-7.95926409584979,,True
15759,13630,40.66967137730656,0.27922237563016405,384.391,302.665,27.51,241,5,126.87860059555057,0,True,False,0,0.0,0,0.0,648518346349538332,0.9034559143466341,0.0,-6.7970777352010465,-6.695549770757042,,True
15902,12183,47.03293530099658,0.33128852968938827,386.764,281.644,58.926,286,4,105.11192611801678,2,False,True,0,0.0,0,0.0,648518346349538332,1.5673396695922812,0.0,-5.667169925770228,-6.116549629912131,,True
16209,11972,95.77352244841026,0.2852710753771146,392.287,224.125,77.847,602,3,151.78943363420598,0,True,False,0,0.0,0,0.0,648518346349538332,2.1736483418055803,0.0,-9.188605835043656,-9.965012854359532,,True
16676,13906,46.154349467522934,0.280759526512017,402.913,308.692,49.749,291,7,144.29895806663163,0,True,False,0,0.0,0,0.0,648518346349538332,1.030939594937308,0.0,-7.0486916907192345,-7.079162305228071,,True
16963,7885,149.2638214233902,0.30186499898647506,410.431,205.267,85.26,942,3,164.8129045300861,0,True,False,0,0.0,0,0.0,648518346349538332,3.5847048242067245,0.0,-4.456977767182233,-5.733653901499983,,True
17338,12466,98.69527493904627,0.292999370363687,419.083,222.676,20.223,592,5,178.72608819566796,0,True,False,0,0.0,0,0.0,648518346349538332,2.3006424699633525,0.0,-6.812369596186811,-7.645558014881898,,True
17939,15902,91.13983405730932,0.26171686106495506,461.734,272.299,60.564,558,5,196.2517601753261,0,True,False,0,0.0,0,0.0,648518346349538332,1.8976932844873764,0.0,-7.8569006942631425,-8.497539782070582,,True
17966,15902,95.64896134756688,0.24974678940596767,462.511,307.201,66.318,622,5,200.76088746558366,0,True,False,0,0.0,0,0.0,648518346349538332,1.9004929225191936,0.0,-7.99882191457414,-8.640935200004478,,True
8941,-1,0.0,7.5,331.135,180.319,16.422,1,0,0.0,7,False,True,0,0.0,0,0.0,648518346349539785,126.23703861798404,0.0,0.0,-4.83816139847311,,True
1,5709,132.55260107081244,0.2864946373984295,181.174,259.993,75.411,837,5,274.80194724196514,0,True,False,0,0.0,0,0.0,648518346349539785,2.25304180746889,0.0,-5.822737953525244,-6.635019171158661,,True
44,2425,79.9023986990299,0.24825279448675486,187.18,265.39,45.486,463,6,299.56544595529454,0,True,False,2,205.0,0,0.0,648518346349539785,1.4386563578669982,0.0,-8.605899172424532,-8.969608765603235,,True
452,5011,126.18522544275746,0.31726400376495195,215.635,151.36,65.31,743,5,303.8041380022935,0,True,False,2,285.0,0,0.0,648518346349539785,2.739149798035729,0.0,-7.680977486899937,-8.688625066461489,,True
491,2425,69.92999061552578,0.24773742989824868,216.391,242.668,2.163,451,6,289.59303787179044,0,True,False,0,0.0,0,0.0,648518346349539785,1.0278259936470686,0.0,-8.476744155803313,-8.504190041628748,,True
720,6067,96.13041315498664,0.3319516377089545,222.649,288.868,22.659,601,4,242.788320651854,0,True,False,0,0.0,0,0.0,648518346349539785,1.8932158141091473,0.0,-5.692173971211238,-6.330450843336991,,True
1232,6694,88.2605981093663,0.2844926483576375,235.228,295.567,33.789,538,4,216.26236127165038,0,True,False,0,0.0,0,0.0,648518346349539785,1.4897123335416562,0.0,-5.6635689260766116,-6.06215196265744,,True
1692,5709,70.89102288930063,0.2972065798853416,243.922,291.22,84.504,466,5,213.14036906045334,0,True,False,0,0.0,0,0.0,648518346349539785,1.2500119416900173,0.0,-5.123486938997801,-5.346640043618391,,True
1750,6067,79.71587344473322,0.2929708365058942,244.951,295.147,3.192,492,4,226.37378094160061,0,True,False,0,0.0,1,66.0,648518346349539785,1.4698778658774052,0.0842911877394636,-5.7547693997594545,-6.139948712661257,0.0,True
2425,5011,42.04413469672857,0.3238607890073126,254.8,249.745,41.391,267,5,219.66304725626463,2,False,True,0,0.0,0,0.0,648518346349539785,1.1082929095765646,0.0,-6.540787482513517,-6.643608394725587,,True
2490,5905,51.6675003962104,0.2728314715313081,255.766,294.37,7.875,331,4,212.39135267149925,0,True,False,0,0.0,0,0.0,648518346349539785,0.836327574108392,0.0,-7.059642513585333,-6.880907605998473,,True
3255,6977,53.83662186974227,0.27874422221352807,267.505,236.641,86.247,332,4,206.08317299331986,0,True,False,0,0.0,0,0.0,648518346349539785,0.8903241919116065,0.0,-5.224561959520063,-5.108392337512173,,True
4190,6977,49.81017132009497,0.3047020390982735,280.987,221.689,84.987,307,4,202.05672244367258,0,True,False,1,830.0,0,0.0,648518346349539785,1.9604720028631943,0.0,-4.968747660487926,-5.641932922525747,,True
4211,5905,37.41638688418702,0.2822485504797739,281.218,274.882,1.197,226,4,198.14023915947587,0,True,False,0,0.0,0,0.0,648518346349539785,0.6265533650000544,0.0,-6.669054742685818,-6.201533413981352,,True
4299,8632,80.25165221417721,0.37448985754724823,282.31,237.607,85.911,464,3,204.7684348274205,0,True,False,2,143.0,1,377.0,648518346349539785,2.447141941043983,0.48148148148148145,-5.097786448482802,-5.9927072374089745,0.02701171137136381,True
5011,8120,43.63327825610463,0.4114543043247431,289.009,234.31,46.935,292,4,177.61891255953606,2,False,True,0,0.0,0,0.0,648518346349539785,1.6650143742807157,0.0,-5.242481329732504,-5.7523150863292765,,True
5709,6694,14.247583008868613,0.39006349720408223,296.086,287.146,60.228,97,4,142.2493461711527,2,False,True,0,0.0,1,682.0,648518346349539785,1.5405813414522447,0.8710089399744572,-3.208658171392731,-3.640818011034675,0.0,True
5905,7129,40.27689863923465,0.4254773068247039,298.27,287.545,25.368,246,3,160.72385227528883,2,False,True,0,0.0,0,0.0,648518346349539785,1.667147461585433,0.0,-5.211028034654831,-5.722142093770606,,True
6067,7179,18.554286921786,0.390810319822344,300.433,280.279,37.905,116,3,146.65790749686738,2,False,True,1,225.0,0,0.0,648518346349539785,1.1226012423040586,0.0,-4.0104182552919925,-4.12606678544843,,True
6694,7129,7.554809526229913,0.5523561667196787,308.56,286.663,57.687,68,3,128.00176316228408,2,False,True,0,0.0,0,0.0,648518346349539785,2.3604174931101514,0.0,-3.0154714403291503,-3.87430994758126,,True
6977,8489,23.424231026392214,0.40588011982663297,312.382,252.454,78.645,147,3,152.2465511235776,2,False,True,0,0.0,0,0.0,648518346349539785,1.1666444041051127,0.0,-3.734685589401632,-3.8888171868512056,,True
7129,7844,11.109393316441869,2.0254535719557825,315.301,285.97,55.923,70,2,120.44695363605418,2,False,True,0,0.0,0,0.0,648518346349539785,9.512182181029072,0.0,-2.7587198567932742,-5.011293168755815,,True
7131,9328,30.008476133145102,1.5533136038704676,315.322,303.043,53.424,175,3,150.27429859290788,0,True,False,0,0.0,0,0.0,648518346349539785,2.765461309542847,0.0,-3.379471005760185,-4.396678465712761,,True
7152,8737,28.27608859969373,0.43147174561207047,315.7,166.669,1.134,175,2,31.069407970133735,0,True,False,0,0.0,0,0.0,648518346349539785,0.7238293592895775,0.0,-2.6819744553380582,-2.3587748493730287,,True
7179,7844,18.766060255469057,2.4309796692360384,316.225,279.607,44.499,123,2,128.10362057508138,2,False,True,0,0.0,1,498.0,648518346349539785,5.2438825330053795,0.6360153256704981,-2.7587198567932742,-4.415782022177892,0.042500944465432566,True
7844,8941,109.33756031961231,8.027183390739415,323.302,280.783,57.057,13,1,109.33756031961231,2,False,True,0,0.0,0,0.0,648518346349539785,50.0,0.0,-1.8424291249191191,-5.754452130347265,,True
8120,8306,6.363889296564642,0.8460603741973446,326.368,245.86,46.704,44,3,133.98563430343142,2,False,True,0,0.0,0,0.0,648518346349539785,7.542869801819123,0.0,-2.8750743992126524,-4.895677119139622,,True
8306,8487,13.274994862857051,0.9234012974032392,328.027,251.047,48.678,81,2,127.62174500686677,2,False,True,0,0.0,0,0.0,648518346349539785,21.975570401661635,0.0,-2.7808752726876054,-5.870806672766644,,True
8487,8941,114.34675014400972,3.91422056987091,328.951,261.127,54.978,92,1,114.34675014400972,2,False,True,0,0.0,0,0.0,648518346349539785,29.9135565658569,0.0,-1.8424291249191191,-5.240740899413867,,True
8489,8487,14.475569953175658,0.8076404907314563,328.972,255.772,66.507,88,2,128.82232009718538,2,False,True,0,0.0,0,0.0,648518346349539785,2.333340610049742,0.0,-3.1353492758392125,-3.9826502548143,,True
8632,9488,8.79235030096099,1.0504082905584384,329.413,286.285,73.185,57,2,124.51678261324328,2,False,True,0,0.0,1,735.0,648518346349539785,3.224804303692531,0.9386973180076629,-2.7824962475190818,-3.953368514900078,0.02701171137136381,True
