seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,optimal_reliability_gain,coefficient_noise_sd
7131,0.5,6,2.642744488e-05,1.293733522e-05,2.04272707,0.6713474535,0.727644157
7131,0.5,7,2.655044655e-05,9.767363438e-06,2.718281828,0.7310585786,0.6329268988
7131,1,0,3.31245211e-05,0.0002447589447,0.1353352832,0.119202922,3.173026338
7131,1,1,5.225263885e-05,0.0002180363566,0.2396510364,0.1933213698,2.994445549
7131,1,2,3.586702743e-05,8.451772491e-05,0.4243728457,0.2979366301,1.856596407
7131,1,3,2.283430794e-05,3.038589209e-05,0.7514772931,0.4290534031,1.122618739
7131,1,4,3.363246503e-05,2.527403378e-05,1.330712197,0.5709465969,1.015264163
7131,1,5,2.077228851e-05,8.815195187e-06,2.356418442,0.7020633699,0.5995444639
7131,1,6,2.642744488e-05,6.333364556e-06,4.172733884,0.8066786302,0.5091126337
7131,1,7,2.655044655e-05,3.593212203e-06,7.389056099,0.880797078,0.3838895695
7131,1.5,0,3.31245211e-05,0.0006653237917,0.04978706837,0.04742587318,5.231436017
7131,1.5,1,5.225263885e-05,0.000445388768,0.1173191661,0.105000585,4.279781454
7131,1.5,2,3.586702743e-05,0.0001297400331,0.2764530466,0.2165790958,2.3002795
7131,1.5,3,2.283430794e-05,3.505210146e-05,0.6514390575,0.3944675128,1.205739036
7131,1.5,4,3.363246503e-05,2.190950132e-05,1.535063009,0.6055324872,0.9452746737
7131,1.5,5,2.077228851e-05,5.742562444e-06,3.617250785,0.7834209042,0.4839029769
7131,1.5,6,2.642744488e-05,3.100445795e-06,8.523756461,0.894999415,0.3562121282
7131,1.5,7,2.655044655e-05,1.321868897e-06,20.08553692,0.9525741268,0.2328407938
7131,2,0,3.31245211e-05,0.001808537573,0.01831563889,0.03,8.625179837
7131,2,1,5.225263885e-05,0.0009098076932,0.05743261927,0.05431326613,6.116834984
7131,2,2,3.586702743e-05,0.0001991591257,0.1800923121,0.1526086648,2.849992468
7131,2,3,2.283430794e-05,4.043487724e-05,0.564718122,0.3609072548,1.29501368
7131,2,4,3.363246503e-05,1.899286249e-05,1.770794952,0.6390927452,0.8801100653
7131,2,5,2.077228851e-05,3.740929467e-06,5.552707876,0.8473913352,0.3905666805
7131,2,6,2.642744488e-05,1.51779738e-06,17.41170806,0.9456867339,0.2492318436
7131,2,7,2.655044655e-05,4.862883913e-07,54.59815003,0.98201379,0.1412250803
7132,0,0,2.42088943e-05,2.42088943e-05,1,0.5,1.001604356
7132,0,1,3.282961811e-05,3.282961811e-05,1,0.5,1.163974558
7132,0,2,2.077329229e-05,2.077329229e-05,1,0.5,0.9237011333
7132,0,3,2.803591448e-05,2.803591448e-05,1,0.5,1.075068529
7132,0,4,1.929989708e-05,1.929989708e-05,1,0.5,0.8935274148
7132,0,5,2.241415487e-05,2.241415487e-05,1,0.5,0.9619562798
7132,0,6,2.140153446e-05,2.140153446e-05,1,0.5,0.9468617384
7132,0,7,2.007798693e-05,2.007798693e-05,1,0.5,0.910954008
7132,0.5,0,2.42088943e-05,6.580659746e-05,0.3678794412,0.2689414214,1.651366407
7132,0.5,1,3.282961811e-05,6.706194963e-05,0.4895416596,0.3286525465,1.663599035
7132,0.5,2,2.077329229e-05,3.188831257e-05,0.6514390575,0.3944675128,1.144444087
7132,0.5,3,2.803591448e-05,3.234124955e-05,0.8668778998,0.4643463292,1.154668141
7132,0.5,4,1.929989708e-05,1.673065425e-05,1.153564995,0.5356536708,0.8319301186
7132,0.5,5,2.241415487e-05,1.460145593e-05,1.535063009,0.6055324872,0.7764119853
7132,0.5,6,2.140153446e-05,1.04769427e-05,2.04272707,0.6713474535,0.662493155
7132,0.5,7,2.007798693e-05,7.386278611e-06,2.718281828,0.7310585786,0.5525215354
7132,1,0,2.42088943e-05,0.0001788808781,0.1353352832,0.119202922,2.72264292
7132,1,1,3.282961811e-05,0.0001369892599,0.2396510364,0.1933213698,2.377682339
7132,1,2,2.077329229e-05,4.895056905e-05,0.4243728457,0.2979366301,1.417939441
7132,1,3,2.803591448e-05,3.730773337e-05,0.7514772931,0.4290534031,1.240161423
7132,1,4,1.929989708e-05,1.450343441e-05,1.330712197,0.5709465969,0.7745791687
7132,1,5,2.241415487e-05,9.511958687e-06,2.356418442,0.7020633699,0.6266558923
7132,1,6,2.140153446e-05,5.128899915e-06,4.172733884,0.8066786302,0.4635282668
7132,1,7,2.007798693e-05,2.717260048e-06,7.389056099,0.880797078,0.3351212514
7132,1.5,0,2.42088943e-05,0.0004862486403,0.04978706837,0.04742587318,4.488879295
7132,1.5,1,3.282961811e-05,0.0002798316695,0.1173191661,0.105000585,3.398278783
7132,1.5,2,2.077329229e-05,7.514220783e-05,0.2764530466,0.2165790958,1.756793784
7132,1.5,3,2.803591448e-05,4.303689526e-05,0.6514390575,0.3944675128,1.331984749
7132,1.5,4,1.929989708e-05,1.257270676e-05,1.535063009,0.6055324872,0.7211818339
7132,1.5,5,2.241415487e-05,6.196461402e-06,3.617250785,0.7834209042,0.5057850919
7132,1.5,6,2.140153446e-05,2.510810176e-06,8.523756461,0.894999415,0.3243179986
7132,1.5,7,2.007798693e-05,9.996241078e-07,20.08553692,0.9525741268,0.2032613137
7132,2,0,2.42088943e-05,0.001321760843,0.01831563889,0.03,7.400910776
7132,2,1,3.282961811e-05,0.0005716197264,0.05743261927,0.05431326613,4.856956079
7132,2,2,2.077329229e-05,0.0001153480237,0.1800923121,0.1526086648,2.176626386
7132,2,3,2.803591448e-05,4.964585586e-05,0.564718122,0.3609072548,1.430606805
7132,2,4,1.929989708e-05,1.089900163e-05,1.770794952,0.6390927452,0.671465563
7132,2,5,2.241415487e-05,4.036616976e-06,5.552707876,0.8473913352,0.4082281239
7132,2,6,2.140153446e-05,1.22914618e-06,17.41170806,0.9456867339,0.226916397
7132,2,7,2.007798693e-05,3.677411582e-07,54.59815003,0.98201379,0.1232842187
7133,0,0,2.069153077e-05,2.069153077e-05,1,0.5,0.927416068
7133,0,1,2.775109891e-05,2.775109891e-05,1,0.5,1.066133447
7133,0,2,3.585851814e-05,3.585851814e-05,1,0.5,1.2112783
7133,0,3,2.864734423e-05,2.864734423e-05,1,0.5,1.093603619
7133,0,4,2.423427492e-05,2.423427492e-05,1,0.5,1.000418232
7133,0,5,2.203955014e-05,2.203955014e-05,1,0.5,0.9544519739
7133,0,6,3.607052511e-05,3.607052511e-05,1,0.5,1.222338717
7133,0,7,3.062705262e-05,3.062705262e-05,1,0.5,1.123750954
7133,0.5,0,2.069153077e-05,5.62454121e-05,0.3678794412,0.2689414214,1.529050598
7133,0.5,1,2.775109891e-05,5.668792096e-05,0.4895416596,0.3286525465,1.523760603
7133,0.5,2,3.585851814e-05,5.504508477e-05,0.6514390575,0.3944675128,1.500745466
7133,0.5,3,2.864734423e-05,3.30465735e-05,0.8668778998,0.4643463292,1.174575595
7133,0.5,4,2.423427492e-05,2.100815735e-05,1.153564995,0.5356536708,0.93145218
7133,0.5,5,2.203955014e-05,1.435742377e-05,1.535063009,0.6055324872,0.7703551268
7133,0.5,6,3.607052511e-05,1.765802472e-05,2.04272707,0.6713474535,0.8552368319
7133,0.5,7,3.062705262e-05,1.1267063e-05,2.718281828,0.7310585786,0.6815894075
7133,1,0,2.069153077e-05,0.0001528908817,0.1353352832,0.119202922,2.520978245
7133,1,1,2.775109891e-05,0.0001157979507,0.2396510364,0.1933213698,2.177819654
7133,1,2,3.585851814e-05,8.449767347e-05,0.4243728457,0.2979366301,1.859388512
7133,1,3,2.864734423e-05,3.812137039e-05,0.7514772931,0.4290534031,1.261542853
7133,1,4,2.423427492e-05,1.821150732e-05,1.330712197,0.5709465969,0.8672404559
7133,1,5,2.203955014e-05,9.35298661e-06,2.356418442,0.7020633699,0.6217672944
7133,1,6,3.607052511e-05,8.644338728e-06,4.172733884,0.8066786302,0.5983857243
7133,1,7,3.062705262e-05,4.144920842e-06,7.389056099,0.880797078,0.413404873
7133,1.5,0,2.069153077e-05,0.0004156005053,0.04978706837,0.04742587318,4.156390455
7133,1.5,1,2.775109891e-05,0.0002365436086,0.1173191661,0.105000585,3.112627032
7133,1.5,2,3.585851814e-05,0.0001297092529,0.2764530466,0.2165790958,2.303738852
7133,1.5,3,2.864734423e-05,4.397547844e-05,0.6514390575,0.3944675128,1.35494929
7133,1.5,4,2.423427492e-05,1.578715321e-05,1.535063009,0.6055324872,0.8074553095
7133,1.5,5,2.203955014e-05,6.092900782e-06,3.617250785,0.7834209042,0.5018394178
7133,1.5,6,3.607052511e-05,4.231763927e-06,8.523756461,0.894999415,0.418674058
7133,1.5,7,3.062705262e-05,1.524831163e-06,20.08553692,0.9525741268,0.2507427303
7133,2,0,2.069153077e-05,0.001129719302,0.01831563889,0.03,6.852729353
7133,2,1,2.775109891e-05,0.0004831940326,0.05743261927,0.05431326613,4.448691161
7133,2,2,3.585851814e-05,0.0001991118761,0.1800923121,0.1526086648,2.854278524
7133,2,3,2.864734423e-05,5.072857257e-05,0.564718122,0.3609072548,1.455271674
7133,2,4,2.423427492e-05,1.368553422e-05,1.770794952,0.6390927452,0.751791585
7133,2,5,2.203955014e-05,3.969153543e-06,5.552707876,0.8473913352,0.4050435002
7133,2,6,3.607052511e-05,2.071624736e-06,17.41170806,0.9456867339,0.2929347405
7133,2,7,3.062705262e-05,5.609540361e-07,54.59815003,0.98201379,0.1520831537
7134,0,0,3.202218213e-05,3.202218213e-05,1,0.5,1.147710325
7134,0,1,2.202658016e-05,2.202658016e-05,1,0.5,0.9520298734
7134,0,2,3.124380496e-05,3.124380496e-05,1,0.5,1.132628186
7134,0,3,2.893251101e-05,2.893251101e-05,1,0.5,1.091450248
7134,0,4,3.30404108e-05,3.30404108e-05,1,0.5,1.169789125
7134,0,5,3.10299353e-05,3.10299353e-05,1,0.5,1.125076405
7134,0,6,2.658779351e-05,2.658779351e-05,1,0.5,1.053024263
7134,0,7,2.383072976e-05,2.383072976e-05,1,0.5,0.9930633481
7134,0.5,0,3.202218213e-05,8.70453158e-05,0.3678794412,0.2689414214,1.892254425
7134,0.5,1,2.202658016e-05,4.499429157e-05,0.4895416596,0.3286525465,1.360679207
7134,0.5,2,3.124380496e-05,4.796120926e-05,0.6514390575,0.3944675128,1.403299816
7134,0.5,3,2.893251101e-05,3.337553191e-05,0.8668778998,0.4643463292,1.172262786
7134,0.5,4,3.30404108e-05,2.864200192e-05,1.153564995,0.5356536708,1.089147114
7134,0.5,5,3.10299353e-05,2.021411181e-05,1.535063009,0.6055324872,0.9080691336
7134,0.5,6,2.658779351e-05,1.301583256e-05,2.04272707,0.6713474535,0.7367721583
7134,0.5,7,2.383072976e-05,8.766835548e-06,2.718281828,0.7310585786,0.6023233677
7134,1,0,3.202218213e-05,0.0002366137002,0.1353352832,0.119202922,3.11980012
7134,1,1,2.202658016e-05,9.191105739e-05,0.2396510364,0.1933213698,1.944737194
7134,1,2,3.124380496e-05,7.362347822e-05,0.4243728457,0.2979366301,1.738655632
7134,1,3,2.893251101e-05,3.85008453e-05,0.7514772931,0.4290534031,1.2590588
7134,1,4,3.30404108e-05,2.482911847e-05,1.330712197,0.5709465969,1.01406434
7134,1,5,3.10299353e-05,1.316826194e-05,2.356418442,0.7020633699,0.7329187132
7134,1,6,2.658779351e-05,6.371792272e-06,4.172733884,0.8066786302,0.5154992455
7134,1,7,2.383072976e-05,3.225138562e-06,7.389056099,0.880797078,0.3653275896
7134,1.5,0,3.202218213e-05,0.0006431827216,0.04978706837,0.04742587318,5.143680818
7134,1.5,1,2.202658016e-05,0.000187749205,0.1173191661,0.105000585,2.77949625
7134,1.5,2,3.124380496e-05,0.000113016678,0.2764530466,0.2165790958,2.154153639
7134,1.5,3,2.893251101e-05,4.441322741e-05,0.6514390575,0.3944675128,1.352281314
7134,1.5,4,3.30404108e-05,2.152381407e-05,1.535063009,0.6055324872,0.944157563
7134,1.5,5,3.10299353e-05,8.57832015e-06,3.617250785,0.7834209042,0.5915517006
7134,1.5,6,2.658779351e-05,3.119257763e-06,8.523756461,0.894999415,0.3606806651
7134,1.5,7,2.383072976e-05,1.186462172e-06,20.08553692,0.9525741268,0.2215823839
7134,2,0,3.202218213e-05,0.001748351905,0.01831563889,0.03,8.480495974
7134,2,1,2.202658016e-05,0.0003835203835,0.05743261927,0.05431326613,3.972567311
7134,2,2,3.124380496e-05,0.0001734877219,0.1800923121,0.1526086648,2.668945946
7134,2,3,2.893251101e-05,5.123354445e-05,0.564718122,0.3609072548,1.452406158
7134,2,4,3.30404108e-05,1.865851874e-05,1.770794952,0.6390927452,0.8790699651
7134,2,5,3.10299353e-05,5.588252794e-06,5.552707876,0.8473913352,0.4774518758
7134,2,6,2.658779351e-05,1.527006622e-06,17.41170806,0.9456867339,0.2523583561
7134,2,7,2.383072976e-05,4.364750408e-07,54.59815003,0.98201379,0.1343965095
7135,0,0,3.310480421e-05,3.310480421e-05,1,0.5,1.171641325
7135,0,1,2.022938182e-05,2.022938182e-05,1,0.5,0.9136806538
7135,0,2,2.07510182e-05,2.07510182e-05,1,0.5,0.9360922871
7135,0,3,2.953102836e-05,2.953102836e-05,1,0.5,1.103352008
7135,0,4,3.656576867e-05,3.656576867e-05,1,0.5,1.221886831
7135,0,5,2.59788292e-05,2.59788292e-05,1,0.5,1.031618837
7135,0,6,3.129947212e-05,3.129947212e-05,1,0.5,1.138121792
7135,0,7,2.120700672e-05,2.120700672e-05,1,0.5,0.9422709865
7135,0.5,0,3.310480421e-05,8.998818771e-05,0.3678794412,0.2689414214,1.931709974
7135,0.5,1,2.022938182e-05,4.132310587e-05,0.4895416596,0.3286525465,1.305868967
7135,0.5,2,2.07510182e-05,3.185412044e-05,0.6514390575,0.3944675128,1.159796437
7135,0.5,3,2.953102836e-05,3.406596058e-05,0.8668778998,0.4643463292,1.185045769
7135,0.5,4,3.656576867e-05,3.169805675e-05,1.153564995,0.5356536708,1.13765335
7135,0.5,5,2.59788292e-05,1.692362401e-05,1.535063009,0.6055324872,0.8326378714
7135,0.5,6,3.129947212e-05,1.532239553e-05,2.04272707,0.6713474535,0.7963125623
7135,0.5,7,2.120700672e-05,7.801621782e-06,2.718281828,0.7310585786,0.5715162431
7135,1,0,3.310480421e-05,0.0002446132554,0.1353352832,0.119202922,3.184851323
7135,1,1,2.022938182e-05,8.441182698e-05,0.2396510364,0.1933213698,1.866400205
7135,1,2,2.07510182e-05,4.889808198e-05,0.4243728457,0.2979366301,1.436960643
7135,1,3,2.953102836e-05,3.929729965e-05,0.7514772931,0.4290534031,1.272788253
7135,1,4,3.656576867e-05,2.747834486e-05,1.330712197,0.5709465969,1.05922669
7135,1,5,2.59788292e-05,1.102470967e-05,2.356418442,0.7020633699,0.6720368028
7135,1,6,3.129947212e-05,7.500950934e-06,4.172733884,0.8066786302,0.557158031
7135,1,7,2.120700672e-05,2.870056261e-06,7.389056099,0.880797078,0.346642124
7135,1.5,0,3.310480421e-05,0.0006649277673,0.04978706837,0.04742587318,5.25093212
7135,1.5,1,2.022938182e-05,0.000172430324,0.1173191661,0.105000585,2.66753389
7135,1.5,2,2.07510182e-05,7.506163686e-05,0.2764530466,0.2165790958,1.780360608
7135,1.5,3,2.953102836e-05,4.533198927e-05,0.6514390575,0.3944675128,1.367027316
7135,1.5,4,3.656576867e-05,2.382036988e-05,1.535063009,0.6055324872,0.9862065465
7135,1.5,5,2.59788292e-05,7.18192648e-06,3.617250785,0.7834209042,0.5424128302
7135,1.5,6,3.129947212e-05,3.672027968e-06,8.523756461,0.894999415,0.3898281733
7135,1.5,7,2.120700672e-05,1.055834694e-06,20.08553692,0.9525741268,0.2102490761
7135,2,0,3.310480421e-05,0.001807461067,0.01831563889,0.03,8.657323477
7135,2,1,2.022938182e-05,0.0003522280906,0.05743261927,0.05431326613,3.812546223
7135,2,2,2.07510182e-05,0.0001152243422,0.1800923121,0.1526086648,2.205825129
7135,2,3,2.953102836e-05,5.229339597e-05,0.564718122,0.3609072548,1.468243975
7135,2,4,3.656576867e-05,2.064935221e-05,1.770794952,0.6390927452,0.9182202085
7135,2,5,2.59788292e-05,4.678587417e-06,5.552707876,0.8473913352,0.4377910215
7135,2,6,3.129947212e-05,1.797610666e-06,17.41170806,0.9456867339,0.2727520671
7135,2,7,2.120700672e-05,3.88419877e-07,54.59815003,0.98201379,0.1275225108
7136,0,0,3.852601939e-05,3.852601939e-05,1,0.5,1.264746894
7136,0,1,3.500317609e-05,3.500317609e-05,1,0.5,1.198718091
7136,0,2,2.737817092e-05,2.737817092e-05,1,0.5,1.06374739
7136,0,3,3.560387865e-05,3.560387865e-05,1,0.5,1.20912271
7136,0,4,2.927906741e-05,2.927906741e-05,1,0.5,1.102150714
7136,0,5,2.020685097e-05,2.020685097e-05,1,0.5,0.9064950859
7136,0,6,3.172177559e-05,3.172177559e-05,1,0.5,1.141622878
7136,0,7,2.523215064e-05,2.523215064e-05,1,0.5,1.023668299
7136,0.5,0,3.852601939e-05,0.0001047245784,0.3678794412,0.2689414214,2.085215106
7136,0.5,1,3.500317609e-05,7.150193534e-05,0.4895416596,0.3286525465,1.713255884
7136,0.5,2,2.737817092e-05,4.202721744e-05,0.6514390575,0.3944675128,1.317958122
7136,0.5,3,3.560387865e-05,4.107138809e-05,0.8668778998,0.4643463292,1.298647886
7136,0.5,4,2.927906741e-05,2.538137646e-05,1.153564995,0.5356536708,1.026171507
7136,0.5,5,2.020685097e-05,1.316353195e-05,1.535063009,0.6055324872,0.7316482714
7136,0.5,6,3.172177559e-05,1.552913067e-05,2.04272707,0.6713474535,0.7987621755
7136,0.5,7,2.523215064e-05,9.282389475e-06,2.718281828,0.7310585786,0.6208862087
7136,1,0,3.852601939e-05,0.0002846709186,0.1353352832,0.119202922,3.4379385
7136,1,1,3.500317609e-05,0.0001460589389,0.2396510364,0.1933213698,2.448653895
7136,1,2,2.737817092e-05,6.451442687e-05,0.4243728457,0.2979366301,1.63291927
7136,1,3,3.560387865e-05,4.737851559e-05,0.7514772931,0.4290534031,1.394801633
7136,1,4,2.927906741e-05,2.200255432e-05,1.330712197,0.5709465969,0.9554300961
7136,1,5,2.020685097e-05,8.57523885e-06,2.356418442,0.7020633699,0.5905263044
7136,1,6,3.172177559e-05,7.602156398e-06,4.172733884,0.8066786302,0.5588719581
7136,1,7,2.523215064e-05,3.414800253e-06,7.389056099,0.880797078,0.3765865218
7136,1.5,0,3.852601939e-05,0.000773815785,0.04978706837,0.04742587318,5.668202332
7136,1.5,1,3.500317609e-05,0.0002983585483,0.1173191661,0.105000585,3.499714172
7136,1.5,2,2.737817092e-05,9.903371025e-05,0.2764530466,0.2165790958,2.023148761
7136,1.5,3,3.560387865e-05,5.46541971e-05,0.6514390575,0.3944675128,1.498074742
7136,1.5,4,2.927906741e-05,1.907352808e-05,1.535063009,0.6055324872,0.8895654011
7136,1.5,5,2.020685097e-05,5.586245514e-06,3.617250785,0.7834209042,0.4766242604
7136,1.5,6,3.172177559e-05,3.721572259e-06,8.523756461,0.894999415,0.391027361
7136,1.5,7,2.523215064e-05,1.256234809e-06,20.08553692,0.9525741268,0.2284112715
7136,2,0,3.852601939e-05,0.002103449387,0.01831563889,0.03,9.345285751
7136,2,1,3.500317609e-05,0.0006094650833,0.05743261927,0.05431326613,5.001931597
7136,2,2,2.737817092e-05,0.0001520229853,0.1800923121,0.1526086648,2.506633969
7136,2,3,3.560387865e-05,6.30471686e-05,0.564718122,0.3609072548,1.608994339
7136,2,4,2.927906741e-05,1.653441996e-05,1.770794952,0.6390927452,0.8282412351
7136,2,5,2.020685097e-05,3.639098513e-06,5.552707876,0.8473913352,0.3846918992
7136,2,6,3.172177559e-05,1.82186466e-06,17.41170806,0.9456867339,0.2735911059
7136,2,7,2.523215064e-05,4.621429594e-07,54.59815003,0.98201379,0.1385384392
7137,0,0,2.868858333e-05,2.868858333e-05,1,0.5,1.080195622
7137,0,1,2.496675723e-05,2.496675723e-05,1,0.5,1.014280938
7137,0,2,2.592315946e-05,2.592315946e-05,1,0.5,1.031950363
7137,0,3,2.723394499e-05,2.723394499e-05,1,0.5,1.063781221
7137,0,4,4.207090283e-05,4.207090283e-05,1,0.5,1.320420075
7137,0,5,3.443779896e-05,3.443779896e-05,1,0.5,1.190565901
7137,0,6,3.605322729e-05,3.605322729e-05,1,0.5,1.21211448
7137,0,7,2.801072538e-05,2.801072538e-05,1,0.5,1.081201756
7137,0.5,0,2.868858333e-05,7.798365476e-05,0.3678794412,0.2689414214,1.780941498
7137,0.5,1,2.496675723e-05,5.100027085e-05,0.4895416596,0.3286525465,1.449650921
7137,0.5,2,2.592315946e-05,3.979368317e-05,0.6514390575,0.3944675128,1.27856235
7137,0.5,3,2.723394499e-05,3.141612561e-05,0.8668778998,0.4643463292,1.142545104
7137,0.5,4,4.207090283e-05,3.647033589e-05,1.153564995,0.5356536708,1.229393985
7137,0.5,5,3.443779896e-05,2.24341273e-05,1.535063009,0.6055324872,0.9609268681
7137,0.5,6,3.605322729e-05,1.764955672e-05,2.04272707,0.6713474535,0.8480832139
7137,0.5,7,2.801072538e-05,1.030457e-05,2.718281828,0.7310585786,0.6557820142
7137,1,0,2.868858333e-05,0.0002119815517,0.1353352832,0.119202922,2.936276129
7137,1,1,2.496675723e-05,0.0001041796339,0.2396510364,0.1933213698,2.071899129
7137,1,2,2.592315946e-05,6.108581104e-05,0.4243728457,0.2979366301,1.58410883
7137,1,3,2.723394499e-05,3.624054278e-05,0.7514772931,0.4290534031,1.227140778
7137,1,4,4.207090283e-05,3.161532818e-05,1.330712197,0.5709465969,1.144642981
7137,1,5,3.443779896e-05,1.461446674e-05,2.356418442,0.7020633699,0.7755811288
7137,1,6,3.605322729e-05,8.640193287e-06,4.172733884,0.8066786302,0.5933805342
7137,1,7,2.801072538e-05,3.790839454e-06,7.389056099,0.880797078,0.3977518977
7137,1.5,0,2.868858333e-05,0.0005762255998,0.04978706837,0.04742587318,4.841100911
7137,1.5,1,2.496675723e-05,0.0002128105582,0.1173191661,0.105000585,2.961241178
7137,1.5,2,2.592315946e-05,9.377056892e-05,0.2764530466,0.2165790958,1.962673769
7137,1.5,3,2.723394499e-05,4.180582155e-05,0.6514390575,0.3944675128,1.318000037
7137,1.5,4,4.207090283e-05,2.740662929e-05,1.535063009,0.6055324872,1.065734476
7137,1.5,5,3.443779896e-05,9.520434441e-06,3.617250785,0.7834209042,0.6259852933
7137,1.5,6,3.605322729e-05,4.22973456e-06,8.523756461,0.894999415,0.415172064
7137,1.5,7,2.801072538e-05,1.3945719e-06,20.08553692,0.9525741268,0.2412487209
7137,2,0,2.868858333e-05,0.001566343577,0.01831563889,0.03,7.981626046
7137,2,1,2.496675723e-05,0.0004347138882,0.05743261927,0.05431326613,4.232324438
7137,2,2,2.592315946e-05,0.0001439437317,0.1800923121,0.1526086648,2.431706868
7137,2,3,2.723394499e-05,4.822573232e-05,0.564718122,0.3609072548,1.415586646
7137,2,4,4.207090283e-05,2.375820124e-05,1.770794952,0.6390927452,0.9922657035
7137,2,5,3.443779896e-05,6.201982839e-06,5.552707876,0.8473913352,0.5052438396
7137,2,6,3.605322729e-05,2.070631276e-06,17.41170806,0.9456867339,0.2904844915
7137,2,7,2.801072538e-05,5.130343311e-07,54.59815003,0.98201379,0.1463247459
7138,0,0,2.948166096e-05,2.948166096e-05,1,0.5,1.110561746
7138,0,1,2.441549239e-05,2.441549239e-05,1,0.5,1.003848154
7138,0,2,3.441788092e-05,3.441788092e-05,1,0.5,1.188634817
7138,0,3,2.442512601e-05,2.442512601e-05,1,0.5,1.006772346
7138,0,4,2.512415628e-05,2.512415628e-05,1,0.5,1.011373934
7138,0,5,3.021779359e-05,3.021779359e-05,1,0.5,1.121454008
7138,0,6,3.496807286e-05,3.496807286e-05,1,0.5,1.202262925
7138,0,7,2.255194454e-05,2.255194454e-05,1,0.5,0.9656483752
7138,0.5,0,2.948166096e-05,8.013946325e-05,0.3678794412,0.2689414214,1.831006772
7138,0.5,1,2.441549239e-05,4.987418725e-05,0.4895416596,0.3286525465,1.434739968
7138,0.5,2,3.441788092e-05,5.283361586e-05,0.6514390575,0.3944675128,1.472690721
7138,0.5,3,2.442512601e-05,2.817597036e-05,0.8668778998,0.4643463292,1.081315211
7138,0.5,4,2.512415628e-05,2.177957583e-05,1.153564995,0.5356536708,0.9416526263
7138,0.5,5,3.021779359e-05,1.968505097e-05,1.535063009,0.6055324872,0.9051454325
7138,0.5,6,3.496807286e-05,1.711832842e-05,2.04272707,0.6713474535,0.8411903515
7138,0.5,7,2.255194454e-05,8.296396757e-06,2.718281828,0.7310585786,0.5856953461
7138,1,0,2.948166096e-05,0.0002178416467,0.1353352832,0.119202922,3.018819812
7138,1,1,2.441549239e-05,0.0001018793524,0.2396510364,0.1933213698,2.050587799
7138,1,2,3.441788092e-05,8.110292936e-05,0.4243728457,0.2979366301,1.824629339
7138,1,3,2.442512601e-05,3.25028131e-05,0.7514772931,0.4290534031,1.161377337
7138,1,4,2.512415628e-05,1.888023295e-05,1.330712197,0.5709465969,0.8767377118
7138,1,5,3.021779359e-05,1.282361105e-05,2.356418442,0.7020633699,0.7305589422
7138,1,6,3.496807286e-05,8.380134903e-06,4.172733884,0.8066786302,0.5885577876
7138,1,7,2.255194454e-05,3.052073803e-06,7.389056099,0.880797078,0.3552421846
7138,1.5,0,2.948166096e-05,0.0005921549897,0.04978706837,0.04742587318,4.977192437
7138,1.5,1,2.441549239e-05,0.000208111711,0.1173191661,0.105000585,2.930782172
7138,1.5,2,3.441788092e-05,0.0001244981068,0.2764530466,0.2165790958,2.26067305
7138,1.5,3,2.442512601e-05,3.749410743e-05,0.6514390575,0.3944675128,1.247367376
7138,1.5,4,2.512415628e-05,1.636685669e-05,1.535063009,0.6055324872,0.816297851
7138,1.5,5,3.021779359e-05,8.353801099e-06,3.617250785,0.7834209042,0.5896470875
7138,1.5,6,3.496807286e-05,4.102425148e-06,8.523756461,0.894999415,0.4117977207
7138,1.5,7,2.255194454e-05,1.122795205e-06,20.08553692,0.9525741268,0.2154652766
7138,2,0,2.948166096e-05,0.001609644148,0.01831563889,0.03,8.206003039
7138,2,1,2.441549239e-05,0.0004251154258,0.05743261927,0.05431326613,4.188791207
7138,2,2,3.441788092e-05,0.0001911124385,0.1800923121,0.1526086648,2.800921004
7138,2,3,2.442512601e-05,4.325188985e-05,0.564718122,0.3609072548,1.339724242
7138,2,4,2.512415628e-05,1.418806635e-05,1.770794952,0.6390927452,0.7600245462
7138,2,5,3.021779359e-05,5.441992315e-06,5.552707876,0.8473913352,0.4759146288
7138,2,6,3.496807286e-05,2.008308015e-06,17.41170806,0.9456867339,0.2881235561
7138,2,7,2.255194454e-05,4.130532725e-07,54.59815003,0.98201379,0.1306862964
7139,0,0,2.234894705e-05,2.234894705e-05,1,0.5,0.9629639988
7139,0,1,3.33451592e-05,3.33451592e-05,1,0.5,1.168259654
7139,0,2,3.921138721e-05,3.921138721e-05,1,0.5,1.27306648
7139,0,3,3.0020663e-05,3.0020663e-05,1,0.5,1.106559049
7139,0,4,2.90248011e-05,2.90248011e-05,1,0.5,1.084426177
7139,0,5,2.374339209e-05,2.374339209e-05,1,0.5,0.9920946503
7139,0,6,2.664413018e-05,2.664413018e-05,1,0.5,1.05254525
7139,0,7,2.009651179e-05,2.009651179e-05,1,0.5,0.906465391
7139,0.5,0,2.234894705e-05,6.075073666e-05,0.3678794412,0.2689414214,1.587659228
7139,0.5,1,3.33451592e-05,6.811505936e-05,0.4895416596,0.3286525465,1.669723466
7139,0.5,2,3.921138721e-05,6.019195004e-05,0.6514390575,0.3944675128,1.577299576
7139,0.5,3,3.0020663e-05,3.463078596e-05,0.8668778998,0.4643463292,1.188490264
7139,0.5,4,2.90248011e-05,2.516095862e-05,1.153564995,0.5356536708,1.009668851
