sweep,config_id,epoch,split,accuracy,strategy,core_type,use_shunting,rule_variant,error_broadcast_mode,dataset,seed
sweep_neurips_mlp_local_learning_20260219163529,config_10,18,valid,0.25033333897590637,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,18,test,0.25189998745918274,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,19,train,0.26649999618530273,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,19,valid,0.26892590522766113,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,19,test,0.2678999900817871,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,2,train,0.20233333110809326,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,2,valid,0.19527778029441833,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,2,test,0.1979999989271164,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,20,train,0.273333340883255,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,20,valid,0.275851845741272,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,20,test,0.2744999825954437,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,21,train,0.2985000014305115,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,21,valid,0.296999990940094,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,21,test,0.2939999997615814,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,22,train,0.2953333258628845,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,22,valid,0.29407405853271484,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,22,test,0.2939999997615814,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,23,train,0.33133333921432495,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,23,valid,0.3251296281814575,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,23,test,0.3240000009536743,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,24,train,0.34566667675971985,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,24,valid,0.3421666622161865,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,24,test,0.3425999879837036,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,25,train,0.3564999997615814,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,25,valid,0.3503333330154419,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,25,test,0.34950000047683716,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,26,train,0.3631666600704193,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,26,valid,0.36222222447395325,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,26,test,0.36039999127388,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,27,train,0.3739999830722809,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,27,valid,0.3706111013889313,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,27,test,0.36959999799728394,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,28,train,0.3761666715145111,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,28,valid,0.3780740797519684,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,28,test,0.37599998712539673,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,29,train,0.38483333587646484,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,29,valid,0.38753703236579895,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,29,test,0.3840999901294708,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,3,train,0.10449999570846558,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,3,valid,0.1044074073433876,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,3,test,0.10279999673366547,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,30,train,0.3973333239555359,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,30,valid,0.39725926518440247,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,30,test,0.3958999812602997,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,4,train,0.09283333271741867,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,4,valid,0.09868518263101578,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,4,test,0.09869999438524246,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,5,train,0.10566666722297668,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,5,valid,0.09688888490200043,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,5,test,0.09779999405145645,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,6,train,0.18833333253860474,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,6,valid,0.18190740048885345,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,6,test,0.18519999086856842,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,7,train,0.14683333039283752,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,7,valid,0.14868518710136414,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,7,test,0.14499999582767487,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,8,train,0.12833333015441895,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,8,valid,0.122740738093853,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,8,test,0.12309999763965607,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,9,train,0.17100000381469727,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,9,valid,0.16911110281944275,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_10,9,test,0.17159999907016754,local_ca,dendritic_shunting,,3f,per_soma,mnist,42
sweep_neurips_mlp_local_learning_20260219163529,config_11,1,train,0.11100000143051147,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,1,valid,0.10120370239019394,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,1,test,0.10099999606609344,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,10,train,0.15299999713897705,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,10,valid,0.1377222239971161,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,10,test,0.14339999854564667,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,11,train,0.15416666865348816,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,11,valid,0.1495925933122635,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,11,test,0.14790000021457672,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,12,train,0.19216667115688324,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,12,valid,0.19409258663654327,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,12,test,0.1938999891281128,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,13,train,0.22049999237060547,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,13,valid,0.22475925087928772,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,13,test,0.2246999889612198,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,14,train,0.22716666758060455,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,14,valid,0.23101851344108582,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,14,test,0.23019999265670776,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,15,train,0.23233333230018616,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,15,valid,0.23303702473640442,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,15,test,0.23269999027252197,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,16,train,0.23233333230018616,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,16,valid,0.23403702676296234,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,16,test,0.23240000009536743,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,17,train,0.23999999463558197,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,17,valid,0.24135184288024902,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,17,test,0.2402999997138977,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,18,train,0.2516666650772095,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,18,valid,0.2472962886095047,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,18,test,0.2465999871492386,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,19,train,0.25033333897590637,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,19,valid,0.2459629625082016,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,19,test,0.24639999866485596,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,2,train,0.11100000143051147,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,2,valid,0.10120370239019394,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,2,test,0.10099999606609344,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,20,train,0.2608333230018616,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,20,valid,0.25333333015441895,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,20,test,0.25200000405311584,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,21,train,0.2680000066757202,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,21,valid,0.25874072313308716,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,21,test,0.2565000057220459,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,22,train,0.2746666669845581,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,22,valid,0.26520368456840515,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,22,test,0.2635999917984009,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,23,train,0.2866666615009308,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,23,valid,0.2750000059604645,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,23,test,0.2718999981880188,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,24,train,0.2953333258628845,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,24,valid,0.28292593359947205,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,24,test,0.2784000039100647,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,25,train,0.3058333396911621,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,25,valid,0.29290738701820374,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,25,test,0.2883000075817108,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,26,train,0.32216665148735046,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,26,valid,0.31611111760139465,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,26,test,0.3114999830722809,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,27,train,0.3278333246707916,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,27,valid,0.3167037069797516,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,27,test,0.3100999891757965,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,28,train,0.3356666564941406,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,28,valid,0.32674074172973633,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,28,test,0.3203999996185303,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,29,train,0.3531666696071625,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,29,valid,0.34481480717658997,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,29,test,0.3398999869823456,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,3,train,0.11933333426713943,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,3,valid,0.10753703117370605,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,3,test,0.10689999908208847,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,30,train,0.35899999737739563,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,30,valid,0.35220369696617126,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,30,test,0.34610000252723694,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,4,train,0.11100000143051147,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
sweep_neurips_mlp_local_learning_20260219163529,config_11,4,valid,0.10120370239019394,local_ca,dendritic_shunting,,3f,per_soma,mnist,43
