seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,statistical_reliability,step_optimal_attenuation,optimal_reliability_gain,global_statistical_reliability,step_optimal_global_attenuation,coefficient_noise_sd
8137,1.5,6,2.552377088e-05,2.994427515e-06,8.523756461,0.894999415,1,1,0.1917722563,0.3835445125,0.3511821669
8137,1.5,7,2.133115678e-05,1.062015761e-06,20.08553692,0.9525741268,1,1,0.1917722563,0.3835445125,0.2087207664
8137,2,0,2.490223137e-05,0.001359615764,0.01831563889,0.03,0.03597241992,0.03597241992,0.09397945454,0.1879589091,7.51450081
8137,2,1,2.316218982e-05,0.0004032932872,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.09397945454,0.1879589091,4.071023454
8137,2,2,2.47455793e-05,0.0001374049731,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.09397945454,0.1879589091,2.382753098
8137,2,3,3.202289713e-05,5.67059846e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.09397945454,0.1879589091,1.530084246
8137,2,4,2.625719672e-05,1.482791482e-05,1.770794952,0.6390927452,1,1,0.09397945454,0.1879589091,0.7868059811
8137,2,5,2.729271035e-05,4.915207312e-06,5.552707876,0.8473913352,1,1,0.09397945454,0.1879589091,0.4518661632
8137,2,6,2.552377088e-05,1.465897015e-06,17.41170806,0.9456867339,1,1,0.09397945454,0.1879589091,0.2457125178
8137,2,7,2.133115678e-05,3.906937647e-07,54.59815003,0.98201379,1,1,0.09397945454,0.1879589091,0.1265955441
8138,0,0,2.33803608e-05,2.33803608e-05,1,0.5,1,1,0.5,1,0.9871166482
8138,0,1,3.078632868e-05,3.078632868e-05,1,0.5,1,1,0.5,1,1.131791337
8138,0,2,2.688121592e-05,2.688121592e-05,1,0.5,1,1,0.5,1,1.057477526
8138,0,3,3.506030021e-05,3.506030021e-05,1,0.5,1,1,0.5,1,1.201338872
8138,0,4,3.283691322e-05,3.283691322e-05,1,0.5,1,1,0.5,1,1.161579189
8138,0,5,3.020654877e-05,3.020654877e-05,1,0.5,1,1,0.5,1,1.111170248
8138,0,6,3.971061293e-05,3.971061293e-05,1,0.5,1,1,0.5,1,1.276884628
8138,0,7,3.032807679e-05,3.032807679e-05,1,0.5,1,1,0.5,1,1.120208721
8138,0.5,0,2.33803608e-05,6.355440992e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4648363353,0.9296726706,1.627480215
8138,0.5,1,3.078632868e-05,6.288806698e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4648363353,0.9296726706,1.617601487
8138,0.5,2,2.688121592e-05,4.12643602e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4648363353,0.9296726706,1.310189907
8138,0.5,3,3.506030021e-05,4.044433503e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4648363353,0.9296726706,1.290287721
8138,0.5,4,3.283691322e-05,2.846559437e-05,1.153564995,0.5356536708,1,1,0.4648363353,0.9296726706,1.081503148
8138,0.5,5,3.020654877e-05,1.967772566e-05,1.535063009,0.6055324872,1,1,0.4648363353,0.9296726706,0.8968452274
8138,0.5,6,3.971061293e-05,1.943999935e-05,2.04272707,0.6713474535,1,1,0.4648363353,0.9296726706,0.8934011076
8138,0.5,7,3.032807679e-05,1.115707594e-05,2.718281828,0.7310585786,1,1,0.4648363353,0.9296726706,0.6794409344
8138,1,0,2.33803608e-05,0.0001727587976,0.1353352832,0.119202922,0.238405844,0.238405844,0.350219089,0.700438178,2.683261247
8138,1,1,3.078632868e-05,0.0001284631568,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.350219089,0.700438178,2.311940801
8138,1,2,2.688121592e-05,6.334339294e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.350219089,0.700438178,1.623294634
8138,1,3,3.506030021e-05,4.665516914e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.350219089,0.700438178,1.385822469
8138,1,4,3.283691322e-05,2.467619466e-05,1.330712197,0.5709465969,1,1,0.350219089,0.700438178,1.006947327
8138,1,5,3.020654877e-05,1.281883906e-05,2.356418442,0.7020633699,1,1,0.350219089,0.700438178,0.7238596993
8138,1,6,3.971061293e-05,9.516689545e-06,4.172733884,0.8066786302,1,1,0.350219089,0.700438178,0.6250882198
8138,1,7,3.032807679e-05,4.104458863e-06,7.389056099,0.880797078,1,1,0.350219089,0.700438178,0.4121017582
8138,1.5,0,2.33803608e-05,0.0004696071002,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.2133151814,0.4266303628,4.423949893
8138,1.5,1,3.078632868e-05,0.000262415168,0.1173191661,0.105000585,0.21000117,0.21000117,0.2133151814,0.4266303628,3.304318345
8138,1.5,2,2.688121592e-05,9.723609938e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.2133151814,0.4266303628,2.011224062
8138,1.5,3,3.506030021e-05,5.381976995e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.2133151814,0.4266303628,1.488430748
8138,1.5,4,3.283691322e-05,2.13912478e-05,1.535063009,0.6055324872,1,1,0.2133151814,0.4266303628,0.9375311776
8138,1.5,5,3.020654877e-05,8.350692437e-06,3.617250785,0.7834209042,1,1,0.2133151814,0.4266303628,0.5842400097
8138,1.5,6,3.971061293e-05,4.658815994e-06,8.523756461,0.894999415,1,1,0.2133151814,0.4266303628,0.4373570609
8138,1.5,7,3.032807679e-05,1.509946033e-06,20.08553692,0.9525741268,1,1,0.2133151814,0.4266303628,0.2499523513
8138,2,0,2.33803608e-05,0.001276524447,0.01831563889,0.03,0.03597241992,0.03597241992,0.1083471552,0.2166943104,7.29386029
8138,2,1,3.078632868e-05,0.0005360425672,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.1083471552,0.2166943104,4.722664059
8138,2,2,2.688121592e-05,0.0001492635393,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.1083471552,0.2166943104,2.491859545
8138,2,3,3.506030021e-05,6.208460265e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.1083471552,0.2166943104,1.59863629
8138,2,4,3.283691322e-05,1.854359997e-05,1.770794952,0.6390927452,1,1,0.1083471552,0.2166943104,0.8729003843
8138,2,5,3.020654877e-05,5.439967211e-06,5.552707876,0.8473913352,1,1,0.1083471552,0.2166943104,0.4715504803
8138,2,6,3.971061293e-05,2.280684513e-06,17.41170806,0.9456867339,1,1,0.1083471552,0.2166943104,0.3060067245
8138,2,7,3.032807679e-05,5.554781027e-07,54.59815003,0.98201379,1,1,0.1083471552,0.2166943104,0.1516037645
8139,0,0,2.149355825e-05,2.149355825e-05,1,0.5,1,1,0.5,1,0.9401447894
8139,0,1,2.989206369e-05,2.989206369e-05,1,0.5,1,1,0.5,1,1.105034139
8139,0,2,3.762474257e-05,3.762474257e-05,1,0.5,1,1,0.5,1,1.237422178
8139,0,3,2.736015554e-05,2.736015554e-05,1,0.5,1,1,0.5,1,1.067538471
8139,0,4,2.997756156e-05,2.997756156e-05,1,0.5,1,1,0.5,1,1.118892851
8139,0,5,2.565978682e-05,2.565978682e-05,1,0.5,1,1,0.5,1,1.029743347
8139,0,6,3.803423904e-05,3.803423904e-05,1,0.5,1,1,0.5,1,1.24984376
8139,0,7,2.369671088e-05,2.369671088e-05,1,0.5,1,1,0.5,1,0.9899956541
8139,0.5,0,2.149355825e-05,5.842554881e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4560016144,0.9120032287,1.550036712
8139,0.5,1,2.989206369e-05,6.106132768e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4560016144,0.9120032287,1.579359029
8139,0.5,2,3.762474257e-05,5.775635055e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4560016144,0.9120032287,1.533137119
8139,0.5,3,2.736015554e-05,3.156171768e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4560016144,0.9120032287,1.146580546
8139,0.5,4,2.997756156e-05,2.59868856e-05,1.153564995,0.5356536708,1,1,0.4560016144,0.9120032287,1.041759488
8139,0.5,5,2.565978682e-05,1.671578734e-05,1.535063009,0.6055324872,1,1,0.4560016144,0.9120032287,0.8311241306
8139,0.5,6,3.803423904e-05,1.86193445e-05,2.04272707,0.6713474535,1,1,0.4560016144,0.9120032287,0.8744813549
8139,0.5,7,2.369671088e-05,8.717532757e-06,2.718281828,0.7310585786,1,1,0.4560016144,0.9120032287,0.6004627172
8139,1,0,2.149355825e-05,0.0001588171076,0.1353352832,0.119202922,0.238405844,0.238405844,0.3396900447,0.6793800895,2.555578497
8139,1,1,2.989206369e-05,0.000124731627,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3396900447,0.6793800895,2.25728315
8139,1,2,3.762474257e-05,8.865963727e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3396900447,0.6793800895,1.899521012
8139,1,3,2.736015554e-05,3.64084927e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3396900447,0.6793800895,1.23147501
8139,1,4,2.997756156e-05,2.252745681e-05,1.330712197,0.5709465969,1,1,0.3396900447,0.6793800895,0.9699434848
8139,1,5,2.565978682e-05,1.088931675e-05,2.356418442,0.7020633699,1,1,0.3396900447,0.6793800895,0.6708150358
8139,1,6,3.803423904e-05,9.114944807e-06,4.172733884,0.8066786302,1,1,0.3396900447,0.6793800895,0.6118505885
8139,1,7,2.369671088e-05,3.207001079e-06,7.389056099,0.880797078,1,1,0.3396900447,0.6793800895,0.364199048
8139,1.5,0,2.149355825e-05,0.0004317096577,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.2067381804,0.4134763608,4.213436627
8139,1.5,1,2.989206369e-05,0.000254792671,0.1173191661,0.105000585,0.21000117,0.21000117,0.2067381804,0.4134763608,3.226199443
8139,1.5,2,3.762474257e-05,0.0001360981296,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.2067381804,0.4134763608,2.35346208
8139,1.5,3,2.736015554e-05,4.199956269e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.2067381804,0.4134763608,1.322655182
8139,1.5,4,2.997756156e-05,1.952855445e-05,1.535063009,0.6055324872,1,1,0.2067381804,0.4134763608,0.9030782771
8139,1.5,5,2.565978682e-05,7.093726241e-06,3.617250785,0.7834209042,1,1,0.2067381804,0.4134763608,0.5414267203
8139,1.5,6,3.803423904e-05,4.462145208e-06,8.523756461,0.894999415,1,1,0.2067381804,0.4134763608,0.4280950538
8139,1.5,7,2.369671088e-05,1.179789765e-06,20.08553692,0.9525741268,1,1,0.2067381804,0.4134763608,0.2208978889
8139,2,0,2.149355825e-05,0.001173508518,0.01831563889,0.03,0.03597241992,0.03597241992,0.105799785,0.2115995699,6.94678259
8139,2,1,2.989206369e-05,0.0005204718864,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.105799785,0.2115995699,4.611013396
8139,2,2,3.762474257e-05,0.0002089192044,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.105799785,0.2115995699,2.91588444
8139,2,3,2.736015554e-05,4.844922533e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.105799785,0.2115995699,1.420586464
8139,2,4,2.997756156e-05,1.692887227e-05,1.770794952,0.6390927452,1,1,0.105799785,0.2115995699,0.840822571
8139,2,5,2.565978682e-05,4.621130337e-06,5.552707876,0.8473913352,1,1,0.105799785,0.2115995699,0.4369951147
8139,2,6,3.803423904e-05,2.18440597e-06,17.41170806,0.9456867339,1,1,0.105799785,0.2115995699,0.2995263525
8139,2,7,2.369671088e-05,4.340203994e-07,54.59815003,0.98201379,1,1,0.105799785,0.2115995699,0.1339813423
8140,0,0,2.232998232e-05,2.232998232e-05,1,0.5,1,1,0.5,1,0.9640013246
8140,0,1,3.782129629e-05,3.782129629e-05,1,0.5,1,1,0.5,1,1.242668622
8140,0,2,3.871793681e-05,3.871793681e-05,1,0.5,1,1,0.5,1,1.266146956
8140,0,3,3.157798996e-05,3.157798996e-05,1,0.5,1,1,0.5,1,1.143028249
8140,0,4,3.633502278e-05,3.633502278e-05,1,0.5,1,1,0.5,1,1.222289334
8140,0,5,3.865564541e-05,3.865564541e-05,1,0.5,1,1,0.5,1,1.254644428
8140,0,6,2.69462215e-05,2.69462215e-05,1,0.5,1,1,0.5,1,1.052102749
8140,0,7,2.207134614e-05,2.207134614e-05,1,0.5,1,1,0.5,1,0.9535859668
8140,0.5,0,2.232998232e-05,6.069918518e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4493570002,0.8987140004,1.589369489
8140,0.5,1,3.782129629e-05,7.725858577e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4493570002,0.8987140004,1.776071741
8140,0.5,2,3.871793681e-05,5.943447259e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4493570002,0.8987140004,1.568726448
8140,0.5,3,3.157798996e-05,3.642726382e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4493570002,0.8987140004,1.227659696
8140,0.5,4,3.633502278e-05,3.149802823e-05,1.153564995,0.5356536708,1,1,0.4493570002,0.8987140004,1.138028105
8140,0.5,5,3.865564541e-05,2.518179721e-05,1.535063009,0.6055324872,1,1,0.4493570002,0.8987140004,1.012645784
8140,0.5,6,2.69462215e-05,1.319129799e-05,2.04272707,0.6713474535,1,1,0.4493570002,0.8987140004,0.7361273999
8140,0.5,7,2.207134614e-05,8.119594483e-06,2.718281828,0.7310585786,1,1,0.4493570002,0.8987140004,0.5783791256
8140,1,0,2.232998232e-05,0.0001649974921,0.1353352832,0.119202922,0.238405844,0.238405844,0.3331955083,0.6663910166,2.620427283
8140,1,1,3.782129629e-05,0.0001578182046,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3331955083,0.6663910166,2.538432833
8140,1,2,3.871793681e-05,9.123566035e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3331955083,0.6663910166,1.943615357
8140,1,3,3.157798996e-05,4.202121641e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3331955083,0.6663910166,1.318557376
8140,1,4,3.633502278e-05,2.730494456e-05,1.330712197,0.5709465969,1,1,0.3331955083,0.6663910166,1.05957561
8140,1,5,3.865564541e-05,1.640440624e-05,2.356418442,0.7020633699,1,1,0.3331955083,0.6663910166,0.8173243835
8140,1,6,2.69462215e-05,6.45768991e-06,4.172733884,0.8066786302,1,1,0.3331955083,0.6663910166,0.5150481257
8140,1,7,2.207134614e-05,2.987031881e-06,7.389056099,0.880797078,1,1,0.3331955083,0.6663910166,0.3508046726
8140,1.5,0,2.232998232e-05,0.0004485096844,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.2031599775,0.4063199551,4.3203542
8140,1.5,1,3.782129629e-05,0.0003223795186,0.1173191661,0.105000585,0.21000117,0.21000117,0.2031599775,0.4063199551,3.628029824
8140,1.5,2,3.871793681e-05,0.0001400524873,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.2031599775,0.4063199551,2.408093942
8140,1.5,3,3.157798996e-05,4.847420429e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.2031599775,0.4063199551,1.416185251
8140,1.5,4,3.633502278e-05,2.367005299e-05,1.535063009,0.6055324872,1,1,0.2031599775,0.4063199551,0.9865314132
8140,1.5,5,3.865564541e-05,1.068647094e-05,3.617250785,0.7834209042,1,1,0.2031599775,0.4063199551,0.659677015
8140,1.5,6,2.69462215e-05,3.161308236e-06,8.523756461,0.894999415,1,1,0.2031599775,0.4063199551,0.360365029
8140,1.5,7,2.207134614e-05,1.098867619e-06,20.08553692,0.9525741268,1,1,0.2031599775,0.4063199551,0.2127737895
8140,2,0,2.232998232e-05,0.001219175725,0.01831563889,0.03,0.03597241992,0.03597241992,0.1046063579,0.2092127158,7.123059867
8140,2,1,3.782129629e-05,0.0006585333696,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.1046063579,0.2092127158,5.185325463
8140,2,2,3.871793681e-05,0.0002149893927,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.1046063579,0.2092127158,2.983572039
8140,2,3,3.157798996e-05,5.591814522e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.1046063579,0.2092127158,1.521041633
8140,2,4,3.633502278e-05,2.051904583e-05,1.770794952,0.6390927452,1,1,0.1046063579,0.2092127158,0.9185226798
8140,2,5,3.865564541e-05,6.961584559e-06,5.552707876,0.8473913352,1,1,0.1046063579,0.2092127158,0.5324370261
8140,2,6,2.69462215e-05,1.54759208e-06,17.41170806,0.9456867339,1,1,0.1046063579,0.2092127158,0.2521375142
8140,2,7,2.207134614e-05,4.042508056e-07,54.59815003,0.98201379,1,1,0.1046063579,0.2092127158,0.1290538269
8141,0,0,2.684115377e-05,2.684115377e-05,1,0.5,1,1,0.5,1,1.04606351
8141,0,1,3.359972418e-05,3.359972418e-05,1,0.5,1,1,0.5,1,1.177653609
8141,0,2,2.313306358e-05,2.313306358e-05,1,0.5,1,1,0.5,1,0.9800662671
8141,0,3,2.144939989e-05,2.144939989e-05,1,0.5,1,1,0.5,1,0.949380287
8141,0,4,2.207959862e-05,2.207959862e-05,1,0.5,1,1,0.5,1,0.959651145
8141,0,5,2.597500809e-05,2.597500809e-05,1,0.5,1,1,0.5,1,1.031158985
8141,0,6,2.984312981e-05,2.984312981e-05,1,0.5,1,1,0.5,1,1.11345368
8141,0,7,2.965944125e-05,2.965944125e-05,1,0.5,1,1,0.5,1,1.106274087
8141,0.5,0,2.684115377e-05,7.296182055e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4465851595,0.8931703191,1.72466716
8141,0.5,1,3.359972418e-05,6.863506614e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4465851595,0.8931703191,1.683149682
8141,0.5,2,2.313306358e-05,3.551071019e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4465851595,0.8931703191,1.214279169
8141,0.5,3,2.144939989e-05,2.474327688e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4465851595,0.8931703191,1.019673762
8141,0.5,4,2.207959862e-05,1.914031607e-05,1.153564995,0.5356536708,1,1,0.4465851595,0.8931703191,0.8934954627
8141,0.5,5,2.597500809e-05,1.692113479e-05,1.535063009,0.6055324872,1,1,0.4465851595,0.8931703191,0.8322667165
8141,0.5,6,2.984312981e-05,1.460945529e-05,2.04272707,0.6713474535,1,1,0.4465851595,0.8931703191,0.7790529614
8141,0.5,7,2.965944125e-05,1.091109867e-05,2.718281828,0.7310585786,1,1,0.4465851595,0.8931703191,0.6709891519
8141,1,0,2.684115377e-05,0.000198330791,0.1353352832,0.119202922,0.238405844,0.238405844,0.3158937247,0.6317874495,2.843495432
8141,1,1,3.359972418e-05,0.0001402027076,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3158937247,0.6317874495,2.405624905
8141,1,2,2.313306358e-05,5.451117764e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3158937247,0.6317874495,1.504463473
8141,1,3,2.144939989e-05,2.854297806e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3158937247,0.6317874495,1.095171866
8141,1,4,2.207959862e-05,1.6592317e-05,1.330712197,0.5709465969,1,1,0.3158937247,0.6317874495,0.8319003691
8141,1,5,2.597500809e-05,1.10230881e-05,2.356418442,0.7020633699,1,1,0.3158937247,0.6317874495,0.6717372371
8141,1,6,2.984312981e-05,7.151936989e-06,4.172733884,0.8066786302,1,1,0.3158937247,0.6317874495,0.5450819623
8141,1,7,2.965944125e-05,4.013968882e-06,7.389056099,0.880797078,1,1,0.3158937247,0.6317874495,0.406975493
8141,1.5,0,2.684115377e-05,0.0005391189851,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1799635853,0.3599271707,4.688131401
8141,1.5,1,3.359972418e-05,0.0002863958661,0.1173191661,0.105000585,0.21000117,0.21000117,0.1799635853,0.3599271707,3.438215418
8141,1.5,2,2.313306358e-05,8.367809239e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1799635853,0.3599271707,1.863995035
8141,1.5,3,2.144939989e-05,3.292618035e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1799635853,0.3599271707,1.176259958
8141,1.5,4,2.207959862e-05,1.438351291e-05,1.535063009,0.6055324872,1,1,0.1799635853,0.3599271707,0.7745514701
8141,1.5,5,2.597500809e-05,7.180870122e-06,3.617250785,0.7834209042,1,1,0.1799635853,0.3599271707,0.5421710454
8141,1.5,6,2.984312981e-05,3.501171103e-06,8.523756461,0.894999415,1,1,0.1799635853,0.3599271707,0.3813788796
8141,1.5,7,2.965944125e-05,1.476656629e-06,20.08553692,0.9525741268,1,1,0.1799635853,0.3599271707,0.2468431142
8141,2,0,2.684115377e-05,0.001465477341,0.01831563889,0.03,0.03597241992,0.03597241992,0.08680568493,0.1736113699,7.729421961
8141,2,1,3.359972418e-05,0.0005850285885,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08680568493,0.1736113699,4.914035115
8141,2,2,2.313306358e-05,0.0001284511443,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08680568493,0.1736113699,2.309446227
8141,2,3,2.144939989e-05,3.798248906e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08680568493,0.1736113699,1.263351928
8141,2,4,2.207959862e-05,1.246874946e-05,1.770794952,0.6390927452,1,1,0.08680568493,0.1736113699,0.7211560448
8141,2,5,2.597500809e-05,4.677899264e-06,5.552707876,0.8473913352,1,1,0.08680568493,0.1736113699,0.4375958727
8141,2,6,2.984312981e-05,1.713969112e-06,17.41170806,0.9456867339,1,1,0.08680568493,0.1736113699,0.2668403284
8141,2,7,2.965944125e-05,5.432316156e-07,54.59815003,0.98201379,1,1,0.08680568493,0.1736113699,0.1497179169
8142,0,0,2.767381426e-05,2.767381426e-05,1,0.5,1,1,0.5,1,1.064309406
8142,0,1,3.34910143e-05,3.34910143e-05,1,0.5,1,1,0.5,1,1.16916144
8142,0,2,2.477375652e-05,2.477375652e-05,1,0.5,1,1,0.5,1,1.0086427
8142,0,3,2.895589108e-05,2.895589108e-05,1,0.5,1,1,0.5,1,1.088356623
8142,0,4,2.486286862e-05,2.486286862e-05,1,0.5,1,1,0.5,1,1.008539697
8142,0,5,2.00140619e-05,2.00140619e-05,1,0.5,1,1,0.5,1,0.9037518883
8142,0,6,2.778084274e-05,2.778084274e-05,1,0.5,1,1,0.5,1,1.079641233
8142,0,7,3.562389856e-05,3.562389856e-05,1,0.5,1,1,0.5,1,1.204939463
8142,0.5,0,2.767381426e-05,7.522522641e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4467612181,0.8935224362,1.754749556
8142,0.5,1,3.34910143e-05,6.841300153e-05,0.4895416596,0.3286525465,0.657305093,0.657305093,0.4467612181,0.8935224362,1.671012334
8142,0.5,2,2.477375652e-05,3.802927723e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.4467612181,0.8935224362,1.2496847
8142,0.5,3,2.895589108e-05,3.340250234e-05,0.8668778998,0.4643463292,0.9286926583,0.9286926583,0.4467612181,0.8935224362,1.168940105
8142,0.5,4,2.486286862e-05,2.155307133e-05,1.153564995,0.5356536708,1,1,0.4467612181,0.8935224362,0.9390137737
8142,0.5,5,2.00140619e-05,1.303794162e-05,1.535063009,0.6055324872,1,1,0.4467612181,0.8935224362,0.7294341879
8142,0.5,6,2.778084274e-05,1.359987986e-05,2.04272707,0.6713474535,1,1,0.4467612181,0.8935224362,0.7553953211
8142,0.5,7,3.562389856e-05,1.310529989e-05,2.718281828,0.7310585786,1,1,0.4467612181,0.8935224362,0.7308327272
8142,1,0,2.767381426e-05,0.000204483366,0.1353352832,0.119202922,0.238405844,0.238405844,0.3174742194,0.6349484388,2.893092918
8142,1,1,3.34910143e-05,0.0001397490902,0.2396510364,0.1933213698,0.3866427396,0.3866427396,0.3174742194,0.6349484388,2.388277722
8142,1,2,2.477375652e-05,5.837733674e-05,0.4243728457,0.2979366301,0.5958732602,0.5958732602,0.3174742194,0.6349484388,1.548330098
8142,1,3,2.895589108e-05,3.853195745e-05,0.7514772931,0.4290534031,0.8581068062,0.8581068062,0.3174742194,0.6349484388,1.255490103
8142,1,4,2.486286862e-05,1.868388121e-05,1.330712197,0.5709465969,1,1,0.3174742194,0.6349484388,0.8742807744
8142,1,5,2.00140619e-05,8.493424401e-06,2.356418442,0.7020633699,1,1,0.3174742194,0.6349484388,0.5887392783
8142,1,6,2.778084274e-05,6.657707755e-06,4.172733884,0.8066786302,1,1,0.3174742194,0.6349484388,0.528529361
8142,1,7,3.562389856e-05,4.821170402e-06,7.389056099,0.880797078,1,1,0.3174742194,0.6349484388,0.4432724562
8142,1.5,0,2.767381426e-05,0.000555843418,0.04978706837,0.04742587318,0.09485174636,0.09485174636,0.1821380353,0.3642760706,4.769903832
8142,1.5,1,3.34910143e-05,0.0002854692496,0.1173191661,0.105000585,0.21000117,0.21000117,0.1821380353,0.3642760706,3.413422129
8142,1.5,2,2.477375652e-05,8.961289021e-05,0.2764530466,0.2165790958,0.4331581915,0.4331581915,0.1821380353,0.3642760706,1.918344757
8142,1.5,3,2.895589108e-05,4.444911729e-05,0.6514390575,0.3944675128,0.7889350256,0.7889350256,0.1821380353,0.3642760706,1.348448386
8142,1.5,4,2.486286862e-05,1.61966437e-05,1.535063009,0.6055324872,1,1,0.1821380353,0.3642760706,0.814010288
8142,1.5,5,2.00140619e-05,5.532948387e-06,3.617250785,0.7834209042,1,1,0.1821380353,0.3642760706,0.4751819199
8142,1.5,6,2.778084274e-05,3.259225303e-06,8.523756461,0.894999415,1,1,0.1821380353,0.3642760706,0.3697974791
8142,1.5,7,3.562389856e-05,1.773609473e-06,20.08553692,0.9525741268,1,1,0.1821380353,0.3642760706,0.2688583353
8142,2,0,2.767381426e-05,0.001510939063,0.01831563889,0.03,0.03597241992,0.03597241992,0.08835229348,0.176704587,7.864241907
8142,2,1,3.34910143e-05,0.0005831357638,0.05743261927,0.05431326613,0.1086265323,0.1086265323,0.08835229348,0.176704587,4.878599554
8142,2,2,2.477375652e-05,0.0001375614329,0.1800923121,0.1526086648,0.3052173297,0.3052173297,0.08835229348,0.176704587,2.376784259
8142,2,3,2.895589108e-05,5.127494577e-05,0.564718122,0.3609072548,0.7218145097,0.7218145097,0.08835229348,0.176704587,1.448289434
8142,2,4,2.486286862e-05,1.404051248e-05,1.770794952,0.6390927452,1,1,0.08835229348,0.176704587,0.7578946815
8142,2,5,2.00140619e-05,3.604378683e-06,5.552707876,0.8473913352,1,1,0.08835229348,0.176704587,0.3835277606
8142,2,6,2.778084274e-05,1.595526564e-06,17.41170806,0.9456867339,1,1,0.08835229348,0.176704587,0.2587371405
8142,2,7,3.562389856e-05,6.524744618e-07,54.59815003,0.98201379,1,1,0.08835229348,0.176704587,0.1630708235
8143,0,0,3.421239321e-05,3.421239321e-05,1,0.5,1,1,0.5,1,1.181728199
8143,0,1,2.55083835e-05,2.55083835e-05,1,0.5,1,1,0.5,1,1.027399643
8143,0,2,2.543536136e-05,2.543536136e-05,1,0.5,1,1,0.5,1,1.025670679
8143,0,3,3.066948253e-05,3.066948253e-05,1,0.5,1,1,0.5,1,1.120473807
8143,0,4,2.567567357e-05,2.567567357e-05,1,0.5,1,1,0.5,1,1.030692767
8143,0,5,2.645800658e-05,2.645800658e-05,1,0.5,1,1,0.5,1,1.042247767
8143,0,6,2.415763175e-05,2.415763175e-05,1,0.5,1,1,0.5,1,1.001276507
8143,0,7,3.23389762e-05,3.23389762e-05,1,0.5,1,1,0.5,1,1.156400447
8143,0.5,0,3.421239321e-05,9.299892677e-05,0.3678794412,0.2689414214,0.5378828427,0.5378828427,0.4425374293,0.8850748585,1.948340419
