sensitivity,model,task,optimizer,contrast,seed,difference
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211213,0.029168188062962397
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211214,-0.08511528463127982
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211215,-0.2569623520339175
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211216,0.02630801705594643
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211217,-0.09310976542150995
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211218,-0.013168502157277828
selected_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211219,-0.13178884281551484
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211200,0.8636738997152288
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211201,0.9831475741600608
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211202,0.3874842681789843
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211203,0.5029773344827468
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211204,0.9362276150729103
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211205,0.9617452667925531
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211206,0.8887310008040897
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211207,0.981115684266474
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211208,0.9916041317255961
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211209,-0.0205329827031564
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211210,1.001219099582361
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211211,0.9687745421643349
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211212,0.9359918724424023
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211213,0.9561193162955477
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211214,0.08021209516745675
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211215,0.9872587469267534
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211216,1.004036858943309
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211217,0.9936984591950149
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211218,0.908282219906088
selected_rate,algebraic,quartet,adam,unit_broadcast minus exact,211219,1.0204097781354542
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211200,0.8318150422633459
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211201,1.0039433212986875
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211202,0.44570138067976584
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211203,0.6756797936226067
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211204,0.8735993808086869
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211205,0.9640974037177653
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211206,0.9135783918037146
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211207,0.9589649684233973
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211208,1.0056533637836194
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211209,0.004293174332102412
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211210,1.0873968889022148
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211211,0.9567996729001073
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211212,0.9999828816923122
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211213,0.7964685999689547
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211214,0.5168160591872515
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211215,0.9872444192757043
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211216,1.0100507587987853
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211217,1.0136908454623637
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211218,0.7941509711643813
selected_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211219,0.7534174753304964
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211200,0.8318151056788667
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211201,1.0039441210652187
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211202,0.44570130017935816
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211203,0.6756794072936263
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211204,0.8735994361860537
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211205,0.9640973879316378
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211206,0.9135783893060969
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211207,0.9589649591769539
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211208,1.0056532782353018
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211209,0.004293173308622222
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211210,1.0873970498883547
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211211,0.9567996648444116
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211212,0.9999831034247164
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211213,0.7964686665394827
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211214,0.516816111453825
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211215,0.9872443695844689
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211216,1.010050772466267
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211217,1.013690962583685
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211218,0.7941505908032371
selected_rate,algebraic,quartet,adam,sign_broadcast minus exact,211219,0.7534181401274362
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211200,0.03185885745188288
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211201,-0.02079574713862664
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211202,-0.05821711250078154
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211203,-0.17270245913985982
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211204,0.06262823426422337
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211205,-0.0023521369252121893
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211206,-0.024847390999624852
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211207,0.022150715843076707
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211208,-0.01404923205802322
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211209,-0.02482615703525881
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211210,-0.08617778931985365
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211211,0.011974869264227639
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211212,-0.06399100924990986
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211213,0.159650716326593
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211214,-0.43660396401979473
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211215,1.4327651049139689e-05
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211216,-0.006013899855476179
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211217,-0.019992386267348783
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211218,0.11413124874170677
selected_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211219,0.2669923028049578
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211200,0.8620293700619631
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211201,0.959656089853773
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211202,0.9457413762505881
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211203,0.5734264799896072
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211204,0.9579383084538846
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211205,0.9644742740313995
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211206,0.9977798322797695
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211207,1.005629046569712
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211208,0.9801332144206012
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211209,0.001359472237199677
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211210,0.0976889545305819
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211211,0.8611470637886931
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211212,0.35518537142973505
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211213,0.7377434507562787
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211214,0.3536620173629814
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211215,0.46579733021272096
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211216,0.4753080232489335
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211217,0.4859672853823809
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211218,0.42782347180630353
selected_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211219,0.6715618729634976
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211200,0.5276559607493051
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211201,0.9065215183264245
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211202,0.9977467023965245
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211203,0.7772455389649675
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211204,0.970902264566764
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211205,0.9546111044292249
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211206,0.7875841639681178
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211207,1.0001992359806764
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211208,0.9746808179663207
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211209,0.024501469027847556
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211210,0.13406923985115493
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211211,0.8629873484520916
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211212,0.5070831283074373
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211213,0.6661016087986954
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211214,0.5127917425215626
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211215,0.4591632400160772
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211216,0.47007364404251284
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211217,0.34894072135476817
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211218,0.4861554240342937
selected_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211219,0.7411929307107028
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211200,0.989231916347272
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211201,0.986325941067676
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211202,0.9991707562794474
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211203,1.0132931396946003
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211204,0.9740761308412258
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211205,0.9713704314754229
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211206,0.9723658029902118
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211207,1.0106545859154028
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211208,0.9788346865126503
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211209,0.02303888952851274
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211210,0.07735568685633387
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211211,0.8625532392892703
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211212,0.4422096545122657
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211213,0.7733240187936262
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211214,0.5055317483537566
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211215,0.46407674077355754
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211216,0.47336850175362066
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211217,0.45832774149241473
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211218,0.4840511016738064
selected_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211219,0.9155333375468598
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211200,0.334373409312658
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211201,0.05313457152734857
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211202,-0.05200532614593645
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211203,-0.20381905897536035
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211204,-0.012963956112879371
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211205,0.009863169602174593
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211206,0.2101956683116517
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211207,0.0054298105890355775
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211208,0.005452396454280528
selected_rate,algebraic,quartet,sgd,unit_broadcast minus calibrated_broadcast,211209,-0.02314199679064788
