seed,state,condition_id,architecture,feedback_family,budget_k,exact_field_energy,address_residual_energy,coefficient_residual_energy,total_field_error,address_capture,realized_field_score,decomposition_error,heldout_accuracy
4217,initialization,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,5456.54161,3914.003849,2213.631196,6127.635045,0.2826951339,-0.1229887873,0,0.7954101562
4217,initialization,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,5456.54161,4052.157853,1.78701734e-30,4052.157853,0.2573761656,0.2573761656,0,0.6416015625
4217,initialization,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,5456.54161,2304.769011,635.9767399,2940.745751,0.5776135919,0.4610605102,4.547473509e-13,0.78125
4217,initialization,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,5456.54161,5456.54161,5118.433877,10574.97549,0,-0.9380362586,1.818989404e-12,0.2006835938
4217,initialization,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,5456.54161,2366.889833,697.2522866,3064.14212,0.5662289409,0.4384461186,0,0.6953125
4217,initialization,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,5456.54161,2361.047302,689.897505,3050.944807,0.5672996798,0.4408647409,0,0.7153320312
4217,initialization,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,5456.54161,2487.220633,660.4720806,3147.692714,0.5441763646,0.4231341134,0,0.763671875
4217,initialization,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,5456.54161,2645.30305,3.534445118e-30,2645.30305,0.5152051906,0.5152051906,0,0.734375
4217,initialization,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,5456.54161,5456.54161,5017.458783,10474.00039,0,-0.9195309304,1.818989404e-12,0.2470703125
4217,initialization,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,5456.54161,3.702873444e-28,8.85584558e-30,3.614314988e-28,1,1,1.771169116e-29,0.7939453125
4217,initialization,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,point_neuron_explicit_gating__depth_interleaved_bins__k1,point_neuron_explicit_gating,depth_interleaved_bins,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,point_neuron_explicit_gating__random_sparse_matched__k1,point_neuron_explicit_gating,random_sparse_matched,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,point_neuron_explicit_gating__random_rank_k__k1,point_neuron_explicit_gating,random_rank_k,1,5456.54161,4651.713055,3299.405316,7951.118371,0.1474979231,-0.4571717654,9.094947018e-13,0.2724609375
4217,initialization,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,point_neuron_explicit_gating,learned_rank_k_upper_bound,1,5456.54161,4726.735445,7.560491196e-31,4726.735445,0.1337488499,0.1337488499,0,0.603515625
4217,initialization,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,point_neuron_explicit_gating,correct_ancestry_subtrees,2,5456.54161,3766.771395,1375.052745,5141.82414,0.3096778758,0.05767709522,9.094947018e-13,0.4321289062
4217,initialization,point_neuron_explicit_gating__within_neuron_route_derangement__k2,point_neuron_explicit_gating,within_neuron_route_derangement,2,5456.54161,5456.54161,5173.701722,10630.24333,0,-0.9481649901,0,0.1977539062
4217,initialization,point_neuron_explicit_gating__depth_interleaved_bins__k2,point_neuron_explicit_gating,depth_interleaved_bins,2,5456.54161,3793.489708,1457.125782,5250.61549,0.3047813103,0.0377393108,9.094947018e-13,0.2075195312
4217,initialization,point_neuron_explicit_gating__random_sparse_matched__k2,point_neuron_explicit_gating,random_sparse_matched,2,5456.54161,3784.122516,1427.617995,5211.740511,0.3064980007,0.04486378315,0,0.2373046875
4217,initialization,point_neuron_explicit_gating__random_rank_k__k2,point_neuron_explicit_gating,random_rank_k,2,5456.54161,3914.003849,2213.631196,6127.635045,0.2826951339,-0.1229887873,0,0.7954101562
4217,initialization,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,point_neuron_explicit_gating,learned_rank_k_upper_bound,2,5456.54161,4052.157853,1.78701734e-30,4052.157853,0.2573761656,0.2573761656,0,0.6416015625
4217,initialization,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,point_neuron_explicit_gating,correct_ancestry_subtrees,4,5456.54161,2304.769011,635.9767399,2940.745751,0.5776135919,0.4610605102,4.547473509e-13,0.78125
4217,initialization,point_neuron_explicit_gating__within_neuron_route_derangement__k4,point_neuron_explicit_gating,within_neuron_route_derangement,4,5456.54161,5456.54161,5118.433877,10574.97549,0,-0.9380362586,1.818989404e-12,0.2006835938
4217,initialization,point_neuron_explicit_gating__depth_interleaved_bins__k4,point_neuron_explicit_gating,depth_interleaved_bins,4,5456.54161,2366.889833,697.2522866,3064.14212,0.5662289409,0.4384461186,0,0.6953125
4217,initialization,point_neuron_explicit_gating__random_sparse_matched__k4,point_neuron_explicit_gating,random_sparse_matched,4,5456.54161,2361.047302,689.897505,3050.944807,0.5672996798,0.4408647409,0,0.7153320312
4217,initialization,point_neuron_explicit_gating__random_rank_k__k4,point_neuron_explicit_gating,random_rank_k,4,5456.54161,2487.220633,660.4720806,3147.692714,0.5441763646,0.4231341134,0,0.763671875
4217,initialization,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,point_neuron_explicit_gating,learned_rank_k_upper_bound,4,5456.54161,2645.30305,3.534445118e-30,2645.30305,0.5152051906,0.5152051906,0,0.734375
4217,initialization,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,point_neuron_explicit_gating,correct_ancestry_subtrees,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__within_neuron_route_derangement__k8,point_neuron_explicit_gating,within_neuron_route_derangement,8,5456.54161,5456.54161,5017.458783,10474.00039,0,-0.9195309304,1.818989404e-12,0.2470703125
4217,initialization,point_neuron_explicit_gating__depth_interleaved_bins__k8,point_neuron_explicit_gating,depth_interleaved_bins,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__random_sparse_matched__k8,point_neuron_explicit_gating,random_sparse_matched,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__random_rank_k__k8,point_neuron_explicit_gating,random_rank_k,8,5456.54161,3.702873444e-28,8.85584558e-30,3.614314988e-28,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,point_neuron_explicit_gating,learned_rank_k_upper_bound,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__neuron_indexed_shared__k1,point_neuron_explicit_gating,neuron_indexed_shared,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,point_neuron_explicit_gating__exact_compartment_transport__k8,point_neuron_explicit_gating,exact_compartment_transport,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,point_neuron_explicit_gating__backpropagation__k8,point_neuron_explicit_gating,backpropagation,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__correct_ancestry_subtrees__k1,flat_compartment,correct_ancestry_subtrees,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,flat_compartment__within_neuron_route_derangement__k1,flat_compartment,within_neuron_route_derangement,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,flat_compartment__depth_interleaved_bins__k1,flat_compartment,depth_interleaved_bins,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,flat_compartment__random_sparse_matched__k1,flat_compartment,random_sparse_matched,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,flat_compartment__random_rank_k__k1,flat_compartment,random_rank_k,1,5456.54161,4651.713055,3299.405316,7951.118371,0.1474979231,-0.4571717654,9.094947018e-13,0.2724609375
4217,initialization,flat_compartment__learned_rank_k_upper_bound__k1,flat_compartment,learned_rank_k_upper_bound,1,5456.54161,4726.735445,7.560491196e-31,4726.735445,0.1337488499,0.1337488499,0,0.603515625
4217,initialization,flat_compartment__correct_ancestry_subtrees__k2,flat_compartment,correct_ancestry_subtrees,2,5456.54161,3766.771395,1375.052745,5141.82414,0.3096778758,0.05767709522,9.094947018e-13,0.4321289062
4217,initialization,flat_compartment__within_neuron_route_derangement__k2,flat_compartment,within_neuron_route_derangement,2,5456.54161,5456.54161,5173.701722,10630.24333,0,-0.9481649901,0,0.1977539062
4217,initialization,flat_compartment__depth_interleaved_bins__k2,flat_compartment,depth_interleaved_bins,2,5456.54161,3793.489708,1457.125782,5250.61549,0.3047813103,0.0377393108,9.094947018e-13,0.2075195312
4217,initialization,flat_compartment__random_sparse_matched__k2,flat_compartment,random_sparse_matched,2,5456.54161,3784.122516,1427.617995,5211.740511,0.3064980007,0.04486378315,0,0.2373046875
4217,initialization,flat_compartment__random_rank_k__k2,flat_compartment,random_rank_k,2,5456.54161,3914.003849,2213.631196,6127.635045,0.2826951339,-0.1229887873,0,0.7954101562
4217,initialization,flat_compartment__learned_rank_k_upper_bound__k2,flat_compartment,learned_rank_k_upper_bound,2,5456.54161,4052.157853,1.78701734e-30,4052.157853,0.2573761656,0.2573761656,0,0.6416015625
4217,initialization,flat_compartment__correct_ancestry_subtrees__k4,flat_compartment,correct_ancestry_subtrees,4,5456.54161,2304.769011,635.9767399,2940.745751,0.5776135919,0.4610605102,4.547473509e-13,0.78125
4217,initialization,flat_compartment__within_neuron_route_derangement__k4,flat_compartment,within_neuron_route_derangement,4,5456.54161,5456.54161,5118.433877,10574.97549,0,-0.9380362586,1.818989404e-12,0.2006835938
4217,initialization,flat_compartment__depth_interleaved_bins__k4,flat_compartment,depth_interleaved_bins,4,5456.54161,2366.889833,697.2522866,3064.14212,0.5662289409,0.4384461186,0,0.6953125
4217,initialization,flat_compartment__random_sparse_matched__k4,flat_compartment,random_sparse_matched,4,5456.54161,2361.047302,689.897505,3050.944807,0.5672996798,0.4408647409,0,0.7153320312
4217,initialization,flat_compartment__random_rank_k__k4,flat_compartment,random_rank_k,4,5456.54161,2487.220633,660.4720806,3147.692714,0.5441763646,0.4231341134,0,0.763671875
4217,initialization,flat_compartment__learned_rank_k_upper_bound__k4,flat_compartment,learned_rank_k_upper_bound,4,5456.54161,2645.30305,3.534445118e-30,2645.30305,0.5152051906,0.5152051906,0,0.734375
4217,initialization,flat_compartment__correct_ancestry_subtrees__k8,flat_compartment,correct_ancestry_subtrees,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__within_neuron_route_derangement__k8,flat_compartment,within_neuron_route_derangement,8,5456.54161,5456.54161,5017.458783,10474.00039,0,-0.9195309304,1.818989404e-12,0.2470703125
4217,initialization,flat_compartment__depth_interleaved_bins__k8,flat_compartment,depth_interleaved_bins,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__random_sparse_matched__k8,flat_compartment,random_sparse_matched,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__random_rank_k__k8,flat_compartment,random_rank_k,8,5456.54161,3.702873444e-28,8.85584558e-30,3.614314988e-28,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,5456.54161,4651.713055,3299.405316,7951.118371,0.1474979231,-0.4571717654,9.094947018e-13,0.2724609375
4217,initialization,grouped_point_subunits__learned_rank_k_upper_bound__k1,grouped_point_subunits,learned_rank_k_upper_bound,1,5456.54161,4726.735445,7.560491196e-31,4726.735445,0.1337488499,0.1337488499,0,0.603515625
4217,initialization,grouped_point_subunits__correct_ancestry_subtrees__k2,grouped_point_subunits,correct_ancestry_subtrees,2,5456.54161,3766.771395,1375.052745,5141.82414,0.3096778758,0.05767709522,9.094947018e-13,0.4321289062
4217,initialization,grouped_point_subunits__within_neuron_route_derangement__k2,grouped_point_subunits,within_neuron_route_derangement,2,5456.54161,5456.54161,5173.701722,10630.24333,0,-0.9481649901,0,0.1977539062
4217,initialization,grouped_point_subunits__depth_interleaved_bins__k2,grouped_point_subunits,depth_interleaved_bins,2,5456.54161,3793.489708,1457.125782,5250.61549,0.3047813103,0.0377393108,9.094947018e-13,0.2075195312
4217,initialization,grouped_point_subunits__random_sparse_matched__k2,grouped_point_subunits,random_sparse_matched,2,5456.54161,3784.122516,1427.617995,5211.740511,0.3064980007,0.04486378315,0,0.2373046875
4217,initialization,grouped_point_subunits__random_rank_k__k2,grouped_point_subunits,random_rank_k,2,5456.54161,3914.003849,2213.631196,6127.635045,0.2826951339,-0.1229887873,0,0.7954101562
4217,initialization,grouped_point_subunits__learned_rank_k_upper_bound__k2,grouped_point_subunits,learned_rank_k_upper_bound,2,5456.54161,4052.157853,1.78701734e-30,4052.157853,0.2573761656,0.2573761656,0,0.6416015625
4217,initialization,grouped_point_subunits__correct_ancestry_subtrees__k4,grouped_point_subunits,correct_ancestry_subtrees,4,5456.54161,2304.769011,635.9767399,2940.745751,0.5776135919,0.4610605102,4.547473509e-13,0.78125
4217,initialization,grouped_point_subunits__within_neuron_route_derangement__k4,grouped_point_subunits,within_neuron_route_derangement,4,5456.54161,5456.54161,5118.433877,10574.97549,0,-0.9380362586,1.818989404e-12,0.2006835938
4217,initialization,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,5456.54161,2366.889833,697.2522866,3064.14212,0.5662289409,0.4384461186,0,0.6953125
4217,initialization,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,5456.54161,2361.047302,689.897505,3050.944807,0.5672996798,0.4408647409,0,0.7153320312
4217,initialization,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,5456.54161,2487.220633,660.4720806,3147.692714,0.5441763646,0.4231341134,0,0.763671875
4217,initialization,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,5456.54161,2645.30305,3.534445118e-30,2645.30305,0.5152051906,0.5152051906,0,0.734375
4217,initialization,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,5456.54161,5456.54161,5017.458783,10474.00039,0,-0.9195309304,1.818989404e-12,0.2470703125
4217,initialization,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,5456.54161,3.702873444e-28,8.85584558e-30,3.614314988e-28,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,0,0.2021484375
4217,initialization,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,9.094947018e-13,0.2021484375
4217,initialization,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,9.094947018e-13,0.2021484375
4217,initialization,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,9.094947018e-13,0.2021484375
4217,initialization,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,9.094947018e-13,0.2021484375
4217,initialization,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,5456.54161,4690.488159,3289.901846,7980.390005,0.1403917546,-0.4625362685,0,0.2661132812
4217,initialization,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,5456.54161,4726.735445,7.560491196e-31,4726.735445,0.1337488499,0.1337488499,0,0.603515625
4217,initialization,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,5456.54161,3778.366859,1420.568442,5198.935301,0.3075528184,0.04721054599,9.094947018e-13,0.23046875
4217,initialization,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,5456.54161,5456.54161,5116.59056,10573.13217,0,-0.9376984408,1.818989404e-12,0.2041015625
4217,initialization,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,5456.54161,3791.061401,1441.425035,5232.486436,0.3052263372,0.04106175489,0,0.212890625
4217,initialization,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,5456.54161,3787.996769,1418.211774,5206.208543,0.3057879807,0.04587760621,9.094947018e-13,0.2407226562
4217,initialization,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,5456.54161,3941.369891,2174.05705,6115.426941,0.2776798617,-0.1207514535,9.094947018e-13,0.80078125
4217,initialization,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,5456.54161,4052.157853,1.78701734e-30,4052.157853,0.2573761656,0.2573761656,0,0.6416015625
4217,initialization,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,5456.54161,2350.370615,675.9768752,3026.34749,0.5692563563,0.4453725993,0,0.7407226562
4217,initialization,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,5456.54161,5456.54161,5163.264237,10619.80585,0,-0.9462521513,0,0.2080078125
4217,initialization,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,5456.54161,2358.207591,695.1340992,3053.34169,0.567820103,0.440425473,4.547473509e-13,0.6860351562
4217,initialization,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,5456.54161,2342.3424,707.0467916,3049.389191,0.5707276573,0.4411498327,4.547473509e-13,0.7290039062
4217,initialization,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,5456.54161,2451.477977,649.6676755,3101.145653,0.5507267877,0.4316646194,4.547473509e-13,0.775390625
4217,initialization,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,5456.54161,2645.30305,3.534445118e-30,2645.30305,0.5152051906,0.5152051906,0,0.734375
4217,initialization,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,5456.54161,5456.54161,5101.737893,10558.2795,0,-0.934976448,0,0.2338867188
4217,initialization,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,5456.54161,3.676314172e-28,8.85584558e-30,3.587755716e-28,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,5456.54161,4586.777364,2169.169603,6755.946967,0.1593984448,-0.2381371662,9.094947018e-13,0.2021484375
4217,initialization,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,initialization,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,5456.54161,8.85584558e-30,8.85584558e-30,0,1,1,1.771169116e-29,0.7939453125
4217,trained,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,18039.90943,15097.14423,6641.530882,21738.67511,0.163125276,-0.2050323861,0,0.2021484375
4217,trained,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,18039.90943,15097.14423,6641.530882,21738.67511,0.163125276,-0.2050323861,0,0.2021484375
4217,trained,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,18039.90943,15097.14423,6641.530882,21738.67511,0.163125276,-0.2050323861,0,0.2021484375
4217,trained,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,18039.90943,15097.14423,6641.530882,21738.67511,0.163125276,-0.2050323861,0,0.2021484375
4217,trained,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,15099.56003,12520.43766,8058.233627,20578.67129,0.170807783,-0.3628656226,3.637978807e-12,0.2724609375
4217,trained,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,5073.456487,4726.735445,7.067843054e-31,4726.735445,0.06834020204,0.06834020204,0,0.603515625
4217,trained,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,7382.679537,5054.396133,1704.658338,6759.054471,0.3153710509,0.08447137153,0,0.4321289062
4217,trained,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,18137.61368,18137.61368,16536.81549,34674.42917,0,-0.911741521,0,0.1977539062
4217,trained,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,17050.04635,11686.93581,4055.154309,15742.09012,0.3145510829,0.0767127671,0,0.2075195312
