seed,condition_id,heldout_loss,reconstructed_heldout_loss,heldout_accuracy,reconstructed_heldout_accuracy
4210,degree_depth_matched_rewired_tree__random_sparse_matched__k8,0.3992587753,0.3992587753,0.8149414062,0.8149414062
4210,degree_depth_matched_rewired_tree__random_rank_k__k8,0.3992587753,0.3992587753,0.8149414062,0.8149414062
4210,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,0.3992587753,0.3992587753,0.8149414062,0.8149414062
4210,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,19.52963221,19.52963221,0.1796875,0.1796875
4210,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,0.3992587753,0.3992587753,0.8149414062,0.8149414062
4210,degree_depth_matched_rewired_tree__backpropagation__k8,0.3992587753,0.3992587753,0.8149414062,0.8149414062
4211,dendritic_tree__correct_ancestry_subtrees__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,dendritic_tree__within_neuron_route_derangement__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,dendritic_tree__depth_interleaved_bins__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,dendritic_tree__random_sparse_matched__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,dendritic_tree__random_rank_k__k1,8.769874699,8.769874699,0.2563476562,0.2563476562
4211,dendritic_tree__learned_rank_k_upper_bound__k1,0.6491558183,0.6491558183,0.5888671875,0.5888671875
4211,dendritic_tree__correct_ancestry_subtrees__k2,0.8104239998,0.8104239998,0.451171875,0.451171875
4211,dendritic_tree__within_neuron_route_derangement__k2,32.37119133,32.37119133,0.1655273438,0.1655273438
4211,dendritic_tree__depth_interleaved_bins__k2,5.7483712,5.7483712,0.177734375,0.177734375
4211,dendritic_tree__random_sparse_matched__k2,4.69435688,4.69435688,0.1977539062,0.1977539062
4211,dendritic_tree__random_rank_k__k2,1.186405685,1.186405685,0.4536132812,0.4536132812
4211,dendritic_tree__learned_rank_k_upper_bound__k2,0.6107786863,0.6107786863,0.6572265625,0.6572265625
4211,dendritic_tree__correct_ancestry_subtrees__k4,0.4046692881,0.4046692881,0.8330078125,0.8330078125
4211,dendritic_tree__within_neuron_route_derangement__k4,17.3074163,17.3074163,0.1723632812,0.1723632812
4211,dendritic_tree__depth_interleaved_bins__k4,0.55078354,0.55078354,0.755859375,0.755859375
4211,dendritic_tree__random_sparse_matched__k4,0.4663543191,0.4663543191,0.7998046875,0.7998046875
4211,dendritic_tree__random_rank_k__k4,0.4771572521,0.4771572521,0.8315429688,0.8315429688
4211,dendritic_tree__learned_rank_k_upper_bound__k4,0.5268577937,0.5268577937,0.75390625,0.75390625
4211,dendritic_tree__correct_ancestry_subtrees__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,dendritic_tree__within_neuron_route_derangement__k8,7.600110115,7.600110115,0.2387695312,0.2387695312
4211,dendritic_tree__depth_interleaved_bins__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,dendritic_tree__random_sparse_matched__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,dendritic_tree__random_rank_k__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,dendritic_tree__learned_rank_k_upper_bound__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,dendritic_tree__neuron_indexed_shared__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,dendritic_tree__exact_compartment_transport__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,dendritic_tree__backpropagation__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,point_neuron_explicit_gating__within_neuron_route_derangement__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,point_neuron_explicit_gating__depth_interleaved_bins__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,point_neuron_explicit_gating__random_sparse_matched__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,point_neuron_explicit_gating__random_rank_k__k1,8.769874699,8.769874699,0.2563476562,0.2563476562
4211,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,0.6491558183,0.6491558183,0.5888671875,0.5888671875
4211,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,0.8104239998,0.8104239998,0.451171875,0.451171875
4211,point_neuron_explicit_gating__within_neuron_route_derangement__k2,32.37119133,32.37119133,0.1655273438,0.1655273438
4211,point_neuron_explicit_gating__depth_interleaved_bins__k2,5.7483712,5.7483712,0.177734375,0.177734375
4211,point_neuron_explicit_gating__random_sparse_matched__k2,4.69435688,4.69435688,0.1977539062,0.1977539062
4211,point_neuron_explicit_gating__random_rank_k__k2,1.186405685,1.186405685,0.4536132812,0.4536132812
4211,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,0.6107786863,0.6107786863,0.6572265625,0.6572265625
4211,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,0.4046692881,0.4046692881,0.8330078125,0.8330078125
4211,point_neuron_explicit_gating__within_neuron_route_derangement__k4,17.3074163,17.3074163,0.1723632812,0.1723632812
4211,point_neuron_explicit_gating__depth_interleaved_bins__k4,0.55078354,0.55078354,0.755859375,0.755859375
4211,point_neuron_explicit_gating__random_sparse_matched__k4,0.4663543191,0.4663543191,0.7998046875,0.7998046875
4211,point_neuron_explicit_gating__random_rank_k__k4,0.4771572521,0.4771572521,0.8315429688,0.8315429688
4211,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,0.5268577937,0.5268577937,0.75390625,0.75390625
4211,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__within_neuron_route_derangement__k8,7.600110115,7.600110115,0.2387695312,0.2387695312
4211,point_neuron_explicit_gating__depth_interleaved_bins__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__random_sparse_matched__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__random_rank_k__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__neuron_indexed_shared__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,point_neuron_explicit_gating__exact_compartment_transport__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,point_neuron_explicit_gating__backpropagation__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__correct_ancestry_subtrees__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,flat_compartment__within_neuron_route_derangement__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,flat_compartment__depth_interleaved_bins__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,flat_compartment__random_sparse_matched__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,flat_compartment__random_rank_k__k1,8.769874699,8.769874699,0.2563476562,0.2563476562
4211,flat_compartment__learned_rank_k_upper_bound__k1,0.6491558183,0.6491558183,0.5888671875,0.5888671875
4211,flat_compartment__correct_ancestry_subtrees__k2,0.8104239998,0.8104239998,0.451171875,0.451171875
4211,flat_compartment__within_neuron_route_derangement__k2,32.37119133,32.37119133,0.1655273438,0.1655273438
4211,flat_compartment__depth_interleaved_bins__k2,5.7483712,5.7483712,0.177734375,0.177734375
4211,flat_compartment__random_sparse_matched__k2,4.69435688,4.69435688,0.1977539062,0.1977539062
4211,flat_compartment__random_rank_k__k2,1.186405685,1.186405685,0.4536132812,0.4536132812
4211,flat_compartment__learned_rank_k_upper_bound__k2,0.6107786863,0.6107786863,0.6572265625,0.6572265625
4211,flat_compartment__correct_ancestry_subtrees__k4,0.4046692881,0.4046692881,0.8330078125,0.8330078125
4211,flat_compartment__within_neuron_route_derangement__k4,17.3074163,17.3074163,0.1723632812,0.1723632812
4211,flat_compartment__depth_interleaved_bins__k4,0.55078354,0.55078354,0.755859375,0.755859375
4211,flat_compartment__random_sparse_matched__k4,0.4663543191,0.4663543191,0.7998046875,0.7998046875
4211,flat_compartment__random_rank_k__k4,0.4771572521,0.4771572521,0.8315429688,0.8315429688
4211,flat_compartment__learned_rank_k_upper_bound__k4,0.5268577937,0.5268577937,0.75390625,0.75390625
4211,flat_compartment__correct_ancestry_subtrees__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__within_neuron_route_derangement__k8,7.600110115,7.600110115,0.2387695312,0.2387695312
4211,flat_compartment__depth_interleaved_bins__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__random_sparse_matched__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__random_rank_k__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__learned_rank_k_upper_bound__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__neuron_indexed_shared__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,flat_compartment__exact_compartment_transport__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,flat_compartment__backpropagation__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__correct_ancestry_subtrees__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,grouped_point_subunits__within_neuron_route_derangement__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,grouped_point_subunits__depth_interleaved_bins__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,grouped_point_subunits__random_sparse_matched__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,grouped_point_subunits__random_rank_k__k1,8.769874699,8.769874699,0.2563476562,0.2563476562
4211,grouped_point_subunits__learned_rank_k_upper_bound__k1,0.6491558183,0.6491558183,0.5888671875,0.5888671875
4211,grouped_point_subunits__correct_ancestry_subtrees__k2,0.8104239998,0.8104239998,0.451171875,0.451171875
4211,grouped_point_subunits__within_neuron_route_derangement__k2,32.37119133,32.37119133,0.1655273438,0.1655273438
4211,grouped_point_subunits__depth_interleaved_bins__k2,5.7483712,5.7483712,0.177734375,0.177734375
4211,grouped_point_subunits__random_sparse_matched__k2,4.69435688,4.69435688,0.1977539062,0.1977539062
4211,grouped_point_subunits__random_rank_k__k2,1.186405685,1.186405685,0.4536132812,0.4536132812
4211,grouped_point_subunits__learned_rank_k_upper_bound__k2,0.6107786863,0.6107786863,0.6572265625,0.6572265625
4211,grouped_point_subunits__correct_ancestry_subtrees__k4,0.4046692881,0.4046692881,0.8330078125,0.8330078125
4211,grouped_point_subunits__within_neuron_route_derangement__k4,17.3074163,17.3074163,0.1723632812,0.1723632812
4211,grouped_point_subunits__depth_interleaved_bins__k4,0.55078354,0.55078354,0.755859375,0.755859375
4211,grouped_point_subunits__random_sparse_matched__k4,0.4663543191,0.4663543191,0.7998046875,0.7998046875
4211,grouped_point_subunits__random_rank_k__k4,0.4771572521,0.4771572521,0.8315429688,0.8315429688
4211,grouped_point_subunits__learned_rank_k_upper_bound__k4,0.5268577937,0.5268577937,0.75390625,0.75390625
4211,grouped_point_subunits__correct_ancestry_subtrees__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__within_neuron_route_derangement__k8,7.600110115,7.600110115,0.2387695312,0.2387695312
4211,grouped_point_subunits__depth_interleaved_bins__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__random_sparse_matched__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__random_rank_k__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__learned_rank_k_upper_bound__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__neuron_indexed_shared__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,grouped_point_subunits__exact_compartment_transport__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,grouped_point_subunits__backpropagation__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,degree_depth_matched_rewired_tree__random_sparse_matched__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,degree_depth_matched_rewired_tree__random_rank_k__k1,10.49324167,10.49324167,0.2661132812,0.2661132812
4211,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,0.6491558183,0.6491558183,0.5888671875,0.5888671875
4211,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,6.52750947,6.52750947,0.1787109375,0.1787109375
4211,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,21.92817496,21.92817496,0.1767578125,0.1767578125
4211,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,3.355988055,3.355988055,0.2241210938,0.2241210938
4211,degree_depth_matched_rewired_tree__random_sparse_matched__k2,4.309217643,4.309217643,0.1938476562,0.1938476562
4211,degree_depth_matched_rewired_tree__random_rank_k__k2,1.009413557,1.009413557,0.5678710938,0.5678710938
4211,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,0.6107786863,0.6107786863,0.6572265625,0.6572265625
4211,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,0.5330092617,0.5330092617,0.7421875,0.7421875
4211,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,16.8426038,16.8426038,0.1801757812,0.1801757812
4211,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,0.4663543191,0.4663543191,0.7998046875,0.7998046875
4211,degree_depth_matched_rewired_tree__random_sparse_matched__k4,0.5334831925,0.5334831925,0.7348632812,0.7348632812
4211,degree_depth_matched_rewired_tree__random_rank_k__k4,0.4310269924,0.4310269924,0.826171875,0.826171875
4211,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,0.5268577937,0.5268577937,0.75390625,0.75390625
4211,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,10.48854258,10.48854258,0.234375,0.234375
4211,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__random_sparse_matched__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__random_rank_k__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,20.14477789,20.14477789,0.1704101562,0.1704101562
4211,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4211,degree_depth_matched_rewired_tree__backpropagation__k8,0.3863137144,0.3863137144,0.8305664062,0.8305664062
4212,dendritic_tree__correct_ancestry_subtrees__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,dendritic_tree__within_neuron_route_derangement__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,dendritic_tree__depth_interleaved_bins__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,dendritic_tree__random_sparse_matched__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,dendritic_tree__random_rank_k__k1,0.4656714179,0.4656714179,0.7954101562,0.7954101562
4212,dendritic_tree__learned_rank_k_upper_bound__k1,0.6594757488,0.6594757488,0.546875,0.546875
4212,dendritic_tree__correct_ancestry_subtrees__k2,0.7516913489,0.7516913489,0.513671875,0.513671875
4212,dendritic_tree__within_neuron_route_derangement__k2,32.49730847,32.49730847,0.17578125,0.17578125
4212,dendritic_tree__depth_interleaved_bins__k2,5.937691362,5.937691362,0.2021484375,0.2021484375
4212,dendritic_tree__random_sparse_matched__k2,6.276975887,6.276975887,0.201171875,0.201171875
4212,dendritic_tree__random_rank_k__k2,2.969843137,2.969843137,0.4448242188,0.4448242188
4212,dendritic_tree__learned_rank_k_upper_bound__k2,0.620218909,0.620218909,0.6030273438,0.6030273438
4212,dendritic_tree__correct_ancestry_subtrees__k4,0.4222552121,0.4222552121,0.8076171875,0.8076171875
4212,dendritic_tree__within_neuron_route_derangement__k4,17.32141087,17.32141087,0.1782226562,0.1782226562
4212,dendritic_tree__depth_interleaved_bins__k4,0.5377616922,0.5377616922,0.7607421875,0.7607421875
4212,dendritic_tree__random_sparse_matched__k4,0.5392583502,0.5392583502,0.7587890625,0.7587890625
4212,dendritic_tree__random_rank_k__k4,0.508415673,0.508415673,0.7700195312,0.7700195312
4212,dendritic_tree__learned_rank_k_upper_bound__k4,0.5504262757,0.5504262757,0.685546875,0.685546875
4212,dendritic_tree__correct_ancestry_subtrees__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,dendritic_tree__within_neuron_route_derangement__k8,6.296183197,6.296183197,0.2563476562,0.2563476562
4212,dendritic_tree__depth_interleaved_bins__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,dendritic_tree__random_sparse_matched__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,dendritic_tree__random_rank_k__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,dendritic_tree__learned_rank_k_upper_bound__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,dendritic_tree__neuron_indexed_shared__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,dendritic_tree__exact_compartment_transport__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,dendritic_tree__backpropagation__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,point_neuron_explicit_gating__within_neuron_route_derangement__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,point_neuron_explicit_gating__depth_interleaved_bins__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,point_neuron_explicit_gating__random_sparse_matched__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,point_neuron_explicit_gating__random_rank_k__k1,0.4656714179,0.4656714179,0.7954101562,0.7954101562
4212,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,0.6594757488,0.6594757488,0.546875,0.546875
4212,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,0.7516913489,0.7516913489,0.513671875,0.513671875
4212,point_neuron_explicit_gating__within_neuron_route_derangement__k2,32.49730847,32.49730847,0.17578125,0.17578125
4212,point_neuron_explicit_gating__depth_interleaved_bins__k2,5.937691362,5.937691362,0.2021484375,0.2021484375
4212,point_neuron_explicit_gating__random_sparse_matched__k2,6.276975887,6.276975887,0.201171875,0.201171875
4212,point_neuron_explicit_gating__random_rank_k__k2,2.969843137,2.969843137,0.4448242188,0.4448242188
4212,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,0.620218909,0.620218909,0.6030273438,0.6030273438
4212,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,0.4222552121,0.4222552121,0.8076171875,0.8076171875
4212,point_neuron_explicit_gating__within_neuron_route_derangement__k4,17.32141087,17.32141087,0.1782226562,0.1782226562
4212,point_neuron_explicit_gating__depth_interleaved_bins__k4,0.5377616922,0.5377616922,0.7607421875,0.7607421875
4212,point_neuron_explicit_gating__random_sparse_matched__k4,0.5392583502,0.5392583502,0.7587890625,0.7587890625
4212,point_neuron_explicit_gating__random_rank_k__k4,0.508415673,0.508415673,0.7700195312,0.7700195312
4212,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,0.5504262757,0.5504262757,0.685546875,0.685546875
4212,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__within_neuron_route_derangement__k8,6.296183197,6.296183197,0.2563476562,0.2563476562
4212,point_neuron_explicit_gating__depth_interleaved_bins__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__random_sparse_matched__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__random_rank_k__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__neuron_indexed_shared__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,point_neuron_explicit_gating__exact_compartment_transport__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,point_neuron_explicit_gating__backpropagation__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__correct_ancestry_subtrees__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,flat_compartment__within_neuron_route_derangement__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,flat_compartment__depth_interleaved_bins__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,flat_compartment__random_sparse_matched__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,flat_compartment__random_rank_k__k1,0.4656714179,0.4656714179,0.7954101562,0.7954101562
4212,flat_compartment__learned_rank_k_upper_bound__k1,0.6594757488,0.6594757488,0.546875,0.546875
4212,flat_compartment__correct_ancestry_subtrees__k2,0.7516913489,0.7516913489,0.513671875,0.513671875
4212,flat_compartment__within_neuron_route_derangement__k2,32.49730847,32.49730847,0.17578125,0.17578125
4212,flat_compartment__depth_interleaved_bins__k2,5.937691362,5.937691362,0.2021484375,0.2021484375
4212,flat_compartment__random_sparse_matched__k2,6.276975887,6.276975887,0.201171875,0.201171875
4212,flat_compartment__random_rank_k__k2,2.969843137,2.969843137,0.4448242188,0.4448242188
4212,flat_compartment__learned_rank_k_upper_bound__k2,0.620218909,0.620218909,0.6030273438,0.6030273438
4212,flat_compartment__correct_ancestry_subtrees__k4,0.4222552121,0.4222552121,0.8076171875,0.8076171875
4212,flat_compartment__within_neuron_route_derangement__k4,17.32141087,17.32141087,0.1782226562,0.1782226562
4212,flat_compartment__depth_interleaved_bins__k4,0.5377616922,0.5377616922,0.7607421875,0.7607421875
4212,flat_compartment__random_sparse_matched__k4,0.5392583502,0.5392583502,0.7587890625,0.7587890625
4212,flat_compartment__random_rank_k__k4,0.508415673,0.508415673,0.7700195312,0.7700195312
4212,flat_compartment__learned_rank_k_upper_bound__k4,0.5504262757,0.5504262757,0.685546875,0.685546875
4212,flat_compartment__correct_ancestry_subtrees__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__within_neuron_route_derangement__k8,6.296183197,6.296183197,0.2563476562,0.2563476562
4212,flat_compartment__depth_interleaved_bins__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__random_sparse_matched__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__random_rank_k__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__learned_rank_k_upper_bound__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__neuron_indexed_shared__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,flat_compartment__exact_compartment_transport__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,flat_compartment__backpropagation__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__correct_ancestry_subtrees__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,grouped_point_subunits__within_neuron_route_derangement__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,grouped_point_subunits__depth_interleaved_bins__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,grouped_point_subunits__random_sparse_matched__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,grouped_point_subunits__random_rank_k__k1,0.4656714179,0.4656714179,0.7954101562,0.7954101562
4212,grouped_point_subunits__learned_rank_k_upper_bound__k1,0.6594757488,0.6594757488,0.546875,0.546875
4212,grouped_point_subunits__correct_ancestry_subtrees__k2,0.7516913489,0.7516913489,0.513671875,0.513671875
4212,grouped_point_subunits__within_neuron_route_derangement__k2,32.49730847,32.49730847,0.17578125,0.17578125
4212,grouped_point_subunits__depth_interleaved_bins__k2,5.937691362,5.937691362,0.2021484375,0.2021484375
4212,grouped_point_subunits__random_sparse_matched__k2,6.276975887,6.276975887,0.201171875,0.201171875
4212,grouped_point_subunits__random_rank_k__k2,2.969843137,2.969843137,0.4448242188,0.4448242188
4212,grouped_point_subunits__learned_rank_k_upper_bound__k2,0.620218909,0.620218909,0.6030273438,0.6030273438
4212,grouped_point_subunits__correct_ancestry_subtrees__k4,0.4222552121,0.4222552121,0.8076171875,0.8076171875
4212,grouped_point_subunits__within_neuron_route_derangement__k4,17.32141087,17.32141087,0.1782226562,0.1782226562
4212,grouped_point_subunits__depth_interleaved_bins__k4,0.5377616922,0.5377616922,0.7607421875,0.7607421875
4212,grouped_point_subunits__random_sparse_matched__k4,0.5392583502,0.5392583502,0.7587890625,0.7587890625
4212,grouped_point_subunits__random_rank_k__k4,0.508415673,0.508415673,0.7700195312,0.7700195312
4212,grouped_point_subunits__learned_rank_k_upper_bound__k4,0.5504262757,0.5504262757,0.685546875,0.685546875
4212,grouped_point_subunits__correct_ancestry_subtrees__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__within_neuron_route_derangement__k8,6.296183197,6.296183197,0.2563476562,0.2563476562
4212,grouped_point_subunits__depth_interleaved_bins__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__random_sparse_matched__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__random_rank_k__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__learned_rank_k_upper_bound__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__neuron_indexed_shared__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,grouped_point_subunits__exact_compartment_transport__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,grouped_point_subunits__backpropagation__k8,0.396121038,0.396121038,0.8188476562,0.8188476562
4212,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,degree_depth_matched_rewired_tree__random_sparse_matched__k1,19.93212447,19.93212447,0.1806640625,0.1806640625
4212,degree_depth_matched_rewired_tree__random_rank_k__k1,0.5544465863,0.5544465863,0.7856445312,0.7856445312
4212,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,0.6594757488,0.6594757488,0.546875,0.546875
4212,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,3.946821457,3.946821457,0.212890625,0.212890625
4212,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,24.56076107,24.56076107,0.1791992188,0.1791992188
4212,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,3.373033967,3.373033967,0.21875,0.21875
4212,degree_depth_matched_rewired_tree__random_sparse_matched__k2,6.617306827,6.617306827,0.189453125,0.189453125
