panel,record,block,block_size,eta,kappa,root_id,identity_residual,perturbation,category,mean,ci95_low,ci95_high,n_cells,regime,value,dose,condition,cells_positive,cohort,mean_signed_log_change,mean_absolute_log_change,maximum_sign_flip_fraction,membrane_resistance_ohm_cm2,background_leak_multiplier
F,cell_value,,,,,864691135938349828,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135947212897,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0001515985754072,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135952698659,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0002532186944719,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691135992368833,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136024229689,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,2.5813543273894684e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066506392,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066697624,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,2.0185873175002844e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136066733720,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136100511093,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136109892792,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136137737085,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136195348812,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0004884866712829,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136275165965,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,3.7007434154171876e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136371808392,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,2.7755575615628907e-17,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136389026167,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,1.4180282037598837e-05,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136486753554,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136663284190,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136673975943,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,-9.251858538542969e-18,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691136953057759,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,0.0001771150683375,,,,v661_disjoint,,,,,
F,cell_value,,,,,864691137197373249,,matched additive,depth-matched unrelated,,,,,Ra150_Rm300,1.684306321471204e-05,,,,v661_disjoint,,,,,
G,cohort_mean,,,,,,,,,0.06737112231968412,0.050042557875298196,0.08950980493564137,8.0,,,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135060651419,,,,,,,,,0.0456584952629558,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135196576298,,,,,,,,,0.0913260245379612,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135277186789,,,,,,,,,0.0615270674057812,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135324623260,,,,,,,,,0.1326339161427598,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135409937097,,,,,,,,,0.053767461267735,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135739661169,,,,,,,,,0.064396230959163,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691135810666525,,,,,,,,,0.0379573057213964,,,,original_eight,,,,300.0,
G,cell_value,,,,,864691136043380566,,,,,,,,,0.0517024772597205,,,,original_eight,,,,300.0,
G,cohort_mean,,,,,,,,,0.016353887272706785,0.006798262194330786,0.028954005078408153,8.0,,,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135060651419,,,,,,,,,0.000320546734553,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135196576298,,,,,,,,,0.0287503940037862,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135277186789,,,,,,,,,0.014954516291772,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135324623260,,,,,,,,,0.0540454775316577,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135409937097,,,,,,,,,0.0093249688600091,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135739661169,,,,,,,,,0.0044401763433732,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691135810666525,,,,,,,,,0.0082328644383624,,,,original_eight,,,,1000.0,
G,cell_value,,,,,864691136043380566,,,,,,,,,0.0107621539781407,,,,original_eight,,,,1000.0,
G,cohort_mean,,,,,,,,,0.0010165583961656123,-0.0043062370524342974,0.0067624603429448996,8.0,,,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135060651419,,,,,,,,,-0.008166613615163,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135196576298,,,,,,,,,0.0072840934443889,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135277186789,,,,,,,,,0.0015654206497716,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135324623260,,,,,,,,,0.0172150349779619,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135409937097,,,,,,,,,-0.0007384087057018,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135739661169,,,,,,,,,-0.0101322874061252,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691135810666525,,,,,,,,,0.0005828897827813,,,,original_eight,,,,3000.0,
G,cell_value,,,,,864691136043380566,,,,,,,,,0.0005223380414112,,,,original_eight,,,,3000.0,
G,cohort_mean,,,,,,,,,-0.0011532252435272872,-0.005188987611810387,0.0027625989193905,8.0,,,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135060651419,,,,,,,,,-0.0073983220153881,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135196576298,,,,,,,,,0.0034337962567168,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135277186789,,,,,,,,,-0.0001924388207656,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135324623260,,,,,,,,,0.0088547192733973,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135409937097,,,,,,,,,-0.0015313079786708,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135739661169,,,,,,,,,-0.0114307734525682,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691135810666525,,,,,,,,,-0.0003762464528339,,,,original_eight,,,,5000.0,
G,cell_value,,,,,864691136043380566,,,,,,,,,-0.0005852287581058,,,,original_eight,,,,5000.0,
G,cohort_mean,,,,,,,,,-0.001945857544076325,-0.004586143396386463,-3.663899632174998e-05,8.0,,,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135060651419,,,,,,,,,-0.0038708408304152,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135196576298,,,,,,,,,0.0005371801042759,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135277186789,,,,,,,,,-0.0007614209021932,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135324623260,,,,,,,,,0.0011779880256053,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135409937097,,,,,,,,,-0.001100303212975,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135739661169,,,,,,,,,-0.010244113809197,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691135810666525,,,,,,,,,-0.000602582400747,,,,original_eight,,,,15000.0,
G,cell_value,,,,,864691136043380566,,,,,,,,,-0.0007027673269644,,,,original_eight,,,,15000.0,
G,cohort_mean,,,,,,,,,-0.0015539047748715832,-0.003598162544150751,-0.0002646676937290372,8.0,,,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135060651419,,,,,,,,,-0.002196469114407,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135196576298,,,,,,,,,0.0001433981765856,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135277186789,,,,,,,,,-0.0005238748495932,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135324623260,,,,,,,,,-7.582975099616602e-05,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135409937097,,,,,,,,,-0.0006575798343124,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135739661169,,,,,,,,,-0.0082690870367257,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691135810666525,,,,,,,,,-0.0004058419160348,,,,original_eight,,,,30000.0,
G,cell_value,,,,,864691136043380566,,,,,,,,,-0.000445953873489,,,,original_eight,,,,30000.0,
G,cohort_mean,,,,,,,,,0.08076497480246313,0.06851842303143572,0.09353257644041395,45.0,,,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691134941194851,,,,,,,,,0.0718513442958622,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135082534135,,,,,,,,,0.1890675135874719,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135334986985,,,,,,,,,0.085141974725128,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135342193329,,,,,,,,,0.1486812530076564,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135367232761,,,,,,,,,0.1357452542948549,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135404231406,,,,,,,,,0.0600358953960346,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135404277230,,,,,,,,,0.0692281798862101,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135416557754,,,,,,,,,0.0589180663620214,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135455195242,,,,,,,,,0.0641611832951935,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135468547212,,,,,,,,,0.0903091302552405,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135495249040,,,,,,,,,0.1234088099635988,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135502788957,,,,,,,,,0.0375403489480976,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135516884435,,,,,,,,,0.010677382360418,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135572379429,,,,,,,,,0.0625661872225119,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135573814980,,,,,,,,,0.0680416206977929,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135658994050,,,,,,,,,0.0617971083001153,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135687601120,,,,,,,,,0.0948407119505266,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135716106266,,,,,,,,,0.0514401999836181,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135716174106,,,,,,,,,0.0806422062806859,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135740320660,,,,,,,,,0.0417454528877675,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135762339894,,,,,,,,,0.1543272589030568,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135856802606,,,,,,,,,0.1105915866748404,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135856845358,,,,,,,,,0.0828954396575605,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135867632406,,,,,,,,,0.0622834895927693,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135919106224,,,,,,,,,0.1366606083035218,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135938349828,,,,,,,,,0.0391527340526467,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135947212897,,,,,,,,,0.0823378231938896,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135952698659,,,,,,,,,0.1362939999393806,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691135992368833,,,,,,,,,0.0117789962220268,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136024229689,,,,,,,,,0.1703227082921544,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136066506392,,,,,,,,,0.0180398664566607,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136066697624,,,,,,,,,0.0859003741681203,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136066733720,,,,,,,,,0.0669200247304055,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136100511093,,,,,,,,,0.0568764759496076,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136109892792,,,,,,,,,0.1260783217314058,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136137737085,,,,,,,,,0.0646925298579692,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136195348812,,,,,,,,,0.0882355275054128,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136275165965,,,,,,,,,0.0389204009775681,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136371808392,,,,,,,,,0.0673474469610866,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136389026167,,,,,,,,,0.0375795308158268,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136486753554,,,,,,,,,0.025646820732335,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136663284190,,,,,,,,,0.0199177484170182,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136673975943,,,,,,,,,0.1100389691164294,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691136953057759,,,,,,,,,0.1200316633583432,,,,v661_disjoint,,,,300.0,
G,cell_value,,,,,864691137197373249,,,,,,,,,0.1157136967999986,,,,v661_disjoint,,,,300.0,
G,cohort_mean,,,,,,,,,0.0113484758860091,0.009024245431322967,0.013894319967231136,45.0,,,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691134941194851,,,,,,,,,0.0092191831109753,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135082534135,,,,,,,,,0.033304374116908,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135334986985,,,,,,,,,0.0124503828383179,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135342193329,,,,,,,,,0.0114126757440764,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135367232761,,,,,,,,,0.0216468463752144,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135404231406,,,,,,,,,0.0075326508830572,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135404277230,,,,,,,,,0.009303170840186,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135416557754,,,,,,,,,0.0065387358864543,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135455195242,,,,,,,,,0.0108434122770683,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135468547212,,,,,,,,,0.0095564425419382,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135495249040,,,,,,,,,0.016416629479286,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135502788957,,,,,,,,,0.0111213307843723,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135516884435,,,,,,,,,0.0008401435913549,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135572379429,,,,,,,,,0.0065436193592519,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135573814980,,,,,,,,,0.0076285204206696,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135658994050,,,,,,,,,0.0072067912456106,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135687601120,,,,,,,,,0.0120245542937875,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135716106266,,,,,,,,,0.0027683502447325,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135716174106,,,,,,,,,0.0170723779064328,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135740320660,,,,,,,,,0.0045179430010854,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135762339894,,,,,,,,,0.0279551686705698,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135856802606,,,,,,,,,0.0139155544530465,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135856845358,,,,,,,,,0.0092940370583661,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135867632406,,,,,,,,,0.0075780777840486,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135919106224,,,,,,,,,0.021645494424293,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135938349828,,,,,,,,,0.0040994196638969,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135947212897,,,,,,,,,0.011566849120101,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135952698659,,,,,,,,,0.0228765262292594,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691135992368833,,,,,,,,,0.00096355480109,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136024229689,,,,,,,,,0.0374997687108865,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136066506392,,,,,,,,,0.0014288294578327,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136066697624,,,,,,,,,0.0151136424569858,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136066733720,,,,,,,,,0.0066242824751367,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136100511093,,,,,,,,,0.0103302370950572,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136109892792,,,,,,,,,0.0126121721195359,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136137737085,,,,,,,,,0.0056578141617325,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136195348812,,,,,,,,,0.0234931842147219,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136275165965,,,,,,,,,0.0027206450032952,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136371808392,,,,,,,,,0.0034075456839844,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136389026167,,,,,,,,,0.0038565881652281,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136486753554,,,,,,,,,0.0023778063497448,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136663284190,,,,,,,,,0.0018201338573597,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136673975943,,,,,,,,,0.0103290312804745,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691136953057759,,,,,,,,,0.0187501855943247,,,,v661_disjoint,,,,3000.0,
G,cell_value,,,,,864691137197373249,,,,,,,,,0.0168167310986581,,,,v661_disjoint,,,,3000.0,
G,cohort_mean,,,,,,,,,0.0024153937182409017,0.0018439876863277484,0.0030514411447168308,45.0,,,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691134941194851,,,,,,,,,0.0019969073518829,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135082534135,,,,,,,,,0.0089489849389837,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135334986985,,,,,,,,,0.0028399657461405,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135342193329,,,,,,,,,0.0011875657641372,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135367232761,,,,,,,,,0.0047170804390241,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135404231406,,,,,,,,,0.0016897554306707,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135404277230,,,,,,,,,0.0018925027507325,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135416557754,,,,,,,,,0.0012475019229861,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135455195242,,,,,,,,,0.0028974807707092,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135468547212,,,,,,,,,0.0019161311017897,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135495249040,,,,,,,,,0.0034236783133412,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135502788957,,,,,,,,,0.0029668332446889,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135516884435,,,,,,,,,0.0001391469454021,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135572379429,,,,,,,,,0.0010822588454676,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135573814980,,,,,,,,,0.0015049485199762,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135658994050,,,,,,,,,0.0014221117144586,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135687601120,,,,,,,,,0.0023440085353112,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135716106266,,,,,,,,,0.0002655764571747,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135716174106,,,,,,,,,0.004236434001668,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135740320660,,,,,,,,,0.0008629467816715,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135762339894,,,,,,,,,0.0060921859949059,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135856802606,,,,,,,,,0.0023650941442112,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135856845358,,,,,,,,,0.0017268811976825,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135867632406,,,,,,,,,0.0016150244680722,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135919106224,,,,,,,,,0.0044669830228213,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135938349828,,,,,,,,,0.0008144346216222,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135947212897,,,,,,,,,0.0023553000796865,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135952698659,,,,,,,,,0.0050603198055689,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691135992368833,,,,,,,,,0.0001585702625046,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136024229689,,,,,,,,,0.0086181720203352,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136066506392,,,,,,,,,0.0002283062403925,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136066697624,,,,,,,,,0.003419011550996,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136066733720,,,,,,,,,0.0012316973227994,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136100511093,,,,,,,,,0.002413168407931,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136109892792,,,,,,,,,0.0021718363985367,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136137737085,,,,,,,,,0.0010582064010823,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136195348812,,,,,,,,,0.0059923353010429,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136275165965,,,,,,,,,0.0004339900357057,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136371808392,,,,,,,,,0.0001534703038719,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136389026167,,,,,,,,,0.0007491049470454,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136486753554,,,,,,,,,0.0004057357650813,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136663284190,,,,,,,,,0.0002991042772682,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136673975943,,,,,,,,,0.0017233514699513,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691136953057759,,,,,,,,,0.0042634975587116,,,,v661_disjoint,,,,15000.0,
G,cell_value,,,,,864691137197373249,,,,,,,,,0.0032951161467973,,,,v661_disjoint,,,,15000.0,
H,cohort_mean,,,,,,,,,-0.0003618457495,-0.0170871914,0.01475854899,8.0,,,,,4.0,,,,,,0.0
H,cohort_mean,,,,,,,,,0.1209759932,0.1108031713,0.1307807969,8.0,,,,,8.0,,,,,,1.0
H,cohort_mean,,,,,,,,,0.25868781,0.2436583338,0.2717694115,8.0,,,,,8.0,,,,,,4.0
H,cell_value,,,,,864691135060651419,,,,,,,,,-0.04446541600000001,,,,,,,,,0.0
H,cell_value,,,,,864691135196576298,,,,,,,,,0.02921390123,,,,,,,,,0.0
H,cell_value,,,,,864691135277186789,,,,,,,,,0.0134982602,,,,,,,,,0.0
H,cell_value,,,,,864691135324623260,,,,,,,,,0.02555548499999999,,,,,,,,,0.0
H,cell_value,,,,,864691135409937097,,,,,,,,,-0.00017200749999998766,,,,,,,,,0.0
H,cell_value,,,,,864691135739661169,,,,,,,,,-0.018294893499999992,,,,,,,,,0.0
H,cell_value,,,,,864691135810666525,,,,,,,,,0.006026281199999983,,,,,,,,,0.0
H,cell_value,,,,,864691136043380566,,,,,,,,,-0.01425637660000001,,,,,,,,,0.0
H,cell_value,,,,,864691135060651419,,,,,,,,,0.12122025749999998,,,,,,,,,1.0
H,cell_value,,,,,864691135196576298,,,,,,,,,0.10052568235,,,,,,,,,1.0
H,cell_value,,,,,864691135277186789,,,,,,,,,0.1422602202,,,,,,,,,1.0
H,cell_value,,,,,864691135324623260,,,,,,,,,0.13230619870000002,,,,,,,,,1.0
H,cell_value,,,,,864691135409937097,,,,,,,,,0.1228571142,,,,,,,,,1.0
H,cell_value,,,,,864691135739661169,,,,,,,,,0.09880393570000001,,,,,,,,,1.0
H,cell_value,,,,,864691135810666525,,,,,,,,,0.1338709707,,,,,,,,,1.0
H,cell_value,,,,,864691136043380566,,,,,,,,,0.11596356600000002,,,,,,,,,1.0
H,cell_value,,,,,864691135060651419,,,,,,,,,0.2832806942,,,,,,,,,4.0
H,cell_value,,,,,864691135196576298,,,,,,,,,0.21574988684999996,,,,,,,,,4.0
H,cell_value,,,,,864691135277186789,,,,,,,,,0.27981032029999997,,,,,,,,,4.0
H,cell_value,,,,,864691135324623260,,,,,,,,,0.2614898383,,,,,,,,,4.0
H,cell_value,,,,,864691135409937097,,,,,,,,,0.256778961,,,,,,,,,4.0
H,cell_value,,,,,864691135739661169,,,,,,,,,0.2389780452,,,,,,,,,4.0
H,cell_value,,,,,864691135810666525,,,,,,,,,0.2700986472,,,,,,,,,4.0
H,cell_value,,,,,864691136043380566,,,,,,,,,0.26331608710000004,,,,,,,,,4.0
