seed,condition_id,architecture,feedback_family,budget_k,route_rank,objective_smoothness,retained_signal_inner_product,retained_signal_fraction,operator_gradient_norm_sq,admitted_gradient_noise,exact_gradient_noise,noise_retention_fraction,gradient_estimator_mse,full_stochastic_gradient_mse,projected_estimator_better,optimal_bound_step,maximum_guaranteed_decrease,spectral_capture,pca_rank_upper_bound,morphology_regret,route_gram_condition,route_coherence,minibatches_per_seed,minibatch_size
4200,grouped_point_subunits__depth_interleaved_bins__k4,grouped_point_subunits,depth_interleaved_bins,4,4,0.633363182,0.4591800285,0.2170172507,0.1659192759,2.523534544,2.616054462,0.9646337948,3.886962556,2.616054462,False,0.2695666028,0.06188980017,0.5,0.5108979276,0.01089792763,1,0,64,64
4200,grouped_point_subunits__random_sparse_matched__k4,grouped_point_subunits,random_sparse_matched,4,4,0.633363182,0.7973520108,0.3768437879,0.4082714017,2.487402405,2.616054462,0.9508221027,3.416838579,2.616054462,False,0.4347580602,0.1733276068,0.5,0.5108979276,0.01089792763,1,0,64,64
4200,grouped_point_subunits__random_rank_k__k4,grouped_point_subunits,random_rank_k,4,4,0.633363182,1.759831471,0.8317299618,1.733127746,2.544103842,2.616054462,0.9724965128,2.873437439,2.616054462,False,0.6496141865,0.5716057447,0.5002860704,0.5108979276,0.01061185719,2.107177334,0.8445837557,64,64
4200,grouped_point_subunits__learned_rank_k_upper_bound__k4,grouped_point_subunits,learned_rank_k_upper_bound,4,4,0.633363182,1.105654484,0.5225534244,1.105654484,1.358271343,2.616054462,0.519206065,2.368485653,2.616054462,True,0.7084985858,0.391677319,0.5108979276,0.5108979276,0,1,0,64,64
4200,grouped_point_subunits__correct_ancestry_subtrees__k8,grouped_point_subunits,correct_ancestry_subtrees,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,grouped_point_subunits__within_neuron_route_derangement__k8,grouped_point_subunits,within_neuron_route_derangement,8,8,0.633363182,-0.7210136066,-0.3407648002,0.4597183619,2.29058949,2.616054462,0.8755893743,6.308203859,2.616054462,False,0,0,1,1,0,1,0,64,64
4200,grouped_point_subunits__depth_interleaved_bins__k8,grouped_point_subunits,depth_interleaved_bins,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,grouped_point_subunits__random_sparse_matched__k8,grouped_point_subunits,random_sparse_matched,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,grouped_point_subunits__random_rank_k__k8,grouped_point_subunits,random_rank_k,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,grouped_point_subunits__learned_rank_k_upper_bound__k8,grouped_point_subunits,learned_rank_k_upper_bound,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,grouped_point_subunits__neuron_indexed_shared__k1,grouped_point_subunits,neuron_indexed_shared,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64
4200,grouped_point_subunits__exact_compartment_transport__k8,grouped_point_subunits,exact_compartment_transport,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,grouped_point_subunits__backpropagation__k8,grouped_point_subunits,backpropagation,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k1,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64
4200,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k1,degree_depth_matched_rewired_tree,within_neuron_route_derangement,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64
4200,degree_depth_matched_rewired_tree__depth_interleaved_bins__k1,degree_depth_matched_rewired_tree,depth_interleaved_bins,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_sparse_matched__k1,degree_depth_matched_rewired_tree,random_sparse_matched,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_rank_k__k1,degree_depth_matched_rewired_tree,random_rank_k,1,1,0.633363182,0.8413550606,0.3976404696,0.5722910726,2.463831125,2.616054462,0.9418118624,3.46928087,2.616054462,False,0.4375294095,0.1840587914,0.1261659055,0.1334676473,0.007301741784,1,1,64,64
4200,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k1,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,1,1,0.633363182,0.3584442634,0.1694076043,0.3584442634,0.3643660617,2.616054462,0.139280763,2.121790592,2.616054462,True,0.7829688293,0.1403253426,0.1334676473,0.1334676473,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k2,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,2,2,0.633363182,-0.6063934535,-0.2865931268,0.3519661517,2.517152876,2.616054462,0.9621943704,6.197774729,2.616054462,False,0,0,0.25,0.2601514416,0.01015144161,1,0,64,64
4200,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k2,degree_depth_matched_rewired_tree,within_neuron_route_derangement,2,2,0.633363182,-2.367171881,-1.118770639,2.93639716,2.462689899,2.616054462,0.9413756228,12.24929962,2.616054462,False,0,0,0.25,0.2601514416,0.01015144161,1,0,64,64
4200,degree_depth_matched_rewired_tree__depth_interleaved_bins__k2,degree_depth_matched_rewired_tree,depth_interleaved_bins,2,2,0.633363182,-0.7217963045,-0.3411347181,0.3982995848,2.525215252,2.616054462,0.9652762541,6.482976239,2.616054462,False,0,0,0.25,0.2601514416,0.01015144161,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_sparse_matched__k2,degree_depth_matched_rewired_tree,random_sparse_matched,2,2,0.633363182,-0.5906945144,-0.2791735084,0.3791509925,2.477784882,2.616054462,0.947145756,6.154193696,2.616054462,False,0,0,0.25,0.2601514416,0.01015144161,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_rank_k__k2,degree_depth_matched_rewired_tree,random_rank_k,2,2,0.633363182,0.2870570639,0.1356686505,0.1816378736,2.572424071,2.616054462,0.9833220632,4.295816611,2.616054462,False,0.164566609,0.0236200038,0.2485539069,0.2601514416,0.01159753475,2.211584411,0.996869412,64,64
4200,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k2,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,2,2,0.633363182,0.5799818973,0.274110521,0.5799818973,0.7238318885,2.616054462,0.2766883866,2.259718785,2.616054462,True,0.7023378209,0.2036716109,0.2576696442,0.2601514416,0.002481797376,1,0,64,64
4200,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k4,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,4,4,0.633363182,0.7316094911,0.3457726175,0.3677145173,2.68363018,2.616054462,1.025831158,3.703994508,2.616054462,False,0.3785604562,0.1384792114,0.5,0.5108979276,0.01089792763,1,0,64,64
4200,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k4,degree_depth_matched_rewired_tree,within_neuron_route_derangement,4,4,0.633363182,-1.672422118,-0.7904186323,1.527376401,2.45147645,2.616054462,0.9370892255,9.439565881,2.616054462,False,0,0,0.5,0.5108979276,0.01089792763,1,0,64,64
4200,degree_depth_matched_rewired_tree__depth_interleaved_bins__k4,degree_depth_matched_rewired_tree,depth_interleaved_bins,4,4,0.633363182,0.7635097774,0.3608493021,0.3821194463,2.579509188,2.616054462,0.9860303849,3.550477873,2.616054462,False,0.4070344694,0.1553873986,0.5,0.5108979276,0.01089792763,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_sparse_matched__k4,degree_depth_matched_rewired_tree,random_sparse_matched,4,4,0.633363182,0.7584001563,0.3584343975,0.3738105684,2.568809368,2.616054462,0.9819403248,3.541688418,2.616054462,False,0.4069222404,0.1543049454,0.5,0.5108979276,0.01089792763,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,4,0.633363182,1.688602868,0.7980659639,1.574464004,2.567973749,2.616054462,0.9816209052,2.88110081,2.616054462,False,0.6436039749,0.543395759,0.5002860704,0.5108979276,0.01061185719,2.107177334,0.8445837557,64,64
4200,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,4,0.633363182,1.105654484,0.5225534244,1.105654484,1.358271343,2.616054462,0.519206065,2.368485653,2.616054462,True,0.7084985858,0.391677319,0.5082576187,0.5108979276,0.002640308891,1,0,64,64
4200,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,8,0.633363182,-1.031386694,-0.4874530488,0.7261974682,2.384814249,2.616054462,0.9116072632,7.289653899,2.616054462,False,0,0,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,1,0.633363182,-2.102628212,-0.9937422485,2.369112352,2.488236973,2.616054462,0.9511411204,11.17847454,2.616054462,False,0,0,0.125,0.1334676473,0.008467647262,1,0,64,64
4200,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4200,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,8,0.633363182,2.115868794,1,2.115868794,2.616054462,2.616054462,1,2.616054462,2.616054462,False,0.7059894757,0.7468905501,1,1,0,1,0,64,64
4201,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
4201,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
4201,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
4201,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
4201,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,1,0.5905241521,0.8718021604,0.4442883982,0.879922677,2.469949763,2.705270381,0.9130140117,3.568511932,2.705270381,False,0.440709088,0.1921055675,0.1250539677,0.1317260955,0.006672127825,1,1,64,64
4201,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,1,0.5905241521,0.280073691,0.1427313411,0.280073691,0.3599690284,2.705270381,0.1330621261,2.04213915,2.705270381,True,0.7410127632,0.1037690898,0.1317260955,0.1317260955,0,1,0,64,64
4201,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,2,0.5905241521,-0.07201372726,-0.03669968369,0.123811303,2.492281873,2.705270381,0.9212690499,4.722364443,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64
4201,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,2,0.5905241521,-2.815258333,-1.434713829,4.276182637,2.404948583,2.705270381,0.8889864025,14.2738917,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64
4201,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,2,0.5905241521,-0.9442295141,-0.4811988744,0.6014003752,2.644057107,2.705270381,0.9773725857,7.096160323,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64
4201,dendritic_tree__random_sparse_matched__k2,dendritic_tree,random_sparse_matched,2,2,0.5905241521,-0.6188751875,-0.3153915857,0.3784369058,2.541748262,2.705270381,0.939554242,6.120179355,2.705270381,False,0,0,0.25,0.2604955709,0.01049557088,1,0,64,64
4201,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,2,0.5905241521,-0.2494404103,-0.1271199882,0.6931133085,2.573962005,2.705270381,0.9514620141,5.728199947,2.705270381,False,0,0,0.2501132683,0.2604955709,0.01038230255,1.425263685,0.9992984206,64,64
4201,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,2,0.5905241521,0.5525425873,0.2815871217,0.5525425873,0.7201135477,2.705270381,0.2661891221,2.129814773,2.705270381,True,0.7352194994,0.2031200422,0.2604955709,0.2604955709,0,1,0,64,64
4201,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,4,0.5905241521,1.183754646,0.6032658318,0.7552760604,2.516733487,2.705270381,0.9303075602,2.866744069,2.705270381,False,0.6126458126,0.3626111635,0.5,0.511445016,0.01144501596,1,0,64,64
4201,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,4,0.5905241521,-1.578184062,-0.8042752136,1.475824419,2.401142728,2.705270381,0.8875795726,8.995579083,2.705270381,False,0,0,0.5,0.511445016,0.01144501596,1,0,64,64
4201,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,4,0.5905241521,0.3437547424,0.175184521,0.1098886704,2.709274399,2.705270381,1.001480081,4.093897398,2.705270381,False,0.2064861068,0.03549028922,0.5,0.511445016,0.01144501596,1,0,64,64
4201,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,4,0.5905241521,0.372224296,0.1896931939,0.1311249304,2.622948086,2.705270381,0.969569661,3.971868237,2.705270381,False,0.2288714401,0.04259575534,0.5,0.511445016,0.01144501596,1,0,64,64
4201,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,4,0.5905241521,1.784682759,0.9095112172,1.90755094,2.482003685,2.705270381,0.9174697297,2.78243292,2.705270381,False,0.6884983526,0.6143755696,0.4991842987,0.511445016,0.01226071723,2.354636069,0.894787427,64,64
4201,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,4,0.5905241521,1.016470567,0.5180144081,1.016470567,1.353319405,2.705270381,0.500252919,2.29909265,2.705270381,True,0.7263522492,0.3691578414,0.511445016,0.511445016,0,1,0,64,64
4201,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64
4201,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,8,0.5905241521,-0.6262039495,-0.3191264742,0.4056958095,2.30287069,2.705270381,0.8512534298,5.923218211,2.705270381,False,0,0,1,1,0,1,0,64,64
4201,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64
4201,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64
4201,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,-2.220446049e-16,1,0,64,64
4201,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64
4201,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
4201,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64
4201,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,8,0.5905241521,1.962243813,1,1.962243813,2.705270381,2.705270381,1,2.705270381,2.705270381,False,0.7119174798,0.698477835,1,1,0,1,0,64,64
4201,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
4201,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,1,0.5905241521,-2.041609653,-1.040446473,2.36685217,2.525399653,2.705270381,0.9335109981,10.93771494,2.705270381,False,0,0,0.125,0.1317260955,0.006726095548,1,0,64,64
