task_id,arm,seed,rank,noise_sd,angle_pi,endpoint,spearman_rho
s7215_r4_n750_a125,feedback_only,7215,4,0.75,0.125,actual_training_first_step_test_decrease,0.992248062015504
s7215_r4_n750_a125,joint_forward_feedback,7215,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7215_r4_n750_a125,joint_forward_feedback,7215,4,0.75,0.125,actual_training_first_step_test_decrease,0.9699248120300751
s7215_r4_n750_a375,feedback_only,7215,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7215_r4_n750_a375,feedback_only,7215,4,0.75,0.375,actual_training_first_step_test_decrease,0.9984496124031008
s7215_r4_n750_a375,joint_forward_feedback,7215,4,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7215_r4_n750_a375,joint_forward_feedback,7215,4,0.75,0.375,actual_training_first_step_test_decrease,0.9879699248120299
s7215_r8_n000_a125,feedback_only,7215,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7215_r8_n000_a125,feedback_only,7215,8,0.0,0.125,actual_training_first_step_test_decrease,0.972093023255814
s7215_r8_n000_a125,joint_forward_feedback,7215,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7215_r8_n000_a125,joint_forward_feedback,7215,8,0.0,0.125,actual_training_first_step_test_decrease,0.9744360902255638
s7215_r8_n000_a375,feedback_only,7215,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7215_r8_n000_a375,feedback_only,7215,8,0.0,0.375,actual_training_first_step_test_decrease,0.9457364341085271
s7215_r8_n000_a375,joint_forward_feedback,7215,8,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7215_r8_n000_a375,joint_forward_feedback,7215,8,0.0,0.375,actual_training_first_step_test_decrease,0.9383458646616539
s7215_r8_n750_a125,feedback_only,7215,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7215_r8_n750_a125,feedback_only,7215,8,0.75,0.125,actual_training_first_step_test_decrease,0.9813953488372094
s7215_r8_n750_a125,joint_forward_feedback,7215,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7215_r8_n750_a125,joint_forward_feedback,7215,8,0.75,0.125,actual_training_first_step_test_decrease,0.9789473684210527
s7215_r8_n750_a375,feedback_only,7215,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7215_r8_n750_a375,feedback_only,7215,8,0.75,0.375,actual_training_first_step_test_decrease,0.970542635658915
s7215_r8_n750_a375,joint_forward_feedback,7215,8,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7215_r8_n750_a375,joint_forward_feedback,7215,8,0.75,0.375,actual_training_first_step_test_decrease,0.9593984962406013
s7216_r1_n000_a125,feedback_only,7216,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7216_r1_n000_a125,feedback_only,7216,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7216_r1_n000_a125,joint_forward_feedback,7216,1,0.0,0.125,exact_expected_calibration_decrease,0.9864661654135337
s7216_r1_n000_a125,joint_forward_feedback,7216,1,0.0,0.125,actual_training_first_step_test_decrease,0.9864661654135337
s7216_r1_n000_a375,feedback_only,7216,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7216_r1_n000_a375,feedback_only,7216,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7216_r1_n000_a375,joint_forward_feedback,7216,1,0.0,0.375,exact_expected_calibration_decrease,0.9954887218045112
s7216_r1_n000_a375,joint_forward_feedback,7216,1,0.0,0.375,actual_training_first_step_test_decrease,0.9954887218045112
s7216_r1_n750_a125,feedback_only,7216,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7216_r1_n750_a125,feedback_only,7216,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7216_r1_n750_a125,joint_forward_feedback,7216,1,0.75,0.125,exact_expected_calibration_decrease,0.9849624060150375
s7216_r1_n750_a125,joint_forward_feedback,7216,1,0.75,0.125,actual_training_first_step_test_decrease,0.9849624060150375
s7216_r1_n750_a375,feedback_only,7216,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7216_r1_n750_a375,feedback_only,7216,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7216_r1_n750_a375,joint_forward_feedback,7216,1,0.75,0.375,exact_expected_calibration_decrease,0.9954887218045112
s7216_r1_n750_a375,joint_forward_feedback,7216,1,0.75,0.375,actual_training_first_step_test_decrease,0.9954887218045112
s7216_r2_n000_a125,feedback_only,7216,2,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7216_r2_n000_a125,feedback_only,7216,2,0.0,0.125,actual_training_first_step_test_decrease,0.9953488372093025
s7216_r2_n000_a125,joint_forward_feedback,7216,2,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7216_r2_n000_a125,joint_forward_feedback,7216,2,0.0,0.125,actual_training_first_step_test_decrease,0.9969924812030074
s7216_r2_n000_a375,feedback_only,7216,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7216_r2_n000_a375,feedback_only,7216,2,0.0,0.375,actual_training_first_step_test_decrease,0.9860465116279072
s7216_r2_n000_a375,joint_forward_feedback,7216,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7216_r2_n000_a375,joint_forward_feedback,7216,2,0.0,0.375,actual_training_first_step_test_decrease,0.9834586466165413
s7216_r2_n750_a125,feedback_only,7216,2,0.75,0.125,exact_expected_calibration_decrease,0.9953488372093025
s7216_r2_n750_a125,feedback_only,7216,2,0.75,0.125,actual_training_first_step_test_decrease,0.9953488372093025
s7216_r2_n750_a125,joint_forward_feedback,7216,2,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7216_r2_n750_a125,joint_forward_feedback,7216,2,0.75,0.125,actual_training_first_step_test_decrease,0.9879699248120299
s7216_r2_n750_a375,feedback_only,7216,2,0.75,0.375,exact_expected_calibration_decrease,1.0
s7216_r2_n750_a375,feedback_only,7216,2,0.75,0.375,actual_training_first_step_test_decrease,0.9813953488372094
s7216_r2_n750_a375,joint_forward_feedback,7216,2,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7216_r2_n750_a375,joint_forward_feedback,7216,2,0.75,0.375,actual_training_first_step_test_decrease,0.9789473684210527
s7216_r4_n000_a125,feedback_only,7216,4,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7216_r4_n000_a125,feedback_only,7216,4,0.0,0.125,actual_training_first_step_test_decrease,0.9891472868217055
s7216_r4_n000_a125,joint_forward_feedback,7216,4,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7216_r4_n000_a125,joint_forward_feedback,7216,4,0.0,0.125,actual_training_first_step_test_decrease,0.9924812030075187
s7216_r4_n000_a375,feedback_only,7216,4,0.0,0.375,exact_expected_calibration_decrease,1.0
s7216_r4_n000_a375,feedback_only,7216,4,0.0,0.375,actual_training_first_step_test_decrease,0.9860465116279072
s7216_r4_n000_a375,joint_forward_feedback,7216,4,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7216_r4_n000_a375,joint_forward_feedback,7216,4,0.0,0.375,actual_training_first_step_test_decrease,0.9714285714285714
s7216_r4_n750_a125,feedback_only,7216,4,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7216_r4_n750_a125,feedback_only,7216,4,0.75,0.125,actual_training_first_step_test_decrease,0.9891472868217055
s7216_r4_n750_a125,joint_forward_feedback,7216,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7216_r4_n750_a125,joint_forward_feedback,7216,4,0.75,0.125,actual_training_first_step_test_decrease,0.9969924812030074
s7216_r4_n750_a375,feedback_only,7216,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7216_r4_n750_a375,feedback_only,7216,4,0.75,0.375,actual_training_first_step_test_decrease,0.9751937984496124
s7216_r4_n750_a375,joint_forward_feedback,7216,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7216_r4_n750_a375,joint_forward_feedback,7216,4,0.75,0.375,actual_training_first_step_test_decrease,0.9624060150375938
s7216_r8_n000_a125,feedback_only,7216,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7216_r8_n000_a125,feedback_only,7216,8,0.0,0.125,actual_training_first_step_test_decrease,0.9379844961240312
s7216_r8_n000_a125,joint_forward_feedback,7216,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7216_r8_n000_a125,joint_forward_feedback,7216,8,0.0,0.125,actual_training_first_step_test_decrease,0.9518796992481202
s7216_r8_n000_a375,feedback_only,7216,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7216_r8_n000_a375,feedback_only,7216,8,0.0,0.375,actual_training_first_step_test_decrease,0.9395348837209304
s7216_r8_n000_a375,joint_forward_feedback,7216,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7216_r8_n000_a375,joint_forward_feedback,7216,8,0.0,0.375,actual_training_first_step_test_decrease,0.9593984962406013
s7216_r8_n750_a125,feedback_only,7216,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7216_r8_n750_a125,feedback_only,7216,8,0.75,0.125,actual_training_first_step_test_decrease,0.9302325581395351
s7216_r8_n750_a125,joint_forward_feedback,7216,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7216_r8_n750_a125,joint_forward_feedback,7216,8,0.75,0.125,actual_training_first_step_test_decrease,0.9413533834586465
s7216_r8_n750_a375,feedback_only,7216,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7216_r8_n750_a375,feedback_only,7216,8,0.75,0.375,actual_training_first_step_test_decrease,0.9488372093023256
s7216_r8_n750_a375,joint_forward_feedback,7216,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7216_r8_n750_a375,joint_forward_feedback,7216,8,0.75,0.375,actual_training_first_step_test_decrease,0.9503759398496241
s7217_r1_n000_a125,feedback_only,7217,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7217_r1_n000_a125,feedback_only,7217,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7217_r1_n000_a125,joint_forward_feedback,7217,1,0.0,0.125,exact_expected_calibration_decrease,0.9909774436090225
s7217_r1_n000_a125,joint_forward_feedback,7217,1,0.0,0.125,actual_training_first_step_test_decrease,0.9909774436090225
s7217_r1_n000_a375,feedback_only,7217,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7217_r1_n000_a375,feedback_only,7217,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7217_r1_n000_a375,joint_forward_feedback,7217,1,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7217_r1_n000_a375,joint_forward_feedback,7217,1,0.0,0.375,actual_training_first_step_test_decrease,0.9984962406015038
s7217_r1_n750_a125,feedback_only,7217,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7217_r1_n750_a125,feedback_only,7217,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7217_r1_n750_a125,joint_forward_feedback,7217,1,0.75,0.125,exact_expected_calibration_decrease,0.9879699248120299
s7217_r1_n750_a125,joint_forward_feedback,7217,1,0.75,0.125,actual_training_first_step_test_decrease,0.9879699248120299
s7217_r1_n750_a375,feedback_only,7217,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7217_r1_n750_a375,feedback_only,7217,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7217_r1_n750_a375,joint_forward_feedback,7217,1,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7217_r1_n750_a375,joint_forward_feedback,7217,1,0.75,0.375,actual_training_first_step_test_decrease,0.9984962406015038
s7217_r2_n000_a125,feedback_only,7217,2,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7217_r2_n000_a125,feedback_only,7217,2,0.0,0.125,actual_training_first_step_test_decrease,0.9953488372093025
s7217_r2_n000_a125,joint_forward_feedback,7217,2,0.0,0.125,exact_expected_calibration_decrease,1.0
s7217_r2_n000_a125,joint_forward_feedback,7217,2,0.0,0.125,actual_training_first_step_test_decrease,0.9819548872180449
s7217_r2_n000_a375,feedback_only,7217,2,0.0,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7217_r2_n000_a375,feedback_only,7217,2,0.0,0.375,actual_training_first_step_test_decrease,0.9813953488372094
s7217_r2_n000_a375,joint_forward_feedback,7217,2,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7217_r2_n000_a375,joint_forward_feedback,7217,2,0.0,0.375,actual_training_first_step_test_decrease,0.9909774436090225
s7217_r2_n750_a125,feedback_only,7217,2,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7217_r2_n750_a125,feedback_only,7217,2,0.75,0.125,actual_training_first_step_test_decrease,0.9953488372093025
s7217_r2_n750_a125,joint_forward_feedback,7217,2,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7217_r2_n750_a125,joint_forward_feedback,7217,2,0.75,0.125,actual_training_first_step_test_decrease,0.9819548872180449
s7217_r2_n750_a375,feedback_only,7217,2,0.75,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7217_r2_n750_a375,feedback_only,7217,2,0.75,0.375,actual_training_first_step_test_decrease,0.9767441860465117
s7217_r2_n750_a375,joint_forward_feedback,7217,2,0.75,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7217_r2_n750_a375,joint_forward_feedback,7217,2,0.75,0.375,actual_training_first_step_test_decrease,0.9849624060150375
s7217_r4_n000_a125,feedback_only,7217,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7217_r4_n000_a125,feedback_only,7217,4,0.0,0.125,actual_training_first_step_test_decrease,0.970542635658915
s7217_r4_n000_a125,joint_forward_feedback,7217,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7217_r4_n000_a125,joint_forward_feedback,7217,4,0.0,0.125,actual_training_first_step_test_decrease,0.9729323308270676
s7217_r4_n000_a375,feedback_only,7217,4,0.0,0.375,exact_expected_calibration_decrease,1.0
s7217_r4_n000_a375,feedback_only,7217,4,0.0,0.375,actual_training_first_step_test_decrease,0.9829457364341085
s7217_r4_n000_a375,joint_forward_feedback,7217,4,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7217_r4_n000_a375,joint_forward_feedback,7217,4,0.0,0.375,actual_training_first_step_test_decrease,0.9744360902255638
s7217_r4_n750_a125,feedback_only,7217,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7217_r4_n750_a125,feedback_only,7217,4,0.75,0.125,actual_training_first_step_test_decrease,0.9906976744186047
s7217_r4_n750_a125,joint_forward_feedback,7217,4,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7217_r4_n750_a125,joint_forward_feedback,7217,4,0.75,0.125,actual_training_first_step_test_decrease,0.9789473684210527
s7217_r4_n750_a375,feedback_only,7217,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7217_r4_n750_a375,feedback_only,7217,4,0.75,0.375,actual_training_first_step_test_decrease,0.9829457364341085
s7217_r4_n750_a375,joint_forward_feedback,7217,4,0.75,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7217_r4_n750_a375,joint_forward_feedback,7217,4,0.75,0.375,actual_training_first_step_test_decrease,0.9714285714285714
s7217_r8_n000_a125,feedback_only,7217,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7217_r8_n000_a125,feedback_only,7217,8,0.0,0.125,actual_training_first_step_test_decrease,0.9736434108527134
s7217_r8_n000_a125,joint_forward_feedback,7217,8,0.0,0.125,exact_expected_calibration_decrease,0.9969924812030074
s7217_r8_n000_a125,joint_forward_feedback,7217,8,0.0,0.125,actual_training_first_step_test_decrease,0.9834586466165413
s7217_r8_n000_a375,feedback_only,7217,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7217_r8_n000_a375,feedback_only,7217,8,0.0,0.375,actual_training_first_step_test_decrease,0.9178294573643412
s7217_r8_n000_a375,joint_forward_feedback,7217,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7217_r8_n000_a375,joint_forward_feedback,7217,8,0.0,0.375,actual_training_first_step_test_decrease,0.9578947368421054
s7217_r8_n750_a125,feedback_only,7217,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7217_r8_n750_a125,feedback_only,7217,8,0.75,0.125,actual_training_first_step_test_decrease,0.9379844961240312
s7217_r8_n750_a125,joint_forward_feedback,7217,8,0.75,0.125,exact_expected_calibration_decrease,1.0
s7217_r8_n750_a125,joint_forward_feedback,7217,8,0.75,0.125,actual_training_first_step_test_decrease,0.9593984962406013
s7217_r8_n750_a375,feedback_only,7217,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7217_r8_n750_a375,feedback_only,7217,8,0.75,0.375,actual_training_first_step_test_decrease,0.8232558139534885
s7217_r8_n750_a375,joint_forward_feedback,7217,8,0.75,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7217_r8_n750_a375,joint_forward_feedback,7217,8,0.75,0.375,actual_training_first_step_test_decrease,0.8601503759398496
s7218_r1_n000_a125,feedback_only,7218,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7218_r1_n000_a125,feedback_only,7218,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7218_r1_n000_a125,joint_forward_feedback,7218,1,0.0,0.125,exact_expected_calibration_decrease,0.9879699248120299
s7218_r1_n000_a125,joint_forward_feedback,7218,1,0.0,0.125,actual_training_first_step_test_decrease,0.9879699248120299
s7218_r1_n000_a375,feedback_only,7218,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7218_r1_n000_a375,feedback_only,7218,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7218_r1_n000_a375,joint_forward_feedback,7218,1,0.0,0.375,exact_expected_calibration_decrease,0.9924812030075187
s7218_r1_n000_a375,joint_forward_feedback,7218,1,0.0,0.375,actual_training_first_step_test_decrease,0.9924812030075187
s7218_r1_n750_a125,feedback_only,7218,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7218_r1_n750_a125,feedback_only,7218,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7218_r1_n750_a125,joint_forward_feedback,7218,1,0.75,0.125,exact_expected_calibration_decrease,0.9864661654135337
s7218_r1_n750_a125,joint_forward_feedback,7218,1,0.75,0.125,actual_training_first_step_test_decrease,0.9864661654135337
s7218_r1_n750_a375,feedback_only,7218,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7218_r1_n750_a375,feedback_only,7218,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7218_r1_n750_a375,joint_forward_feedback,7218,1,0.75,0.375,exact_expected_calibration_decrease,0.9924812030075187
s7218_r1_n750_a375,joint_forward_feedback,7218,1,0.75,0.375,actual_training_first_step_test_decrease,0.9924812030075187
s7218_r2_n000_a125,feedback_only,7218,2,0.0,0.125,exact_expected_calibration_decrease,1.0
s7218_r2_n000_a125,feedback_only,7218,2,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7218_r2_n000_a125,joint_forward_feedback,7218,2,0.0,0.125,exact_expected_calibration_decrease,0.9909774436090225
s7218_r2_n000_a125,joint_forward_feedback,7218,2,0.0,0.125,actual_training_first_step_test_decrease,0.9984962406015038
s7218_r2_n000_a375,feedback_only,7218,2,0.0,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7218_r2_n000_a375,feedback_only,7218,2,0.0,0.375,actual_training_first_step_test_decrease,0.9689922480620156
s7218_r2_n000_a375,joint_forward_feedback,7218,2,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7218_r2_n000_a375,joint_forward_feedback,7218,2,0.0,0.375,actual_training_first_step_test_decrease,0.9804511278195487
s7218_r2_n750_a125,feedback_only,7218,2,0.75,0.125,exact_expected_calibration_decrease,1.0
s7218_r2_n750_a125,feedback_only,7218,2,0.75,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7218_r2_n750_a125,joint_forward_feedback,7218,2,0.75,0.125,exact_expected_calibration_decrease,0.9954887218045112
s7218_r2_n750_a125,joint_forward_feedback,7218,2,0.75,0.125,actual_training_first_step_test_decrease,0.9954887218045112
s7218_r2_n750_a375,feedback_only,7218,2,0.75,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7218_r2_n750_a375,feedback_only,7218,2,0.75,0.375,actual_training_first_step_test_decrease,0.9689922480620156
s7218_r2_n750_a375,joint_forward_feedback,7218,2,0.75,0.375,exact_expected_calibration_decrease,0.993984962406015
s7218_r2_n750_a375,joint_forward_feedback,7218,2,0.75,0.375,actual_training_first_step_test_decrease,0.9729323308270676
s7218_r4_n000_a125,feedback_only,7218,4,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7218_r4_n000_a125,feedback_only,7218,4,0.0,0.125,actual_training_first_step_test_decrease,0.9906976744186047
s7218_r4_n000_a125,joint_forward_feedback,7218,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7218_r4_n000_a125,joint_forward_feedback,7218,4,0.0,0.125,actual_training_first_step_test_decrease,0.9428571428571428
s7218_r4_n000_a375,feedback_only,7218,4,0.0,0.375,exact_expected_calibration_decrease,0.9953488372093025
s7218_r4_n000_a375,feedback_only,7218,4,0.0,0.375,actual_training_first_step_test_decrease,0.9829457364341085
s7218_r4_n000_a375,joint_forward_feedback,7218,4,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7218_r4_n000_a375,joint_forward_feedback,7218,4,0.0,0.375,actual_training_first_step_test_decrease,0.9804511278195487
s7218_r4_n750_a125,feedback_only,7218,4,0.75,0.125,exact_expected_calibration_decrease,1.0
s7218_r4_n750_a125,feedback_only,7218,4,0.75,0.125,actual_training_first_step_test_decrease,0.9953488372093025
s7218_r4_n750_a125,joint_forward_feedback,7218,4,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7218_r4_n750_a125,joint_forward_feedback,7218,4,0.75,0.125,actual_training_first_step_test_decrease,0.9353383458646616
s7218_r4_n750_a375,feedback_only,7218,4,0.75,0.375,exact_expected_calibration_decrease,0.9984496124031008
s7218_r4_n750_a375,feedback_only,7218,4,0.75,0.375,actual_training_first_step_test_decrease,0.9953488372093025
s7218_r4_n750_a375,joint_forward_feedback,7218,4,0.75,0.375,exact_expected_calibration_decrease,1.0
s7218_r4_n750_a375,joint_forward_feedback,7218,4,0.75,0.375,actual_training_first_step_test_decrease,0.9879699248120299
s7218_r8_n000_a125,feedback_only,7218,8,0.0,0.125,exact_expected_calibration_decrease,1.0
s7218_r8_n000_a125,feedback_only,7218,8,0.0,0.125,actual_training_first_step_test_decrease,0.9689922480620156
s7218_r8_n000_a125,joint_forward_feedback,7218,8,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7218_r8_n000_a125,joint_forward_feedback,7218,8,0.0,0.125,actual_training_first_step_test_decrease,0.9774436090225563
s7218_r8_n000_a375,feedback_only,7218,8,0.0,0.375,exact_expected_calibration_decrease,1.0
s7218_r8_n000_a375,feedback_only,7218,8,0.0,0.375,actual_training_first_step_test_decrease,0.9767441860465117
s7218_r8_n000_a375,joint_forward_feedback,7218,8,0.0,0.375,exact_expected_calibration_decrease,0.9984962406015038
s7218_r8_n000_a375,joint_forward_feedback,7218,8,0.0,0.375,actual_training_first_step_test_decrease,0.9864661654135337
s7218_r8_n750_a125,feedback_only,7218,8,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7218_r8_n750_a125,feedback_only,7218,8,0.75,0.125,actual_training_first_step_test_decrease,0.9751937984496124
s7218_r8_n750_a125,joint_forward_feedback,7218,8,0.75,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7218_r8_n750_a125,joint_forward_feedback,7218,8,0.75,0.125,actual_training_first_step_test_decrease,0.9684210526315788
s7218_r8_n750_a375,feedback_only,7218,8,0.75,0.375,exact_expected_calibration_decrease,1.0
s7218_r8_n750_a375,feedback_only,7218,8,0.75,0.375,actual_training_first_step_test_decrease,0.9441860465116282
s7218_r8_n750_a375,joint_forward_feedback,7218,8,0.75,0.375,exact_expected_calibration_decrease,0.9954887218045112
s7218_r8_n750_a375,joint_forward_feedback,7218,8,0.75,0.375,actual_training_first_step_test_decrease,0.9157894736842105
s7219_r1_n000_a125,feedback_only,7219,1,0.0,0.125,exact_expected_calibration_decrease,1.0
s7219_r1_n000_a125,feedback_only,7219,1,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7219_r1_n000_a125,joint_forward_feedback,7219,1,0.0,0.125,exact_expected_calibration_decrease,0.993984962406015
s7219_r1_n000_a125,joint_forward_feedback,7219,1,0.0,0.125,actual_training_first_step_test_decrease,0.993984962406015
s7219_r1_n000_a375,feedback_only,7219,1,0.0,0.375,exact_expected_calibration_decrease,1.0
s7219_r1_n000_a375,feedback_only,7219,1,0.0,0.375,actual_training_first_step_test_decrease,1.0
s7219_r1_n000_a375,joint_forward_feedback,7219,1,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7219_r1_n000_a375,joint_forward_feedback,7219,1,0.0,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7219_r1_n750_a125,feedback_only,7219,1,0.75,0.125,exact_expected_calibration_decrease,1.0
s7219_r1_n750_a125,feedback_only,7219,1,0.75,0.125,actual_training_first_step_test_decrease,1.0
s7219_r1_n750_a125,joint_forward_feedback,7219,1,0.75,0.125,exact_expected_calibration_decrease,0.9924812030075187
s7219_r1_n750_a125,joint_forward_feedback,7219,1,0.75,0.125,actual_training_first_step_test_decrease,0.9924812030075187
s7219_r1_n750_a375,feedback_only,7219,1,0.75,0.375,exact_expected_calibration_decrease,1.0
s7219_r1_n750_a375,feedback_only,7219,1,0.75,0.375,actual_training_first_step_test_decrease,1.0
s7219_r1_n750_a375,joint_forward_feedback,7219,1,0.75,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7219_r1_n750_a375,joint_forward_feedback,7219,1,0.75,0.375,actual_training_first_step_test_decrease,0.9969924812030074
s7219_r2_n000_a125,feedback_only,7219,2,0.0,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7219_r2_n000_a125,feedback_only,7219,2,0.0,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7219_r2_n000_a125,joint_forward_feedback,7219,2,0.0,0.125,exact_expected_calibration_decrease,0.9984962406015038
s7219_r2_n000_a125,joint_forward_feedback,7219,2,0.0,0.125,actual_training_first_step_test_decrease,1.0
s7219_r2_n000_a375,feedback_only,7219,2,0.0,0.375,exact_expected_calibration_decrease,1.0
s7219_r2_n000_a375,feedback_only,7219,2,0.0,0.375,actual_training_first_step_test_decrease,0.9906976744186047
s7219_r2_n000_a375,joint_forward_feedback,7219,2,0.0,0.375,exact_expected_calibration_decrease,0.9969924812030074
s7219_r2_n000_a375,joint_forward_feedback,7219,2,0.0,0.375,actual_training_first_step_test_decrease,0.9834586466165413
s7219_r2_n750_a125,feedback_only,7219,2,0.75,0.125,exact_expected_calibration_decrease,0.9984496124031008
s7219_r2_n750_a125,feedback_only,7219,2,0.75,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7219_r2_n750_a125,joint_forward_feedback,7219,2,0.75,0.125,exact_expected_calibration_decrease,0.9969924812030074
s7219_r2_n750_a125,joint_forward_feedback,7219,2,0.75,0.125,actual_training_first_step_test_decrease,0.9984962406015038
s7219_r2_n750_a375,feedback_only,7219,2,0.75,0.375,exact_expected_calibration_decrease,1.0
s7219_r2_n750_a375,feedback_only,7219,2,0.75,0.375,actual_training_first_step_test_decrease,0.992248062015504
s7219_r2_n750_a375,joint_forward_feedback,7219,2,0.75,0.375,exact_expected_calibration_decrease,0.993984962406015
s7219_r2_n750_a375,joint_forward_feedback,7219,2,0.75,0.375,actual_training_first_step_test_decrease,0.9879699248120299
s7219_r4_n000_a125,feedback_only,7219,4,0.0,0.125,exact_expected_calibration_decrease,1.0
s7219_r4_n000_a125,feedback_only,7219,4,0.0,0.125,actual_training_first_step_test_decrease,0.9984496124031008
s7219_r4_n000_a125,joint_forward_feedback,7219,4,0.0,0.125,exact_expected_calibration_decrease,1.0
