seed,rule,optimizer,bound,rate,selected_step,test_nmse,validation_nmse,endpoint_validation_nmse,bounds,clips,first_bound_step,selected_bound_fraction,ood_1.0,ood_2.0,ood_3.0
2026100219,full_chain,adam,9,0.03,3968,1.8875540177098196e-05,1.760212168689914e-05,4.493306619478078e-05,0,0,,0.0,1.753229442374913e-05,0.000508699470832493,0.0022744107922849782
2026100219,exact,sgd,9,0.1,4096,0.16006685772005824,0.15047458817206327,0.15047458817206327,0,0,,0.0,0.15130406981776484,0.19698775502582594,0.21734643511264196
2026100219,broadcast,sgd,9,0.1,3968,0.11233653282552399,0.10823563256750512,0.10885381894164985,0,0,,0.0,0.10691318826818985,0.12339959845020683,0.13364673834743807
2026100219,resistance,sgd,9,0.1,4096,0.08018079953723271,0.07681105080881583,0.07681105080881583,0,0,,0.0,0.07426240634612727,0.08451309021900605,0.08891352418478571
2026100219,derivative,sgd,9,0.1,4096,0.07936139609328892,0.07606374503471107,0.07606374503471107,0,0,,0.0,0.07342441340401354,0.083987874751789,0.08855413158610571
2026100219,shuffled_derivative,sgd,9,0.1,4096,0.08059829802756112,0.07722920416337622,0.07722920416337622,0,0,,0.0,0.0746426263076934,0.08512483550772922,0.08965310835169987
2026100219,full_chain,sgd,9,0.1,4096,0.16006685772005824,0.15047458817206324,0.15047458817206324,0,0,,0.0,0.1513040698177648,0.19698775502582594,0.21734643511264196
2026100219,exact,adam,12,0.03,3968,1.8875540177095282e-05,1.7602121686894568e-05,4.493306619482885e-05,0,0,,0.0,1.753229442374584e-05,0.0005086994708324791,0.0022744107922849682
2026100219,resistance,adam,12,0.01,2176,0.05146924158725585,0.05094516134013256,0.0533598822524037,0,0,,0.0,0.04865089634213152,0.04976219473125453,0.05103129979389481
2026100219,derivative,adam,12,0.03,2688,4.918425977269204e-05,4.7281903062499295e-05,7.797031660178228e-05,0,0,,0.0,4.589254306724076e-05,0.00065492873425354,0.0017487548376780983
2026100219,shuffled_derivative,adam,12,0.1,1408,0.04834445147662138,0.04598763792278892,0.06230692093831707,570,0,2843.0,0.0,0.04426931387621858,0.0443154244198878,0.04483075270883915
