panel,record,architecture,arm,cohort,contrast,basis,profiles_k,checkpoint,site_display_position,site_index,profile_column,seed,value,mean,ci_low,ci_high,n,positive_seeds,unit,source_table,inference_status,convergence_flag_seed,pixel_row,pixel_col
E,cohort contrast,shunting,,fashion,neuron indexed - strict scalar,,,,,,,,,5.822999477386475,5.5699992179870605,6.087999954819679,10.0,10.0,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22600.0,5.639994144439697,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22601.0,5.69000244140625,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22602.0,5.049997568130493,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22603.0,5.529999732971191,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22604.0,5.91999888420105,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22605.0,6.620001792907715,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22606.0,5.889999866485596,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22607.0,6.3899993896484375,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22608.0,5.909997224807739,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,shunting,,fashion,neuron indexed - strict scalar,,,,,,,22609.0,5.590003728866577,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,cohort contrast,shunting,,fashion,exact path - neuron indexed,,,,,,,,,-0.05799949169158936,-0.19899964332580566,0.08000016212463379,10.0,4.0,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22600.0,0.15000104904174805,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22601.0,0.1699984073638916,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22602.0,-0.1699984073638916,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22603.0,-0.4700005054473877,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22604.0,0.019997358322143555,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22605.0,-0.34999847412109375,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22606.0,-0.12000203132629395,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22607.0,-0.03999471664428711,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22608.0,-0.0899970531463623,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,shunting,,fashion,exact path - neuron indexed,,,,,,,22609.0,0.31999945640563965,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,cohort contrast,additive,,fashion,neuron indexed - strict scalar,,,,,,,,,5.522998571395874,4.968972876667976,6.11599862575531,10.0,10.0,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22600.0,6.5499961376190186,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22601.0,5.4300010204315186,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22602.0,5.210000276565552,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22603.0,7.440000772476196,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22604.0,6.01000189781189,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22605.0,5.1299989223480225,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22606.0,4.689997434616089,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22607.0,5.579996109008789,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22608.0,3.8999974727630615,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,seed,additive,,fashion,neuron indexed - strict scalar,,,,,,,22609.0,5.2899956703186035,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,cohort contrast,additive,,fashion,exact path - neuron indexed,,,,,,,,,0.23600041866302493,0.10900139808654787,0.36900103092193604,10.0,9.0,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22600.0,-0.07999539375305176,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22601.0,0.050002336502075195,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22602.0,0.5800008773803711,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22603.0,0.1499950885772705,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22604.0,0.1100003719329834,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22605.0,0.23999810218811035,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22606.0,0.3600001335144043,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22607.0,0.050002336502075195,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22608.0,0.5699992179870605,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
F,seed,additive,,fashion,exact path - neuron indexed,,,,,,,22609.0,0.3300011157989502,,,,,,percentage points,source_data/fashion_strict_scalar_control/paired_contrasts.csv,,,,
E,cohort contrast,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,,,15.090999752283096,13.609925490036668,16.572074014529527,20.0,20.0,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22000.0,18.1399971,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22001.0,11.7900014,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22002.0,13.1799996,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22003.0,11.62,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22004.0,12.7399981,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22005.0,12.2399986,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22006.0,14.110001899999999,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22007.0,12.189999199999999,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22008.0,15.430000399999999,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22009.0,13.6099994,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22010.0,13.110002900000001,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22011.0,14.250001300000001,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22012.0,12.819999500000002,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22013.0,18.4799999,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22014.0,19.7899997,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22015.0,17.779997,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22016.0,22.3999977,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22017.0,14.230001,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22018.0,19.9000001,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
E,seed,shunting,,cifar10,neuron specific minus strict scalar,,,,,,,22019.0,14.0100002,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,cohort contrast,shunting,,cifar10,exact path minus neuron specific,,,,,,,,,-0.5929999053478241,-0.926500627801311,-0.2594991828943372,20.0,5.0,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22000.0,-1.0199994000000001,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22001.0,0.5600005,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22002.0,0.0499994,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22003.0,-0.7699996,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22004.0,-0.3399998,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22005.0,-0.7999986000000001,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22006.0,-1.0200024,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22007.0,-1.3099998,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22008.0,-0.2200007,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22009.0,-1.1099994,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22010.0,-1.1000037,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22011.0,0.1599997,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22012.0,-0.7499993,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22013.0,0.969997,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22014.0,-0.7799983,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22015.0,-0.8599967,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22016.0,-1.3299972,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22017.0,-1.9800007000000002,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22018.0,-0.3699988,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
F,seed,shunting,,cifar10,exact path minus neuron specific,,,,,,,22019.0,0.1599997,,,,,,percentage points,source_data/cifar10_shunting_stopping_extension/paired_contrasts.csv,post-review stopping extension; original seeds reused,,,
