variant,forward,trained_rule,delivered_rule,block,relation,seed,cosine,defined
separable,tonic,broadcast,swapped,soma,cross,2026092216,0.3361468086413988,12
separable,tonic,broadcast,swapped,soma,cross,2026092217,-0.04088513698906331,12
separable,tonic,broadcast,swapped,soma,cross,2026092218,0.4873230297055926,12
separable,tonic,broadcast,swapped,soma,cross,2026092219,0.29595909804169573,12
separable,tonic,broadcast,swapped,soma,within,2026092200,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092201,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092202,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092203,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092204,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092205,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092206,1.0000000000000002,4
separable,tonic,broadcast,swapped,soma,within,2026092207,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092208,0.9999999999999999,4
separable,tonic,broadcast,swapped,soma,within,2026092209,1.0000000000000002,4
separable,tonic,broadcast,swapped,soma,within,2026092210,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092211,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092212,0.9999999999999999,4
separable,tonic,broadcast,swapped,soma,within,2026092213,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092214,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092215,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092216,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092217,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092218,1.0,4
separable,tonic,broadcast,swapped,soma,within,2026092219,1.0,4
separable,tonic,broadcast,swapped,terminal,cross,2026092200,-0.021686848530291236,12
separable,tonic,broadcast,swapped,terminal,cross,2026092201,-0.021804786031758953,12
separable,tonic,broadcast,swapped,terminal,cross,2026092202,0.027646830654202873,12
separable,tonic,broadcast,swapped,terminal,cross,2026092203,0.041517474240949696,12
separable,tonic,broadcast,swapped,terminal,cross,2026092204,0.03500819080721249,12
separable,tonic,broadcast,swapped,terminal,cross,2026092205,-0.00025391770134634606,12
separable,tonic,broadcast,swapped,terminal,cross,2026092206,0.0733375420691758,12
separable,tonic,broadcast,swapped,terminal,cross,2026092207,0.04463487998105408,12
separable,tonic,broadcast,swapped,terminal,cross,2026092208,0.06322230067017802,12
separable,tonic,broadcast,swapped,terminal,cross,2026092209,-0.0027952628355678443,12
separable,tonic,broadcast,swapped,terminal,cross,2026092210,0.05349702221965976,12
separable,tonic,broadcast,swapped,terminal,cross,2026092211,0.06640138453402748,12
separable,tonic,broadcast,swapped,terminal,cross,2026092212,0.0494017446747183,12
separable,tonic,broadcast,swapped,terminal,cross,2026092213,0.006649564553497397,12
separable,tonic,broadcast,swapped,terminal,cross,2026092214,-0.01825826292619293,12
separable,tonic,broadcast,swapped,terminal,cross,2026092215,-0.007781991327725742,12
separable,tonic,broadcast,swapped,terminal,cross,2026092216,0.0008410844093128805,12
separable,tonic,broadcast,swapped,terminal,cross,2026092217,0.00376718478049628,12
separable,tonic,broadcast,swapped,terminal,cross,2026092218,0.040390917246332196,12
separable,tonic,broadcast,swapped,terminal,cross,2026092219,0.0632072422850866,12
separable,tonic,broadcast,swapped,terminal,within,2026092200,0.5083885614353002,4
separable,tonic,broadcast,swapped,terminal,within,2026092201,0.49606389081900326,4
separable,tonic,broadcast,swapped,terminal,within,2026092202,0.40991685963979896,4
separable,tonic,broadcast,swapped,terminal,within,2026092203,0.5104765592511128,4
separable,tonic,broadcast,swapped,terminal,within,2026092204,0.4479493640991173,4
separable,tonic,broadcast,swapped,terminal,within,2026092205,0.3058996880848662,4
separable,tonic,broadcast,swapped,terminal,within,2026092206,0.48553586895692946,4
separable,tonic,broadcast,swapped,terminal,within,2026092207,0.4220430778462023,4
separable,tonic,broadcast,swapped,terminal,within,2026092208,0.44536791122516844,4
separable,tonic,broadcast,swapped,terminal,within,2026092209,0.3631908196223495,4
separable,tonic,broadcast,swapped,terminal,within,2026092210,0.3722011058620112,4
separable,tonic,broadcast,swapped,terminal,within,2026092211,0.46873111018738206,4
separable,tonic,broadcast,swapped,terminal,within,2026092212,0.41758759877660634,4
separable,tonic,broadcast,swapped,terminal,within,2026092213,0.49153853680845955,4
separable,tonic,broadcast,swapped,terminal,within,2026092214,0.4974995459893137,4
separable,tonic,broadcast,swapped,terminal,within,2026092215,0.34050964583946297,4
separable,tonic,broadcast,swapped,terminal,within,2026092216,0.31904083267073946,4
separable,tonic,broadcast,swapped,terminal,within,2026092217,0.4324056150426841,4
separable,tonic,broadcast,swapped,terminal,within,2026092218,0.2772773552861795,4
separable,tonic,broadcast,swapped,terminal,within,2026092219,0.3233251592253332,4
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092200,-0.1433820842729752,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092201,-0.20389889033839628,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092202,0.3263238021725631,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092203,0.4224579374602784,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092204,0.39196236926858957,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092205,-0.1309355944412376,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092206,0.5557671513836275,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092207,0.5352585642599891,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092208,0.629203377357514,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092209,0.24586855501495475,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092210,0.4834278519239246,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092211,0.5053812421309858,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092212,0.6379378129022252,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092213,-0.004878858851773267,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092214,-0.17630017743151105,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092215,-0.18827934943499533,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092216,0.0961194277116172,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092217,-0.044281574268447,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092218,0.4352321435643003,12
separable,tonic,broadcast,uniform_rms,proximal,cross,2026092219,0.5126309352027103,12
separable,tonic,broadcast,uniform_rms,proximal,within,2026092200,0.659432078319665,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092201,0.7017182923610612,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092202,0.6396677028465497,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092203,0.5219894694192395,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092204,0.603486755580507,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092205,0.7484231925176406,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092206,0.6448249862573013,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092207,0.6007596180280723,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092208,0.6898720170478592,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092209,0.6806070582397211,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092210,0.5715229286497601,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092211,0.6081212461504151,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092212,0.7098818887944065,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092213,0.5479855622348188,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092214,0.6051000482247677,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092215,0.6903316605511884,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092216,0.5581148709016489,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092217,0.6805806434886915,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092218,0.5664852545683013,4
separable,tonic,broadcast,uniform_rms,proximal,within,2026092219,0.5695134860187615,4
separable,tonic,broadcast,uniform_rms,readout,cross,2026092200,-0.31208882389893006,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092201,-0.32012227373990293,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092202,0.8981086953687151,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092203,0.9509638237980763,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092204,0.9401654264892851,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092205,-0.20919741701969677,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092206,0.9605495361509381,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092207,0.9630956987803119,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092208,0.9695681942685656,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092209,0.18372850080855918,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092210,0.9393679398817397,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092211,0.9353952078319064,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092212,0.9637212708654678,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092213,-0.008922583689561855,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092214,-0.3236237466459117,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092215,-0.3186580596563721,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092216,0.006164857673718123,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092217,-0.012035395564656251,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092218,0.9283721718781845,12
separable,tonic,broadcast,uniform_rms,readout,cross,2026092219,0.9586900042270486,12
separable,tonic,broadcast,uniform_rms,readout,within,2026092200,0.9999999999999999,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092201,0.9999999999999999,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092202,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092203,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092204,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092205,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092206,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092207,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092208,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092209,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092210,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092211,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092212,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092213,0.9999999999999999,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092214,0.9999999999999999,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092215,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092216,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092217,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092218,1.0,4
separable,tonic,broadcast,uniform_rms,readout,within,2026092219,1.0,4
separable,tonic,broadcast,uniform_rms,soma,cross,2026092200,-0.08847110435534183,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092201,-0.20405778398337984,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092202,0.2913886300490833,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092203,0.624229054612163,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092204,0.28263010033728747,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092205,0.06897598622355357,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092206,0.37049083022805657,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092207,0.7045476941288581,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092208,0.3080205275403281,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092209,0.3153869989719985,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092210,0.5757002505959329,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092211,0.4472855413097982,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092212,0.7285205032107935,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092213,0.03139965747255332,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092214,-0.058297271117691195,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092215,-0.0016601928001125598,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092216,0.3361468086413988,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092217,-0.04088513698906331,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092218,0.4873230297055926,12
separable,tonic,broadcast,uniform_rms,soma,cross,2026092219,0.29595909804169573,12
separable,tonic,broadcast,uniform_rms,soma,within,2026092200,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092201,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092202,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092203,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092204,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092205,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092206,1.0000000000000002,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092207,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092208,0.9999999999999999,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092209,1.0000000000000002,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092210,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092211,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092212,0.9999999999999999,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092213,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092214,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092215,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092216,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092217,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092218,1.0,4
separable,tonic,broadcast,uniform_rms,soma,within,2026092219,1.0,4
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092200,-0.020983279517873068,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092201,-0.02183423877098875,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092202,0.026823060046368835,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092203,0.04108306276437788,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092204,0.04277416037720425,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092205,-0.00706296658243986,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092206,0.07122551951210802,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092207,0.049333027175249906,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092208,0.0634700309060078,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092209,0.009972552711165086,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092210,0.05428018545285352,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092211,0.06172827760348141,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092212,0.0542712351387536,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092213,0.0048849628958512895,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092214,-0.019847388406279087,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092215,-0.010230754419536055,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092216,0.0002542872670393973,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092217,0.0027300249701556977,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092218,0.041858466591147364,12
separable,tonic,broadcast,uniform_rms,terminal,cross,2026092219,0.06747879947585456,12
separable,tonic,broadcast,uniform_rms,terminal,within,2026092200,0.5566446327475343,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092201,0.5101839645029645,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092202,0.5163893884936995,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092203,0.5055675831177171,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092204,0.559123743297804,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092205,0.46325234197317855,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092206,0.5328843556918258,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092207,0.46937449336251014,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092208,0.48185797826739846,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092209,0.4724798495388871,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092210,0.4378294827107527,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092211,0.48990819586559137,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092212,0.4575068944418116,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092213,0.5153421572749435,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092214,0.540853639409457,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092215,0.5379941365920368,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092216,0.4120494840436485,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092217,0.5303694446057376,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092218,0.430911885737405,4
separable,tonic,broadcast,uniform_rms,terminal,within,2026092219,0.46867251728630993,4
separable,tonic,exact,broadcast,proximal,cross,2026092200,0.581280201122615,12
separable,tonic,exact,broadcast,proximal,cross,2026092201,0.5310599141663244,12
separable,tonic,exact,broadcast,proximal,cross,2026092202,0.5146912212890292,12
separable,tonic,exact,broadcast,proximal,cross,2026092203,0.4488962837104688,12
separable,tonic,exact,broadcast,proximal,cross,2026092204,0.2822280475745887,12
separable,tonic,exact,broadcast,proximal,cross,2026092205,-0.16442434554542265,12
separable,tonic,exact,broadcast,proximal,cross,2026092206,-0.16000652237247728,12
separable,tonic,exact,broadcast,proximal,cross,2026092207,0.342088353057382,12
separable,tonic,exact,broadcast,proximal,cross,2026092208,-0.022835440357749537,12
separable,tonic,exact,broadcast,proximal,cross,2026092209,-0.007379568739335078,12
separable,tonic,exact,broadcast,proximal,cross,2026092210,0.4775706701285287,12
separable,tonic,exact,broadcast,proximal,cross,2026092211,0.5083818411423029,12
separable,tonic,exact,broadcast,proximal,cross,2026092212,0.576751701159521,12
separable,tonic,exact,broadcast,proximal,cross,2026092213,0.5168852309608595,12
separable,tonic,exact,broadcast,proximal,cross,2026092214,0.4458892778161669,12
separable,tonic,exact,broadcast,proximal,cross,2026092215,0.37103537005961423,12
separable,tonic,exact,broadcast,proximal,cross,2026092216,-0.03858538214608027,12
separable,tonic,exact,broadcast,proximal,cross,2026092217,0.5423073937978021,12
separable,tonic,exact,broadcast,proximal,cross,2026092218,-0.017396375595405262,12
separable,tonic,exact,broadcast,proximal,cross,2026092219,-0.1624099599343584,12
separable,tonic,exact,broadcast,proximal,within,2026092200,0.6259833865802569,4
separable,tonic,exact,broadcast,proximal,within,2026092201,0.5779023420189019,4
separable,tonic,exact,broadcast,proximal,within,2026092202,0.5968819982650353,4
separable,tonic,exact,broadcast,proximal,within,2026092203,0.5194112867718201,4
separable,tonic,exact,broadcast,proximal,within,2026092204,0.5534345910980782,4
separable,tonic,exact,broadcast,proximal,within,2026092205,0.6201316413733462,4
separable,tonic,exact,broadcast,proximal,within,2026092206,0.5792704213109379,4
separable,tonic,exact,broadcast,proximal,within,2026092207,0.546172923267751,4
separable,tonic,exact,broadcast,proximal,within,2026092208,0.5505611771374564,4
separable,tonic,exact,broadcast,proximal,within,2026092209,0.5984662342552775,4
separable,tonic,exact,broadcast,proximal,within,2026092210,0.5440669481790059,4
separable,tonic,exact,broadcast,proximal,within,2026092211,0.6137276629977175,4
separable,tonic,exact,broadcast,proximal,within,2026092212,0.6205020251576359,4
separable,tonic,exact,broadcast,proximal,within,2026092213,0.5628225570233458,4
separable,tonic,exact,broadcast,proximal,within,2026092214,0.5835801416864113,4
separable,tonic,exact,broadcast,proximal,within,2026092215,0.5570233311619917,4
separable,tonic,exact,broadcast,proximal,within,2026092216,0.6109655555961298,4
separable,tonic,exact,broadcast,proximal,within,2026092217,0.5893666425101016,4
separable,tonic,exact,broadcast,proximal,within,2026092218,0.5255034870131982,4
separable,tonic,exact,broadcast,proximal,within,2026092219,0.5769836348370696,4
separable,tonic,exact,broadcast,readout,cross,2026092200,0.9640273994808516,12
separable,tonic,exact,broadcast,readout,cross,2026092201,0.9650704241800834,12
separable,tonic,exact,broadcast,readout,cross,2026092202,0.9635913650599243,12
separable,tonic,exact,broadcast,readout,cross,2026092203,0.9379376410120773,12
separable,tonic,exact,broadcast,readout,cross,2026092204,0.9044841995982003,12
separable,tonic,exact,broadcast,readout,cross,2026092205,-0.3178541506827804,12
separable,tonic,exact,broadcast,readout,cross,2026092206,-0.31043575325418055,12
separable,tonic,exact,broadcast,readout,cross,2026092207,0.8475681531746151,12
separable,tonic,exact,broadcast,readout,cross,2026092208,-0.024330601424135234,12
separable,tonic,exact,broadcast,readout,cross,2026092209,-0.00514454039578897,12
separable,tonic,exact,broadcast,readout,cross,2026092210,0.9595353285111234,12
separable,tonic,exact,broadcast,readout,cross,2026092211,0.9154480564873376,12
separable,tonic,exact,broadcast,readout,cross,2026092212,0.9665886840748197,12
separable,tonic,exact,broadcast,readout,cross,2026092213,0.977028782379704,12
separable,tonic,exact,broadcast,readout,cross,2026092214,0.9617914285695903,12
separable,tonic,exact,broadcast,readout,cross,2026092215,0.8359557380917221,12
separable,tonic,exact,broadcast,readout,cross,2026092216,-0.005382215391846412,12
separable,tonic,exact,broadcast,readout,cross,2026092217,0.9688499696930917,12
separable,tonic,exact,broadcast,readout,cross,2026092218,-0.010113848057873446,12
separable,tonic,exact,broadcast,readout,cross,2026092219,-0.3211904228519957,12
separable,tonic,exact,broadcast,readout,within,2026092200,0.9999999999999998,4
separable,tonic,exact,broadcast,readout,within,2026092201,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092202,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092203,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092204,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092205,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092206,1.0000000000000002,4
separable,tonic,exact,broadcast,readout,within,2026092207,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092208,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092209,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092210,0.9999999999999999,4
separable,tonic,exact,broadcast,readout,within,2026092211,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092212,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092213,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092214,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092215,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092216,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092217,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092218,1.0,4
separable,tonic,exact,broadcast,readout,within,2026092219,1.0000000000000002,4
separable,tonic,exact,broadcast,soma,cross,2026092200,0.013597667420353695,12
separable,tonic,exact,broadcast,soma,cross,2026092201,0.5114617165601058,12
separable,tonic,exact,broadcast,soma,cross,2026092202,0.07254524744903314,12
separable,tonic,exact,broadcast,soma,cross,2026092203,0.3401377982113831,12
separable,tonic,exact,broadcast,soma,cross,2026092204,0.34806281743341777,12
separable,tonic,exact,broadcast,soma,cross,2026092205,-0.08998888503601223,12
separable,tonic,exact,broadcast,soma,cross,2026092206,0.02125033268491026,12
separable,tonic,exact,broadcast,soma,cross,2026092207,0.5671908725109102,12
separable,tonic,exact,broadcast,soma,cross,2026092208,0.0552196552511993,12
separable,tonic,exact,broadcast,soma,cross,2026092209,0.13948672079936056,12
separable,tonic,exact,broadcast,soma,cross,2026092210,0.18099432646707123,12
separable,tonic,exact,broadcast,soma,cross,2026092211,0.374594404075333,12
separable,tonic,exact,broadcast,soma,cross,2026092212,0.37687918067982235,12
separable,tonic,exact,broadcast,soma,cross,2026092213,-0.05202643546766586,12
separable,tonic,exact,broadcast,soma,cross,2026092214,0.11500815085811822,12
separable,tonic,exact,broadcast,soma,cross,2026092215,0.05854914377990273,12
separable,tonic,exact,broadcast,soma,cross,2026092216,-0.14081377464120468,12
separable,tonic,exact,broadcast,soma,cross,2026092217,-0.10302884437286179,12
separable,tonic,exact,broadcast,soma,cross,2026092218,0.1472171301321555,12
separable,tonic,exact,broadcast,soma,cross,2026092219,0.04205582354511109,12
separable,tonic,exact,broadcast,soma,within,2026092200,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092201,1.0000000000000002,4
separable,tonic,exact,broadcast,soma,within,2026092202,1.0000000000000002,4
separable,tonic,exact,broadcast,soma,within,2026092203,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092204,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092205,0.9999999999999999,4
separable,tonic,exact,broadcast,soma,within,2026092206,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092207,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092208,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092209,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092210,0.9999999999999999,4
separable,tonic,exact,broadcast,soma,within,2026092211,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092212,1.0000000000000002,4
separable,tonic,exact,broadcast,soma,within,2026092213,0.9999999999999999,4
separable,tonic,exact,broadcast,soma,within,2026092214,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092215,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092216,1.0,4
separable,tonic,exact,broadcast,soma,within,2026092217,0.9999999999999999,4
separable,tonic,exact,broadcast,soma,within,2026092218,1.0000000000000002,4
separable,tonic,exact,broadcast,soma,within,2026092219,0.9999999999999999,4
separable,tonic,exact,broadcast,terminal,cross,2026092200,0.01845098061427766,12
separable,tonic,exact,broadcast,terminal,cross,2026092201,0.028409638285168307,12
separable,tonic,exact,broadcast,terminal,cross,2026092202,0.03535764814850404,12
separable,tonic,exact,broadcast,terminal,cross,2026092203,0.012453144537409103,12
separable,tonic,exact,broadcast,terminal,cross,2026092204,0.0244953250140631,12
separable,tonic,exact,broadcast,terminal,cross,2026092205,-0.011057736236850009,12
separable,tonic,exact,broadcast,terminal,cross,2026092206,-0.008850475511869385,12
separable,tonic,exact,broadcast,terminal,cross,2026092207,0.025767319579037367,12
separable,tonic,exact,broadcast,terminal,cross,2026092208,-0.0026631101177269517,12
separable,tonic,exact,broadcast,terminal,cross,2026092209,0.003268782459441884,12
separable,tonic,exact,broadcast,terminal,cross,2026092210,0.02615773753659294,12
separable,tonic,exact,broadcast,terminal,cross,2026092211,0.03330043093203119,12
separable,tonic,exact,broadcast,terminal,cross,2026092212,0.028036496303206287,12
separable,tonic,exact,broadcast,terminal,cross,2026092213,0.024369311385996007,12
separable,tonic,exact,broadcast,terminal,cross,2026092214,0.029229847323411832,12
separable,tonic,exact,broadcast,terminal,cross,2026092215,0.030744902354272532,12
separable,tonic,exact,broadcast,terminal,cross,2026092216,0.004285849572014886,12
separable,tonic,exact,broadcast,terminal,cross,2026092217,0.02440695568147806,12
separable,tonic,exact,broadcast,terminal,cross,2026092218,0.0027324377603465387,12
separable,tonic,exact,broadcast,terminal,cross,2026092219,-0.008592233066217224,12
separable,tonic,exact,broadcast,terminal,within,2026092200,0.34496759390098214,4
separable,tonic,exact,broadcast,terminal,within,2026092201,0.35686389794547063,4
separable,tonic,exact,broadcast,terminal,within,2026092202,0.34668315829717544,4
