post_soma_id,pre_soma_id,m_type_pre,n_contacts,n_axonal_clumps,actual_pair_tree_distance_um,matched_pair_tree_distance_um,tree_distance_delta_um,tree_distance_null_sd,actual_shared_path_fraction,matched_shared_path_fraction,shared_path_delta,shared_path_null_sd,actual_route_overlap,matched_route_overlap,route_overlap_delta,route_overlap_null_sd,control
258301,296738,PTC,2,2,317.98727077461064,382.32858370233595,-64.34131292772531,43.77599506605297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
258301,296758,PTC,2,2,57.547960672793494,97.78693475106559,-40.23897407827209,44.45979331851629,0.0,0.07086894081382923,-0.07086894081382923,0.17170471811299087,0.0,0.09445509282506781,-0.09445509282506781,0.1888880550447153,joint path-distance and 3D matched
258301,298930,PTC,4,4,119.36732574565342,146.77989557739343,-27.412569831740015,23.331694591118517,0.11689946721355236,0.049777107109485255,0.06712236010406711,0.05202687068430201,0.03507920887589759,0.03693224397293632,-0.0018530350970387272,0.053940673760903064,joint path-distance and 3D matched
258301,298937,DTC,9,9,302.72978516059635,308.6341718570925,-5.904386696496147,15.964580556268578,0.18621503028498862,0.17872653466628632,0.0074884956187022955,0.01936623082021864,0.06750334447809737,0.03885186666194407,0.028651477816153306,0.025865733733297383,joint path-distance and 3D matched
258301,301107,DTC,3,3,349.3295470227818,330.3564668384121,18.973080184369735,33.977685181696444,0.28884905041667835,0.30902718179348854,-0.020178131376810182,0.03136832582207659,0.0,0.029881358735992628,-0.029881358735992628,0.0811120408257677,joint path-distance and 3D matched
258301,301193,PTC,2,2,81.38013685375932,89.89263766960096,-8.512500815841634,44.258904138486955,0.0,0.06810525793654179,-0.06810525793654179,0.18361828874709135,0.0,0.07854117413932392,-0.07854117413932392,0.16650274763671563,joint path-distance and 3D matched
258301,301218,PTC,2,2,220.314217518392,169.4105307665408,50.90368675185121,54.16295523266056,0.17183317000015413,0.15492758369691667,0.016905586303237463,0.17402659141104493,0.0,0.08654740481079076,-0.08654740481079076,0.22702171544146266,joint path-distance and 3D matched
258301,303149,DTC,10,10,313.6864982289745,305.3859747589032,8.300523470071255,16.017088476460284,0.15787185869321177,0.16514953482122263,-0.007277676128010863,0.020229481580710484,0.02133655100920571,0.03055453662424705,-0.009217985615041339,0.018850603318123015,joint path-distance and 3D matched
258301,305251,DTC,3,3,54.78720037231127,69.35928592207522,-14.572085549763948,29.642723195084418,0.8788704822930109,0.854830000531789,0.024040481761221866,0.05364976270829931,0.483030170168786,0.4597132164807387,0.023316953688047315,0.18221243990565372,joint path-distance and 3D matched
294510,258249,PTC,4,4,129.45231768390522,143.79918287536566,-14.346865191460438,23.533452926557253,0.02737947201530097,0.025315759911444715,0.0020637121038562557,0.027885585514309787,0.048205382396259766,0.05362127429587214,-0.005415891899612377,0.04017090592373505,joint path-distance and 3D matched
294510,260505,DTC,2,2,222.00477455863722,173.3790870443003,48.62568751433693,89.12323523892228,0.10028553417554073,0.2809799628787162,-0.18069442870317545,0.36426378838057666,0.0,0.194,-0.194,0.3958249041046039,joint path-distance and 3D matched
294510,260541,DTC,2,2,252.8409325357871,238.86812902864693,13.972803507140156,23.88608126789061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294510,260609,PTC,2,2,108.14318899389451,109.28765251048402,-1.1444635165895107,40.68675802363284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294510,260622,DTC,7,7,230.1633417833019,233.0055476931702,-2.842205909868312,13.225878683028666,0.07272506621833177,0.06854321695125626,0.004181849267075516,0.04123739827772058,0.047619047619047616,0.0319047619047619,0.015714285714285715,0.03493357326816297,joint path-distance and 3D matched
294510,260803,PTC,3,3,170.6883969307845,186.98735501114396,-16.298958080359455,37.7404180766337,0.0,0.02512372000620695,-0.02512372000620695,0.05374668771640734,0.0,0.020037148885140247,-0.020037148885140247,0.06712598682579578,joint path-distance and 3D matched
294510,262555,PTC,4,4,70.41511789677232,84.68451766557139,-14.269399768799076,20.2381700881236,0.04900736911451284,0.07928175646221788,-0.030274387347705045,0.08336090136385144,0.09018434680984272,0.11080811503405888,-0.02062376822421616,0.0908254744319231,joint path-distance and 3D matched
294510,265036,PTC,3,3,168.56062169052473,179.57268117245175,-11.012059481927025,32.431954232937194,0.10569106410866404,0.051153650536996866,0.05453741357166717,0.06732344648767649,0.14903969162639982,0.05011535508903655,0.09892433653736327,0.08628688302778113,joint path-distance and 3D matched
294510,296398,DTC,3,3,248.08247072049934,242.26215156912534,5.820319151374008,19.23778090484704,0.046890872590676286,0.020376505056231026,0.02651436753444526,0.02806000710415568,0.0,0.0006666666666666666,-0.0006666666666666666,0.014907119849998596,joint path-distance and 3D matched
294510,296735,DTC,3,3,290.3378953537865,288.6705668323026,1.6673285214839098,31.316527815283337,0.0,0.01254402573663382,-0.01254402573663382,0.04228731501739165,0.0,0.0061327974554019424,-0.0061327974554019424,0.040507975695118416,joint path-distance and 3D matched
294510,296758,PTC,3,3,211.61041809823624,123.35786893743895,88.25254916079729,38.98798948297277,0.0,0.03483633955693298,-0.03483633955693298,0.07243680534860167,0.0,0.024416021801351422,-0.024416021801351422,0.0745987647007417,joint path-distance and 3D matched
294510,298796,DTC,6,6,209.63579073178445,206.0782908205124,3.5574999112720604,21.45908579699983,0.07900015767447285,0.06773491985390151,0.011265237820571344,0.035832707092203264,0.06666666666666667,0.032848479753702496,0.03381818691296417,0.037586633058218535,joint path-distance and 3D matched
294510,298930,PTC,5,5,103.52220902749332,115.89420279507222,-12.3719937675789,34.53375539168592,0.13576771963135995,0.1462859881696977,-0.01051826853833776,0.1023649004412453,0.07531131407929455,0.09384225047554272,-0.01853093639624817,0.0883924265713245,joint path-distance and 3D matched
294510,298937,DTC,3,3,257.24730569999116,246.0539668550382,11.193338844952962,18.129701927802667,0.0,0.0022588042726292487,-0.0022588042726292487,0.011077145884275132,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294510,298957,PTC,3,3,179.18960735863024,198.81426797731285,-19.62466061868261,39.05541429834659,0.0,0.0150086480804245,-0.0150086480804245,0.06166549210168508,0.0,0.011333333333333332,-0.011333333333333332,0.06047021272152519,joint path-distance and 3D matched
294510,303149,DTC,2,2,221.7629941238443,179.2749139218178,42.48808020202648,77.20492714108063,0.20964924043136499,0.22856584538199487,-0.018916604950629884,0.32291161134065227,0.0,0.134,-0.134,0.34099347956553716,joint path-distance and 3D matched
294539,258249,PTC,13,13,108.320475096224,131.0891128233808,-22.768637727156786,19.192541403793484,0.07043003026000595,0.07376586149519311,-0.003335831235187159,0.019686263279228042,0.04667667813008985,0.0545095157551213,-0.007832837625031452,0.021637589217970987,joint path-distance and 3D matched
294539,260505,DTC,3,3,177.42366633257427,182.2627159368147,-4.839049604240415,36.66357512382039,0.4241172894003588,0.32817304365001615,0.09594424575034266,0.11280492220243203,0.3333333333333333,0.14666666666666667,0.18666666666666665,0.16562802620301187,joint path-distance and 3D matched
294539,260541,DTC,7,7,240.9754725997977,241.80279233506667,-0.8273197352689579,13.577779897198521,0.03364850348021324,0.04889112659609612,-0.015242623115882876,0.02893974824124795,0.0,0.026176492315575315,-0.026176492315575315,0.029985668074637786,joint path-distance and 3D matched
294539,260620,PTC,3,3,138.05983024222328,170.8296176546996,-32.76978741247632,36.3417137278339,0.2730461074803572,0.2628538118412481,0.010192295639109061,0.0789214603540443,0.0,0.07195341463708073,-0.07195341463708073,0.11442005511242463,joint path-distance and 3D matched
294539,260622,DTC,4,4,208.93832923615335,245.2742463944096,-36.33591715825625,26.02449136662101,0.0,0.0006261342846775451,-0.0006261342846775451,0.0038365325532492083,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294539,260707,DTC,4,4,231.01250994131144,238.49626186819455,-7.483751926883116,24.898990299319085,0.16666666666666666,0.07554577641946919,0.09112089024719747,0.05547596775800927,0.16666666666666666,0.04049673370662694,0.12616993296003973,0.06964726469972894,joint path-distance and 3D matched
294539,260803,PTC,10,10,156.87431026951182,177.85357134871225,-20.979261079200427,18.720719051094356,0.0366608867875116,0.06747598830031441,-0.03081510151280281,0.027310589056663302,0.028166063478347953,0.04358126864851918,-0.015415205170171229,0.026552614275513708,joint path-distance and 3D matched
294539,262678,DTC,6,6,215.07971881429057,212.17203492868668,2.9076838856038876,25.631597156401607,0.0548125733261367,0.05732857947499926,-0.0025160061488625624,0.03250196581339422,0.047319461238021256,0.037212069307370796,0.01010739193065046,0.038867963866065856,joint path-distance and 3D matched
294539,264920,DTC,5,5,260.56449975241514,255.25408411199825,5.310415640416892,16.145147460851295,0.052684553334555614,0.052210707582327015,0.00047384575222859937,0.041318081609989434,0.0,0.0174,-0.0174,0.03794891619639435,joint path-distance and 3D matched
294539,265036,PTC,4,4,126.81258403038758,120.04207172859775,6.770512301789836,36.75873704865963,0.0,0.05319409014282671,-0.05319409014282671,0.07291153888163611,0.0,0.048813083396751236,-0.048813083396751236,0.07219155754017764,joint path-distance and 3D matched
294539,269414,DTC,2,2,176.90655574566807,193.79198834381293,-16.88543259814486,109.79429663065983,0.38757500619178203,0.32763585325993805,0.059939152931843986,0.3775212942083624,0.0,0.214,-0.214,0.4105375526846828,joint path-distance and 3D matched
294539,291116,DTC,2,2,300.18585041040245,205.29802522472735,94.8878251856751,100.33577888092367,0.1226234863311341,0.3956893822754663,-0.27306589594433217,0.29408257117488396,0.0,0.15267685760108987,-0.15267685760108987,0.23730529329990957,joint path-distance and 3D matched
294539,292649,PTC,4,4,130.7991174093252,163.92375173659536,-33.12463432727017,33.51606816529172,0.274136689776275,0.20774512189539124,0.06639156788088374,0.07550950909969174,0.1666666666666667,0.10598000873087486,0.06068665793579185,0.10655782105626824,joint path-distance and 3D matched
294539,294649,PTC,4,4,118.14125979093001,159.99579930560728,-41.85453951467727,36.780791979322245,0.041174061870516476,0.05887791022271506,-0.017703848352198584,0.0710801369994423,0.07645824893872986,0.059652116303576495,0.01680613263515337,0.08222587629469705,joint path-distance and 3D matched
294539,294825,DTC,5,5,280.09442719397657,250.63742017755774,29.457007016418828,18.285166338615575,0.05560962164899386,0.09733526180077123,-0.04172564015177738,0.034556786185499434,0.0,0.04387856248070306,-0.04387856248070306,0.04853380641653585,joint path-distance and 3D matched
294539,296398,DTC,7,7,219.10268185362426,227.58032692797056,-8.477645074346299,17.977936155995113,0.06894806103199755,0.07325870639537432,-0.004310645363376775,0.03888765643379033,0.02390872335969248,0.032020065588895905,-0.008111342229203424,0.033121757251255796,joint path-distance and 3D matched
294539,296735,DTC,4,4,230.63833983517512,234.34745092012488,-3.709111084949768,19.98689415178466,0.16666666666666666,0.11127130018605429,0.05539536648061237,0.05833442135525591,0.16666666666666666,0.08133333333333333,0.08533333333333333,0.08339276437884727,joint path-distance and 3D matched
294539,296738,PTC,3,3,187.76297895263625,210.23545111623477,-22.472472163598525,38.07979905678808,0.0,0.007993800067784971,-0.007993800067784971,0.032469243581518765,0.0,0.005547144803178964,-0.005547144803178964,0.035851238910509814,joint path-distance and 3D matched
294539,296758,PTC,2,2,173.09249929252374,197.18717365421662,-24.09467436169288,49.230708183799536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294539,298796,DTC,4,4,208.31566842185575,191.94943302868484,16.36623539317091,31.0076596186769,0.17949938686893863,0.2684814453835155,-0.08898205851457686,0.08477034002118108,0.0,0.1481910982211462,-0.1481910982211462,0.12549347880190737,joint path-distance and 3D matched
294539,298897,PTC,4,4,111.71776966844739,184.95110733646837,-73.23333766802098,39.090005889800196,0.0,0.004212625762993798,-0.004212625762993798,0.015677953232021806,0.0,0.0030712187373613444,-0.0030712187373613444,0.018119416863200153,joint path-distance and 3D matched
294539,298930,PTC,8,8,96.49590902092943,117.04318872060246,-20.547279699673027,23.330804700348697,0.15909671076954615,0.0849245145508415,0.07417219621870465,0.0436580257345444,0.17494868527858504,0.07895223173144865,0.09599645354713639,0.048215852852217585,joint path-distance and 3D matched
294539,298937,DTC,3,3,254.12592987098319,233.6774375038784,20.44849236710479,35.427640537148854,0.04555398704849862,0.08239051576351673,-0.036836528715018114,0.11307696519184196,0.0,0.04167257134135963,-0.04167257134135963,0.10954252078900825,joint path-distance and 3D matched
294539,301107,DTC,3,3,202.48224244274624,242.1836309136533,-39.70138847090706,34.40888032482451,0.3333333333333333,0.10366253098626274,0.22967080234707057,0.12894241217134178,0.3333333333333333,0.064,0.2693333333333333,0.1314225136249811,joint path-distance and 3D matched
294539,301193,PTC,4,4,73.46817326137709,122.74102988313966,-49.27285662176257,34.11820789362431,0.08187869920374363,0.06183490057616373,0.0200437986275799,0.07912158525010325,0.09501347611993505,0.049109698037157125,0.04590377808277792,0.07745941137941355,joint path-distance and 3D matched
294539,301239,DTC,2,2,224.30189299362877,234.17682639815192,-9.874933404523148,35.82807877047809,0.21083892712753566,0.2068374373225556,0.004001489804980052,0.025663474881134383,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294539,303149,DTC,3,3,220.57715407743024,262.37544969982713,-41.79829562239689,27.571830377338717,0.0,0.006047907278820966,-0.006047907278820966,0.03952215094889022,0.0,0.004,-0.004,0.036331436523940525,joint path-distance and 3D matched
294539,307147,DTC,2,2,333.2975468966649,296.09397342010493,37.203573476559995,26.215734039864206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294583,255129,DTC,2,2,83.62902434872825,103.44539018098006,-19.816365832251805,65.59701739779356,0.7668090014181917,0.7401210163742956,0.026687985043896134,0.15688301561925289,0.7025465276451095,0.35497324137646874,0.34757328626864076,0.4248549256758361,joint path-distance and 3D matched
294583,258249,PTC,6,6,120.1046817022176,152.92022045640132,-32.81553875418372,36.04732354941169,0.08408157299487963,0.09972774581130271,-0.015646172816423082,0.0695777919772507,0.04517805294566231,0.07301888560041801,-0.027840832654755704,0.0664467435613351,joint path-distance and 3D matched
294583,260505,DTC,9,9,248.75666911208384,246.76246671503867,1.9942023970451714,15.212697069730801,0.1041111034450035,0.08710802458865351,0.017003078856349996,0.02139419475038823,0.08333333333333333,0.040863672813595875,0.042469660519737454,0.027295718759703425,joint path-distance and 3D matched
294583,260541,DTC,9,9,243.31999296670165,239.71863339423987,3.6013595724617744,14.504301761262766,0.11309658595199629,0.09334475034156998,0.019751835610426302,0.03289573275691417,0.05555555555555555,0.057645866496376943,-0.002090310940821391,0.034638674388279306,joint path-distance and 3D matched
294583,260620,PTC,2,2,198.6441710423188,239.6310269133217,-40.986855871002916,59.25410882297328,0.19814271380160675,0.10573906921867333,0.09240364458293342,0.19866647427035533,0.0,0.034,-0.034,0.1814106381645756,joint path-distance and 3D matched
294583,260622,DTC,9,9,238.25333051123738,241.01516832193107,-2.7618378106936916,14.400355465220473,0.07225516084108463,0.07179080523817254,0.0004643556029120949,0.02867745071856201,0.027777777777777776,0.03205656146701227,-0.004278783689234497,0.02783417042523298,joint path-distance and 3D matched
294583,260707,DTC,5,5,184.67488214726254,221.6259011749181,-36.951019027655576,28.157416321813244,0.012621955023982112,0.02958329829344553,-0.016961343269463417,0.030350773986271572,0.0,0.010700594609645408,-0.010700594609645408,0.029338191690505652,joint path-distance and 3D matched
294583,260803,PTC,10,10,220.89366892019376,180.90008329523548,39.993585624958286,20.724809431572517,0.04838424361833416,0.07394521464185755,-0.025560971023523386,0.02720048078339049,0.031941224918590035,0.05239899533764563,-0.020457770419055596,0.030230878089284555,joint path-distance and 3D matched
294583,262555,PTC,2,2,41.407365990698395,75.1114822771716,-33.70411628647321,47.53414372111058,0.0,0.055500779484996765,-0.055500779484996765,0.2046891404120559,0.0,0.10769093145059193,-0.10769093145059193,0.23790350197448296,joint path-distance and 3D matched
294583,262678,DTC,9,9,274.0934491236881,243.0720992088614,31.021349914826715,16.92737129552974,0.059780283126804085,0.09131969248676575,-0.03153940935996166,0.028845175377745787,0.027777777777777776,0.05338573755906262,-0.025607959781284842,0.029407044693594276,joint path-distance and 3D matched
294583,264649,DTC,3,3,233.79287091506214,229.60718799443356,4.1856829206285795,38.16186390732311,0.06275428492722317,0.12403743692495212,-0.06128315199772895,0.14917524409414484,0.0,0.066,-0.066,0.13296374963663918,joint path-distance and 3D matched
294583,264824,DTC,4,4,250.7327055588914,239.24139607919608,11.491309479695332,28.482203223908616,0.0,0.07377673914109553,-0.07377673914109553,0.08085680831874537,0.0,0.07,-0.07,0.08234213454185217,joint path-distance and 3D matched
294583,264920,DTC,3,3,145.3158786366509,177.06635443777364,-31.750475801122747,58.847292101372375,0.3333333333333333,0.27617580688084875,0.057157526452484564,0.23371281297759705,0.3333333333333333,0.21866666666666662,0.1146666666666667,0.23914044845226348,joint path-distance and 3D matched
294583,267317,DTC,3,3,325.1431426872726,314.24195289377866,10.901189793493927,17.876224775453913,0.18821975528617893,0.1899609663139516,-0.0017412110277726656,0.009776043768015504,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294583,269633,DTC,2,2,406.25127436661614,378.58286429974544,27.668410066870706,33.94024980982323,0.09755940772355956,0.10465058490982557,-0.007091177186266007,0.00879502238039081,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294583,291116,DTC,4,4,63.59158919289814,80.91526735353499,-17.323678160636845,30.898644875018295,0.8006463799952203,0.7543965523551546,0.04624982764006569,0.08616808549996245,0.401842991247005,0.41833868291721377,-0.016495691670208756,0.19062352832004556,joint path-distance and 3D matched
294583,294649,PTC,3,3,180.56884748382137,160.37186781353574,20.19697967028563,51.82966550521533,0.2693305555379642,0.3191642690317154,-0.04983371349375121,0.10157486732622065,0.2514069217277949,0.1475195417584893,0.10388737996930558,0.13654950385760925,joint path-distance and 3D matched
294583,296398,DTC,10,10,223.454956890739,236.07259137729363,-12.617634486554635,18.437441965642595,0.11766319019043128,0.08321533420768447,0.034447855982746814,0.02281737278676433,0.08888888888888889,0.0432068091532295,0.045682079735659395,0.025145861844469156,joint path-distance and 3D matched
294583,296735,DTC,6,6,258.88170917389465,219.4071087983692,39.474600375525455,22.174471653951162,0.03413837583802268,0.10207584302346799,-0.06793746718544531,0.06052560537974816,0.0,0.06637642162115455,-0.06637642162115455,0.06249253033732898,joint path-distance and 3D matched
294583,296738,PTC,3,3,164.41922189278822,167.260257202289,-2.8410353095007963,18.68989023517658,0.0,0.014408114510789287,-0.014408114510789287,0.03387312901816978,0.0,0.03701096798720103,-0.03701096798720103,0.0666688550109508,joint path-distance and 3D matched
294583,298796,DTC,4,4,225.19925515071586,204.54071810079077,20.658537049925087,24.656137562562492,0.12299275978881026,0.13272232666938352,-0.009729566880573262,0.08599303813754734,0.0,0.05595511795487068,-0.05595511795487068,0.0845426627080454,joint path-distance and 3D matched
294583,298897,PTC,4,4,189.9121271117685,169.53115788453624,20.38096922723227,28.646342940819316,0.10976005624093586,0.07897402113106344,0.03078603510987242,0.049848450054741436,0.10493363026958562,0.08314302784115768,0.021790602428427938,0.061890290683019426,joint path-distance and 3D matched
294583,298937,DTC,9,9,244.3644163403327,249.2438706201794,-4.879454279846698,15.894677284355197,0.1140884727110893,0.09122002067187537,0.02286845203921392,0.02781265402803349,0.08333333333333333,0.0510850197991293,0.03224831353420403,0.03211332143338339,joint path-distance and 3D matched
294583,298957,PTC,3,3,90.804831348675,148.92909046772,-58.12425911904499,45.48010195608513,0.38339534869721065,0.1855964030010706,0.19779894569614004,0.15995732073158492,0.24298150057854226,0.11091028389801791,0.13207121668052435,0.1507976988035781,joint path-distance and 3D matched
294583,301107,DTC,8,8,230.01860346272682,236.32145432652737,-6.302850863800558,15.258037673931835,0.05664116093216554,0.060316693319548025,-0.0036755323873824824,0.030822917775840702,0.03571428571428571,0.031049481954353725,0.0046648037599319875,0.029963241804228793,joint path-distance and 3D matched
294583,301193,PTC,2,2,170.85755019573872,171.06841073978762,-0.21086054404889865,53.830211346846305,0.0,0.017206832192396614,-0.017206832192396614,0.10552923301082136,0.0,0.01,-0.01,0.09959839195167117,joint path-distance and 3D matched
294583,301239,DTC,2,2,231.06670378197686,268.76328344768416,-37.696579665707304,43.59528542733724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
294583,303085,DTC,4,4,271.779643057904,243.9510446330208,27.82859842488321,28.333495379032108,0.0,0.01891492845770954,-0.01891492845770954,0.03162920511123509,0.0,0.004333333333333333,-0.004333333333333333,0.02654908949003608,joint path-distance and 3D matched
294583,303149,DTC,7,7,250.44019948010276,267.0153838549623,-16.575184374859532,23.44381015596686,0.08981720797277201,0.09462594567797766,-0.004808737705205651,0.02604862942886275,0.04994663218780149,0.0334408898203532,0.016505742367448284,0.028945828402895665,joint path-distance and 3D matched
294583,305232,DTC,2,2,267.9735576158562,235.87275051804738,32.1008070978088,53.05706064214055,0.0,0.054539487476902994,-0.054539487476902994,0.2036210676013971,0.0,0.042,-0.042,0.200790022826168,joint path-distance and 3D matched
262925,260609,PTC,5,5,148.20534901385525,144.61213641443908,3.5932125994161765,31.654153183085807,0.0,0.06472106504490188,-0.06472106504490188,0.07677943524031552,0.0,0.07554919239196106,-0.07554919239196106,0.07824556748465357,joint path-distance and 3D matched
262925,260622,DTC,2,2,0.0,105.365497715137,-105.365497715137,153.74911320307956,1.0,0.7542369446312929,0.24576305536870713,0.3586169347690527,1.0,0.68,0.31999999999999995,0.4669433286216739,joint path-distance and 3D matched
262925,260707,DTC,5,5,273.2155651267381,246.24302676085503,26.972538365883082,44.22759766735916,0.0209046004318894,0.04559505584356599,-0.02469045541167659,0.03339765448925873,0.0,0.015487018810942584,-0.015487018810942584,0.031995374321651934,joint path-distance and 3D matched
262925,260803,PTC,3,3,292.408172511923,328.8061533262158,-36.397980814292794,28.152523825252032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
262925,262805,PTC,9,9,213.87908584009375,182.9181459294681,30.960939910625655,34.37136094173467,0.02778941355591105,0.07211161430468303,-0.04432220074877198,0.029394225325317994,0.0,0.06432505119666647,-0.06432505119666647,0.03758937836639245,joint path-distance and 3D matched
262925,264848,PTC,2,2,257.9795720793945,167.10305238956778,90.8765196898267,54.04548587765556,0.0,0.036917728132495865,-0.036917728132495865,0.14404588851858943,0.0,0.02587173057526868,-0.02587173057526868,0.14728203352411112,joint path-distance and 3D matched
262925,264891,PTC,8,8,124.090396690171,147.47033744181525,-23.37994075164424,34.03437691534666,0.08850376688923214,0.06591655140759864,0.022587215481633505,0.03510740577922192,0.10390244493165388,0.058751377359404375,0.0451510675722495,0.038987076102812164,joint path-distance and 3D matched
262925,264920,DTC,14,14,236.32258972998414,218.09608494797376,18.22650478201038,12.283510390066086,0.058995648637692195,0.06479461702095331,-0.005798968383261112,0.019555675808011822,0.03296703296703297,0.045046086802276196,-0.012079053835243228,0.02194309572451735,joint path-distance and 3D matched
262925,265035,PTC,7,7,124.93188186810063,154.3362537112459,-29.404371843145256,24.72002844936684,0.12081250566716867,0.08091724198437342,0.03989526368279525,0.04974823463777276,0.07969289391093552,0.0752502324280743,0.004442661482861224,0.05658440052655614,joint path-distance and 3D matched
262925,292890,STC,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,joint path-distance and 3D matched
262925,296735,DTC,2,2,166.5501211009711,260.65736233847963,-94.10724123750853,92.88789825904668,0.18545169352322094,0.14001664276588088,0.045435050757340056,0.04275897406240797,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
262925,298796,DTC,3,3,209.89427802402895,178.70312815680836,31.191149867220588,42.18287005308149,0.14874592121189867,0.2655581037672772,-0.11681218255537851,0.18183289414516365,0.0,0.15628264777944953,-0.15628264777944953,0.19044300612500814,joint path-distance and 3D matched
262925,301107,DTC,5,5,147.07100708232215,189.59636878783493,-42.52536170551278,43.2800808052577,0.12393656267862127,0.11722955439968413,0.006707008278937138,0.07113035567276785,0.1,0.06748166289903397,0.032518337100966035,0.07691395927064688,joint path-distance and 3D matched
262925,301227,PTC,3,3,217.7429879546643,161.67391765370397,56.069070300960334,42.25928313657598,0.0,0.05159483777091775,-0.05159483777091775,0.10557854612299224,0.0,0.048365572097375034,-0.048365572097375034,0.11755587794178929,joint path-distance and 3D matched
262925,303085,DTC,5,5,212.63558924597405,185.06453443422535,27.571054811748695,33.84238203722351,0.18880869813996148,0.27634824599722335,-0.08753954785726187,0.1453974832609916,0.13308576520939236,0.2379220937940188,-0.10483632858462644,0.15535127816583089,joint path-distance and 3D matched
262925,303149,DTC,2,2,184.4192384472158,195.39369193942898,-10.974453492213172,12.325421607443449,0.17054712538610395,0.16300631890091358,0.007540806485190371,0.009150177331182107,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
262925,305182,PTC,3,3,221.86342627751233,152.1458003430636,69.71762593444873,40.67795019327817,0.0,0.03527132996066337,-0.03527132996066337,0.06988486957956722,0.0,0.032766682640804706,-0.032766682640804706,0.0838732907540307,joint path-distance and 3D matched
262925,307147,DTC,3,3,299.4333729679187,252.6476061902064,46.78576677771227,69.67795024332759,0.07915777365067196,0.1342592971394194,-0.05510152348874743,0.0822112907754081,0.0,0.04275643698038348,-0.04275643698038348,0.10406039702083664,joint path-distance and 3D matched
262777,260609,PTC,2,2,289.79657067157115,216.12119869320838,73.67537197836276,70.62465376275127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joint path-distance and 3D matched
262777,262779,STC,2,2,233.5238963006868,186.95046587009494,46.573430430591856,71.51933013506473,0.18371430045303497,0.22629248519603987,-0.0425781847430049,0.19813660951613693,0.0,0.07043583349783301,-0.07043583349783301,0.2250205013072405,joint path-distance and 3D matched
262777,262805,PTC,6,6,155.83890926573878,181.9357695672484,-26.096860301509622,37.67536233492873,0.08743848422567528,0.11432020470801164,-0.026881720482336363,0.05337811738745847,0.04110505056347848,0.05776060654951477,-0.01665555598603629,0.06048184040433539,joint path-distance and 3D matched
262777,264848,PTC,4,4,104.82163868171237,110.91722384678901,-6.095585165076642,42.601390013116344,0.06848759434009087,0.11730916232232602,-0.04882156798223515,0.11427460847316871,0.1176895665587412,0.22617440076694806,-0.10848483420820686,0.1379293558643089,joint path-distance and 3D matched
262777,264891,PTC,6,6,168.30589058322548,195.68709534386255,-27.381204760637075,28.039756394256457,0.11561825075381374,0.09584402406870414,0.0197742266851096,0.03572473719047427,0.06666666666666667,0.04744600726713383,0.01922065939953284,0.04421712205404727,joint path-distance and 3D matched
262777,264920,DTC,9,9,259.9368089560411,252.2346849430831,7.702124012957995,18.7367545229499,0.05110722739699768,0.0606568066299493,-0.009549579232951619,0.02217022620445854,0.027777777777777776,0.03132555648877477,-0.003547778710996992,0.0231808887467304,joint path-distance and 3D matched
262777,265035,PTC,4,4,237.8564917053226,183.71995686171914,54.13653484360347,47.05580827540087,0.03166706730850369,0.12178623758359067,-0.09011917027508698,0.0854646903259197,0.0,0.04445583914246663,-0.04445583914246663,0.08343125539254731,joint path-distance and 3D matched
262777,265036,PTC,5,5,195.8279694728024,185.9203931335197,9.907576339282713,40.724230104149555,0.036876839791247305,0.08200320720719982,-0.045126367415952516,0.050642097214571684,0.0,0.09576906412772333,-0.09576906412772333,0.0738997101244073,joint path-distance and 3D matched
262777,296735,DTC,2,2,270.272179362893,198.47604604741792,71.79613331547506,93.80189523169925,0.0,0.2138297545996728,-0.2138297545996728,0.31371011496169493,0.0,0.12126791107440485,-0.12126791107440485,0.2683779123600667,joint path-distance and 3D matched
262777,301107,DTC,3,3,234.26803405060596,261.9493133928943,-27.68127934228832,37.24777022885784,0.15577439706935967,0.13463829936188187,0.02113609770747779,0.12205216728539212,0.0,0.042,-0.042,0.11072723712837854,joint path-distance and 3D matched
