task_id,family,policy,candidate_id,shape,permutation_index,score_tie_count,nmse,regret,oracle_nmse,best_restart,best_nmse,best_restart_parameter_norm,minimum_norm_equivalent_restart,equivalent_nmse,minimum_equivalent_parameter_norm,n_equivalent_restarts
matching_079,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_079,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796393,0,0.5,2.549509756796393,2
matching_080,quadratic_matching,centered_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_080,quadratic_matching,centered_cut_sum,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_080,quadratic_matching,full_cut_bound,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_080,quadratic_matching,two_sweep_pilot,mixed_p2,mixed,2,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_080,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,1,0.5,2.549509756796392,2,0.5,2.36910151680458,2
matching_080,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_081,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_081,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,5,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_081,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_081,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,1
matching_081,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_081,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_082,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.5495097567963927,1,0.4999999999999999,2.549509756796392,4
matching_082,quadratic_matching,centered_cut_sum,comb_p3,comb,3,2,0.75,0.2500000000000001,0.4999999999999999,2,0.75,2.499999999999999,0,0.7500000529629209,2.4999999971090205,3
matching_082,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.5495097567963927,1,0.4999999999999999,2.549509756796392,4
matching_082,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_082,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_082,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_083,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,4,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_083,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,3,0.5,0.0,0.5,1,0.5,2.549509756796392,1,0.5,2.549509756796392,1
matching_083,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_083,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,3,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_083,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_083,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.25,0.5,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_084,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_084,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_084,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_084,quadratic_matching,two_sweep_pilot,mixed_p3,mixed,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,0,0.25,2.5980762113533165,4
matching_084,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_084,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.5495097567963927,2,0.5,2.345207879911715,4
matching_085,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,3,0.25,0.0,0.25,0,0.25,2.5980762113533165,3,0.25,2.598076211353316,4
matching_085,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,3,0.25,2.598076211353316,4
matching_085,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,4,0.25,0.0,0.25,0,0.25,2.5980762113533165,3,0.25,2.598076211353316,4
matching_085,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,3,0.25,2.598076211353316,4
matching_085,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5000000000000004,2,0.75,2.5,4
matching_085,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_086,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,3,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_086,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_086,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,3,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_086,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_086,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_086,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_087,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,8,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_087,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_087,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_087,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_087,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,4
matching_087,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,1,0.5,2.3452078799117144,1,0.5,2.3452078799117144,3
matching_088,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_088,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_088,quadratic_matching,full_cut_bound,balanced_p1,balanced,1,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_088,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_088,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_088,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_089,quadratic_matching,centered_cut_bound,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31,3,3.4530737805760424e-31,2.6457513110645907,1,6.133031081724022e-31,2.6457513110645907,4
matching_089,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31,3,3.4530737805760424e-31,2.6457513110645907,1,6.133031081724022e-31,2.6457513110645907,4
matching_089,quadratic_matching,full_cut_bound,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31,3,3.4530737805760424e-31,2.6457513110645907,1,6.133031081724022e-31,2.6457513110645907,4
matching_089,quadratic_matching,two_sweep_pilot,balanced_p3,balanced,3,1,3.4530737805760424e-31,0.0,3.4530737805760424e-31,3,3.4530737805760424e-31,2.6457513110645907,1,6.133031081724022e-31,2.6457513110645907,4
matching_089,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.75,3.4530737805760424e-31,0,0.75,2.5,0,0.75,2.5,4
matching_089,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.75,0.75,3.4530737805760424e-31,0,0.75,2.5,0,0.75,2.5,4
matching_090,quadratic_matching,centered_cut_bound,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_090,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_090,quadratic_matching,full_cut_bound,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_090,quadratic_matching,two_sweep_pilot,mixed_p0,mixed,0,1,0.2499999999999999,0.0,0.2499999999999999,1,0.2499999999999999,2.598076211353316,0,0.25,2.598076211353316,4
matching_090,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.2500000000000001,0.2499999999999999,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_090,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.2500000000000001,0.2499999999999999,1,0.5,2.5495097567963927,3,0.5,2.549509756796392,3
matching_091,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,6,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,quadratic_matching,centered_cut_sum,mixed_p0,mixed,0,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,4
matching_091,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_091,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_092,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_092,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_092,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,4,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_092,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,5,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,3,0.4999999999999999,2.5495097567963927,3
matching_092,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,3,0.4999999999999999,2.5495097567963927,3
matching_092,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,4
matching_093,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,5,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_093,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.5495097567963927,0,0.5,2.549509756796392,4
matching_093,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_093,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,3,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_093,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_093,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_094,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,2
matching_094,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.5,0.0,0.5,0,0.5,2.345207879911733,0,0.5,2.345207879911733,3
matching_094,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,2
matching_094,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,2
matching_094,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,2
matching_094,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,0,0.5,2.5495097567963927,2
matching_095,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,2,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_095,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_095,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,3,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_095,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_095,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_095,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,4
matching_096,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,3
matching_096,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,3
matching_096,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,3
matching_096,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,3
matching_096,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999,3,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,3
matching_096,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,0,0.5,2.5495097567963927,1,0.5,2.345207879911716,4
matching_097,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.549509756796393,1,0.5,2.549509756796392,3
matching_097,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.549509756796393,1,0.5,2.549509756796392,3
matching_097,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.549509756796393,1,0.5,2.549509756796392,3
matching_097,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,3,0.5,1.1102230246251565e-16,0.4999999999999999,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_097,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_097,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,1.1102230246251565e-16,0.4999999999999999,1,0.5,2.549509756796392,1,0.5,2.549509756796392,3
matching_098,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,2,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_098,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_098,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.25,0.5,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_098,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,2,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_098,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5,0,0.75,2.5000000000000004,1,0.75,2.5,4
matching_098,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,2,0.5,2.549509756796392,3
matching_099,quadratic_matching,centered_cut_bound,balanced_p0,balanced,0,4,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_099,quadratic_matching,centered_cut_sum,balanced_p0,balanced,0,3,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_099,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_099,quadratic_matching,two_sweep_pilot,balanced_p0,balanced,0,4,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_099,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5,1,0.5,2.5495097567963927,1,0.5,2.5495097567963927,2
matching_099,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.549509756796393,2,0.5,2.345207879911716,4
matching_100,quadratic_matching,centered_cut_bound,mixed_p3,mixed,3,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_100,quadratic_matching,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_100,quadratic_matching,full_cut_bound,mixed_p3,mixed,3,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,3,0.5,2.549509756796392,4
matching_100,quadratic_matching,two_sweep_pilot,balanced_p1,balanced,1,4,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,3
matching_100,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_100,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.5495097567963927,1,0.5,2.549509756796392,3
matching_101,quadratic_matching,centered_cut_bound,balanced_p1,balanced,1,3,0.5,0.0,0.5,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_101,quadratic_matching,centered_cut_sum,balanced_p1,balanced,1,1,0.5,0.0,0.5,0,0.5,2.549509756796393,1,0.5,2.549509756796392,4
matching_101,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_101,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,2,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_101,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.25,0.5,0,0.75,2.5,0,0.75,2.5,4
matching_101,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.0,0.5,0,0.5,2.549509756796392,0,0.5,2.549509756796392,2
matching_102,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,2,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_102,quadratic_matching,centered_cut_sum,balanced_p2,balanced,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_102,quadratic_matching,full_cut_bound,balanced_p2,balanced,2,3,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_102,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_102,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.2499999999999999,0.25,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_102,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.25,0.0,0.25,0,0.25,2.5980762113533165,1,0.25,2.598076211353316,4
matching_103,quadratic_matching,centered_cut_bound,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_103,quadratic_matching,centered_cut_sum,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_103,quadratic_matching,full_cut_bound,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_103,quadratic_matching,two_sweep_pilot,mixed_p1,mixed,1,1,0.25,0.0,0.25,0,0.25,2.598076211353316,0,0.25,2.598076211353316,4
matching_103,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.5,0.25,0,0.75,2.5,0,0.75,2.5,4
matching_103,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.5,0.25,0.25,0,0.5,2.345207879911716,3,0.5,2.345207879911715,4
matching_104,quadratic_matching,centered_cut_bound,balanced_p2,balanced,2,2,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,2
matching_104,quadratic_matching,centered_cut_sum,balanced_p3,balanced,3,1,0.4999999999999999,0.0,0.4999999999999999,0,0.4999999999999999,2.549509756796392,0,0.4999999999999999,2.549509756796392,4
matching_104,quadratic_matching,full_cut_bound,balanced_p0,balanced,0,12,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_104,quadratic_matching,two_sweep_pilot,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,2
matching_104,quadratic_matching,fixed_balanced_p0,balanced_p0,balanced,0,1,0.75,0.2500000000000001,0.4999999999999999,0,0.75,2.5,0,0.75,2.5,4
matching_104,quadratic_matching,best_fixed_in_hindsight,balanced_p2,balanced,2,1,0.4999999999999999,0.0,0.4999999999999999,2,0.4999999999999999,2.5495097567963927,1,0.5,2.549509756796392,2
quartet_000,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31,1,5.794651091275349e-31,2.549509756796393,0,7.703593436341736e-31,2.549509756796393,4
quartet_000,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31,1,5.794651091275349e-31,2.549509756796393,0,7.703593436341736e-31,2.549509756796393,4
quartet_000,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,5.794651091275349e-31,0.0,5.794651091275349e-31,1,5.794651091275349e-31,2.549509756796393,0,7.703593436341736e-31,2.549509756796393,4
quartet_000,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31,1,5.794651091275349e-31,2.549509756796393,0,7.703593436341736e-31,2.549509756796393,4
quartet_000,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31,1,5.794651091275349e-31,2.549509756796393,0,7.703593436341736e-31,2.549509756796393,4
quartet_000,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31,1,5.794651091275349e-31,2.549509756796393,0,7.703593436341736e-31,2.549509756796393,4
quartet_001,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5,0,0.5,2.5000000000000004,1,0.5,2.5,4
