task_id,family,candidate_id,shape,normalized_mse,mean_restart_error,restart_std,centered_cut_bound,centered_cut_sum,full_cut_bound,pilot_error,optimization_gap_above_bound
matching_055,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000000000084612,0.0
matching_055,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_055,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_055,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000000033273,0.0
matching_055,quadratic_matching,comb_p1,comb,0.75,0.7500000004530609,9.061219737501364e-10,0.5,1.25,0.5,0.750000000210788,0.25
matching_055,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500000049278874,0.25
matching_055,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000051089549,0.0
matching_055,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_055,quadratic_matching,mixed_p1,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_055,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.25,1.0,0.25,0.5,0.2499999999999999
matching_055,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_056,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_056,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000001024671,0.0
matching_056,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_056,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_056,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500249690858074,0.0
matching_056,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.5,0.5,0.7500038050948656,0.25
matching_056,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7501296922926439,0.25
matching_056,quadratic_matching,comb_p3,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.75,0.5,0.7500057875153554,-1.1102230246251565e-16
matching_056,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_056,quadratic_matching,mixed_p1,mixed,0.25,0.25,0.0,0.25,1.25,0.25,0.25,0.0
matching_056,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,0.75,0.25,0.2500016744151159,0.0
matching_056,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_057,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.12499999999999999,0.5,1.75,0.5,0.4999999999999999,0.0
matching_057,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.12499999999999999,0.5,1.75,0.5,0.5,0.0
matching_057,quadratic_matching,balanced_p2,balanced,0.4999999999999999,0.5625,0.12500000000000003,0.5,1.75,0.5,0.5000000000000002,-1.1102230246251565e-16
matching_057,quadratic_matching,balanced_p3,balanced,0.5,0.5,0.0,0.5,1.75,0.5,0.5,0.0
matching_057,quadratic_matching,comb_p0,comb,0.75,0.7500013192867725,2.636024152891937e-06,0.75,2.5,0.5,0.7500004818380976,0.0
matching_057,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.750000005769276,0.25
matching_057,quadratic_matching,comb_p2,comb,0.7499999999999999,0.75,0.0,0.5,2.25,0.5,0.7500000000223253,0.2499999999999999
matching_057,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500132854467911,0.0
matching_057,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000000000002,0.0
matching_057,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.49999999999999994,5.551115123125783e-17,0.5,1.75,0.5,0.4999999999999999,-1.1102230246251565e-16
matching_057,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.5,0.5,0.5,-1.1102230246251565e-16
matching_057,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_058,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_058,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_058,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_058,quadratic_matching,balanced_p3,balanced,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.0
matching_058,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7507143946182522,0.0
matching_058,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500857020899736,0.25
matching_058,quadratic_matching,comb_p2,comb,0.75,0.7500086842570327,1.7368514065409697e-05,0.5,2.0,0.5,0.7500000127831548,0.25
matching_058,quadratic_matching,comb_p3,comb,0.75,0.7500062290030053,7.304319385703537e-06,0.4999999999999999,1.25,0.25,0.7500246035566818,0.2500000000000001
matching_058,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_058,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.75,0.5,0.5,-1.1102230246251565e-16
matching_058,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.25,1.25,0.25,0.4999999999999999,0.25
matching_058,quadratic_matching,mixed_p3,mixed,0.4999999999999999,0.4999999999999999,5.551115123125783e-17,0.25,1.0,0.25,0.5,0.2499999999999999
matching_059,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_059,quadratic_matching,balanced_p1,balanced,0.25,0.25,0.0,0.25,0.5,0.25,0.2499999999999999,0.0
matching_059,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_059,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_059,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500226696347607,0.0
matching_059,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.2500000000000001,1.0,0.25,0.7500000830297866,0.4999999999999999
matching_059,quadratic_matching,comb_p2,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.5,2.25,0.5,0.750764417096225,0.2499999999999999
matching_059,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7501096430374377,0.0
matching_059,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.7500000000477612,0.0
matching_059,quadratic_matching,mixed_p1,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.25,1.5,0.25,0.5000000000000453,0.2499999999999999
matching_059,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.5,0.5,0.5,-1.1102230246251565e-16
matching_059,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.7500001262876483,0.0
matching_060,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_060,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_060,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.500000000000006,0.0
matching_060,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.12500000000000006,0.5,1.75,0.5,0.5000000000005818,0.0
matching_060,quadratic_matching,comb_p0,comb,0.75,0.7500008458836132,1.6917672264378978e-06,0.5,1.75,0.5,0.7500000139723575,0.25
matching_060,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7503635294181661,0.0
matching_060,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500000002257912,0.25
matching_060,quadratic_matching,comb_p3,comb,0.75,0.7500000000803142,1.6062850432479385e-10,0.75,2.5,0.5,0.7500095946804277,0.0
matching_060,quadratic_matching,mixed_p0,mixed,0.25,0.25,0.0,0.25,0.75,0.25,0.2500000000096537,0.0
matching_060,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_060,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.5,1.75,0.5,0.4999999999999999,0.0
matching_060,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.7500000000075882,0.0
matching_061,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_061,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_061,quadratic_matching,balanced_p2,balanced,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.0
matching_061,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_061,quadratic_matching,comb_p0,comb,0.75,0.75,1.1102230246251565e-16,0.5,2.25,0.5,0.7500000000253046,0.25
matching_061,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500082149112117,0.0
matching_061,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.2500000000000001,1.0,0.25,0.7500000025388891,0.4999999999999999
matching_061,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.0,0.5,0.7500000000151517,0.25
matching_061,quadratic_matching,mixed_p0,mixed,0.5,0.5,0.0,0.5,1.5,0.5,0.5,0.0
matching_061,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_061,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.25,1.5,0.25,0.5000000024401472,0.25
matching_061,quadratic_matching,mixed_p3,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_062,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5000000000005556,0.0
matching_062,quadratic_matching,balanced_p1,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000463405216,0.0
matching_062,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5001117183501513,0.0
matching_062,quadratic_matching,balanced_p3,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_062,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.75,0.25
matching_062,quadratic_matching,comb_p1,comb,0.75,0.750052359823582,6.721248931737517e-05,0.75,2.25,0.5,0.7500000004440512,0.0
matching_062,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500000000000133,0.25
matching_062,quadratic_matching,comb_p3,comb,0.75,0.750019174669406,3.834931965407646e-05,0.75,2.5,0.5,0.750000000000637,0.0
matching_062,quadratic_matching,mixed_p0,mixed,0.5,0.625,0.14433756729740643,0.5,1.5,0.5,0.5000000145873305,0.0
matching_062,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_062,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.5,1.75,0.5,0.4999999999999999,0.0
matching_062,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75000000000001,0.0
matching_063,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5000000040084637,0.0
matching_063,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_063,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740646,0.5,1.75,0.5,0.5,0.0
matching_063,quadratic_matching,balanced_p3,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_063,quadratic_matching,comb_p0,comb,0.75,0.7500000000000034,6.830954858138974e-15,0.75,2.25,0.5,0.7500000119561976,0.0
matching_063,quadratic_matching,comb_p1,comb,0.75,0.75,6.409875621278546e-17,0.5,2.25,0.5,0.750001824245232,0.25
matching_063,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.5,0.5,0.7500000003904167,0.25
matching_063,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000000388245,0.0
matching_063,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_063,quadratic_matching,mixed_p1,mixed,0.5,0.625,0.14433756729740643,0.5,1.5,0.5,0.5,0.0
matching_063,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.25,1.5,0.25,0.5000000000152962,0.25
matching_063,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_064,quadratic_matching,balanced_p0,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_064,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5000000000000001,0.0
matching_064,quadratic_matching,balanced_p2,balanced,0.2499999999999999,0.24999999999999997,5.314788097156787e-17,0.25,0.5,0.25,0.25,-1.1102230246251565e-16
matching_064,quadratic_matching,balanced_p3,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_064,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500569325203612,0.0
matching_064,quadratic_matching,comb_p1,comb,0.75,0.75,6.409875621278546e-17,0.75,2.75,0.5,0.7500390435050557,0.0
matching_064,quadratic_matching,comb_p2,comb,0.75,0.75,6.409875621278546e-17,0.2500000000000001,1.0,0.25,0.7500678737848876,0.4999999999999999
matching_064,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500002020464519,0.0
matching_064,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_064,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_064,quadratic_matching,mixed_p2,mixed,0.5,0.5625,0.125,0.25,1.5,0.25,0.5,0.25
matching_064,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_065,quadratic_matching,balanced_p0,balanced,0.4999999999999999,0.5,6.409875621278546e-17,0.5,2.0,0.5,0.5,-1.1102230246251565e-16
matching_065,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_065,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.125,0.5,1.75,0.5,0.5,0.0
matching_065,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.125,0.5,2.0,0.5,0.5,0.0
matching_065,quadratic_matching,comb_p0,comb,0.75,0.75,6.409875621278546e-17,0.75,2.75,0.5,0.7500000000284948,0.0
matching_065,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000000284947,0.0
matching_065,quadratic_matching,comb_p2,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.5,1.5,0.5,0.7500000000532461,0.2499999999999999
matching_065,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000000284945,0.0
matching_065,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_065,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_065,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,1.25,0.25,0.25,0.0
matching_065,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_066,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000004836035539,0.0
matching_066,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_066,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000000253014302,0.0
matching_066,quadratic_matching,balanced_p3,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_066,quadratic_matching,comb_p0,comb,0.75,0.75,6.409875621278546e-17,0.75,2.25,0.5,0.7500357429248943,0.0
matching_066,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500051742817004,0.0
matching_066,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500025249508022,0.25
matching_066,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500051742817004,0.0
matching_066,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_066,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_066,quadratic_matching,mixed_p2,mixed,0.5,0.5,0.0,0.5,1.75,0.5,0.5,0.0
matching_066,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_067,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_067,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000022122102379,0.0
matching_067,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000016415497,0.0
matching_067,quadratic_matching,balanced_p3,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_067,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7547089196997869,0.0
matching_067,quadratic_matching,comb_p1,comb,0.75,0.7500000000000001,2.1259152388627147e-16,0.75,2.25,0.5,0.7507956063414183,0.0
matching_067,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500025725480803,0.25
matching_067,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7547089196997867,0.0
matching_067,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_067,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.0,0.5,0.75,0.0
matching_067,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.75,0.5,0.5,-1.1102230246251565e-16
matching_067,quadratic_matching,mixed_p3,mixed,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.5,0.5,0.75,-1.1102230246251565e-16
matching_068,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_068,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_068,quadratic_matching,balanced_p2,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_068,quadratic_matching,balanced_p3,balanced,0.5,0.625,0.14433756729740643,0.5,2.0,0.5,0.5,0.0
matching_068,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500015974178732,0.0
matching_068,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500015974178732,0.0
matching_068,quadratic_matching,comb_p2,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.5,1.5,0.5,0.7500000345995841,0.2499999999999999
matching_068,quadratic_matching,comb_p3,comb,0.75,0.7500000000000001,1.1102230246251565e-16,0.5,2.25,0.5,0.7500004036333257,0.25
matching_068,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_068,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_068,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,1.25,0.25,0.25,0.0
matching_068,quadratic_matching,mixed_p3,mixed,0.4999999999999999,0.625,0.14433756729740646,0.5,1.5,0.5,0.5,-1.1102230246251565e-16
matching_069,quadratic_matching,balanced_p0,balanced,0.5,0.6875,0.12499999999999999,0.5,1.75,0.5,0.5,0.0
matching_069,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_069,quadratic_matching,balanced_p2,balanced,4.3359752511971625e-31,6.338680897181462e-31,2.0347764605476356e-31,0.0,0.0,3.081487911019579e-33,4.976543880242657e-31,4.3359752511971625e-31
matching_069,quadratic_matching,balanced_p3,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_069,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000000001745,0.0
matching_069,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000000000009,0.0
matching_069,quadratic_matching,comb_p2,comb,0.75,0.75,6.409875621278546e-17,0.2500000000000001,0.75,0.2499999999999999,0.75,0.4999999999999999
matching_069,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500000000000009,0.0
matching_069,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_069,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_069,quadratic_matching,mixed_p2,mixed,0.5,0.625,0.14433756729740643,0.25,1.25,0.25,0.5,0.25
matching_069,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_070,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_070,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,1.75,0.5,0.5000000000005804,0.0
matching_070,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000000000000648,0.0
matching_070,quadratic_matching,balanced_p3,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_070,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500001288659736,0.0
matching_070,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500010149086596,0.25
matching_070,quadratic_matching,comb_p2,comb,0.75,0.7500000000000024,4.989831893063952e-15,0.5,1.25,0.5,0.7500596414576953,0.25
matching_070,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500001288659736,0.0
matching_070,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_070,quadratic_matching,mixed_p1,mixed,0.25,0.25,0.0,0.25,0.75,0.2499999999999999,0.2500000000000134,0.0
matching_070,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.25,1.25,0.25,0.4999999999999999,0.2499999999999999
matching_070,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_071,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_071,quadratic_matching,balanced_p1,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_071,quadratic_matching,balanced_p2,balanced,0.5,0.5,0.0,0.5,1.5,0.5,0.5000000000001031,0.0
matching_071,quadratic_matching,balanced_p3,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5,0.0
matching_071,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500022215496698,0.0
matching_071,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7500022215496698,0.0
matching_071,quadratic_matching,comb_p2,comb,0.75,0.7500000000407645,8.147299324990249e-11,0.5,1.25,0.5,0.7500106171914879,0.25
matching_071,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500000000673211,0.0
matching_071,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_071,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.25,0.5,0.75,0.0
matching_071,quadratic_matching,mixed_p2,mixed,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.0
matching_071,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_072,quadratic_matching,balanced_p0,balanced,0.5,0.5,0.0,0.5,1.75,0.5,0.5,0.0
matching_072,quadratic_matching,balanced_p1,balanced,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0
matching_072,quadratic_matching,balanced_p2,balanced,0.4999999999999999,0.5,5.551115123125783e-17,0.5,1.5,0.5,0.5000000001142576,-1.1102230246251565e-16
matching_072,quadratic_matching,balanced_p3,balanced,0.5,0.625,0.14433756729740643,0.5,1.75,0.5,0.5000000000154186,0.0
matching_072,quadratic_matching,comb_p0,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.75,0.5,0.750023914039028,-1.1102230246251565e-16
matching_072,quadratic_matching,comb_p1,comb,0.75,0.75,0.0,0.75,2.75,0.5,0.7500235564448856,0.0
matching_072,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.75,0.5,0.7500967087683155,0.25
matching_072,quadratic_matching,comb_p3,comb,0.7499999999999999,0.75,6.409875621278546e-17,0.75,2.75,0.5,0.7500235564448856,-1.1102230246251565e-16
matching_072,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_072,quadratic_matching,mixed_p1,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_072,quadratic_matching,mixed_p2,mixed,0.4999999999999999,0.5,6.409875621278546e-17,0.5,1.75,0.5,0.5,-1.1102230246251565e-16
matching_072,quadratic_matching,mixed_p3,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_073,quadratic_matching,balanced_p0,balanced,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_073,quadratic_matching,balanced_p1,balanced,0.5,0.5625,0.12499999999999999,0.5,2.0,0.5,0.5,0.0
matching_073,quadratic_matching,balanced_p2,balanced,0.5,0.5625,0.12499999999999999,0.5,1.75,0.5,0.5,0.0
matching_073,quadratic_matching,balanced_p3,balanced,0.5,0.5625,0.12499999999999999,0.5,1.75,0.5,0.5,0.0
matching_073,quadratic_matching,comb_p0,comb,0.75,0.75,0.0,0.75,3.0,0.5,0.7942914266094816,0.0
matching_073,quadratic_matching,comb_p1,comb,0.75,0.75,6.409875621278546e-17,0.5,2.25,0.5,0.7500003396693609,0.25
matching_073,quadratic_matching,comb_p2,comb,0.75,0.75,0.0,0.5,1.5,0.5,0.758146711800732,0.25
matching_073,quadratic_matching,comb_p3,comb,0.75,0.75,0.0,0.5,2.25,0.5,0.7500003396693609,0.25
matching_073,quadratic_matching,mixed_p0,mixed,0.75,0.75,0.0,0.75,2.5,0.5,0.75,0.0
matching_073,quadratic_matching,mixed_p1,mixed,0.5,0.5625,0.12499999999999999,0.5,1.5,0.5,0.5,0.0
