task_id,family,policy,candidate_id,shape,permutation_index,score_tie_count,nmse,regret,oracle_nmse
matching_104,quadratic_matching,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.7083333333333334,0.20833333333333348,0.4999999999999999
quartet_000,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31
quartet_000,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31
quartet_000,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,5.794651091275349e-31,0.0,5.794651091275349e-31
quartet_000,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31
quartet_000,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31
quartet_000,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,5.794651091275349e-31,0.0,5.794651091275349e-31
quartet_000,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.4583333333333333,0.4583333333333333,5.794651091275349e-31
quartet_001,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_001,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,2,0.5,0.0,0.5
quartet_001,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_001,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_001,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_001,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_001,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_002,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_002,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,2,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_002,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_002,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_002,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_002,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_002,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_003,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_003,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,2,0.5,0.0,0.5
quartet_003,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_003,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,10,0.5,0.0,0.5
quartet_003,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_003,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_003,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_004,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_004,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,1,0.5,0.0,0.5
quartet_004,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_004,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_004,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_004,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_004,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_005,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_005,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,1,0.5,0.0,0.5
quartet_005,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_005,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,10,0.5,0.0,0.5
quartet_005,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_005,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_005,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_006,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_006,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,3,0.5,0.0,0.5
quartet_006,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_006,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,10,0.5,0.0,0.5
quartet_006,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_006,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_006,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_007,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_007,quartic_partition,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5
quartet_007,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_007,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.5,0.0,0.5
quartet_007,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_007,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_007,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_008,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_008,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,4,0.5,0.0,0.5
quartet_008,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_008,quartic_partition,two_sweep_pilot,balanced_p1,balanced,1,10,0.5,0.0,0.5
quartet_008,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_008,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_008,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_009,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_009,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,2,0.5,0.0,0.5
quartet_009,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_009,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_009,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_009,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_009,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_010,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_010,quartic_partition,centered_cut_sum,mixed_p1,mixed,1,2,0.5,0.0,0.5
quartet_010,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_010,quartic_partition,two_sweep_pilot,balanced_p1,balanced,1,10,0.5,0.0,0.5
quartet_010,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_010,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_010,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_011,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_011,quartic_partition,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5
quartet_011,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_011,quartic_partition,two_sweep_pilot,balanced_p2,balanced,2,10,0.5,0.0,0.5
quartet_011,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_011,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_011,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_012,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_012,quartic_partition,centered_cut_sum,balanced_p2,balanced,2,1,0.5,0.0,0.5
quartet_012,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_012,quartic_partition,two_sweep_pilot,balanced_p2,balanced,2,9,0.5,0.0,0.5
quartet_012,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_012,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_012,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_013,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999
quartet_013,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,4,0.4999999999999999,0.0,0.4999999999999999
quartet_013,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999
quartet_013,quartic_partition,two_sweep_pilot,balanced_p1,balanced,1,11,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_013,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999
quartet_013,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999
quartet_013,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_014,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999
quartet_014,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,2,0.4999999999999999,0.0,0.4999999999999999
quartet_014,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.4999999999999999,0.0,0.4999999999999999
quartet_014,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.4999999999999999,0.0,0.4999999999999999
quartet_014,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999
quartet_014,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.4999999999999999,0.0,0.4999999999999999
quartet_014,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_015,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_015,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,2,0.5,0.0,0.5
quartet_015,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_015,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_015,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_015,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_015,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_016,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_016,quartic_partition,centered_cut_sum,balanced_p2,balanced,2,1,0.5,0.0,0.5
quartet_016,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_016,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,10,0.5,0.0,0.5
quartet_016,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_016,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_016,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_017,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_017,quartic_partition,centered_cut_sum,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_017,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_017,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_017,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_017,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_017,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_018,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_018,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,5,0.5,0.0,0.5
quartet_018,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_018,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_018,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_018,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_018,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_019,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_019,quartic_partition,centered_cut_sum,mixed_p1,mixed,1,2,0.5,0.0,0.5
quartet_019,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_019,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.5,0.0,0.5
quartet_019,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_019,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_019,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_020,quartic_partition,centered_cut_bound,balanced_p1,balanced,1,1,3.208372489948156e-31,0.0,3.208372489948156e-31
quartet_020,quartic_partition,centered_cut_sum,balanced_p1,balanced,1,1,3.208372489948156e-31,0.0,3.208372489948156e-31
quartet_020,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.5,3.208372489948156e-31
quartet_020,quartic_partition,two_sweep_pilot,balanced_p1,balanced,1,1,3.208372489948156e-31,0.0,3.208372489948156e-31
quartet_020,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.5,3.208372489948156e-31
quartet_020,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.5,3.208372489948156e-31
quartet_020,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.4583333333333333,0.4583333333333333,3.208372489948156e-31
quartet_021,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_021,quartic_partition,centered_cut_sum,mixed_p2,mixed,2,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_021,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_021,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_021,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_021,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_021,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_022,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_022,quartic_partition,centered_cut_sum,balanced_p3,balanced,3,1,0.5,0.0,0.5
quartet_022,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_022,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_022,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_022,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_022,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_023,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_023,quartic_partition,centered_cut_sum,mixed_p2,mixed,2,1,0.5,0.0,0.5
quartet_023,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_023,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.5,0.0,0.5
quartet_023,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_023,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_023,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_024,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_024,quartic_partition,centered_cut_sum,balanced_p0,balanced,0,4,0.5,0.0,0.5
quartet_024,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_024,quartic_partition,two_sweep_pilot,balanced_p1,balanced,1,10,0.5,0.0,0.5
quartet_024,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_024,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_024,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_025,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_025,quartic_partition,centered_cut_sum,mixed_p2,mixed,2,1,0.5,0.0,0.5
quartet_025,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_025,quartic_partition,two_sweep_pilot,balanced_p2,balanced,2,9,0.5,0.0,0.5
quartet_025,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_025,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_025,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_026,quartic_partition,centered_cut_bound,balanced_p3,balanced,3,1,1.0572148177165567e-31,0.0,1.0572148177165567e-31
quartet_026,quartic_partition,centered_cut_sum,balanced_p3,balanced,3,1,1.0572148177165567e-31,0.0,1.0572148177165567e-31
quartet_026,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.5,1.0572148177165567e-31
quartet_026,quartic_partition,two_sweep_pilot,balanced_p3,balanced,3,1,1.0572148177165567e-31,0.0,1.0572148177165567e-31
quartet_026,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.5,1.0572148177165567e-31
quartet_026,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.5,1.0572148177165567e-31
quartet_026,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.4583333333333333,0.4583333333333333,1.0572148177165567e-31
quartet_027,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_027,quartic_partition,centered_cut_sum,balanced_p1,balanced,1,1,0.4999999999999999,0.0,0.4999999999999999
quartet_027,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_027,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,10,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_027,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_027,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_027,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_028,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_028,quartic_partition,centered_cut_sum,mixed_p3,mixed,3,1,0.5,0.0,0.5
quartet_028,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_028,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_028,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_028,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_028,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_029,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_029,quartic_partition,centered_cut_sum,mixed_p1,mixed,1,1,0.4999999999999999,0.0,0.4999999999999999
quartet_029,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_029,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_029,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_029,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_029,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_030,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_030,quartic_partition,centered_cut_sum,mixed_p3,mixed,3,1,0.4999999999999999,0.0,0.4999999999999999
quartet_030,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_030,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_030,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_030,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_030,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_031,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_031,quartic_partition,centered_cut_sum,mixed_p2,mixed,2,1,0.5,0.0,0.5
quartet_031,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_031,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_031,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_031,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_031,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
quartet_032,quartic_partition,centered_cut_bound,balanced_p2,balanced,2,1,5.089707332982235e-31,0.0,5.089707332982235e-31
quartet_032,quartic_partition,centered_cut_sum,balanced_p2,balanced,2,1,5.089707332982235e-31,0.0,5.089707332982235e-31
quartet_032,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.5,5.089707332982235e-31
quartet_032,quartic_partition,two_sweep_pilot,balanced_p2,balanced,2,1,5.089707332982235e-31,0.0,5.089707332982235e-31
quartet_032,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.5,5.089707332982235e-31
quartet_032,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.5,5.089707332982235e-31
quartet_032,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.4583333333333333,0.4583333333333333,5.089707332982235e-31
quartet_033,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_033,quartic_partition,centered_cut_sum,mixed_p3,mixed,3,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_033,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_033,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,11,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_033,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_033,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_033,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,1.1102230246251565e-16,0.4999999999999999
quartet_034,quartic_partition,centered_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_034,quartic_partition,centered_cut_sum,mixed_p0,mixed,0,1,0.5,0.0,0.5
quartet_034,quartic_partition,full_cut_bound,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_034,quartic_partition,two_sweep_pilot,balanced_p0,balanced,0,12,0.5,0.0,0.5
quartet_034,quartic_partition,fixed_balanced_p0,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_034,quartic_partition,best_fixed_in_hindsight,balanced_p0,balanced,0,1,0.5,0.0,0.5
quartet_034,quartic_partition,uniform_random_expectation,all12_expectation,mixed_expectation,-1,12,0.5,0.0,0.5
