task_id,family,permutation_index,left_shape,right_shape,nmse_left_minus_right,bound_left_minus_right
quartet_004,quartic_partition,1,comb,balanced,0.0,0.0
quartet_004,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_004,quartic_partition,1,comb,mixed,0.0,0.0
quartet_004,quartic_partition,2,comb,balanced,0.0,0.0
quartet_004,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_004,quartic_partition,2,comb,mixed,0.0,0.0
quartet_004,quartic_partition,3,comb,balanced,0.0,0.0
quartet_004,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_004,quartic_partition,3,comb,mixed,0.0,0.0
quartet_005,quartic_partition,0,comb,balanced,0.0,0.0
quartet_005,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_005,quartic_partition,0,comb,mixed,0.0,0.0
quartet_005,quartic_partition,1,comb,balanced,0.0,0.0
quartet_005,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_005,quartic_partition,1,comb,mixed,0.0,0.0
quartet_005,quartic_partition,2,comb,balanced,0.0,0.0
quartet_005,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_005,quartic_partition,2,comb,mixed,0.0,0.0
quartet_005,quartic_partition,3,comb,balanced,0.0,0.0
quartet_005,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_005,quartic_partition,3,comb,mixed,0.0,0.0
quartet_006,quartic_partition,0,comb,balanced,0.0,0.0
quartet_006,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_006,quartic_partition,0,comb,mixed,0.0,0.0
quartet_006,quartic_partition,1,comb,balanced,0.0,0.0
quartet_006,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_006,quartic_partition,1,comb,mixed,0.0,0.0
quartet_006,quartic_partition,2,comb,balanced,0.0,0.0
quartet_006,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_006,quartic_partition,2,comb,mixed,0.0,0.0
quartet_006,quartic_partition,3,comb,balanced,0.0,0.0
quartet_006,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_006,quartic_partition,3,comb,mixed,0.0,0.0
quartet_007,quartic_partition,0,comb,balanced,0.0,0.0
quartet_007,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_007,quartic_partition,0,comb,mixed,0.0,0.0
quartet_007,quartic_partition,1,comb,balanced,0.0,0.0
quartet_007,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_007,quartic_partition,1,comb,mixed,0.0,0.0
quartet_007,quartic_partition,2,comb,balanced,0.0,0.0
quartet_007,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_007,quartic_partition,2,comb,mixed,0.0,0.0
quartet_007,quartic_partition,3,comb,balanced,0.0,0.0
quartet_007,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_007,quartic_partition,3,comb,mixed,0.0,0.0
quartet_008,quartic_partition,0,comb,balanced,0.0,0.0
quartet_008,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_008,quartic_partition,0,comb,mixed,0.0,0.0
quartet_008,quartic_partition,1,comb,balanced,0.0,0.0
quartet_008,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_008,quartic_partition,1,comb,mixed,0.0,0.0
quartet_008,quartic_partition,2,comb,balanced,0.0,0.0
quartet_008,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_008,quartic_partition,2,comb,mixed,0.0,0.0
quartet_008,quartic_partition,3,comb,balanced,0.0,0.0
quartet_008,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_008,quartic_partition,3,comb,mixed,0.0,0.0
quartet_009,quartic_partition,0,comb,balanced,0.0,0.0
quartet_009,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_009,quartic_partition,0,comb,mixed,0.0,0.0
quartet_009,quartic_partition,1,comb,balanced,0.0,0.0
quartet_009,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_009,quartic_partition,1,comb,mixed,0.0,0.0
quartet_009,quartic_partition,2,comb,balanced,0.0,0.0
quartet_009,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_009,quartic_partition,2,comb,mixed,0.0,0.0
quartet_009,quartic_partition,3,comb,balanced,0.0,0.0
quartet_009,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_009,quartic_partition,3,comb,mixed,0.0,0.0
quartet_010,quartic_partition,0,comb,balanced,0.0,0.0
quartet_010,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_010,quartic_partition,0,comb,mixed,0.0,0.0
quartet_010,quartic_partition,1,comb,balanced,0.0,0.0
quartet_010,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_010,quartic_partition,1,comb,mixed,0.0,0.0
quartet_010,quartic_partition,2,comb,balanced,0.0,0.0
quartet_010,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_010,quartic_partition,2,comb,mixed,0.0,0.0
quartet_010,quartic_partition,3,comb,balanced,0.0,0.0
quartet_010,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_010,quartic_partition,3,comb,mixed,0.0,0.0
quartet_011,quartic_partition,0,comb,balanced,0.0,0.0
quartet_011,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_011,quartic_partition,0,comb,mixed,0.0,0.0
quartet_011,quartic_partition,1,comb,balanced,0.0,0.0
quartet_011,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_011,quartic_partition,1,comb,mixed,0.0,0.0
quartet_011,quartic_partition,2,comb,balanced,0.0,0.0
quartet_011,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_011,quartic_partition,2,comb,mixed,0.0,0.0
quartet_011,quartic_partition,3,comb,balanced,0.0,0.0
quartet_011,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_011,quartic_partition,3,comb,mixed,0.0,0.0
quartet_012,quartic_partition,0,comb,balanced,0.0,0.0
quartet_012,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_012,quartic_partition,0,comb,mixed,0.0,0.0
quartet_012,quartic_partition,1,comb,balanced,0.0,0.0
quartet_012,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_012,quartic_partition,1,comb,mixed,0.0,0.0
quartet_012,quartic_partition,2,comb,balanced,0.0,0.0
quartet_012,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_012,quartic_partition,2,comb,mixed,0.0,0.0
quartet_012,quartic_partition,3,comb,balanced,0.0,0.0
quartet_012,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_012,quartic_partition,3,comb,mixed,0.0,0.0
quartet_013,quartic_partition,0,comb,balanced,1.1102230246251565e-16,0.0
quartet_013,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_013,quartic_partition,0,comb,mixed,1.1102230246251565e-16,0.0
quartet_013,quartic_partition,1,comb,balanced,0.0,0.0
quartet_013,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_013,quartic_partition,1,comb,mixed,0.0,0.0
quartet_013,quartic_partition,2,comb,balanced,0.0,0.0
quartet_013,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_013,quartic_partition,2,comb,mixed,0.0,0.0
quartet_013,quartic_partition,3,comb,balanced,0.0,0.0
quartet_013,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_013,quartic_partition,3,comb,mixed,0.0,0.0
quartet_014,quartic_partition,0,comb,balanced,1.1102230246251565e-16,0.0
quartet_014,quartic_partition,0,mixed,balanced,1.1102230246251565e-16,0.0
quartet_014,quartic_partition,0,comb,mixed,0.0,0.0
quartet_014,quartic_partition,1,comb,balanced,0.0,0.0
quartet_014,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_014,quartic_partition,1,comb,mixed,0.0,0.0
quartet_014,quartic_partition,2,comb,balanced,0.0,0.0
quartet_014,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_014,quartic_partition,2,comb,mixed,0.0,0.0
quartet_014,quartic_partition,3,comb,balanced,0.0,0.0
quartet_014,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_014,quartic_partition,3,comb,mixed,0.0,0.0
quartet_015,quartic_partition,0,comb,balanced,0.0,0.0
quartet_015,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_015,quartic_partition,0,comb,mixed,0.0,0.0
quartet_015,quartic_partition,1,comb,balanced,0.0,0.0
quartet_015,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_015,quartic_partition,1,comb,mixed,0.0,0.0
quartet_015,quartic_partition,2,comb,balanced,0.0,0.0
quartet_015,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_015,quartic_partition,2,comb,mixed,0.0,0.0
quartet_015,quartic_partition,3,comb,balanced,0.0,0.0
quartet_015,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_015,quartic_partition,3,comb,mixed,0.0,0.0
quartet_016,quartic_partition,0,comb,balanced,0.0,0.0
quartet_016,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_016,quartic_partition,0,comb,mixed,0.0,0.0
quartet_016,quartic_partition,1,comb,balanced,0.0,0.0
quartet_016,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_016,quartic_partition,1,comb,mixed,0.0,0.0
quartet_016,quartic_partition,2,comb,balanced,0.0,0.0
quartet_016,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_016,quartic_partition,2,comb,mixed,0.0,0.0
quartet_016,quartic_partition,3,comb,balanced,0.0,0.0
quartet_016,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_016,quartic_partition,3,comb,mixed,0.0,0.0
quartet_017,quartic_partition,0,comb,balanced,0.0,0.0
quartet_017,quartic_partition,0,mixed,balanced,-1.1102230246251565e-16,0.0
quartet_017,quartic_partition,0,comb,mixed,1.1102230246251565e-16,0.0
quartet_017,quartic_partition,1,comb,balanced,0.0,0.0
quartet_017,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_017,quartic_partition,1,comb,mixed,0.0,0.0
quartet_017,quartic_partition,2,comb,balanced,0.0,0.0
quartet_017,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_017,quartic_partition,2,comb,mixed,0.0,0.0
quartet_017,quartic_partition,3,comb,balanced,0.0,0.0
quartet_017,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_017,quartic_partition,3,comb,mixed,0.0,0.0
quartet_018,quartic_partition,0,comb,balanced,0.0,0.0
quartet_018,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_018,quartic_partition,0,comb,mixed,0.0,0.0
quartet_018,quartic_partition,1,comb,balanced,0.0,0.0
quartet_018,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_018,quartic_partition,1,comb,mixed,0.0,0.0
quartet_018,quartic_partition,2,comb,balanced,0.0,0.0
quartet_018,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_018,quartic_partition,2,comb,mixed,0.0,0.0
quartet_018,quartic_partition,3,comb,balanced,0.0,0.0
quartet_018,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_018,quartic_partition,3,comb,mixed,0.0,0.0
quartet_019,quartic_partition,0,comb,balanced,0.0,0.0
quartet_019,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_019,quartic_partition,0,comb,mixed,0.0,0.0
quartet_019,quartic_partition,1,comb,balanced,0.0,0.0
quartet_019,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_019,quartic_partition,1,comb,mixed,0.0,0.0
quartet_019,quartic_partition,2,comb,balanced,0.0,0.0
quartet_019,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_019,quartic_partition,2,comb,mixed,0.0,0.0
quartet_019,quartic_partition,3,comb,balanced,0.0,0.0
quartet_019,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_019,quartic_partition,3,comb,mixed,0.0,0.0
quartet_020,quartic_partition,0,comb,balanced,0.0,0.0
quartet_020,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_020,quartic_partition,0,comb,mixed,0.0,0.0
quartet_020,quartic_partition,1,comb,balanced,0.5,0.5
quartet_020,quartic_partition,1,mixed,balanced,0.5,0.5
quartet_020,quartic_partition,1,comb,mixed,0.0,0.0
quartet_020,quartic_partition,2,comb,balanced,0.0,0.0
quartet_020,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_020,quartic_partition,2,comb,mixed,0.0,0.0
quartet_020,quartic_partition,3,comb,balanced,0.0,0.0
quartet_020,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_020,quartic_partition,3,comb,mixed,0.0,0.0
quartet_021,quartic_partition,0,comb,balanced,-1.1102230246251565e-16,0.0
quartet_021,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_021,quartic_partition,0,comb,mixed,-1.1102230246251565e-16,0.0
quartet_021,quartic_partition,1,comb,balanced,0.0,0.0
quartet_021,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_021,quartic_partition,1,comb,mixed,0.0,0.0
quartet_021,quartic_partition,2,comb,balanced,0.0,0.0
quartet_021,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_021,quartic_partition,2,comb,mixed,0.0,0.0
quartet_021,quartic_partition,3,comb,balanced,0.0,0.0
quartet_021,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_021,quartic_partition,3,comb,mixed,0.0,0.0
quartet_022,quartic_partition,0,comb,balanced,0.0,0.0
quartet_022,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_022,quartic_partition,0,comb,mixed,0.0,0.0
quartet_022,quartic_partition,1,comb,balanced,0.0,0.0
quartet_022,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_022,quartic_partition,1,comb,mixed,0.0,0.0
quartet_022,quartic_partition,2,comb,balanced,0.0,0.0
quartet_022,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_022,quartic_partition,2,comb,mixed,0.0,0.0
quartet_022,quartic_partition,3,comb,balanced,0.0,0.0
quartet_022,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_022,quartic_partition,3,comb,mixed,0.0,0.0
quartet_023,quartic_partition,0,comb,balanced,0.0,0.0
quartet_023,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_023,quartic_partition,0,comb,mixed,0.0,0.0
quartet_023,quartic_partition,1,comb,balanced,0.0,0.0
quartet_023,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_023,quartic_partition,1,comb,mixed,0.0,0.0
quartet_023,quartic_partition,2,comb,balanced,0.0,0.0
quartet_023,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_023,quartic_partition,2,comb,mixed,0.0,0.0
quartet_023,quartic_partition,3,comb,balanced,0.0,0.0
quartet_023,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_023,quartic_partition,3,comb,mixed,0.0,0.0
quartet_024,quartic_partition,0,comb,balanced,0.0,0.0
quartet_024,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_024,quartic_partition,0,comb,mixed,0.0,0.0
quartet_024,quartic_partition,1,comb,balanced,0.0,0.0
quartet_024,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_024,quartic_partition,1,comb,mixed,0.0,0.0
quartet_024,quartic_partition,2,comb,balanced,0.0,0.0
quartet_024,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_024,quartic_partition,2,comb,mixed,0.0,0.0
quartet_024,quartic_partition,3,comb,balanced,0.0,0.0
quartet_024,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_024,quartic_partition,3,comb,mixed,0.0,0.0
quartet_025,quartic_partition,0,comb,balanced,0.0,0.0
quartet_025,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_025,quartic_partition,0,comb,mixed,0.0,0.0
quartet_025,quartic_partition,1,comb,balanced,0.0,0.0
quartet_025,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_025,quartic_partition,1,comb,mixed,0.0,0.0
quartet_025,quartic_partition,2,comb,balanced,0.0,0.0
quartet_025,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_025,quartic_partition,2,comb,mixed,0.0,0.0
quartet_025,quartic_partition,3,comb,balanced,0.0,0.0
quartet_025,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_025,quartic_partition,3,comb,mixed,0.0,0.0
quartet_026,quartic_partition,0,comb,balanced,0.0,0.0
quartet_026,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_026,quartic_partition,0,comb,mixed,0.0,0.0
quartet_026,quartic_partition,1,comb,balanced,0.0,0.0
quartet_026,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_026,quartic_partition,1,comb,mixed,0.0,0.0
quartet_026,quartic_partition,2,comb,balanced,0.0,0.0
quartet_026,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_026,quartic_partition,2,comb,mixed,0.0,0.0
quartet_026,quartic_partition,3,comb,balanced,0.5,0.5
quartet_026,quartic_partition,3,mixed,balanced,0.5,0.5
quartet_026,quartic_partition,3,comb,mixed,0.0,0.0
quartet_027,quartic_partition,0,comb,balanced,0.0,0.0
quartet_027,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_027,quartic_partition,0,comb,mixed,0.0,0.0
quartet_027,quartic_partition,1,comb,balanced,1.1102230246251565e-16,0.0
quartet_027,quartic_partition,1,mixed,balanced,1.1102230246251565e-16,0.0
quartet_027,quartic_partition,1,comb,mixed,0.0,0.0
quartet_027,quartic_partition,2,comb,balanced,0.0,0.0
quartet_027,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_027,quartic_partition,2,comb,mixed,0.0,0.0
quartet_027,quartic_partition,3,comb,balanced,0.0,0.0
quartet_027,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_027,quartic_partition,3,comb,mixed,0.0,0.0
quartet_028,quartic_partition,0,comb,balanced,0.0,0.0
quartet_028,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_028,quartic_partition,0,comb,mixed,0.0,0.0
quartet_028,quartic_partition,1,comb,balanced,0.0,0.0
quartet_028,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_028,quartic_partition,1,comb,mixed,0.0,0.0
quartet_028,quartic_partition,2,comb,balanced,0.0,0.0
quartet_028,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_028,quartic_partition,2,comb,mixed,0.0,0.0
quartet_028,quartic_partition,3,comb,balanced,0.0,0.0
quartet_028,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_028,quartic_partition,3,comb,mixed,0.0,0.0
quartet_029,quartic_partition,0,comb,balanced,0.0,0.0
quartet_029,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_029,quartic_partition,0,comb,mixed,0.0,0.0
quartet_029,quartic_partition,1,comb,balanced,0.0,0.0
quartet_029,quartic_partition,1,mixed,balanced,-1.1102230246251565e-16,0.0
quartet_029,quartic_partition,1,comb,mixed,1.1102230246251565e-16,0.0
quartet_029,quartic_partition,2,comb,balanced,0.0,0.0
quartet_029,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_029,quartic_partition,2,comb,mixed,0.0,0.0
quartet_029,quartic_partition,3,comb,balanced,0.0,0.0
quartet_029,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_029,quartic_partition,3,comb,mixed,0.0,0.0
quartet_030,quartic_partition,0,comb,balanced,0.0,0.0
quartet_030,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_030,quartic_partition,0,comb,mixed,0.0,0.0
quartet_030,quartic_partition,1,comb,balanced,1.1102230246251565e-16,0.0
quartet_030,quartic_partition,1,mixed,balanced,1.1102230246251565e-16,0.0
quartet_030,quartic_partition,1,comb,mixed,0.0,0.0
quartet_030,quartic_partition,2,comb,balanced,0.0,0.0
quartet_030,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_030,quartic_partition,2,comb,mixed,0.0,0.0
quartet_030,quartic_partition,3,comb,balanced,0.0,0.0
quartet_030,quartic_partition,3,mixed,balanced,-1.1102230246251565e-16,0.0
quartet_030,quartic_partition,3,comb,mixed,1.1102230246251565e-16,0.0
quartet_031,quartic_partition,0,comb,balanced,0.0,0.0
quartet_031,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_031,quartic_partition,0,comb,mixed,0.0,0.0
quartet_031,quartic_partition,1,comb,balanced,0.0,0.0
quartet_031,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_031,quartic_partition,1,comb,mixed,0.0,0.0
quartet_031,quartic_partition,2,comb,balanced,0.0,0.0
quartet_031,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_031,quartic_partition,2,comb,mixed,0.0,0.0
quartet_031,quartic_partition,3,comb,balanced,0.0,0.0
quartet_031,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_031,quartic_partition,3,comb,mixed,0.0,0.0
quartet_032,quartic_partition,0,comb,balanced,0.0,0.0
quartet_032,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_032,quartic_partition,0,comb,mixed,0.0,0.0
quartet_032,quartic_partition,1,comb,balanced,-1.1102230246251565e-16,0.0
quartet_032,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_032,quartic_partition,1,comb,mixed,-1.1102230246251565e-16,0.0
quartet_032,quartic_partition,2,comb,balanced,0.5,0.5
quartet_032,quartic_partition,2,mixed,balanced,0.5,0.5
quartet_032,quartic_partition,2,comb,mixed,0.0,0.0
quartet_032,quartic_partition,3,comb,balanced,0.0,0.0
quartet_032,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_032,quartic_partition,3,comb,mixed,0.0,0.0
quartet_033,quartic_partition,0,comb,balanced,0.0,0.0
quartet_033,quartic_partition,0,mixed,balanced,-1.1102230246251565e-16,0.0
quartet_033,quartic_partition,0,comb,mixed,1.1102230246251565e-16,0.0
quartet_033,quartic_partition,1,comb,balanced,0.0,0.0
quartet_033,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_033,quartic_partition,1,comb,mixed,0.0,0.0
quartet_033,quartic_partition,2,comb,balanced,0.0,0.0
quartet_033,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_033,quartic_partition,2,comb,mixed,0.0,0.0
quartet_033,quartic_partition,3,comb,balanced,0.0,0.0
quartet_033,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_033,quartic_partition,3,comb,mixed,0.0,0.0
quartet_034,quartic_partition,0,comb,balanced,0.0,0.0
quartet_034,quartic_partition,0,mixed,balanced,0.0,0.0
quartet_034,quartic_partition,0,comb,mixed,0.0,0.0
quartet_034,quartic_partition,1,comb,balanced,0.0,0.0
quartet_034,quartic_partition,1,mixed,balanced,0.0,0.0
quartet_034,quartic_partition,1,comb,mixed,0.0,0.0
quartet_034,quartic_partition,2,comb,balanced,0.0,0.0
quartet_034,quartic_partition,2,mixed,balanced,0.0,0.0
quartet_034,quartic_partition,2,comb,mixed,0.0,0.0
quartet_034,quartic_partition,3,comb,balanced,0.0,0.0
quartet_034,quartic_partition,3,mixed,balanced,0.0,0.0
quartet_034,quartic_partition,3,comb,mixed,0.0,0.0
