cohort,run_dir,config_index,family,task,core,strategy,feedback,depth,seed,transfer_output_activation,input_convention_valid,publication_included,exclusion_reason,test_accuracy,status,epochs_recorded,resolved_config_path,resolved_config_available_for_recheck,input_validity_status,validity_evidence_level,execution_lineage_status,validity_audit_sha256,outcome_source_sha256
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_additive_backprop_20260803233113,0,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,1,42,,True,True,,0.9261999726295472,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_additive_backprop_20260803233113/results/config_0/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,1,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,43,,True,True,,0.9149999618530272,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_1/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,2,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,44,,True,True,,0.9168999791145324,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_2/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,3,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,45,,True,True,,0.9142999649047852,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_3/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,4,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,46,,True,True,,0.9109999537467957,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_4/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,5,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,47,,True,True,,0.9120000004768372,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_5/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,6,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,48,,True,True,,0.9151999950408936,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_6/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,7,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,49,,True,True,,0.9126999974250792,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_7/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,8,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,50,,True,True,,0.9114999771118164,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_8/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117,9,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,4,51,,True,True,,0.9144999980926514,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_backprop_20260803233117/results/config_9/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,0,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,42,,True,True,,0.7394999861717224,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_0/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,1,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,43,,True,True,,0.7524999976158142,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_1/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,2,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,44,,True,True,,0.7565000057220459,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_2/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,3,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,45,,True,True,,0.7741000056266785,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_3/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,4,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,46,,True,True,,0.743399977684021,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_4/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,5,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,47,,True,True,,0.7953999638557434,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_5/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,6,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,48,,True,True,,0.7251999974250793,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_6/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,7,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,49,,True,True,,0.7543999552726746,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_7/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,8,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,50,,True,True,,0.7569999694824219,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_8/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,9,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,51,,True,True,,0.7608000040054321,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_9/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,10,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,42,,True,True,,0.9125999808311462,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_10/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,11,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,43,,True,True,,0.9174999594688416,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_11/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,12,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,44,,True,True,,0.915299952030182,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_12/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,13,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,45,,True,True,,0.9132999777793884,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_13/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,14,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,46,,True,True,,0.9108999967575072,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_14/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,15,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,47,,True,True,,0.9127999544143676,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_15/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,16,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,48,,True,True,,0.9143999814987184,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_16/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,17,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,49,,True,True,,0.9138000011444092,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_17/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,18,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,50,,True,True,,0.915399968624115,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_18/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,19,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,51,,True,True,,0.91239994764328,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_19/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,20,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,42,,True,True,,0.9114999771118164,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_20/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,21,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,43,,True,True,,0.9149999618530272,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_21/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,22,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,44,,True,True,,0.9168999791145324,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_22/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,23,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,45,,True,True,,0.9142999649047852,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_23/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,24,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,46,,True,True,,0.9109999537467957,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_24/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,25,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,47,,True,True,,0.9120000004768372,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_25/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,26,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,48,,True,True,,0.9151999950408936,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_26/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,27,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,49,,True,True,,0.9126999974250792,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_27/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,28,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,50,,True,True,,0.9114999771118164,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_28/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,29,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,51,,True,True,,0.9144999980926514,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108/results/config_29/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,0,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9371999502182008,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119/results/config_0/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,1,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9365999698638916,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119/results/config_1/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
