run_dir,factorization_weighted_cosine,factorization_weighted_relative_l2,factorization_weighted_scaled_relative_l2,factorization_weighted_scale_mismatch,factorization_weighted_r2,path_factor_scalar_weighted_cosine,path_factor_scalar_weighted_relative_l2,path_factor_scalar_weighted_scaled_relative_l2,path_factor_scalar_weighted_scale_mismatch,path_factor_scalar_weighted_r2,path_transport_weighted_cosine,path_transport_weighted_relative_l2,path_transport_weighted_scaled_relative_l2,path_transport_weighted_scale_mismatch,path_transport_weighted_r2,per_soma_weighted_cosine,per_soma_weighted_relative_l2,per_soma_weighted_scaled_relative_l2,per_soma_weighted_scale_mismatch,per_soma_weighted_r2,scalar_weighted_cosine,scalar_weighted_relative_l2,scalar_weighted_scaled_relative_l2,scalar_weighted_scale_mismatch,scalar_weighted_r2,path_gain_cv_mean,path_gain_mean
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_87,1.0000009084389876,6.44423041508587e-08,8.810404341697924e-08,1.0333407251784102e-08,0.9999999999999959,0.2031278002720613,1.5791559821623986,0.9762875992884508,0.9062536912009891,-4.110254299524443,0.9734834478451655,7.824021727486583,0.2109230410206715,0.6097798693034435,-334.16164954084667,0.17612318809215838,74.73435944151328,0.917642514604124,1.8190327654993674,-6437.6433519736265,0.12681140578710115,70.43666729932956,0.9894392450938866,1.7470843105834246,-6135.820308105831,0.8552971865566618,0.14799902559472963
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_88,1.0000004913489329,6.682792622605925e-08,9.133881489880447e-08,0.0,0.9999999999999958,0.6607583486116849,2.27575365404418,0.7313611308174717,1.0045096117136603,-11.429161173829073,0.9917449355125427,7.754958597636989,0.12184329224353653,0.66527278991461,-331.4482465698769,0.18965526211720246,98.71144956031017,0.9155074826795003,1.9802472087238405,-10310.101157000005,0.15436110530908292,94.70510055032219,0.9801927628548002,1.9226873573708119,-10013.877631199566,0.8358205208077099,0.14831761851047093
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_89,1.000001444491404,5.830916579752008e-08,5.832644239984574e-08,2.4949939875714642e-11,0.9999999999999966,0.5285466657235072,2.0268091030554602,0.8448835028015673,0.978020306678345,-9.963542368547031,0.9868470843021686,7.634177411439522,0.15421714428575298,0.6362224649683491,-329.190755638458,0.19078143399495345,80.4438062197494,0.913960530847345,1.8748259184150453,-7146.899950842135,0.14612532005860254,76.43619293794417,0.9837888745987294,1.8168436613796997,-6850.730934678621,0.8382531519633574,0.14768308587372303
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_9,0.25095723404025183,1.5195157075258593e-07,0.7498647926992623,2.903651728214134e-11,0.9999999999999062,0.058926436131654415,1.7930458271961172,0.9938933970701421,0.15030135437863437,-2.0075780845037556,0.32235631275062376,63.00509438002735,0.6921806167477207,1.8062144974932366,-3968.55798446996,0.10316753971318786,132214742.01253897,0.9160112305465826,5.93442630420853,-994.2827073888177,0.034394772114375465,132214737.27991483,0.9925013024268848,5.801485458881752,-2.565458224480813,0.2535484315855471,0.1522960596255438
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_90,1.000000461698566,4.4957605538860485e-08,4.4957605538860485e-08,0.0,0.9999999999999977,0.5625567006377074,1.5362381063336712,0.7580144425002382,0.6946692031881063,-4.503206902016299,0.9758874315481919,6.916750270617488,0.20943786642218334,0.37322916125054106,-320.07638943635266,0.14790582800140747,39.17250851495383,0.91921197349318,1.5545823886010932,-1727.9069738174917,0.09391424432396889,34.91395352370501,0.9926374465009616,1.4845964389636683,-1427.0603934208218,0.9333209885816581,0.15870408326960528
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_91,1.0000001937245928,6.244013626900715e-08,7.05049504462938e-08,3.529609287328907e-09,0.9999999999999961,0.23987643993817842,1.5272807394367933,0.953525439644167,0.8292623624128642,-3.7469239369692926,0.9106290477972764,7.375192869080046,0.37500825393014675,0.47340385791840045,-325.21708770656375,0.177311193341246,96.21614735327616,0.9074109663686737,1.8851051683718578,-11361.295542973327,0.12103094490101704,91.89943672847257,0.9815124178657473,1.811571337446647,-11059.469796544303,0.9363697704852816,0.1596333573643978
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_92,1.0000002382666233,5.987982645184222e-08,5.98849118510482e-08,4.07105574359639e-09,0.9999999999999966,0.162641550342624,1.1544673026074743,0.9836733735061972,0.9709780191488311,-0.6678692549523869,0.9396985264924856,7.456364306654846,0.3195151105316264,0.4162130081223362,-327.4772932043847,0.12120658424324714,39.943185196300696,0.919449281278176,1.4970463268529088,-1941.9551047234886,0.04646391385736374,35.34002137048532,0.9963414258996454,1.3950871188503364,-1637.3558232643372,0.9630281594364022,0.15947891456576493
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_93,1.0000002829036263,7.692564907879726e-08,5.4614804252888456e-08,1.1284225432455963e-08,0.9999999999999934,-0.4436841859267308,1.7464408724591702,0.7195920541485544,0.73644403809741,-4.785982002014967,0.9363365952785199,7.70756957252578,0.3231306221420193,0.5619659740745152,-324.996099068607,0.024136879123174228,31.71048535362993,0.9120083191034045,1.487820220189194,-1092.1215107453584,-0.03730153922851269,27.432863532081495,0.9873566904054584,1.4163158430041962,-790.840912978845,0.9434174065247081,0.1597210458264901
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_94,1.0000000000474862,4.449931328370861e-08,5.174478426526677e-08,4.2726519615558425e-09,0.9999999999999979,-0.2333311392710759,1.910885850421887,0.9108029006334333,0.31572964886669896,-6.742326893415187,0.970331976046929,6.792765114778545,0.2226835644134345,0.40560836887393936,-317.5829342767736,0.18111538084653708,155.13954196065245,0.9137133080666432,2.021255725215821,-31518.01955568156,0.08074506544149838,150.97915248466094,0.986975749264521,1.954044042042784,-31218.797507810075,1.0687051530933096,0.15920824056061414
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_95,1.0000006700678947,5.603888319520133e-08,8.115746337325216e-08,5.695459896922871e-12,0.9999999999999969,0.40123526178873503,1.5252330834747883,0.9154527273729465,1.04922523868676,-3.5593510822369705,0.997240818463839,7.711011116430494,0.0619311251883038,0.677046655763292,-330.3430194822343,0.14591037911864427,40.08032463560027,0.9190480580632391,1.5860691660007207,-1722.1139550664718,0.10680601373314857,35.746362429679856,0.9860323738878639,1.5125804566438192,-1420.1109851147366,0.7201263174309624,0.14753697920017517
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_96,1.0000017422961915,5.654186208792915e-08,8.673026613277077e-08,1.984565815058115e-11,0.9999999999999967,0.2154327894632633,1.223573869870229,0.9764676269481202,1.222086381584054,-0.9497607753458349,0.9789266953101525,7.44254096128255,0.19525294661115636,0.6913265414956042,-324.441209090004,0.1415046823139374,27.99447626423659,0.9205695090755686,1.407310083388118,-935.1518657212496,0.0823071005825813,23.42100217077095,0.9954224341204442,1.3115265791954622,-630.7258788698308,0.7500816001309321,0.1482184646794429
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_97,1.0000004468069021,5.753807620509085e-08,5.7548345011881623e-08,0.0,0.9999999999999967,0.12546312407805368,1.7451957903504058,0.9881103600097129,0.9806954773707274,-6.315117158841395,0.9861790125186627,7.2793334157891865,0.15161677122804124,0.7439273233678934,-320.87548197016815,0.12569164484739304,52.56409450943644,0.921533974877038,1.6875803726475698,-3045.6677001140897,0.07427345044337787,48.39841452557782,0.994105702382008,1.622515858808263,-2746.3711791379033,0.7467315094213703,0.15087220896608555
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_98,1.0000026804995126,6.4737757419234e-08,6.4737757419234e-08,2.2429777967898e-11,0.9999999999999959,0.4373949525447992,1.544574256608212,0.8947821807120404,0.7781007153828602,-4.17901542419961,0.9863570882723882,7.5003863634238055,0.15684036484581657,0.6901595833125659,-326.04891014017664,0.23969645568957695,63.853809401391736,0.9085408773464364,1.7504964768036255,-4688.052148604749,0.18033666564868048,59.56844992403314,0.9834320337152748,1.6786634463349766,-4386.349293598309,0.7064832885399548,0.14961059713879457
drafts/dendritic-local-learning/local_sweep_runs/gradient_fidelity_vs_ie_nonnegativeinput_fix_20260409164042/results/config_99,1.0000029038459803,6.03421822048838e-08,6.847280170935719e-08,1.9814272998148732e-08,0.9999999999999966,-0.06525808228896214,1.5123438096090613,0.9841475817070294,1.0894678530636743,-3.377552416973816,0.9865105977425208,7.488849461088386,0.15723006592343938,0.6899765946076873,-325.3463712022825,0.06761444847171123,42.84110709557817,0.9213363787169422,1.5922501920547631,-2056.032206173069,0.007601760614376802,38.49443629933116,0.996377663989552,1.5165540164273006,-1753.9598338103028,0.7429967389095335,0.1487228351716812
