seed,network_type,trained_broadcast_mode,diagnostic_feedback,branch_numel_weighted_cosine,branch_macro_cosine,branch_concatenated_cosine,branch_local_exact_norm_ratio,cohort,run_dir,checkpoint_sha256
51,dendritic_shunting,per_soma,neuron_wise,0.3286500979419723,0.4216989070177078,0.3186906501901764,2.2638669906876934,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_9,13bac00f74a479cba10d6c13e24c40dfa0f81bd7197fb3899db92d0d87d6bd6c
51,dendritic_shunting,per_soma,scalar_fallback,0.146224837269916,0.2192501202225685,0.1449239114688368,0.4201983165603582,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_9,13bac00f74a479cba10d6c13e24c40dfa0f81bd7197fb3899db92d0d87d6bd6c
52,dendritic_shunting,per_soma,neuron_wise,0.2992707118950042,0.4245181918144226,0.2763713193417085,1.5956515964875018,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_10,dbdb200fe6738edca0adc48f8527114d614995b031c996573a4978d96fa249f1
52,dendritic_shunting,per_soma,scalar_fallback,0.1408099503084957,0.1702536538243294,0.1483240684179692,0.2814387071054512,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_10,dbdb200fe6738edca0adc48f8527114d614995b031c996573a4978d96fa249f1
53,dendritic_shunting,per_soma,neuron_wise,0.3204227348342834,0.4808605551719666,0.291712284071054,1.833318219214781,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_11,a24e125b5bea4d1d7b22df2c86c26ca51dafaa4b964a9cc75fe82b5eba9e7610
53,dendritic_shunting,per_soma,scalar_fallback,0.0965503867498907,0.1219076454639434,0.1155286321020247,0.2096203632661267,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_11,a24e125b5bea4d1d7b22df2c86c26ca51dafaa4b964a9cc75fe82b5eba9e7610
54,dendritic_shunting,per_soma,neuron_wise,0.3957586235259158,0.5438483774662017,0.384742416619092,2.4835860211263565,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_12,43a7aed0f84f43bdfeb59f945f3f1144fe356353d689b1438d5d28d639296b44
54,dendritic_shunting,per_soma,scalar_fallback,0.1685636018946826,0.201787394285202,0.1565966043592841,0.3183654577395481,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_12,43a7aed0f84f43bdfeb59f945f3f1144fe356353d689b1438d5d28d639296b44
55,dendritic_shunting,per_soma,neuron_wise,0.4017616362020789,0.5181424140930175,0.3294945381446199,0.983617390015963,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_13,1071488dc0e25654cae18fce31143fa0f06b44cc4d28da2326f432aec2c94e5b
55,dendritic_shunting,per_soma,scalar_fallback,0.1652212872685664,0.1685924649238586,0.1650291546218792,0.1276204177703605,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_13,1071488dc0e25654cae18fce31143fa0f06b44cc4d28da2326f432aec2c94e5b
56,dendritic_shunting,per_soma,neuron_wise,0.523499870148313,0.5996165156364441,0.5239371159051991,1.4790481978245011,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_14,2d7a54a355c59d301e5c593bced5c0fc0df8af0f4643a5f657b665abeba150de
56,dendritic_shunting,per_soma,scalar_fallback,0.3642695681744837,0.2493532195687294,0.4075792398027602,0.2655440065452433,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_14,2d7a54a355c59d301e5c593bced5c0fc0df8af0f4643a5f657b665abeba150de
42,dendritic_shunting,per_soma_shared,neuron_wise,0.679020316771777,0.759523618221283,0.6663238669523871,2.7343936659957304,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_15,2c98d824c2c754d803847bae7b7ad0805e4e507921a7363372d5fa3b94fb7f12
42,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0294463020729353,0.0259268641471862,-0.0122295267020145,0.0996706585849015,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_15,2c98d824c2c754d803847bae7b7ad0805e4e507921a7363372d5fa3b94fb7f12
43,dendritic_shunting,per_soma_shared,neuron_wise,0.6922286714215677,0.7755874991416931,0.6588750323216875,3.0972884386814217,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_16,a56a402abcf9953ceaa22374d5cc150a7696246d0e42cedd673fdfafd5f69d49
43,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0468366924872198,-0.0183406621217727,-0.0424362175699691,0.0855282057818215,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_16,a56a402abcf9953ceaa22374d5cc150a7696246d0e42cedd673fdfafd5f69d49
44,dendritic_shunting,per_soma_shared,neuron_wise,0.6681497492923205,0.761671781539917,0.6207207857060165,2.964869523714091,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_17,bae1af7169cd928b41c46f0996b2f14de0636fdc7f622f26427944d9d44b5f39
44,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0079232094297371,0.0152893256396055,0.0303279808439864,0.0408993438809918,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_17,bae1af7169cd928b41c46f0996b2f14de0636fdc7f622f26427944d9d44b5f39
45,dendritic_shunting,per_soma_shared,neuron_wise,0.7351906381660248,0.8088520050048829,0.6801545158880736,2.674714560281389,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_18,a1f4a9fb81d4b45d35b39b6d5727473918b50f4d244e7f665b524fcef2f343cf
45,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0609295809055229,0.0057746186852455,-0.0170402265019768,0.045773962038337,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_18,a1f4a9fb81d4b45d35b39b6d5727473918b50f4d244e7f665b524fcef2f343cf
46,dendritic_shunting,per_soma_shared,neuron_wise,0.746528112213925,0.8230472564697265,0.716935110385275,2.6322682404415128,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_19,c85a7048a04dcab98af8496e3b2413f95d50030b6788039cf2879ad4ccfed1a7
46,dendritic_shunting,per_soma_shared,scalar_fallback,-0.027891847493639,0.0103459369391202,-0.0368372410720218,0.0813947284804473,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_19,c85a7048a04dcab98af8496e3b2413f95d50030b6788039cf2879ad4ccfed1a7
47,dendritic_shunting,per_soma_shared,neuron_wise,0.7371301717682188,0.7912180423736572,0.6979195610495876,3.150405509617073,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_20,f2e4dd0c77abddeb45a234d78443a52460a1eedc6a9a4497fa25624a36449695
47,dendritic_shunting,per_soma_shared,scalar_fallback,0.0432759174621437,0.0508843749761581,0.0287816898432011,0.135020923462484,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_20,f2e4dd0c77abddeb45a234d78443a52460a1eedc6a9a4497fa25624a36449695
48,dendritic_shunting,per_soma_shared,neuron_wise,0.7110546970937357,0.7774842023849488,0.6545104225240884,2.579603944146222,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_21,48f55c866b9e06d4ed814a3262994e5b93f05959c7b5a1d5401e856d22a4858e
48,dendritic_shunting,per_soma_shared,scalar_fallback,0.0168202024063028,0.0051718972623348,0.0215724704714819,0.0448856713778578,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_21,48f55c866b9e06d4ed814a3262994e5b93f05959c7b5a1d5401e856d22a4858e
49,dendritic_shunting,per_soma_shared,neuron_wise,0.7003199346132013,0.7968019366264343,0.6456285243340192,2.220675276762792,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_22,3bd91eb5ab849b6206a6a8568723c26107c189b15e39d039447423c41fc68c46
49,dendritic_shunting,per_soma_shared,scalar_fallback,0.0213671908530581,-0.0307726867496967,0.0069392680962201,0.0808155700735232,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_22,3bd91eb5ab849b6206a6a8568723c26107c189b15e39d039447423c41fc68c46
50,dendritic_shunting,per_soma_shared,neuron_wise,0.7085700646624622,0.783143150806427,0.6938880071340586,2.586373627336416,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_23,4042ea5111e8e82629a06fb1ace44a6f06a501a14448e52a0b22c3b871cd3aa1
50,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0157274433014639,-0.0094360079616308,-0.0053995927838897,0.0525120762871656,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_23,4042ea5111e8e82629a06fb1ace44a6f06a501a14448e52a0b22c3b871cd3aa1
51,dendritic_shunting,per_soma_shared,neuron_wise,0.6952475080547105,0.7696179151535034,0.6525491482555139,2.878396644016283,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_24,faeda6d72f13653d91596582b702fd3a405cc006962558f5253f6fc375703536
51,dendritic_shunting,per_soma_shared,scalar_fallback,0.0554345041044442,0.0756622429937124,0.0482381590366335,0.0768654135241611,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_24,faeda6d72f13653d91596582b702fd3a405cc006962558f5253f6fc375703536
52,dendritic_shunting,per_soma_shared,neuron_wise,0.655600097473874,0.7450590848922729,0.5944340279124756,2.3455937733196595,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_25,9f9480911dad6c63cb9faae88d5baeb5852e6697167e5a008f5fe0758e7f8e84
52,dendritic_shunting,per_soma_shared,scalar_fallback,0.0531978436485229,0.0328337341547012,0.0347106597449107,0.0499340194259291,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_25,9f9480911dad6c63cb9faae88d5baeb5852e6697167e5a008f5fe0758e7f8e84
53,dendritic_shunting,per_soma_shared,neuron_wise,0.7060172630686209,0.785770320892334,0.6699885023087969,2.684768324129433,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_26,901f214156c0e23d4804da9bf1ef6fe92dc3182c124b3fc83319557493895434
53,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0348238133588635,0.0009877949953079,-0.0452679689595594,0.0623759467564992,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_26,901f214156c0e23d4804da9bf1ef6fe92dc3182c124b3fc83319557493895434
54,dendritic_shunting,per_soma_shared,neuron_wise,0.7267948729013541,0.7925560235977173,0.6841879480811763,3.1197842849680413,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_27,596099adeb7526ce92219e1983af29da60ec1a357d28a559dae2439bb8c18d36
54,dendritic_shunting,per_soma_shared,scalar_fallback,-0.0282306018456876,-0.0172285173088312,-0.0305148838314527,0.146922007162054,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_27,596099adeb7526ce92219e1983af29da60ec1a357d28a559dae2439bb8c18d36
55,dendritic_shunting,per_soma_shared,neuron_wise,0.7248491746115969,0.7831213355064393,0.710091098885429,2.5341268214159025,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_28,73b8ed9501ab9c36266d6ed6491cdd4e58e439957f30ee561113793afb6ae9f0
55,dendritic_shunting,per_soma_shared,scalar_fallback,0.1009349131299205,0.0725954681634903,0.0432173793919111,0.0526332099387168,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_28,73b8ed9501ab9c36266d6ed6491cdd4e58e439957f30ee561113793afb6ae9f0
56,dendritic_shunting,per_soma_shared,neuron_wise,0.736322769491796,0.7808389782905578,0.6958694798805574,2.977392571207398,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_29,b07429bee350745fe35674877682c820d2aa70ae63ba35c1ab0dd3299807a77f
56,dendritic_shunting,per_soma_shared,scalar_fallback,0.1476643094369971,0.1074938919395208,0.1127720803515929,0.0862764802614839,clean_current_code,reproduction_runs/journal_feedback_definition_shunting_3f_mnist_15seed_20260731150354/results/config_29,b07429bee350745fe35674877682c820d2aa70ae63ba35c1ab0dd3299807a77f
