task,budget,rate,left,right,seed,difference
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090801,6.751334244730612e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090802,-1.9369951909897772e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090803,-6.666861517357926e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090804,2.5704578433480194e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090805,-3.9166316938357713e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090806,-2.1694081952835407e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090807,-1.7301623095262696e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090808,-3.7791975505299093e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090809,-2.001282128534582e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090810,-3.310917398352187e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090811,1.8313826593517842e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090812,1.268813937494569e-06
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090813,-1.057553327546095e-05
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090814,-2.2708010321842578e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090815,1.449419232719634e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090816,-2.2227052901706602e-08
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090817,-1.2284996094290422e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090818,-2.0775097924558456e-06
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090819,-8.94008357843211e-07
opposed_strong,16384,0.03,ancestry_two_leaf_oracle_unit_proximal,exact,2026090820,4.8206992273923e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090801,2.636771458406202e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090802,2.65370389383554e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090803,-6.645020283830517e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090804,-1.5129776769870997e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090805,-2.5512703093440515e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090806,2.5766070457482193e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090807,1.081144255181106e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090808,-2.9776105825577462e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090809,-2.011643247152199e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090810,-4.3323983701867117e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090811,-7.925354920571947e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090812,3.84309783107418e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090813,-1.056493869571465e-05
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090814,-1.597854575792149e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090815,-3.6604282587412894e-08
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090816,1.292704323748461e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090817,-1.220474257843349e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090818,-2.150490979216766e-06
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090819,-8.989892708094961e-07
opposed_strong,16384,0.03,shunt_proportional_unit_proximal,exact,2026090820,-2.1959138036466248e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090801,-2.1660552571837542e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090802,-1.987991595975069e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090803,-6.411915214595909e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090804,-1.7243460171343418e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090805,-8.126122707992195e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090806,-2.4403539251688478e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090807,-2.5773376116628115e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090808,-2.4691522674427227e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090809,-3.1107072769958413e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090810,-3.1574815167076007e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090811,-4.299276333767718e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090812,8.117261735681847e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090813,-1.0587751119805761e-05
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090814,-2.095773270456508e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090815,-2.2226005543108766e-08
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090816,-1.355058939100922e-09
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090817,-1.2095635444017277e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090818,-2.160119277036615e-06
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090819,-8.122694783554439e-07
opposed_strong,16384,0.03,ancestry_three_oracle,exact,2026090820,-1.0772218685833195e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090801,1.5763576701743887e-06
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090802,9.770439635126138e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090803,-1.8999600727709343e-06
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090804,1.2596482329430003e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090805,-7.503153520715955e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090806,-2.0060937355736996e-09
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090807,-2.1345198791822284e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090808,5.7093008098973996e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090809,-3.824868743951271e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090810,4.3233495217176454e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090811,6.499527502867863e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090812,-4.769848118146847e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090813,1.0151633278270011e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090814,4.832716545832838e-06
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090815,-3.8324709201179724e-05
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090816,4.2555918572606544e-05
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090817,4.197472350253584e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090818,8.666037675658655e-08
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090819,-1.9763452674403936e-07
opposed_strong,16384,0.03,calibrated_broadcast,unit_broadcast,2026090820,-1.1021421064683068e-07
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090801,0.5965071939306
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090802,0.015847009388301834
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090803,0.5398859265071837
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090804,0.2542836677333916
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090805,0.9589400622394059
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090806,0.8742104134115127
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090807,0.07315246965053464
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090808,0.6378873207964564
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090809,0.6977679580814435
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090810,0.6808897540426171
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090811,0.9118114099939832
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090812,0.41411260067078565
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090813,0.24271309280011266
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090814,0.41583650306457703
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090815,0.23907166046109155
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090816,0.7802413260648445
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090817,0.18774691862255596
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090818,0.0010329894873271047
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090819,0.7003302348609903
opposed_strong,16384,0.1,unit_broadcast,hard_distal_unit_proximal,2026090820,0.6412820078238908
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090801,-7.608042517511739e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090802,1.40020581312328e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090803,5.627577189372396e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090804,1.5116859306785209e-06
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090805,-1.030871884875267e-06
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090806,2.257423990069283e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090807,9.992838099133321e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090808,7.752779225757105e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090809,-1.9522330083280118e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090810,-7.110013054817286e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090811,1.8065115816790092e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090812,9.560362759897436e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090813,1.404865318882801e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090814,-3.7188739153117827e-06
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090815,-6.671436276442986e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090816,3.204727740437311e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090817,9.910980129904476e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090818,-6.811289580682973e-08
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090819,9.936120312409593e-07
opposed_strong,16384,0.1,hard_distal_unit_proximal,exact,2026090820,2.289316952457545e-07
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090801,0.9690636114416732
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090802,0.9991444395462423
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090803,0.9777484800504583
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090804,0.7180580689446976
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090805,1.000719732995357
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090806,0.9966375547770596
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090807,0.9979696201059538
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090808,0.9861394777251706
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090809,0.975161776222676
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090810,0.9782279277904179
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090811,0.9996111450729297
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090812,0.9278318306416461
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090813,0.9748200027375299
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090814,0.9320404616939906
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090815,0.9903170148820308
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090816,1.0040545520010133
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090817,0.6924078582391263
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090818,0.9520092889733335
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090819,0.9811660345132084
opposed_strong,16384,0.1,swapped_distal_unit_proximal,hard_distal_unit_proximal,2026090820,0.9358209210906261
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090801,0.17069955810827345
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090802,0.00279137760021755
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090803,0.13561187842732964
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090804,0.1844079673892675
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090805,0.013097664532273815
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090806,0.04616956102698577
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090807,0.16384797290576084
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090808,0.30768737256916834
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090809,0.00818119871954004
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090810,0.09787041874025725
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090811,0.12031157603905149
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090812,0.10481137706365691
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090813,0.28830638089481075
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090814,0.34494556297149176
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090815,0.08246601499590248
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090816,0.15403523149576132
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090817,0.05143412090385498
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090818,0.16884723263020027
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090819,0.03851905476151419
opposed_strong,16384,0.1,hard_distal_and_proximal,hard_distal_unit_proximal,2026090820,0.0666578220125755
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090801,-4.6007465326918284e-08
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090802,1.5416056112551966e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090803,3.1505824572745583e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090804,3.2034486346200947e-06
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090805,-8.667855376248285e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090806,2.8468418373010567e-08
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090807,7.067448079228372e-06
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090808,2.6958109918129906e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090809,-2.575003579023448e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090810,-5.226174718792789e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090811,4.741753198271825e-08
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090812,2.0488874955861e-06
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090813,1.1625597992623281e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090814,-3.5993354542286757e-06
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090815,4.099446413520102e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090816,-1.636911321502468e-08
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090817,2.1632670858702322e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090818,1.1653824850989545e-07
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090819,7.173338752995707e-08
opposed_strong,16384,0.1,ancestry_two_leaf_oracle_unit_proximal,exact,2026090820,1.1127033268106354e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090801,-8.914103380021906e-08
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090802,-5.206840417331823e-09
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090803,2.2410880501680895e-06
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090804,1.0601829044466729e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090805,-4.484476542984852e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090806,6.876668806677475e-10
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090807,1.1761815848533506e-05
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090808,1.5202462016140362e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090809,-1.9442251597806437e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090810,3.17177101221408e-08
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090811,9.830152750666579e-08
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090812,8.450810695675803e-06
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090813,4.869422732943661e-06
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090814,-3.518831981886517e-06
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090815,-1.143716420300274e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090816,3.696239785992121e-08
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090817,4.717799886840756e-09
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090818,-9.734375549774302e-08
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090819,1.0413677393036329e-07
opposed_strong,16384,0.1,shunt_proportional_unit_proximal,exact,2026090820,6.393685987347904e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090801,4.6385157828948375e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090802,-1.176764371394548e-08
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090803,3.490478111331621e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090804,6.747906479435691e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090805,-1.1083381162246645e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090806,9.114143570810514e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090807,1.0715346064452286e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090808,1.3916536311759512e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090809,-2.180255401088263e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090810,-3.2340465590289106e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090811,1.364650569822209e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090812,5.493887305273299e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090813,3.4164212241844553e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090814,-3.911848521262553e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090815,6.264030460265492e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090816,1.0183250610069696e-09
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090817,2.2349236598509212e-08
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090818,-1.428627412691616e-07
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090819,1.2052672975816342e-06
opposed_strong,16384,0.1,ancestry_three_oracle,exact,2026090820,2.2187542339827001e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090801,-3.109500732456638e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090802,-7.885019781277841e-05
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090803,-2.3345664945662037e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090804,-3.1131544731000105e-08
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090805,-1.1655191275439236e-06
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090806,-1.0000721972769355e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090807,6.59764791272055e-08
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090808,-3.616295914055101e-06
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090809,1.9634431934867358e-05
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090810,1.4365364533475145e-06
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090811,1.4151192562206205e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090812,1.8604271356803537e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090813,-7.202010401941017e-08
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090814,1.8108153820861617e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090815,8.005195359372941e-08
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090816,9.933739386625007e-10
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090817,2.0482906037955217e-08
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090818,-7.63257628141542e-06
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090819,-3.859774841963315e-07
opposed_strong,16384,0.1,calibrated_broadcast,unit_broadcast,2026090820,1.9121117078579886e-07
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090801,0.44161246223652373
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090802,0.9995552555178884
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090803,0.4348305900985974
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090804,0.17055443783079124
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090805,0.8158581477360475
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090806,0.8390577201282674
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090807,0.15657739401941495
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090808,0.6621767203178748
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090809,0.6976929717858832
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090810,0.6637152301243224
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090811,0.9815011194634432
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090812,0.4253724908790729
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090813,0.19178124082114675
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090814,0.4578876562839594
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090815,0.31443862981109955
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090816,0.968170108934144
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090817,0.20010738746909962
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090818,0.21315764528913067
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090819,0.7198030549638734
opposed_minus_aligned,4096,0.01,unit_broadcast,hard_distal_unit_proximal,2026090820,0.7310775757078996
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090801,0.44158207164059143
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090802,0.9995473798048109
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090803,0.43483230685047736
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090804,0.17056599423597046
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090805,0.815874995000444
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090806,0.8390551997191857
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090807,0.15658568867711226
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090808,0.6621822152256329
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090809,0.6976955023923183
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090810,0.6637454713363328
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090811,0.9814661875153818
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090812,0.42539282871284256
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090813,0.1917984578863877
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090814,0.4578990148096143
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090815,0.3144401646465684
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090816,0.9681573557881885
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090817,0.2001086019047341
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090818,0.2131643986440819
opposed_minus_aligned,4096,0.01,calibrated_broadcast,exact,2026090819,0.719809649982544
