cohort,root_id,mode,scale,support_fraction,support_count,split_balance,split_segment_id,power,energy_fraction
public_v661_47,864691136137737085,10,intermediate,0.09089193778808054,3,0.49228944246737844,3349,0.0007506973007981703,0.028517273622255365
public_v661_47,864691136137737085,11,fine,0.04614679640960673,2,0.06133177570093458,2537,3.160288913732872e-05,0.0012005214829263196
public_v661_47,864691136137737085,12,coarse,0.35518477586996955,10,0.2647795401077635,4254,0.0014639272384638483,0.05561124780648471
public_v661_47,864691136137737085,13,intermediate,0.0940456616081296,3,0.45772427629693324,4364,0.0015806292452954795,0.06004449015003045
public_v661_47,864691136137737085,14,fine,0.0430469823984474,2,0.3638071383844709,4309,2.3647237136881165e-37,8.983044579030707e-36
public_v661_47,864691136137737085,15,coarse,0.26113911426183994,7,0.3467175887696119,3791,0.0001570460791192345,0.005965821383377606
public_v661_47,864691136137737085,16,intermediate,0.09054152403029732,2,0.13635010419767787,3801,8.92490534869101e-37,3.390367430530826e-35
public_v661_47,864691136137737085,17,intermediate,0.17059759023154264,5,0.4830146942644968,4469,0.00045456093230372544,0.017267730243215536
public_v661_47,864691136137737085,18,intermediate,0.08240114288794846,2,0.37978410206084395,4573,0.0007797147306413438,0.029619579419508865
public_v661_47,864691136137737085,19,intermediate,0.08819644734359416,3,0.2197432762836186,4121,0.00023059955070816983,0.008759949553198204
public_v661_47,864691136137737085,20,fine,0.01938057629585703,2,0.39360222531293465,4063,0.00022940124881710026,0.008714428804857477
public_v661_47,864691136195348812,1,coarse,1.0,136,0.49303927320214647,1792,0.002594634896852853,0.12272736654606366
public_v661_47,864691136195348812,2,coarse,0.49303927320214647,44,0.49556514338495794,1858,0.0022209943611709365,0.10505400562938023
public_v661_47,864691136195348812,3,intermediate,0.2487061950833093,23,0.3882249148413303,1932,0.0011055997793268937,0.052295353591089035
public_v661_47,864691136195348812,4,intermediate,0.15215225367658025,15,0.46517403181325073,1975,0.00016928158753784639,0.008007093201612425
public_v661_47,864691136195348812,5,intermediate,0.08137497638437292,13,0.3492102283372842,2030,0.00016430869849462222,0.007771873372749047
public_v661_47,864691136195348812,6,fine,0.02841697408412798,6,0.4335401698236447,2133,2.0890343890065077e-05,0.00098812241174244
public_v661_47,864691136195348812,7,fine,0.016097074313821024,2,0.012972038051311616,2210,6.305351288309365e-07,2.9824587640467707e-05
public_v661_47,864691136195348812,8,fine,0.012319899770306954,4,0.22109227871939735,2292,9.4587589973215e-06,0.0004474034415952694
public_v661_47,864691136195348812,9,fine,0.0027238347138117446,3,0.4881966415186177,2295,3.0446380827446507e-06,0.00014401271424905923
public_v661_47,864691136195348812,10,fine,0.0013940677544770257,2,0.09652876842605801,3036,6.663207299274666e-07,3.151726223918376e-05
public_v661_47,864691136195348812,11,fine,0.05295800230024494,7,0.41470039680056076,2484,1.8773446772927293e-05,0.0008879922513293512
public_v661_47,864691136195348812,12,fine,0.02196170456767659,6,0.16148505885904013,2534,1.6450658309875315e-05,0.0007781233401157844
public_v661_47,864691136195348812,13,fine,0.018415217412920484,5,0.0867170626349892,2584,2.0290964804359794e-05,0.0009597715185818565
public_v661_47,864691136195348812,14,fine,0.0015969135618331693,4,0.34661685346616855,2661,6.45620935463137e-06,0.0003053815289870069
public_v661_47,864691136195348812,15,fine,0.000553517154060065,3,0.3389221556886228,2741,2.4106163205317416e-06,0.00011402320732318452
public_v661_47,864691136195348812,16,fine,0.0001875992270646687,2,0.14840989399293286,2596,2.1914928528497907e-07,1.0365857137010057e-05
public_v661_47,864691136195348812,17,intermediate,0.07077727729220734,2,0.1861852580312822,5787,1.5842920327454962e-36,7.493770674810732e-35
public_v661_47,864691136195348812,18,intermediate,0.09655394140672904,8,0.48470014760907626,1868,0.00031887923465773145,0.015083127403873459
public_v661_47,864691136195348812,19,fine,0.04975423175464938,4,0.411172990833511,7122,0.00010318968767746784,0.00488091740334156
public_v661_47,864691136195348812,20,fine,0.02045759627718283,3,0.42464599332490843,8250,2.5577217264378423e-06,0.00012098135742493633
public_v661_47,864691136195348812,21,fine,0.011770359985018578,2,0.211139896373057,1875,1.4355271627956053e-05,0.0006790106327057485
public_v661_47,864691136195348812,22,fine,0.04679970965207967,4,0.3296080681029476,7770,2.084264651329191e-05,0.0009858663049392721
public_v661_47,864691136195348812,23,fine,0.01542556188620085,3,0.33137086377309843,9000,3.851033667290419e-07,1.8215557843612348e-05
public_v661_47,864691136195348812,24,fine,0.01031398011978509,2,0.014203997686226622,7702,1.1643603440281238e-06,5.507475402669126e-05
public_v661_47,864691136195348812,25,intermediate,0.24433307811883714,21,0.48809365546617467,1817,0.0006495032331815397,0.03072178728044175
public_v661_47,864691136195348812,26,intermediate,0.1250756528685115,8,0.46981943067929466,1842,0.00043304597634282127,0.02048326426750341
public_v661_47,864691136195348812,27,intermediate,0.06631268084598634,2,0.4309291747888239,8646,6.0666272233825094e-05,0.002869541236208148
public_v661_47,864691136195348812,28,fine,0.058762972022525166,6,0.3869774157886425,10588,6.505463224185309e-05,0.0030771125858013396
public_v661_47,864691136195348812,29,fine,0.022739943057337085,3,0.12033582089552239,11303,2.447688437435291e-05,0.001157767346828061
public_v661_47,864691136195348812,30,fine,0.020003513342414993,2,0.08490190880169671,10610,2.405104702878298e-06,0.00011376250539520367
public_v661_47,864691136195348812,31,fine,0.03602302896518808,3,0.4841927054580251,8383,0.00011225449215462538,0.005309686623660732
public_v661_47,864691136195348812,32,fine,0.01858094111174086,2,0.36482340349625403,9210,4.120236817919709e-05,0.001948890053173814
public_v661_47,864691136195348812,33,intermediate,0.11925742525032565,13,0.4198683742440413,9949,0.0009615998020697595,0.04548409162398253
public_v661_47,864691136195348812,34,intermediate,0.06918500399394115,5,0.45965238387245133,10786,0.0001535467466422978,0.007262828338577439
public_v661_47,864691136195348812,35,fine,0.03738395197990103,4,0.48060998315453496,9960,0.00018485190097996233,0.008743575844070324
public_v661_47,864691136195348812,36,fine,0.01941685144859085,3,0.45956095729063534,10192,6.822541178018716e-05,0.0032270918461242046
public_v661_47,864691136195348812,37,fine,0.01049362460930638,2,0.16159191408717624,10267,6.932378353019458e-06,0.0003279045310764069
public_v661_47,864691136195348812,38,fine,0.0500724212563845,8,0.3968703664477865,8504,0.0001872243840666553,0.008855795332738295
public_v661_47,864691136195348812,39,fine,0.030200161083435255,7,0.3441986039773476,8405,0.00043836484186273594,0.020734848935181918
public_v661_47,864691136195348812,40,fine,0.010394853284809434,6,0.44818570244244627,11314,5.866529976046952e-08,2.7748943621974883e-06
public_v661_47,864691136195348812,41,fine,0.005736028663570948,5,0.42909973419623254,10430,1.7039917457271094e-07,8.059955557638436e-06
public_v661_47,864691136195348812,42,fine,0.0024613283748802645,4,0.10342041475895503,10425,2.5135835075543013e-06,0.00011889360034813866
public_v661_47,864691136195348812,43,fine,0.0002545516013881017,3,0.453125,1794,4.221452307754412e-09,1.996765422984611e-07
public_v661_47,864691136195348812,44,fine,0.00011534369437898359,2,0.4942528735632184,1810,3.972303103668851e-40,1.8789167586829117e-38
public_v661_47,864691136195348812,45,coarse,0.5069607267978535,92,0.24509916732917694,5978,0.0020079166888984246,0.09497533844599745
public_v661_47,864691136195348812,46,intermediate,0.12425565200674826,20,0.42762104948678004,6000,0.0003221600171074069,0.015238309850061782
public_v661_47,864691136195348812,47,intermediate,0.07112131969095845,15,0.49240835500377483,6079,0.0003498517714590152,0.016548141954276376
public_v661_47,864691136195348812,48,fine,0.03610058765623602,13,0.4949227859490626,6103,1.2547467174337291e-06,5.93500690597135e-05
public_v661_47,864691136195348812,49,fine,0.01786700341722267,7,0.4559418246577375,6127,3.1161274656087212e-09,1.4739419335640983e-07
public_v661_47,864691136195348812,50,fine,0.008146314139214536,4,0.4817316299129303,6316,6.161967675302159e-09,2.91463768736435e-07
public_v661_47,864691136195348812,51,fine,0.0039243371880665675,3,0.37753378378378377,6139,7.211153601350364e-09,3.4109072236959263e-07
public_v661_47,864691136195348812,52,fine,0.0024427673206123823,2,0.4325644504748982,6143,2.505616736927566e-08,1.1851676860966104e-06
public_v661_47,864691136195348812,53,fine,0.009720689278008133,3,0.40200490998363336,6123,7.564231624147985e-36,3.5779146742463015e-34
public_v661_47,864691136195348812,54,fine,0.00390776481818453,2,0.26293469041560646,6987,1.91450710730805e-37,9.055702434228236e-36
public_v661_47,864691136195348812,55,fine,0.018233584239013348,6,0.46059041663637024,6087,1.8848211136544759e-07,8.91528638460116e-06
public_v661_47,864691136195348812,56,fine,0.009835370077591835,3,0.40574240075486956,9755,1.936894766022621e-37,9.161597040074476e-36
public_v661_47,864691136195348812,57,fine,0.0058447434099971165,2,0.4490189406827719,6091,4.191772633844473e-37,1.9827268072883108e-35
public_v661_47,864691136195348812,58,fine,0.008398214161421511,3,0.22653721682847897,7037,1.1930299351015342e-06,5.643083823594166e-05
public_v661_47,864691136195348812,59,fine,0.006495706098963564,2,0.1992040004082049,6081,3.6968888743591968e-37,1.7486446224625668e-35
public_v661_47,864691136195348812,60,fine,0.03502073203472243,2,0.03340904788945675,6017,1.8515806337003655e-05,0.0008758057459157993
public_v661_47,864691136195348812,61,fine,0.053134332315789824,5,0.38718732455866756,5984,0.0001771758161016611,0.008380493668755158
public_v661_47,864691136195348812,62,fine,0.020572939971561812,3,0.21475753181891413,6503,5.7603994714222975e-05,0.002724694168873227
public_v661_47,864691136195348812,63,fine,0.01615474616101052,2,0.022240459581452605,9748,7.262586327913065e-38,3.435235128531325e-36
public_v661_47,864691136195348812,64,fine,0.03256139234422801,2,0.4013232899022801,11202,0.00017870971142468556,0.008453047589069902
public_v661_47,864691136195348812,65,coarse,0.38270507479110527,72,0.26689865656026773,5804,0.0017937834424714468,0.08484674214298062
public_v661_47,864691136195348812,66,intermediate,0.10214347032054277,23,0.44006957108646416,6221,0.0006050875708076001,0.02862090700508414
public_v661_47,864691136195348812,67,fine,0.057193237147298535,11,0.46282945826282484,7498,0.0002746481508993773,0.012990977777841113
public_v661_47,864691136195348812,68,fine,0.02647071496518145,8,0.41813583091255135,7531,1.3061159404551898e-05,0.0006177985579795101
public_v661_47,864691136195348812,69,fine,0.011068354396815453,4,0.4071390070072468,7546,1.3513432556061105e-05,0.0006391912760499946
public_v661_47,864691136195348812,70,fine,0.006561995578491716,2,0.44287301747651275,7550,2.0076193974212757e-06,9.496127642897482e-05
public_v661_47,864691136195348812,71,fine,0.004506358818323738,2,0.14945572227125625,7536,3.591602217421851e-05,0.0016988435727887479
public_v661_47,864691136195348812,72,fine,0.015402360568365997,4,0.20834947277813642,10298,5.07699835287777e-37,2.401442447887989e-35
public_v661_47,864691136195348812,73,fine,0.012193286864408183,3,0.20403392410568663,7527,9.700959946409089e-37,4.588596525221059e-35
public_v661_47,864691136195348812,74,fine,0.002487844166691525,2,0.1763922195576872,7519,2.3002591510994323e-37,1.0880326489493266e-35
public_v661_47,864691136195348812,75,fine,0.030722522182117087,3,0.41388685107668405,6275,2.5349555146239844e-05,0.0011990450563914802
public_v661_47,864691136195348812,76,fine,0.01800687421902707,2,0.4848696804594316,6226,1.675226506199929e-05,0.0007923894715339599
public_v661_47,864691136195348812,77,fine,0.04495023317324424,12,0.3701131118288133,5889,0.0002104290971652772,0.009953388421270751
public_v661_47,864691136195348812,78,fine,0.01663667067718018,9,0.4321632067577798,5952,1.3827448417608118e-05,0.0006540443637765579
public_v661_47,864691136195348812,79,fine,0.009446913727556868,3,0.3017332117044418,5963,6.1456608509697896e-06,0.0002906924488064254
public_v661_47,864691136195348812,80,fine,0.0028504476197105137,2,0.1258139534883721,6158,2.326484004174204e-06,0.00011004371192654701
public_v661_47,864691136195348812,81,fine,0.00718975694962331,6,0.41047390743131107,5948,9.651736961179959e-06,0.0004565313837710634
public_v661_47,864691136195348812,82,fine,0.004238549321030006,5,0.49859243040350326,5925,1.6398114229737689e-07,7.756379821216027e-06
public_v661_47,864691136195348812,83,fine,0.0021133086073574694,2,0.3808030112923463,5942,6.516805308161164e-38,3.08247744117729e-36
public_v661_47,864691136195348812,84,fine,0.0021252407136725365,3,0.4678727386150967,5903,7.123195545615541e-09,3.3693026782551005e-07
public_v661_47,864691136195348812,85,fine,0.0011308985207502643,2,0.38042203985932005,5900,5.143771631279549e-38,2.4330265009038388e-36
public_v661_47,864691136195348812,86,fine,0.028313562496064062,3,0.4134903539988762,6172,0.000347318083537398,0.016428297406341396
public_v661_47,864691136195348812,87,fine,0.011707384979466834,2,0.41973840665873957,9249,4.774200214492618e-05,0.002258217602788838
public_v661_47,864691136195348812,88,coarse,0.2805616044705625,49,0.3244352455007478,6539,0.0008125757667461521,0.0384351895108113
public_v661_47,864691136195348812,89,intermediate,0.09102407302449064,8,0.4594029698571876,6554,0.0008853818508224594,0.041878949161949314
public_v661_47,864691136195348812,90,fine,0.04920734354854213,4,0.4941735932427153,7966,0.00044691622399190635,0.021139333053666227
public_v661_47,864691136195348812,91,fine,0.02489037377323032,2,0.07435815489506764,8031,1.6282192905893947e-05,0.0007701548527537166
public_v661_47,864691136195348812,92,fine,0.02431696977531181,2,0.029959381729956654,6694,4.405270632932052e-06,0.00020837122955458462
public_v661_47,864691136195348812,93,fine,0.04181672947594852,4,0.21972987540027267,8930,9.638874722965283e-07,4.5592299427245226e-05
public_v661_47,864691136195348812,94,fine,0.032628344718551444,3,0.2767314764023486,8776,1.1430581664120214e-05,0.0005406715169940745
public_v661_47,864691136195348812,95,fine,0.02359905471202193,2,0.001601123595505618,8671,7.841902299477308e-07,3.7092541193126165e-05
public_v661_47,864691136195348812,96,intermediate,0.18953753144607186,41,0.42559561282019,7145,0.00035302045941040794,0.016698022281621223
public_v661_47,864691136195348812,97,intermediate,0.08066634184821699,19,0.4814607849582539,7195,5.5982911657858614e-05,0.002648016230600926
public_v661_47,864691136195348812,98,fine,0.03883768026595339,13,0.47873284631665186,7311,2.137554902344941e-05,0.0010110728269731603
public_v661_47,864691136195348812,99,fine,0.018592873218055927,4,0.4925841414717627,7319,2.2254664985887316e-05,0.0010526553968713296
public_v661_47,864691136195348812,100,fine,0.009158554491609409,3,0.34076433121019106,7381,1.8515077809945063e-05,0.0008757712862669804
public_v661_47,864691136195348812,101,fine,0.003120908696185372,2,0.241928632115548,8570,2.1731726093001327e-07,1.0279201582964315e-05
public_v661_47,864691136195348812,102,fine,0.020244807047897464,9,0.4945972495088409,7205,1.747367959591002e-05,0.000826512694821487
public_v661_47,864691136195348812,103,fine,0.010231781165170182,5,0.43913184321347587,11381,2.9860008929169966e-07,1.412391494989904e-05
public_v661_47,864691136195348812,104,fine,0.005738680242752074,4,0.3646759847522236,7286,3.903074985389167e-07,1.8461715556575826e-05
public_v661_47,864691136195348812,105,fine,0.0020927588687037423,3,0.445993031358885,11442,6.857474082690518e-38,3.2436152629693845e-36
public_v661_47,864691136195348812,106,fine,0.0009333558717563729,2,0.0703125,7214,1.7295171186435635e-39,8.180691689027958e-38
public_v661_47,864691136195348812,107,fine,0.010013025882727282,4,0.42257530619000333,11359,2.1988545990309263e-05,0.0010400678518742306
public_v661_47,864691136195348812,108,fine,0.005781768404445373,2,0.4761522586562715,11369,5.563833804337703e-05,0.0026317177477824466
public_v661_47,864691136195348812,109,fine,0.004231257478281909,2,0.1892527024909917,11352,1.7711074401639236e-38,8.377415730633545e-37
public_v661_47,864691136195348812,110,fine,0.04182866158226359,6,0.44258320126782885,8090,6.79293969145067e-05,0.0032130902133829216
public_v661_47,864691136195348812,111,fine,0.018512662947826865,3,0.034876642675546965,8193,3.03943305353429e-06,0.0001437665140886599
public_v661_47,864691136195348812,112,fine,0.0006456595306041955,2,0.17248459958932238,9355,9.761839772120809e-08,4.617392949313117e-06
public_v661_47,864691136195348812,113,fine,0.023315998634436723,3,0.48639581497171125,9452,4.315002305585378e-05,0.002041014981518301
public_v661_47,864691136195348812,114,fine,0.011975194476760567,2,0.2727373373927484,7184,6.0235940145180546e-06,0.0002849186340016906
public_v661_47,864691136195348812,115,intermediate,0.10887118959785487,22,0.47875618013103094,6719,0.0006859064863506828,0.032443677092598995
public_v661_47,864691136195348812,116,fine,0.05212275485819023,11,0.4894886110722507,6806,0.00017207647185144524,0.008139292453239287
public_v661_47,864691136195348812,117,fine,0.026609259977395286,4,0.2572930420268553,6823,3.401366837605392e-36,1.6088614052896406e-34
public_v661_47,864691136195348812,118,fine,0.006846377445667485,2,0.2303446940356313,6874,5.6439187235902015e-37,2.6695982651987306e-35
public_v661_47,864691136195348812,119,fine,0.019762882531727803,2,0.13547781169288564,11283,8.559101716476836e-36,4.048492583435208e-34
public_v661_47,864691136195348812,120,fine,0.025513494880794945,7,0.405684888796508,9052,0.0001997669239430013,0.009449062959983283
public_v661_47,864691136195348812,121,fine,0.01516305554726937,3,0.42126431756579524,9102,6.366435646342415e-07,3.0113519328222554e-05
public_v661_47,864691136195348812,122,fine,0.008775401299936694,2,0.16037165735005288,11329,9.800870351460575e-38,4.635854584215765e-36
public_v661_47,864691136195348812,123,fine,0.010350439333525573,4,0.2048802356859229,10165,6.492800895771004e-06,0.0003071123249026004
public_v661_47,864691136195348812,124,fine,0.008229838883420007,3,0.2229561014901329,6728,6.4040467421559e-05,0.0030291421458025075
public_v661_47,864691136195348812,125,fine,0.0018348927933392331,2,0.4338872832369942,8814,2.8147007339269124e-07,1.3313657698396138e-05
public_v661_47,864691136195348812,126,fine,0.05674843473966464,11,0.4096861237982875,9714,0.00011131349862438794,0.005265177217715794
public_v661_47,864691136195348812,127,fine,0.033499388479551355,6,0.1332343920055407,11027,9.865978513062123e-06,0.00046666510296952647
public_v661_47,864691136195348812,128,fine,0.029036117822920912,5,0.11376192867905575,11021,1.0651891452898738e-07,5.038391290945951e-06
public_v661_47,864691136195348812,129,fine,0.025732913058033127,4,0.11986398413148201,9739,6.875287600053504e-06,0.00032520411346692276
public_v661_47,864691136195348812,130,fine,0.022648463575588237,3,0.05124978048352163,10990,1.0314106752670928e-37,4.878617648924895e-36
public_v661_47,864691136195348812,131,fine,0.021487734789050302,2,0.013234613604812586,11007,3.134787678565205e-39,1.4827682959864791e-37
public_v661_47,864691136195348812,132,fine,0.023249046260113287,5,0.38258439781021897,9512,7.441601603616416e-05,0.003519910137663586
public_v661_47,864691136195348812,133,fine,0.008894722363087366,3,0.38187509315844387,9626,5.507681935556871e-06,0.00026051576680175806
public_v661_47,864691136195348812,134,fine,0.003396672931022482,2,0.44711163153786104,9534,6.432878958052687e-06,0.00030427799101484363
public_v661_47,864691136195348812,135,fine,0.014354323897025923,2,0.4065299713678766,7912,0.00019167002725666672,0.009066076201917742
public_v661_47,864691136275165965,1,coarse,1.0,22,0.3438576017748482,1850,0.002017559965977599,0.06858902016224902
public_v661_47,864691136275165965,2,coarse,0.3438576017748482,7,0.4517873459264923,2408,0.0008038569823665805,0.027327942515151103
public_v661_47,864691136275165965,3,intermediate,0.18850708849234082,4,0.32014694377359776,2476,0.0008135323725947652,0.02765686732860369
public_v661_47,864691136275165965,4,fine,0.060349968260482056,3,0.45675733106672334,3049,5.9861925172672523e-05,0.002035067537945519
public_v661_47,864691136275165965,5,fine,0.02756529043261925,2,0.4149802279599907,2769,1.274301049544124e-36,4.3321171045147237e-35
public_v661_47,864691136275165965,6,intermediate,0.15535051328250735,3,0.3546310054482417,1951,0.0007606923396904279,0.025860516219657403
public_v661_47,864691136275165965,7,fine,0.05509210872227601,2,0.31028864059590316,2938,0.0004169160715003213,0.014173489421041918
public_v661_47,864691136275165965,8,coarse,0.6561423982251519,15,0.47885273135932765,2063,0.004096423965960566,0.13926213383117306
public_v661_47,864691136275165965,9,coarse,0.3141955795507736,7,0.4652558111058958,2557,0.002449340076448881,0.08326782783199918
public_v661_47,864691136275165965,10,intermediate,0.1461813192097822,2,0.47833143258180544,2633,0.0018714270893921226,0.06362108315541411
public_v661_47,864691136275165965,11,intermediate,0.16801426034099143,5,0.3836965232988589,2150,0.00047223994683275,0.016054281300648354
public_v661_47,864691136275165965,12,intermediate,0.10354777278352366,4,0.4172394575515512,2079,0.0011630357796039953,0.039538594084871495
public_v661_47,864691136275165965,13,fine,0.06034355623665497,2,0.3282329189246626,3124,0.00046272667852977794,0.01573086798830833
public_v661_47,864691136275165965,14,fine,0.043204216546868686,2,0.46067082220243394,2867,0.00020085487288768416,0.006828267391548892
public_v661_47,864691136275165965,15,coarse,0.3419468186743782,8,0.4721071087025821,842,0.0064035366141794075,0.21769479437843275
public_v661_47,864691136275165965,16,intermediate,0.1614355238944068,3,0.41974818286531357,1058,0.0032882596709223498,0.11178775980436337
public_v661_47,864691136275165965,17,intermediate,0.09367325608981963,2,0.37511123280169756,851,0.003009878594290609,0.1023239096091444
public_v661_47,864691136275165965,18,intermediate,0.1805112947799714,5,0.46827934072179594,837,0.0004739124930149713,0.01611114122340117
public_v661_47,864691136275165965,19,intermediate,0.08452971011240278,4,0.2104983691117348,2400,0.00030462457267348006,0.010356024757308156
public_v661_47,864691136275165965,20,fine,0.017793366120148504,3,0.40864864864864864,2556,0.000237822152286097,0.008085007966678536
public_v661_47,864691136275165965,21,fine,0.007271235019909334,2,0.24338624338624337,3007,0.00010870104465811919,0.0036954034920596004
public_v661_47,864691136371808392,1,coarse,1.0,32,0.20890818443747358,1025,0.0011269543832928876,0.04056812379770989
public_v661_47,864691136371808392,2,intermediate,0.20890818443747358,7,0.3710136741274212,1730,0.0005164543456679274,0.018591332658649914
public_v661_47,864691136371808392,3,intermediate,0.07750779306343603,2,0.0964856635371733,1774,1.478220991167501e-05,0.0005321302535319317
public_v661_47,864691136371808392,4,intermediate,0.13140039137403756,5,0.4564639850327409,1027,0.0010284541381261265,0.03702231023216523
public_v661_47,864691136371808392,5,intermediate,0.07142084509258258,4,0.4550461241911056,1101,0.000863119920894922,0.031070606159605815
public_v661_47,864691136371808392,6,fine,0.03892106634674953,3,0.48004042445679634,1657,0.00039703018638673866,0.014292299663187883
public_v661_47,864691136371808392,7,fine,0.018683685209404777,2,0.27157894736842103,1596,1.040349184762526e-35,3.7450508331111327e-34
public_v661_47,864691136371808392,8,coarse,0.7910918155625264,25,0.2562881843663959,5,0.002220532607134247,0.07993477201788542
public_v661_47,864691136371808392,9,intermediate,0.20274748507763563,10,0.44398098748666215,21,0.0024383583795901413,0.08777606802269974
public_v661_47,864691136371808392,10,intermediate,0.09001602863520597,3,0.3795608477168451,178,0.002184915050948152,0.07865261060110529
public_v661_47,864691136371808392,11,fine,0.03416656013688258,2,0.2939991365664124,40,0.0014710124260061425,0.05295353129717347
public_v661_47,864691136371808392,12,intermediate,0.11273145644242967,7,0.44648464759246337,955,0.0009104624501409942,0.0327748433637236
public_v661_47,864691136371808392,13,fine,0.062398591840146324,6,0.40635095737136556,842,0.000634157717925066,0.022828420732422052
public_v661_47,864691136371808392,14,fine,0.03704286430727779,5,0.3416511813113884,8,0.0004905221538974997,0.017657825161199372
public_v661_47,864691136371808392,15,fine,0.024387125957538867,2,0.24536290322580645,279,1.845628170158369e-36,6.643895547284663e-35
public_v661_47,864691136371808392,16,fine,0.01265573834973892,3,0.23853923853923853,1786,1.7733197517324733e-37,6.383599574900485e-36
public_v661_47,864691136371808392,17,fine,0.009636848160640359,2,0.2801020408163265,1780,3.7258080688766334e-37,1.3412170468075734e-35
public_v661_47,864691136371808392,18,coarse,0.5883443304848908,15,0.3418323430357426,685,0.0034651129114732044,0.1247371957993032
public_v661_47,864691136371808392,19,intermediate,0.20111512100144552,2,0.18096029728143948,762,0.0007885895793642532,0.028387661608587574
public_v661_47,864691136371808392,20,coarse,0.38722920948344525,13,0.41186180276038953,525,0.0012803287040759979,0.04608929530665623
public_v661_47,864691136371808392,21,intermediate,0.1594849202993323,4,0.4834294170237691,598,0.0013459893332559152,0.04845294779578642
public_v661_47,864691136371808392,22,intermediate,0.0823852182549438,3,0.20625447600859392,527,0.00027792709451709876,0.010004824458078524
public_v661_47,864691136371808392,23,fine,0.01699232002202708,2,0.03761574074074074,1240,1.1657373892043052e-05,0.00041964235129620655
public_v661_47,864691136371808392,24,intermediate,0.22774428918411296,9,0.4837435233160622,444,0.001253782059304921,0.04513366871923385
public_v661_47,864691136371808392,25,intermediate,0.11016982486503496,4,0.3862185924041594,882,0.0012507359827464003,0.04502401600147052
public_v661_47,864691136371808392,26,fine,0.042549634684786564,3,0.4740004622140051,1303,0.0019449028942048053,0.0700126487427832
public_v661_47,864691136371808392,27,fine,0.02238108817716067,2,0.1711335676625659,515,0.00047709668369767827,0.01717453484778189
public_v661_47,864691136371808392,28,intermediate,0.117574464319078,5,0.45368627942959894,1491,0.0006730063516897364,0.024226894536953543
public_v661_47,864691136371808392,29,fine,0.05334192127285064,4,0.4832703474974652,1172,0.00031450877015924504,0.011321692264069002
public_v661_47,864691136371808392,30,fine,0.02756335244313768,3,0.4464859079557617,436,0.0002835479580370025,0.010207164402361983
public_v661_47,864691136371808392,31,fine,0.01525670400125869,2,0.26716081211730586,680,0.00011536577494896493,0.00415293920457826
public_v661_47,864691136389026167,1,coarse,1.0,23,0.39044432501776954,1274,0.004102888356920163,0.11450114716012409
public_v661_47,864691136389026167,2,coarse,0.39044432501776954,4,0.44867240919989343,2119,0.004708844757025246,0.13141184443123707
public_v661_47,864691136389026167,3,intermediate,0.21526272905362065,3,0.2639123781911895,1804,0.0001409116372672161,0.003932484316346093
public_v661_47,864691136389026167,4,fine,0.05681049876046669,2,0.1733292645712542,1281,0.0008822260247744249,0.024620677703990797
public_v661_47,864691136389026167,5,coarse,0.6095556749822305,19,0.2846904240493729,6,0.003159737366616523,0.08818020909393745
public_v661_47,864691136389026167,6,intermediate,0.17353466359239292,7,0.36303696303696303,442,0.0015794933032368106,0.04407962864680691
public_v661_47,864691136389026167,7,intermediate,0.06299949725222335,3,0.40368739680792515,1585,0.0007913672671408748,0.022085041568282122
public_v661_47,864691136389026167,8,fine,0.03756739420626528,2,0.3299492385786802,448,0.0007159499835203437,0.019980337579521047
public_v661_47,864691136389026167,9,intermediate,0.11053516634016955,4,0.43695106649937265,13,0.003595944950874135,0.10035364996107701
public_v661_47,864691136389026167,10,fine,0.04829845881802264,2,0.2946877243359655,542,7.966503354262943e-05,0.002223247852648877
public_v661_47,864691136389026167,11,fine,0.062236707522146904,2,0.47437325905292477,702,4.309041303431354e-05,0.0012025434998031732
public_v661_47,864691136389026167,12,coarse,0.43602101138983757,12,0.35084092083813767,2279,0.00520374886760006,0.14522335560713812
public_v661_47,864691136389026167,13,coarse,0.28304699824905083,11,0.3456850615544803,1160,0.002413876498362851,0.06736513502718935
public_v661_47,864691136389026167,14,intermediate,0.09784511901253402,4,0.27533664068036856,1209,0.0010709832160639,0.029888409374269936
public_v661_47,864691136389026167,15,fine,0.026940346375881975,3,0.1537966537966538,1163,7.444245956099075e-05,0.0020774991361336838
public_v661_47,864691136389026167,16,fine,0.004143335124733457,2,0.36401673640167365,1961,2.9950567938066825e-05,0.0008358439442354573
public_v661_47,864691136389026167,17,intermediate,0.18520187923651682,7,0.48928203688102595,971,0.0013936263822174294,0.038892557046395465
public_v661_47,864691136389026167,18,intermediate,0.09458592652948009,3,0.3220307917888563,1674,0.0024872093421094035,0.06941166761668378
public_v661_47,864691136389026167,19,intermediate,0.06412634571710903,2,0.2895377128953771,1022,1.9279737486869446e-36,5.380482887059838e-35
public_v661_47,864691136389026167,20,intermediate,0.09061595270703673,4,0.28104074995217143,1587,0.0012608778316616147,0.03518788365530805
public_v661_47,864691136389026167,21,fine,0.0254667753064161,3,0.47379169503063306,709,0.0013414998812378474,0.037437839384010484
public_v661_47,864691136389026167,22,fine,0.013400828667024947,2,0.22639068564036222,959,0.0007563929426533735,0.021108997394860992
public_v661_47,864691136419314071,1,coarse,1.0,20,0.28198711900562007,1122,0.0005703827183162963,0.04606144614281482
