cohort,root_id,scale,n_modes,actual_energy_fraction,isotropic_energy_fraction,isotropic_enrichment,shuffled_energy_fraction_mean,shuffled_energy_fraction_sd,actual_minus_shuffled,actual_over_shuffled
public_v661_47,864691136066697624,intermediate,16,0.43354377629501384,0.43243243243243246,1.0025699826822194,0.5954039833234794,0.04991947263690505,-0.1618602070284656,0.7281506144366389
public_v661_47,864691136066697624,fine,16,0.1376310335370314,0.43243243243243246,0.3182717650543851,0.18960469538156355,0.0534535009743476,-0.05197366184453214,0.7258840993365723
public_v661_47,864691136066733720,coarse,5,0.3550990617877867,0.22727272727272727,1.5624358718662616,0.43855311275535724,0.1498142595720228,-0.08345405096757053,0.8097059431564801
public_v661_47,864691136066733720,intermediate,9,0.4440683289064523,0.4090909090909091,1.0855003595491055,0.4209470398461242,0.11710272810650464,0.02312128906032812,1.0549268360903072
public_v661_47,864691136066733720,fine,8,0.20083260930576086,0.36363636363636365,0.5522896755908423,0.14049984739851853,0.07312884852256347,0.06033276190724232,1.4294151418977163
public_v661_47,864691136100511093,coarse,4,0.5222778742993726,0.14814814814814814,3.525375651520765,0.33704964606415594,0.1164502048246557,0.18522822823521662,1.5495576998765317
public_v661_47,864691136100511093,intermediate,12,0.332452822163467,0.4444444444444444,0.7480188498678008,0.5045373670889126,0.09458490067864705,-0.17208454492544561,0.6589260654402237
public_v661_47,864691136100511093,fine,11,0.14526930353716053,0.4074074074074074,0.3565701086821213,0.1584129868469315,0.06798719625615177,-0.013143683309770976,0.917029003925851
public_v661_47,864691136109892792,coarse,4,0.21895305040527077,0.14814814814814814,1.4779330902355778,0.32753699608520737,0.1350109483798181,-0.1085839456799366,0.6684834172085741
public_v661_47,864691136109892792,intermediate,12,0.5176945435903767,0.4444444444444444,1.1648127230783476,0.5098858105896671,0.10946896310438842,0.007808733000709611,1.0153146701448292
public_v661_47,864691136109892792,fine,11,0.26335240600435245,0.4074074074074074,0.6464104511015925,0.16257719332512569,0.0846086138055949,0.10077521267922676,1.6198606988970103
public_v661_47,864691136137737085,coarse,6,0.32575873732490795,0.3,1.0858624577496931,0.41411227074479473,0.1550703926656899,-0.08835353341988678,0.7866435272227504
public_v661_47,864691136137737085,intermediate,11,0.6643263123873081,0.55,1.2078660225223783,0.5395813982442649,0.14591854216009528,0.12474491414304323,1.2311883147731717
public_v661_47,864691136137737085,fine,3,0.009914950287783797,0.15,0.06609966858522531,0.046306331010940394,0.048661560944570664,-0.0363913807231566,0.21411651649622765
public_v661_47,864691136195348812,coarse,5,0.44603864227523327,0.037037037037037035,12.043043341431298,0.08872535655236771,0.013849351893176853,0.3573132857228656,5.027183429936077
public_v661_47,864691136195348812,intermediate,17,0.34405498389223,0.1259259259259259,2.7322013426735916,0.33904535098538346,0.03857684656894341,0.005009632906846528,1.0147757015168821
public_v661_47,864691136195348812,fine,113,0.20990637383253666,0.837037037037037,0.2507731014813491,0.5722292924622489,0.04080417841916038,-0.3623229186297122,0.3668221403509933
public_v661_47,864691136275165965,coarse,5,0.5361417187190052,0.23809523809523808,2.251795218619822,0.3650515711108955,0.06343809766031587,0.1710901476081097,1.4686739111612694
public_v661_47,864691136275165965,intermediate,9,0.41331017748341214,0.42857142857142855,0.9643904141279617,0.49315595426482395,0.05019584197362624,-0.0798457767814118,0.8380922381836745
