seed,effective_sample_size,parameterization,optimizer,route_rank,address_residual,checkpoint,population_loss,field_estimation_error,coefficient_norm,gram_condition_number,gram_lambda_max
9102,4,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,5,0.3282335659,0.6564671319,0.5261596908,388.5198166,807.7404929
9102,4,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,20,0.1912774231,0.3825548462,0.3898057339,388.5198166,807.7404929
9102,4,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,80,0.2099399321,0.4198798642,0.4464473653,388.5198166,807.7404929
9102,16,tree_haar,vanilla_local,8,2.626005479e-31,1,0.494626441,0.989252882,0.3101741926,1,1
9102,16,tree_haar,vanilla_local,8,2.626005479e-31,5,0.1653147098,0.3306294197,0.706841308,1,1
9102,16,tree_haar,vanilla_local,8,2.626005479e-31,20,0.1337684862,0.2675369725,1.186488357,1,1
9102,16,tree_haar,vanilla_local,8,2.626005479e-31,80,0.09783184296,0.1956636859,1.135743452,1,1
9102,16,tree_haar,gram_preconditioned_control,8,2.626005479e-31,1,0.494626441,0.989252882,0.3101741926,1,1
9102,16,tree_haar,gram_preconditioned_control,8,2.626005479e-31,5,0.1653147098,0.3306294197,0.706841308,1,1
9102,16,tree_haar,gram_preconditioned_control,8,2.626005479e-31,20,0.1337684862,0.2675369725,1.186488357,1,1
9102,16,tree_haar,gram_preconditioned_control,8,2.626005479e-31,80,0.09783184296,0.1956636859,1.135743452,1,1
9102,16,raw_nested_indicators,vanilla_local,8,5.430159478e-31,1,0.4915475607,0.9830951214,0.02753253981,15,30
9102,16,raw_nested_indicators,vanilla_local,8,5.430159478e-31,5,0.3415971122,0.6831942244,0.08659347906,15,30
9102,16,raw_nested_indicators,vanilla_local,8,5.430159478e-31,20,0.1013698166,0.2027396331,0.2474133045,15,30
9102,16,raw_nested_indicators,vanilla_local,8,5.430159478e-31,80,0.05009628475,0.1001925695,0.3789931094,15,30
9102,16,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,1,0.494626441,0.989252882,0.1891722184,15,30
9102,16,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,5,0.1653147098,0.3306294197,0.3287229747,15,30
9102,16,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,20,0.1337684862,0.2675369725,0.5621195101,15,30
9102,16,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,80,0.09783184296,0.1956636859,0.4157659555,15,30
9102,16,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,1,0.4686739946,0.9373479891,0.004786221388,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,5,0.425102163,0.8502043261,0.01288544568,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,20,0.4079417809,0.8158835617,0.02798425635,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,80,0.2703047623,0.5406095246,0.06792708185,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,1,0.494626441,0.989252882,0.1141236321,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,5,0.1653147098,0.3306294197,0.1885048486,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,20,0.1337684862,0.2675369725,0.3296048719,388.5198166,807.7404929
9102,16,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,80,0.09783184296,0.1956636859,0.2680349956,388.5198166,807.7404929
9102,64,tree_haar,vanilla_local,8,2.626005479e-31,1,0.2973979945,0.5947959891,0.3036638955,1,1
9102,64,tree_haar,vanilla_local,8,2.626005479e-31,5,0.1036843926,0.2073687852,0.6866720422,1,1
9102,64,tree_haar,vanilla_local,8,2.626005479e-31,20,0.008208613833,0.01641722767,1.040753765,1,1
9102,64,tree_haar,vanilla_local,8,2.626005479e-31,80,0.03093437773,0.06186875547,1.085284407,1,1
9102,64,tree_haar,gram_preconditioned_control,8,2.626005479e-31,1,0.2973979945,0.5947959891,0.3036638955,1,1
9102,64,tree_haar,gram_preconditioned_control,8,2.626005479e-31,5,0.1036843926,0.2073687852,0.6866720422,1,1
9102,64,tree_haar,gram_preconditioned_control,8,2.626005479e-31,20,0.008208613833,0.01641722767,1.040753765,1,1
9102,64,tree_haar,gram_preconditioned_control,8,2.626005479e-31,80,0.03093437773,0.06186875547,1.085284407,1,1
9102,64,raw_nested_indicators,vanilla_local,8,5.430159478e-31,1,0.4283017425,0.856603485,0.030123173,15,30
9102,64,raw_nested_indicators,vanilla_local,8,5.430159478e-31,5,0.3124577149,0.6249154298,0.09281638939,15,30
9102,64,raw_nested_indicators,vanilla_local,8,5.430159478e-31,20,0.09866701798,0.197334036,0.2253306376,15,30
9102,64,raw_nested_indicators,vanilla_local,8,5.430159478e-31,80,0.01436872294,0.02873744587,0.3832403384,15,30
9102,64,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,1,0.2973979945,0.5947959891,0.1502057642,15,30
9102,64,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,5,0.1036843926,0.2073687852,0.3021969798,15,30
9102,64,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,20,0.008208613833,0.01641722767,0.4738591156,15,30
9102,64,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,80,0.03093437773,0.06186875547,0.5663538339,15,30
9102,64,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,1,0.5093519989,1.018703998,0.003936256092,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,5,0.4740969184,0.9481938369,0.006200511813,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,20,0.3656216741,0.7312433483,0.02492838493,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,80,0.2497870279,0.4995740558,0.0651790172,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,1,0.2973979945,0.5947959891,0.08901453011,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,5,0.1036843926,0.2073687852,0.2250954336,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,20,0.008208613833,0.01641722767,0.2854702965,388.5198166,807.7404929
9102,64,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,80,0.03093437773,0.06186875547,0.2964367443,388.5198166,807.7404929
9102,256,tree_haar,vanilla_local,8,2.626005479e-31,1,0.3120162012,0.6240324024,0.2196240341,1,1
9102,256,tree_haar,vanilla_local,8,2.626005479e-31,5,0.05837619093,0.1167523819,0.694566797,1,1
9102,256,tree_haar,vanilla_local,8,2.626005479e-31,20,0.005147444543,0.01029488909,0.9749487611,1,1
9102,256,tree_haar,vanilla_local,8,2.626005479e-31,80,0.006014612641,0.01202922528,1.002644721,1,1
9102,256,tree_haar,gram_preconditioned_control,8,2.626005479e-31,1,0.3120162012,0.6240324024,0.2196240341,1,1
9102,256,tree_haar,gram_preconditioned_control,8,2.626005479e-31,5,0.05837619093,0.1167523819,0.694566797,1,1
9102,256,tree_haar,gram_preconditioned_control,8,2.626005479e-31,20,0.005147444543,0.01029488909,0.9749487611,1,1
9102,256,tree_haar,gram_preconditioned_control,8,2.626005479e-31,80,0.006014612641,0.01202922528,1.002644721,1,1
9102,256,raw_nested_indicators,vanilla_local,8,5.430159478e-31,1,0.4402271046,0.8804542093,0.02162174871,15,30
9102,256,raw_nested_indicators,vanilla_local,8,5.430159478e-31,5,0.2944906392,0.5889812783,0.08234320444,15,30
9102,256,raw_nested_indicators,vanilla_local,8,5.430159478e-31,20,0.1078449591,0.2156899181,0.2148492378,15,30
9102,256,raw_nested_indicators,vanilla_local,8,5.430159478e-31,80,0.01891429134,0.03782858268,0.3564675766,15,30
9102,256,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,1,0.3120162012,0.6240324024,0.09417588199,15,30
9102,256,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,5,0.05837619093,0.1167523819,0.3449789847,15,30
9102,256,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,20,0.005147444543,0.01029488909,0.4297037188,15,30
9102,256,raw_nested_indicators,gram_preconditioned_control,8,5.430159478e-31,80,0.006014612641,0.01202922528,0.4592307185,15,30
9102,256,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,1,0.4835621049,0.9671242098,0.001929872034,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,5,0.4346817231,0.8693634461,0.009194869161,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,20,0.3711298423,0.7422596846,0.02280373805,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,vanilla_local,8,5.801382475e-31,80,0.2513344658,0.5026689315,0.06197261369,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,1,0.3120162012,0.6240324024,0.06078181428,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,5,0.05837619093,0.1167523819,0.2003370628,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,20,0.005147444543,0.01029488909,0.2812810682,388.5198166,807.7404929
9102,256,static_gain_scaled_nested,gram_preconditioned_control,8,5.801382475e-31,80,0.006014612641,0.01202922528,0.2761166734,388.5198166,807.7404929
9103,4,tree_haar,vanilla_local,8,1.498373497e-31,1,0.6584555379,1.316911076,0.4538927398,1,1
9103,4,tree_haar,vanilla_local,8,1.498373497e-31,5,0.1604107059,0.3208214118,1.045023626,1,1
9103,4,tree_haar,vanilla_local,8,1.498373497e-31,20,0.3225610337,0.6451220675,1.4128721,1,1
9103,4,tree_haar,vanilla_local,8,1.498373497e-31,80,0.3612930761,0.7225861523,1.067099718,1,1
9103,4,tree_haar,gram_preconditioned_control,8,1.498373497e-31,1,0.6584555379,1.316911076,0.4538927398,1,1
9103,4,tree_haar,gram_preconditioned_control,8,1.498373497e-31,5,0.1604107059,0.3208214118,1.045023626,1,1
9103,4,tree_haar,gram_preconditioned_control,8,1.498373497e-31,20,0.3225610337,0.6451220675,1.4128721,1,1
9103,4,tree_haar,gram_preconditioned_control,8,1.498373497e-31,80,0.3612930761,0.7225861523,1.067099718,1,1
9103,4,raw_nested_indicators,vanilla_local,8,2.993135875e-31,1,0.5479585272,1.095917054,0.0451448475,15,30
9103,4,raw_nested_indicators,vanilla_local,8,2.993135875e-31,5,0.3548283826,0.7096567651,0.1143871822,15,30
9103,4,raw_nested_indicators,vanilla_local,8,2.993135875e-31,20,0.2379829577,0.4759659155,0.263866429,15,30
9103,4,raw_nested_indicators,vanilla_local,8,2.993135875e-31,80,0.07236187312,0.1447237462,0.4153890337,15,30
9103,4,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,1,0.6584555379,1.316911076,0.2178654884,15,30
9103,4,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,5,0.1604107059,0.3208214118,0.5590168258,15,30
9103,4,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,20,0.3225610337,0.6451220675,0.8486526277,15,30
9103,4,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,80,0.3612930761,0.7225861523,0.72944084,15,30
9103,4,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,1,0.4927540231,0.9855080462,0.00531969689,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,5,0.3540451886,0.7080903772,0.0207853892,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,20,0.2197598032,0.4395196063,0.03980008797,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,80,0.3129994234,0.6259988469,0.07417549098,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,1,0.6584555379,1.316911076,0.1912139168,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,5,0.1604107059,0.3208214118,0.2690390411,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,20,0.3225610337,0.6451220675,0.5227913783,388.5198166,807.7404929
9103,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,80,0.3612930761,0.7225861523,0.2885790096,388.5198166,807.7404929
9103,16,tree_haar,vanilla_local,8,1.498373497e-31,1,0.4442445655,0.888489131,0.2377729599,1,1
9103,16,tree_haar,vanilla_local,8,1.498373497e-31,5,0.2262037664,0.4524075329,0.7776947354,1,1
9103,16,tree_haar,vanilla_local,8,1.498373497e-31,20,0.1015128335,0.2030256671,1.27561662,1,1
9103,16,tree_haar,vanilla_local,8,1.498373497e-31,80,0.08229880745,0.1645976149,1.19987306,1,1
9103,16,tree_haar,gram_preconditioned_control,8,1.498373497e-31,1,0.4442445655,0.888489131,0.2377729599,1,1
9103,16,tree_haar,gram_preconditioned_control,8,1.498373497e-31,5,0.2262037664,0.4524075329,0.7776947354,1,1
9103,16,tree_haar,gram_preconditioned_control,8,1.498373497e-31,20,0.1015128335,0.2030256671,1.27561662,1,1
9103,16,tree_haar,gram_preconditioned_control,8,1.498373497e-31,80,0.08229880745,0.1645976149,1.19987306,1,1
9103,16,raw_nested_indicators,vanilla_local,8,2.993135875e-31,1,0.4859684747,0.9719369494,0.03382668372,15,30
9103,16,raw_nested_indicators,vanilla_local,8,2.993135875e-31,5,0.4100768525,0.820153705,0.08398430078,15,30
9103,16,raw_nested_indicators,vanilla_local,8,2.993135875e-31,20,0.2212049653,0.4424099305,0.222480972,15,30
9103,16,raw_nested_indicators,vanilla_local,8,2.993135875e-31,80,0.07437262243,0.1487452449,0.4714627867,15,30
9103,16,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,1,0.4442445655,0.888489131,0.09021856411,15,30
9103,16,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,5,0.2262037664,0.4524075329,0.4187347287,15,30
9103,16,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,20,0.1015128335,0.2030256671,0.74437557,15,30
9103,16,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,80,0.08229880745,0.1645976149,0.675415829,15,30
9103,16,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,1,0.4782919066,0.9565838132,0.006336849555,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,5,0.3555231139,0.7110462277,0.01629794068,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,20,0.2154385822,0.4308771645,0.04285413993,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,80,0.157447385,0.3148947701,0.07026506296,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,1,0.4442445655,0.888489131,0.02612146399,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,5,0.2262037664,0.4524075329,0.1483880185,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,20,0.1015128335,0.2030256671,0.3240945491,388.5198166,807.7404929
9103,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,80,0.08229880745,0.1645976149,0.2954147427,388.5198166,807.7404929
9103,64,tree_haar,vanilla_local,8,1.498373497e-31,1,0.3752204926,0.7504409853,0.1559787262,1,1
9103,64,tree_haar,vanilla_local,8,1.498373497e-31,5,0.04391110173,0.08782220345,0.7494952914,1,1
9103,64,tree_haar,vanilla_local,8,1.498373497e-31,20,0.02192448698,0.04384897396,1.068333205,1,1
9103,64,tree_haar,vanilla_local,8,1.498373497e-31,80,0.0408666317,0.08173326339,0.9997751479,1,1
9103,64,tree_haar,gram_preconditioned_control,8,1.498373497e-31,1,0.3752204926,0.7504409853,0.1559787262,1,1
9103,64,tree_haar,gram_preconditioned_control,8,1.498373497e-31,5,0.04391110173,0.08782220345,0.7494952914,1,1
9103,64,tree_haar,gram_preconditioned_control,8,1.498373497e-31,20,0.02192448698,0.04384897396,1.068333205,1,1
9103,64,tree_haar,gram_preconditioned_control,8,1.498373497e-31,80,0.0408666317,0.08173326339,0.9997751479,1,1
9103,64,raw_nested_indicators,vanilla_local,8,2.993135875e-31,1,0.4741319252,0.9482638504,0.01550712263,15,30
9103,64,raw_nested_indicators,vanilla_local,8,2.993135875e-31,5,0.3745907098,0.7491814196,0.0671052509,15,30
9103,64,raw_nested_indicators,vanilla_local,8,2.993135875e-31,20,0.1993351607,0.3986703215,0.208467245,15,30
9103,64,raw_nested_indicators,vanilla_local,8,2.993135875e-31,80,0.03928620062,0.07857240123,0.4476945599,15,30
9103,64,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,1,0.3752204926,0.7504409853,0.08256986539,15,30
9103,64,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,5,0.04391110173,0.08782220345,0.458127775,15,30
9103,64,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,20,0.02192448698,0.04384897396,0.6124803235,15,30
9103,64,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,80,0.0408666317,0.08173326339,0.5943262095,15,30
9103,64,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,1,0.4723269793,0.9446539585,0.003002854347,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,5,0.3604226833,0.7208453667,0.0140873471,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,20,0.2078025177,0.4156050353,0.03944720616,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,80,0.1287806505,0.257561301,0.06645800395,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,1,0.3752204926,0.7504409853,0.02594754667,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,5,0.04391110173,0.08782220345,0.2210206143,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,20,0.02192448698,0.04384897396,0.2506630688,388.5198166,807.7404929
9103,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.221448845e-30,80,0.0408666317,0.08173326339,0.3273822304,388.5198166,807.7404929
9103,256,tree_haar,vanilla_local,8,1.498373497e-31,1,0.3085517069,0.6171034137,0.221330006,1,1
9103,256,tree_haar,vanilla_local,8,1.498373497e-31,5,0.03362682819,0.06725365638,0.7510564075,1,1
9103,256,tree_haar,vanilla_local,8,1.498373497e-31,20,0.002690977561,0.005381955121,1.021567628,1,1
9103,256,tree_haar,vanilla_local,8,1.498373497e-31,80,0.006218938915,0.01243787783,1.077360484,1,1
9103,256,tree_haar,gram_preconditioned_control,8,1.498373497e-31,1,0.3085517069,0.6171034137,0.221330006,1,1
9103,256,tree_haar,gram_preconditioned_control,8,1.498373497e-31,5,0.03362682819,0.06725365638,0.7510564075,1,1
9103,256,tree_haar,gram_preconditioned_control,8,1.498373497e-31,20,0.002690977561,0.005381955121,1.021567628,1,1
9103,256,tree_haar,gram_preconditioned_control,8,1.498373497e-31,80,0.006218938915,0.01243787783,1.077360484,1,1
9103,256,raw_nested_indicators,vanilla_local,8,2.993135875e-31,1,0.4692250848,0.9384501696,0.01510300738,15,30
9103,256,raw_nested_indicators,vanilla_local,8,2.993135875e-31,5,0.3625463558,0.7250927116,0.07370187686,15,30
9103,256,raw_nested_indicators,vanilla_local,8,2.993135875e-31,20,0.2002191181,0.4004382363,0.1968391437,15,30
9103,256,raw_nested_indicators,vanilla_local,8,2.993135875e-31,80,0.03157611381,0.06315222761,0.4371632782,15,30
9103,256,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,1,0.3085517069,0.6171034137,0.1347147711,15,30
9103,256,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,5,0.03362682819,0.06725365638,0.4399600016,15,30
9103,256,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,20,0.002690977561,0.005381955121,0.6062521712,15,30
9103,256,raw_nested_indicators,gram_preconditioned_control,8,2.993135875e-31,80,0.006218938915,0.01243787783,0.6543815506,15,30
9103,256,static_gain_scaled_nested,vanilla_local,8,1.221448845e-30,1,0.4608565686,0.9217131372,0.003445771268,388.5198166,807.7404929
