dataset,network_type,depth,seed,relative_step,difference,metric,contrast
noise_resilience,dendritic_additive,3,47,0.001,-3.771478759816312,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,48,1e-06,1.456728332235726,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,48,1e-05,0.7660508014823691,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,48,0.0001,0.7153824466705679,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,48,0.001,-0.9225357558676571,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,49,1e-06,1.7032074309242533,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,49,1e-05,1.0030574566484591,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,49,0.0001,0.7508626731083694,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,49,0.001,-3.1349331992404483,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,50,1e-06,1.0495645440438324,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,50,1e-05,0.8752516028563927,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,50,0.0001,0.9654196374539374,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,50,0.001,-2.095952876425704,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,51,1e-06,0.1416547344829734,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,51,1e-05,0.7291677327574738,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,51,0.0001,0.6954212584447688,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,3,51,0.001,-1.87878289244262,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,42,1e-06,1.224672619145568,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,42,1e-05,0.5440724749288317,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,42,0.0001,0.817700372659662,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,42,0.001,-21.099596276049866,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,43,1e-06,0.6581778024425581,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,43,1e-05,0.9542892568305545,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,43,0.0001,0.661733059892309,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,43,0.001,-1.7576003436344538,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,44,1e-06,0.8408414294232092,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,44,1e-05,0.5643587937320813,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,44,0.0001,0.9168770404155936,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,44,0.001,-2.6675619077174133,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,45,1e-06,0.5548408022055247,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,45,1e-05,0.5101871418130831,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,45,0.0001,0.6222316333242509,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,45,0.001,-1.6287724015169927,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,46,1e-06,0.7272824714956029,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,46,1e-05,0.9663676554634891,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,46,0.0001,0.9315081574957567,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,46,0.001,-2.569908836022871,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,47,1e-06,0.9442384555255667,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,47,1e-05,0.6673417277386483,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,47,0.0001,0.8365172482349224,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,47,0.001,-4.21012328615829,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,48,1e-06,-0.08680556738615641,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,48,1e-05,0.7229760643421306,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,48,0.0001,0.751686007564646,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,48,0.001,-2.12017708002756,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,49,1e-06,0.6731117236735511,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,49,1e-05,0.5773294884622484,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,49,0.0001,0.540775040356642,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,49,0.001,-3.1141283851094954,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,50,1e-06,0.8459683364341629,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,50,1e-05,0.7400155830540527,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,50,0.0001,0.7522687249031226,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,50,0.001,-2.245668745325494,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,51,1e-06,1.9964874175557519,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,51,1e-05,0.9871006384992274,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,51,0.0001,0.7612538627114467,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_additive,4,51,0.001,-2.0354472847403366,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,42,1e-06,0.9777885196374622,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,42,1e-05,0.8991128785561333,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,42,0.0001,0.7287439036230965,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,42,0.001,0.852537952726865,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,43,1e-06,0.660367722165475,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,43,1e-05,0.5019080718252751,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,43,0.0001,0.4429052879022296,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,43,0.001,0.6865669582571171,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,44,1e-06,4.893643219947663,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,44,1e-05,0.9852600734972721,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,44,0.0001,0.913314248221309,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,44,0.001,0.833084279172825,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,45,1e-06,0.7172102706453851,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,45,1e-05,0.7634446141537566,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,45,0.0001,0.62595813356424,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,45,0.001,0.7149706657195735,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,46,1e-06,0.6126529394210685,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,46,1e-05,1.6083942452720734,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,46,0.0001,0.6422729955315741,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,46,0.001,0.7061920583457842,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,47,1e-06,0.028641983747895908,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,47,1e-05,0.1654746101876251,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,47,0.0001,0.44619944429123415,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,47,0.001,0.7463632817412353,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,48,1e-06,0.990443682549972,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,48,1e-05,0.22243275144436836,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,48,0.0001,0.571614538888974,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,48,0.001,0.7825959276956864,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,49,1e-06,-0.5779720194350173,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,49,1e-05,1.7452625038831933,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,49,0.0001,1.0665483164827911,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,49,0.001,0.9392603738662724,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,50,1e-06,0.682773884175581,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,50,1e-05,0.6832834828846793,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,50,0.0001,0.5825282157311715,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,50,0.001,0.8074908343215221,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,51,1e-06,0.6664279319606088,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,51,1e-05,0.6640514192355338,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,51,0.0001,0.6502275520477921,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,1,51,0.001,0.7838369990686009,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,42,1e-06,0.4849665368095095,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,42,1e-05,0.5793112025454206,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,42,0.0001,0.48689961963143347,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,42,0.001,0.6951843513893242,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,43,1e-06,0.6126377458501883,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,43,1e-05,0.750260295861038,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,43,0.0001,0.6778168964016869,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,43,0.001,0.8786440035084225,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,44,1e-06,0.7740318568299114,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,44,1e-05,0.16880125310973926,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,44,0.0001,0.6315848175654107,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,44,0.001,0.7503917278666293,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,45,1e-06,0.9376488417406366,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,45,1e-05,0.7184513128501848,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,45,0.0001,0.6746723154647868,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,45,0.001,0.8790416418426387,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,46,1e-06,0.5845968934911243,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,46,1e-05,0.5787159638758743,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,46,0.0001,0.6212324201544309,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,46,0.001,0.7348162171669868,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,47,1e-06,0.8627270078663688,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,47,1e-05,0.5081818736897808,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,47,0.0001,0.6443561318331852,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,47,0.001,0.9489158915212292,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,48,1e-06,0.459505638455405,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,48,1e-05,0.5451584057230455,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,48,0.0001,0.49470119338340324,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,48,0.001,0.4959772452310709,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,49,1e-06,0.5440654843110505,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,49,1e-05,0.42286528690048336,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,49,0.0001,0.5338945007072063,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,49,0.001,0.7134547369422531,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,50,1e-06,0.9036615508420993,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,50,1e-05,0.6282987548270498,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,50,0.0001,0.5949470391007259,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,50,0.001,0.8628460593922217,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,51,1e-06,0.8006154842889537,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,51,1e-05,0.9533579099214617,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,51,0.0001,0.6649756568769425,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,2,51,0.001,0.881080689417311,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,42,1e-06,0.18815513626834368,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,42,1e-05,-0.11703249574644592,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,42,0.0001,0.5602517761657589,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,42,0.001,0.9067902075731956,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,43,1e-06,0.3688034950071327,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,43,1e-05,0.7090587879774053,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,43,0.0001,0.47647214425323686,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,43,0.001,0.7316009674129516,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,44,1e-06,2.715159317669778,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,44,1e-05,0.5132470958994467,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,44,0.0001,0.4485734877915869,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,44,0.001,0.7085890428085422,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,45,1e-06,0.44370790120816855,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,45,1e-05,0.43809117346381754,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,45,0.0001,0.4710854003644887,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,45,0.001,0.6198219483486194,norm_matched_fraction_of_exact,ancestry - scalar
noise_resilience,dendritic_shunting,3,46,1e-06,0.1888269458635225,norm_matched_fraction_of_exact,ancestry - scalar
