panel,source,series,label,regime,architecture,mechanism,credit,depth,n_seeds,mean,ci_low,ci_high,contrast,mean_pp,ci_low_pp,ci_high_pp,positive_pairs,negative_pairs,alignment_alpha,estimand,n_pairs,arm,metric,epoch,ci95_low,ci95_high,budget,recipe,positive_seeds,negative_seeds,seed,epochs_run,best_validation_loss
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2168962439393997,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,463.0,0.21148378867554668,0.22241069341200592,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2164820055246353,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,464.0,0.21105099358445406,0.22198289214307068,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21599801907777785,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,465.0,0.21064625394541023,0.22141820830589534,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21566419123649597,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,466.0,0.21030314099633693,0.2210857413622737,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2152163982343674,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,467.0,0.20986196082365513,0.22061709966629744,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21488300666093826,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,468.0,0.20960161355632545,0.22026083843946456,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21439063534498212,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,469.0,0.20916498570650816,0.21965040459418295,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21389128666162488,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,470.0,0.20859508231490853,0.21932034197866915,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21353825081348415,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,471.0,0.20810490930318837,0.21908880973052977,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21293220994949338,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,472.0,0.20750792036038637,0.21839323948717115,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21248674111127852,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,473.0,0.20723149625200032,0.21777279536092284,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21210529830932617,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,474.0,0.206766056933403,0.2175386262819767,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.21162091396570207,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,475.0,0.20622582147032023,0.2170272876368761,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2112248800158501,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,476.0,0.2059731904054284,0.2165018088788986,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2104465644812584,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,477.0,0.20502166749405862,0.21595890372478962,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2101683112168312,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,478.0,0.20484917666965724,0.21558916327744723,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20971721383571626,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,479.0,0.20446834790194035,0.21507246681600808,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20926095072984693,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,480.0,0.20383345758199695,0.2146801174585223,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20888036001682284,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,481.0,0.2036273142576218,0.2141933867812157,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20858501729249954,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,482.0,0.20323466218948366,0.21401854274302723,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20789383634090425,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,483.0,0.2025057084736824,0.21332306809973717,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2076443060684204,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,484.0,0.20225818387126923,0.21308912656491996,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20719337914705274,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,485.0,0.2019950785780549,0.21252100374341013,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2065588220381737,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,486.0,0.20114571201598644,0.21202262579351666,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20578519945383072,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,487.0,0.20040840871816876,0.2111987668195367,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20564506985664366,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,488.0,0.20022844505709408,0.21111720153945684,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2053035153007507,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,489.0,0.199883369879663,0.2107962373433709,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20478808898210527,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,490.0,0.1994040394935608,0.2102635352240801,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20437655286073686,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,491.0,0.19901394856601953,0.2098575001835823,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.2041268844819069,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,492.0,0.19868415112388133,0.2096484011244774,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20356508044958113,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,493.0,0.19816841977751257,0.20893899204981328,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20296982546567918,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,494.0,0.1977150081418157,0.20830129142016174,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20251137164115907,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,495.0,0.19716861891877652,0.20786806164336205,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20232911239385604,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,496.0,0.19700483892089127,0.20768802640849351,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20174260388851165,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,497.0,0.19639150853955745,0.20717094536554817,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20146996901035305,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,498.0,0.19605213786149023,0.20699383054971696,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20087241702556607,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,499.0,0.19558243844091894,0.2061980065329671,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20062279527425764,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,500.0,0.19529377550280091,0.20601350071322916,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.20012809096574785,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,501.0,0.19484027947187424,0.20552392163378,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19972398066282274,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,502.0,0.19435612009203435,0.2051148747701645,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19922497688055038,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,503.0,0.19398958090859653,0.20456563243573905,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19904842342853546,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,504.0,0.19381152080154418,0.20435125304770474,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19863356633901594,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,505.0,0.1933370558058023,0.20398040579843524,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19820564077854158,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,506.0,0.19302569434207678,0.20344740060937405,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1974800669002533,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,507.0,0.19227779307603837,0.20275679366505145,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19705842931985854,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,508.0,0.1917797425354719,0.20249243480318785,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19670541922569276,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,509.0,0.19146920420795682,0.2020444860793352,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19658130213975905,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,510.0,0.19129146017450097,0.2020175534120202,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19601183923244475,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,511.0,0.19066254688239098,0.20151125976175072,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19539510442733765,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,512.0,0.19021075421690942,0.2006834572329521,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19499182072639468,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,513.0,0.18984514148217443,0.20033254937970638,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19437974956512452,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,514.0,0.18917789893466233,0.19966856520801785,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19416107314348222,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,515.0,0.18901680691057446,0.19944559872460366,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1939386128592491,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,516.0,0.18870354235869644,0.19928624456214905,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.193443429646492,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,517.0,0.18810608946198226,0.19889431185162068,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19302785628318786,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,518.0,0.18788255540573595,0.19828981499946116,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19269888970375063,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,519.0,0.18747511347460746,0.19804495817381146,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19252878477096558,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,520.0,0.1871835381381512,0.19794525749921799,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1919802832508087,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,521.0,0.18661549318212273,0.19747405049759148,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19134908085703853,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,522.0,0.1861540634545088,0.1965934679403305,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.19106681077361104,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,523.0,0.18575949204289915,0.19647756873533134,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1907117416536808,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,524.0,0.1854961482156217,0.19598784001508357,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1903178874003887,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,525.0,0.18511918169009686,0.19552110646647214,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18965509931087493,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,526.0,0.18446577357327937,0.19492164300680162,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1894322161269188,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,527.0,0.18420844041776657,0.19480816779887677,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18901016612529756,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,528.0,0.1837124041295648,0.19433433552056553,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18862251126289367,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,529.0,0.18336067689937352,0.19402454579341413,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18831919326782226,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,530.0,0.183048436316669,0.19370519904267786,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1878815094292164,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,531.0,0.18261416919004916,0.19322509186834094,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18754600055336954,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,532.0,0.1823510109691322,0.19281000998675824,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18722581635117527,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,533.0,0.1820200022799671,0.1925217077819705,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18678658064365383,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,534.0,0.18167342857831717,0.1920569548153281,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1864188177704811,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,535.0,0.1812006808103323,0.19170058811861274,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18604576427698136,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,536.0,0.18080302785736319,0.19135675662726165,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1854978675830364,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,537.0,0.1802790939477682,0.19079687905317544,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18540435352444648,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,538.0,0.18021539341396095,0.1906832527279854,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18505252979397774,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,539.0,0.1798636724150777,0.19034000152587893,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18457936248660087,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,540.0,0.17920622661417726,0.19008285086610915,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18433828697323798,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,541.0,0.17896995812255145,0.1898039203161001,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1838513298213482,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,542.0,0.178619869268775,0.18922778867077827,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18333818014383313,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,543.0,0.17817830940258503,0.18859224961185453,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18311095916748046,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,544.0,0.1778958448498249,0.18840210119080542,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18274989646434786,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,545.0,0.1776498302912712,0.18793907963854076,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1825827142095566,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,546.0,0.17742733306384087,0.18781061202752591,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18217673723459243,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,547.0,0.17699426706779003,0.18740527531713247,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1816840828859806,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,548.0,0.17642522455215456,0.18703919789615273,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18147001818060876,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,549.0,0.17624199442201854,0.18683305282807355,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18098823492765426,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,550.0,0.17576682627737522,0.18629196845084428,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18072509488344193,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,551.0,0.17554703200817107,0.18602442660731075,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.18015004948139188,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,552.0,0.17494062809866667,0.18544483705013992,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17985528421878813,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,553.0,0.17460590859603883,0.18524719320601224,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17941110054135323,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,554.0,0.17419049757069352,0.18472979367387293,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1790992951011658,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,555.0,0.17388660681879523,0.18442150915867092,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17874437275886534,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,556.0,0.17356428868329526,0.1840499832582474,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1782580279135704,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,557.0,0.1731148927989006,0.18349754485529662,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1780454938912392,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,558.0,0.17289342886549236,0.183286763766706,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17775541609525683,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,559.0,0.17251853697782754,0.18306424676376581,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17722537292718887,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,560.0,0.1720257837303281,0.18244084178858996,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17701971545219422,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,561.0,0.17185576045042278,0.18223147186756136,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1765779923903942,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,562.0,0.17137757543063165,0.18188784349918366,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1764243025588989,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,563.0,0.1712448177790642,0.18173257043385505,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17593558442354204,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,564.0,0.1708041930345893,0.18122273734867575,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1756792178082466,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,565.0,0.17056637392312288,0.1808958096020222,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17538592992544175,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,566.0,0.17030165907478334,0.1805743974236846,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17498616899967193,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,567.0,0.16995391916871072,0.1802178292673826,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17474951225757596,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,568.0,0.1696299895172715,0.17999403191149235,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17454804182052613,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,569.0,0.16927443621557953,0.17990897478193044,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17378803245067595,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,570.0,0.16856683268034459,0.17916395596027374,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17356193751335142,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,571.0,0.16841018659210205,0.1788751676633358,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17313644563198088,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,572.0,0.168033798823297,0.17831804416596891,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1728775679707527,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,573.0,0.16781194781219963,0.17805135658973453,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17230156529188154,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,574.0,0.16709537486463785,0.17765287546032668,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.1721199134516716,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,575.0,0.16689140536791086,0.17749688312274217,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.171858848272562,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,576.0,0.16666603882694248,0.17724111153033376,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17144776227355005,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,577.0,0.1664338796877861,0.17660629715281723,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17113955646395684,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,578.0,0.16596367712020874,0.17643683872398733,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17072995988249778,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,579.0,0.16561413971576092,0.17597296777796748,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17040345864892006,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,580.0,0.1652512787103951,0.17567964109748602,,,,,,,
I,source_data/physical_depth_followup/condition_trajectory_summary.csv,,,,,,,3.0,10.0,0.17020256630301475,,,,,,,,,,,,broadcast_autograd_bp_recipe,best_validation_loss,581.0,0.16506689026772975,0.17546506202936174,,,,,,,
