root_id,segment_id,raw_length_um,compressed_length_um,raw_axial_resistance,relative_axial_resistance_error,radius_length_product_error
864691135324623260,7046,121.130223822,121.130223822,1541.68414205,-0.000136437820081,1.42108547152e-14
864691135324623260,7138,152.842057273,152.842057273,1540.81309386,-0.553803083464,1.42108547152e-14
864691135324623260,7213,137.837221868,137.837221868,1696.98026308,8.881784197e-16,0
864691135324623260,7251,65.5390280886,65.5390280886,929.032261248,-0.0123561510356,7.1054273576e-15
864691135324623260,7255,15.6515702023,15.6515702023,135.221680678,-0.0673456316442,0
864691135324623260,7306,115.384559165,115.384559165,1375.83367596,-0.000888664417717,7.1054273576e-15
864691135324623260,7308,19.2185991063,19.2185991063,83.278310768,-0.941627050567,0
864691135324623260,7366,120.734363242,120.734363242,1352.42187671,-2.72449499851e-05,-7.1054273576e-15
864691135324623260,7436,136.122367953,136.122367953,1364.57141291,-0.684042035046,1.42108547152e-14
864691135324623260,7504,113.595719959,113.595719959,1068.10625013,-0.000180955822822,0
864691135324623260,7540,99.6178421107,99.6178421107,1010.83878984,-1.10327001309e-05,0
864691135324623260,7583,89.7378946168,89.7378946168,984.130673737,-0.0130220175796,7.1054273576e-15
864691135324623260,7635,97.8036408979,97.8036408979,1109.35427726,-7.74284296767e-06,7.1054273576e-15
864691135324623260,7668,58.5770585923,58.5770585923,697.020774919,-0.00837703123476,3.5527136788e-15
864691135324623260,7694,39.8455274063,39.8455274063,515.17993908,-0.00821390232603,3.5527136788e-15
864691135324623260,7696,9.41851255201,9.41851255201,264.057922551,-0.13692487763,0
864691135324623260,7698,12.2283840846,12.2283840846,749.338110017,-0.99716930766,3.5527136788e-15
864691135196576298,4716,13.346628851,13.346628851,14.1420295838,-0.84988974003,0
864691135196576298,4720,8.54612515806,8.54612515806,32.852577206,-0.0149359183685,0
864691135196576298,4724,7.79451397946,7.79451397946,33.9180346831,-0.003479201823,0
864691135196576298,4737,21.8484282739,21.8484282739,73.8501806017,-0.000399920713163,-3.5527136788e-15
864691135196576298,4926,347.944737259,347.944737259,2849.15549175,-0.00114510170507,1.42108547152e-14
864691135196576298,5332,182.302098285,182.302098285,2131.71076656,-0.00665991862773,-7.1054273576e-15
864691135196576298,5437,193.714321115,193.714321115,1731.14470241,-0.457411030349,0
864691135196576298,5445,23.7549923973,23.7549923973,80.57771291,-0.843370410381,0
864691135196576298,5542,166.528796093,166.528796093,1569.63046494,-0.00136957418615,-7.1054273576e-15
864691135196576298,5625,155.129544217,155.129544217,1766.06790388,-0.00417719214669,-7.1054273576e-15
864691135196576298,5647,35.0646529364,35.0646529364,111.116507752,-0.0024695626651,-3.5527136788e-15
864691135196576298,5712,132.882642928,132.882642928,1536.04453688,-0.0104180449093,0
864691135196576298,5786,132.360907084,132.360907084,1546.87946807,-0.00760681416559,7.1054273576e-15
864691135196576298,5795,23.1371104486,23.1371104486,65.4991952145,-0.840815127122,0
864691135196576298,5873,149.562859957,149.562859957,1317.92828584,-0.00139882686329,-7.1054273576e-15
864691135196576298,5947,138.407974336,138.407974336,1425.57914863,-0.00583506201624,7.1054273576e-15
864691135196576298,6008,137.153865885,137.153865885,1228.77922422,-0.000157407829349,0
864691135196576298,6067,129.822046839,129.822046839,1265.71992344,-0.000885402707297,0
864691135196576298,6075,29.3519965802,29.3519965802,101.187022671,-0.834473696338,0
864691135196576298,6130,119.17901891,119.17901891,1450.66525175,-0.00172677760712,0
