cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,1,10201,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,77f254f7d0f1fa0c942e4348fe6b79b9afca06664d67d7be914ce142cdaba933,2f56bfb1166e8518eb1876a36b77f157122616b1d4ce3c305d77069d747e53ba,0,False,0.6238999963,0.6121999621,0.6150000095,0.6735193729,0.6566596031,0.6568891406,-0.6449686885,-0.6542034149,-0.6543449163
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,2,10202,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,e2d85fad6ec5cd86876e2df82b2dbb18874085745a4b4b83d2626bc999bdb99a,055d41b57ff07919d40c09f10088dec887662a00db23145e458bbd3f8b4f33cf,0,False,0.6158999801,0.6130999923,0.6175999641,0.6655857563,0.656082809,0.6567315459,-0.6487316489,-0.6547117233,-0.6550682187
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,3,10203,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,60f7e27f46fdb12affa984c8a8f05fa3d7f6be34e3497a9ff225941b763134f9,966a0c5a4474ad09b6e65427a021e168046fc3a2de53015eba3fc43167e22b8a,0,False,0.6237999797,0.6190999746,0.6108999848,0.6667222977,0.6611267924,0.652005434,-0.6493389606,-0.6528010368,-0.6565589905
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,4,10204,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,d3f8af4e3a1b6d705f1bce8d0aff991bbaf95d34b571cc1200fc68d2d80850c9,108bd5fe2594a39d94f028b9fb0e598cfc95ef5fb3b968f62405410a4048f2dd,0,False,0.6265000105,0.6108999848,0.600300014,0.6711921096,0.6551243067,0.6444135308,-0.6478137374,-0.655143261,-0.6600158215
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,5,10205,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,cb4081a49a856b05ba973b82c2ed281d39ba2ac139b3aa6c25c84d7702a68371,95a1539dc96ebb1d454ace1b0c5cdeb0dc7d5d673a79040386b8e077dff56c3d,0,False,0.6130999923,0.6037999988,0.6108999848,0.6635372639,0.6452349424,0.6568303108,-0.6504926085,-0.6595306993,-0.6541975737
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,6,10206,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,e32cdd7617b78654eb2b5dd3d330e5c83ef60b67f9a570a4ca165fb80df45751,b3cfe6a618acc471da855e073ff1eba3aadea294143d18cf9ba1f165c0e8c9de,0,False,0.6119999886,0.6107000113,0.6089999676,0.6575314403,0.6516079307,0.654696703,-0.6532765031,-0.6566050649,-0.6552538872
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,7,10207,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,6cc0ce4782513efe80c0aa024f3abec2bca3edffad787e2a3d27b113b7e2ad0e,cbb7c921a9209e1e8c9d4d2cc049308006180024ee32e281c599f63e36386524,0,False,0.6230999827,0.6153999567,0.6089000106,0.6631982327,0.6613331437,0.6506833434,-0.6507201195,-0.6512800455,-0.6576041579
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,8,10208,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,5714eee32f284ee4ad090873ba47c3d523122c21a4e5fb2a705fc1bc22271e1b,e9c3c16b686327631fa61c3437b7d8efbb84fb5bd6d4704a9d4f636c1bff97db,0,False,0.6180999875,0.6125000119,0.6151999831,0.6681776643,0.651481986,0.6574525237,-0.6481044888,-0.657555759,-0.654135108
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,9,10209,rewired_tree,shunting,local3f,per_soma_shared,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,f58f9862f8773f30e68abdfd551f0cb10e13b1adef993292a0844967a8a4a60e,fa340f4fedf69807da7c17cd5a430eebda1c628a88d56be49b539a1739e511c6,0,False,0.6173999906,0.6139000058,0.6071999669,0.6583356261,0.6533536911,0.6516844034,-0.654024601,-0.6558134556,-0.6563436985
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,10,10200,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,5f610a4f884bac1b08d1fed20bf1aea2d45aad9a9c15e6fc2491993aa10fb533,18e0bb41bab34a7146dfa95a1ee1f209894ad023744af7f21bf1f22573e0e330,0,False,0.611199975,0.6092000008,0.6075999737,0.6616199017,0.6596975327,0.6510487795,-0.6513788104,-0.652161479,-0.6564210057
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,11,10201,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,003414c5d7f4ec685d865b624a1b0912fb3c022dadaee65743538e1714fd3d44,7be1dee52ff8cf8423d96680a97d2d95a63952da764d3ed9a2473d5661382cbd,0,False,0.6234999895,0.613599956,0.6148999929,0.6732704043,0.6566764116,0.6565599442,-0.6451442242,-0.654163301,-0.6544693708
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,12,10202,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,5725b94b3bc6d1e15284340eb171a2362114e4cd8ffe56773317340801c869da,393a562e1576c12bfac31d73be2f5a2a62bcb1edca4bbe61739b0fe302be75af,0,False,0.6152999997,0.6132000089,0.6173999906,0.6656178236,0.656062305,0.6567646265,-0.6487127542,-0.6547304392,-0.6550587416
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,13,10203,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,8cbc46ffabd27618c6b460a6b20bcf2c055ebb53679a1fee47567ab2f1439edb,7021991efe35700e9c167850987344b67ee46019460194d07de38b504948fc6c,0,False,0.6243000031,0.6176999807,0.6110999584,0.6666097045,0.6611582637,0.6518952847,-0.6493450999,-0.6528404355,-0.6565890908
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,14,10204,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,c66a6ef807f09119210be88a73cbe767e406b8e2521e12540a360d22cbaf69f5,b1cf660c3fc699ccc969b01d36fe17bb68b92339c6d9aab72a3946de713d9391,0,False,0.6286999583,0.6112999916,0.6001999974,0.6712180972,0.6549946666,0.6442821622,-0.6477815509,-0.6551101804,-0.6600467563
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,15,10205,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,c8dc55e4618012021614040e3f7094099838c35de98aa49b3f546b3baf2f85bf,8326ffc635ee257358e30d9af16acfa8befd5f1ff26ef972e21b5929c0e353e9,0,False,0.6140999794,0.6042000055,0.6107000113,0.6635555029,0.645175457,0.6568228006,-0.6504834294,-0.6595203876,-0.6541802287
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,16,10206,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,f84200a8449706379d4fbc3ded24568d946f395e3d908d1fa915ceff8ce38cf7,5422c18aa50ebf6ae2eef72e91de08d74b342a64a0790799a14ea00b7031ae16,0,False,0.6103000045,0.6092999578,0.6096000075,0.6574361324,0.6514682174,0.654469192,-0.6532407403,-0.6566379666,-0.655210197
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,17,10207,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,3121615af270ab3d28bfea8bbebeaab6d887bae40d3dd7558f88c2b02743efd0,fd1f4a69c4ff6a01530598115133d0f41574804605a9d280f2ae0b65585773f6,0,False,0.6222999692,0.6152999997,0.6094999909,0.6631789804,0.6613612771,0.6507775187,-0.6507456899,-0.6512787938,-0.6575752497
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,18,10208,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,af714b0ac84f57df143a21115a24f71d54eb3f9e5756d4387ce7aab7ab45582b,f4296dabbf1778ccb95b5938cdadcfa6e95a9e9bdb797c8e05bb50dec27e4d69,0,False,0.6182999611,0.6096000075,0.613599956,0.667323947,0.6511377692,0.6560188532,-0.6487415433,-0.6574939489,-0.6547951102
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,19,10209,rewired_tree,shunting,local3f,path_transport,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,6cf5c98a28430156e9f53d6ea322b7142ec1342f4aa80db4872cd18c8e913587,c2c09da14db0d83d9d6821638638ef30c51fb55f2fee4a0f7068f927ede71642,0,False,0.618900001,0.613599956,0.60649997,0.6583286524,0.6534785032,0.6518098712,-0.6540241241,-0.6557557583,-0.6563060284
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,20,10200,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,cb0aa62ab9cfd3093cafaeddf6e8b74a96ec76ef417db574d9f53b6512c781ae,bcd769d4effa81abcb0fa0e237f00cd4fc79c21ae0f0d730d6d14a2dd8340a24,0,False,0.600399971,0.6078999639,0.5995000005,0.6488817334,0.6520535946,0.6419708729,-0.6586159468,-0.657838583,-0.6621701717
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,21,10201,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,a00dd2d53c6f87dc48f59e8f2562a693fb82ac8ef5f39b8d6813bb56ddd25ccc,f9842adf02f063e7230ae0a9b9e04ce0704f22089d4d41d623a9a624f9041c64,0,False,0.6176999807,0.6067000031,0.6089000106,0.6623457074,0.6467693448,0.6509599686,-0.6536318064,-0.660749495,-0.6593165994
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,22,10202,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,ec8643da7514e5586607cfe0b071ba842f1e3d302f7b5d2c2a0cf615ae9434ad,cef7657972e57f5f9771bee7592653bbfb23ceb9d58f864e084069c25f19c28e,0,False,0.6097999811,0.6103000045,0.6150000095,0.6522905827,0.6482232213,0.6503460407,-0.6573919654,-0.659319818,-0.6587245464
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,23,10203,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,85464bdc73a631eb24a2baa98ac19daab8dd402f0f4998c808ea51c59c742f22,a85acbbb0bcd619f768f6109f7c5492abed34f157c061fa6ac6f23f001db9e91,0,False,0.6152999997,0.6179000139,0.6069999933,0.6579596996,0.6558225751,0.6438209414,-0.6561504006,-0.6574483514,-0.6620640755
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,24,10204,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,aaa84ac10c38e54e1130ec35b379e19c8fc31a5d736dd4a3f9e984bfdea45655,41147978ceeb0db00859c27fb56bbbcf8ce9e2831e74aefb25c14fcbe5bb9c1e,0,False,0.621999979,0.6042000055,0.5938999653,0.6631780267,0.6465409398,0.6357597709,-0.6540247798,-0.661041379,-0.6652500033
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,25,10205,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,98784d414151e3f534cfcd3c288170bb003de3e072e42c6476f27c75119570ed,b86af85dfc3b70f8543fa473d1d51a144cfe959e771b33214c6128a65bde8566,0,False,0.6046000123,0.5958999991,0.6101999879,0.6532841325,0.6366683841,0.6511355042,-0.6580542326,-0.6646106839,-0.6583425403
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,26,10206,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,82947121c485454de50489ba31c7aa01609398108486976f531ab75f5a13db0b,306ad30fbce197c57abf6de94efa762ce1ee38d4685d058aa4c99befb5d3e99a,0,False,0.6035000086,0.6072999835,0.6078999639,0.6463959217,0.6453945637,0.6482719779,-0.660500288,-0.6599093676,-0.6591109633
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,27,10207,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,d2c748b3af6e00e6463ed16f2efcead3aae532ca5fb7cd359728b04e32c1a87f,9fe48d98cc9d7f76f6845a3565261f0c07b08849a300ecc5d5bb2378c6aa1dac,0,False,0.6110999584,0.6089000106,0.6047999859,0.6542589068,0.6531536579,0.6401905417,-0.6568770409,-0.6573570371,-0.664134264
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,28,10208,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,e2a0fc39696716440b992e94a359ae9c32e005f26afedd0dda67d51541f9f533,9103c1839af81ff2f0e7ac8cb70e4b2a46cd8767977ccd3ee744b5f3ed7597d5,0,False,0.6121000051,0.6046000123,0.6017999649,0.6584894657,0.6415659189,0.6441760063,-0.6550834775,-0.6639006138,-0.6623749137
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,29,10209,rewired_tree,shunting,local3f,per_soma_shared,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,3dff6bbf15f4f65f6ec7da321b37c239c0f378205baad7927b1ed4fc13d44c85,a069782ecf662eff40d7dfdbac2a709bf8dd782be0fca487a92817ffae2a4f24,0,False,0.6062999964,0.6046000123,0.6013000011,0.6468582153,0.6432470679,0.6432865858,-0.661657393,-0.6628034711,-0.6624378562
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,30,10200,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,83fd7a68b98d5358aa1af2dd727c31649a964f556c8f0806d5a3ac4850d6bf2c,acb5921191a2ba1da02fc1ac1d0e01e3001bce4aec891227839e9eeaf6d2386e,0,False,0.5996999741,0.6071999669,0.5963999629,0.6480998993,0.6502594948,0.6405084729,-0.6589410305,-0.6586342454,-0.6628124714
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,31,10201,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,10ce31cb555a5f44db8fd62d56b0c33d710c76bbad0a29d544cc536ee2fcd2a3,b2348b750170acf29f714edd05bf185d1dd97eb8fa43bf06eb303d0d5248f38f,0,False,0.6179000139,0.6046999693,0.608099997,0.6621292233,0.6460129023,0.6502190828,-0.653824687,-0.661120832,-0.6595999599
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,32,10202,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,124bd6bce800b7ae9d152206ea144340a76ce479fc273bb6b35f99cd3db3f534,356adf2aa028254be8c29141f0051ca4230b31623aa1b2bf35493192bce1cbfa,0,False,0.6103000045,0.6103000045,0.6176999807,0.6519106627,0.6478559375,0.6502905488,-0.6579092741,-0.659686029,-0.6589958668
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,33,10203,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,9e8a707546692fae8b8163d7f2211ba31d272cf9f4a4e477b7896a9a6bd3fec9,623fb449348462d57231f6744b9e5ef0fae833dacbef5443ba7cfcebfb7ce696,0,False,0.6147999763,0.6168999672,0.6074999571,0.6571533084,0.6547803283,0.6423978209,-0.6565293074,-0.6579118967,-0.6625844836
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,34,10204,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,1467022109e38408a198124c4b4ba06084518f1c6fbbb2b0d23523e9f9ba1cc8,b9c0e32ac7fc23dfede4793d912ce457ff434b7a956abe3ee8d0ed17567ae6a2,0,False,0.621999979,0.6061999798,0.5935999751,0.6625451446,0.6455153823,0.6345717311,-0.654294908,-0.6615014672,-0.6656998992
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,35,10205,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,66054d41c44bae920c47faa10bd203978d65bb124192ff8c6935c8aaf5048e83,52dcce8390671aa98eed5d50bc1fce6ca9afa0e2734c6cddb2130847c042a103,0,False,0.6040999889,0.5983999968,0.6100999713,0.6525118947,0.6358414292,0.6505052447,-0.6584737897,-0.6649450064,-0.6587551832
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,36,10206,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,d06902e33048ed4d59cac2ffb60fb70ddf6af4bcf518a4067c6fe0fd364155f2,ff3180efafe89fd09b98efa3d449afd9cdc09125b497452b49dc03182c8ca754,0,False,0.6031000018,0.6069999933,0.6049000025,0.6466218829,0.6447516084,0.6477491856,-0.6608980298,-0.6603683233,-0.6596545577
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,37,10207,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,3cecdf30d60401fa383c09198cf55bb805d44e8b6fcddb9a9ef6a9bfbbadfd2d,7c315677b70e0570a83f446f9179e01e28c8b0010eaa464fd86f8e68fdc2f361,0,False,0.6110999584,0.605799973,0.6031000018,0.6531888247,0.6513784528,0.6387867332,-0.6572908759,-0.658054769,-0.6645988226
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,38,10208,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,2e53df45b202ecfef8e791a151ea111c570b7d2702994247c76d157506d4baa7,e81b2ec5085471f733f1e7896cf4e34e549b418b87940736a440bc7baee627da,0,False,0.6100999713,0.6028999686,0.6001999974,0.6582327485,0.6409476995,0.6429175735,-0.6552374363,-0.6640316248,-0.6627417803
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,39,10209,rewired_tree,shunting,local3f,path_transport,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,3b454d56b6879d498470b766bd80cfb07527b72686f8814e17e7b85f85a8bcc0,b2b37fd348968d787e6c6da4ec1621d98270ea0ad29b2e1dbbba2db7d066d410,0,False,0.6046000123,0.6028000116,0.6001999974,0.645786643,0.640683651,0.6422697306,-0.6620192528,-0.663649857,-0.6628530622
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,40,10200,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,e8e6ea0d1fbb65de669aab5ff9100e892775f0d85312c6f37247447f78ab6d7b,2d60b49ea866ed0c0386dd9dd7648fe214f6adba1e9db2cd98a0ffbd33ffeca8,0,False,0.5983999968,0.6044999957,0.5971999764,0.6413892508,0.6462775469,0.6405110955,-0.6611120701,-0.659632206,-0.662836194
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,41,10201,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,3307b37265cd78956f134def6d5cdc7f7fd0b51dc217da6a8b71be50303b9521,431a312146ef2c0539b7bdcbb3a748ff162c11af21aeedced5db0e71d28a8e4c,0,False,0.6110999584,0.6053000093,0.6078000069,0.6532816887,0.6426634192,0.6479483247,-0.6567094922,-0.6622770429,-0.659455061
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,42,10202,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,4f1987c509789f6eba8e1f4b844d300f9b4ae2eb4793a406e2bc6ff9354558ae,6bb40a5c4b9bbf57078fdd844fe70cc1e10f236dc83d851f0e3d1be9b2f654b7,0,False,0.60649997,0.6089000106,0.619699955,0.6478992105,0.6500247717,0.6550836563,-0.6599638462,-0.6589400768,-0.6574286819
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,43,10203,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,3e1c22a5300ad74da5313621b65089eda21c959924b3e6fdbd66fb29ff632c51,b5e1083ec1ce5d31ad7682cbdbd7e5ab9d918bec6c14a70a0f4f8c25aa35bf98,0,False,0.6103999615,0.6150999665,0.6011999846,0.650760293,0.6540669799,0.6399585009,-0.6581161618,-0.6574167609,-0.6629019976
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,44,10204,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,7feccbacf2865ef5a788780727cf9954293d07b7634e63f37901421a965b10d3,3060c7426ee370b3163d5291d1c119b4a26363a032c8217479c665eaee1c287e,0,False,0.618999958,0.6001999974,0.5932999849,0.6578097939,0.6419028044,0.6339787841,-0.6553131938,-0.6620715857,-0.665346086
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,45,10205,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,9c8961d1974d7827ab4fd15ce57fcf60137dfe44139eb3ebda8764fe89eede14,a4d3ef6dc34498baaf3c01dd4c231790872ccce0552d4f6e08b219322d5f8d41,0,False,0.6007999778,0.5931000113,0.6061999798,0.6450237036,0.6345485449,0.6468878388,-0.6608548164,-0.6650016308,-0.6594017148
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,46,10206,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,ea395d02c97bc46a2c7f58ef73f9ed795eb23b2a996f891e20db3518745bed80,128da096922cacf820f1c030d501055bc7d5e342d0afd735947847988b40ceaa,0,False,0.5985999703,0.6037999988,0.602699995,0.639926374,0.6452417374,0.6474552751,-0.6629949808,-0.6601816416,-0.6595457196
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,47,10207,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,bc73b32a56256010bc69c68e67026293e3d6b813e919c993c18e4201b7c47488,73a20fab3e4c0ed1eea7a0f643c3bea4b77b0300c580b4332e09d82f535324db,0,False,0.6056999564,0.6017999649,0.59799999,0.6480377913,0.6487288475,0.6379374266,-0.6585191488,-0.6584083438,-0.6638991237
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,48,10208,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,3693f1142488fb2a0310e713fa5470f8ce057ae18c4c57367003c432ce5124aa,db2ce99a3e420ec84a0552a29bccbf8dcbe5e56140cb4287b7a62f03c9e0cfe1,0,False,0.6042000055,0.6015999913,0.5981999636,0.6525002122,0.6398859024,0.6379156709,-0.6567505002,-0.6632232666,-0.6636168361
rewired_tree_shunting_local3f,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_rewired_tree_shunting_local3f_20260812121000,49,10209,rewired_tree,shunting,local3f,per_soma_shared,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,d240874c575e3b71c40fd4dafb4e8880f023a5f2e680dab1f9bc8fcb754c78d1,20347eb69edc975d0e26978c0f63022cfcbfe74e26ec0ebc5e2dcd344d600af1,0,False,0.605799973,0.5967999697,0.600399971,0.6417626739,0.6367133856,0.6418107748,-0.6625293493,-0.6642464399,-0.6624467373
