cohort,regime,root_id,focal_segment_id,dose,perturbation,category,n_sites,median_abs_log_gradient_change,mean_abs_log_gradient_change,synapse_weighted_median_abs_log_gradient_change,median_signed_log_gradient_change,gradient_sign_flip_fraction
v661_disjoint,Ra150_Rm15000,864691136066506392,407,1.0,matched additive,descendant,3,0.00011563694675689519,0.00011873902131591942,0.00012693124999877347,0.00011563694675689519,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,407,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,407,1.0,focal shunt,descendant,3,0.002823582210520171,0.0028204816097893346,0.0028122932733278374,-0.002823582210520171,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,407,1.0,focal shunt,depth-matched unrelated,3,0.0024638825062563955,0.002463882506256247,0.0024638825062558386,-0.0024638825062563955,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,666,1.0,matched additive,descendant,3,0.00010180038649676586,0.00010304191658517738,0.00010180038649676586,0.00010180038649676586,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,666,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,666,1.0,focal shunt,descendant,3,0.006587421157125293,0.006586180143486407,0.006587421157125293,-0.006587421157125293,0.0
v661_disjoint,Ra150_Rm15000,864691136066506392,666,1.0,focal shunt,depth-matched unrelated,3,0.006273071047350218,0.006273071047350144,0.006273071047349883,-0.006273071047350218,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2009,1.0,matched additive,descendant,7,7.803601350798697e-06,7.564255831904431e-06,7.726078438923419e-06,7.803601350798697e-06,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2009,1.0,matched additive,depth-matched unrelated,7,2.2204460492503128e-16,1.2688263138573217e-16,0.0,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2009,1.0,focal shunt,descendant,7,0.0008649896515435699,0.0008652289903466075,0.0008650671722914403,-0.0008649896515435699,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2009,1.0,focal shunt,depth-matched unrelated,7,0.0008447193131676064,0.0008447193131678761,0.0008447193131676064,-0.0008447193131676064,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2014,1.0,matched additive,descendant,6,9.815816748334417e-05,9.432207391232615e-05,9.719522304829494e-05,9.815816748334417e-05,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2014,1.0,matched additive,depth-matched unrelated,6,0.0,3.700743415417188e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2014,1.0,focal shunt,descendant,6,0.0031517214645704955,0.0031555562197270585,0.0031526840730256773,-0.0031517214645704955,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2014,1.0,focal shunt,depth-matched unrelated,6,0.0029008553546773512,0.002900855354677203,0.0029008553546773512,-0.0029008553546773512,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2024,1.0,matched additive,descendant,6,0.0005110045329710571,0.0004910370569885061,0.0005059925363039725,0.0005110045329710571,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2024,1.0,matched additive,depth-matched unrelated,6,2.2204460492503128e-16,1.4802973661668753e-16,0.0,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2024,1.0,focal shunt,descendant,6,0.007168045608186486,0.0071879777090825235,0.007173048726057903,-0.007168045608186486,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,2024,1.0,focal shunt,depth-matched unrelated,6,0.005904160274545697,0.005904160274545492,0.0059041602745460876,-0.005904160274545697,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3326,1.0,matched additive,descendant,3,0.0026712412275305387,0.002645264546324978,0.002529841655781003,0.0026712412275305387,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3326,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3326,1.0,focal shunt,descendant,3,0.021513698250502505,0.021539442353184304,0.021653831925939716,-0.021513698250502505,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3326,1.0,focal shunt,depth-matched unrelated,3,0.015144749994413563,0.015144749994413488,0.015144749994413563,-0.015144749994413563,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3568,1.0,matched additive,descendant,3,0.0038977604134128245,0.0038896617127354848,0.0038049182278584483,0.0038977604134128245,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3568,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3568,1.0,focal shunt,descendant,3,0.021330586573854612,0.021338579048692612,0.021422211277212933,-0.021330586573854612,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3568,1.0,focal shunt,depth-matched unrelated,3,0.011926337728150932,0.011926337728151194,0.011926337728150932,-0.011926337728150932,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3980,1.0,matched additive,descendant,4,0.0005879196898314946,0.0005886265498272204,0.0005888822366092722,0.0005879196898314946,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3980,1.0,matched additive,depth-matched unrelated,4,1.1102230246251564e-16,1.1102230246251564e-16,0.0,1.1102230246251564e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3980,1.0,focal shunt,descendant,4,0.00711738369767431,0.007116678281249464,0.00711642311668335,-0.00711738369767431,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,3980,1.0,focal shunt,depth-matched unrelated,4,0.005658536428088021,0.005658536428088775,0.005658536428087909,-0.005658536428088021,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4097,1.0,matched additive,descendant,4,0.00021409350316749714,0.00021268645214146515,0.00020696476232186345,0.00021409350316749714,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4097,1.0,matched additive,depth-matched unrelated,4,0.0,5.551115123125782e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4097,1.0,focal shunt,descendant,4,0.0036896443386867715,0.0036910503509327702,0.003696767816617805,-0.0036896443386867715,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4097,1.0,focal shunt,depth-matched unrelated,4,0.0031648839862099135,0.003164883986216178,0.0031648839862100805,-0.0031648839862099135,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4334,1.0,matched additive,descendant,3,0.00404239817150652,0.004057149314123203,0.00404239817150652,0.00404239817150652,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4334,1.0,matched additive,depth-matched unrelated,3,0.0,1.2118801613896782e-05,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4334,1.0,focal shunt,descendant,3,0.01935119734133512,0.01933664233039475,0.01935119734133512,-0.01935119734133512,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4334,1.0,focal shunt,depth-matched unrelated,3,0.009900142590175772,0.009928708816417815,0.009900142590175772,-0.009900142590175772,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4484,1.0,matched additive,descendant,4,0.0001343905899398599,0.00013470031816686335,0.0001344595153194199,0.0001343905899398599,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4484,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4484,1.0,focal shunt,descendant,4,0.0029008712540300216,0.002900561673519377,0.0029008023615227072,-0.0029008712540300216,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4484,1.0,focal shunt,depth-matched unrelated,4,0.0025580967427160668,0.0025580967427198233,0.0025580967427160668,-0.0025580967427160668,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4531,1.0,matched additive,descendant,3,0.010887662784925527,0.01087477401100402,0.010898776581962822,0.010887662784925527,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4531,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4531,1.0,focal shunt,descendant,3,0.04331640402516233,0.043328841815897724,0.04330567908947475,-0.04331640402516233,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4531,1.0,focal shunt,depth-matched unrelated,3,0.017822109540715843,0.01782210954071735,0.017822109540715843,-0.017822109540715843,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4776,1.0,matched additive,descendant,3,0.004603441708496014,0.004582514763386487,0.0046038304096694205,0.004603441708496014,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4776,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4776,1.0,focal shunt,descendant,3,0.022386037782579422,0.02240665006933784,0.022385654925748462,-0.022386037782579422,0.0
v661_disjoint,Ra150_Rm15000,864691136066697624,4776,1.0,focal shunt,depth-matched unrelated,3,0.011700986583742646,0.011700986583750884,0.011700986583742646,-0.011700986583742646,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3984,1.0,matched additive,descendant,4,0.00010703117231622197,0.00010768935657194582,0.0001052106845375821,0.00010703117231622197,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3984,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3984,1.0,focal shunt,descendant,4,0.00290156755656359,0.0029009096617099183,0.0029033872438749436,-0.00290156755656359,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3984,1.0,focal shunt,depth-matched unrelated,4,0.002568708654750919,0.002568708654750641,0.0025687086547508636,-0.002568708654750919,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3996,1.0,matched additive,descendant,3,0.0011301545310170276,0.0011250133586047303,0.0011121902503840216,0.0011301545310170276,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3996,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3996,1.0,focal shunt,descendant,3,0.00949928635855984,0.0095044045101288,0.009517170199914946,-0.00949928635855984,0.0
v661_disjoint,Ra150_Rm15000,864691136066733720,3996,1.0,focal shunt,depth-matched unrelated,3,0.006131564911440111,0.006131564911439291,0.0061315649114405575,-0.006131564911440111,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4198,1.0,matched additive,descendant,4,6.457209623924866e-05,6.475421405766638e-05,6.3387949820571e-05,6.457209623924866e-05,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4198,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4198,1.0,focal shunt,descendant,4,0.0018138261568029957,0.0018136440909083135,0.001815009965611597,-0.0018138261568029957,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4198,1.0,focal shunt,depth-matched unrelated,4,0.001593211593070405,0.0015932115930703216,0.0015932115930705716,-0.001593211593070405,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4212,1.0,matched additive,descendant,3,0.0009491594437842992,0.0009561768273905839,0.0009368124126289882,0.0009491594437842992,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4212,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4212,1.0,focal shunt,descendant,3,0.007376717111812066,0.007369728002317101,0.0073890143930957,-0.007376717111812066,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4212,1.0,focal shunt,depth-matched unrelated,3,0.004280811054166938,0.004280811054166826,0.004280811054166603,-0.004280811054166938,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4291,1.0,matched additive,descendant,3,0.00011480357924573145,0.00011471514429212473,0.00011395954876294871,0.00011480357924573145,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4291,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4291,1.0,focal shunt,descendant,3,0.003884696503389477,0.003884784892538573,0.003885540096668917,-0.003884696503389477,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4291,1.0,focal shunt,depth-matched unrelated,3,0.0034812430476020865,0.003481243047602086,0.0034812430476020865,-0.0034812430476020865,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4600,1.0,matched additive,descendant,3,0.003314650197179501,0.0032963401635439497,0.003323462803448703,0.003314650197179501,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4600,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4600,1.0,focal shunt,descendant,3,0.020096341072540807,0.020114403751103196,0.0200876475131493,-0.020096341072540807,0.0
v661_disjoint,Ra150_Rm15000,864691136100511093,4600,1.0,focal shunt,depth-matched unrelated,3,0.009720456201472636,0.009720456201472485,0.009720456201472636,-0.009720456201472636,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,431,1.0,matched additive,descendant,3,0.0009355776858010413,0.0009402135374821179,0.0009355776858010413,0.0009355776858010413,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,431,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,431,1.0,focal shunt,descendant,3,0.012055095504966954,0.012050475933656615,0.012055095504966954,-0.012055095504966954,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,431,1.0,focal shunt,depth-matched unrelated,3,0.009465027862511483,0.00946502786251152,0.009465027862511594,-0.009465027862511483,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,940,1.0,matched additive,descendant,3,0.0015099775657449932,0.0015213167445089033,0.0014504177726929299,0.0015099775657449932,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,940,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,940,1.0,focal shunt,descendant,3,0.01430339394396507,0.014292119112717513,0.014362615676596477,-0.01430339394396507,0.0
v661_disjoint,Ra150_Rm15000,864691136109892792,940,1.0,focal shunt,depth-matched unrelated,3,0.01010423353780104,0.010104233537800928,0.01010423353780048,-0.01010423353780104,0.0
v661_disjoint,Ra150_Rm15000,864691136137737085,3865,1.0,matched additive,descendant,3,0.0005412019291885003,0.0005425438455079986,0.0005484941523302397,0.0005412019291885003,0.0
v661_disjoint,Ra150_Rm15000,864691136137737085,3865,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136137737085,3865,1.0,focal shunt,descendant,3,0.00796805478614596,0.007966715736154638,0.007960778139231288,-0.00796805478614596,0.0
v661_disjoint,Ra150_Rm15000,864691136137737085,3865,1.0,focal shunt,depth-matched unrelated,3,0.006368646455874696,0.0063686464558747324,0.006368646455875031,-0.006368646455874696,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1817,1.0,matched additive,descendant,31,9.028257670955964e-05,8.405568389161465e-05,9.078440278667515e-05,9.028257670955964e-05,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1817,1.0,matched additive,depth-matched unrelated,31,2.2204460492503128e-16,8.294704876749369e-07,2.2204460492503128e-16,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1817,1.0,focal shunt,descendant,31,0.002667941241686052,0.002674165896705733,0.002667439595953724,-0.002667941241686052,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1817,1.0,focal shunt,depth-matched unrelated,31,0.002398723203730884,0.0024008738285807734,0.002398723203730884,-0.002398723203730884,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1842,1.0,matched additive,descendant,25,0.000493410602108994,0.0004940108779729278,0.000551188242950015,0.000493410602108994,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1842,1.0,matched additive,depth-matched unrelated,25,2.2204460492503128e-16,1.1546319456101626e-16,2.2204460492503128e-16,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1842,1.0,focal shunt,descendant,25,0.006904867957103354,0.0069042689248869004,0.006847210481637715,-0.006904867957103354,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,1842,1.0,focal shunt,depth-matched unrelated,25,0.0053142095251765414,0.005314209525129097,0.0053142095251765414,-0.0053142095251765414,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,2030,1.0,matched additive,descendant,6,0.007645676832404889,0.007589260500402845,0.007373099782033473,0.007645676832404889,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,2030,1.0,matched additive,depth-matched unrelated,6,0.003483965200265775,0.003483965200265775,0.003483965200265775,0.003483965200265775,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,2030,1.0,focal shunt,descendant,6,0.02787152436925079,0.027926366311210774,0.028136503310769195,-0.02787152436925079,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,2030,1.0,focal shunt,depth-matched unrelated,6,0.014163938425476153,0.014163938425476153,0.014163938425476153,-0.014163938425476153,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5913,1.0,matched additive,descendant,7,0.0012821354745238128,0.0012839830870847342,0.0012805068844311035,0.0012821354745238128,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5913,1.0,matched additive,depth-matched unrelated,7,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5913,1.0,focal shunt,descendant,7,0.00371840379216761,0.0037165644379986117,0.003720025102783124,-0.00371840379216761,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5913,1.0,focal shunt,depth-matched unrelated,7,0.0005092513233217899,0.0005092513233467191,0.0005092513233823278,-0.0005092513233217899,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5929,1.0,matched additive,descendant,6,0.0014624923725803539,0.0014633787328125663,0.0014615630252280752,0.0014624923725803539,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5929,1.0,matched additive,depth-matched unrelated,6,0.0,7.401486830834377e-17,2.2204460492503128e-16,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5929,1.0,focal shunt,descendant,6,0.004099892459335293,0.004099010566959305,0.004100817122128771,-0.004099892459335293,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,5929,1.0,focal shunt,depth-matched unrelated,6,0.000494185405167818,0.0004941854050684781,0.0004941854048410289,-0.000494185405167818,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6017,1.0,matched additive,descendant,14,0.0009592715076017994,0.0009669081986767473,0.0009639994414294387,0.0009592715076017994,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6017,1.0,matched additive,depth-matched unrelated,14,0.0,4.069426259586229e-05,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6017,1.0,focal shunt,descendant,14,0.00522557664661104,0.005217967502985396,0.005220865768280306,-0.00522557664661104,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6017,1.0,focal shunt,depth-matched unrelated,14,0.0025640074812809223,0.002674248038228719,0.002564007481191821,-0.0025640074812809223,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6110,1.0,matched additive,descendant,7,0.0007062747607395356,0.0007069553302234379,0.0007078967614150759,0.0007062747607395356,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6110,1.0,matched additive,depth-matched unrelated,7,2.2204460492503128e-16,6.931983071282671e-05,0.0,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6110,1.0,focal shunt,descendant,7,0.002027937142164206,0.002027258207883799,0.002026319038672164,-0.002027937142164206,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6110,1.0,focal shunt,depth-matched unrelated,7,0.0003252158576903368,0.0004889605635573861,0.000325215857456892,-0.0003252158576903368,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6554,1.0,matched additive,descendant,4,0.0003298087263270126,0.0003317170577374316,0.00032288390560539313,0.0003298087263270126,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6554,1.0,matched additive,depth-matched unrelated,4,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6554,1.0,focal shunt,descendant,4,0.0037322746481187265,0.003730368666039466,0.0037391909433138913,-0.0037322746481187265,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,6554,1.0,focal shunt,depth-matched unrelated,4,0.0028293578149136064,0.002829357814881207,0.0028293578149224574,-0.0028293578149136064,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7195,1.0,matched additive,descendant,13,0.0006932599380889143,0.0006876439810292394,0.0006916573391799968,0.0006932599380889143,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7195,1.0,matched additive,depth-matched unrelated,13,0.0,6.832141690000962e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7195,1.0,focal shunt,descendant,13,0.003072772212849209,0.0030783744667610483,0.0030743709014495893,-0.003072772212849209,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7195,1.0,focal shunt,depth-matched unrelated,13,0.0013196668395243443,0.0013196668396929705,0.0013196668395244555,-0.0013196668395243443,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7498,1.0,matched additive,descendant,8,0.00037194394747292885,0.0003718358171935339,0.0003722734376398068,0.00037194394747292885,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7498,1.0,matched additive,depth-matched unrelated,8,1.1102230246251564e-16,1.3525564109675804e-06,0.0,1.1102230246251564e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7498,1.0,focal shunt,descendant,8,0.001392160890876079,0.0013922688812937278,0.0013918318266279458,-0.001392160890876079,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7498,1.0,focal shunt,depth-matched unrelated,8,0.00046917799519774364,0.00047270113547554285,0.00046917799519757705,-0.00046917799519774364,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7541,1.0,matched additive,descendant,3,0.0012190476051123441,0.001218979252347479,0.0012190476051123441,0.0012190476051123441,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7541,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7541,1.0,focal shunt,descendant,3,0.0035029088636912425,0.003502976937515703,0.0035029088636912425,-0.0035029088636912425,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,7541,1.0,focal shunt,depth-matched unrelated,3,0.0006227866282428855,0.0006227866282430707,0.0006227866282428855,-0.0006227866282428855,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,8734,1.0,matched additive,descendant,3,0.010950918668711484,0.010978578384402022,0.01109015022632198,0.010950918668711484,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,8734,1.0,matched additive,depth-matched unrelated,3,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,8734,1.0,focal shunt,descendant,3,0.03567205292361429,0.03564538637670675,0.03553782102962111,-0.03567205292361429,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,8734,1.0,focal shunt,depth-matched unrelated,3,0.009260207089210725,0.009260207089709519,0.00926020709077479,-0.009260207089210725,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,9714,1.0,matched additive,descendant,6,0.015151847498294502,0.015135271769973396,0.015158386903592539,0.015151847498294502,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,9714,1.0,matched additive,depth-matched unrelated,6,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,9714,1.0,focal shunt,descendant,6,0.04911209329912973,0.04912785719969254,0.04910587415566396,-0.04911209329912973,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,9714,1.0,focal shunt,depth-matched unrelated,6,0.012554899835450857,0.012554899835460655,0.012554899835450857,-0.012554899835450857,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10425,1.0,matched additive,descendant,3,0.014346390861172098,0.014325862674144353,0.014346390861172098,0.014346390861172098,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10425,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10425,1.0,focal shunt,descendant,3,0.04553476956547072,0.04555432019643809,0.04553476956547072,-0.04553476956547072,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10425,1.0,focal shunt,depth-matched unrelated,3,0.009715870132683931,0.009715870132901342,0.009715870132671936,-0.009715870132683931,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10588,1.0,matched additive,descendant,3,0.011161776131329081,0.011152089128144813,0.011176769871874598,0.011161776131329081,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10588,1.0,matched additive,depth-matched unrelated,3,4.3991061226605416e-05,9.107055702205262e-05,0.00022922060983944143,4.3991061226605416e-05,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10588,1.0,focal shunt,descendant,3,0.03406108053956874,0.0340704153604856,0.034046631890389145,-0.03406108053956874,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,10588,1.0,focal shunt,depth-matched unrelated,3,0.007474730945015139,0.007588632586220951,0.00791642121484775,-0.007474730945015139,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,11345,1.0,matched additive,descendant,4,0.0004235182577908478,0.0004236049118473762,0.0004233336249994964,0.0004235182577908478,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,11345,1.0,matched additive,depth-matched unrelated,4,2.2204460492503128e-16,9.134694700688403e-05,0.0,2.2204460492503128e-16,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,11345,1.0,focal shunt,descendant,4,0.0017502055857592463,0.0017501190598321538,0.0017503899455464467,-0.0017502055857592463,0.0
v661_disjoint,Ra150_Rm15000,864691136195348812,11345,1.0,focal shunt,depth-matched unrelated,4,0.0006927693170118918,0.0009221081128444182,0.0006927693178621899,-0.0006927693170118918,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,842,1.0,matched additive,descendant,3,0.00011012085952947605,9.831231606634656e-05,0.00011012085952947605,0.00011012085952947605,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,842,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,842,1.0,focal shunt,descendant,3,0.005510460417582361,0.00552226495855471,0.005510460417582361,-0.005510460417582361,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,842,1.0,focal shunt,depth-matched unrelated,3,0.0052815082506744914,0.005281508250674752,0.0052815082506744914,-0.0052815082506744914,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,1855,1.0,matched additive,descendant,6,0.00010073986468291072,9.974405117968508e-05,9.815575700041272e-05,0.00010073986468291072,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,1855,1.0,matched additive,depth-matched unrelated,6,0.0,7.401486830834377e-17,0.0,0.0,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,1855,1.0,focal shunt,descendant,6,0.004462812479714289,0.004463808009750218,0.00446539585181434,-0.004462812479714289,0.0
v661_disjoint,Ra150_Rm15000,864691136275165965,1855,1.0,focal shunt,depth-matched unrelated,6,0.0042787986018082026,0.004278798601808128,0.004278798601808369,-0.0042787986018082026,0.0
