panel,task,series,x_name,x_label,unit,mean,signed_mean,n_seeds,interval,endpoint,drop_radius_pt,record,x,ci95_low,ci95_high,seed,value,noise,common_rate,ci_low,ci_high,positive_seeds
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9811204647785632,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8192.0,0.9115083113040906,1.0383742426777947,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.983379776223787,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8448.0,0.9113680779612419,1.0478645042644927,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.974589516760868,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8704.0,0.9017024335503014,1.033384555126981,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9818369535246478,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8960.0,0.908838395266501,1.0402135142794333,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9856280544908638,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9216.0,0.9038476646871763,1.0528515402405427,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9966441692604675,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9472.0,0.920375960091428,1.060056031279507,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9813239861068741,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9728.0,0.9015584907863491,1.0393681318939623,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9967489558618741,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9984.0,0.9153861461546549,1.0599963859409627,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.984330063387216,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,10240.0,0.9024679717582526,1.0522569394860475,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9847376159513404,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,10496.0,0.9111845970749275,1.046012637647731,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,1.0079008754347425,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,10752.0,0.9237579285960643,1.0722000059560848,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9707406991962524,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11008.0,0.8806223176489223,1.0436405849593573,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9696447088000081,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11264.0,0.888144454307589,1.033200996396656,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,1.012157233825956,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11520.0,0.9167629622633852,1.098409976817255,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9890131680421277,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11776.0,0.9061154830202192,1.0650250989490984,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9817533658913569,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12032.0,0.9004348061967724,1.0471092422321446,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9840019275616283,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12288.0,0.9030178362885771,1.0498505265138725,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,1.0029930773067828,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12544.0,0.9134709983055079,1.0784534773647088,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9964341378019455,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12800.0,0.9123030533436421,1.065332297825693,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,1.0128358267801314,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13056.0,0.9551035432300459,1.0653629557499995,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,1.002517367032638,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13312.0,0.9325726075634385,1.0682068070558195,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9722276622732526,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13568.0,0.9032790818466265,1.0321081154819127,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,1.021482096487963,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13824.0,0.9672376628087087,1.078885654615758,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9853814455434977,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14080.0,0.9097545053016832,1.049588233064968,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9984006826836387,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14336.0,0.9213736237094012,1.0644941301510449,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9680937139915227,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14592.0,0.8931003020226295,1.0328502358733844,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.970107700182252,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14848.0,0.894905189154085,1.0339463123252306,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9787968396378905,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15104.0,0.9028312828639484,1.0450983185170832,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.97421018975477,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15360.0,0.9055844670365217,1.0350286342236537,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9798853687642396,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15616.0,0.908597640951452,1.0396739184775923,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9736000658162544,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15872.0,0.9013805673830487,1.034529302766545,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9930594790462154,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,16128.0,0.9296222182786064,1.048068190557918,,,,,,,
D,Quartic,calibrated broadcast,training updates,,test NMSE,0.9994365546526197,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,16384.0,0.9307465944017587,1.0600283053361377,,,,,,,
D,Quartic,noise floor,expected label-noise NMSE,,test NMSE,0.045,,20.0,none,analytic,,summary,,,,,,,,,,
E,,quartic-minus-pairwise calibrated-minus-exact,,,,0.9628066512905518,,20.0,,16384 updates; clean complete domain,,summary,,,,,,fixed_absolute,False,0.897927936662901,1.020078990704275,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092100.0,1.018903348529603,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092101.0,0.9213897007475877,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092102.0,0.9781891815112446,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092103.0,0.5857334335685737,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092104.0,0.971436189374,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092105.0,1.0180797213527297,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092106.0,1.0729779047544266,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092107.0,1.0641422964562133,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092108.0,1.0453463022959677,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092109.0,0.8415639298183868,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092110.0,0.8950836388228559,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092111.0,0.9919387363910689,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092112.0,1.0030180524471781,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092113.0,1.110487322086063,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092114.0,1.21731349399959,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092115.0,1.013902483100475,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092116.0,0.9947533013659555,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092117.0,0.7178765619652391,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092118.0,1.0134396554506904,fixed_absolute,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092119.0,0.7805577717731895,fixed_absolute,False,,,
E,,quartic-minus-pairwise calibrated-minus-exact,,,,1.0302231331696876,,20.0,,16384 updates; clean complete domain,,summary,,,,,,noise_free,False,0.934967371662158,1.1198738373351265,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092100.0,1.05947904508004,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092101.0,1.2110140091082817,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092102.0,1.4634860125014555,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092103.0,0.43476151108983724,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092104.0,0.9968410542826192,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092105.0,1.0491392101723298,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092106.0,1.0041673424792499,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092107.0,1.2801063424816743,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092108.0,1.0094264661032215,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092109.0,0.7528922471397405,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092110.0,0.8464623517281585,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092111.0,1.2871916663608824,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092112.0,1.0127825284944658,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092113.0,1.0216376665045968,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092114.0,0.9604517577107955,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092115.0,1.2616125980712556,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092116.0,0.9966238799889708,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092117.0,1.0298719277700215,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092118.0,0.9398758776313182,noise_free,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092119.0,0.9866391686948398,noise_free,False,,,
E,,quartic-minus-pairwise calibrated-minus-exact,,,,1.007216093261483,,20.0,,16384 updates; clean complete domain,,summary,,,,,,relative_matched,False,0.9302431017156504,1.0837900793280446,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092100.0,1.0581414067753887,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092101.0,1.0286811654156531,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092102.0,0.942787656496897,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092103.0,0.5448996123347815,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092104.0,0.9768502132787883,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092105.0,1.0010662391770497,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092106.0,1.03918162287345,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092107.0,1.4463683964373715,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092108.0,1.0551100723184368,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092109.0,0.9000683062969838,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092110.0,0.8339390501033438,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092111.0,1.2011773031659359,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092112.0,0.9999120269906248,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092113.0,1.212490362317035,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092114.0,1.0402596760330391,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092115.0,1.0287374735949526,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092116.0,0.9938507045863898,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092117.0,0.7401846823543509,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092118.0,0.996287573208092,relative_matched,False,,,
E,,paired seed contrast,,,,,,,,,,paired seed difference,,,,2026092119.0,1.1043283214711,relative_matched,False,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211200.0,0.8303748023390803,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211201.0,1.0055774053915736,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211202.0,0.6068091698272311,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211203.0,0.6754329572588698,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211204.0,0.8736767537411597,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211205.0,0.9628983137864113,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211206.0,0.9132710673122776,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211207.0,0.9590147387043441,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211208.0,1.0050834010434517,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211209.0,0.00409646717550749,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211210.0,1.0864315499937622,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211211.0,0.9564881612672272,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211212.0,0.9997374844288913,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211213.0,0.7955436781934029,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211214.0,0.5161765040263325,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211215.0,0.9847087211849935,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211216.0,1.0094628684048765,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211217.0,1.0135462787301313,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211218.0,0.7929397651028963,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,1024.0,,,211219.0,0.7650755434812456,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.8378172815696832,,20.0,95 % paired percentile bootstrap,endpoint state,,summary,1024.0,0.7190435929903065,0.9307531820366128,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.7660908225174514,,20.0,95 % paired percentile bootstrap,validation-selected state,,summary,1024.0,0.6457587904687998,0.8704299785690044,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211200.0,0.8084973170717362,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211201.0,1.0087698002203664,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211202.0,0.7396096441789556,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211203.0,0.4374927387841748,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211204.0,0.7744666644460125,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211205.0,0.9773526995835449,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211206.0,0.8438721006729111,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211207.0,1.0189325338355768,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211208.0,1.010431458638915,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211209.0,1.063446381457699,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211210.0,0.9719319361237237,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211211.0,0.9720616476249622,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211212.0,0.985041493678012,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211213.0,0.9561422679608516,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211214.0,1.0209207447173168,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211215.0,1.0082234662644016,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211216.0,1.0331065660351821,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211217.0,1.0526669815115874,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211218.0,0.6676739855147213,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,4096.0,,,211219.0,0.9586306122621888,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.9154635520291418,,20.0,95 % paired percentile bootstrap,endpoint state,,summary,4096.0,0.8424221461429245,0.9753669715555157,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.7936736201830213,,20.0,95 % paired percentile bootstrap,validation-selected state,,summary,4096.0,0.6945879448435743,0.8830944142502816,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211200.0,0.8357449870771856,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211201.0,0.9770527225588955,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211202.0,1.0068250386847073,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211203.0,0.4867835169028608,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211204.0,0.813607792176588,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211205.0,0.983720116038209,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211206.0,0.8712205134827636,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211207.0,1.011253383483075,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211208.0,0.9955591668399988,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211209.0,1.1123335317110548,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211210.0,1.0042147947319737,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211211.0,0.9706942667873221,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211212.0,1.0055302134877,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211213.0,0.8856658401617407,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211214.0,1.0360322975427643,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211215.0,1.0318029483950644,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211216.0,1.0080625406592776,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211217.0,1.0455260697378124,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211218.0,0.6253309355000096,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,8192.0,,,211219.0,0.9657183445623457,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.9336339510260674,,20.0,95 % paired percentile bootstrap,endpoint state,,summary,8192.0,0.8639746849622365,0.9907224626948388,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,0.7937199550459576,,20.0,95 % paired percentile bootstrap,validation-selected state,,summary,8192.0,0.6946037906454089,0.883323670793137,,,,,,,20.0
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211200.0,0.8103634983105411,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211201.0,1.057270587543771,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211202.0,0.8819167649087892,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211203.0,0.6054108813896322,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211204.0,0.8298196928334859,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211205.0,1.0712903867588126,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211206.0,0.8234231879958209,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211207.0,1.0397561268665607,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211208.0,1.0620441012460855,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211209.0,1.0661409300101403,,,,,
F,Quartic minus pairwise,calibrated broadcast minus exact path,budget (training updates),,test NMSE difference,,,,,endpoint state,,paired seed difference,16384.0,,,211210.0,0.9340635829584218,,,,,
