cohort,seed,family,step,structure,common_rate,model,optimizer,rate,rule,selected_rate,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,1.5948993314319861,1.0805824064726537,1,2,0.9615230766176628
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,8.675904900915736,1.108817020947226,2,2,0.9486652527827993
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,5.164311485990497,4.851993748479202,8,12,0.30876291435935427
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,1.5948993314319861,1.0805824064726537,1,2,0.9615230766176628
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,8.675904900915736,1.108817020947226,2,2,0.9486652527827993
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,5.164311485990497,4.851993748479202,8,12,0.30876291435935427
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,1.5948993314319861,1.0805824064726537,1,2,0.9615230766176628
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,loss_credit,6,8.675904900915736,1.108817020947226,2,2,0.9486652527827993
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_jacobian_nonroot,24,5.164311485990497,4.851993748479202,8,12,0.30876291435935427
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,path_q,6,1.5948993314319861,1.0805824064726537,1,2,0.9615230766176628
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,loss_credit,6,8.675904900915736,1.108817020947226,2,2,0.9486652527827993
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_jacobian_nonroot,24,5.164311485990497,4.851993748479202,8,12,0.30876291435935427
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,path_q,6,1.5948993314319861,1.0805824064726537,1,2,0.9615230766176628
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,loss_credit,6,8.675904900915736,1.108817020947226,2,2,0.9486652527827993
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_jacobian_nonroot,24,5.164311485990497,4.851993748479202,8,12,0.30876291435935427
matched_fresh_algebraic,211218,quartet,0,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,path_q,6,1.5948993314319861,1.0805824064726537,1,2,0.9615230766176628
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,loss_credit,6,8.675904900915736,1.108817020947226,2,2,0.9486652527827993
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,5.164311485990497,4.851993748479202,8,12,0.30876291435935427
matched_fresh_algebraic,211218,quartet,0,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,30.559927587831993,3.5084596102164918,7,12,0.4250432633353813
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,exact,True,path_q,6,1.295849074615771,1.0699912662433184,1,2,0.9664071884942703
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,exact,True,loss_credit,6,5.735094136312343,1.0899790827341795,1,2,0.9571970179824624
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,exact,True,parameter_jacobian_nonroot,24,4.063616400991046,4.832894109271955,8,12,0.3149960742687919
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,exact,True,parameter_gradient_nonroot,24,19.30551768273074,3.727435896678507,7,12,0.3932892185050944
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,path_q,6,1.4926770834083005,1.0820916160249914,1,2,0.9608402557220385
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,loss_credit,6,7.848533374341715,1.110202065525914,2,2,0.9480600281999152
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_jacobian_nonroot,24,4.8425018161697135,4.835832318970626,8,12,0.310146270031302
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_gradient_nonroot,24,27.768312178971485,3.5104047895975623,7,12,0.4265877560190183
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,path_q,6,1.30298496104517,1.0850592114298168,1,3,0.959502869307351
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,loss_credit,6,6.385068089972299,1.112666725159715,2,2,0.9469922338462304
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_jacobian_nonroot,24,4.246743338391804,4.794047532963434,9,13,0.31439057080406735
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_gradient_nonroot,24,22.8009247707225,3.5137955629602837,7,12,0.4297957207076216
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_q,6,1.3047895451524882,1.070618623180638,1,2,0.966118627651932
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,5.84961630558017,1.0905539430235798,1,2,0.956938401804693
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,4.10437807403252,4.844717541220575,8,12,0.3143286681263915
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,19.767614855726592,3.7404847922446574,7,12,0.38973102725619607
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,1.4886941652402532,1.0759776946991688,1,2,0.9636358022682914
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,7.512937878987506,1.1008594543708135,1,2,0.9522464643038777
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,4.763104061596733,4.8427283865279955,8,12,0.31082810818021145
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,26.029206372823886,3.5929798807544278,7,12,0.41185368109372916
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,1.2930199523548105,1.0675881976687969,1,2,0.9675106462756141
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,5.660309616066666,1.086501563867527,1,2,0.9587712580161415
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,4.035639809184687,4.824018086072046,8,12,0.31655973233126533
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,18.954958980556114,3.7656721549369854,7,12,0.3847250657029004
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,1.569611563511819,1.0772958966524875,1,2,0.9630254865724892
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,8.375120033355767,1.1039300797699727,1,2,0.9508543245821298
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,5.062681291734867,4.824594117349254,8,12,0.3099480268377095
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,29.337397921502372,3.5209106617250017,7,12,0.4220076413229195
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,1.5742151957173913,1.0792388947383862,1,2,0.9621383564980143
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,8.514278149659981,1.1068589814230907,2,2,0.9495431388739201
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,5.097805628697435,4.828067661544197,8,12,0.3088505967156321
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,30.038653589657798,3.4914895255007052,7,12,0.42766088607851876
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,1.5759808936863304,1.0772896848631295,1,2,0.9630285052685374
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,loss_credit,6,8.451146922099642,1.1038025729461145,1,2,0.9509125049761062
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_jacobian_nonroot,24,5.0855650704050985,4.826085635589672,8,12,0.309838598594734
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_gradient_nonroot,24,29.622776066792504,3.530201277531883,7,12,0.41997420745366393
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,path_q,6,1.5323567488045242,1.0699808275298373,1,2,0.9663893726159516
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,loss_credit,6,7.953131508414884,1.092738952316681,1,2,0.9559070222917032
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_jacobian_nonroot,24,4.905611038678901,4.767016061507962,8,12,0.31243558076903527
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_gradient_nonroot,24,27.56440704516973,3.5788311180476184,7,12,0.4079944151699483
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,path_q,6,1.5759808951875938,1.0772896847564315,1,2,0.9630285053168369
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,loss_credit,6,8.451146955291563,1.1038025725982532,1,2,0.9509125051306191
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_jacobian_nonroot,24,5.085565075030065,4.826085634296843,8,12,0.30983859863862145
matched_fresh_algebraic,211218,quartet,1,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_gradient_nonroot,24,29.622776168757504,3.530201284518001,7,12,0.41997420597114643
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,path_q,6,1.5323567533719638,1.0699808272234557,1,2,0.9663893727559486
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,loss_credit,6,7.953131609259176,1.092738951298192,1,2,0.9559070227494944
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,4.905611053027709,4.76701605810025,8,12,0.3124355808867485
matched_fresh_algebraic,211218,quartet,1,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,27.56440735805235,3.578831138848868,7,12,0.4079944105732013
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,exact,True,path_q,6,0.4192241320099615,1.031806004964556,1,2,0.9844047398399599
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,exact,True,loss_credit,6,1.0032978794150411,1.03476110223226,1,2,0.9829816901926715
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,exact,True,parameter_jacobian_nonroot,24,1.0976088127123371,4.310002666677112,8,11,0.37716137672614874
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,exact,True,parameter_gradient_nonroot,24,2.6840937145787787,4.110904461959873,7,11,0.37532921197679614
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,path_q,6,0.685539489030713,1.0862013913833177,1,3,0.9590356097414019
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,loss_credit,6,2.388765120627772,1.1063021855998694,2,3,0.9499410118650885
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_jacobian_nonroot,24,2.277883172708732,4.318070496502715,9,13,0.36433841152352187
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_gradient_nonroot,24,8.71034013889223,3.412169746089028,8,12,0.45248240667686895
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,path_q,6,0.23225782181825308,1.0482535961374735,1,2,0.9765881023093186
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,loss_credit,6,0.5325915827748908,1.0514995151030522,1,2,0.975056483554119
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_jacobian_nonroot,24,0.8266293380850248,2.9223604711297786,8,12,0.5116103996885565
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_gradient_nonroot,24,1.9949355467558572,2.74455692351226,8,11,0.5381517553855732
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_q,6,0.430958648775241,1.0213688945904957,1,2,0.9894599437687186
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,1.0047867212344748,1.0227757586966149,1,2,0.9887745774021369
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,1.0766703149774892,4.207940149658854,7,11,0.396218057992059
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,2.5610850245172037,4.0602255553018365,7,11,0.3963050968743995
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,0.8327640777601681,1.043041654002302,1,2,0.9790319852782312
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,2.496901059106741,1.050486457727799,1,2,0.9754939841891023
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,2.3514481075861338,4.6157162545210735,8,12,0.34811456951162206
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,7.36271574799744,4.056476304616473,8,12,0.36009968457734143
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,0.4720519397219521,1.0165096419625317,1,1,0.9918292245924016
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,1.0714333790716632,1.0176253336006371,1,1,0.9912822679603981
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,1.1207697282636213,4.041559107635644,7,11,0.4179108852246462
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,2.582529399570226,3.950602685931634,7,11,0.41698206735493715
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,1.2708989395935693,1.045984790196431,1,2,0.977612316739212
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,5.293285536323876,1.0598682823995584,1,2,0.971036362952383
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,3.870836766453609,4.467516449146007,7,11,0.32381418474092954
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,17.314779206898514,3.3579908724448857,6,11,0.44504635949532884
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,1.3143788162513899,1.0623228465820767,1,2,0.9699504405891156
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,6.505397543450594,1.0829951922751093,1,2,0.9603432473957222
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,4.242062440823598,4.465635914315013,8,12,0.3240432495773954
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,23.197945990968854,3.1523576999767715,7,11,0.47792067154326084
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,1.2955574606937095,1.0446080952660517,1,2,0.9782680678091897
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,loss_credit,6,5.4920622060652,1.0577764325581918,1,2,0.9720223356817466
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_jacobian_nonroot,24,3.953140156831516,4.477852267781962,7,11,0.3236370783930742
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,parameter_gradient_nonroot,24,18.013041888958796,3.411115712638683,6,11,0.43312383923495856
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,path_q,6,0.8483836377809597,1.0062657829833543,1,1,0.9968791492444461
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,loss_credit,6,2.4496027611821978,1.0072144844814988,1,1,0.99640837152048
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_jacobian_nonroot,24,2.2612831382121925,3.850515886127215,5,9,0.3742924785681559
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,calibrated_broadcast,True,parameter_gradient_nonroot,24,6.803766434231909,3.3567477819829357,5,9,0.4338952498142038
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,path_q,6,1.2955574577830582,1.044608094584107,1,2,0.97826806813102
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,loss_credit,6,5.492062180453868,1.0577764317362435,1,2,0.9720223360643248
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_jacobian_nonroot,24,3.953140141359658,4.47785225003965,7,11,0.3236370789399143
matched_fresh_algebraic,211218,quartet,16,compatible,True,algebraic,adam,0.003,sign_broadcast,False,parameter_gradient_nonroot,24,18.013041778992008,3.4111156944754146,6,11,0.43312384185628044
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,path_q,6,0.8483836367349645,1.0062657824449421,1,1,0.9968791495113344
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,loss_credit,6,2.4496027560341336,1.0072144839486568,1,1,0.9964083717842667
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,2.2612831287973374,3.850515859713076,5,9,0.3742924797939827
matched_fresh_algebraic,211218,quartet,16,compatible,False,algebraic,adam,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,6.803766399419731,3.356747759827824,5,9,0.43389525202855694
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,exact,True,path_q,6,0.10321402861850892,1.0122445382353733,1,1,0.9939212095250672
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,exact,True,loss_credit,6,0.21229826906741703,1.0124817885495825,1,1,0.993804321217224
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,exact,True,parameter_jacobian_nonroot,24,0.23131805226623492,3.6593773068744544,7,8,0.44532237156481097
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,exact,True,parameter_gradient_nonroot,24,0.4772501912885632,3.658054319102879,6,8,0.44386749215504856
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,path_q,6,0.18839112656436388,1.0245204866258704,1,2,0.9879319002357229
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,loss_credit,6,0.4057873766306154,1.0254370118576845,1,2,0.9874874806393844
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_jacobian_nonroot,24,0.6926962860809518,2.5864607406207423,7,11,0.5572349496754826
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,unit_broadcast,True,parameter_gradient_nonroot,24,1.5265126991075262,2.51929028490772,7,11,0.5684029477007015
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,path_q,6,0.14758090277999944,1.161287097735076,2,2,0.9250134975549854
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,loss_credit,6,0.2880898732376062,1.15975783482296,2,2,0.9256800855434314
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_jacobian_nonroot,24,0.5953449118974274,2.18350083552871,5,5,0.6330591520143286
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,unit_broadcast,False,parameter_gradient_nonroot,24,1.148334329943266,2.186572509736782,4,5,0.6311496355272322
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_q,6,0.1867101563875503,1.0004860741399344,1,1,0.9997570370930342
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,loss_credit,6,0.37825483685279093,1.000488093205458,1,1,0.9997560284918295
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_jacobian_nonroot,24,0.35069801814436896,3.0519448452306066,6,7,0.5323083399759324
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,calibrated_broadcast,True,parameter_gradient_nonroot,24,0.7109512210575165,3.0455211430216402,6,7,0.532883623286666
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,path_q,6,0.42487634010130637,1.0126514238506181,1,1,0.9937245616298898
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,loss_credit,6,0.9302608704448578,1.0131673935049326,1,1,0.9934705313328916
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_jacobian_nonroot,24,0.9595751079020776,3.8855543488524127,7,11,0.4401557923804887
matched_fresh_algebraic,211218,quartet,64,compatible,False,algebraic,sgd,0.01,sign_broadcast,True,parameter_gradient_nonroot,24,2.120381839812237,3.8356899033929834,7,11,0.4405607075624002
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,path_q,6,0.26365178403683076,1.0009766599109136,1,1,0.9995119581197315
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,loss_credit,6,0.5331279700319557,1.0009797645179626,1,1,0.9995104079920046
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_jacobian_nonroot,24,0.4718888693394232,2.8750079148306287,7,8,0.5585259195626254
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,sgd,0.03,sign_broadcast,False,parameter_gradient_nonroot,24,0.9549075847165608,2.873703668268239,7,8,0.5585289396814382
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,exact,True,path_q,6,0.778238496939525,1.0202588154273802,1,2,0.9899873138387507
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,exact,True,loss_credit,6,2.1554987146096347,1.0238645619114497,1,2,0.9882264627795704
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,exact,True,parameter_jacobian_nonroot,24,2.0739837736446414,3.9352962984375486,6,10,0.3753286830862833
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,exact,True,parameter_gradient_nonroot,24,5.881679999200152,3.615666495559028,5,9,0.3878101798152083
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,path_q,6,0.7348969264946983,1.0128049751698656,1,1,0.9936498913875192
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,loss_credit,6,2.818477500664981,1.0147640242274854,1,1,0.9926854769020999
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_jacobian_nonroot,24,2.4393100494219113,3.455384060426231,6,9,0.421021714342891
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,unit_broadcast,True,parameter_gradient_nonroot,24,10.899983539381763,2.402120395251976,4,8,0.5958927913007269
matched_fresh_algebraic,211218,quartet,64,compatible,True,algebraic,adam,0.003,calibrated_broadcast,False,path_q,6,0.8157141983071904,1.0060499038606021,1,1,0.9969863318740877
