optimizer,rule,step,dictionary,metric,contrast,mean,ci95_low,ci95_high,n_seeds,status
sgd,shuffled_projection,0,ancestry_K3,population_gradient_cosine_full,quartet_minus_matching,0.043104869720935156,-0.01694885032301884,0.11049189295771973,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K3,population_nmse,quartet_minus_matching,0.30945669375190377,-0.1534525391955462,0.8785591381578832,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,field_energy_fidelity,quartet_minus_matching,0.05270966696130462,-0.08281084788121892,0.18808340882559757,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,mean_per_example_fidelity,quartet_minus_matching,0.042052870696329146,-0.08875031690351705,0.17199304871368382,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,error_weighted_energy_fidelity,quartet_minus_matching,0.05247341515949723,-0.08828509449366778,0.18867009700192217,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,eligibility_weighted_update_fidelity,quartet_minus_matching,0.03122918814712345,-0.12555262159486758,0.1843757151518023,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,population_gradient_cosine_nonroot,quartet_minus_matching,0.07358095346562435,-0.033045132597233205,0.1796254364861973,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,population_gradient_cosine_full,quartet_minus_matching,0.01865921736537251,-0.04051855496413666,0.08673211781689392,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K4,population_nmse,quartet_minus_matching,0.30945669375190377,-0.16826816852438573,0.8743395568266564,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,field_energy_fidelity,quartet_minus_matching,0.01987180995428849,-0.10467374348324818,0.14294544440503176,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,mean_per_example_fidelity,quartet_minus_matching,0.015099644267852602,-0.10686899975722453,0.13928224448048163,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,error_weighted_energy_fidelity,quartet_minus_matching,0.018242216127506955,-0.10995166213824574,0.14086535929812743,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0008337353266896219,-0.12862599555982662,0.1295258287828544,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,population_gradient_cosine_nonroot,quartet_minus_matching,0.046603850686772544,-0.06086057248871884,0.1575905639167927,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,population_gradient_cosine_full,quartet_minus_matching,0.025338771179983666,-0.039921931805030945,0.10202780277504742,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K5,population_nmse,quartet_minus_matching,0.30945669375190377,-0.17077589131323573,0.8781489809970686,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,field_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,mean_per_example_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,error_weighted_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,population_gradient_cosine_nonroot,quartet_minus_matching,4.4408920985006264e-17,-5.551115123125783e-17,1.554312234475219e-16,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,population_gradient_cosine_full,quartet_minus_matching,-1.1102230246251566e-17,-1.1102230246251565e-16,8.881784197001253e-17,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,ancestry_K6,population_nmse,quartet_minus_matching,0.30945669375190377,-0.1646962449022702,0.8779600800740882,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,field_energy_fidelity,quartet_minus_matching,0.11505620063268807,-0.0070847371776341025,0.22788023350516326,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,mean_per_example_fidelity,quartet_minus_matching,0.08469160146883345,-0.048449492044466164,0.2043145062900713,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,error_weighted_energy_fidelity,quartet_minus_matching,0.10723536298652037,0.003988779430422966,0.2054217376500362,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,eligibility_weighted_update_fidelity,quartet_minus_matching,0.08626607948922838,-0.029253053875098575,0.20162027893389284,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,population_gradient_cosine_nonroot,quartet_minus_matching,0.03145708605978341,-0.02803331945208702,0.09983982009659054,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,population_gradient_cosine_full,quartet_minus_matching,-0.008117404171331295,-0.03845198896384185,0.024314700252224878,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_error,population_nmse,quartet_minus_matching,0.30945669375190377,-0.17197606738764057,0.8830228848171049,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,field_energy_fidelity,quartet_minus_matching,0.09951757712658045,-0.007948930292119958,0.20257307022615384,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,mean_per_example_fidelity,quartet_minus_matching,0.09502663959139272,-0.021741523760816027,0.20319046207883346,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,error_weighted_energy_fidelity,quartet_minus_matching,0.11934885996043583,0.006205538420986314,0.22940055754483807,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,eligibility_weighted_update_fidelity,quartet_minus_matching,0.1032559055331375,-0.030647082505837458,0.23717055940962137,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,population_gradient_cosine_nonroot,quartet_minus_matching,0.05748830794045821,-0.02933386934781678,0.16372584359209771,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,population_gradient_cosine_full,quartet_minus_matching,0.005932585495766365,-0.04444682973467582,0.060781602527922876,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,best_fixed_rank1_q,population_nmse,quartet_minus_matching,0.30945669375190377,-0.17499593826175489,0.8846750066171828,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,field_energy_fidelity,quartet_minus_matching,0.037825716303687903,-0.13225543656264147,0.20275930210450355,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,mean_per_example_fidelity,quartet_minus_matching,0.07348514809175297,-0.809787493687114,1.0985495671088463,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,error_weighted_energy_fidelity,quartet_minus_matching,0.04624568424281626,-0.1281376879573576,0.21406436280897942,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,0.013740071654586017,-0.14513344867197273,0.16889660914455773,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,0.004440257437085979,-0.11836176088442553,0.13652135441854601,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.09098341192124176,-0.15703782496182211,-0.02582623614613557,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_fixed,population_nmse,quartet_minus_matching,0.30945669375190377,-0.16203728446813906,0.8807841090545291,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,field_energy_fidelity,quartet_minus_matching,0.08111343480405474,-0.0483294208097203,0.2019397391565988,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,mean_per_example_fidelity,quartet_minus_matching,0.0751265577070821,-0.04234842055990151,0.18392499339318172,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,error_weighted_energy_fidelity,quartet_minus_matching,0.08841094791101209,-0.05194161465276831,0.22122566897587234,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,0.05572755920075062,-0.07527456030264475,0.18368528120446692,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,population_gradient_cosine_nonroot,quartet_minus_matching,-0.015949295905399112,-0.10241851335498345,0.06841633383872502,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,population_gradient_cosine_full,quartet_minus_matching,-0.038572021230807864,-0.08790411887888727,0.010703579520357139,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,initial_mean_projection,population_nmse,quartet_minus_matching,0.30945669375190377,-0.17107750766811028,0.8891920071274405,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,field_energy_fidelity,quartet_minus_matching,-0.016890204854152307,-0.07331921704810801,0.03431667810987542,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,mean_per_example_fidelity,quartet_minus_matching,-0.011135322230638647,-0.07291870939878548,0.05034209351685499,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,error_weighted_energy_fidelity,quartet_minus_matching,-0.025927816830832617,-0.0770822181914983,0.020180564838517046,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.022310050575831783,-0.07705329990362027,0.03177905620497842,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,population_gradient_cosine_nonroot,quartet_minus_matching,0.21087695826389824,0.08188346623375997,0.3375509271022011,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,population_gradient_cosine_full,quartet_minus_matching,-0.04285965607087915,-0.1361061664645059,0.05575474529473849,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,uniform_projection,population_nmse,quartet_minus_matching,0.30945669375190377,-0.1659049006977715,0.877231579906876,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,field_energy_fidelity,quartet_minus_matching,2.9266821335865765,-2.6020818122216527,8.816966249939252,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,mean_per_example_fidelity,quartet_minus_matching,27.949022661707847,-23.132093291246917,91.30259731547972,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,error_weighted_energy_fidelity,quartet_minus_matching,2.7702468585874596,-2.7805971931381666,8.618346779552606,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,1.2673455905757744,-5.240892296221482,8.562353712818835,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.06790534600500794,-0.26360254499662983,0.13022655747195336,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.019256873388331208,-0.1787563633795861,0.14813789637048969,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,0,unit_broadcast_fixed,population_nmse,quartet_minus_matching,0.30945669375190377,-0.1729418560424853,0.8747762738861776,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,field_energy_fidelity,quartet_minus_matching,0.07083755927604889,-0.028535687428841314,0.1732238661915543,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,mean_per_example_fidelity,quartet_minus_matching,0.07502961693110614,-0.02481116015041959,0.17700766341353122,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,error_weighted_energy_fidelity,quartet_minus_matching,0.0708702497408847,-0.029209201391138265,0.18261256312890312,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,eligibility_weighted_update_fidelity,quartet_minus_matching,0.07571678627469322,-0.0386685171578814,0.19404743042238407,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,population_gradient_cosine_nonroot,quartet_minus_matching,0.3238510524453223,0.1728704862976564,0.475862589204632,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,population_gradient_cosine_full,quartet_minus_matching,0.0801401322273532,0.003177832468259223,0.16545538106184096,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K2,population_nmse,quartet_minus_matching,0.19064799358158094,-0.18017616543770285,0.6286908196835201,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,field_energy_fidelity,quartet_minus_matching,0.02374535636797558,-0.08020000783816239,0.1295523769744722,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,mean_per_example_fidelity,quartet_minus_matching,0.03414563590565866,-0.07068949375437322,0.13745882126880182,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,error_weighted_energy_fidelity,quartet_minus_matching,0.024208563666813464,-0.09077542808652586,0.1381511627574214,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,eligibility_weighted_update_fidelity,quartet_minus_matching,0.02001668872438294,-0.09470262801963047,0.13902617639384746,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,population_gradient_cosine_nonroot,quartet_minus_matching,0.18008868493273372,0.05810890099478214,0.3047733172645664,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,population_gradient_cosine_full,quartet_minus_matching,0.040812059172614226,-0.019540427608427075,0.10805051157372186,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K3,population_nmse,quartet_minus_matching,0.19064799358158094,-0.18156705205851992,0.6144317036757317,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,field_energy_fidelity,quartet_minus_matching,0.05197002135398121,-0.0830151973102888,0.18761168291122124,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,mean_per_example_fidelity,quartet_minus_matching,0.04320209175593413,-0.08596393024319832,0.16905087831183563,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,error_weighted_energy_fidelity,quartet_minus_matching,0.049383079341148474,-0.0937969457580413,0.18455282215916133,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,eligibility_weighted_update_fidelity,quartet_minus_matching,0.02742671812427457,-0.12701997529445783,0.1773641652557034,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,population_gradient_cosine_nonroot,quartet_minus_matching,0.07177095037521156,-0.03533486853050917,0.18006386634836136,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,population_gradient_cosine_full,quartet_minus_matching,0.016500609247220233,-0.04226198924493487,0.08437907067535952,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K4,population_nmse,quartet_minus_matching,0.19064799358158094,-0.1772726034350382,0.6155835568358552,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,field_energy_fidelity,quartet_minus_matching,0.019243426540569254,-0.10301525191795834,0.14195990277666157,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,mean_per_example_fidelity,quartet_minus_matching,0.01563247632366061,-0.10397289804126386,0.14174711784004468,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,error_weighted_energy_fidelity,quartet_minus_matching,0.015379670611397412,-0.10760881779596869,0.13690933613192124,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.0017495384386344182,-0.13233046794674752,0.12698072667657542,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,population_gradient_cosine_nonroot,quartet_minus_matching,0.04517261828788386,-0.06008812534614735,0.15531007178731324,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,population_gradient_cosine_full,quartet_minus_matching,0.024220050198422865,-0.04138853795848562,0.10174942783453064,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K5,population_nmse,quartet_minus_matching,0.19064799358158094,-0.1707540685974499,0.6245061443111243,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,field_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,mean_per_example_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,error_weighted_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,population_gradient_cosine_nonroot,quartet_minus_matching,-2.2204460492503132e-17,-7.771561172376095e-17,3.3306690738754695e-17,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,population_gradient_cosine_full,quartet_minus_matching,-1.1102230246251566e-17,-6.661338147750939e-17,4.4408920985006264e-17,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,ancestry_K6,population_nmse,quartet_minus_matching,0.19064799358158094,-0.17995852557193612,0.6183514560591835,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,field_energy_fidelity,quartet_minus_matching,0.11675265298713913,-0.003153464123117993,0.2258293400565728,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,mean_per_example_fidelity,quartet_minus_matching,0.08826301348350984,-0.043461018994857915,0.20545681504583718,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,error_weighted_energy_fidelity,quartet_minus_matching,0.10750916193626721,0.005551435681596885,0.20875247217329043,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,eligibility_weighted_update_fidelity,quartet_minus_matching,0.08863933450132289,-0.022201678399164676,0.2039693716280164,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,population_gradient_cosine_nonroot,quartet_minus_matching,0.03177149327546147,-0.028387817017578847,0.10260986631391207,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,population_gradient_cosine_full,quartet_minus_matching,-0.00923792950805762,-0.03849215729874171,0.022672462644472185,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_error,population_nmse,quartet_minus_matching,0.19064799358158094,-0.1743312591660578,0.6224341671727862,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,field_energy_fidelity,quartet_minus_matching,0.10330638242528374,-0.007132980440488166,0.2060773968293759,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,mean_per_example_fidelity,quartet_minus_matching,0.09875067687823746,-0.02012019429850902,0.2055366564136692,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,error_weighted_energy_fidelity,quartet_minus_matching,0.11941869836793084,0.004288050284342749,0.23051451832367711,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,eligibility_weighted_update_fidelity,quartet_minus_matching,0.10322451513341298,-0.026307655243519194,0.23507217219720866,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,population_gradient_cosine_nonroot,quartet_minus_matching,0.05729113947210318,-0.028993024043226946,0.16690269358020018,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,population_gradient_cosine_full,quartet_minus_matching,0.003989557747969686,-0.044269301820568666,0.057490345520089525,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,best_fixed_rank1_q,population_nmse,quartet_minus_matching,0.19064799358158094,-0.17826370004250508,0.6230406398976961,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,field_energy_fidelity,quartet_minus_matching,0.04039937395532856,-0.1311166208968078,0.2101027066698773,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,mean_per_example_fidelity,quartet_minus_matching,-0.594286400624665,-1.9159594967027191,0.3459109218365388,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,error_weighted_energy_fidelity,quartet_minus_matching,0.04966404908395835,-0.1272073546317384,0.2184790075015799,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,0.016343821787295508,-0.14209010427026508,0.17270029378058024,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.0009710732974881314,-0.12024290947940026,0.12318457651160679,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.09144241917145576,-0.157630442053766,-0.029207762024339015,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_fixed,population_nmse,quartet_minus_matching,0.19064799358158094,-0.17725712478484706,0.6210828469238164,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,field_energy_fidelity,quartet_minus_matching,0.0828626803586591,-0.05119334736274262,0.20640244350032955,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,mean_per_example_fidelity,quartet_minus_matching,0.07697305730804449,-0.042354318492979826,0.18789870978707307,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,error_weighted_energy_fidelity,quartet_minus_matching,0.08792620316031766,-0.05457141208260742,0.21766754474724925,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,0.05606226654067897,-0.07614681127316208,0.18218020598811507,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,population_gradient_cosine_nonroot,quartet_minus_matching,-0.017364589906910026,-0.10110640351801697,0.06942114638461754,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,population_gradient_cosine_full,quartet_minus_matching,-0.03977454473292321,-0.08967443980420407,0.009051738864027279,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,initial_mean_projection,population_nmse,quartet_minus_matching,0.19064799358158094,-0.1907835206190866,0.6133845305599586,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,field_energy_fidelity,quartet_minus_matching,-0.017897090266999073,-0.073067445409382,0.034114565014679625,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,mean_per_example_fidelity,quartet_minus_matching,-0.011948136582968073,-0.07389725846696744,0.04661319302766782,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,error_weighted_energy_fidelity,quartet_minus_matching,-0.026410080626156664,-0.07854803015841384,0.02090705254051368,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.025551741638236182,-0.08019987028139816,0.027903465799595847,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,population_gradient_cosine_nonroot,quartet_minus_matching,0.2095114633895237,0.07974664305728879,0.32824573771245413,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,population_gradient_cosine_full,quartet_minus_matching,-0.04221291519360505,-0.13828126651687098,0.05653204255108617,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,uniform_projection,population_nmse,quartet_minus_matching,0.19064799358158094,-0.17890168678248888,0.6207184557209132,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,field_energy_fidelity,quartet_minus_matching,3.07429749166215,-2.600127158106936,9.196841386432778,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,mean_per_example_fidelity,quartet_minus_matching,17.20348055671586,-23.95324379309775,65.1003914074976,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,error_weighted_energy_fidelity,quartet_minus_matching,2.949345959190146,-2.647893939874111,8.986188925920489,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,1.3681714399192597,-5.486277487742823,8.792458318929171,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.07195867353321198,-0.26125468683116,0.11591101302509307,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.01923406799514906,-0.1776918881551342,0.14459204756503027,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,1,unit_broadcast_fixed,population_nmse,quartet_minus_matching,0.19064799358158094,-0.18443561712061973,0.6151020023055024,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,16,ancestry_K2,field_energy_fidelity,quartet_minus_matching,0.05160726147105645,-0.045381457574063255,0.15345466433128988,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,16,ancestry_K2,mean_per_example_fidelity,quartet_minus_matching,0.056612549740234684,-0.03385516817069742,0.15449494184802856,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,16,ancestry_K2,error_weighted_energy_fidelity,quartet_minus_matching,0.04682784322548753,-0.049112962744572566,0.1523211917025329,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,16,ancestry_K2,eligibility_weighted_update_fidelity,quartet_minus_matching,0.011515342159765594,-0.08504241126677464,0.11983712240913745,20,posthoc descriptive; no multiplicity adjustment
sgd,shuffled_projection,16,ancestry_K2,population_gradient_cosine_nonroot,quartet_minus_matching,0.3411942620852237,0.21514852854308308,0.4680232706862446,20,posthoc descriptive; no multiplicity adjustment
