seed,family,step,optimizer,rate,rule,structure,field,total_energy,effective_rank,rank95,rank99,leading_fraction,interpretation
127200,nested,1,sgd,0.03,exact,compatible,path_q_unit_rms,5.999999999999999,2.372701353933738,4,5,0.5946290758776984,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.000000000000004,2.368747773594434,4,5,0.5953653130382532,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,sgd,0.03,global_projection,compatible,path_q_unit_rms,6.0,2.3803263145711826,4,5,0.5932371240606119,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,5.999999999999998,2.379799961203424,4,5,0.5933064525712831,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,5.999999999999998,2.378226381139962,4,5,0.593722364934806,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,adam,0.003,broadcast,compatible,path_q_unit_rms,5.999999999999995,2.389036634567966,4,5,0.5929721312077773,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,adam,0.01,exact,compatible,path_q_unit_rms,6.0,2.2957551928437865,4,5,0.612465835932673,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,adam,0.01,global_projection,compatible,path_q_unit_rms,5.999999999999999,2.3591566709717506,4,5,0.6005070299319927,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,adam,0.01,shuffled_projection,compatible,path_q_unit_rms,5.999999999999999,2.2989945038044484,4,5,0.6128806353252974,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,1,adam,0.03,subtree_projection,compatible,path_q_unit_rms,6.0000000000000036,2.413274050218979,4,5,0.5876823677868251,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,16,sgd,0.03,exact,compatible,path_q_unit_rms,5.999999999999997,2.2189690584984887,3,4,0.5996379758181766,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,16,sgd,0.03,broadcast,compatible,path_q_unit_rms,6.000000000000001,2.0730323336337646,3,4,0.6447193508569393,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,16,sgd,0.03,global_projection,compatible,path_q_unit_rms,5.9999999999999964,1.7900088214027798,3,4,0.7182195146127831,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,16,sgd,0.03,subtree_projection,compatible,path_q_unit_rms,6.000000000000002,2.0467271376710063,3,4,0.6511501953467352,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,16,sgd,0.03,shuffled_projection,compatible,path_q_unit_rms,6.0000000000000036,1.9483423862211167,3,4,0.6775885864810299,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
127200,nested,16,adam,0.003,broadcast,compatible,path_q_unit_rms,5.999999999999999,2.2531471713192324,4,5,0.6218267182768856,Column RMS normalized; energy fractions invariant to static invertible per-site scaling
