cohort,seed,task_group,optimizer,step,dictionary,sites,field_energy_capture,mean_per_example_capture,error_weighted_capture,test_nmse,source_sha256
saved_conductance,15414,2,adam,1000,best_fixed_rank1_error,6,0.9897359430180188,0.9892265929515458,0.9914928797621564,2.32569523649934e-05,96ed96fa055c13aa41aa7dd70f31f7f551b5586d9e92f8c7df25413cd3329f46
saved_conductance,15415,0,sgd,0,unit_projection,6,0.6398822699158317,0.6365489011799292,0.6425601957688863,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,0,initial_profile_projection,6,0.9898841860182989,0.989333199603518,0.9913044522902197,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,0,best_fixed_rank1_q,6,0.9899223734074125,0.989438573630485,0.9912573023426953,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,0,best_fixed_rank1_error,6,0.989866125400894,0.9893073986509329,0.9913136955532901,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,1000,unit_projection,6,0.7217658579561543,0.7187993005424158,0.7317059735355673,0.0002936255434926707,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,1000,initial_profile_projection,6,0.9633697953262917,0.9628912368724799,0.9645619850573713,0.0002936255434926707,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,1000,best_fixed_rank1_q,6,0.991284071990535,0.9908954087793502,0.9918478588012746,0.0002936255434926707,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,sgd,1000,best_fixed_rank1_error,6,0.9910527896697282,0.9905447497669458,0.992079527535867,0.0002936255434926707,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,0,unit_projection,6,0.6398822699158317,0.6365489011799292,0.6425601957688863,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,0,initial_profile_projection,6,0.9898841860182989,0.989333199603518,0.9913044522902197,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,0,best_fixed_rank1_q,6,0.9899223734074125,0.989438573630485,0.9912573023426953,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,0,best_fixed_rank1_error,6,0.989866125400894,0.9893073986509329,0.9913136955532901,0.33436329175078366,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,1000,unit_projection,6,0.7251606099577677,0.7221606070452246,0.7332123762159762,7.732342826616968e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,1000,initial_profile_projection,6,0.9616920489249544,0.9612293053108579,0.962420784690968,7.732342826616968e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,1000,best_fixed_rank1_q,6,0.991206447549555,0.9908107426928319,0.9915044881819738,7.732342826616968e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,0,adam,1000,best_fixed_rank1_error,6,0.9910553879566085,0.9905627693221482,0.9916557021114911,7.732342826616968e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,0,unit_projection,6,0.6398822699158317,0.6365489011799292,0.6309308897018765,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,0,initial_profile_projection,6,0.9898841860182989,0.989333199603518,0.9878244435869787,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,0,best_fixed_rank1_q,6,0.9899223734074125,0.989438573630485,0.9882103373092016,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,0,best_fixed_rank1_error,6,0.9889787436644351,0.9888026008943789,0.9891521298839906,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,1000,unit_projection,6,0.726630723531971,0.7236639115732366,0.7382773372844612,0.00018509001310067178,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,1000,initial_profile_projection,6,0.957831224254158,0.9573732889253512,0.9571551213286851,0.00018509001310067178,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,1000,best_fixed_rank1_q,6,0.9912715644565997,0.9908854529385271,0.9926051714037424,0.00018509001310067178,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,sgd,1000,best_fixed_rank1_error,6,0.9910653023455896,0.9906263831928648,0.9928119851480718,0.00018509001310067178,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,0,unit_projection,6,0.6398822699158317,0.6365489011799292,0.6309308897018765,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,0,initial_profile_projection,6,0.9898841860182989,0.989333199603518,0.9878244435869787,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,0,best_fixed_rank1_q,6,0.9899223734074125,0.989438573630485,0.9882103373092016,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,0,best_fixed_rank1_error,6,0.9889787436644351,0.9888026008943789,0.9891521298839906,0.21279522748295673,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,1000,unit_projection,6,0.725407734534522,0.7224342847772396,0.7335116400261901,4.197414338580601e-06,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,1000,initial_profile_projection,6,0.9597870158194487,0.959326373832545,0.9582574748513146,4.197414338580601e-06,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,1000,best_fixed_rank1_q,6,0.9912584085387913,0.9908696374066935,0.9919627942121015,4.197414338580601e-06,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,1,adam,1000,best_fixed_rank1_error,6,0.9910669089415455,0.9906660261914931,0.992154636221933,4.197414338580601e-06,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,0,unit_projection,6,0.6398822699158317,0.6365489011799292,0.6385705367121279,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,0,initial_profile_projection,6,0.9898841860182989,0.989333199603518,0.9899924886239795,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,0,best_fixed_rank1_q,6,0.9899223734074125,0.989438573630485,0.9901342003547958,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,0,best_fixed_rank1_error,6,0.9898265200192506,0.9894338754243845,0.9902300860469007,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,1000,unit_projection,6,0.7233673394731441,0.7203930769872718,0.7352397909629693,8.17446368199292e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,1000,initial_profile_projection,6,0.9619403743666056,0.9614696108460081,0.9617648253900638,8.17446368199292e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,1000,best_fixed_rank1_q,6,0.9912576210877074,0.9908672167463857,0.9918030431292592,8.17446368199292e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,sgd,1000,best_fixed_rank1_error,6,0.9910719205907005,0.9905861811150554,0.991988961165762,8.17446368199292e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,0,unit_projection,6,0.6398822699158317,0.6365489011799292,0.6385705367121279,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,0,initial_profile_projection,6,0.9898841860182989,0.989333199603518,0.9899924886239795,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,0,best_fixed_rank1_q,6,0.9899223734074125,0.989438573630485,0.9901342003547958,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,0,best_fixed_rank1_error,6,0.9898265200192506,0.9894338754243845,0.9902300860469007,0.288471697105571,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,1000,unit_projection,6,0.7249621135124756,0.7219739596350336,0.7388184333615861,1.1360978811011853e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,1000,initial_profile_projection,6,0.9611206380515759,0.9606583352902052,0.9636508885625948,1.1360978811011853e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,1000,best_fixed_rank1_q,6,0.9912262189527403,0.9908334698593144,0.9923901789444116,1.1360978811011853e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15415,2,adam,1000,best_fixed_rank1_error,6,0.9906777032287545,0.9901067621512685,0.9929406876768031,1.1360978811011853e-05,7327ae85c1d305bc4f0863b17106e9e1aaf232188a00e7b200894798525aaa64
saved_conductance,15416,0,sgd,0,unit_projection,6,0.6129999349540136,0.6098825824691204,0.6246027677211272,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,0,initial_profile_projection,6,0.9908791733432213,0.9903082525689205,0.9929201521263883,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,0,best_fixed_rank1_q,6,0.9909789543412373,0.9902840292942047,0.993685759941749,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,0,best_fixed_rank1_error,6,0.9896865927604391,0.9885482508045453,0.9949887883717996,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,1000,unit_projection,6,0.7449661554716718,0.7419544193447649,0.7535964895209226,0.0003066762822702901,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,1000,initial_profile_projection,6,0.7663556873711501,0.7663111279871408,0.761403447174262,0.0003066762822702901,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,1000,best_fixed_rank1_q,6,0.9909049229183766,0.9905022268578825,0.9917491838816169,0.0003066762822702901,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,sgd,1000,best_fixed_rank1_error,6,0.9905704270966326,0.9900915536906092,0.9920846210950474,0.0003066762822702901,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,0,unit_projection,6,0.6129999349540136,0.6098825824691204,0.6246027677211272,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,0,initial_profile_projection,6,0.9908791733432213,0.9903082525689205,0.9929201521263883,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,0,best_fixed_rank1_q,6,0.9909789543412373,0.9902840292942047,0.993685759941749,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,0,best_fixed_rank1_error,6,0.9896865927604391,0.9885482508045453,0.9949887883717996,0.759197595304197,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,1000,unit_projection,6,0.748183769633164,0.7450933988244399,0.7577292928292696,6.372258852633042e-05,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,1000,initial_profile_projection,6,0.7598215072926674,0.7598080616501779,0.7555791819468909,6.372258852633042e-05,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,1000,best_fixed_rank1_q,6,0.9907194927071162,0.990299591270122,0.9915059271385145,6.372258852633042e-05,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,0,adam,1000,best_fixed_rank1_error,6,0.990429092370462,0.9899202014257,0.9917969970355203,6.372258852633042e-05,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,0,unit_projection,6,0.6129999349540136,0.6098825824691204,0.6254365536648421,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,0,initial_profile_projection,6,0.9908791733432213,0.9903082525689205,0.9930569402876369,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,0,best_fixed_rank1_q,6,0.9909789543412373,0.9902840292942047,0.9939007333951295,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,0,best_fixed_rank1_error,6,0.9893431147596541,0.9881515798962219,0.9955519874838735,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,1000,unit_projection,6,0.7447232772041479,0.7417218879751981,0.7577147630843873,0.0004264312367731895,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,1000,initial_profile_projection,6,0.7553969181662957,0.7553945749406179,0.7542234484474025,0.0004264312367731895,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,1000,best_fixed_rank1_q,6,0.9909422077133154,0.9905391228013354,0.9927608877140448,0.0004264312367731895,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,sgd,1000,best_fixed_rank1_error,6,0.9906921066176113,0.9901819664626516,0.9930118022541043,0.0004264312367731895,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,0,unit_projection,6,0.6129999349540136,0.6098825824691204,0.6254365536648421,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,0,initial_profile_projection,6,0.9908791733432213,0.9903082525689205,0.9930569402876369,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,0,best_fixed_rank1_q,6,0.9909789543412373,0.9902840292942047,0.9939007333951295,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,0,best_fixed_rank1_error,6,0.9893431147596541,0.9881515798962219,0.9955519874838735,1.3391260214071323,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,1000,unit_projection,6,0.7449563709040323,0.741897885430294,0.756435312163153,0.0006159505899314364,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,1000,initial_profile_projection,6,0.7360977375792718,0.7361192906023113,0.7411364355784418,0.0006159505899314364,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,1000,best_fixed_rank1_q,6,0.9907952137318676,0.9903804553377613,0.9913565665568828,0.0006159505899314364,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,1,adam,1000,best_fixed_rank1_error,6,0.9903276331641042,0.9898297830152065,0.9918253480910106,0.0006159505899314364,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,0,unit_projection,6,0.6129999349540136,0.6098825824691204,0.6244780081861881,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,0,initial_profile_projection,6,0.9908791733432213,0.9903082525689205,0.9928577668942586,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,0,best_fixed_rank1_q,6,0.9909789543412373,0.9902840292942047,0.9936488018898925,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,0,best_fixed_rank1_error,6,0.9895622083634293,0.9884051089176489,0.9950775128318528,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,1000,unit_projection,6,0.7448213092494825,0.7418152597504217,0.7586635541039587,0.00046686041332964957,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,1000,initial_profile_projection,6,0.7551522801870847,0.7551456777837156,0.7545709109784287,0.00046686041332964957,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,1000,best_fixed_rank1_q,6,0.9909290807831652,0.9905257124157008,0.9928105573615812,0.00046686041332964957,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,sgd,1000,best_fixed_rank1_error,6,0.9906637379998023,0.9901474439804856,0.9930767780925837,0.00046686041332964957,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,0,unit_projection,6,0.6129999349540136,0.6098825824691204,0.6244780081861881,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,0,initial_profile_projection,6,0.9908791733432213,0.9903082525689205,0.9928577668942586,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,0,best_fixed_rank1_q,6,0.9909789543412373,0.9902840292942047,0.9936488018898925,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,0,best_fixed_rank1_error,6,0.9895622083634293,0.9884051089176489,0.9950775128318528,0.9202119861879088,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,1000,unit_projection,6,0.7441540837618009,0.74112504450024,0.7596601682836985,0.0002897114739039192,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,1000,initial_profile_projection,6,0.739629765181604,0.7396300355929463,0.7454271583031045,0.0002897114739039192,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,1000,best_fixed_rank1_q,6,0.9908643330799121,0.9904561646922702,0.9922138832202084,0.0002897114739039192,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15416,2,adam,1000,best_fixed_rank1_error,6,0.9902199338690653,0.9896978920435217,0.9928610063304532,0.0002897114739039192,b66392517bd97a19e52f95093cbff6f55290f73aff7bc2bbb0d051cb2d848586
saved_conductance,15417,0,sgd,0,unit_projection,6,0.5707469671742452,0.5675272222034085,0.5561658191524095,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,0,initial_profile_projection,6,0.9892675561184241,0.9888947534051098,0.9875313120498289,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,0,best_fixed_rank1_q,6,0.9893134290841734,0.9888607588162939,0.9870503155086693,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,0,best_fixed_rank1_error,6,0.9874713051191017,0.9875191979001854,0.9888903368273111,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,1000,unit_projection,6,0.7489242248707841,0.7473054153458993,0.7583687685508861,0.00015488429777249017,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,1000,initial_profile_projection,6,0.9184857396859862,0.9187169330240754,0.9166408804441392,0.00015488429777249017,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,1000,best_fixed_rank1_q,6,0.994806343438491,0.9945556142975462,0.9956298301532843,0.00015488429777249017,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,sgd,1000,best_fixed_rank1_error,6,0.9946445455524124,0.9943592828235388,0.9957919214212727,0.00015488429777249017,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,0,unit_projection,6,0.5707469671742452,0.5675272222034085,0.5561658191524095,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,0,initial_profile_projection,6,0.9892675561184241,0.9888947534051098,0.9875313120498289,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,0,best_fixed_rank1_q,6,0.9893134290841734,0.9888607588162939,0.9870503155086693,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,0,best_fixed_rank1_error,6,0.9874713051191017,0.9875191979001854,0.9888903368273111,2.636845540988096,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,1000,unit_projection,6,0.7501910371655004,0.7485630250651312,0.7565311871623075,0.00038870582616287914,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,1000,initial_profile_projection,6,0.9198023937934225,0.9200450552236185,0.9173351998955048,0.00038870582616287914,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,1000,best_fixed_rank1_q,6,0.994796077583309,0.9945347012163535,0.9942768071403527,0.00038870582616287914,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,0,adam,1000,best_fixed_rank1_error,6,0.9947026312192715,0.9944161716993052,0.9943701658805272,0.00038870582616287914,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,0,unit_projection,6,0.5707469671742452,0.5675272222034085,0.556742321038767,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,0,initial_profile_projection,6,0.9892675561184241,0.9888947534051098,0.9876571771609822,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,0,best_fixed_rank1_q,6,0.9893134290841734,0.9888607588162939,0.9871948310590054,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,0,best_fixed_rank1_error,6,0.9875981100690203,0.9876283162758952,0.9889082642817738,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,1000,unit_projection,6,0.7477212560233422,0.7461192497448693,0.7603907510167823,0.0005303691133026012,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,1000,initial_profile_projection,6,0.9213614075405554,0.921589303349162,0.918905063092269,0.0005303691133026012,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,1000,best_fixed_rank1_q,6,0.9948593426184731,0.9946087959504895,0.9959078787620402,0.0005303691133026012,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,sgd,1000,best_fixed_rank1_error,6,0.9945484429464887,0.9942549304622271,0.996219605242107,0.0005303691133026012,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,0,unit_projection,6,0.5707469671742452,0.5675272222034085,0.556742321038767,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,0,initial_profile_projection,6,0.9892675561184241,0.9888947534051098,0.9876571771609822,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,0,best_fixed_rank1_q,6,0.9893134290841734,0.9888607588162939,0.9871948310590054,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,0,best_fixed_rank1_error,6,0.9875981100690203,0.9876283162758952,0.9889082642817738,2.6692678013295894,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,1000,unit_projection,6,0.7489638876579532,0.7473569769141817,0.7568306404931836,0.0008490168037075804,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,1000,initial_profile_projection,6,0.9230061812768985,0.9232454086911657,0.9203198737387742,0.0008490168037075804,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,1000,best_fixed_rank1_q,6,0.9948664116560908,0.9946045951362507,0.9944901832958892,0.0008490168037075804,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
saved_conductance,15417,1,adam,1000,best_fixed_rank1_error,6,0.9947065420127715,0.994418762609258,0.9946500067599886,0.0008490168037075804,a927f7a48d5134942a49011d0d4e96e894eeac15163bc5bab223871d780bf7ba
