cohort,seed,family,optimizer,rule,rate,step,source_state,field,dimensions,total_energy,effective_rank,rank95,rank99,leading_fraction
counterfactual_same_state,127215,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,59.49429291943002,6.488881480243968,12,14,0.33325951523191216
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.3240422094294646,2.8130523243466206,4,5,0.5166270592251706
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.3172059437364899,2.6331414872382966,4,5,0.5273346058443391
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.1405702549560008,8.200434914198244,13,14,0.2480782616827688
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,1.0945854462825886,6.759903930438942,12,14,0.27629002965780447
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.3240422094294646,2.8130523243466206,4,5,0.5166270592251706
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.8508697381473194,2.521506755009381,4,5,0.5693819123031162
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.1405702549560008,8.200434914198244,13,14,0.2480782616827688
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,2.9594085257023903,6.906478751196449,12,14,0.2909417166226553
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.7319448179216879,1.0015135363161793,1,1,0.999243935924491
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.004998009431726251,1.0014998268052,1,1,0.9992507633430253
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.065687050610688,8.904420079761525,13,15,0.2519700487553417
counterfactual_same_state,127215,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.02024523923725831,6.8822566194174515,13,15,0.3000870478771967
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.7319448179216879,1.0015135363161793,1,1,0.999243935924491
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,10.053403290366003,1.0012230140937122,1,1,0.9993889627482598
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.065687050610688,8.904420079761525,13,15,0.2519700487553417
counterfactual_same_state,127215,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,40.870152510552735,6.975815876938502,13,15,0.31626303688865276
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,2.3904890081097894,1.1979894989459166,2,3,0.9110830130574361
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,7.721841416580966,1.1815521340287454,2,3,0.917424738845445
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,8.301910099811685,5.749497089453958,8,11,0.2752334763336396
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,28.72790046381238,2.79327096370876,8,12,0.5718291919147365
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,2.3904890081097894,1.1979894989459166,2,3,0.9110830130574361
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,19.7907459122525,1.1676779665998747,2,3,0.9230204987251386
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,8.301910099811685,5.749497089453958,8,11,0.2752334763336396
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,74.25568913484457,2.5185715703825653,8,12,0.6007553259963948
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,3.3008163743209615,1.000064887466861,1,1,0.9999675575777434
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.001387897123125722,1.0000484027932084,1,1,0.9999757993556465
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,11.258115605133565,7.2947888860293855,13,15,0.30518637818573474
counterfactual_same_state,127216,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.004874545138363934,5.039187751757484,12,15,0.40240236671814433
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,3.3008163743209615,1.000064887466861,1,1,0.9999675575777434
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,19.578366582271855,1.000051822433324,1,1,0.9999740896154442
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,11.258115605133565,7.2947888860293855,13,15,0.30518637818573474
counterfactual_same_state,127216,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,67.35295179620812,5.5188976703649555,13,15,0.3785615875773585
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,2.3904890081097894,1.1979894989459166,2,3,0.9110830130574361
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,7.721841416580966,1.1815521340287454,2,3,0.917424738845445
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,8.301910099811685,5.749497089453958,8,11,0.2752334763336396
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,28.72790046381238,2.79327096370876,8,12,0.5718291919147365
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,2.3904890081097894,1.1979894989459166,2,3,0.9110830130574361
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,19.7907459122525,1.1676779665998747,2,3,0.9230204987251386
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,8.301910099811685,5.749497089453958,8,11,0.2752334763336396
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,74.25568913484457,2.5185715703825653,8,12,0.6007553259963948
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.8562527712516244,1.000290357749662,1,1,0.99985484844801
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0031325657725149417,1.000295583453608,1,1,0.9998522361934832
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.697599884816606,7.098881024066818,13,15,0.3035760430569995
counterfactual_same_state,127216,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.011819250447461106,5.949689667907492,12,15,0.33485554479158536
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,2.8562527712516244,1.000290357749662,1,1,0.99985484844801
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,16.95931047749844,1.0002515475666098,1,1,0.9998742467270222
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,10.697599884816606,7.098881024066818,13,15,0.3035760430569995
counterfactual_same_state,127216,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,62.302734184812124,5.627985392987646,12,15,0.36729305690688174
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.6363576205173095,2.5136318713086876,4,4,0.5407008213107685
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,3.2692504937969176,5.118518464146543,10,13,0.35148986347065087
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,1.756439770896175,1.000499123834339,1,1,0.9997505131003562
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.07545078297627239,1.000498138649301,1,1,0.9997510054053541
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.905554030121112,8.90422268426378,13,15,0.22447387995757206
counterfactual_same_state,127217,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.3161084781912582,7.5720805268525515,12,14,0.2753608863409067
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,1.756439770896175,1.000499123834339,1,1,0.9997505131003562
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,10.42664325520941,1.0004182676685487,1,1,0.9997909195038144
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,7.905554030121112,8.90422268426378,13,15,0.22447387995757206
counterfactual_same_state,127217,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,46.693484419425616,6.441110011574616,11,14,0.27320467373064145
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.27517483082289923,2.294567873996349,3,4,0.6003310261774437
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,1.329579321602915,5.15690949012908,10,13,0.3617957306491289
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.23243148297871827,2.604012629500898,4,4,0.5387476811563424
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.6363576205173095,2.5136318713086876,4,4,0.5407008213107685
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.1770042704538093,5.895868152496951,11,13,0.3063689414198743
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,3.2692504937969176,5.118518464146543,10,13,0.35148986347065087
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.528481252229449,1.0000799072040776,1,1,0.9999600485116369
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.0035613038221619145,1.000071692061608,1,1,0.9999641556521575
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,6.906193480354838,8.811178598002035,13,15,0.2387133691299609
counterfactual_same_state,127217,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.015838557401088735,6.417523314541267,13,14,0.3240392538027355
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.528481252229449,1.0000799072040776,1,1,0.9999600485116369
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,9.244356256204902,1.0000679572794406,1,1,0.9999660228308141
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,6.906193480354838,8.811178598002035,13,15,0.2387133691299609
counterfactual_same_state,127217,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,39.410537468546536,7.077249704352652,12,14,0.2703130324163915
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,3.1078169356354626,1.2284855432076993,2,3,0.8975548405876699
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,6.2467887692655735,1.2594292010614991,2,2,0.8846000372805611
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,11.154915514062248,5.121329100383333,6,11,0.2980415986671953
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,24.51640742203479,3.180838325317377,5,10,0.49627252300140245
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,3.1078169356354626,1.2284855432076993,2,3,0.8975548405876699
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,9.4248504126208,1.2556199334635494,2,3,0.8864896498334193
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,11.154915514062248,5.121329100383333,6,11,0.2980415986671953
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,34.70864120834826,4.690510231132635,5,10,0.3264661799524154
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,5.7105388734581854,1.0001959959090954,1,1,0.9999020128448658
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.00470920628702972,1.0002050042743684,1,1,0.9998975095035962
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,20.470286021379465,6.692642853313602,11,14,0.285359033336328
counterfactual_same_state,127218,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.016859571349640674,6.138095429274947,10,13,0.3023946723818144
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,5.7105388734581854,1.0001959959090954,1,1,0.9999020128448658
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,34.49263068283534,1.0001782793144678,1,1,0.9999108690100218
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,20.470286021379465,6.692642853313602,11,14,0.285359033336328
counterfactual_same_state,127218,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,126.68688663664643,5.021478250861431,10,13,0.35857338375870174
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,3.1078169356354626,1.2284855432076993,2,3,0.8975548405876699
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,6.2467887692655735,1.2594292010614991,2,2,0.8846000372805611
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,11.154915514062248,5.121329100383333,6,11,0.2980415986671953
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,24.51640742203479,3.180838325317377,5,10,0.49627252300140245
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,3.1078169356354626,1.2284855432076993,2,3,0.8975548405876699
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,9.4248504126208,1.2556199334635494,2,3,0.8864896498334193
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,11.154915514062248,5.121329100383333,6,11,0.2980415986671953
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,34.70864120834826,4.690510231132635,5,10,0.3264661799524154
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,5.643127185774211,1.0001742109409757,1,1,0.9999129029535622
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.017275289223079922,1.0001709422200762,1,1,0.9999145369597141
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,20.475993716838946,6.520005006533925,11,14,0.2977148185227148
counterfactual_same_state,127218,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0628769016101115,5.6030680031421065,9,14,0.3375401779585924
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,5.643127185774211,1.0001742109409757,1,1,0.9999129029535622
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,34.386754069024605,1.0001355571231052,1,1,0.9999322264996809
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,20.475993716838946,6.520005006533925,11,14,0.2977148185227148
counterfactual_same_state,127218,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,130.67565543514425,4.943479330597453,9,13,0.361187149732936
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.3583129351566804,1.4116390612247853,3,4,0.8335959726417379
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.4849118809063727,1.3619807484494721,2,4,0.8496559045045398
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.2589005631332206,5.964138056951863,11,13,0.3102856889908445
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,1.7349192891445058,4.716405988086864,10,13,0.38628500724877735
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,0,same_initial,path_q,6,0.3583129351566804,1.4116390612247853,3,4,0.8335959726417379
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,0,same_initial,loss_credit,6,0.8805232819575992,1.4123434771441452,3,4,0.8334069771081283
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_jacobian_nonroot,24,1.2589005631332206,5.964138056951863,11,13,0.3102856889908445
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,0,same_initial,parameter_gradient_nonroot,24,3.093837830652778,5.71967368956232,10,13,0.31015581181096347
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.2921571386738204,1.000056020625614,1,1,0.9999719906738781
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,0.07749175531396507,1.000038881478378,1,1,0.999980559743899
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.090466446652687,8.315828589679455,13,15,0.2584432100848263
counterfactual_same_state,127219,matching,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.2863639046393641,7.284041151624485,12,14,0.2906296295588247
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,path_q,6,2.2921571386738204,1.000056020625614,1,1,0.9999719906738781
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,loss_credit,6,13.42811030684815,1.0000516180642431,1,1,0.9999741918026838
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_jacobian_nonroot,24,9.090466446652687,8.315828589679455,13,15,0.2584432100848263
counterfactual_same_state,127219,quartet,sgd,reference_matching_exact,0.03,1024,matching_exact_trained,parameter_gradient_nonroot,24,55.445069390644626,5.583067289185186,11,14,0.33123226654243815
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.3583129351566804,1.4116390612247853,3,4,0.8335959726417379
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.4849118809063727,1.3619807484494721,2,4,0.8496559045045398
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.2589005631332206,5.964138056951863,11,13,0.3102856889908445
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,1.7349192891445058,4.716405988086864,10,13,0.38628500724877735
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,0,same_initial,path_q,6,0.3583129351566804,1.4116390612247853,3,4,0.8335959726417379
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,0,same_initial,loss_credit,6,0.8805232819575992,1.4123434771441452,3,4,0.8334069771081283
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_jacobian_nonroot,24,1.2589005631332206,5.964138056951863,11,13,0.3102856889908445
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,0,same_initial,parameter_gradient_nonroot,24,3.093837830652778,5.71967368956232,10,13,0.31015581181096347
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.9105840648805221,1.000290398873092,1,1,0.999854825250596
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,0.000663502141391388,1.0003327577788146,1,1,0.9998336525691346
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.22207828384775,7.171799287396186,13,15,0.306561351449517
counterfactual_same_state,127219,matching,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,0.0026792098042643566,7.063241072422902,13,15,0.2965805059315492
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,path_q,6,1.9105840648805221,1.000290398873092,1,1,0.999854825250596
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,loss_credit,6,11.47632294529754,1.0001129786987601,1,1,0.9999435147696906
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_jacobian_nonroot,24,8.22207828384775,7.171799287396186,13,15,0.306561351449517
counterfactual_same_state,127219,quartet,adam,reference_matching_exact,0.01,1024,matching_exact_trained,parameter_gradient_nonroot,24,45.630251962221905,6.444998298784745,12,14,0.3130132031774087
