family,optimizer,rule,rate,selected_rate,common_rate,step,dictionary,field_energy_fidelity,error_weighted_energy_fidelity,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_nmse
matching,adam,exact,0.003,True,True,16,ancestry_K4,0.6651746444258131,0.658733185243374,0.6222919672459074,0.8065878696557224,1.0893773307355943
matching,adam,exact,0.003,True,True,16,ancestry_K5,0.8129599516414782,0.8142447526348882,0.7935234487669747,0.8880874081896402,1.0893773307355943
matching,adam,exact,0.003,True,True,16,ancestry_K6,1.0,1.0,1.0,1.0,1.0893773307355943
matching,adam,exact,0.003,True,True,16,best_fixed_rank1_error,0.7843971767603304,0.8039479870120573,0.7677877335141293,0.881992595125394,1.0893773307355943
matching,adam,exact,0.003,True,True,16,best_fixed_rank1_q,0.7908326213384483,0.7942684688685133,0.7547560138317222,0.8731204760480639,1.0893773307355943
matching,adam,exact,0.003,True,True,16,initial_mean_fixed,0.549576146016115,0.5533474528022484,0.5331199830901816,0.7788688475702301,1.0893773307355943
matching,adam,exact,0.003,True,True,16,initial_mean_projection,0.7032089077975487,0.6929387936919105,0.6545748715084276,0.8283391139457292,1.0893773307355943
matching,adam,exact,0.003,True,True,16,uniform_projection,0.14722663128989583,0.14240230049632566,0.10736682533465132,0.30860390956838735,1.0893773307355943
matching,adam,exact,0.003,True,True,16,unit_broadcast_fixed,-7.444899908279654,-7.569331892240031,-9.546699436979084,0.10455529139101934,1.0893773307355943
matching,adam,exact,0.003,True,True,64,ancestry_K2,0.3327609160865993,0.3297427293579015,0.24681350717775805,0.429128446676385,0.8665361174971083
matching,adam,exact,0.003,True,True,64,ancestry_K3,0.45728217886129674,0.4557210679591147,0.3886062386632857,0.5646891272159488,0.8665361174971083
matching,adam,exact,0.003,True,True,64,ancestry_K4,0.6477422480360441,0.6463534817486671,0.5898328224174563,0.7462216859453873,0.8665361174971083
matching,adam,exact,0.003,True,True,64,ancestry_K5,0.8025975989623599,0.802326345462045,0.764334622036001,0.8486320140856203,0.8665361174971083
matching,adam,exact,0.003,True,True,64,ancestry_K6,1.0,1.0,1.0,1.0,0.8665361174971083
matching,adam,exact,0.003,True,True,64,best_fixed_rank1_error,0.835759516118474,0.8402616015331281,0.8027384537965755,0.9135767948380821,0.8665361174971083
matching,adam,exact,0.003,True,True,64,best_fixed_rank1_q,0.8389039214935259,0.8369560874569608,0.7993855231435855,0.9063503747110188,0.8665361174971083
matching,adam,exact,0.003,True,True,64,initial_mean_fixed,0.46527227042483793,0.474694560342658,0.4258701862459562,0.7296791349591147,0.8665361174971083
matching,adam,exact,0.003,True,True,64,initial_mean_projection,0.6831655996062977,0.6856072221390119,0.6438616249624188,0.7909306971701544,0.8665361174971083
matching,adam,exact,0.003,True,True,64,uniform_projection,0.14330483660184587,0.1399015475316591,0.10139925934161646,0.17095694196837893,0.8665361174971083
matching,adam,exact,0.003,True,True,64,unit_broadcast_fixed,-8.390902718158761,-8.742647170769189,-11.13098844901231,0.12043104455687963,0.8665361174971083
matching,adam,exact,0.003,True,True,256,ancestry_K2,0.3714540748504053,0.3663515731239916,0.32814954036679084,0.5231402353346444,0.25924542409268075
matching,adam,exact,0.003,True,True,256,ancestry_K3,0.5229955584182377,0.5150543442024098,0.4935633277505594,0.6512955824594755,0.25924542409268075
matching,adam,exact,0.003,True,True,256,ancestry_K4,0.6901943683924351,0.6833941740706264,0.6749968738280876,0.7886005069753625,0.25924542409268075
matching,adam,exact,0.003,True,True,256,ancestry_K5,0.8632113084973791,0.8595882169959012,0.8498108846417354,0.881153505822674,0.25924542409268075
matching,adam,exact,0.003,True,True,256,ancestry_K6,1.0,1.0,1.0,1.0,0.25924542409268075
matching,adam,exact,0.003,True,True,256,best_fixed_rank1_error,0.9086436030918691,0.9112257337617254,0.9073970616102081,0.8974536684717709,0.25924542409268075
matching,adam,exact,0.003,True,True,256,best_fixed_rank1_q,0.9145502557142932,0.9054180680266614,0.9015885409673781,0.8800300162593319,0.25924542409268075
matching,adam,exact,0.003,True,True,256,initial_mean_fixed,0.3281804382599177,0.33450394419348906,0.2956613815505896,0.6131900194177031,0.25924542409268075
matching,adam,exact,0.003,True,True,256,initial_mean_projection,0.5537564805033113,0.5599488793098134,0.5231892742058073,0.6821414621759264,0.25924542409268075
matching,adam,exact,0.003,True,True,256,uniform_projection,0.1419148441387828,0.14181921324579078,0.12779710244385134,0.16518811575643144,0.25924542409268075
matching,adam,exact,0.003,True,True,256,unit_broadcast_fixed,-3.4935668287836217,-3.680018108934797,-4.006582704004272,0.042665366508029476,0.25924542409268075
matching,adam,exact,0.003,True,True,512,ancestry_K2,0.37400799003144686,0.37338990901850055,0.34487952247376774,0.4909460119493289,0.06137976668865282
matching,adam,exact,0.003,True,True,512,ancestry_K3,0.5292595243855189,0.5264302935434078,0.5105102155523923,0.6600684782979712,0.06137976668865282
matching,adam,exact,0.003,True,True,512,ancestry_K4,0.6883364672009108,0.6857336895317926,0.6807504888186944,0.8374623026590639,0.06137976668865282
matching,adam,exact,0.003,True,True,512,ancestry_K5,0.8742338414703381,0.8736865323832745,0.8740617508882209,0.9694401588642044,0.06137976668865282
matching,adam,exact,0.003,True,True,512,ancestry_K6,1.0,1.0,1.0,1.0,0.06137976668865282
matching,adam,exact,0.003,True,True,512,best_fixed_rank1_error,0.9684416810126004,0.9610960430806477,0.9589028713647563,0.9003220940371228,0.06137976668865282
matching,adam,exact,0.003,True,True,512,best_fixed_rank1_q,0.9698842042322686,0.9596953546590367,0.957388823748633,0.8953524154948868,0.06137976668865282
matching,adam,exact,0.003,True,True,512,initial_mean_fixed,0.3614017328148463,0.36055539439510775,0.34736563907109475,0.6071964010060428,0.06137976668865282
matching,adam,exact,0.003,True,True,512,initial_mean_projection,0.556440428925944,0.5648426613253016,0.54600715587517,0.6210964674051589,0.06137976668865282
matching,adam,exact,0.003,True,True,512,uniform_projection,0.12510159917612637,0.12449866410938301,0.11411361105870695,0.29518046868192976,0.06137976668865282
matching,adam,exact,0.003,True,True,512,unit_broadcast_fixed,-2.707995011915032,-2.9172939285582133,-2.988764713217799,0.03560364852215351,0.06137976668865282
matching,adam,exact,0.003,True,True,1024,ancestry_K2,0.3687359947642075,0.3696492718939773,0.3470840971065162,0.4999048343361988,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,ancestry_K3,0.5315765584817909,0.5316287457661703,0.5197812237561171,0.6732758900237262,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,ancestry_K4,0.6835109596190533,0.6832389022684088,0.6813171812129112,0.8031827713484043,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,ancestry_K5,0.8748503309026011,0.8747912989548988,0.8743074597129773,0.9202520195666283,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,ancestry_K6,1.0,1.0,1.0,1.0,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,best_fixed_rank1_error,0.9970631531242112,0.9972973231631987,0.9970871289718494,0.9950134442209224,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,best_fixed_rank1_q,0.99726077202714,0.9970992248767157,0.9969728147430109,0.9946180111389517,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,initial_mean_fixed,0.37602471245083857,0.3765930756590571,0.3717988343810966,0.6613330317242113,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,initial_mean_projection,0.5654714623604309,0.5663054849008421,0.5618504516714611,0.7240898079072817,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,uniform_projection,0.12240388807925182,0.1217208733151823,0.11013897776041974,0.25098050074399825,0.009273387922074283
matching,adam,exact,0.003,True,True,1024,unit_broadcast_fixed,-2.1377914872560644,-2.1509268818641982,-2.1219975864365552,0.06698414000153885,0.009273387922074283
matching,adam,sign_broadcast,0.003,False,True,0,ancestry_K2,0.3083582524673032,0.2973966259416334,0.24846543778421964,0.523086435353941,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,ancestry_K3,0.4685330879015724,0.46822168825946153,0.4393112297084353,0.6843914017985346,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,ancestry_K4,0.6771816499392043,0.6675946471057911,0.6482608748635483,0.8250851877227223,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,ancestry_K5,0.8243736893381384,0.826924151486202,0.8187873243389321,0.9053408013437622,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,ancestry_K6,1.0,1.0,1.0,1.0,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,best_fixed_rank1_error,0.7541662576003328,0.790313183747259,0.7584250579192309,0.8850269221861945,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,best_fixed_rank1_q,0.7637297203220822,0.7720548244719874,0.7353574758093365,0.8603346623017011,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,initial_mean_fixed,0.5420018821304391,0.5395803841021466,0.5276623638152905,0.7740700815443589,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,initial_mean_projection,0.6954598426394072,0.6760573872980016,0.6440620109151715,0.8267581768803032,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,uniform_projection,0.1449354674848665,0.13775560406139797,0.10625292972602633,0.3530227125207723,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,0,unit_broadcast_fixed,-6.198103180492853,-6.0111950896056365,-7.254775238279183,0.0937586679048554,1.2663796137084464
matching,adam,sign_broadcast,0.003,False,True,1,ancestry_K2,0.308559533191073,0.2972029168298046,0.24753089238536402,0.5208465959355084,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,ancestry_K3,0.4687471093134687,0.4682227835966971,0.4384492358005854,0.6835762594604591,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,ancestry_K4,0.6768431645332122,0.6671133065639332,0.6469949557739539,0.8243249282267637,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,ancestry_K5,0.8240510385459414,0.8265273271427027,0.8177486269921014,0.9046564782809796,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,ancestry_K6,1.0,1.0,1.0,1.0,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,best_fixed_rank1_error,0.7554590961946548,0.7916304820103327,0.7605248877109222,0.8861229150321398,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,best_fixed_rank1_q,0.7650305767804241,0.7733761499501959,0.7381010768053956,0.8610986202492026,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,initial_mean_fixed,0.5437249924665806,0.5415081687858555,0.5295136764040281,0.7743368166216089,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,initial_mean_projection,0.6974957720348702,0.678407629567825,0.6462895457543619,0.8287670503116343,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,uniform_projection,0.14461232315301578,0.13717674108983044,0.10542627775771163,0.3507225008835143,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,1,unit_broadcast_fixed,-6.25774886274224,-6.073951635453435,-7.34322762120212,0.09287806848700139,1.2585439869061976
matching,adam,sign_broadcast,0.003,False,True,16,ancestry_K2,0.31287586430021286,0.30201025187951874,0.2435994608340752,0.4940841741191949,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,ancestry_K3,0.4669822452860327,0.46675954672159187,0.42609113623282086,0.662018216617643,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,ancestry_K4,0.6721266794408771,0.6637523737303372,0.6329511881087052,0.8106908690130943,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,ancestry_K5,0.8200318207219052,0.8216813785389464,0.8047481743964434,0.8954900852233552,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,ancestry_K6,1.0,1.0,1.0,1.0,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,best_fixed_rank1_error,0.7735594933419521,0.8006510401264475,0.7703071483881327,0.878346055473169,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,best_fixed_rank1_q,0.7810373423440764,0.7884231720013828,0.7556501852597992,0.8599060510183346,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,initial_mean_fixed,0.5585408162772524,0.5587219858816741,0.5432393202783985,0.7816510798865195,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,initial_mean_projection,0.7108959274182173,0.6956817091557723,0.6600260197374357,0.8381904219341744,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,uniform_projection,0.14691741571369607,0.14014998902712802,0.1063503943414352,0.32665891074489467,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,16,unit_broadcast_fixed,-6.951769713899577,-6.9339446761266625,-8.66215968953228,0.09689090767439491,1.1419650889676478
matching,adam,sign_broadcast,0.003,False,True,64,ancestry_K2,0.3237032643373948,0.31413636549730883,0.2413133986149429,0.43038555608341494,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,ancestry_K3,0.46482510023192747,0.46566367444520146,0.4063902085230656,0.5939136991926544,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,ancestry_K4,0.6633741202080736,0.6621097855985524,0.6112488307296005,0.7609031492421441,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,ancestry_K5,0.818386135507121,0.8175725631858184,0.7829080051271973,0.8604931714916884,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,ancestry_K6,1.0,1.0,1.0,1.0,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,best_fixed_rank1_error,0.8104704112330356,0.8241788566432128,0.7994780998561504,0.9110068237245852,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,best_fixed_rank1_q,0.8163417078006822,0.816873240731702,0.7904996340022044,0.8992878625180705,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,initial_mean_fixed,0.5504305958971482,0.5575946951560978,0.5258829934004192,0.745789845395336,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,initial_mean_projection,0.7221844526152528,0.718187729002414,0.6804866252674404,0.8474568932191356,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,uniform_projection,0.14423305939616296,0.13812959104319641,0.10147240475374522,0.21400127155013876,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,64,unit_broadcast_fixed,-8.048157318479,-8.127462398052108,-10.191432378860842,0.11324492491084559,0.91215000804328
matching,adam,sign_broadcast,0.003,False,True,256,ancestry_K2,0.2979717687799629,0.29793903426466406,0.25657322786505965,0.40886606267026754,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,ancestry_K3,0.45333892881925675,0.45201037056571564,0.42013645766929947,0.5628373598934757,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,ancestry_K4,0.6334377935035501,0.6317314319870591,0.5955083637222904,0.740465676170849,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,ancestry_K5,0.8467232859711539,0.8464755542288455,0.8273460824902278,0.9046677234430615,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,ancestry_K6,1.0,1.0,1.0,1.0,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,best_fixed_rank1_error,0.9626813829150596,0.9622419104747426,0.9632381927894892,0.9781795101213764,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,best_fixed_rank1_q,0.9632207158015085,0.9617046467544691,0.9626402402754912,0.9770425607614215,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,initial_mean_fixed,0.5160923234593435,0.5131212333226586,0.4826562142032092,0.7381762393352705,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,initial_mean_projection,0.6814252388455001,0.6772693107460107,0.6467722827262572,0.7623781110064843,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,uniform_projection,0.10277426603769198,0.10296941398970227,0.09096515982895896,0.17171144925518333,0.35732602397404467
matching,adam,sign_broadcast,0.003,False,True,256,unit_broadcast_fixed,-3.6843355705105383,-3.7438225563598246,-3.856041219347488,0.10674281920799844,0.35732602397404467
