architecture,core,seed,between,within,broadcast_mode,test_accuracy,run_dir,config_index,config_sha256,result_sha256,checkpoint_sha256,cohort
shunting,dendritic_shunting,47,dfa,scalar broadcast,scalar,0.8477999567985535,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,5,04c9815e034592c3bd16404f918b62ce7665b6354493346031d1654b102ff58f,00985c4df8b685043d6a3f9212e471e8c76a58809373d3af3c5072ce13b7daa7,04cb3bb3e89c9dcaa469894bcd28ab8c4c144f65ef135ede18e817759a2a20c3,between_within_factorial_2026-09-04
shunting,dendritic_shunting,48,dfa,scalar broadcast,scalar,0.8626999855041504,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,6,1a32a25b4cd7099b3928110bc2336429fbffe28fa7ba41acbcc4f2ebe74e86be,8b6370b8670b64d5e1b36412ac2aac5a48b341562431f41d24b67e606bf6706d,4d733534a5e64e50506f36dc2840048618a8181839885cce7add5e1019aaab02,between_within_factorial_2026-09-04
shunting,dendritic_shunting,49,dfa,scalar broadcast,scalar,0.8766999840736389,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,7,331f29a8aecceaf790e71f65026bad3c99806070b2aaffe917a4210e3e5010bf,ff433d30731d357db4e0c2c1931f8af5fce4ce80bb72bef0154f38eb79b8e00b,fa06c3ffc0e34550753fff332e9d7701e226d1d39e37e1abc95b75a35957af4b,between_within_factorial_2026-09-04
shunting,dendritic_shunting,50,dfa,scalar broadcast,scalar,0.877299964427948,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,8,4ebf52522f581889581887378dcd3bf7970f1342e37f0aafea078983e62f59b7,fd87e22dfd14472eb6b9e191084b5533a2e9656514c993c54f510bccbc2ebaee,081b94a51c20676b4022f2c3b66f3434e7a1e562eb79b7d4a18cc99a35d6ee46,between_within_factorial_2026-09-04
shunting,dendritic_shunting,51,dfa,scalar broadcast,scalar,0.8458999991416931,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,9,4a9d41c874cd6963be614d75540573c976ab25d2d3e608956a8a1d9165ae6d1c,c7267e31e79484ceb956a14dfc7da62d6a30c31bd90c94929d2486b8ebd5a6d1,cf036d71da99e88d2edb301ca7e79c585e7495b541d17eaa7abf424d5f560a73,between_within_factorial_2026-09-04
shunting,dendritic_shunting,52,dfa,scalar broadcast,scalar,0.8561999797821045,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,10,f05957decb61bf7837f311ae4084dc6d6d82b5dc4183f7be7ca71026c32aa869,d59474cd1e432c6068b2b7860668f7f6e9628b36e929bac8abc53a20c625ac9e,fa57bf36aecd1956f759a6d233a041b7b1e15cc1dd725f77dd63c975ae3d692a,between_within_factorial_2026-09-04
shunting,dendritic_shunting,53,dfa,scalar broadcast,scalar,0.8734999895095825,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,11,892f35e13218f7f6fd8d2e35a43ba3ad822efac6402984f4152677f54f663f64,2386b7475be79e4309614d779e2baf25caabf99cf81ac826fef28bdb9c24904f,cfd46b5f579baf702f5d91717b3d48bce2a8a36d927a33590d2efe7707a8de4c,between_within_factorial_2026-09-04
shunting,dendritic_shunting,54,dfa,scalar broadcast,scalar,0.8574999570846558,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,12,a92998fd9d431c1fd8270e55c2ac6a5a6cc1627fd9271155c492bf2e69ce18e0,43d8680fc598f04b3e85a9549ddaeec6e2ce41c51b35aa8d88e96f6d3e6b8336,aa8ff817fda0db671d51bb0631e61001cef059f552261f08da962d2ed8332827,between_within_factorial_2026-09-04
shunting,dendritic_shunting,55,dfa,scalar broadcast,scalar,0.8449999690055847,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,13,4ce30210ba4e1f055bc33deb1e7de2cb537894c84bc55267133ac687bb75b3ff,be6c14d6867a39901d709b42965c1f24b68793bf7110172a58b3051127af1ccb,dc9c0b7153557ebc11b18a8892b6895703cde9039425d5d83d397b7d4ed1a389,between_within_factorial_2026-09-04
shunting,dendritic_shunting,56,dfa,scalar broadcast,scalar,0.8447999954223633,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,14,dbc9bcb5f22db77697bf8b0cbcd34c2a72ff806df1f64c79c82ebf1f5176f5bf,1a725cdeba34f5ec9e1ae7c57271c52bcb6e9e4adc67b799e0fd10d0f0414162,03934e71b14f68994b2c924c91c8e4a6becc85e576ae8d076612239e7e19c4d3,between_within_factorial_2026-09-04
shunting,dendritic_shunting,42,dfa,neuron specific,per_soma_shared,0.9696999788284302,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,15,bd81bce9fff325bfb13fe9ac296e0934abf481d3ef8c8b18110207164d6f470b,831df54582f193635eb91e8c2a2bd487f6ed6c346ed66e3a1557118ebea6bbec,706905d4e4b44451b3a1375ce6c7cf67be6386cc3ce122d74d527d53f377875f,between_within_factorial_2026-09-04
shunting,dendritic_shunting,43,dfa,neuron specific,per_soma_shared,0.9695999622344971,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,16,cedbb4b85fad343920ccbc61e03952b7c7aa656108d3e4a06bb6f3056774158e,5ebb1d98a5891092886e722d8e30c19fa9aadf3bdf1350f70f6ea0d333a7dfd7,5c2e147cd60a6af9c4dc7ea1a349c136d7334a1e4e4387c078661c88cbe3e76f,between_within_factorial_2026-09-04
shunting,dendritic_shunting,44,dfa,neuron specific,per_soma_shared,0.9716999530792236,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,17,97c2e0bf17d1dc84ea80a47a224f4aa4913750b20b3e81e5f1ccf42c881ca834,496345ab5aba964de23d5e8b2bbc10c16cbe76a69cf3aeba93fcf56f544b1ed4,4b6f378592768ec1238b873a3270f32cdfc4aa16852268fa60b41619e75a925f,between_within_factorial_2026-09-04
shunting,dendritic_shunting,45,dfa,neuron specific,per_soma_shared,0.9702999591827393,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,18,1c66b3ce99c38d354b1df5693b2fdf4976f153c0946ae250db504b91a15294f3,2a76069ceb81660a5b5001fbc3ce84854530dc87c7802d79dd2262de89ba334b,3387d37d8429b496fc8b5bf49f1435566709b1239584db80dcdd2627a16b1079,between_within_factorial_2026-09-04
shunting,dendritic_shunting,46,dfa,neuron specific,per_soma_shared,0.9708999991416931,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,19,f31b6151a77d0d081aedeeb6f7191cae764404bf794831d80e9380219480d316,ff191508b8c5a5836f325f7dbd299cda82aa41fe3d8a204c2abd6ce1d3d81b7f,5f61ce38cbe2c0e2119ad39631c6e7763e8a832a20dedd4a1c49701b7da98713,between_within_factorial_2026-09-04
shunting,dendritic_shunting,47,dfa,neuron specific,per_soma_shared,0.9723999500274658,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,20,e7b9dd310078e5180d9634d6e9770992ff148baa7c8891bf340a34bb72b48329,6c0c96c7dc797181540f17e098995f18be6aabb0e1a8b92a06af8f3dfb4432d0,8011561304117e3c8bb937ee3f07334a0fac5be59e06146a3a2dc7f9ea27a71c,between_within_factorial_2026-09-04
shunting,dendritic_shunting,48,dfa,neuron specific,per_soma_shared,0.9691999554634094,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,21,089b3c69534849d08f8d448e410f5fee7907db2ad9768ae1af50c80f2b4bb985,f986193619adde33d8e26db8e6c22941edc9fc59bb5c101ff61393ed168aaf70,07dd3cd9f26d71d8503fdd82a857812a0d3a3b45848d4094e25cc8f777dde321,between_within_factorial_2026-09-04
shunting,dendritic_shunting,49,dfa,neuron specific,per_soma_shared,0.9693999886512756,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,22,6771fe128d339c146f3239d49e08a3b63a3d6a7b934dd83ab6e35ae9062f6569,bae10f7ac72d316675d429d07fb647059a8b4803b5b2c5658ce15f34997e5c7f,5e86eeb56c5a23fca976ad492d869b6ee2cc68084a9cdf7e64ba11dde9fd647b,between_within_factorial_2026-09-04
shunting,dendritic_shunting,50,dfa,neuron specific,per_soma_shared,0.9711999893188477,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,23,390bbb3b92bada8d5ed14e33e6d1067a847ea5331f4a9d4a10e02b42b93a92e5,c761dcd2dea52b5c207e22bc2334a8b01a919bd1df75b2aa00727396aca390d5,bf35a8439193894b01b2f14ed25c66c37286b3f0d15c88fbc28f8f6df96ac56d,between_within_factorial_2026-09-04
shunting,dendritic_shunting,51,dfa,neuron specific,per_soma_shared,0.9705999493598938,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,24,9e78aee4e665b9be539fbde76a2776e2c78e41364619dcbd2d5939fa8dd85371,15f3a16a9c32f71cedc6abbbed3463602ead2e7077ce2ea44233330dff10cf1e,6e034d61b32d4f9d2d7124452a8c0fa9655117253105aab50e7d3f7831927d96,between_within_factorial_2026-09-04
shunting,dendritic_shunting,52,dfa,neuron specific,per_soma_shared,0.9717999696731567,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,25,be05ef2c80d8200da513988f77d058b0997d17daa307968ab56a773eba5e6fcb,94621982a79d28327dc3cbe23d43b23b263d192e510f6e6232397ebfa68f8d29,1e492f6b8a6b43b2823b92c31c183f75c4ef3c582f4348d8db518843974104e1,between_within_factorial_2026-09-04
shunting,dendritic_shunting,53,dfa,neuron specific,per_soma_shared,0.97079998254776,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,26,922090a836ebb8639ab952db31bcc8748535b86a87bb38f5731ad88de8019e37,2f3bfa01403ae8aca560a949b0d9da0ff6fc380056a7dfe482f052b561f1491a,2866d4a4be58886587b10420c83655cfa2c37104c4b702f99cb55efc4ae4453b,between_within_factorial_2026-09-04
shunting,dendritic_shunting,54,dfa,neuron specific,per_soma_shared,0.9678999781608582,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,27,63999a05cd43ac84822be579209d6d7ee52ce22fa862e916ae9a70a84a2a9a10,eeb5603a9af99a5a3f826f9663e4c0b7faabdc1e498bc0961677411f5321adea,1b1e5915f6f3db485acd1c46d700f2dcd009c8118ebcbdfbb2af0b91e12a8071,between_within_factorial_2026-09-04
shunting,dendritic_shunting,55,dfa,neuron specific,per_soma_shared,0.9703999757766724,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,28,37064b96d60b39ebda0eb5146bbfe95551056169acba78b9f49dc59bb25b297e,3fb988ab69610767abeca0f6cb52a7f96394f4507f51e6561a85f1f3a0769dbb,5f4d9912acde185b9756164465a674edeeeded270c236a337a12b467d8ba18e5,between_within_factorial_2026-09-04
shunting,dendritic_shunting,56,dfa,neuron specific,per_soma_shared,0.9723999500274658,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,29,7e0e201f81ace6f8d0d3c7abb31d5769efc1c4a5fa7846a1cbfbda68dddef163,5af468f0d093c6add6a58a5c1a74167938e6b0ee13fc05070407d91875a4c05f,0e5483b8ebdc3ec3562e2d6bd23d7c9fdc20a88740a58e39b53c60d9f8db6fb5,between_within_factorial_2026-09-04
shunting,dendritic_shunting,42,dfa,exact path,path_transport,0.9716999530792236,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,30,64788b41bf50850f56a355f41e388c52a9a93880676f6cf7e9add6eac06de282,ab7ea5a79450876d8c532445de8949273a176d0feed6a169a79e3fb85ae5cca9,87b216af52c24fc9dfa89af3ac0e156729bf92ab7316ccf379aec3749fe0aa34,between_within_factorial_2026-09-04
shunting,dendritic_shunting,43,dfa,exact path,path_transport,0.9702999591827393,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,31,5e8f42fa6001ce142eafd4f5836b504c974bafbb6e7862cca596afc1cf9cd203,3cb5841eac9306eb65250671f0b12b16e2c28fca5e70b5997a710aa5b296ecc6,dc5d66b261765b5e9c2db8d35e75d32747a70e3051fe6a1449119c053509ccfc,between_within_factorial_2026-09-04
shunting,dendritic_shunting,44,dfa,exact path,path_transport,0.9726999998092651,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,32,0610d42760ba9f2b1d859647fa8fa3742ee276d798f92139e424e958a4573da0,07807a28e77e43acefbe03ef001bd0f39f488154a42ac6c831f4aefde307848a,183704337297caf404f066963a27a8815216f732142b7bc296708c86f04f9974,between_within_factorial_2026-09-04
shunting,dendritic_shunting,45,dfa,exact path,path_transport,0.9716999530792236,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,33,c4d6c9ec7374cd186c3bb9bf6f76f9149b0efd7c532ec1fb012fb6b74c35f770,8bc05c76548fabb0464b05824bbf90fe9664f76537ba975cc6d1157c83ccbb20,6e5baefedd2b7cd9da29558e16d18f03e6ea5cfeedae1b456a95147dd5e317ee,between_within_factorial_2026-09-04
shunting,dendritic_shunting,46,dfa,exact path,path_transport,0.9673999547958374,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,34,ee5cdaf84521fa0e53f62ae1b0bd29d7813e603b2848868ba66eee1b071ca0ff,35768ebc7127dbb7f19c30fb02cb3cd4a5a6d0920a6f240872c511fa32e184d1,f35e43b7703af606d6adf4b5210300260d4b381b6e2ecc8c4dfe91b503822a3e,between_within_factorial_2026-09-04
shunting,dendritic_shunting,47,dfa,exact path,path_transport,0.9723999500274658,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,35,2392fcb52be2b2da656f5e77c1a657edf6c50a2d8a3c227dfc7852442bad86c5,0ad0dbebeceeadddf8d38cbd2585a7e8aa9530891e9b98084a291dc537dd917e,2c6bb4e90d5fa96a9e6eaa008292e35bb2636a6f75125e858b6182a2cd3ba7bb,between_within_factorial_2026-09-04
shunting,dendritic_shunting,48,dfa,exact path,path_transport,0.9715999960899353,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,36,99be60db808d317683d14a4941222d547a8830089928b8f6d8c367a772a6cb85,41d27a08cd1beed122743298005a51fdb04d523996939b100c2764e96fb67a92,78cf4a32a2cf88236577aee3f563f5b7db2a073b7108c08c55e21da3d79e9b00,between_within_factorial_2026-09-04
shunting,dendritic_shunting,49,dfa,exact path,path_transport,0.9708999991416931,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,37,68777556d538571737e6be1114286484d70f52eb4aa7557c22d5d85c17ee7476,3048879c3826147c1b2768192fa48638e458657228f041a572e9b2c9ab45239e,b6aa08a2f14f7f6922a12f5c47237fadcb839d22651a65f818f838f474fd317b,between_within_factorial_2026-09-04
shunting,dendritic_shunting,50,dfa,exact path,path_transport,0.9723999500274658,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,38,b1ec145e41ceddfc9810fb9a012277d33abeadff49c68bfae8e547718124fe4f,e661bd7a437bedb265eccd1b3ac9dd5260ce05b12bd9dd659b5577800e134510,453a078952c9f94e958b87e199699e9c78384ac60a30e767f9778538c9b2bf4a,between_within_factorial_2026-09-04
shunting,dendritic_shunting,51,dfa,exact path,path_transport,0.9703999757766724,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,39,18d0b8d3076a24e86b3e6fc27a9ccb92c8cf0c336b99a05ea9343bee94f2c350,6a7a036a0dd5469d496dbceccf74402c185feb141023b454da14c34f7df8713a,99ca8c405eb6b9dc0759b99c7150f46f794df6b56c57af85e4d1aba4994f6a39,between_within_factorial_2026-09-04
shunting,dendritic_shunting,52,dfa,exact path,path_transport,0.9700999855995178,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,40,7eaf08e5840f789eedb65af5e1b8b532978562202cbdacdb913605a08c272ac5,306eac6fe18a52b71a7b35eebbeb49fa545a727759eeee9c4f8b404ede407a16,095ff6ef216430c4eeb98456a8a34ef16b45798c552fc7e7075a5b94548e23bd,between_within_factorial_2026-09-04
shunting,dendritic_shunting,53,dfa,exact path,path_transport,0.9695999622344971,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,41,2a1c419b29ab938e91451efed1dfbb079ff5f2454814102aa5ccad471bbca00a,c2ddfa4bc2e505aa0e46729fff0c4c042d830f28ccf2b2c7187968b664e308c6,fbe9d534ed3370f8ea67509cc8e33505aeac798d1c9e68924cc40b3454488b5a,between_within_factorial_2026-09-04
shunting,dendritic_shunting,54,dfa,exact path,path_transport,0.9698999524116516,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,42,adcec1ae5d70284d976ceff82ad14240f6e200978fd6fc8a747d04d9c6576bfc,63e16a6d6f469caeed6549104983553091989a97f1ca47c66cfba672e5ce56db,555febae22f8b0b70ee0573af267717149e11866f596a3d6ca4cb72df5e59b5b,between_within_factorial_2026-09-04
shunting,dendritic_shunting,55,dfa,exact path,path_transport,0.9704999923706055,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,43,866b0ab7180894a1f9954023703e124c943f172253ce7a0574600645e2318c0b,33ee9f0047383713be992de858ba3821461b200f14451b4d5a41837d212a4a6d,7ef80ed501a65047725efdbde744f67ebd6d83050c902c1e3d51eac3f5e466e0,between_within_factorial_2026-09-04
shunting,dendritic_shunting,56,dfa,exact path,path_transport,0.9708999991416931,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_dfa_shunting_15seed_20260904103933,44,6c1ae961c8a76a9352086de61a26540c658743e9765057f06c1fc480d239350a,6840b1d9539742317dc21d17a11c0603eb0c86e587e4375775658f0ccb84aa0c,b0b2b74089bf07304eb82e472daa0c8b075f2fe5f55d53472fc84a997147bebb,between_within_factorial_2026-09-04
additive,dendritic_additive,42,dfa,exact autograd,soma_dfa,0.9710999727249146,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,0,95c6222e12f5f1003f0da04989fa40d705da74afa405cc15f62f47736a5a4e68,5d3fc123a25d059cb56a493da88841dcb0bf6861199b58046712160ecfabe24a,52aa9eca6b4c35338d0e840333c836475507bbcb90a594d2a80a372d11780876,between_within_factorial_2026-09-04
additive,dendritic_additive,43,dfa,exact autograd,soma_dfa,0.9729999899864197,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,1,aa36a8ec785656a90d29c4447726c9742e7c78ece501264de4662167101bd5af,5936e265965f16c35e5b595b45297b2ef804f8826808bc4d7cc90f5e32d9ae8f,c45e76d0d84f34c27ed7528a7bd56f21698d1b4d9e249b682fa74d981f720d0a,between_within_factorial_2026-09-04
additive,dendritic_additive,44,dfa,exact autograd,soma_dfa,0.9720999598503113,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,2,4b92ee26d37e61c107ec42fd95fa3d6064afee733581fed998dc94b16a6c2099,1911a5e5a22dff7bebc6f893db5720afea3072a02828e02a4a24c69fea76a0e4,f22805750f34624cdc865919b5b4d6ba533e17e3499fe42bb0fadc6243aa0c70,between_within_factorial_2026-09-04
additive,dendritic_additive,45,dfa,exact autograd,soma_dfa,0.9686999917030334,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,3,b266e9a98b1364681269bb331bcf41c663bc5ce47fd5b6d95aa2fe9bfdab00a4,0bf1ce246ecd83c0fd7061b0568c8a33edce92766ad013c2f854d40adbf476b8,de89ebf6f15d4f0dfa739d7155082a465ba30574874bcc68bf9bcd86640fc2be,between_within_factorial_2026-09-04
additive,dendritic_additive,46,dfa,exact autograd,soma_dfa,0.9706999659538269,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,4,48e0fc2736e3d64a8eda9b2310c60238aaa636bc7e822426fc9aa618555a655a,0216eb3f877e21fc9af32bda419f951bc3310473150b9fa4787b2597cdc93cfe,011ddffdfe5f5e967cf168824eb68de245815ffdd06994cb8bc601603c19ca11,between_within_factorial_2026-09-04
additive,dendritic_additive,47,dfa,exact autograd,soma_dfa,0.9710999727249146,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,5,fa97baaa973d7b1fffb2d059653bc5617905311412e47c1afdfce1a021b9795d,b73a3ab518851b7664d7b9a69fb219f8659ede83b1badea53c067cc7076d132d,24c5850dbb3069b90eebc9d1c0b9688b6e8e6ee528da5341dfad51f24f0ce33d,between_within_factorial_2026-09-04
additive,dendritic_additive,48,dfa,exact autograd,soma_dfa,0.9723999500274658,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,6,eb11da4fa548c4aea3f1de847ff47ac802f111354bafa7483f7594fe9fa9700f,0bc6dceda398106558a5f7a12cc8c7b56572983015bd889603cd3c9716b58c45,add207be5a8c98d60a0ba8637dfcc4606de0b886026ad69cdc608d162be17072,between_within_factorial_2026-09-04
additive,dendritic_additive,49,dfa,exact autograd,soma_dfa,0.9721999764442444,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/mnist_between_within_factorial/journal_mnist_factorial_somadfa_additive_15seed_20260904103937,7,df97930fe4cc0c2fbc58e00940a5ba65bf640e8f0605a77f0188b185a831e59d,7e6a9606f962454234b2f3136f8d292967c8888d0e76b7a7ab084fe5ac43e9ec,7cc4bb1a6fbb506fa6585dc0803fe4cddbd29b1e97aeccce0b260b3f8a9ada41,between_within_factorial_2026-09-04
