family,architecture,credit,alignment_alpha,seed,config_index,test_accuracy,train_accuracy,test_auc,fallback_mentions,nonfinite_alert,config_sha256,final_sha256,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars
local_ratio,serial,local3f,0.0,10504,4,0.5988999605178833,0.6049000024795532,0.646648108959198,0,False,9037103b6f9f78587c2c0c0feb305bc6401545f459e7e075c9b65cb3d182ba2b,f06fa542b693321c02a7460e61ae785c0e19cea70b944d7416dd5d98ad4677ce,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10505,5,0.6015999913215637,0.601099967956543,0.6478676795959473,0,False,0a0091a7eec44915c92d72d6cbbd6a09873d106f6e2ce23e2ccfcdcf7cb45231,e5ea52b0c499f8c3efff0812a9fcd9f99575e0a806c8b75a4a073bc80287bf24,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10506,6,0.612500011920929,0.6061999797821045,0.6461530327796936,0,False,891f51b4fb1d63d92a6d5a96cd1b3c407fc1e8e94f1d424f5acf4f4831d77f18,270b1f43b3f6e80166b44770a704837c959f8dcfa224b77438b2efa12c81bd11,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10507,7,0.6020999550819397,0.6103000044822693,0.6363677382469177,0,False,4f3fd9453a1ef7f6c690cd3002723ca6491b0fd47f88662da98111d2411abc9b,9499f97ce7152b847c5b6abec3b1545bb6dd00c81f0d725eab8fd8fa86af9f33,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10508,8,0.6019999980926514,0.6053999662399292,0.6426298022270203,0,False,75e4955860d342b9da3bc7d91b083050a897b388e84f5dc3e2f547a1db960339,9a290113b1580a09304c92e9f9dc5e2f400ac8e04ed2e77e16bb6bdc925b0eb4,66178,14336,21760,2944
local_ratio,serial,local3f,0.0,10509,9,0.6013999581336975,0.607699990272522,0.6399281620979309,0,False,9524ed6097d7d80d5a6a7d06e60fb760fab7022bd37fc59782bfb0e20b5e4b01,19762af17bc5315dbb7aa62f4fc459cd74d54c00f27bb1afc3cddfdf949c03d6,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10500,10,0.6227999925613403,0.6198999881744385,0.6528764963150024,0,False,c2c10c2f12e2c1016de33e17e6fad100497523924587400c4fa8263476e56688,5037062cdc7f6aad6cb7033cf059e9b2e6ab1e3678673c926d6470dc003b8023,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10501,11,0.6121999621391296,0.6061999797821045,0.6839399933815002,0,False,7beeef7541ccaef6817a3357b85045bee5e7477fd9ffb9991e3f16ac6336b69c,7b1f82603f002ea1407ed85d832fb8e19bc11b7fdcd5a216b834d0d6f17d39e3,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10502,12,0.6166999936103821,0.6152999997138977,0.6689409017562866,0,False,1db0c130c70e03c038ef91249174c909da2a293744f1167c5f05e6acfd511962,d4d13049cd5a18399f279ecdfa87bd1c5cf8bc3825e46fd28672a78f5efbcd66,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10503,13,0.6274999976158142,0.6344999670982361,0.6694955229759216,0,False,8f607b064568e6838a372432c9b9877ea0e6c59299a79b0c5d786c9692541186,ee7c2870c041cc84b1f3d30ad5d5c3c0b90c0de77bec3bf60fb28ce42781f79c,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10504,14,0.6215999722480774,0.6204000115394592,0.6761115193367004,0,False,4802f905e5936ad4c01e8a056af95500a4097624a0c7ebae18fab1fce0182a65,fb7a36a8caf6599a5b8209605e4ce25b47c3848ff6d08299f4bf5f27683d01a9,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10505,15,0.6195999979972839,0.6207000017166138,0.6796656250953674,0,False,e46c618d3b5cc98fd9393a710609a7b641b70d4dcb49363c8e0a00689de766b8,1a535f5df07df002830053da551ce4fa1ff01a14146c858822e043af7aa70eba,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10506,16,0.6247000098228455,0.6284999847412109,0.7086189389228821,0,False,0d7ec4cf4518c4728ece3682959c334d8e92d7c8b9b12cd2b45394287acaa2a5,c1c5e33aca6b4393d9833e2540085b36ee54a6e5c73443a45ea1ce3c6982feda,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10507,17,0.6244999766349792,0.6326999664306641,0.6794124841690063,0,False,39d9b2f4792221929b7eb0936f183a1a1a735a0c3f68c331b338249efe6bb834,c18bf9c9ed4ec59924d7ee6a8b9116a2650074913c89d4139315e290c4c89aa5,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10508,18,0.6237999796867371,0.6237999796867371,0.6723047494888306,0,False,a72b26c5c44562827d35d9257dd4c42fd6fe3ee90f72eb60bd1d30f799812a10,45f6de7d874e6356fb7b7b3561e83beb1d707adf772f726dc73705e0233bea43,66178,14336,21760,2944
local_ratio,serial,local3f,0.5,10509,19,0.6227999925613403,0.6293999552726746,0.6695195436477661,0,False,031087e43c48306edf6aaa35298c375a5cda30881c6e4fed80adce8045c469fe,dc6532b7eaf907e6c07838ef36934be9d6fee6868b6a1ab046cce7f701ffb8d5,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10500,20,0.854200005531311,0.8550999760627747,0.9994763135910034,0,False,925bde545fe7da45f8e6637030b53fa557b80fa4a5b06aa79c68673bdabfe17e,4e749effa7b99641735c8fe40756464caec05d6be8d2feee6fa3f9885c5a39d8,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10501,21,0.972000002861023,0.972599983215332,0.9999259114265442,0,False,6b56ec361325c57535544e8f248d582a0543fcf53c9e414d6f9e7bcb530f7d42,0854c3fffc6d0b09f979433ca7f5d169b398ad961f2b733f8dd182b9fcf237ac,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10502,22,0.9377999901771545,0.9423999786376953,0.9986783266067505,0,False,36b7d3131c56cc6914cfd4c52bd0b9a70460bc4e8d3d1a052467fa3ddfafab55,91acf69204d071c9e847167f1adb406405483bc5a5efd0fe3a93976ffd2aff67,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10503,23,0.9952999949455261,0.9961999654769897,0.9999224543571472,0,False,d35dfc5f353826edad7205422c41b52b5524bedb502c63783848e575b82db022,1033ef6f9c61978cc236d5ba201dc842b98b196c995b6e10c54a243c2b42049f,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10504,24,0.8321999907493591,0.8367999792098999,0.9993473887443542,0,False,89c57862709dcc1e7e887bd3de72e743f38fc6f44a781cb506e0c796a860a88d,994e304864ab17365c2c533d07d654d1491c61a97f42b91c8a0a77f1eff9635c,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10505,25,0.9987999796867371,0.9979999661445618,0.9999845623970032,0,False,fe9d098a06533ec9ffa14ed2792e53fa7523a12c6e54d81637a8968570ad6bf3,a6ad13135f3f78687200ba989c6136ff116dfdb8c7a0fd54e04723f0fd891ac5,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10506,26,0.9764999747276306,0.9784999489784241,0.9992059469223022,0,False,62fb79e6f91b7f813bc9134a99ae37978568bddc5605dac552e2f2775e859b36,3c197bfdf6f2720320592a7b2a8952d67c3e3b3843a6f538374305e0fc945927,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10507,27,0.9280999898910522,0.927899956703186,0.9994601607322693,0,False,da29bc4b404fd625d8ca9d094ae1a115f47fedf99dd77c95bf0c504ce3e23618,86ced5d371dc6de2035796d4b838c53cb4c0c7ccafe709ea5ea85e4cd2e18d73,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10508,28,0.9888999462127686,0.9904999732971191,0.9999083280563354,0,False,0b1ed7e76138a388bd86cfed13f7a54597ff517890306aae7ba8e981967c9166,6ee2a3ff7a761deba7d17dd617b94ced1875c09fb47c17f07827920f407b3769,66178,14336,21760,2944
local_ratio,serial,local3f,1.0,10509,29,0.977899968624115,0.9792999625205994,0.9992254972457886,0,False,1223a65d507ee4a0a8cc983660e2bdc6eed8f99f96b3bdbe59f3ae374d17df05,30583347ac3a916a23b6e2cea70cd99a9cc982d84717dbf066f8695f2919aafb,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10500,0,0.652899980545044,0.6538000106811523,0.7113887071609497,0,False,7e030f519329cba655487730dcb45a712cf8231e32dec456fdf825eb7ea5106d,b3db5c06e983db235adb8415737774135e90b7f848a745229f53b0165cef8b2f,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10501,1,0.6570000052452087,0.652999997138977,0.7176697850227356,0,False,0e1158a64cc45c31384df0b029bff511d19fddce8ce62aac1b8f1e7c18e86f11,5e355769111b3cf3c714773551d28e00dc619fb2864d91faedeeeda0226ad50d,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10502,2,0.6484999656677246,0.6559000015258789,0.7073968648910522,0,False,379b0f83f03f410a24f5ffe626b7238f68fdb967324a0430c185e47cd36f817d,ff619030d0e4c4d3181b022cb0ecfd8cb1ad033e1f54e943fd78524cb679f648,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10503,3,0.6574000120162964,0.6583999991416931,0.7150845527648926,0,False,6543d3f1764b4443c9b363bb7531cb93559b2d8889bce671db623c917271dc34,aa068a8ed2ea1a8d8654ed42c7b38c986af21a296a8528ce79d906992ae0b337,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10504,4,0.6599000096321106,0.6525999903678894,0.7185993790626526,0,False,f2ed8942bb31dff3677aadbe36899566928531ffb873140f7a831f383e151710,9ebc433b0abc265b3f1c2b2bb86aa4e44cc014dbaa3c0310be34f824fd1cae21,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10505,5,0.6599999666213989,0.6550999879837036,0.7203216552734375,0,False,87e33f1061708942243834d6f56a320bb5578bfdc2902e2ea38205155151f07c,8cac6b976577cc9e6abb21b374891f798de336632b4c718aeca083a9923ade8d,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10506,6,0.6614999771118164,0.6628999710083008,0.7228191494941711,0,False,fbb904ce868ff6a93e7e0d74764f2e8fa85659eb4de010f4cb26b6e498bff3f8,d4d8a316cc344989d7bf8743d2befa4d44cf87ce9e7bdfa404ff8b35abd4bde4,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10507,7,0.6566999554634094,0.6646999716758728,0.7174898982048035,0,False,a77aac9f2fb468dabd9894c0224e1b8075bb7278f71b5e00291cb5d532288b01,6e5248b621ad7528ccf7eae320cca10097e001f78cc87d8558dea4870920ed8d,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10508,8,0.6565999984741211,0.6626999974250793,0.7139754295349121,0,False,d1fdfd303e06bfaa0ed0204cc1cd2622d951aac6cd6ff0b35cf82c4967d60c67,ab2c006ee43527840eb5d1b6f2e222b8bf35fe9ffb2f1ed681e6ec7d24615de0,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.0,10509,9,0.651199996471405,0.6552000045776367,0.7077944278717041,0,False,460596417082143154275a3575a36527ceb2e04da1e0f45e538b351615ace7b9,985325a9cdde59b1c82490fd10ef1a3dd07b4fe55af3ed2b43abd3a91ce2f6ad,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10500,10,0.7005000114440918,0.7026999592781067,0.7729906439781189,0,False,4bf3a38750a85dfaf3621b3fc6e8a46a6b8f41882b4fdec9a35b5bc44a151669,56735562dd108cad9c388e1f96a4cb9cff5ad780eaff99cca44b8b802f1d15a7,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10501,11,0.7040999531745911,0.7003999948501587,0.7799341082572937,0,False,f2c9d71af53c1abf2648a378a733dfdd0313002b0d045a4236899a2b4cb19051,ce81855c15a60e636c70de54690c6743982f4f9acd3b712967e6cdb1cf94dd40,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10502,12,0.6908999681472778,0.701200008392334,0.7681553363800049,0,False,f25182815ad8d3dc278aa7756dbe79e174f25ea72be5701b95385489605622b9,53bfa6f8acd1bb0afaae65b9fceac8488024b1b2bf30212afc05a3e98e3a613c,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10503,13,0.705299973487854,0.7066999673843384,0.776353120803833,0,False,e73d36be87ab2aa4c08cad1defa8cce3674c8f6b001d4b2967b4bb1684333d06,918cf9a82ef22cd13fc9f6809f2d5a90227c0d0116cc48c751082088761e64c1,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10504,14,0.7062000036239624,0.6966999769210815,0.7781645059585571,0,False,cfdc39b07b35e1d4724111153434689708b6d7fa12c19a539c23366abc1ed20d,6a246e0c865ed9c1fc322c0a029fa89de9f1970f506639e66337906c117ffeb8,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10505,15,0.7066999673843384,0.7044999599456787,0.7797513604164124,0,False,39fdce49c3edc2cf8b3d719ba5319b3840441b0d5da20e706571b9d6311f2037,78cc930a1d55d79e97ef0364baaedd35bd1ff57797f6e5dc54a114b71c76494a,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10506,16,0.7110999822616577,0.710599958896637,0.7846155166625977,0,False,ec1e5cf6a5d4f7736b9003717c7c9e7071f941b765952763478024b9566f5544,5ae5cf79dbc6d3ddc3bb9cc720587092702d9ac9cba51a6709119e619e0a58d4,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10507,17,0.70169997215271,0.7124999761581421,0.7779132723808289,0,False,544736e11d0ae791e10fdd8cd127b7d9c470902077a3dfa0bd7358a61ab29fcc,6675331b10d8b3f5b2cf446bc800cce229d67c76e897e970140099d2aee1e809,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10508,18,0.6983999609947205,0.7096999883651733,0.7729901075363159,0,False,0e476742bc82c5fe3f9249cbe8f14997d9823fb7d5eba9d737699c1f1b973259,f02ec7d724419ddc61bc1ff699df5cff2d9698171734844608980798baa04b8b,66178,14336,21760,2944
local_ratio,grouped_point,bp,0.5,10509,19,0.6952999830245972,0.7006999850273132,0.7676078677177429,0,False,ffc7c39182796f36c56c173e30440cfc8cac3f46ca823d7e6c9737f5cca37e3b,9edf2245ee46e26cbe94d7babb00bdaf421e9936be51bc5bd46afe5278b09027,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10500,20,1.0,1.0,1.0,0,False,90b1d3487e96ac266efd83af6efbdb3b6eda96409efb28a15d5cb87c32f68f8d,d3f5710d0650db24601eebb3c163ba2c4c3ac68818d04c10ea9d3ea7f6e53938,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10501,21,1.0,1.0,1.0,0,False,1279ddf0f7f9143a81a3a6a13b9a6e0af95c5d5937f9ae92a7eb204b31f3b083,f89cb93f8528433e5da41be503a9d76c6057f4e7ca395dff8b1eaacb6be90829,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10502,22,1.0,1.0,1.0,0,False,2d6a0424f9b2ba55fe4298e660e4b4599dd0bb691869e9e97a7771d445197efb,0d218160ef21163992d6142f0ab08526a196c3640d9d898bac18df87801acdf2,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10503,23,1.0,1.0,1.0,0,False,79c4ec97e37cf6eb3df864db093d58225593d4181bf4c86b5edd047e0250455b,6014eb1932e6e0b40a9da2e4d63e4013c3d09566ac289a6457bca49ef7c8a10f,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10504,24,1.0,1.0,1.0,0,False,da260f95ecefcef8ef1ecd32e96e1285fff61ef05d1865d3db369a9910a9f1cb,24b2ac0c9f865e1f1abff5624c3e79dfa1e9cfacf77c0dcfc8ab07d1690e76c0,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10505,25,1.0,1.0,1.0,0,False,1aba8fa15e9cff7b846618a2f2554de060c1ad45a4aaa4e80d16a17692a24e25,b4ad117a6e5f9d13b2459fde97cc1a9d8cdc160de4a93bf9e5e76aaf69b2492f,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10506,26,1.0,1.0,1.0,0,False,95b5bcdb43836d02c60461dc87b42dbc58658cd6bcbfc09db6f702ea759a872c,ecfc7de2fbccd5e8af30693b24a56e214572ab574e2b07ca0837cd7305f82fd7,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10507,27,1.0,1.0,1.0,0,False,a66413774e21a27f4867d0ac1397f346cc957df26315c796895cae4c24fe65b0,d3401bb152edb56fd70bc04a3c3da1daf8345824bd1a6eee77de151e5d919efc,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10508,28,1.0,1.0,1.0,0,False,4f5dc789ace64e24059a83ccc524bd4a74dc64cd2c687dddbe4fdfa586ba3572,a66d515ba80826f2d1768ed3c97ba5b09aa124641612da6745092d4f81a521fd,66178,14336,21760,2944
local_ratio,grouped_point,bp,1.0,10509,29,0.9998999834060669,1.0,1.0,0,False,b51451dd98eed8b012c9f2ef2c7647abc06769ecfe627ef935f9991cb1341090,f186b8f4f46ac268245280006bb0910538aa25cf4546a089b1babd48fca83077,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10500,0,0.53329998254776,0.5363999605178833,0.5487490296363831,0,False,3287a3b2391cb7a08505279cf6359911402a201e0020802b8ffcd79723e77ec5,5fc26c1ce33e94e00b4f49ccb8b5a763cc48c624dfdb964c47ac021e5d4b9930,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10501,1,0.5360999703407288,0.5303999781608582,0.5553719401359558,0,False,57462ec2433f2f6530dc8439e4123586da73d718b0929a8fc9d027dbeb924c92,a25143afd0178c0b1f0092b5aca1eb0b4b147533a77dda81496e8f6ec66f32bd,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10502,2,0.5382999777793884,0.5356000065803528,0.549157977104187,0,False,9a57c4438cd275d732eae56e97432d97ff24689c7703e06be9ded14b87609cc7,03fa49187deb7249889e1c483a02fccf2e7df12bbd9111570157158d9c5cb643,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10503,3,0.5338000059127808,0.5351999998092651,0.551740825176239,0,False,9bb3c1b2bbde1756e8a3fa33ca4d237faa2107cbe1fd2bb6fa79f4bd72311ec4,94c6577bb530c229678b23462f7c452df0d43c76325372bcae78649c54c26aaa,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10504,4,0.542199969291687,0.542199969291687,0.5597867369651794,0,False,c5f8bb6610bf07e032de9f15251708bcb54037ba4a070b0625be91777a072b94,28b0cd788accda07604d7f4bd76be028bb1c806d23eaecf76cb23b6878b68f72,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10505,5,0.5340999960899353,0.5378999710083008,0.5540629029273987,0,False,3fbf2c90677e206ead74ef63777d058c96ce04d8ca7b594f23aa5b253ab6e5f5,179aa99c06d5a2a991866851a308b04fc9dbf7ae0e231a1de7020347cfe00716,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10506,6,0.5406000018119812,0.5430999994277954,0.5576817393302917,0,False,30a753f487da5c125925861380d93af702ebf33c023c1823d57cf8de75f2ac53,3a6e399cbb70ace8822e202027688717924016be61a58a0bd68ff08d269fcd0c,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10507,7,0.536899983882904,0.5390999913215637,0.5555306673049927,0,False,44a925b8d79e28bcce2247fac181bf219f6cd96e5e4ecf7473b90387f8973912,faa5720d214bac03217e1a3c20cb61b5f9fcca3f3d9f866b64261050eb2bbe40,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10508,8,0.5351999998092651,0.5364999771118164,0.5504454970359802,0,False,59bc65773d1245c6781099a1069fa4f1d81246ad6eddaaaa447d1be9a2a8a88a,ec5cebfd3650b8235af195f3099917baa01ce3d086a192fb583c5122bb0530e0,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.0,10509,9,0.5515999794006348,0.5550000071525574,0.5689563751220703,0,False,36f64be065e4186d0bb70be0c71ef991b9065ec80a42a2e27f20ee9b312b1e6c,589094b32face879c5bdb147f9a8bd52b6724b48bf32f24edd6f36208bfc7198,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10500,10,0.5767999887466431,0.5745999813079834,0.6073548197746277,0,False,fa18395cf61692e57432ef6783a9d812547f83c9e41b717b19d592f7c79c555b,34c210087905b5e7937c180f29958160536abe88ecf502f6f10cd59f2176c60a,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10501,11,0.5539999604225159,0.5493999719619751,0.5779283046722412,0,False,e208ddbe3fc963c0f01f6261d8c71344fb12bc67d862cc23412aa92a45b9e4fb,31c87b93b669fcc51ecce31ca2fd0fd45c4c403d1b0ab1ec4a022c9d549dcf76,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10502,12,0.5568999648094177,0.5649999976158142,0.5810688138008118,0,False,b8d58d24670e0223ee375b9d1550c83880528be53c031c11a88ae5a577013345,f344b01aa3564058b39c08bd1c0719eda0b0a821b4214edea4d7bcbccf195645,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10503,13,0.5698999762535095,0.5672000050544739,0.6025079488754272,0,False,42473ddb9468c15416471bf16cd11841c5718b44bc0a2ce49b3a0cdf79bfeb0a,933e3e51812f3f23f6dcfaa8a75f6ab1073cd226f7c294f82f851c2977f0c350,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10504,14,0.5863999724388123,0.5805999636650085,0.6151819825172424,0,False,1395eb14768322006a07e20e66398c63f7730df9a90cfed3d4ed96e238c26a8b,f5901a47bda7faaeb1850a16139767c9166e0a64065496e42d0c8c8efd1efac2,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10505,15,0.5604000091552734,0.5597000122070312,0.5828907489776611,0,False,c591872f7b28ad55d5a0ae090cb9c01196fd680d4174141aa810c2601b5d2ba3,d51b600c4679ce7b2415762d771c184a8c08e6accc3e5e3a8e6ed0397834502f,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10506,16,0.5546999573707581,0.5636000037193298,0.5825725793838501,0,False,48eb4d6ace20ea8ddbb934e86c3286b32b045ab97d62041c938294a850af21ad,0d1448e79b259c0f917e7f17a1a62af145eafc2a50227fbbec1554b4609ebf20,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10507,17,0.5708000063896179,0.5755000114440918,0.5980263352394104,0,False,40e56b2397a1898f995be5757a6a580b21bb6c1406eb0a57d47ec261322c76ad,1baef359001500b1273149936d0b0e4b01d4a67e16c52be92b24bcd11808f6b1,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10508,18,0.5694000124931335,0.5795999765396118,0.6001434922218323,0,False,f51d560eddf0df8b92e285b6cd5e6120f089ab7765ba59351d6fc0396c747fb3,9a887fc2f07dc6fbce3c3a75a0165f2df8cd337532eed38fbdaf175915eeb9d1,66178,14336,21760,2944
local_ratio,grouped_point,local3f,0.5,10509,19,0.5805000066757202,0.5846999883651733,0.6044410467147827,0,False,2a2ee616f9ada0f9fcb58518f2663ca9e11391d0b0d2c913bbd9ae2d06f747cf,e849d3ae02d312205a0ba71b3221ab5da3ef89020e76c1ebc8bb1543e25df17b,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10500,20,0.9975999593734741,0.9978999495506287,1.0,0,False,bb9f47569b4b7940439945d475bd128e38e631b6711b5fd07de918210e0967bf,2d3b6f5ede8d9e48bff0e34203799bfea985316d63a1121d6d0205ccb4f581fd,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10501,21,1.0,1.0,1.0,0,False,10024e5e63c72226e10f94f10d6fd26739ab437cf8cdb3e12e1071a47c815217,fd17ab8888ad0ce87f11ffd0685251cbfad6cd5fb816084dc793adcd1863d214,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10502,22,0.9998999834060669,1.0,1.0,0,False,f24377878ee77dd030bf790de04b2654872f4eff8bf36b20e7addde57bec10b8,919b1e45f73c18f667215d3937f3e2597512e57b762e85b1c14b59c087a4ee4a,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10503,23,1.0,1.0,1.0,0,False,bb85001caeee32c6e545ee018b1374de846ccd6e53824855c1864e55bc50b44a,77fd375ee75b3a8b8c8190b43abfa1d0e8ae64a6f46cef77f7726a84bf45f79b,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10504,24,0.9996999502182007,0.9994999766349792,1.0,0,False,8ffe4f268648cfa67be2325aefd21aad8fb4d2e318214b2b2a0e2b6a105ec038,beb88ea0b8ae2808700424a5747cdef65f5794e2b9cdfedada09dfa2686e7e00,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10505,25,0.9991999864578247,0.998699963092804,1.0,0,False,18ab9c475c48eeff8f8832dbab2afc9d5400d3d64f034b27804c9f22493e2cf2,c59f5c510d18d74a595a999edbd510a2be570485b6e9987d2289b6fbedf25d02,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10506,26,0.9987999796867371,0.9982999563217163,1.0,0,False,eec9e9b8a44a1d46ffb875a8b8283242d75665d1213cec446d2ee9c73f25853a,dd628a300844bc790124b1984971a5ea2cb1c120cd9c14adaf00824ce315db8d,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10507,27,0.998699963092804,0.9993999600410461,0.999994695186615,0,False,7adcb97f97e9cecea85a4d4f11537d40cf992892476b362cbdd4951354df8b70,e5ab61ce515b295309c7bee1de9630b58b2ee81de08a795c890ece82368c5b32,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10508,28,0.9997999668121338,0.9997999668121338,1.0,0,False,003c491e184bdb533ed222665b71b387f527d730f9f369557158fa12368fb61a,5c93eceb24af00a52dce37eef874b7abc2fb9f8f48e5024f4be0d5ebbadf9b3b,66178,14336,21760,2944
local_ratio,grouped_point,local3f,1.0,10509,29,0.9998999834060669,1.0,1.0,0,False,1ffc37ffb41774e5af5f53972cc6785cf51b9b86b53e851a44c7ba6876bf1fde,122358bbaad963a70f347a0d1de1bd36eab03e23963318cf9906c702d7e4f923,66178,14336,21760,2944
