stage,index,source,canonical,sha256,size
development,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_007/mnist_development_007_20260906_215751/resolved_seeds.json,canonical/development/condition_007/mnist_development_007_20260906_215751/resolved_seeds.json,e298fcbbaeedb8db7483786921e68e8f215059d9a2e86a1ce5fbb0929561f0c9,242
development,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_007/mnist_development_007_20260906_215751/training_summary.json,canonical/development/condition_007/mnist_development_007_20260906_215751/training_summary.json,de526ccc7416bc3d1eaa086533e9b73a6d7428b1cb13af75bd6dc8377da509c6,10276
development,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_007/mnist_development_007_20260906_215751/performance/final.json,canonical/development/condition_007/mnist_development_007_20260906_215751/performance/final.json,981f423795bc6b78f00054265cbf5e64a56c0e675bb471cb263bc645a62964e9,292
development,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_007/mnist_development_007_20260906_215751/model_resources.json,canonical/development/condition_007/mnist_development_007_20260906_215751/model_resources.json,c8741a49f384e5c85e1793b3bd19174ae5f13ddf8db646186b51dc3e788a0cc5,2851
development,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_007/initial_model.pt,,8b0ee0be6837881ce19e5b18cd229cf0fe474b8358e4d2a5dcdf20bf3c4615c4,9669068
development,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_007/mnist_development_007_20260906_215751/final_model.pt,,ed1f221c617db4a65954989483f180c588765400e48ff9ba9cc7e95aafa6edf8,9669010
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/run_audit.json,canonical/development/condition_008/run_audit.json,e45d420324020e982f4f5ce63c72ccbf56e6605c0e6de4639d58cb5fce077cdb,3586
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/progress.json,canonical/development/condition_008/progress.json,7d4b8674f4b69885b408409445e36ed20568af810862f4a313603953f03989aa,36723
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/initial_state_identity.json,canonical/development/condition_008/initial_state_identity.json,2a75f0f6db1d3a4bbd7a2ba9aa1ed44964476b2d32e8ee5f73e047797d6bc351,292
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/optimizer.json,canonical/development/condition_008/optimizer.json,372757b97ec48f3a4a2581a07017cc7e303626e60956855a73f90cb55e8efc73,1517
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/mnist_development_008_20260906_215816/config.json,canonical/development/condition_008/mnist_development_008_20260906_215816/config.json,43345ef071149ce2473823472699080782e94f7678d5f75ff47ea1122a94408b,77096
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/mnist_development_008_20260906_215816/resolved_seeds.json,canonical/development/condition_008/mnist_development_008_20260906_215816/resolved_seeds.json,1c2e5ff3567c2d6755bd5c7b32c8248fcb15747c5609c03cc67aa64117e5113a,242
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/mnist_development_008_20260906_215816/training_summary.json,canonical/development/condition_008/mnist_development_008_20260906_215816/training_summary.json,0c89b6837924e1583bd524cad88f13beefd4f837c62f4f30452af52d00ae7e07,10298
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/mnist_development_008_20260906_215816/performance/final.json,canonical/development/condition_008/mnist_development_008_20260906_215816/performance/final.json,51d18a1065de403af9dc84dd1a98e3fc1f778d2d35f951aab1e07db44535b1f6,292
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/mnist_development_008_20260906_215816/model_resources.json,canonical/development/condition_008/mnist_development_008_20260906_215816/model_resources.json,e7de1e2486bc148fd6de91da1392ac62316617619598d6cc217fcc22fad3e5cb,2851
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/initial_model.pt,,3518de8e259949d538cccbb54e80565339dd026c9b3c5590c3d5dd12d96d9fa4,9669068
development,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_008/mnist_development_008_20260906_215816/final_model.pt,,f8da92064e12b1d09c810e7525b5f8c9277ec05cc04a930e96fa19dffcc138b1,9669010
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/run_audit.json,canonical/development/condition_009/run_audit.json,95b5de6545fbc01ecb8db70ecdbf398c0c8604efe1e2af1d243bea1e1dc5a731,3586
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/progress.json,canonical/development/condition_009/progress.json,145919b33c98d7dcf20bd150b642aaff8b9535639f23c4499efe8be0ea2ef312,36896
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/initial_state_identity.json,canonical/development/condition_009/initial_state_identity.json,4f374b6f9d9cb791cd86df680ab5469040a45214cfc4e953c8632a4ec86e2fa2,292
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/optimizer.json,canonical/development/condition_009/optimizer.json,def2d0592d4ce10ae682bace3b10cf405872409eb51feae0a96dac0f85399e7b,1506
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/mnist_development_009_20260906_215823/config.json,canonical/development/condition_009/mnist_development_009_20260906_215823/config.json,d5906b34095df0e6f2731565c7ae39df67510e12471cd43f6961220ee70a2da6,77080
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/mnist_development_009_20260906_215823/resolved_seeds.json,canonical/development/condition_009/mnist_development_009_20260906_215823/resolved_seeds.json,9ad5e87a4beb4170c6f77ad49a1827e6c9c95a7c4403aa8fce8b3f3ef2228cdc,242
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/mnist_development_009_20260906_215823/training_summary.json,canonical/development/condition_009/mnist_development_009_20260906_215823/training_summary.json,afbe34fb1284d0b9fec9ceddad6d57b07236347e5b983fcc327818002c3f62b6,10407
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/mnist_development_009_20260906_215823/performance/final.json,canonical/development/condition_009/mnist_development_009_20260906_215823/performance/final.json,bced933aa678995f59ce33d1ddaf17ad706faeffcb822245bb83d4195f8da6a1,292
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/mnist_development_009_20260906_215823/model_resources.json,canonical/development/condition_009/mnist_development_009_20260906_215823/model_resources.json,6b84249641d7b2d2a754509d22771c0615f4e1cce04d544baab103a3cc879920,2851
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/initial_model.pt,,fe1e2708f2f904f3be75a5150f5ee812a4708e5d7c7a128b376f52831fe85039,9669068
development,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_009/mnist_development_009_20260906_215823/final_model.pt,,f4d2c9db9a5dad1f3244f100fbda188dcaa45e10fc522ae4ae362208645d0561,9669010
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/run_audit.json,canonical/development/condition_010/run_audit.json,ed31bb14a267226afcce68430d06bcd5ac74d6a878625462f4a2da2ba92b0838,3587
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/progress.json,canonical/development/condition_010/progress.json,2c4b0137fd6052bb0ae38d5953e44fb51146b89a36c2a5a00799c1e9e97ed6e5,36955
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/initial_state_identity.json,canonical/development/condition_010/initial_state_identity.json,4e7ad790af341ea82cfd6bd13b07979905b944617e638a21948e44c6586b3e3d,292
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/optimizer.json,canonical/development/condition_010/optimizer.json,def2d0592d4ce10ae682bace3b10cf405872409eb51feae0a96dac0f85399e7b,1506
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/mnist_development_010_20260906_215819/config.json,canonical/development/condition_010/mnist_development_010_20260906_215819/config.json,acee3b6a2a7d705684a1c59151fdbdb4aec363b07885af83a9027870ea60be82,77080
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/mnist_development_010_20260906_215819/resolved_seeds.json,canonical/development/condition_010/mnist_development_010_20260906_215819/resolved_seeds.json,e298fcbbaeedb8db7483786921e68e8f215059d9a2e86a1ce5fbb0929561f0c9,242
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/mnist_development_010_20260906_215819/training_summary.json,canonical/development/condition_010/mnist_development_010_20260906_215819/training_summary.json,63e3ded6a2b77f7ad61cc081c9221b329bab97cfb337bcbe2a185cbcf75b6bd5,10441
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/mnist_development_010_20260906_215819/performance/final.json,canonical/development/condition_010/mnist_development_010_20260906_215819/performance/final.json,30a1b358f280402c6197806836017b4d615dace32e17754c43ca1ba2832eda72,291
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/mnist_development_010_20260906_215819/model_resources.json,canonical/development/condition_010/mnist_development_010_20260906_215819/model_resources.json,6b84249641d7b2d2a754509d22771c0615f4e1cce04d544baab103a3cc879920,2851
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/initial_model.pt,,8b0ee0be6837881ce19e5b18cd229cf0fe474b8358e4d2a5dcdf20bf3c4615c4,9669068
development,10,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_010/mnist_development_010_20260906_215819/final_model.pt,,a1f5dc3ac9c9087ebe207f23afdcc7e8a95b00e2a34fba44ccb96edb0943fc5e,9669010
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/run_audit.json,canonical/development/condition_011/run_audit.json,351b027e679bf4fe882bac1bba7ebc8d0ef869fd0dbd64d5a3fb1ae125e93e75,3587
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/progress.json,canonical/development/condition_011/progress.json,6e265b844ee41b5dc1d1de7ddbc48d8dbb899835904f09dab588967964f3d008,36934
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/initial_state_identity.json,canonical/development/condition_011/initial_state_identity.json,2a75f0f6db1d3a4bbd7a2ba9aa1ed44964476b2d32e8ee5f73e047797d6bc351,292
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/optimizer.json,canonical/development/condition_011/optimizer.json,def2d0592d4ce10ae682bace3b10cf405872409eb51feae0a96dac0f85399e7b,1506
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/mnist_development_011_20260906_215822/config.json,canonical/development/condition_011/mnist_development_011_20260906_215822/config.json,53b214b9c504d807b47ab6a6094a8fc1ce9308fa0f469b6256174a604d89b4bf,77080
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/mnist_development_011_20260906_215822/resolved_seeds.json,canonical/development/condition_011/mnist_development_011_20260906_215822/resolved_seeds.json,1c2e5ff3567c2d6755bd5c7b32c8248fcb15747c5609c03cc67aa64117e5113a,242
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/mnist_development_011_20260906_215822/training_summary.json,canonical/development/condition_011/mnist_development_011_20260906_215822/training_summary.json,960db2b62ac3baf2ae292f4f51b405a9ba1af85a2424d0d616f7b80faf01ccf6,10420
development,11,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/development/condition_011/mnist_development_011_20260906_215822/performance/final.json,canonical/development/condition_011/mnist_development_011_20260906_215822/performance/final.json,e0e0b10acf5a9772db20906e216845f161579e9c57cffe1004eb0870a6afae1b,291
