family,tree,optimizer,rule,rate,n_seeds,n_nested_fits,mean_population_nmse,population_nmse_ci95_low,population_nmse_ci95_high,mean_test_noisy_nmse,test_noisy_nmse_ci95_low,test_noisy_nmse_ci95_high,mean_accuracy,accuracy_ci95_low,accuracy_ci95_high,mean_balanced_accuracy,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,mean_gradient_cosine,gradient_cosine_ci95_low,gradient_cosine_ci95_high,failed_fits,mean_gradient_clipped_steps,mean_parameter_clipped_steps
parity4,balanced_ac_bd,sgd,exact,0.003,20,20,0.19393756437634677,0.04987624997673565,0.3661629717413058,0.2147529494589842,0.07076034678201326,0.387034478785006,0.91875,0.828125,0.996875,0.91875,0.828125,0.996875,1.0,1.0,1.0000000000000004,0,0.0,0.0
parity4,balanced_ac_bd,sgd,exact,0.01,20,20,0.052647270743786966,0.0005653613098136208,0.15662510364204268,0.07421245891072102,0.022429970987381406,0.17722074037085084,0.984375,0.9531250000000001,1.0000000000000002,0.984375,0.9531250000000001,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
parity4,balanced_ac_bd,sgd,exact,0.03,20,20,0.0008486932444552299,0.0006559321817701531,0.001032343462009092,0.023013116138085654,0.022535745066337116,0.023535247437779752,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
parity4,balanced_ad_bc,adam,broadcast,0.003,20,20,0.9666242066858624,0.8706467521021165,1.0249489261233249,0.9901136137449438,0.8940098394228868,1.0493558248651265,0.546875,0.5,0.609375,0.546875,0.5,0.609375,0.5415057352813669,0.4116141967714583,0.6645411635388471,0,0.0,4.55
parity4,balanced_ad_bc,adam,broadcast,0.01,20,20,0.9336148268212533,0.821648018885218,1.016533342422651,0.9591126187536592,0.8476312098959916,1.041041668784827,0.58125,0.525,0.6468750000000001,0.58125,0.525,0.6468750000000001,0.65783812717921,0.5349736014401877,0.76753611146082,0,0.0,67.8
parity4,balanced_ad_bc,adam,broadcast,0.03,20,20,0.9830936393895421,0.8952202896804359,1.0514449726613013,1.0079838089036026,0.9201766861995957,1.074623819994506,0.5875,0.5312500000000001,0.65,0.5875,0.5312500000000001,0.65,0.9409502013413998,0.9106678910792942,0.9660625992899974,0,0.0,174.25
parity4,balanced_ad_bc,adam,exact,0.003,20,20,0.0007933217430247401,0.000637574076822158,0.0009573550999187725,0.02299322360147412,0.02262214105466073,0.023378371157889155,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,5.3
parity4,balanced_ad_bc,adam,exact,0.01,20,20,0.0017139110390874599,0.0012861589116563157,0.002213783998011967,0.02385659192526026,0.02325535875352365,0.02447552793610892,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.45
parity4,balanced_ad_bc,adam,exact,0.03,20,20,0.004709477362166906,0.003662188301959887,0.005850445499512965,0.02702135620935118,0.025730537668299556,0.02845634456686769,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.15
parity4,balanced_ad_bc,sgd,broadcast,0.003,20,20,0.8978301273444176,0.7985845181187667,0.9782828655538355,0.9187920079107668,0.8198694897732764,0.9989367821566957,0.59375,0.53125,0.66875,0.59375,0.53125,0.66875,0.3935402240343694,0.2508534349075854,0.5363242343291925,0,0.0,0.0
parity4,balanced_ad_bc,sgd,broadcast,0.01,20,20,0.949357106569477,0.8421795463313226,1.0167676370965772,0.9723000047578537,0.8654463567386486,1.0400984046943882,0.55625,0.503125,0.6218750000000001,0.55625,0.503125,0.6218750000000001,0.4857637327973695,0.3644148011172111,0.604960737916664,0,0.0,0.0
parity4,balanced_ad_bc,sgd,broadcast,0.03,20,20,0.9693809787328818,0.8658896833021998,1.0317880039268819,0.991686081139391,0.8877872639673289,1.0541437984703619,0.546875,0.49375,0.6125,0.546875,0.49375,0.6125,0.5793141290740403,0.44532258864522256,0.7002013997650708,0,0.0,25.8
parity4,balanced_ad_bc,sgd,exact,0.003,20,20,0.19644009067843513,0.055877683784439434,0.3674514129002964,0.2187908432041792,0.07812094929863285,0.39088422983296384,0.921875,0.84375,0.9875,0.921875,0.84375,0.9875,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
parity4,balanced_ad_bc,sgd,exact,0.01,20,20,0.050916857400643036,0.0005028656836303374,0.15161800605475764,0.07277497131798268,0.02247864025535928,0.17296152532211695,0.971875,0.915625,1.0000000000000002,0.971875,0.915625,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
parity4,balanced_ad_bc,sgd,exact,0.03,20,20,0.0006535505981973101,0.000524901070275162,0.000783766851726077,0.02283506719264194,0.022454420609130825,0.023234583777671326,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
parity4,comb_a_b_cd,adam,broadcast,0.003,20,20,0.9368973795832434,0.8069378105321934,1.0322140584334751,0.9567653596921728,0.8270544376934776,1.052394722633703,0.5875,0.524921875,0.6625781249999989,0.5875,0.524921875,0.6625781249999989,0.5992757138559474,0.4521341610871268,0.7278323492043528,0,0.0,63.75
parity4,comb_a_b_cd,adam,broadcast,0.01,20,20,0.9279434487462856,0.771794566478462,1.039155202605093,0.947858370204489,0.7936315102764427,1.057993546895149,0.575,0.515625,0.65,0.575,0.515625,0.65,0.7195643446988103,0.6235086160640585,0.8008785190748676,0,0.0,41.1
parity4,comb_a_b_cd,adam,broadcast,0.03,20,20,1.0044212488771003,0.8791632027152434,1.0878384036321538,1.0225283587344947,0.9011925572952062,1.1028827327417299,0.55,0.50625,0.6093750000000001,0.55,0.50625,0.6093750000000001,0.9299997484440965,0.9060391815888841,0.9506429401262757,0,0.0,387.05
parity4,comb_a_b_cd,adam,exact,0.003,20,20,0.0009005248931729202,0.0007478333996594997,0.001057596350236407,0.02305417396233985,0.022617715493302243,0.0235513982375513,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,8.3
parity4,comb_a_b_cd,adam,exact,0.01,20,20,0.00189381316206022,0.001478751201994499,0.0023120795713904743,0.024014533824167954,0.02346063062746252,0.02461226327396501,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,2.0
parity4,comb_a_b_cd,adam,exact,0.03,20,20,0.0053387786580919895,0.00388654558923447,0.007052494194055544,0.02760323545623583,0.0260450823076926,0.029428106205941103,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.8
parity4,comb_a_b_cd,sgd,broadcast,0.003,20,20,0.9500473572772428,0.8623145992963673,1.0096862938893179,0.9706950232468193,0.8833010860852324,1.0308363700220369,0.590625,0.521875,0.671875,0.590625,0.521875,0.671875,0.4703655569273849,0.3037434413021411,0.6191175507571465,0,0.0,0.0
parity4,comb_a_b_cd,sgd,broadcast,0.01,20,20,0.9439228475931806,0.8274462933963993,1.032620161343458,0.9643020067304964,0.8468676307652206,1.0517169756954332,0.59375,0.534375,0.665625,0.59375,0.534375,0.665625,0.5309665314349359,0.3685578986295107,0.6737140583646819,0,0.0,0.0
parity4,comb_a_b_cd,sgd,broadcast,0.03,20,20,0.9353155243489981,0.7926108941502219,1.0375434302479132,0.9536810566286066,0.8131551855015746,1.0534558140162522,0.571875,0.5125000000000001,0.6468750000000001,0.571875,0.5125000000000001,0.6468750000000001,0.6762892088113318,0.5743653538015312,0.7697808363668349,0,0.0,0.0
parity4,comb_a_b_cd,sgd,exact,0.003,20,20,0.20484653055693722,0.06015760043955522,0.381275848854266,0.22789725000483516,0.08244841131346765,0.40533575214124185,0.91875,0.8375000000000001,0.9781250000000002,0.91875,0.8375000000000001,0.9781250000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
parity4,comb_a_b_cd,sgd,exact,0.01,20,20,0.07536883220943501,0.0005848768551060319,0.19305376045811343,0.09672668171291877,0.02263672897399477,0.21309891424890748,0.96875,0.9187500000000002,1.0000000000000002,0.96875,0.9187500000000002,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
parity4,comb_a_b_cd,sgd,exact,0.03,20,20,0.000728203414083745,0.00060532206271,0.0008569685691569628,0.022895027560450067,0.022467519507638582,0.02338032343801532,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ab_cd,adam,broadcast,0.003,20,20,0.0028362933918622646,0.001583916225756299,0.004872988985353321,0.024867294043870454,0.02365056258939138,0.026750179118955497,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8718222650072891,0.8363323705792822,0.9069486325802171,0,0.0,6.45
xor_of_ands,balanced_ab_cd,adam,broadcast,0.01,20,20,0.003451683554601355,0.002804000178728777,0.004167198622596393,0.0256232727295898,0.024847974403467532,0.026459187709479026,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.852080195262797,0.8263360759744557,0.8780384244565091,0,0.0,4.4
xor_of_ands,balanced_ab_cd,adam,broadcast,0.03,20,20,0.006621019936771025,0.004982937464554883,0.008525702882646143,0.02872467296749649,0.02716904877649277,0.030383787763250764,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9602317370973635,0.9454439459072862,0.9720968392521343,0,0.0,2.75
xor_of_ands,balanced_ab_cd,adam,exact,0.003,20,20,0.000945018522560255,0.0007436975084240437,0.0011897673465679352,0.022925991429227785,0.022536284765667228,0.023290335629462814,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ab_cd,adam,exact,0.01,20,20,0.0017502504356549501,0.0013825653414322786,0.0021528264247784638,0.02368935753780959,0.023104356159229362,0.024213941529812006,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ab_cd,adam,exact,0.03,20,20,0.004122930331825525,0.002987623696196173,0.005538586300782632,0.0260931982603043,0.024829021329294522,0.027689773835275207,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ab_cd,sgd,broadcast,0.003,20,20,0.14890115387194483,0.07686904903700408,0.23224138727053575,0.17421619318561612,0.10024693327947738,0.2598450672883799,0.98125,0.9531250000000001,1.0,0.9800000000000001,0.9475,1.0,0.8760508308095802,0.8168654520812396,0.9254259598419585,0,0.0,0.0
xor_of_ands,balanced_ab_cd,sgd,broadcast,0.01,20,20,0.0026066495821408997,0.0013111057548330608,0.004462236231530713,0.02456815131159199,0.0233980734652654,0.026182697957651657,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8685944511784994,0.8364054637340586,0.9000063357665741,0,0.0,0.0
xor_of_ands,balanced_ab_cd,sgd,broadcast,0.03,20,20,0.0017989532910562048,0.0012888935728568231,0.0023974159520260717,0.023847606726549765,0.02333862355574248,0.02438112470242757,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.8790286016924458,0.8437192349849716,0.9126155880222169,0,0.0,0.0
xor_of_ands,balanced_ab_cd,sgd,exact,0.003,20,20,0.0921234800960565,0.024480528369848903,0.19802969350289934,0.11541613561288426,0.046606864304718484,0.2223208896768773,0.978125,0.9375000000000001,1.0000000000000002,0.9724999999999999,0.92,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ab_cd,sgd,exact,0.01,20,20,0.0006366791638476,0.000481733240837262,0.0008278283758311046,0.02260346900030276,0.022218049377555334,0.02296858673327072,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ab_cd,sgd,exact,0.03,20,20,0.000715248652853125,0.0005562430386922482,0.0009040177626879702,0.022685282186803442,0.022288756460698826,0.023054786656377266,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ac_bd,adam,broadcast,0.003,20,20,0.5548643352654337,0.5483597896431146,0.5619234828862825,0.5825666454334616,0.5737798784875671,0.5912276693623109,0.8125,0.8000000000000002,0.8250000000000002,0.8450000000000001,0.8283333333333333,0.8583333333333333,0.9020517660643257,0.8812474400322535,0.9211117243454229,0,0.0,0.0
xor_of_ands,balanced_ac_bd,adam,broadcast,0.01,20,20,0.5550037806168518,0.549289401897797,0.5611336653817612,0.5827628859202004,0.5741703643879803,0.5912701879961723,0.81875,0.8062500000000001,0.8312500000000002,0.8500000000000002,0.8341666666666666,0.8625208333333331,0.9024975539171644,0.8853386313663454,0.9192931334829555,0,0.0,0.0
xor_of_ands,balanced_ac_bd,adam,broadcast,0.03,20,20,0.5656094907012983,0.5590080296810523,0.5725948616456926,0.593736488009379,0.5836600191706803,0.6041945003155927,0.8125,0.7937500000000001,0.8281250000000001,0.8416666666666666,0.8158333333333332,0.8608333333333332,0.960062765826077,0.9427039508392823,0.975300887042687,0,0.0,56.8
xor_of_ands,balanced_ac_bd,adam,exact,0.003,20,20,0.5659571567112357,0.5497732890168646,0.589684667265835,0.5944502316994087,0.5759197664743201,0.618709544477864,0.78125,0.7593749999999999,0.8031250000000001,0.7966666666666666,0.7683333333333333,0.8233333333333333,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ac_bd,adam,exact,0.01,20,20,0.5668524094227158,0.5514331797721714,0.5900766799149402,0.595765618841612,0.5771041010086596,0.6201270572804657,0.78125,0.759375,0.8000000000000002,0.7966666666666666,0.7708333333333334,0.82,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ac_bd,adam,exact,0.03,20,20,0.5752861869304443,0.5580065056019611,0.6007245230909086,0.6038390658117725,0.5831180613090524,0.6308396755543764,0.778125,0.75625,0.8,0.7908333333333334,0.7608333333333334,0.82,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ac_bd,sgd,broadcast,0.003,20,20,0.5796114047069956,0.5583917542532936,0.61099680545252,0.6087677969179526,0.585962523354572,0.6415987891220729,0.79375,0.765546875,0.815625,0.8216666666666667,0.7891666666666666,0.8466666666666666,0.8300909677127054,0.7653612914591699,0.8757044143974501,0,0.0,0.0
xor_of_ands,balanced_ac_bd,sgd,broadcast,0.01,20,20,0.5543652691171219,0.5477521019510918,0.5618674248328355,0.5820216494793783,0.5731427717214181,0.5910545534722597,0.809375,0.7937500000000002,0.8218750000000001,0.8408333333333333,0.8183333333333331,0.855,0.9006182471706967,0.8824041128998927,0.9177273346277899,0,0.0,0.0
xor_of_ands,balanced_ac_bd,sgd,broadcast,0.03,20,20,0.5548626685181501,0.5482750069455126,0.5620956850777186,0.5826045653064172,0.5736171668640557,0.5915902450912128,0.8125,0.8031250000000002,0.8218750000000001,0.8450000000000001,0.8308333333333332,0.855,0.9002554095173008,0.8805284953048951,0.9186276950939973,0,0.0,0.0
xor_of_ands,balanced_ac_bd,sgd,exact,0.003,20,20,0.665262629983876,0.6298047717867437,0.7020608665608121,0.6955308453805524,0.6591843422115512,0.7334476525685006,0.740625,0.7156250000000001,0.7625000000000001,0.7158333333333332,0.6849791666666665,0.7475,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ac_bd,sgd,exact,0.01,20,20,0.5846011781052552,0.5587807761860683,0.6175318833688022,0.614538600286646,0.5856665731878545,0.6498537875805628,0.778125,0.753125,0.8,0.7941666666666666,0.7608333333333333,0.8233333333333333,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ac_bd,sgd,exact,0.03,20,20,0.5767693197203532,0.5518894872203819,0.6088790461093243,0.6067915207464617,0.5802220732606206,0.6405305169883945,0.784375,0.759375,0.8062500000000001,0.7975,0.7675,0.825,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ad_bc,adam,broadcast,0.003,20,20,0.561805458492145,0.5506472728996171,0.5766799569706214,0.5800527597313639,0.5661337164666245,0.5974736960365226,0.80625,0.790625,0.8187500000000002,0.8366666666666666,0.8149999999999998,0.8524999999999999,0.9261859270352268,0.9042856534296815,0.9450379750965267,0,0.0,0.0
xor_of_ands,balanced_ad_bc,adam,broadcast,0.01,20,20,0.5628837488328805,0.5522674354941183,0.5781366171561406,0.5805645003309807,0.5671455566123547,0.5979481892689473,0.809375,0.7906250000000001,0.8250000000000001,0.8391666666666666,0.8166666666666665,0.8566666666666666,0.9249440075748817,0.9069857895494562,0.9422521918922324,0,0.0,0.0
xor_of_ands,balanced_ad_bc,adam,broadcast,0.03,20,20,0.5744133755729519,0.5629317483747943,0.5893852052703017,0.5925744325883808,0.5788665690716531,0.6097215466727662,0.8125,0.8031250000000002,0.8218750000000001,0.8416666666666666,0.8266666666666665,0.8541666666666665,0.9614410318654091,0.9457833982988376,0.9751800220118936,0,0.0,52.65
xor_of_ands,balanced_ad_bc,adam,exact,0.003,20,20,0.5622805104667443,0.549004116290117,0.5796632900245535,0.5811927909754082,0.5659230615841044,0.5993543087515567,0.7875,0.76875,0.8031250000000002,0.8066666666666666,0.7741666666666666,0.8358333333333332,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ad_bc,adam,exact,0.01,20,20,0.5620982919480266,0.5511577997440533,0.5768640523951006,0.58172713232484,0.5681664337320768,0.5981517105345194,0.790625,0.76875,0.8062500000000001,0.8125,0.7791666666666667,0.8383333333333333,1.0,1.0,1.0000000000000004,0,0.0,0.0
xor_of_ands,balanced_ad_bc,adam,exact,0.03,20,20,0.5663557729904174,0.5545614324270508,0.5821386783548381,0.5862039258301571,0.5723533880237743,0.6027535308319762,0.790625,0.7625000000000002,0.8125000000000001,0.8108333333333333,0.7741666666666666,0.8424999999999999,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ad_bc,sgd,broadcast,0.003,20,20,0.5819558915450834,0.5624756470452483,0.6070169986398158,0.6012126006563412,0.5796444684383608,0.6286047228769436,0.79375,0.7718750000000002,0.8125,0.8133333333333332,0.7841666666666667,0.8391666666666665,0.8754247284515237,0.834546139452783,0.9101681332005765,0,0.0,0.0
xor_of_ands,balanced_ad_bc,sgd,broadcast,0.01,20,20,0.5630527506476068,0.5517437887420945,0.5775253704905354,0.581288081741604,0.5671462371153123,0.5982425862943176,0.80625,0.790625,0.8187500000000002,0.8366666666666666,0.8149999999999998,0.8524999999999999,0.9270483934144232,0.9080965038675599,0.9442551336309913,0,0.0,0.0
xor_of_ands,balanced_ad_bc,sgd,broadcast,0.03,20,20,0.5629778949242231,0.5517311397011094,0.5780763904299787,0.5808758589974984,0.5670159069479802,0.5983303633629611,0.80625,0.790625,0.8187500000000002,0.8366666666666666,0.8149999999999998,0.8524999999999999,0.9272164218222082,0.9098880251288228,0.9435469052551608,0,0.0,0.0
xor_of_ands,balanced_ad_bc,sgd,exact,0.003,20,20,0.666767374599977,0.630672886884669,0.7040300618667539,0.688151823030641,0.6514418695146615,0.7259924920906335,0.7375,0.7156249999999998,0.7593749999999999,0.7133333333333333,0.6816666666666666,0.7441666666666666,1.0,1.0,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ad_bc,sgd,exact,0.01,20,20,0.5763106542997833,0.5555331644068959,0.6027913692914135,0.5951333770855801,0.5731539347969413,0.6231380207316076,0.790625,0.7718750000000001,0.8062500000000001,0.8058333333333332,0.7724999999999999,0.8358333333333332,1.0,1.0,1.0000000000000002,0,0.0,0.0
xor_of_ands,balanced_ad_bc,sgd,exact,0.03,20,20,0.5643260615228641,0.5502727131990095,0.5827234024315372,0.5830384606263633,0.5675393230061032,0.6019889760452082,0.784375,0.7593750000000001,0.8031250000000002,0.8041666666666666,0.7683333333333332,0.8341666666666666,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,comb_a_b_cd,adam,broadcast,0.003,20,20,0.4760405443592882,0.46911711045615656,0.48337092816134436,0.5021236229577055,0.4911744178200359,0.5122366796440448,0.890625,0.8812499999999999,0.903125,0.8841666666666669,0.87,0.9008333333333333,0.7119714897934128,0.6110910903221474,0.8041456203404119,0,0.0,4.5
xor_of_ands,comb_a_b_cd,adam,broadcast,0.01,20,20,0.4779469736595831,0.47040230147346795,0.48588563403322776,0.5034165703952446,0.4916393297440183,0.5145681673764243,0.896875,0.8843749999999999,0.909375,0.8925000000000001,0.8758333333333334,0.9108333333333333,0.7712751527867445,0.6833160900324993,0.8487125452554137,0,0.0,5.1
xor_of_ands,comb_a_b_cd,adam,broadcast,0.03,20,20,0.4928048897339628,0.4823378924166616,0.5038586032271521,0.5176558337049013,0.5032274730176616,0.5319865192134214,0.89375,0.88125,0.90625,0.8866666666666667,0.8716666666666667,0.9033333333333333,0.8779301909379571,0.8268962982663328,0.9174713002827509,0,0.0,351.15
xor_of_ands,comb_a_b_cd,adam,exact,0.003,20,20,0.43775798101437713,0.4201803377074655,0.4572887412250511,0.46619158975327074,0.44539050863830026,0.4886016520121903,0.875,0.85625,0.89375,0.8450000000000001,0.8258333333333333,0.8666666666666667,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,comb_a_b_cd,adam,exact,0.01,20,20,0.4381460330186894,0.4207319662396898,0.4577214333455014,0.46393755621474925,0.4418565698609802,0.4882559525371269,0.878125,0.8593749999999999,0.8968749999999999,0.8441666666666666,0.8216666666666667,0.8666666666666667,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,comb_a_b_cd,adam,exact,0.03,20,20,0.43056549974982394,0.4201437008838043,0.44356546552837406,0.45315494048005683,0.44033010214262885,0.46927544838856466,0.8875,0.8687499999999999,0.9062499999999999,0.8516666666666668,0.8283333333333334,0.8750000000000001,1.0,0.9999999999999999,1.0000000000000004,0,0.0,0.0
xor_of_ands,comb_a_b_cd,sgd,broadcast,0.003,20,20,0.49839652719336136,0.4841035047765865,0.5147116930318001,0.5245228166829866,0.5063597387336393,0.5439143135878471,0.884375,0.8593749999999999,0.9062499999999999,0.8758333333333335,0.8416666666666667,0.9025000000000001,0.7431371294594166,0.6322881438505871,0.8370204852702717,0,0.0,0.0
xor_of_ands,comb_a_b_cd,sgd,broadcast,0.01,20,20,0.47597155807259267,0.4686857180017774,0.4837139087784127,0.5022554721144319,0.4911909511697877,0.5124998280440298,0.89375,0.88125,0.90625,0.8866666666666667,0.8716666666666667,0.9033333333333333,0.7063969953188682,0.5987592390126916,0.804268015477011,0,0.0,0.0
xor_of_ands,comb_a_b_cd,sgd,broadcast,0.03,20,20,0.47759899980489245,0.46993843546143965,0.4855334309544276,0.5035811712459124,0.49215085383134327,0.5140474300429518,0.89375,0.88125,0.90625,0.8866666666666667,0.8716666666666667,0.9033333333333333,0.7676700485555734,0.684188720675109,0.8411491501717442,0,0.0,0.0
xor_of_ands,comb_a_b_cd,sgd,exact,0.003,20,20,0.5449383953724998,0.4898616480689139,0.6072837575388572,0.5712055309856903,0.5149253179774959,0.6336644637368214,0.853125,0.8187500000000001,0.884375,0.8275,0.7916666666666667,0.8616666666666669,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,comb_a_b_cd,sgd,exact,0.01,20,20,0.4362967870333841,0.42112382257962694,0.4537723102523872,0.4635961378348729,0.44495114556104803,0.4836923961729562,0.875,0.85625,0.890625,0.8416666666666666,0.825,0.8608333333333332,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
xor_of_ands,comb_a_b_cd,sgd,exact,0.03,20,20,0.42966324729821714,0.4138674475425194,0.44887970007048883,0.4576959435843415,0.43822000481838597,0.4800714707449914,0.86875,0.8468749999999999,0.8875000000000001,0.8283333333333334,0.8008333333333334,0.8516666666666669,1.0,0.9999999999999999,1.0000000000000002,0,0.0,0.0
