seed,family,optimizer,rule,reference,population_nmse,accuracy,balanced_accuracy
2026226,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.21104728302764053,0.9375,0.9444444444444444
2026226,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026226,parity4,adam,broadcast,uniform_random_candidate_expectation,1.0005162001224477,0.515625,0.515625
2026226,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026226,parity4,adam,exact,uniform_random_candidate_expectation,0.0009143448753557001,1.0,1.0
2026226,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026226,parity4,sgd,broadcast,uniform_random_candidate_expectation,1.006034096583389,0.59375,0.59375
2026226,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026226,parity4,sgd,exact,uniform_random_candidate_expectation,0.00047309606687202495,1.0,1.0
2026226,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026226,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.38927574611646787,0.875,0.8916666666666667
2026226,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026226,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.3752234253491709,0.84375,0.8416666666666666
2026226,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026226,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.38941765967072034,0.875,0.8916666666666667
2026226,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026226,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.3756577328262434,0.84375,0.8416666666666666
2026227,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026227,and4,adam,broadcast,uniform_random_candidate_expectation,0.0023897732388725498,1.0,1.0
2026227,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026227,and4,adam,exact,uniform_random_candidate_expectation,0.0010843908310124001,1.0,1.0
2026227,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026227,and4,sgd,broadcast,uniform_random_candidate_expectation,0.001210360565339775,1.0,1.0
2026227,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026227,and4,sgd,exact,uniform_random_candidate_expectation,0.0010821116406643748,1.0,1.0
2026227,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026227,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.7216705503682721,0.8125,0.7291666666666665
2026227,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026227,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.4307031353215322,0.90625,0.875
2026227,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026227,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.7025152009891742,0.796875,0.6979166666666666
2026227,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026227,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.4304333667106469,0.90625,0.875
2026227,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026227,nested,adam,broadcast,uniform_random_candidate_expectation,0.11205535568808656,0.984375,0.975
2026227,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026227,nested,adam,exact,uniform_random_candidate_expectation,0.1073094543761956,0.984375,0.975
2026227,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026227,nested,sgd,broadcast,uniform_random_candidate_expectation,0.1129207867432296,0.984375,0.975
2026227,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026227,nested,sgd,exact,uniform_random_candidate_expectation,0.10635614293043869,0.96875,0.9636363636363636
2026227,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026227,or4,adam,broadcast,uniform_random_candidate_expectation,0.004267441993040425,1.0,1.0
2026227,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026227,or4,adam,exact,uniform_random_candidate_expectation,0.00195174897065175,1.0,1.0
2026227,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026227,or4,sgd,broadcast,uniform_random_candidate_expectation,0.004333697338857225,1.0,1.0
2026227,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026227,or4,sgd,exact,uniform_random_candidate_expectation,0.00147726353010075,1.0,1.0
2026227,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026227,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.21565656457203547,0.953125,0.9583333333333333
2026227,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026227,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.2112337921449355,0.9375,0.9444444444444444
2026227,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026227,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.21145100276175713,0.9375,0.9444444444444444
2026227,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026227,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.2108569021574127,0.9375,0.9444444444444444
2026227,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026227,parity4,adam,broadcast,uniform_random_candidate_expectation,0.9918981578789474,0.53125,0.53125
2026227,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026227,parity4,adam,exact,uniform_random_candidate_expectation,0.001401888750192775,1.0,1.0
2026227,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026227,parity4,sgd,broadcast,uniform_random_candidate_expectation,1.0133275369073849,0.53125,0.53125
2026227,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026227,parity4,sgd,exact,uniform_random_candidate_expectation,0.0008067428014215499,1.0,1.0
2026227,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026227,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.39852519507803785,0.890625,0.9041666666666667
2026227,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026227,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.3813124559266129,0.859375,0.8541666666666667
2026227,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026227,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.39339812575578964,0.875,0.8916666666666667
2026227,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026227,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.38032116435351815,0.84375,0.8416666666666666
2026228,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026228,and4,adam,broadcast,uniform_random_candidate_expectation,0.0018640855787971748,1.0,1.0
2026228,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026228,and4,adam,exact,uniform_random_candidate_expectation,0.000495924614473525,1.0,1.0
2026228,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026228,and4,sgd,broadcast,uniform_random_candidate_expectation,0.0012999812042980249,1.0,1.0
2026228,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026228,and4,sgd,exact,uniform_random_candidate_expectation,0.0005895223647907749,1.0,1.0
2026228,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026228,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6029961960098629,0.765625,0.6145833333333333
2026228,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026228,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.43183562468381664,0.890625,0.8645833333333334
2026228,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026228,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.605152418622063,0.796875,0.6770833333333333
2026228,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026228,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.428304013157573,0.90625,0.8541666666666667
2026228,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026228,nested,adam,broadcast,uniform_random_candidate_expectation,0.11936015808986879,0.96875,0.95
2026228,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026228,nested,adam,exact,uniform_random_candidate_expectation,0.11050568553406998,0.96875,0.95
2026228,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026228,nested,sgd,broadcast,uniform_random_candidate_expectation,0.11612848386083642,0.96875,0.95
2026228,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026228,nested,sgd,exact,uniform_random_candidate_expectation,0.11151651134788772,0.96875,0.95
2026228,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026228,or4,adam,broadcast,uniform_random_candidate_expectation,0.003054752503395725,1.0,1.0
2026228,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026228,or4,adam,exact,uniform_random_candidate_expectation,0.00136506476243525,1.0,1.0
2026228,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026228,or4,sgd,broadcast,uniform_random_candidate_expectation,0.00323878406139855,1.0,1.0
2026228,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026228,or4,sgd,exact,uniform_random_candidate_expectation,0.0010603629693164,1.0,1.0
2026228,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026228,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.22396295499134647,0.953125,0.9543650793650793
2026228,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026228,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.21670639819849363,0.953125,0.9543650793650793
2026228,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026228,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.2222046404959974,0.953125,0.9543650793650793
2026228,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026228,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.21452106683433522,0.953125,0.9543650793650793
2026228,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026228,parity4,adam,broadcast,uniform_random_candidate_expectation,0.9260643982885258,0.53125,0.53125
2026228,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026228,parity4,adam,exact,uniform_random_candidate_expectation,0.00063100634180665,1.0,1.0
2026228,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026228,parity4,sgd,broadcast,uniform_random_candidate_expectation,0.8483672721957689,0.578125,0.578125
2026228,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026228,parity4,sgd,exact,uniform_random_candidate_expectation,0.000480803635670875,1.0,1.0
2026228,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026228,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.3891955128143738,0.875,0.8916666666666667
2026228,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026228,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.36912296060224314,0.875,0.8833333333333333
2026228,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026228,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.38281725298894476,0.875,0.8916666666666667
2026228,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026228,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.3695164961531143,0.875,0.8833333333333333
2026229,and4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026229,and4,adam,broadcast,uniform_random_candidate_expectation,0.0017821191030655747,1.0,1.0
2026229,and4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026229,and4,adam,exact,uniform_random_candidate_expectation,0.0004077668666487,1.0,1.0
2026229,and4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026229,and4,sgd,broadcast,uniform_random_candidate_expectation,0.00061538420369135,1.0,1.0
2026229,and4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026229,and4,sgd,exact,uniform_random_candidate_expectation,0.000379626755642525,1.0,1.0
2026229,and_of_xors,adam,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026229,and_of_xors,adam,broadcast,uniform_random_candidate_expectation,0.6171508388437518,0.8125,0.6875
2026229,and_of_xors,adam,exact,constant_mean_predictor,1.0,0.75,0.5
2026229,and_of_xors,adam,exact,uniform_random_candidate_expectation,0.42718970752677543,0.90625,0.8125
2026229,and_of_xors,sgd,broadcast,constant_mean_predictor,1.0,0.75,0.5
2026229,and_of_xors,sgd,broadcast,uniform_random_candidate_expectation,0.6412987247001534,0.828125,0.6770833333333333
2026229,and_of_xors,sgd,exact,constant_mean_predictor,1.0,0.75,0.5
2026229,and_of_xors,sgd,exact,uniform_random_candidate_expectation,0.4285953677227592,0.90625,0.8125
2026229,nested,adam,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026229,nested,adam,broadcast,uniform_random_candidate_expectation,0.11075897020253925,0.984375,0.975
2026229,nested,adam,exact,constant_mean_predictor,1.0,0.6875,0.5
2026229,nested,adam,exact,uniform_random_candidate_expectation,0.10725362874211591,0.96875,0.9636363636363636
2026229,nested,sgd,broadcast,constant_mean_predictor,1.0,0.6875,0.5
2026229,nested,sgd,broadcast,uniform_random_candidate_expectation,0.10989028841484945,0.984375,0.975
2026229,nested,sgd,exact,constant_mean_predictor,1.0,0.6875,0.5
2026229,nested,sgd,exact,uniform_random_candidate_expectation,0.10687596053087427,0.96875,0.9636363636363636
2026229,or4,adam,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026229,or4,adam,broadcast,uniform_random_candidate_expectation,0.004129810506635126,1.0,1.0
2026229,or4,adam,exact,constant_mean_predictor,1.0,0.9375,0.5
2026229,or4,adam,exact,uniform_random_candidate_expectation,0.0013664237921633998,1.0,1.0
2026229,or4,sgd,broadcast,constant_mean_predictor,1.0,0.9375,0.5
2026229,or4,sgd,broadcast,uniform_random_candidate_expectation,0.0040625564868695,1.0,1.0
2026229,or4,sgd,exact,constant_mean_predictor,1.0,0.9375,0.5
2026229,or4,sgd,exact,uniform_random_candidate_expectation,0.0008730198496362501,1.0,1.0
2026229,or_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026229,or_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.23493935696010892,0.921875,0.9186507936507937
2026229,or_of_ands,adam,exact,constant_mean_predictor,1.0,0.5625,0.5
2026229,or_of_ands,adam,exact,uniform_random_candidate_expectation,0.22086196872121433,0.921875,0.9226190476190477
2026229,or_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.5625,0.5
2026229,or_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.22860067983855353,0.9375,0.9365079365079365
2026229,or_of_ands,sgd,exact,constant_mean_predictor,1.0,0.5625,0.5
2026229,or_of_ands,sgd,exact,uniform_random_candidate_expectation,0.22324824979061914,0.921875,0.9226190476190477
2026229,parity4,adam,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026229,parity4,adam,broadcast,uniform_random_candidate_expectation,0.8946429319412855,0.59375,0.59375
2026229,parity4,adam,exact,constant_mean_predictor,1.0,0.5,0.5
2026229,parity4,adam,exact,uniform_random_candidate_expectation,0.001083707561114375,1.0,1.0
2026229,parity4,sgd,broadcast,constant_mean_predictor,1.0,0.5,0.5
2026229,parity4,sgd,broadcast,uniform_random_candidate_expectation,1.0171716422202608,0.5,0.5
2026229,parity4,sgd,exact,constant_mean_predictor,1.0,0.5,0.5
2026229,parity4,sgd,exact,uniform_random_candidate_expectation,0.0007470690999219749,1.0,1.0
2026229,xor_of_ands,adam,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026229,xor_of_ands,adam,broadcast,uniform_random_candidate_expectation,0.40300742158428543,0.875,0.8916666666666667
2026229,xor_of_ands,adam,exact,constant_mean_predictor,1.0,0.625,0.5
2026229,xor_of_ands,adam,exact,uniform_random_candidate_expectation,0.3818869414221868,0.875,0.8833333333333334
2026229,xor_of_ands,sgd,broadcast,constant_mean_predictor,1.0,0.625,0.5
2026229,xor_of_ands,sgd,broadcast,uniform_random_candidate_expectation,0.40662572627819416,0.875,0.8916666666666667
2026229,xor_of_ands,sgd,exact,constant_mean_predictor,1.0,0.625,0.5
2026229,xor_of_ands,sgd,exact,uniform_random_candidate_expectation,0.38213095367856686,0.875,0.8833333333333334
