seed,family,structure,optimizer,rate,rule,step,test_nmse,population_nmse,variance,gradient_cosine,field_relative_squared_error,gradient_clipped_steps,parameter_projected_steps,parameter_norm,max_abs_parameter,centered_cut_bound,parameters,edges,depth,elapsed_seconds,selected_rate
127204,quartet,assignment_shuffled,adam,0.01,exact,1,3.1311984073633106,2.95746393482281,0.5,0.9999999999999998,0.0,0,0,2.404981228421469,1.015764586476727,0.5,28,14,3,0.0670961939031258,0.01
127204,quartet,assignment_shuffled,adam,0.01,global_projection,1,3.21425399971814,3.034756489809336,0.5,0.697646635792996,0.6118722888822797,0,0,2.4112403368023223,1.015764586476727,0.5,28,14,3,0.0671160880010575,0.01
127204,quartet,assignment_shuffled,adam,0.01,shuffled_projection,1,3.19241942585898,3.0167413608803417,0.5,0.7919083419308616,0.4897255016368242,0,0,2.410218594235901,1.015764586476727,0.5,28,14,3,0.0671359959524124,0.01
127204,quartet,assignment_shuffled,adam,0.03,subtree_projection,1,2.6224545442369056,2.47549100584892,0.5,0.9116233559489508,0.3424929381005047,0,0,2.3636634496252755,0.9957645865502184,0.5,28,14,3,0.0671753619099035,0.03
127204,quartet,compatible,sgd,0.03,exact,16,0.8743151935440707,0.8283054947759217,0.5,1.0,0.0,0,0,2.1572473975099458,0.8583649227097868,0.0,28,14,3,0.1302840838907286,0.03
127204,quartet,compatible,sgd,0.03,broadcast,16,1.1673255031293523,1.149700835773538,0.5,0.1937868485398267,2.1174759534717027,0,0,2.8710059622914144,1.3206213364030803,0.0,28,14,3,0.1302930499659851,0.03
127204,quartet,compatible,sgd,0.03,global_projection,16,1.1326367053265551,1.085924604937732,0.5,0.640932642130941,0.4471322265637896,0,0,2.177450746664041,0.8508955939883177,0.0,28,14,3,0.1303018179023638,0.03
127204,quartet,compatible,sgd,0.03,subtree_projection,16,0.9746063878221748,0.9295759228059052,0.5,0.8054257399446371,0.2665182815625571,0,0,2.122237574461257,0.8279959722093919,0.0,28,14,3,0.1303106609266251,0.03
127204,quartet,compatible,sgd,0.03,shuffled_projection,16,1.0747133071927322,1.0271840455808676,0.5,0.7565610680668466,0.3565517030701008,0,0,2.157305532008174,0.8705283998212457,0.0,28,14,3,0.1303192509803921,0.03
127204,quartet,compatible,adam,0.003,broadcast,16,3.143819535506632,3.0594886790190543,0.5,-0.1331705274395793,2.650367899559507,0,0,2.5011326756200205,0.978292556306849,0.0,28,14,3,0.1303364329505711,0.003
127204,quartet,compatible,adam,0.01,exact,16,0.958034376363624,0.9142264755024307,0.5,1.0,0.0,0,0,2.1749701301425564,0.8975025232125554,0.0,28,14,3,0.130372785963118,0.01
127204,quartet,compatible,adam,0.01,global_projection,16,1.0846878634678987,1.0348890311847962,0.5,0.7076283111030306,0.4755091828853282,0,0,2.1037430195292464,0.8912166239053086,0.0,28,14,3,0.1303897999459877,0.01
127204,quartet,compatible,adam,0.01,shuffled_projection,16,1.075564684422515,1.0256363499072645,0.5,0.8184887665385395,0.3449699063276267,0,0,2.102370679870456,0.89145684827982,0.0,28,14,3,0.1304126699687913,0.01
127204,quartet,compatible,adam,0.03,subtree_projection,16,0.9404153838223778,0.907755064569768,0.5,0.8245920844986889,0.2437592391766376,0,0,1.955814537961356,0.7451340638003904,0.0,28,14,3,0.1304470569593832,0.03
