run_dir,run_name,dataset,network_type,strategy,rule_variant,error_broadcast_mode,ie_value,loss_name,loss_value,layer_index,layer_name,path_gain_mean,path_gain_std,path_gain_cv,numel
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10380402207374573,0.0077177113853394985,0.07434886655795078,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.32668086886405945,0.01559952087700367,0.04775155928550883,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_27,config_27,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24355041980743408,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10392063111066818,0.007454850245267153,0.07173599857499191,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266792893409729,0.015016085468232632,0.04596583241785961,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_28,config_28,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.24132297933101654,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10401207953691483,0.007558305747807026,0.07266757651090434,294912
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,1,core_network.layers.0.excitatory_cells.branch_layers.1,0.3266805112361908,0.016143931075930595,0.04941810276603398,98304
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_29,config_29,noise_resilience,dendritic_shunting,local_ca,5f,per_soma,10,cat_nll,0.215708389878273,2,core_network.layers.0.excitatory_cells.branch_layers.2,1.0,0.0,0.0,32768
/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/sweep_runs/sweep_neurips_gradient_fidelity_vs_ie_20260225030528/results/config_3,config_3,mnist,dendritic_shunting,local_ca,5f,per_soma,0,cat_nll,0.5665243864059448,0,core_network.layers.0.excitatory_cells.branch_layers.0,0.10153407603502274,0.024703174829483032,0.24329935125387878,294912
