seed,branches,conflict_probability,condition,train_loss,train_accuracy,test_loss,test_accuracy,initial_gradient_cosine,initial_gradient_capture,initial_signed_utility,theoretical_shared_relative_signal,theoretical_deranged_relative_signal,feedback_rank,feedback_nonzeros_per_example,forward_parameters,active_forward_branches_per_example,simultaneously_driven_branches_per_example
11015,2,0.6666666667,correct_path,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11015,2,0.6666666667,within_neuron_deranged,2.87877059,0.2490234375,2.907073021,0.239500016,-0.987095058,0.9743566513,-0.3219746649,0.3333333333,-0.3333333333,2,1,100,1,2
11015,2,0.6666666667,backpropagation,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11015,2,0.6666666667,gated_point_emulation,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11015,2,0.75,neuron_shared_k1,0.5064763427,0.8145751953,0.5040893555,0.8160000443,0.9908248186,0.981733799,0.2546879649,0.25,-0.5,1,2,100,1,2
11015,2,0.75,correct_path,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.25,-0.5,2,1,100,1,2
11015,2,0.75,within_neuron_deranged,5.350568771,0.2156982422,5.446561813,0.2115000039,-0.9901205301,0.9803386927,-0.4906240404,0.25,-0.5,2,1,100,1,2
11015,2,0.75,backpropagation,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.25,-0.5,2,1,100,1,2
11015,2,0.75,gated_point_emulation,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0.25,-0.5,2,1,100,1,2
11015,2,1,neuron_shared_k1,0.7094070911,0.3452148438,0.7104059458,0.317500025,-0.1243096814,0.01545289718,-0.006118276622,0,-1,1,2,100,1,2
11015,2,1,correct_path,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0,-1,2,1,100,1,2
11015,2,1,within_neuron_deranged,14.45259094,0.2104492188,14.80831051,0.2110000104,-0.9953769445,0.9907752872,-1.012236595,0,-1,2,1,100,1,2
11015,2,1,backpropagation,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0,-1,2,1,100,1,2
11015,2,1,gated_point_emulation,0.4086055458,0.8175048828,0.4094178081,0.8180000186,1,1,1,0,-1,2,1,100,1,2
11015,4,0,neuron_shared_k1,0.4169442654,0.8182373047,0.4331358671,0.7955000401,0.9932138324,0.9864737391,0.9864735603,1,1,1,4,200,1,4
11015,4,0,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,1,1,4,1,200,1,4
11015,4,0,within_neuron_deranged,4.238303185,0.55859375,4.127923012,0.5560000539,0.9830262065,0.9663405418,0.9830262065,1,1,4,1,200,1,4
11015,4,0,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,1,1,4,1,200,1,4
11015,4,0,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,1,1,4,1,200,1,4
11015,4,0.25,neuron_shared_k1,0.4432458282,0.8160400391,0.4594562352,0.7875000238,0.9949602485,0.9899458885,0.6234428287,0.625,0.5,1,4,200,1,4
11015,4,0.25,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.625,0.5,4,1,200,1,4
11015,4,0.25,within_neuron_deranged,2.760584354,0.5435791016,2.67753911,0.5380000472,0.9672512412,0.9355749488,0.4693897963,0.625,0.5,4,1,200,1,4
11015,4,0.25,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.625,0.5,4,1,200,1,4
11015,4,0.25,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.625,0.5,4,1,200,1,4
11015,4,0.5,neuron_shared_k1,0.5221449733,0.8106689453,0.5352214575,0.780000031,0.9928228259,0.9856971502,0.2558154464,0.25,0,1,4,200,1,4
11015,4,0.5,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.25,0,4,1,200,1,4
11015,4,0.5,within_neuron_deranged,2.414591074,0.4970703125,2.329385519,0.5040000081,-0.02599097602,0.0006755308132,-0.001940664952,0.25,0,4,1,200,1,4
11015,4,0.5,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.25,0,4,1,200,1,4
11015,4,0.5,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.25,0,4,1,200,1,4
11015,4,0.5714285714,neuron_shared_k1,0.5724141598,0.8049316406,0.5829358697,0.7720000148,0.9810403585,0.9624401927,0.1493492573,0.1428571429,-0.1428571429,1,4,200,1,4
11015,4,0.5714285714,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11015,4,0.5714285714,within_neuron_deranged,2.174135208,0.4675292969,2.099171877,0.4730000198,-0.9074557424,0.8234758973,-0.1380477846,0.1428571429,-0.1428571429,4,1,200,1,4
11015,4,0.5714285714,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11015,4,0.5714285714,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11015,4,0.6,neuron_shared_k1,0.5984706879,0.7963867188,0.6077089906,0.7655000091,0.9596149325,0.920860827,0.109062247,0.1,-0.2,1,4,200,1,4
11015,4,0.6,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.1,-0.2,4,1,200,1,4
11015,4,0.6,within_neuron_deranged,2.027056217,0.4406738281,1.955847025,0.4415000081,-0.9506121278,0.9036633968,-0.1933509558,0.1,-0.2,4,1,200,1,4
11015,4,0.6,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.1,-0.2,4,1,200,1,4
11015,4,0.6,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0.1,-0.2,4,1,200,1,4
11015,4,0.6666666667,neuron_shared_k1,0.684980154,0.5993652344,0.6907236576,0.5770000219,0.2877473533,0.08279854059,0.01236675959,0,-0.3333333333,1,4,200,1,4
11015,4,0.6666666667,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0,-0.3333333333,4,1,200,1,4
11015,4,0.6666666667,within_neuron_deranged,1.832430959,0.2431640625,1.783959866,0.2605000138,-0.9839375615,0.9681331515,-0.3209050596,0,-0.3333333333,4,1,200,1,4
11015,4,0.6666666667,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0,-0.3333333333,4,1,200,1,4
11015,4,0.6666666667,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,0,-0.3333333333,4,1,200,1,4
11015,4,0.75,neuron_shared_k1,0.8742194176,0.2056884766,0.872703433,0.2105000168,-0.8937203288,0.7987360358,-0.1067857966,-0.125,-0.5,1,4,200,1,4
11015,4,0.75,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,-0.125,-0.5,4,1,200,1,4
11015,4,0.75,within_neuron_deranged,2.856683731,0.2045898438,2.775360584,0.2250000089,-0.9871054292,0.9743771553,-0.4755542576,-0.125,-0.5,4,1,200,1,4
11015,4,0.75,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,-0.125,-0.5,4,1,200,1,4
11015,4,0.75,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,-0.125,-0.5,4,1,200,1,4
11015,4,1,neuron_shared_k1,2.778716326,0.1900634766,2.709368944,0.2175000161,-0.981343329,0.963034749,-0.4738087356,-0.5,-1,1,4,200,1,4
11015,4,1,correct_path,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,-0.5,-1,4,1,200,1,4
11015,4,1,within_neuron_deranged,7.108898163,0.1997070312,6.890692711,0.2220000178,-0.9923574924,0.9847733974,-0.9513904452,-0.5,-1,4,1,200,1,4
11015,4,1,backpropagation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,-0.5,-1,4,1,200,1,4
11015,4,1,gated_point_emulation,0.4147602618,0.8199462891,0.4350151122,0.7945000529,1,1,1,-0.5,-1,4,1,200,1,4
11015,8,0,neuron_shared_k1,0.4475441575,0.8065185547,0.4367285371,0.8015000224,0.9869730473,0.9741157889,0.9741157293,1,1,1,8,400,1,8
11015,8,0,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,1,1,8,1,400,1,8
11015,8,0,within_neuron_deranged,0.83669734,0.6643066406,0.7964146137,0.6785000563,0.9803310037,0.9610489011,0.9803310037,1,1,8,1,400,1,8
11015,8,0,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,1,1,8,1,400,1,8
11015,8,0,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,1,1,8,1,400,1,8
11015,8,0.25,neuron_shared_k1,0.4915249944,0.8046875,0.4829357862,0.8030000329,0.9876932502,0.9755379558,0.54965204,0.5625,0.5,1,8,400,1,8
11015,8,0.25,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0.5625,0.5,8,1,400,1,8
11015,8,0.25,within_neuron_deranged,0.7073854804,0.6544189453,0.6822057366,0.6575000286,0.9519410133,0.9061917067,0.5023183227,0.5625,0.5,8,1,400,1,8
11015,8,0.25,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0.5625,0.5,8,1,400,1,8
11015,8,0.25,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0.5625,0.5,8,1,400,1,8
11015,8,0.5,neuron_shared_k1,0.6167390943,0.7827148438,0.612509191,0.7910000086,0.9552637339,0.9125288129,0.1241919622,0.125,0,1,8,400,1,8
11015,8,0.5,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0.125,0,8,1,400,1,8
11015,8,0.5,within_neuron_deranged,0.7552337646,0.5239257812,0.7413277626,0.5450000167,0.2095566392,0.04391398653,0.02255467512,0.125,0,8,1,400,1,8
11015,8,0.5,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0.125,0,8,1,400,1,8
11015,8,0.5,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0.125,0,8,1,400,1,8
11015,8,0.5714285714,neuron_shared_k1,0.6911119223,0.5379638672,0.6913143396,0.5440000296,0.08458336443,0.007154345512,0.003035624279,0,-0.1428571429,1,8,400,1,8
11015,8,0.5714285714,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0,-0.1428571429,8,1,400,1,8
11015,8,0.5714285714,within_neuron_deranged,0.8731787801,0.3779296875,0.8638004661,0.3705000281,-0.6968861222,0.4856502712,-0.1126589105,0,-0.1428571429,8,1,400,1,8
11015,8,0.5714285714,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0,-0.1428571429,8,1,400,1,8
11015,8,0.5714285714,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,0,-0.1428571429,8,1,400,1,8
11015,8,0.6,neuron_shared_k1,0.7313129306,0.2615966797,0.7337272167,0.2480000108,-0.7888361216,0.6222624183,-0.04716944695,-0.05,-0.2,1,8,400,1,8
11015,8,0.6,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.05,-0.2,8,1,400,1,8
11015,8,0.6,within_neuron_deranged,0.9247373939,0.3538818359,0.9184196591,0.3515000045,-0.8322649002,0.6926648617,-0.1718973666,-0.05,-0.2,8,1,400,1,8
11015,8,0.6,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.05,-0.2,8,1,400,1,8
11015,8,0.6,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.05,-0.2,8,1,400,1,8
11015,8,0.6666666667,neuron_shared_k1,0.8591489196,0.2004394531,0.868178308,0.202000007,-0.9558603764,0.9136690497,-0.1660182774,-0.1666666667,-0.3333333333,1,8,400,1,8
11015,8,0.6666666667,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11015,8,0.6666666667,within_neuron_deranged,1.134619236,0.2464599609,1.135366797,0.2465000153,-0.9401851296,0.8839480877,-0.3112873435,-0.1666666667,-0.3333333333,8,1,400,1,8
11015,8,0.6666666667,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11015,8,0.6666666667,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11015,8,0.75,neuron_shared_k1,1.09614253,0.1994628906,1.119035482,0.201000005,-0.9696782827,0.9402759671,-0.3100973368,-0.3125,-0.5,1,8,400,1,8
11015,8,0.75,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.3125,-0.5,8,1,400,1,8
11015,8,0.75,within_neuron_deranged,1.542773724,0.2067871094,1.56688416,0.2060000151,-0.9685893059,0.9381652474,-0.4829135835,-0.3125,-0.5,8,1,400,1,8
11015,8,0.75,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.3125,-0.5,8,1,400,1,8
11015,8,0.75,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.3125,-0.5,8,1,400,1,8
11015,8,1,neuron_shared_k1,2.38974309,0.2060546875,2.476084709,0.2055000067,-0.9808449149,0.962056756,-0.7312481999,-0.75,-1,1,8,400,1,8
11015,8,1,correct_path,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.75,-1,8,1,400,1,8
11015,8,1,within_neuron_deranged,3.380110025,0.2116699219,3.496163368,0.2170000076,-0.9771639109,0.9548493028,-0.9657941461,-0.75,-1,8,1,400,1,8
11015,8,1,backpropagation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.75,-1,8,1,400,1,8
11015,8,1,gated_point_emulation,0.4429315627,0.8111572266,0.4362116456,0.8085000515,1,1,1,-0.75,-1,8,1,400,1,8
11016,2,0,neuron_shared_k1,0.4109215736,0.8188476562,0.4216037691,0.7970000505,0.9934750795,0.9869927168,0.9869926572,1,1,1,2,100,1,2
11016,2,0,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,1,1,2,1,100,1,2
11016,2,0,within_neuron_deranged,12.99565887,0.5428466797,12.14921188,0.5410000086,0.973985374,0.9486474991,0.973985374,1,1,2,1,100,1,2
11016,2,0,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,1,1,2,1,100,1,2
11016,2,0,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,1,1,2,1,100,1,2
11016,2,0.25,neuron_shared_k1,0.4216248691,0.8145751953,0.4343972802,0.7940000296,0.9972435236,0.994494617,0.7429389358,0.75,0.5,1,2,100,1,2
11016,2,0.25,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.75,0.5,2,1,100,1,2
11016,2,0.25,within_neuron_deranged,9.478053093,0.5288085938,8.906817436,0.5320000052,0.975077033,0.9507752061,0.4858777523,0.75,0.5,2,1,100,1,2
11016,2,0.25,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.75,0.5,2,1,100,1,2
11016,2,0.25,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.75,0.5,2,1,100,1,2
11016,2,0.5,neuron_shared_k1,0.4460922182,0.8160400391,0.4570995271,0.7975000143,0.9989091158,0.9978194237,0.5052105784,0.5,0,1,2,100,1,2
11016,2,0.5,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.5,0,2,1,100,1,2
11016,2,0.5,within_neuron_deranged,6.597040176,0.5007324219,6.265647888,0.5015000105,0.2154468596,0.04641734809,0.01042117365,0.5,0,2,1,100,1,2
11016,2,0.5,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.5,0,2,1,100,1,2
11016,2,0.5,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.5,0,2,1,100,1,2
11016,2,0.5714285714,neuron_shared_k1,0.4588148594,0.8166503906,0.4695198238,0.7935000658,0.9987732768,0.9975480437,0.4337782264,0.4285714286,-0.1428571429,1,2,100,1,2
11016,2,0.5714285714,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11016,2,0.5714285714,within_neuron_deranged,5.423114777,0.4777832031,5.172734737,0.4825000167,-0.9511018991,0.9045948386,-0.1324435174,0.4285714286,-0.1428571429,2,1,100,1,2
11016,2,0.5714285714,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11016,2,0.5714285714,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11016,2,0.6,neuron_shared_k1,0.4648761153,0.8161621094,0.4755291343,0.7950000167,0.9986190796,0.9972400665,0.4036175013,0.4,-0.2,1,2,100,1,2
11016,2,0.6,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.4,-0.2,2,1,100,1,2
11016,2,0.6,within_neuron_deranged,4.425751686,0.4547119141,4.23274374,0.4640000165,-0.9765830636,0.9537144899,-0.1927649975,0.4,-0.2,2,1,100,1,2
11016,2,0.6,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.4,-0.2,2,1,100,1,2
11016,2,0.6,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.4,-0.2,2,1,100,1,2
11016,2,0.6666666667,neuron_shared_k1,0.4812278748,0.8177490234,0.4908618927,0.7905000448,0.9972962141,0.9945997596,0.3402312696,0.3333333333,-0.3333333333,1,2,100,1,2
11016,2,0.6666666667,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11016,2,0.6666666667,within_neuron_deranged,4.1589818,0.3590087891,4.012742519,0.3715000153,-0.9879114032,0.9759689569,-0.3195374906,0.3333333333,-0.3333333333,2,1,100,1,2
11016,2,0.6666666667,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11016,2,0.6666666667,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11016,2,0.75,neuron_shared_k1,0.507871151,0.818359375,0.5169430375,0.7860000134,0.9924296141,0.9849165678,0.260949105,0.25,-0.5,1,2,100,1,2
11016,2,0.75,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.25,-0.5,2,1,100,1,2
11016,2,0.75,within_neuron_deranged,5.569357872,0.193359375,5.445733547,0.2195000052,-0.9909986854,0.9820783734,-0.4781017303,0.25,-0.5,2,1,100,1,2
11016,2,0.75,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.25,-0.5,2,1,100,1,2
11016,2,0.75,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0.25,-0.5,2,1,100,1,2
11016,2,1,neuron_shared_k1,0.7059001923,0.3836669922,0.7103783488,0.3640000224,0.2053654641,0.04217497259,0.01341833267,0,-1,1,2,100,1,2
11016,2,1,correct_path,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0,-1,2,1,100,1,2
11016,2,1,within_neuron_deranged,14.63930607,0.1998291016,14.37256718,0.2230000049,-0.9914747477,0.9830221534,-0.9731633663,0,-1,2,1,100,1,2
11016,2,1,backpropagation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0,-1,2,1,100,1,2
11016,2,1,gated_point_emulation,0.4089799523,0.8199462891,0.4225605726,0.7980000377,1,1,1,0,-1,2,1,100,1,2
11016,4,0,neuron_shared_k1,0.422413528,0.8161621094,0.4345373809,0.7910000086,0.9952290654,0.9904808998,0.9904808998,1,1,1,4,200,1,4
11016,4,0,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,1,1,4,1,200,1,4
11016,4,0,within_neuron_deranged,4.051644325,0.5472412109,3.894465208,0.5534999967,0.9889467955,0.9780157804,0.9889466763,1,1,4,1,200,1,4
11016,4,0,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,1,1,4,1,200,1,4
11016,4,0,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,1,1,4,1,200,1,4
11016,4,0.25,neuron_shared_k1,0.4489697218,0.8157958984,0.4589246809,0.7875000238,0.9944310784,0.9888931513,0.6272752881,0.625,0.5,1,4,200,1,4
11016,4,0.25,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.625,0.5,4,1,200,1,4
11016,4,0.25,within_neuron_deranged,3.453804016,0.5324707031,3.322181225,0.5380000472,0.9727547169,0.94625175,0.5207922459,0.625,0.5,4,1,200,1,4
11016,4,0.25,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.625,0.5,4,1,200,1,4
11016,4,0.25,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.625,0.5,4,1,200,1,4
11016,4,0.5,neuron_shared_k1,0.5233808756,0.8103027344,0.5313479304,0.7745000124,0.9858090878,0.9718195796,0.2666565776,0.25,0,1,4,200,1,4
11016,4,0.5,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.25,0,4,1,200,1,4
11016,4,0.5,within_neuron_deranged,1.568801165,0.5,1.512964725,0.5080000162,0.2963373065,0.08781579882,0.03235972673,0.25,0,4,1,200,1,4
11016,4,0.5,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.25,0,4,1,200,1,4
11016,4,0.5,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.25,0,4,1,200,1,4
11016,4,0.5714285714,neuron_shared_k1,0.5703843832,0.8024902344,0.5764226317,0.7710000277,0.9632450938,0.9278411269,0.1606384665,0.1428571429,-0.1428571429,1,4,200,1,4
11016,4,0.5714285714,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11016,4,0.5714285714,within_neuron_deranged,1.652978659,0.4627685547,1.590078115,0.4735000134,-0.777544558,0.6045755148,-0.115420714,0.1428571429,-0.1428571429,4,1,200,1,4
11016,4,0.5714285714,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11016,4,0.5714285714,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11016,4,0.6,neuron_shared_k1,0.5958850384,0.7983398438,0.6011555195,0.7665000558,0.939404726,0.8824812174,0.1177256852,0.1,-0.2,1,4,200,1,4
11016,4,0.6,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.1,-0.2,4,1,200,1,4
11016,4,0.6,within_neuron_deranged,1.371357083,0.4061279297,1.323554754,0.4245000184,-0.8755785823,0.7666378617,-0.1667944789,0.1,-0.2,4,1,200,1,4
11016,4,0.6,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.1,-0.2,4,1,200,1,4
11016,4,0.6,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0.1,-0.2,4,1,200,1,4
11016,4,0.6666666667,neuron_shared_k1,0.6817375422,0.6273193359,0.6826012135,0.6095000505,0.3296445608,0.1086655334,0.01617277414,0,-0.3333333333,1,4,200,1,4
11016,4,0.6666666667,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0,-0.3333333333,4,1,200,1,4
11016,4,0.6666666667,within_neuron_deranged,1.817845106,0.2886962891,1.744874835,0.3085000217,-0.9514648318,0.9052852988,-0.2985081077,0,-0.3333333333,4,1,200,1,4
11016,4,0.6666666667,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0,-0.3333333333,4,1,200,1,4
11016,4,0.6666666667,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,0,-0.3333333333,4,1,200,1,4
11016,4,0.75,neuron_shared_k1,0.8796400428,0.1943359375,0.8714396358,0.2130000144,-0.9222206473,0.8504909277,-0.1129480675,-0.125,-0.5,1,4,200,1,4
11016,4,0.75,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,-0.125,-0.5,4,1,200,1,4
11016,4,0.75,within_neuron_deranged,2.676980734,0.2052001953,2.576042652,0.2250000089,-0.984223187,0.9686952829,-0.4663919508,-0.125,-0.5,4,1,200,1,4
11016,4,0.75,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,-0.125,-0.5,4,1,200,1,4
11016,4,0.75,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,-0.125,-0.5,4,1,200,1,4
11016,4,1,neuron_shared_k1,2.781579494,0.1893310547,2.702469349,0.2140000165,-0.9861220717,0.9724367261,-0.4859244823,-0.5,-1,1,4,200,1,4
11016,4,1,correct_path,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,-0.5,-1,4,1,200,1,4
11016,4,1,within_neuron_deranged,6.950839043,0.1995849609,6.724603653,0.2305000126,-0.9933514595,0.9867471457,-0.9615046978,-0.5,-1,4,1,200,1,4
11016,4,1,backpropagation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,-0.5,-1,4,1,200,1,4
11016,4,1,gated_point_emulation,0.4199092388,0.8170166016,0.4373828471,0.7920000553,1,1,1,-0.5,-1,4,1,200,1,4
11016,8,0,neuron_shared_k1,0.4457451105,0.8159179688,0.4566611648,0.7960000634,0.993031323,0.9861112237,0.9861114025,1,1,1,8,400,1,8
11016,8,0,correct_path,0.4424088001,0.8172607422,0.4569451511,0.7935000658,1,1,1,1,1,8,1,400,1,8
11016,8,0,within_neuron_deranged,0.5223799944,0.7562255859,0.5175462961,0.7495000362,0.9868363738,0.9738460183,0.9868363738,1,1,8,1,400,1,8
11016,8,0,backpropagation,0.4424088001,0.8172607422,0.4569451511,0.7935000658,1,1,1,1,1,8,1,400,1,8
11016,8,0,gated_point_emulation,0.4424088001,0.8172607422,0.4569451511,0.7935000658,1,1,1,1,1,8,1,400,1,8
11016,8,0.25,neuron_shared_k1,0.4907452464,0.8133544922,0.4974793494,0.788500011,0.9924969077,0.9850500822,0.5597836971,0.5625,0.5,1,8,400,1,8
11016,8,0.25,correct_path,0.4424088001,0.8172607422,0.4569451511,0.7935000658,1,1,1,0.5625,0.5,8,1,400,1,8
11016,8,0.25,within_neuron_deranged,0.5434999466,0.7431640625,0.5415679216,0.7455000281,0.9709450006,0.9427341819,0.5001382828,0.5625,0.5,8,1,400,1,8
