seed,branches,conflict_probability,train_context_label_count_min,train_context_label_count_max,train_context_label_count_range,train_context_label_correlation,train_selected_label_mismatch_rate,train_opposite_label_match_rate,train_target_conflict_probability,train_realized_inactive_conflict_probability,train_conflict_probability_abs_error,test_context_label_count_min,test_context_label_count_max,test_context_label_count_range,test_context_label_correlation,test_selected_label_mismatch_rate,test_opposite_label_match_rate,test_target_conflict_probability,test_realized_inactive_conflict_probability,test_conflict_probability_abs_error,exact_autograd_gradient_max_abs_difference,fallback_count
11014,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.911554813e-08,0
11015,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.458691597e-07,0
11015,2,0.25,2048,2048,0,0,0,0,0.25,0.2590332031,0.009033203125,500,500,0,0,0,0,0.25,0.2455,0.0045,2.458691597e-07,0
11015,2,0.5,2048,2048,0,0,0,0,0.5,0.5002441406,0.000244140625,500,500,0,0,0,0,0.5,0.4985,0.0015,2.458691597e-07,0
11015,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5772705078,0.005841936384,500,500,0,0,0,0,0.5714285714,0.5725,0.001071428571,2.458691597e-07,0
11015,2,0.6,2048,2048,0,0,0,0,0.6,0.6049804688,0.00498046875,500,500,0,0,0,0,0.6,0.604,0.004,2.458691597e-07,0
11015,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6674804688,0.0008138020833,500,500,0,0,0,0,0.6666666667,0.6615,0.005166666667,2.458691597e-07,0
11015,2,0.75,2048,2048,0,0,0,0,0.75,0.7498779297,0.0001220703125,500,500,0,0,0,0,0.75,0.75,0,2.458691597e-07,0
11015,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.458691597e-07,0
11015,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,1.043081284e-07,0
11015,4,0.25,1024,1024,0,0,0,0,0.25,0.2497151693,0.0002848307292,250,250,0,0,0,0,0.25,0.2556666667,0.005666666667,1.043081284e-07,0
11015,4,0.5,1024,1024,0,0,0,0,0.5,0.5001627604,0.0001627604167,250,250,0,0,0,0,0.5,0.4951666667,0.004833333333,1.043081284e-07,0
11015,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5719807943,0.0005522228423,250,250,0,0,0,0,0.5714285714,0.5646666667,0.006761904762,1.043081284e-07,0
11015,4,0.6,1024,1024,0,0,0,0,0.6,0.600382487,0.0003824869792,250,250,0,0,0,0,0.6,0.597,0.003,1.043081284e-07,0
11015,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6668701172,0.0002034505208,250,250,0,0,0,0,0.6666666667,0.664,0.002666666667,1.043081284e-07,0
11015,4,0.75,1024,1024,0,0,0,0,0.75,0.7507324219,0.000732421875,250,250,0,0,0,0,0.75,0.7451666667,0.004833333333,1.043081284e-07,0
11015,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,1.043081284e-07,0
11015,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,5.587935448e-08,0
11015,8,0.25,512,512,0,0,0,0,0.25,0.248273577,0.001726422991,125,125,0,0,0,0,0.25,0.2491428571,0.0008571428571,5.587935448e-08,0
11015,8,0.5,512,512,0,0,0,0,0.5,0.4978724888,0.002127511161,125,125,0,0,0,0,0.5,0.4997142857,0.0002857142857,5.587935448e-08,0
11015,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5697893415,0.001639229911,125,125,0,0,0,0,0.5714285714,0.5697857143,0.001642857143,5.587935448e-08,0
11015,8,0.6,512,512,0,0,0,0,0.6,0.5980224609,0.001977539062,125,125,0,0,0,0,0.6,0.5979285714,0.002071428571,5.587935448e-08,0
11015,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6672712054,0.0006045386905,125,125,0,0,0,0,0.6666666667,0.6661428571,0.0005238095238,5.587935448e-08,0
11015,8,0.75,512,512,0,0,0,0,0.75,0.7514125279,0.001412527902,125,125,0,0,0,0,0.75,0.7482142857,0.001785714286,5.587935448e-08,0
11015,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,5.587935448e-08,0
11016,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.980232239e-07,0
11016,2,0.25,2048,2048,0,0,0,0,0.25,0.2485351562,0.00146484375,500,500,0,0,0,0,0.25,0.2505,0.0005,2.980232239e-07,0
11016,2,0.5,2048,2048,0,0,0,0,0.5,0.4937744141,0.006225585938,500,500,0,0,0,0,0.5,0.5015,0.0015,2.980232239e-07,0
11016,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5659179688,0.005510602679,500,500,0,0,0,0,0.5714285714,0.5715,7.142857143e-05,2.980232239e-07,0
11016,2,0.6,2048,2048,0,0,0,0,0.6,0.5977783203,0.002221679687,500,500,0,0,0,0,0.6,0.596,0.004,2.980232239e-07,0
11016,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6658935547,0.0007731119792,500,500,0,0,0,0,0.6666666667,0.6685,0.001833333333,2.980232239e-07,0
11016,2,0.75,2048,2048,0,0,0,0,0.75,0.7467041016,0.003295898438,500,500,0,0,0,0,0.75,0.7555,0.0055,2.980232239e-07,0
11016,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.980232239e-07,0
11016,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,1.192092896e-07,0
11016,4,0.25,1024,1024,0,0,0,0,0.25,0.2470703125,0.0029296875,250,250,0,0,0,0,0.25,0.265,0.015,1.192092896e-07,0
11016,4,0.5,1024,1024,0,0,0,0,0.5,0.4921468099,0.007853190104,250,250,0,0,0,0,0.5,0.5021666667,0.002166666667,1.192092896e-07,0
11016,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5645345052,0.00689406622,250,250,0,0,0,0,0.5714285714,0.5733333333,0.001904761905,1.192092896e-07,0
11016,4,0.6,1024,1024,0,0,0,0,0.6,0.5922851562,0.00771484375,250,250,0,0,0,0,0.6,0.5991666667,0.0008333333333,1.192092896e-07,0
11016,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6594645182,0.007202148438,250,250,0,0,0,0,0.6666666667,0.6671666667,0.0005,1.192092896e-07,0
11016,4,0.75,1024,1024,0,0,0,0,0.75,0.747273763,0.002726236979,250,250,0,0,0,0,0.75,0.7478333333,0.002166666667,1.192092896e-07,0
11016,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,1.192092896e-07,0
11016,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,4.097819328e-08,0
11016,8,0.25,512,512,0,0,0,0,0.25,0.2468087333,0.003191266741,125,125,0,0,0,0,0.25,0.2555714286,0.005571428571,4.097819328e-08,0
11016,8,0.5,512,512,0,0,0,0,0.5,0.4962855748,0.003714425223,125,125,0,0,0,0,0.5,0.505,0.005,4.097819328e-08,0
11016,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5679582868,0.003470284598,125,125,0,0,0,0,0.5714285714,0.5780714286,0.006642857143,4.097819328e-08,0
11016,8,0.6,512,512,0,0,0,0,0.6,0.5970633371,0.002936662946,125,125,0,0,0,0,0.6,0.6055,0.0055,4.097819328e-08,0
11016,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6635393415,0.003127325149,125,125,0,0,0,0,0.6666666667,0.6702857143,0.003619047619,4.097819328e-08,0
11016,8,0.75,512,512,0,0,0,0,0.75,0.7472446987,0.002755301339,125,125,0,0,0,0,0.75,0.7511428571,0.001142857143,4.097819328e-08,0
11016,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,4.097819328e-08,0
11017,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.458691597e-07,0
11017,2,0.25,2048,2048,0,0,0,0,0.25,0.2523193359,0.002319335938,500,500,0,0,0,0,0.25,0.2515,0.0015,2.458691597e-07,0
11017,2,0.5,2048,2048,0,0,0,0,0.5,0.4921875,0.0078125,500,500,0,0,0,0,0.5,0.5075,0.0075,2.458691597e-07,0
11017,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5655517578,0.005876813616,500,500,0,0,0,0,0.5714285714,0.5835,0.01207142857,2.458691597e-07,0
11017,2,0.6,2048,2048,0,0,0,0,0.6,0.5939941406,0.006005859375,500,500,0,0,0,0,0.6,0.61,0.01,2.458691597e-07,0
11017,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6618652344,0.004801432292,500,500,0,0,0,0,0.6666666667,0.682,0.01533333333,2.458691597e-07,0
11017,2,0.75,2048,2048,0,0,0,0,0.75,0.7508544922,0.0008544921875,500,500,0,0,0,0,0.75,0.768,0.018,2.458691597e-07,0
11017,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.458691597e-07,0
11017,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,8.195638657e-08,0
11017,4,0.25,1024,1024,0,0,0,0,0.25,0.253499349,0.003499348958,250,250,0,0,0,0,0.25,0.2441666667,0.005833333333,8.195638657e-08,0
11017,4,0.5,1024,1024,0,0,0,0,0.5,0.5024820964,0.002482096354,250,250,0,0,0,0,0.5,0.4885,0.0115,8.195638657e-08,0
11017,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5731201172,0.001691545759,250,250,0,0,0,0,0.5714285714,0.5585,0.01292857143,8.195638657e-08,0
11017,4,0.6,1024,1024,0,0,0,0,0.6,0.600382487,0.0003824869792,250,250,0,0,0,0,0.6,0.5886666667,0.01133333333,8.195638657e-08,0
11017,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6659342448,0.000732421875,250,250,0,0,0,0,0.6666666667,0.66,0.006666666667,8.195638657e-08,0
11017,4,0.75,1024,1024,0,0,0,0,0.75,0.7493082682,0.0006917317708,250,250,0,0,0,0,0.75,0.7393333333,0.01066666667,8.195638657e-08,0
11017,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,8.195638657e-08,0
11017,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,4.470348358e-08,0
11017,8,0.25,512,512,0,0,0,0,0.25,0.2518659319,0.00186593192,125,125,0,0,0,0,0.25,0.2470714286,0.002928571429,4.470348358e-08,0
11017,8,0.5,512,512,0,0,0,0,0.5,0.4972970145,0.002702985491,125,125,0,0,0,0,0.5,0.4985714286,0.001428571429,4.470348358e-08,0
11017,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5665806362,0.004847935268,125,125,0,0,0,0,0.5714285714,0.5712857143,0.0001428571429,4.470348358e-08,0
11017,8,0.6,512,512,0,0,0,0,0.6,0.5956333705,0.004366629464,125,125,0,0,0,0,0.6,0.6019285714,0.001928571429,4.470348358e-08,0
11017,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6642368862,0.002429780506,125,125,0,0,0,0,0.6666666667,0.6644285714,0.002238095238,4.470348358e-08,0
11017,8,0.75,512,512,0,0,0,0,0.75,0.749180385,0.0008196149554,125,125,0,0,0,0,0.75,0.7483571429,0.001642857143,4.470348358e-08,0
11017,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,4.470348358e-08,0
11018,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,2.533197403e-07,0
11018,2,0.25,2048,2048,0,0,0,0,0.25,0.2535400391,0.003540039062,500,500,0,0,0,0,0.25,0.2555,0.0055,2.533197403e-07,0
11018,2,0.5,2048,2048,0,0,0,0,0.5,0.4969482422,0.003051757812,500,500,0,0,0,0,0.5,0.492,0.008,2.533197403e-07,0
11018,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5697021484,0.001726422991,500,500,0,0,0,0,0.5714285714,0.571,0.0004285714286,2.533197403e-07,0
11018,2,0.6,2048,2048,0,0,0,0,0.6,0.5998535156,0.000146484375,500,500,0,0,0,0,0.6,0.5975,0.0025,2.533197403e-07,0
11018,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6658935547,0.0007731119792,500,500,0,0,0,0,0.6666666667,0.659,0.007666666667,2.533197403e-07,0
11018,2,0.75,2048,2048,0,0,0,0,0.75,0.7497558594,0.000244140625,500,500,0,0,0,0,0.75,0.7385,0.0115,2.533197403e-07,0
11018,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,2.533197403e-07,0
11018,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,1.192092896e-07,0
11018,4,0.25,1024,1024,0,0,0,0,0.25,0.2454020182,0.004597981771,250,250,0,0,0,0,0.25,0.2436666667,0.006333333333,1.192092896e-07,0
11018,4,0.5,1024,1024,0,0,0,0,0.5,0.4955647786,0.004435221354,250,250,0,0,0,0,0.5,0.5018333333,0.001833333333,1.192092896e-07,0
11018,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5674641927,0.00396437872,250,250,0,0,0,0,0.5714285714,0.576,0.004571428571,1.192092896e-07,0
11018,4,0.6,1024,1024,0,0,0,0,0.6,0.5974934896,0.002506510417,250,250,0,0,0,0,0.6,0.6056666667,0.005666666667,1.192092896e-07,0
11018,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.6651611328,0.001505533854,250,250,0,0,0,0,0.6666666667,0.6685,0.001833333333,1.192092896e-07,0
11018,4,0.75,1024,1024,0,0,0,0,0.75,0.7485351562,0.00146484375,250,250,0,0,0,0,0.75,0.7555,0.0055,1.192092896e-07,0
11018,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,1.192092896e-07,0
11018,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.352761269e-08,0
11018,8,0.25,512,512,0,0,0,0,0.25,0.2512032645,0.001203264509,125,125,0,0,0,0,0.25,0.255,0.005,3.352761269e-08,0
11018,8,0.5,512,512,0,0,0,0,0.5,0.5017438616,0.001743861607,125,125,0,0,0,0,0.5,0.5032857143,0.003285714286,3.352761269e-08,0
11018,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5730678013,0.001639229911,125,125,0,0,0,0,0.5714285714,0.5768571429,0.005428571429,3.352761269e-08,0
11018,8,0.6,512,512,0,0,0,0,0.6,0.6009521484,0.0009521484375,125,125,0,0,0,0,0.6,0.6052142857,0.005214285714,3.352761269e-08,0
11018,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6689453125,0.002278645833,125,125,0,0,0,0,0.6666666667,0.6708571429,0.00419047619,3.352761269e-08,0
11018,8,0.75,512,512,0,0,0,0,0.75,0.7490583147,0.0009416852679,125,125,0,0,0,0,0.75,0.7542142857,0.004214285714,3.352761269e-08,0
11018,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.352761269e-08,0
11019,2,0,2048,2048,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,1.937150955e-07,0
11019,2,0.25,2048,2048,0,0,0,0,0.25,0.2510986328,0.001098632812,500,500,0,0,0,0,0.25,0.25,0,1.937150955e-07,0
11019,2,0.5,2048,2048,0,0,0,0,0.5,0.50390625,0.00390625,500,500,0,0,0,0,0.5,0.4875,0.0125,1.937150955e-07,0
11019,2,0.5714285714,2048,2048,0,0,0,0,0.5714285714,0.5745849609,0.003156389509,500,500,0,0,0,0,0.5714285714,0.553,0.01842857143,1.937150955e-07,0
11019,2,0.6,2048,2048,0,0,0,0,0.6,0.6018066406,0.001806640625,500,500,0,0,0,0,0.6,0.5865,0.0135,1.937150955e-07,0
11019,2,0.6666666667,2048,2048,0,0,0,0,0.6666666667,0.6604003906,0.006266276042,500,500,0,0,0,0,0.6666666667,0.661,0.005666666667,1.937150955e-07,0
11019,2,0.75,2048,2048,0,0,0,0,0.75,0.7412109375,0.0087890625,500,500,0,0,0,0,0.75,0.7455,0.0045,1.937150955e-07,0
11019,2,1,2048,2048,0,0,0,0,1,1,0,500,500,0,0,0,0,1,1,0,1.937150955e-07,0
11019,4,0,1024,1024,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,9.685754776e-08,0
11019,4,0.25,1024,1024,0,0,0,0,0.25,0.2498372396,0.0001627604167,250,250,0,0,0,0,0.25,0.242,0.008,9.685754776e-08,0
11019,4,0.5,1024,1024,0,0,0,0,0.5,0.5048421224,0.004842122396,250,250,0,0,0,0,0.5,0.4933333333,0.006666666667,9.685754776e-08,0
11019,4,0.5714285714,1024,1024,0,0,0,0,0.5714285714,0.5792643229,0.007835751488,250,250,0,0,0,0,0.5714285714,0.5668333333,0.004595238095,9.685754776e-08,0
11019,4,0.6,1024,1024,0,0,0,0,0.6,0.6085205078,0.008520507813,250,250,0,0,0,0,0.6,0.5946666667,0.005333333333,9.685754776e-08,0
11019,4,0.6666666667,1024,1024,0,0,0,0,0.6666666667,0.673828125,0.007161458333,250,250,0,0,0,0,0.6666666667,0.6665,0.0001666666667,9.685754776e-08,0
11019,4,0.75,1024,1024,0,0,0,0,0.75,0.7561035156,0.006103515625,250,250,0,0,0,0,0.75,0.7513333333,0.001333333333,9.685754776e-08,0
11019,4,1,1024,1024,0,0,0,0,1,1,0,250,250,0,0,0,0,1,1,0,9.685754776e-08,0
11019,8,0,512,512,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,3.725290298e-08,0
11019,8,0.25,512,512,0,0,0,0,0.25,0.2505754743,0.0005754743304,125,125,0,0,0,0,0.25,0.2461428571,0.003857142857,3.725290298e-08,0
11019,8,0.5,512,512,0,0,0,0,0.5,0.498726981,0.001273018973,125,125,0,0,0,0,0.5,0.4979285714,0.002071428571,3.725290298e-08,0
11019,8,0.5714285714,512,512,0,0,0,0,0.5714285714,0.5702601842,0.001168387277,125,125,0,0,0,0,0.5714285714,0.5711428571,0.0002857142857,3.725290298e-08,0
11019,8,0.6,512,512,0,0,0,0,0.6,0.5993129185,0.0006870814732,125,125,0,0,0,0,0.6,0.5982857143,0.001714285714,3.725290298e-08,0
11019,8,0.6666666667,512,512,0,0,0,0,0.6666666667,0.6652483259,0.001418340774,125,125,0,0,0,0,0.6666666667,0.6625,0.004166666667,3.725290298e-08,0
11019,8,0.75,512,512,0,0,0,0,0.75,0.7481515067,0.001848493304,125,125,0,0,0,0,0.75,0.7448571429,0.005142857143,3.725290298e-08,0
11019,8,1,512,512,0,0,0,0,1,1,0,125,125,0,0,0,0,1,1,0,3.725290298e-08,0
