method,mode,field_match,update_match,update_cosine,static_update_match_replay_error,target_root_id,session,scan_idx,replicate,n_sites,dictionary_channels,exact_heldout_normalized_mse,exact_endpoint_replay_error
random anatomical routes,trialwise_field_projection,0.0888891339233,0.0109523977353,0.104660961094,1.00994074215e-11,864691135810666525,6,4,6,6,4,0.795059573478,5.37136668477e-10
random anatomical routes,trialwise_update_oracle,,0.0122891960652,0.110856646464,1.00994074215e-11,864691135810666525,6,4,6,6,4,0.795059573478,5.37136668477e-10
unprojected baseline transfer,frozen_baseline,0.986030548627,0.994216941796,0.9980544925,,864691135810666525,6,4,6,6,4,0.795059573478,5.37136668477e-10
topology-matched routes,frozen_baseline,0.073887393088,0.0734871343603,0.275540666922,1.35005617796e-10,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
topology-matched routes,trialwise_field_projection,0.0752041042775,0.0767077888167,0.276961710019,1.35005617796e-10,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
topology-matched routes,trialwise_update_oracle,,0.0767077888167,0.276961710019,1.35005617796e-10,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
site-shuffled routes,frozen_baseline,0.0758126152364,0.135883579315,0.368722234813,3.60251273257e-11,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
site-shuffled routes,trialwise_field_projection,0.0767578053492,0.136912038475,0.370016267852,3.60251273257e-11,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
site-shuffled routes,trialwise_update_oracle,,0.136912038475,0.370016267852,3.60251273257e-11,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
random anatomical routes,frozen_baseline,0.890695819816,0.901471104662,0.949537446012,1.13938525281e-10,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
random anatomical routes,trialwise_field_projection,0.891725742288,0.903087100815,0.950402664153,1.13938525281e-10,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
random anatomical routes,trialwise_update_oracle,,0.913175073691,0.955601943118,1.13938525281e-10,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
unprojected baseline transfer,frozen_baseline,0.992025821874,0.990385212914,0.996226123999,,864691135810666525,6,4,7,6,4,0.866814342928,3.71822572731e-11
topology-matched routes,frozen_baseline,0.0756270755712,0.0515482671372,0.228572932615,5.03740131501e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
topology-matched routes,trialwise_field_projection,0.0766643717177,0.0527609334182,0.229697482394,5.03740131501e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
topology-matched routes,trialwise_update_oracle,,0.0527609334182,0.229697482394,5.03740131501e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
site-shuffled routes,frozen_baseline,0.132015288389,0.10231677197,0.320289533588,9.25694041394e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
site-shuffled routes,trialwise_field_projection,0.132195801882,0.102951422745,0.320860441228,9.25694041394e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
site-shuffled routes,trialwise_update_oracle,,0.102951422745,0.320860441228,9.25694041394e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
random anatomical routes,frozen_baseline,0.124242137513,0.0946049886398,0.307580186948,8.92619635039e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
random anatomical routes,trialwise_field_projection,0.125273914811,0.095728915956,0.310327057115,8.92619635039e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
random anatomical routes,trialwise_update_oracle,,0.0994050817551,0.31528571448,8.92619635039e-05,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
unprojected baseline transfer,frozen_baseline,0.995141085766,0.994747931546,0.998939411995,,864691135810666525,6,4,8,6,4,1.06424855399,0.000162976956134
topology-matched routes,frozen_baseline,0.0703417724103,0.0197867307791,0.143158645239,9.17427557534e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
topology-matched routes,trialwise_field_projection,0.0724790815647,0.0208787717773,0.144494884952,9.17427557534e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
topology-matched routes,trialwise_update_oracle,,0.0208787717773,0.144494884952,9.17427557534e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
site-shuffled routes,frozen_baseline,0.0910066697506,0.0200923821919,0.144949250849,9.54329670844e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
site-shuffled routes,trialwise_field_projection,0.0984702373877,0.0215256669715,0.146716280526,9.54329670844e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
site-shuffled routes,trialwise_update_oracle,,0.0215256669715,0.146716280526,9.54329670844e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
random anatomical routes,frozen_baseline,0.645556277224,0.755910127383,0.917881416324,5.96316329649e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
random anatomical routes,trialwise_field_projection,0.651655926241,0.721713573098,0.918676694633,5.96316329649e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
random anatomical routes,trialwise_update_oracle,,0.907418342166,0.952585083951,5.96316329649e-11,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
unprojected baseline transfer,frozen_baseline,0.990642363668,0.99673417948,0.999152544148,,864691135810666525,6,4,9,6,4,0.871043286525,2.85136358968e-10
topology-matched routes,frozen_baseline,0.358738457643,0.232151358402,0.495711188666,5.51179962782e-10,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
topology-matched routes,trialwise_field_projection,0.369644543789,0.251775102753,0.501771962901,5.51179962782e-10,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
topology-matched routes,trialwise_update_oracle,,0.251775102753,0.501771962901,5.51179962782e-10,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
site-shuffled routes,frozen_baseline,0.500985846094,0.652100743797,0.809657175941,2.07896588833e-10,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
site-shuffled routes,trialwise_field_projection,0.50361405673,0.652666452483,0.814636236388,2.07896588833e-10,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
site-shuffled routes,trialwise_update_oracle,,0.74313867062,0.862054911604,2.07896588833e-10,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
random anatomical routes,frozen_baseline,0.0893504000191,0.0533629991849,0.233331556331,2.24362195489e-12,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
random anatomical routes,trialwise_field_projection,0.0916387449995,0.055504094283,0.235593069259,2.24362195489e-12,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
random anatomical routes,trialwise_update_oracle,,0.055504094283,0.235593069259,2.24362195489e-12,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
unprojected baseline transfer,frozen_baseline,0.986552849272,0.977641653396,0.992712524636,,864691135810666525,6,6,0,10,4,0.672216350403,1.93713378671e-10
topology-matched routes,frozen_baseline,0.356583822681,0.319881748255,0.578014019044,6.27779496498e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
topology-matched routes,trialwise_field_projection,0.367728816153,0.33676702665,0.580316316029,6.27779496498e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
topology-matched routes,trialwise_update_oracle,,0.33676702665,0.580316316029,6.27779496498e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
site-shuffled routes,frozen_baseline,0.25145971535,0.197583034024,0.449727372628,1.67181635063e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
site-shuffled routes,trialwise_field_projection,0.254820432979,0.202334160811,0.44994325505,1.67181635063e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
site-shuffled routes,trialwise_update_oracle,,0.202699159149,0.45022123356,1.67181635063e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
random anatomical routes,frozen_baseline,0.53713217642,0.566297726569,0.754387969919,7.630111859e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
random anatomical routes,trialwise_field_projection,0.53769278866,0.570968524084,0.755624592032,7.630111859e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
random anatomical routes,trialwise_update_oracle,,0.570968524084,0.755624592032,7.630111859e-07,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
unprojected baseline transfer,frozen_baseline,0.986232845404,0.977083924547,0.995489550483,,864691135810666525,6,6,1,10,4,0.636751448595,1.75626723053e-07
topology-matched routes,frozen_baseline,0.335867951249,0.529292757238,0.74991600655,2.30254926237e-10,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
topology-matched routes,trialwise_field_projection,0.354517917584,0.573291870379,0.757160399374,2.30254926237e-10,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
topology-matched routes,trialwise_update_oracle,,0.573291870379,0.757160399374,2.30254926237e-10,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
site-shuffled routes,frozen_baseline,0.52475012588,0.36557949846,0.633341699496,3.2728025845e-10,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
site-shuffled routes,trialwise_field_projection,0.540892928785,0.405258625309,0.63669741158,3.2728025845e-10,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
site-shuffled routes,trialwise_update_oracle,,0.418060395418,0.64657590074,3.2728025845e-10,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
random anatomical routes,frozen_baseline,0.0806005460463,0.0436352657997,0.220092680909,3.51372403395e-12,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
random anatomical routes,trialwise_field_projection,0.0868963068522,0.051725131872,0.227431598227,3.51372403395e-12,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
random anatomical routes,trialwise_update_oracle,,0.051725131872,0.227431598227,3.51372403395e-12,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
unprojected baseline transfer,frozen_baseline,0.974438948752,0.945445581298,0.989616953426,,864691135810666525,6,6,2,10,4,0.629234559642,7.62545582234e-11
topology-matched routes,frozen_baseline,0.368303600535,0.239181662089,0.498709349813,6.10524991673e-10,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
topology-matched routes,trialwise_field_projection,0.377465644906,0.251781165717,0.501778004418,6.10524991673e-10,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
topology-matched routes,trialwise_update_oracle,,0.251781165717,0.501778004418,6.10524991673e-10,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
site-shuffled routes,frozen_baseline,0.70301025893,0.788542524164,0.889475807386,1.55480184283e-10,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
site-shuffled routes,trialwise_field_projection,0.710883790092,0.791237770091,0.890927960213,1.55480184283e-10,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
site-shuffled routes,trialwise_update_oracle,,0.816608439717,0.90366389754,1.55480184283e-10,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
random anatomical routes,frozen_baseline,0.765667402342,0.793587004836,0.890864142887,7.2254202621e-11,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
random anatomical routes,trialwise_field_projection,0.773109241753,0.79436441306,0.895573655789,7.2254202621e-11,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
random anatomical routes,trialwise_update_oracle,,0.894070877657,0.945553212494,7.2254202621e-11,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
unprojected baseline transfer,frozen_baseline,0.988007806871,0.979796477258,0.995873913641,,864691135810666525,6,6,3,10,4,0.70179972532,2.82158740816e-11
topology-matched routes,frozen_baseline,0.353936789869,0.193460782538,0.447716352494,1.31987976104e-09,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
topology-matched routes,trialwise_field_projection,0.366859998595,0.204344198705,0.452044465407,1.31987976104e-09,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
topology-matched routes,trialwise_update_oracle,,0.204344198705,0.452044465407,1.31987976104e-09,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
site-shuffled routes,frozen_baseline,0.556061741596,0.7485632997,0.867217805889,1.41924361152e-09,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
site-shuffled routes,trialwise_field_projection,0.55658768049,0.741910103259,0.865651887402,1.41924361152e-09,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
site-shuffled routes,trialwise_update_oracle,,0.791558894562,0.889695956247,1.41924361152e-09,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
random anatomical routes,frozen_baseline,0.12079104948,0.0547142399049,0.233920094663,5.53438267437e-11,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
random anatomical routes,trialwise_field_projection,0.121240365689,0.0548805865658,0.234266059355,5.53438267437e-11,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
random anatomical routes,trialwise_update_oracle,,0.0548805865658,0.234266059355,5.53438267437e-11,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
unprojected baseline transfer,frozen_baseline,0.983155111834,0.983526095412,0.995697844202,,864691135810666525,6,6,4,10,4,0.581289893419,1.15556120228e-10
topology-matched routes,frozen_baseline,0.330995314936,0.21667911148,0.480714182752,7.19774684299e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
topology-matched routes,trialwise_field_projection,0.354023429475,0.238641340963,0.488509304889,7.19774684299e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
topology-matched routes,trialwise_update_oracle,,0.238641340963,0.488509304889,7.19774684299e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
site-shuffled routes,frozen_baseline,0.407181817958,0.532642848925,0.732521949411,6.67414790101e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
site-shuffled routes,trialwise_field_projection,0.409249194531,0.525865924875,0.730374504695,6.67414790101e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
site-shuffled routes,trialwise_update_oracle,,0.603276112712,0.776708512064,6.67414790101e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
random anatomical routes,frozen_baseline,0.297932104919,0.194394361459,0.450390113733,5.77205144792e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
random anatomical routes,trialwise_field_projection,0.314809681961,0.205857240053,0.453882254359,5.77205144792e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
random anatomical routes,trialwise_update_oracle,,0.209502445,0.457714370542,5.77205144792e-10,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
unprojected baseline transfer,frozen_baseline,0.970972590588,0.966055583486,0.991460459977,,864691135810666525,6,6,5,10,4,0.5578031228,9.36558941511e-10
topology-matched routes,frozen_baseline,0.33924558086,0.543791132394,0.757579567608,3.20059090342e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
topology-matched routes,trialwise_field_projection,0.357734624778,0.587738269182,0.766640899758,3.20059090342e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
topology-matched routes,trialwise_update_oracle,,0.587738269182,0.766640899758,3.20059090342e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
site-shuffled routes,frozen_baseline,0.270793469373,0.2690669921,0.528466288208,5.8108884371e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
site-shuffled routes,trialwise_field_projection,0.287153359059,0.276906785646,0.528036838541,5.8108884371e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
site-shuffled routes,trialwise_update_oracle,,0.296284050061,0.54431980495,5.8108884371e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
random anatomical routes,frozen_baseline,0.256928334284,0.255879147615,0.544182445564,7.70626784607e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
random anatomical routes,trialwise_field_projection,0.276093007973,0.299630278459,0.547384945408,7.70626784607e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
random anatomical routes,trialwise_update_oracle,,0.299630278459,0.547384945408,7.70626784607e-10,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
unprojected baseline transfer,frozen_baseline,0.97525504187,0.944899503659,0.988869001224,,864691135810666525,6,6,6,10,4,0.672484358464,1.93547289307e-10
topology-matched routes,frozen_baseline,0.332726388418,0.641561268309,0.823345557762,1.2776738556e-09,864691135810666525,6,6,7,10,4,0.602557509264,8.51089199116e-11
topology-matched routes,trialwise_field_projection,0.352462497162,0.69177452816,0.83172984085,1.2776738556e-09,864691135810666525,6,6,7,10,4,0.602557509264,8.51089199116e-11
