dataset,neurons,strategy,core_type,seed,epoch,train_acc,test_acc
fashion_mnist,128,standard,dendritic_shunting,46,23,0.8644583225250244,0.8463000059127808
fashion_mnist,128,standard,dendritic_shunting,46,24,0.8665416836738586,0.8479999899864197
fashion_mnist,128,standard,dendritic_shunting,46,25,0.867354154586792,0.8489999771118164
fashion_mnist,128,standard,dendritic_shunting,46,26,0.8690208196640015,0.8504999876022339
fashion_mnist,128,standard,dendritic_shunting,46,27,0.8694583177566528,0.851099967956543
fashion_mnist,128,standard,dendritic_shunting,46,28,0.8724791407585144,0.8534999489784241
fashion_mnist,128,standard,dendritic_shunting,46,29,0.8715208172798157,0.8514999747276306
fashion_mnist,128,standard,dendritic_shunting,46,30,0.875124990940094,0.8560999631881714
fashion_mnist,128,standard,dendritic_shunting,46,31,0.8762083053588867,0.8563999533653259
fashion_mnist,128,standard,dendritic_shunting,46,32,0.8759583234786987,0.8567000031471252
fashion_mnist,128,standard,dendritic_shunting,46,33,0.8784166574478149,0.8596000075340271
fashion_mnist,128,standard,dendritic_shunting,46,34,0.879479169845581,0.8578999638557434
fashion_mnist,128,standard,dendritic_shunting,46,35,0.8804374933242798,0.8569999933242798
fashion_mnist,128,standard,dendritic_shunting,46,36,0.8792499899864197,0.8578000068664551
fashion_mnist,128,standard,dendritic_shunting,46,37,0.8816666603088379,0.858299970626831
fashion_mnist,128,standard,dendritic_shunting,46,38,0.8835833072662354,0.8604999780654907
fashion_mnist,128,standard,dendritic_shunting,46,39,0.8829583525657654,0.8625999689102173
fashion_mnist,128,standard,dendritic_shunting,46,40,0.8850625157356262,0.8619999885559082
fashion_mnist,128,standard,dendritic_shunting,46,41,0.8861874938011169,0.8624999523162842
fashion_mnist,128,standard,dendritic_shunting,46,42,0.8867916464805603,0.8636999726295471
fashion_mnist,128,standard,dendritic_shunting,46,43,0.8870833516120911,0.8637999892234802
fashion_mnist,128,standard,dendritic_shunting,46,44,0.8881666660308838,0.8639999628067017
fashion_mnist,128,standard,dendritic_shunting,46,45,0.8876458406448364,0.8641999959945679
fashion_mnist,128,standard,dendritic_shunting,46,46,0.8893333077430725,0.8648999929428101
fashion_mnist,128,standard,dendritic_shunting,46,47,0.8907708525657654,0.8668999671936035
fashion_mnist,128,standard,dendritic_shunting,46,48,0.890791654586792,0.8672999739646912
fashion_mnist,128,standard,dendritic_shunting,46,49,0.8926041722297668,0.8682999610900879
fashion_mnist,128,standard,dendritic_shunting,46,50,0.8926458358764648,0.8686999678611755
fashion_mnist,128,standard,dendritic_shunting,46,51,0.8939791321754456,0.8695999979972839
fashion_mnist,128,standard,dendritic_shunting,46,52,0.8934583067893982,0.868399977684021
fashion_mnist,128,standard,dendritic_shunting,46,53,0.8952499628067017,0.8703999519348145
fashion_mnist,128,standard,dendritic_shunting,46,54,0.8951666355133057,0.8698999881744385
fashion_mnist,128,standard,dendritic_shunting,46,55,0.8964999914169312,0.8714999556541443
fashion_mnist,128,standard,dendritic_shunting,46,56,0.8975625038146973,0.8718999624252319
fashion_mnist,128,standard,dendritic_shunting,46,57,0.8984166383743286,0.8734999895095825
fashion_mnist,128,standard,dendritic_shunting,46,58,0.8980000019073486,0.8710999488830566
fashion_mnist,128,standard,dendritic_shunting,46,59,0.8996874690055847,0.871399998664856
fashion_mnist,128,standard,dendritic_shunting,46,60,0.8997707962989807,0.8734999895095825
fashion_mnist,128,standard,dendritic_shunting,46,61,0.9006458520889282,0.8732999563217163
fashion_mnist,128,standard,dendritic_shunting,46,62,0.901520848274231,0.875499963760376
fashion_mnist,128,standard,dendritic_shunting,46,63,0.9014583230018616,0.873699963092804
fashion_mnist,128,standard,dendritic_shunting,46,64,0.9026666283607483,0.8728999495506287
fashion_mnist,128,standard,dendritic_shunting,46,65,0.9033125042915344,0.875499963760376
fashion_mnist,128,standard,dendritic_shunting,46,66,0.9041666388511658,0.8761000037193298
fashion_mnist,128,standard,dendritic_shunting,46,67,0.9041875004768372,0.8756999969482422
fashion_mnist,128,standard,dendritic_shunting,46,68,0.906125009059906,0.8757999539375305
fashion_mnist,128,standard,dendritic_shunting,46,69,0.9051041603088379,0.8762999773025513
fashion_mnist,128,standard,dendritic_shunting,46,70,0.9076458215713501,0.8775999546051025
fashion_mnist,128,standard,dendritic_shunting,46,71,0.9072291851043701,0.8768999576568604
fashion_mnist,128,standard,dendritic_shunting,46,72,0.9049999713897705,0.8754000067710876
fashion_mnist,128,standard,dendritic_shunting,46,73,0.9082916378974915,0.8777999877929688
fashion_mnist,128,standard,dendritic_shunting,46,74,0.9097499847412109,0.8800999522209167
fashion_mnist,128,standard,dendritic_shunting,46,75,0.9087291359901428,0.8793999552726746
fashion_mnist,128,standard,dendritic_shunting,46,76,0.9087499976158142,0.8777999877929688
fashion_mnist,128,standard,dendritic_shunting,46,77,0.9118541479110718,0.8786999583244324
fashion_mnist,128,standard,dendritic_shunting,46,78,0.9107083082199097,0.8788999915122986
fashion_mnist,128,standard,dendritic_shunting,46,79,0.9104999899864197,0.876800000667572
fashion_mnist,128,standard,dendritic_shunting,46,80,0.9123958349227905,0.8794999718666077
fashion_mnist,128,standard,dendritic_shunting,46,81,0.91385418176651,0.8777999877929688
fashion_mnist,128,standard,dendritic_shunting,46,82,0.9152708053588867,0.8787999749183655
fashion_mnist,128,standard,dendritic_shunting,46,83,0.914562463760376,0.8780999779701233
fashion_mnist,128,standard,dendritic_shunting,46,84,0.9142083525657654,0.880299985408783
fashion_mnist,128,standard,dendritic_shunting,46,85,0.9161666631698608,0.8809999823570251
fashion_mnist,128,standard,dendritic_shunting,46,86,0.9167500138282776,0.8806999921798706
fashion_mnist,128,standard,dendritic_shunting,46,87,0.9162708520889282,0.8780999779701233
fashion_mnist,128,standard,dendritic_shunting,46,88,0.9161666631698608,0.8793999552726746
fashion_mnist,128,standard,dendritic_shunting,46,89,0.9158750176429749,0.8794999718666077
fashion_mnist,128,standard,dendritic_shunting,46,90,0.9184583425521851,0.8795999884605408
fashion_mnist,128,standard,dendritic_shunting,46,91,0.9193541407585144,0.8801999688148499
fashion_mnist,128,standard,dendritic_shunting,46,92,0.9197291731834412,0.87909996509552
fashion_mnist,128,standard,dendritic_shunting,46,93,0.919083297252655,0.8818999528884888
fashion_mnist,128,standard,dendritic_shunting,46,94,0.9215416312217712,0.8805999755859375
fashion_mnist,128,standard,dendritic_shunting,46,95,0.9213125109672546,0.880299985408783
fashion_mnist,128,standard,dendritic_shunting,46,96,0.92208331823349,0.8809999823570251
fashion_mnist,128,standard,dendritic_shunting,46,97,0.9226874709129333,0.8813999891281128
fashion_mnist,128,standard,dendritic_shunting,46,98,0.9224791526794434,0.8817999958992004
fashion_mnist,128,standard,dendritic_shunting,46,99,0.9228333234786987,0.8815000057220459
fashion_mnist,128,standard,dendritic_shunting,46,100,0.922166645526886,0.8804000020027161
fashion_mnist,128,standard,dendritic_shunting,46,101,0.9262291789054871,0.8826999664306641
fashion_mnist,128,standard,dendritic_shunting,46,102,0.9247916340827942,0.8822000026702881
fashion_mnist,128,standard,dendritic_shunting,46,103,0.9260416626930237,0.8815999627113342
fashion_mnist,128,standard,dendritic_shunting,46,104,0.9271458387374878,0.8813999891281128
fashion_mnist,128,standard,dendritic_shunting,46,105,0.9258958101272583,0.8804999589920044
fashion_mnist,128,standard,dendritic_shunting,46,106,0.925166666507721,0.8780999779701233
fashion_mnist,128,standard,dendritic_shunting,46,107,0.9281874895095825,0.8810999989509583
fashion_mnist,128,standard,dendritic_shunting,46,108,0.9290833473205566,0.8822000026702881
fashion_mnist,128,standard,dendritic_shunting,46,109,0.9298333525657654,0.8824999928474426
fashion_mnist,128,standard,dendritic_shunting,46,110,0.929729163646698,0.8829999566078186
fashion_mnist,128,standard,dendritic_shunting,46,111,0.9307083487510681,0.8828999996185303
fashion_mnist,128,standard,dendritic_shunting,46,112,0.9317708015441895,0.8819999694824219
fashion_mnist,128,standard,dendritic_shunting,46,113,0.9319583177566528,0.8819999694824219
fashion_mnist,128,standard,dendritic_shunting,46,114,0.9311875104904175,0.8813999891281128
fashion_mnist,128,standard,dendritic_shunting,46,115,0.9322499632835388,0.880899965763092
fashion_mnist,128,standard,dendritic_shunting,46,116,0.9318333268165588,0.8805999755859375
fashion_mnist,128,standard,dendritic_shunting,46,117,0.92947918176651,0.8788999915122986
fashion_mnist,128,standard,dendritic_shunting,46,118,0.9334166646003723,0.880899965763092
fashion_mnist,128,standard,dendritic_shunting,46,119,0.9323124885559082,0.8798999786376953
fashion_mnist,128,standard,dendritic_shunting,46,120,0.9344375133514404,0.8805999755859375
fashion_mnist,128,standard,dendritic_shunting,46,121,0.934249997138977,0.882099986076355
fashion_mnist,128,standard,dendritic_shunting,46,122,0.9363332986831665,0.8811999559402466
fashion_mnist,128,standard,dendritic_shunting,46,123,0.9371249675750732,0.880899965763092
fashion_mnist,128,standard,dendritic_shunting,46,124,0.9364583492279053,0.8807999491691589
fashion_mnist,128,standard,dendritic_shunting,46,125,0.9348750114440918,0.8787999749183655
fashion_mnist,128,standard,dendritic_shunting,46,126,0.9390624761581421,0.8810999989509583
fashion_mnist,128,standard,dendritic_shunting,46,127,0.9401458501815796,0.8811999559402466
fashion_mnist,128,standard,dendritic_shunting,46,128,0.9411875009536743,0.8810999989509583
fashion_mnist,128,standard,dendritic_shunting,46,129,0.9394791722297668,0.8813999891281128
fashion_mnist,128,standard,dendritic_shunting,46,130,0.9410416483879089,0.880299985408783
fashion_mnist,128,standard,dendritic_shunting,46,131,0.9406041502952576,0.8822999596595764
fashion_mnist,128,standard,dendritic_shunting,46,132,0.9415624737739563,0.8810999989509583
fashion_mnist,128,standard,dendritic_shunting,46,133,0.9413541555404663,0.8812999725341797
fashion_mnist,128,standard,dendritic_shunting,46,134,0.9415624737739563,0.8811999559402466
fashion_mnist,128,standard,dendritic_shunting,46,135,0.9411249756813049,0.8806999921798706
fashion_mnist,128,standard,dendritic_shunting,46,136,0.9397916793823242,0.8789999485015869
fashion_mnist,128,standard,dendritic_shunting,46,137,0.9427708387374878,0.87909996509552
fashion_mnist,128,standard,dendritic_shunting,46,138,0.945187509059906,0.8819999694824219
fashion_mnist,128,standard,dendritic_shunting,46,139,0.9439583420753479,0.8787999749183655
fashion_mnist,128,standard,dendritic_shunting,46,140,0.9452499747276306,0.8812999725341797
fashion_mnist,128,standard,dendritic_shunting,46,141,0.9446458220481873,0.8800999522209167
fashion_mnist,128,standard,dendritic_shunting,46,142,0.9461041688919067,0.8806999921798706
fashion_mnist,128,standard,dendritic_shunting,46,143,0.945145845413208,0.8804000020027161
fashion_mnist,128,standard,dendritic_shunting,46,144,0.9468749761581421,0.882099986076355
fashion_mnist,128,standard,dendritic_shunting,46,145,0.9483333230018616,0.8804000020027161
fashion_mnist,128,standard,dendritic_shunting,46,146,0.9470416307449341,0.8774999976158142
fashion_mnist,128,standard,dendritic_shunting,46,147,0.9493958353996277,0.8804000020027161
fashion_mnist,128,standard,dendritic_shunting,46,148,0.9491875171661377,0.880299985408783
fashion_mnist,128,standard,dendritic_shunting,46,149,0.9513333439826965,0.880899965763092
fashion_mnist,128,standard,dendritic_shunting,46,150,0.9492291808128357,0.8804999589920044
fashion_mnist,128,standard,dendritic_shunting,46,151,0.9513750076293945,0.8787999749183655
fashion_mnist,128,standard,dendritic_shunting,46,152,0.9507083296775818,0.8795999884605408
fashion_mnist,128,standard,dendritic_shunting,46,153,0.9517499804496765,0.8812999725341797
fashion_mnist,128,standard,dendritic_shunting,46,154,0.9520624876022339,0.8788999915122986
fashion_mnist,128,standard,dendritic_shunting,46,155,0.9512500166893005,0.880899965763092
fashion_mnist,128,standard,dendritic_shunting,46,156,0.9531874656677246,0.8768999576568604
fashion_mnist,128,standard,dendritic_shunting,46,157,0.9493541717529297,0.8793999552726746
fashion_mnist,128,standard,dendritic_shunting,46,158,0.9513541460037231,0.8768999576568604
fashion_mnist,128,standard,dendritic_shunting,46,159,0.9552291631698608,0.8806999921798706
fashion_mnist,128,standard,dendritic_shunting,46,160,0.9531041383743286,0.87909996509552
fashion_mnist,128,standard,dendritic_shunting,46,161,0.9543541669845581,0.8772000074386597
fashion_mnist,128,standard,dendritic_shunting,46,162,0.9571666717529297,0.8804000020027161
fashion_mnist,128,standard,dendritic_shunting,46,163,0.9558333158493042,0.8782999515533447
fashion_mnist,128,standard,dendritic_shunting,46,164,0.9568958282470703,0.878600001335144
fashion_mnist,128,standard,dendritic_shunting,46,165,0.9554166793823242,0.8757999539375305
fashion_mnist,128,standard,dendritic_shunting,46,166,0.9574166536331177,0.8756999969482422
fashion_mnist,128,standard,dendritic_shunting,46,167,0.9588541388511658,0.8791999816894531
fashion_mnist,128,standard,dendritic_shunting,46,168,0.958062469959259,0.8801999688148499
fashion_mnist,128,standard,dendritic_shunting,46,169,0.9590833187103271,0.87909996509552
fashion_mnist,128,standard,dendritic_shunting,46,170,0.9601458311080933,0.8774999976158142
fashion_mnist,128,standard,dendritic_shunting,46,171,0.9584791660308838,0.8775999546051025
fashion_mnist,128,standard,dendritic_shunting,46,172,0.9606457948684692,0.8792999982833862
fashion_mnist,128,standard,dendritic_shunting,46,173,0.9607916474342346,0.8800999522209167
fashion_mnist,128,standard,dendritic_shunting,46,174,0.9617708325386047,0.8776999711990356
fashion_mnist,128,standard,dendritic_shunting,46,175,0.9604374766349792,0.8756999969482422
fashion_mnist,128,standard,dendritic_shunting,46,176,0.9612500071525574,0.8769999742507935
fashion_mnist,128,standard,dendritic_shunting,46,177,0.9619374871253967,0.8780999779701233
fashion_mnist,128,standard,dendritic_shunting,46,178,0.9634791612625122,0.87909996509552
fashion_mnist,128,standard,dendritic_shunting,46,179,0.9633749723434448,0.8779999613761902
fashion_mnist,128,standard,dendritic_shunting,46,180,0.9644583463668823,0.8791999816894531
fashion_mnist,128,standard,dendritic_shunting,46,181,0.9646874666213989,0.8770999908447266
fashion_mnist,128,standard,dendritic_shunting,46,182,0.964187502861023,0.8776999711990356
fashion_mnist,128,standard,dendritic_shunting,46,183,0.9652916789054871,0.8740999698638916
fashion_mnist,128,standard,dendritic_shunting,46,184,0.9649791717529297,0.8784999847412109
fashion_mnist,128,standard,dendritic_shunting,46,185,0.965624988079071,0.8768999576568604
fashion_mnist,128,standard,dendritic_shunting,46,186,0.9663541316986084,0.8757999539375305
fashion_mnist,128,standard,dendritic_shunting,46,187,0.9671874642372131,0.8777999877929688
fashion_mnist,128,standard,dendritic_shunting,46,188,0.9662500023841858,0.8741999864578247
fashion_mnist,128,standard,dendritic_shunting,46,189,0.9671249985694885,0.8761999607086182
fashion_mnist,128,standard,dendritic_shunting,46,190,0.9683749675750732,0.877299964427948
fashion_mnist,128,standard,dendritic_shunting,46,191,0.9676666855812073,0.8763999938964844
fashion_mnist,128,standard,dendritic_shunting,46,192,0.9681875109672546,0.8727999925613403
fashion_mnist,128,standard,dendritic_shunting,46,193,0.9680416584014893,0.8757999539375305
fashion_mnist,128,standard,dendritic_shunting,46,194,0.9699375033378601,0.8759999871253967
fashion_mnist,128,standard,dendritic_shunting,46,195,0.9682708382606506,0.8769999742507935
fashion_mnist,128,standard,dendritic_shunting,46,196,0.9704166650772095,0.8745999932289124
fashion_mnist,128,standard,dendritic_shunting,46,197,0.9701249599456787,0.8727999925613403
fashion_mnist,128,standard,dendritic_shunting,46,198,0.9695416688919067,0.8738999962806702
fashion_mnist,128,standard,dendritic_shunting,46,199,0.9703541398048401,0.8743999600410461
fashion_mnist,128,standard,dendritic_shunting,46,200,0.9714166522026062,0.8747999668121338
mnist,20,local_ca,dendritic_shunting,42,1,0.15199999511241913,0.14559999108314514
mnist,20,local_ca,dendritic_shunting,42,2,0.19200000166893005,0.19099999964237213
mnist,20,local_ca,dendritic_shunting,42,3,0.10449999570846558,0.10279999673366547
mnist,20,local_ca,dendritic_shunting,42,4,0.08683333545923233,0.09129999577999115
mnist,20,local_ca,dendritic_shunting,42,5,0.10533333569765091,0.09759999811649323
mnist,20,local_ca,dendritic_shunting,42,6,0.17800000309944153,0.1736999899148941
mnist,20,local_ca,dendritic_shunting,42,7,0.140666663646698,0.1370999962091446
mnist,20,local_ca,dendritic_shunting,42,8,0.125,0.120899997651577
mnist,20,local_ca,dendritic_shunting,42,9,0.16966666281223297,0.1688999980688095
mnist,20,local_ca,dendritic_shunting,42,10,0.22349999845027924,0.22169999778270721
mnist,20,local_ca,dendritic_shunting,42,11,0.2150000035762787,0.22209998965263367
mnist,20,local_ca,dendritic_shunting,42,12,0.1979999989271164,0.20089998841285706
mnist,20,local_ca,dendritic_shunting,42,13,0.20783333480358124,0.21079999208450317
mnist,20,local_ca,dendritic_shunting,42,14,0.20616666972637177,0.21050000190734863
mnist,20,local_ca,dendritic_shunting,42,15,0.22083333134651184,0.22509999573230743
mnist,20,local_ca,dendritic_shunting,42,16,0.22499999403953552,0.22759999334812164
mnist,20,local_ca,dendritic_shunting,42,17,0.23083333671092987,0.2313999980688095
mnist,20,local_ca,dendritic_shunting,42,18,0.24433332681655884,0.24459999799728394
mnist,20,local_ca,dendritic_shunting,42,19,0.2603333294391632,0.26100000739097595
mnist,20,local_ca,dendritic_shunting,42,20,0.26466667652130127,0.26909998059272766
mnist,20,local_ca,dendritic_shunting,42,21,0.28716665506362915,0.28839999437332153
mnist,20,local_ca,dendritic_shunting,42,22,0.28733333945274353,0.28540000319480896
mnist,20,local_ca,dendritic_shunting,42,23,0.3228333294391632,0.3188000023365021
mnist,20,local_ca,dendritic_shunting,42,24,0.3398333191871643,0.3349999785423279
mnist,20,local_ca,dendritic_shunting,42,25,0.34849998354911804,0.34059998393058777
mnist,20,local_ca,dendritic_shunting,42,26,0.3554999828338623,0.3511999845504761
mnist,20,local_ca,dendritic_shunting,42,27,0.36683332920074463,0.3619000017642975
mnist,20,local_ca,dendritic_shunting,42,28,0.36516666412353516,0.3642999827861786
mnist,20,local_ca,dendritic_shunting,42,29,0.36683332920074463,0.36890000104904175
mnist,20,local_ca,dendritic_shunting,42,30,0.3824999928474426,0.38189998269081116
mnist,20,local_ca,dendritic_shunting,42,31,0.37533333897590637,0.37880000472068787
mnist,20,local_ca,dendritic_shunting,42,32,0.3869999945163727,0.39149999618530273
mnist,20,local_ca,dendritic_shunting,42,33,0.39366665482521057,0.3967999815940857
mnist,20,local_ca,dendritic_shunting,42,34,0.39766666293144226,0.40129998326301575
mnist,20,local_ca,dendritic_shunting,42,35,0.40416666865348816,0.4059000015258789
mnist,20,local_ca,dendritic_shunting,42,36,0.4039999842643738,0.4025000035762787
mnist,20,local_ca,dendritic_shunting,42,37,0.414000004529953,0.4178999960422516
mnist,20,local_ca,dendritic_shunting,42,38,0.421999990940094,0.4187999963760376
mnist,20,local_ca,dendritic_shunting,42,39,0.4194999933242798,0.41659998893737793
mnist,20,local_ca,dendritic_shunting,42,40,0.41850000619888306,0.4120999872684479
mnist,20,local_ca,dendritic_shunting,42,41,0.4216666519641876,0.42289999127388
mnist,20,local_ca,dendritic_shunting,42,42,0.42100000381469727,0.4193999767303467
mnist,20,local_ca,dendritic_shunting,42,43,0.42883333563804626,0.4277999997138977
mnist,20,local_ca,dendritic_shunting,42,44,0.4313333332538605,0.42890000343322754
mnist,20,local_ca,dendritic_shunting,42,45,0.4398333430290222,0.4359999895095825
mnist,20,local_ca,dendritic_shunting,42,46,0.43933331966400146,0.43619999289512634
mnist,20,local_ca,dendritic_shunting,42,47,0.4413333237171173,0.43879997730255127
mnist,20,local_ca,dendritic_shunting,42,48,0.44216665625572205,0.4396999776363373
mnist,20,local_ca,dendritic_shunting,42,49,0.4490000009536743,0.4430999755859375
mnist,20,local_ca,dendritic_shunting,42,50,0.45216667652130127,0.4424999952316284
mnist,20,local_ca,dendritic_shunting,42,51,0.45516666769981384,0.448199987411499
mnist,20,local_ca,dendritic_shunting,42,52,0.46016666293144226,0.4504999816417694
mnist,20,local_ca,dendritic_shunting,42,53,0.46149998903274536,0.45249998569488525
mnist,20,local_ca,dendritic_shunting,42,54,0.4650000035762787,0.45499998331069946
mnist,20,local_ca,dendritic_shunting,42,55,0.46449998021125793,0.45799997448921204
mnist,20,local_ca,dendritic_shunting,42,56,0.468666672706604,0.4601999819278717
mnist,20,local_ca,dendritic_shunting,42,57,0.4675000011920929,0.46140000224113464
mnist,20,local_ca,dendritic_shunting,42,58,0.47049999237060547,0.4658999741077423
mnist,20,local_ca,dendritic_shunting,42,59,0.4716666638851166,0.46879997849464417
mnist,20,local_ca,dendritic_shunting,42,60,0.4740000069141388,0.46939998865127563
mnist,20,local_ca,dendritic_shunting,42,61,0.4781666696071625,0.47609999775886536
mnist,20,local_ca,dendritic_shunting,42,62,0.476666659116745,0.4745999872684479
mnist,20,local_ca,dendritic_shunting,42,63,0.4804999828338623,0.4770999848842621
mnist,20,local_ca,dendritic_shunting,42,64,0.4790000021457672,0.48089998960494995
mnist,20,local_ca,dendritic_shunting,42,65,0.48399999737739563,0.4829999804496765
mnist,20,local_ca,dendritic_shunting,42,66,0.48499998450279236,0.4830999970436096
mnist,20,local_ca,dendritic_shunting,42,67,0.4869999885559082,0.484499990940094
mnist,20,local_ca,dendritic_shunting,42,68,0.48633334040641785,0.4846999943256378
mnist,20,local_ca,dendritic_shunting,42,69,0.49149999022483826,0.4900999963283539
mnist,20,local_ca,dendritic_shunting,42,70,0.49183332920074463,0.48829999566078186
mnist,20,local_ca,dendritic_shunting,42,71,0.49783334136009216,0.4925999939441681
mnist,20,local_ca,dendritic_shunting,42,72,0.4971666634082794,0.4936999976634979
mnist,20,local_ca,dendritic_shunting,42,73,0.49816665053367615,0.4964999854564667
mnist,20,local_ca,dendritic_shunting,42,74,0.5016666650772095,0.501800000667572
mnist,20,local_ca,dendritic_shunting,42,75,0.503000020980835,0.5031999945640564
mnist,20,local_ca,dendritic_shunting,42,76,0.5041666626930237,0.5073999762535095
mnist,20,local_ca,dendritic_shunting,42,77,0.5005000233650208,0.5054000020027161
mnist,20,local_ca,dendritic_shunting,42,78,0.49966666102409363,0.5090000033378601
mnist,20,local_ca,dendritic_shunting,42,79,0.5018333196640015,0.5077999830245972
mnist,20,local_ca,dendritic_shunting,42,80,0.5063333511352539,0.515500009059906
mnist,20,local_ca,dendritic_shunting,42,81,0.5115000009536743,0.5182999968528748
mnist,20,local_ca,dendritic_shunting,42,82,0.5098333358764648,0.517799973487854
mnist,20,local_ca,dendritic_shunting,42,83,0.5166666507720947,0.5239999890327454
mnist,20,local_ca,dendritic_shunting,42,84,0.518833339214325,0.5277999639511108
mnist,20,local_ca,dendritic_shunting,42,85,0.5241666436195374,0.5331999659538269
mnist,20,local_ca,dendritic_shunting,42,86,0.5254999995231628,0.5339999794960022
mnist,20,local_ca,dendritic_shunting,42,87,0.5266666412353516,0.5378999710083008
mnist,20,local_ca,dendritic_shunting,42,88,0.5276666879653931,0.5378999710083008
mnist,20,local_ca,dendritic_shunting,42,89,0.5270000100135803,0.5388999581336975
mnist,20,local_ca,dendritic_shunting,42,90,0.5293333530426025,0.5432000160217285
mnist,20,local_ca,dendritic_shunting,42,91,0.5304999947547913,0.5419999957084656
mnist,20,local_ca,dendritic_shunting,42,92,0.5285000205039978,0.5449999570846558
mnist,20,local_ca,dendritic_shunting,42,93,0.5303333401679993,0.5429999828338623
mnist,20,local_ca,dendritic_shunting,42,94,0.5328333377838135,0.5482000112533569
mnist,20,local_ca,dendritic_shunting,42,95,0.5360000133514404,0.550000011920929
mnist,20,local_ca,dendritic_shunting,42,96,0.5335000157356262,0.553600013256073
mnist,20,local_ca,dendritic_shunting,42,97,0.5389999747276306,0.5508999824523926
mnist,20,local_ca,dendritic_shunting,42,98,0.5389999747276306,0.5533999800682068
mnist,20,local_ca,dendritic_shunting,42,99,0.543666660785675,0.5559999942779541
mnist,20,local_ca,dendritic_shunting,42,100,0.5461666584014893,0.5561999678611755
mnist,20,local_ca,dendritic_shunting,42,101,0.5444999933242798,0.5582000017166138
mnist,20,local_ca,dendritic_shunting,42,102,0.5463333129882812,0.5593999624252319
mnist,20,local_ca,dendritic_shunting,42,103,0.54666668176651,0.5604000091552734
mnist,20,local_ca,dendritic_shunting,42,104,0.547166645526886,0.5604000091552734
mnist,20,local_ca,dendritic_shunting,42,105,0.5496666431427002,0.5627999901771545
mnist,20,local_ca,dendritic_shunting,42,106,0.5479999780654907,0.5629000067710876
mnist,20,local_ca,dendritic_shunting,42,107,0.5483333468437195,0.5618000030517578
mnist,20,local_ca,dendritic_shunting,42,108,0.550166666507721,0.561199963092804
mnist,20,local_ca,dendritic_shunting,42,109,0.5491666793823242,0.5600000023841858
mnist,20,local_ca,dendritic_shunting,42,110,0.5529999732971191,0.5652999877929688
mnist,20,local_ca,dendritic_shunting,42,111,0.5531666874885559,0.5633000135421753
mnist,20,local_ca,dendritic_shunting,42,112,0.5544999837875366,0.5643999576568604
mnist,20,local_ca,dendritic_shunting,42,113,0.5529999732971191,0.5658999681472778
mnist,20,local_ca,dendritic_shunting,42,114,0.5519999861717224,0.5649999976158142
mnist,20,local_ca,dendritic_shunting,42,115,0.5528333187103271,0.5679999589920044
mnist,20,local_ca,dendritic_shunting,42,116,0.5559999942779541,0.5674999952316284
mnist,20,local_ca,dendritic_shunting,42,117,0.5568333268165588,0.5690999627113342
mnist,20,local_ca,dendritic_shunting,42,118,0.5586666464805603,0.5699999928474426
mnist,20,local_ca,dendritic_shunting,42,119,0.5598333477973938,0.5727999806404114
mnist,20,local_ca,dendritic_shunting,42,120,0.559499979019165,0.5712000131607056
mnist,20,local_ca,dendritic_shunting,42,121,0.559166669845581,0.5730000138282776
mnist,20,local_ca,dendritic_shunting,42,122,0.5636666417121887,0.5723999738693237
mnist,20,local_ca,dendritic_shunting,42,123,0.5634999871253967,0.5705999732017517
mnist,20,local_ca,dendritic_shunting,42,124,0.5651666522026062,0.5737000107765198
mnist,20,local_ca,dendritic_shunting,42,125,0.5665000081062317,0.5704999566078186
mnist,20,local_ca,dendritic_shunting,42,126,0.5680000185966492,0.5730999708175659
mnist,20,local_ca,dendritic_shunting,42,127,0.5671666860580444,0.5734999775886536
mnist,20,local_ca,dendritic_shunting,42,128,0.5709999799728394,0.5758999586105347
mnist,20,local_ca,dendritic_shunting,42,129,0.5676666498184204,0.5744999647140503
mnist,20,local_ca,dendritic_shunting,42,130,0.5731666684150696,0.5759999752044678
mnist,20,local_ca,dendritic_shunting,42,131,0.5724999904632568,0.5748000144958496
mnist,20,local_ca,dendritic_shunting,42,132,0.5661666393280029,0.5741999745368958
mnist,20,local_ca,dendritic_shunting,42,133,0.5761666893959045,0.5781999826431274
mnist,20,local_ca,dendritic_shunting,42,134,0.5719999670982361,0.5780999660491943
mnist,20,local_ca,dendritic_shunting,42,135,0.5764999985694885,0.5816999673843384
mnist,20,local_ca,dendritic_shunting,42,136,0.5763333439826965,0.5807999968528748
mnist,20,local_ca,dendritic_shunting,42,137,0.5736666321754456,0.5787000060081482
mnist,20,local_ca,dendritic_shunting,42,138,0.5723333358764648,0.5799999833106995
mnist,20,local_ca,dendritic_shunting,42,139,0.577833354473114,0.5827000141143799
mnist,20,local_ca,dendritic_shunting,42,140,0.5768333077430725,0.5819999575614929
mnist,20,local_ca,dendritic_shunting,42,141,0.5740000009536743,0.5812999606132507
mnist,20,local_ca,dendritic_shunting,42,142,0.5753333568572998,0.5812999606132507
mnist,20,local_ca,dendritic_shunting,42,143,0.5776666402816772,0.5812999606132507
mnist,20,local_ca,dendritic_shunting,42,144,0.5795000195503235,0.5848000049591064
mnist,20,local_ca,dendritic_shunting,42,145,0.5796666741371155,0.5839999914169312
mnist,20,local_ca,dendritic_shunting,42,146,0.5801666378974915,0.5845000147819519
mnist,20,local_ca,dendritic_shunting,42,147,0.5799999833106995,0.5848000049591064
