config_id,model_type,ie_synapses,dataset,seed,strategy,broadcast_mode,layer_name,is_shunting,R_tot_mean,R_tot_std,R_tot_median,R_tot_q25,R_tot_q75,R_tot_max,R_tot_min,g_tot_mean,g_tot_std,voltage_mean,voltage_std,sensitivity_exc_mean,sensitivity_exc_std,sensitivity_inh_mean,sensitivity_inh_std
config_53,dendritic_additive,10,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.485530823469162,0.02716040052473545,0.5144690871238708,0.0271603986620903,0.485530823469162,0.02716040052473545
config_53,dendritic_additive,10,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5242727398872375,0.031214579939842224,0.47572726011276245,0.031214579939842224,0.5242727398872375,0.031214579939842224
config_53,dendritic_additive,10,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5529964566230774,0.003111607860773802,0.4470035433769226,0.003111607860773802,0.5529964566230774,0.003111607860773802
config_54,dendritic_additive,10,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.48820191621780396,0.027086297050118446,0.5117982029914856,0.027086297050118446,0.48820191621780396,0.027086297050118446
config_54,dendritic_additive,10,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5032053589820862,0.04260667413473129,0.4967947006225586,0.04260667413473129,0.5032053589820862,0.04260667413473129
config_54,dendritic_additive,10,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5499346256256104,0.004744154866784811,0.45006537437438965,0.004744154866784811,0.5499346256256104,0.004744154866784811
config_55,dendritic_additive,10,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.48739030957221985,0.027147915214300156,0.5126097202301025,0.027147915214300156,0.48739030957221985,0.027147915214300156
config_55,dendritic_additive,10,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5029648542404175,0.043992869555950165,0.4970351457595825,0.043992869555950165,0.5029648542404175,0.043992869555950165
config_55,dendritic_additive,10,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5495637655258179,0.004597388207912445,0.45043620467185974,0.004597388207912445,0.5495637655258179,0.004597388207912445
config_56,dendritic_additive,20,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.49625638127326965,0.012947906740009785,0.503743588924408,0.012947906740009785,0.49625638127326965,0.012947906740009785
config_56,dendritic_additive,20,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5398368835449219,0.010096991434693336,0.4601631164550781,0.010096991434693336,0.5398368835449219,0.010096991434693336
config_56,dendritic_additive,20,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5525347590446472,0.0008620760054327548,0.4474652409553528,0.0008620760054327548,0.5525347590446472,0.0008620760054327548
config_57,dendritic_additive,20,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4977816343307495,0.006443430669605732,0.5022183656692505,0.006443430669605732,0.4977816343307495,0.006443430669605732
config_57,dendritic_additive,20,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5449308753013611,0.006605388596653938,0.45506909489631653,0.006605388596653938,0.5449308753013611,0.006605388596653938
config_57,dendritic_additive,20,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5556449890136719,0.0005907847662456334,0.4443550109863281,0.0005907847662456334,0.5556449890136719,0.0005907847662456334
config_58,dendritic_additive,20,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4988628923892975,0.015056940726935863,0.5011371374130249,0.015056941658258438,0.4988628923892975,0.015056940726935863
config_58,dendritic_additive,20,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5312238335609436,0.016837455332279205,0.4687761962413788,0.016837455332279205,0.5312238335609436,0.016837455332279205
config_58,dendritic_additive,20,mnist,44,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5513743162155151,0.0014354032464325428,0.4486256539821625,0.0014354032464325428,0.5513743162155151,0.0014354032464325428
config_59,dendritic_additive,20,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.503524124622345,0.019103597849607468,0.49647584557533264,0.019103599712252617,0.503524124622345,0.019103597849607468
config_59,dendritic_additive,20,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5345510840415955,0.017398910596966743,0.46544885635375977,0.017398910596966743,0.5345510840415955,0.017398910596966743
config_59,dendritic_additive,20,mnist,45,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5517567992210388,0.0013791255187243223,0.44824323058128357,0.0013791256351396441,0.5517567992210388,0.0013791255187243223
config_6,dendritic_shunting,2,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6538448929786682,0.2979224622249603,0.732157826423645,0.5666338056325912,0.8738396465778351,1.0,0.034597501158714294,3.2992424964904785,4.5455322265625,0.22137419879436493,0.1962239146232605,0.5090151429176331,0.2983640730381012,0.14482977986335754,0.1198030337691307
config_6,dendritic_shunting,2,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.01967139169573784,0.0016141770174726844,0.020457308739423752,0.019729983992874622,0.020632443949580193,0.021107472479343414,0.013310401700437069,51.23263168334961,4.859224796295166,0.22836513817310333,0.19513967633247375,0.015147889032959938,0.003982961177825928,0.004523503594100475,0.003931690473109484
config_6,dendritic_shunting,2,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019969183951616287,0.00013446970842778683,0.01995791494846344,0.01988518051803112,0.02003101585432887,0.020276276394724846,0.019718727096915245,50.07941818237305,0.3360134959220886,0.2806091904640198,0.18113639950752258,0.014363601803779602,0.003611632389947772,0.0056055826134979725,0.0036217363085597754
config_60,dendritic_additive,20,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.49665170907974243,0.013070598244667053,0.5033482909202576,0.013070598244667053,0.49665170907974243,0.013070598244667053
config_60,dendritic_additive,20,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5407343506813049,0.010046565905213356,0.4592656195163727,0.010046565905213356,0.5407343506813049,0.010046565905213356
config_60,dendritic_additive,20,mnist,42,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5551408529281616,0.001142584253102541,0.444859117269516,0.001142584253102541,0.5551408529281616,0.001142584253102541
config_61,dendritic_additive,20,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.49779340624809265,0.0064535136334598064,0.502206563949585,0.0064535136334598064,0.49779340624809265,0.0064535136334598064
config_61,dendritic_additive,20,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5449326634407043,0.006605078466236591,0.45506733655929565,0.006605078466236591,0.5449326634407043,0.006605078466236591
config_61,dendritic_additive,20,mnist,43,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5563247203826904,0.0008059631218202412,0.44367527961730957,0.0008059631218202412,0.5563247203826904,0.0008059631218202412
config_62,dendritic_additive,20,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4986557364463806,0.014810943976044655,0.5013442039489746,0.014810943976044655,0.4986557364463806,0.014810943976044655
config_62,dendritic_additive,20,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.532176673412323,0.01608111709356308,0.4678232967853546,0.01608111709356308,0.532176673412323,0.01608111709356308
config_62,dendritic_additive,20,mnist,44,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5539377927780151,0.0017508076271042228,0.4460620880126953,0.0017508076271042228,0.5539377927780151,0.0017508076271042228
config_63,dendritic_additive,20,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5019081830978394,0.019038816913962364,0.49809181690216064,0.019038818776607513,0.5019081830978394,0.019038816913962364
config_63,dendritic_additive,20,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5317677855491638,0.018824776634573936,0.4682321846485138,0.018824776634573936,0.5317677855491638,0.018824776634573936
config_63,dendritic_additive,20,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5538696050643921,0.0019596770871430635,0.4461304247379303,0.0019596770871430635,0.5538696050643921,0.0019596770871430635
config_7,dendritic_shunting,2,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.6198467016220093,0.2993418276309967,0.6994541883468628,0.49508845806121826,0.8444480001926422,1.0,0.034180931746959686,3.5625667572021484,4.755381107330322,0.2459280639886856,0.21073861420154572,0.4677082598209381,0.2957081198692322,0.15213844180107117,0.12097199261188507
config_7,dendritic_shunting,2,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.019840514287352562,0.0014385037356987596,0.02041625790297985,0.020177944097667933,0.02061246708035469,0.021180180832743645,0.013445260003209114,50.71253204345703,4.295360088348389,0.2705668807029724,0.22653120756149292,0.014420067891478539,0.004526013508439064,0.005420446861535311,0.004612100776284933
config_7,dendritic_shunting,2,mnist,45,local_ca,per_soma,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.01998872123658657,0.00013636024959851056,0.01996282860636711,0.01987525075674057,0.020112648606300354,0.020219644531607628,0.019757172092795372,50.030540466308594,0.34104469418525696,0.34578147530555725,0.2324013113975525,0.01307231467217207,0.004631344694644213,0.006916407495737076,0.004650889430195093
config_8,dendritic_shunting,5,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7078666090965271,0.22049276530742645,0.7337996959686279,0.5947412103414536,0.8727866411209106,1.0,0.07617951929569244,1.7264195680618286,1.1837043762207031,0.2744958996772766,0.21778766810894012,0.5341519713401794,0.27286186814308167,0.1737145036458969,0.11521180719137192
config_8,dendritic_shunting,5,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.020096445456147194,0.0005993131780996919,0.020299062132835388,0.020019985735416412,0.020471319556236267,0.020962918177247047,0.016662023961544037,49.80657958984375,1.5616438388824463,0.23033170402050018,0.2107449769973755,0.015462247654795647,0.004252851475030184,0.00463419733569026,0.004252588842064142
config_8,dendritic_shunting,5,mnist,42,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.019989343360066414,0.0001568395528011024,0.02001681923866272,0.019836686085909605,0.02013298962265253,0.020238198339939117,0.019722584635019302,50.02974319458008,0.3929636478424072,0.17047448456287384,0.20597663521766663,0.016582900658249855,0.00412260415032506,0.0034064422361552715,0.004114809446036816
config_9,dendritic_shunting,5,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.0,True,0.7334498167037964,0.22410815954208374,0.7745671272277832,0.6095685064792633,0.9167584627866745,1.0,0.09643551707267761,1.654931664466858,1.1124557256698608,0.225515216588974,0.20775778591632843,0.5887251496315002,0.27735745906829834,0.14472468197345734,0.10899598896503448
config_9,dendritic_shunting,5,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.1,True,0.02000291272997856,0.0006295893108472228,0.020234253257513046,0.01983607467263937,0.020410608500242233,0.020838500931859016,0.015946242958307266,50.045188903808594,1.669358491897583,0.21587562561035156,0.22028903663158417,0.01568537950515747,0.004441459197551012,0.004317532759159803,0.0044096396304667
config_9,dendritic_shunting,5,mnist,43,local_ca,scalar,core_network.layers.0.excitatory_cells.branch_layers.2,True,0.01993401348590851,0.00014945688599254936,0.019905246794223785,0.019800389651209116,0.020005646627396345,0.020311573520302773,0.01972406916320324,50.16831588745117,0.37384751439094543,0.19229063391685486,0.2297755777835846,0.0161012951284647,0.004583155736327171,0.0038327171932905912,0.004579894244670868
